
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  183  7750  1.50  0.50  2.00  1.25  0.00 -17.720 -17.699 -19.211 -19.002 -18.563   2.084   2.084   0.061   0.160   1.640   1.640
  184  7750  2.00  0.50  2.00  1.25  0.00 -17.768 -17.746 -19.186 -18.997 -18.563   2.031   2.031   0.066   0.174   1.549   1.548
  185  7750  2.50  0.50  2.00  1.25  0.00 -17.837 -17.816 -19.147 -18.983 -18.560   1.948   1.947   0.077   0.189   1.415   1.414
  186  7750  3.00  0.50  2.00  1.25  0.00 -17.920 -17.899 -19.099 -18.963 -18.554   1.845   1.844   0.090   0.202   1.257   1.257
  187  7750  3.50  0.50  2.00  1.25  0.00 -18.017 -17.996 -19.034 -18.930 -18.546   1.715   1.715   0.115   0.210   1.063   1.062
  188  7750  4.00  0.50  2.00  1.25  0.00 -18.117 -18.096 -18.969 -18.893 -18.533   1.578   1.577   0.140   0.214   0.868   0.868
  189  7750  4.50  0.50  2.00  1.25  0.00 -18.215 -18.194 -18.916 -18.859 -18.516   1.446   1.445   0.157   0.215   0.699   0.698
  190  7750  5.00  0.50  2.00  1.25  0.00 -18.310 -18.289 -18.869 -18.827 -18.498   1.319   1.319   0.170   0.217   0.542   0.541
  191  8000  1.00  0.50  2.00  1.25  0.00 -17.983 -17.961 -19.330 -19.096 -18.674   1.915   1.915   0.079   0.116   1.523   1.523
  192  8000  1.50  0.50  2.00  1.25  0.00 -17.936 -17.914 -19.379 -19.134 -18.680   2.000   2.000   0.046   0.138   1.631   1.631
  193  8000  2.00  0.50  2.00  1.25  0.00 -17.962 -17.941 -19.367 -19.137 -18.682   1.977   1.976   0.045   0.154   1.577   1.577
  194  8000  2.50  0.50  2.00  1.25  0.00 -18.017 -17.996 -19.334 -19.129 -18.682   1.914   1.913   0.052   0.172   1.463   1.463
  195  8000  3.00  0.50  2.00  1.25  0.00 -18.089 -18.067 -19.289 -19.115 -18.678   1.828   1.827   0.064   0.191   1.317   1.316
  196  8000  3.50  0.50  2.00  1.25  0.00 -18.171 -18.150 -19.234 -19.093 -18.671   1.723   1.723   0.079   0.209   1.146   1.146
  197  8000  4.00  0.50  2.00  1.25  0.00 -18.266 -18.245 -19.164 -19.057 -18.662   1.593   1.592   0.106   0.217   0.946   0.946
  198  8000  4.50  0.50  2.00  1.25  0.00 -18.363 -18.342 -19.099 -19.019 -18.648   1.458   1.457   0.129   0.220   0.758   0.757
  199  8000  5.00  0.50  2.00  1.25  0.00 -18.458 -18.437 -19.045 -18.984 -18.629   1.327   1.327   0.146   0.222   0.590   0.589
  200  8250  1.00  0.50  2.00  1.25  0.00 -18.275 -18.253 -19.420 -19.171 -18.762   1.697   1.697   0.091   0.088   1.336   1.336
  201  8250  1.50  0.50  2.00  1.25  0.00 -18.159 -18.138 -19.515 -19.244 -18.785   1.887   1.887   0.040   0.118   1.569   1.569
  202  8250  2.00  0.50  2.00  1.25  0.00 -18.161 -18.139 -19.523 -19.260 -18.789   1.901   1.901   0.029   0.136   1.568   1.568
  203  8250  2.50  0.50  2.00  1.25  0.00 -18.198 -18.177 -19.499 -19.259 -18.792   1.863   1.863   0.033   0.156   1.483   1.482
  204  8250  3.00  0.50  2.00  1.25  0.00 -18.257 -18.235 -19.459 -19.250 -18.792   1.795   1.794   0.042   0.178   1.353   1.352
  205  8250  3.50  0.50  2.00  1.25  0.00 -18.328 -18.306 -19.408 -19.233 -18.787   1.708   1.707   0.054   0.200   1.197   1.197
  206  8250  4.00  0.50  2.00  1.25  0.00 -18.409 -18.387 -19.347 -19.208 -18.779   1.601   1.601   0.071   0.219   1.019   1.019
  207  8250  4.50  0.50  2.00  1.25  0.00 -18.502 -18.480 -19.273 -19.170 -18.769   1.470   1.469   0.099   0.226   0.816   0.816
  208  8250  5.00  0.50  2.00  1.25  0.00 -18.596 -18.575 -19.210 -19.132 -18.753   1.337   1.337   0.121   0.229   0.634   0.634
  209  8500  1.50  0.50  2.00  1.25  0.00 -18.388 -18.366 -19.626 -19.338 -18.878   1.752   1.752   0.040   0.101   1.468   1.469
  210  8500  2.00  0.50  2.00  1.25  0.00 -18.361 -18.339 -19.654 -19.366 -18.886   1.807   1.807   0.021   0.120   1.523   1.523
  211  8500  2.50  0.50  2.00  1.25  0.00 -18.383 -18.362 -19.641 -19.371 -18.891   1.790   1.789   0.020   0.139   1.470   1.469
  212  8500  3.00  0.50  2.00  1.25  0.00 -18.429 -18.407 -19.608 -19.367 -18.892   1.740   1.740   0.026   0.162   1.363   1.362
  213  8500  3.50  0.50  2.00  1.25  0.00 -18.484 -18.462 -19.564 -19.358 -18.893   1.676   1.675   0.035   0.188   1.227   1.227
  214  8500  4.00  0.50  2.00  1.25  0.00 -18.553 -18.532 -19.508 -19.340 -18.887   1.589   1.588   0.047   0.214   1.064   1.063
  215  8500  4.50  0.50  2.00  1.25  0.00 -18.634 -18.613 -19.439 -19.311 -18.879   1.479   1.479   0.068   0.234   0.874   0.874
  216  8500  5.00  0.50  2.00  1.25  0.00 -18.726 -18.705 -19.366 -19.271 -18.867   1.346   1.346   0.096   0.237   0.678   0.677
  217  8750  1.50  0.50  2.00  1.25  0.00 -18.620 -18.597 -19.717 -19.418 -18.959   1.600   1.600   0.041   0.089   1.339   1.339
  218  8750  2.00  0.50  2.00  1.25  0.00 -18.561 -18.538 -19.765 -19.459 -18.974   1.700   1.700   0.015   0.107   1.453   1.453
  219  8750  2.50  0.50  2.00  1.25  0.00 -18.565 -18.543 -19.764 -19.471 -18.980   1.708   1.708   0.010   0.126   1.435   1.435
  220  8750  3.00  0.50  2.00  1.25  0.00 -18.597 -18.575 -19.739 -19.471 -18.984   1.677   1.676   0.013   0.148   1.352   1.352
  221  8750  3.50  0.50  2.00  1.25  0.00 -18.644 -18.622 -19.699 -19.465 -18.986   1.623   1.623   0.021   0.175   1.230   1.230
  222  8750  4.00  0.50  2.00  1.25  0.00 -18.703 -18.681 -19.647 -19.453 -18.985   1.553   1.552   0.031   0.204   1.080   1.080
  223  8750  4.50  0.50  2.00  1.25  0.00 -18.767 -18.745 -19.588 -19.436 -18.980   1.471   1.471   0.044   0.233   0.915   0.915
  224  8750  5.00  0.50  2.00  1.25  0.00 -18.849 -18.827 -19.515 -19.402 -18.971   1.355   1.355   0.069   0.247   0.722   0.721
  225  9000  1.50  0.50  2.00  0.00  0.00 -18.845 -18.822 -19.797 -19.490 -19.031   1.447   1.448   0.041   0.081   1.201   1.201
  226  9000  2.00  0.50  2.00  0.00  0.00 -18.757 -18.735 -19.860 -19.542 -19.054   1.586   1.586   0.012   0.098   1.364   1.364
  227  9000  2.50  0.50  2.00  0.00  0.00 -18.744 -18.722 -19.871 -19.560 -19.062   1.618   1.618   0.003   0.115   1.381   1.381
  228  9000  3.00  0.50  2.00  0.00  0.00 -18.763 -18.741 -19.855 -19.565 -19.068   1.604   1.604   0.003   0.136   1.324   1.324
  229  9000  3.50  0.50  2.00  0.00  0.00 -18.799 -18.778 -19.821 -19.563 -19.071   1.565   1.565   0.008   0.162   1.222   1.221
  230  9000  4.00  0.50  2.00  0.00  0.00 -18.848 -18.826 -19.775 -19.555 -19.072   1.509   1.509   0.017   0.192   1.089   1.088
  231  9000  4.50  0.50  2.00  0.00  0.00 -18.905 -18.883 -19.718 -19.541 -19.070   1.438   1.438   0.029   0.224   0.932   0.932
  232  9000  5.00  0.50  2.00  0.00  0.00 -18.972 -18.950 -19.652 -19.519 -19.064   1.350   1.349   0.045   0.252   0.755   0.755
  233  9250  2.00  0.50  2.00  0.00  0.00 -18.946 -18.923 -19.944 -19.617 -19.127   1.473   1.474   0.010   0.092   1.268   1.268
  234  9250  2.50  0.50  2.00  0.00  0.00 -18.917 -18.895 -19.964 -19.640 -19.137   1.524   1.524  -0.003   0.107   1.314   1.314
  235  9250  3.00  0.50  2.00  0.00  0.00 -18.925 -18.903 -19.956 -19.648 -19.143   1.524   1.524  -0.005   0.126   1.280   1.281
  236  9250  3.50  0.50  2.00  0.00  0.00 -18.952 -18.930 -19.929 -19.649 -19.148   1.499   1.499  -0.001   0.150   1.199   1.199
  237  9250  4.00  0.50  2.00  0.00  0.00 -18.991 -18.969 -19.888 -19.645 -19.151   1.456   1.456   0.006   0.180   1.083   1.083
  238  9250  4.50  0.50  2.00  0.00  0.00 -19.039 -19.017 -19.836 -19.636 -19.152   1.399   1.399   0.016   0.213   0.940   0.939
  239  9250  5.00  0.50  2.00  0.00  0.00 -19.096 -19.074 -19.774 -19.621 -19.149   1.327   1.327   0.029   0.247   0.773   0.773
  240  9500  2.00  0.50  2.00  0.00  0.00 -19.125 -19.103 -20.021 -19.688 -19.195   1.364   1.365   0.008   0.088   1.171   1.172
  241  9500  2.50  0.50  2.00  0.00  0.00 -19.082 -19.059 -20.047 -19.713 -19.207   1.434   1.434  -0.007   0.102   1.242   1.242
  242  9500  3.00  0.50  2.00  0.00  0.00 -19.079 -19.057 -20.045 -19.723 -19.213   1.446   1.446  -0.011   0.118   1.229   1.229
  243  9500  3.50  0.50  2.00  0.00  0.00 -19.099 -19.077 -20.024 -19.727 -19.218   1.430   1.430  -0.009   0.140   1.165   1.165
  244  9500  4.00  0.50  2.00  0.00  0.00 -19.131 -19.109 -19.989 -19.726 -19.222   1.397   1.397  -0.003   0.169   1.065   1.064
  245  9500  4.50  0.50  2.00  0.00  0.00 -19.171 -19.149 -19.942 -19.721 -19.226   1.352   1.352   0.005   0.203   0.935   0.935
  246  9500  5.00  0.50  2.00  0.00  0.00 -19.219 -19.198 -19.884 -19.711 -19.227   1.293   1.293   0.016   0.240   0.780   0.780
  247  9750  2.00  0.50  2.00  0.00  0.00 -19.296 -19.274 -20.093 -19.754 -19.260   1.260   1.261   0.005   0.085   1.078   1.078
  248  9750  2.50  0.50  2.00  0.00  0.00 -19.238 -19.216 -20.123 -19.782 -19.272   1.346   1.346  -0.010   0.098   1.168   1.168
  249  9750  3.00  0.50  2.00  0.00  0.00 -19.224 -19.202 -20.125 -19.793 -19.278   1.371   1.371  -0.016   0.113   1.174   1.174
  250  9750  3.50  0.50  2.00  0.00  0.00 -19.236 -19.214 -20.108 -19.797 -19.282   1.364   1.364  -0.015   0.133   1.126   1.126
  251  9750  4.00  0.50  2.00  0.00  0.00 -19.262 -19.240 -20.079 -19.798 -19.287   1.338   1.338  -0.011   0.159   1.039   1.039
  252  9750  4.50  0.50  2.00  0.00  0.00 -19.298 -19.276 -20.038 -19.796 -19.292   1.300   1.300  -0.004   0.191   0.923   0.923
  253  9750  5.00  0.50  2.00  0.00  0.00 -19.341 -19.319 -19.985 -19.790 -19.296   1.251   1.251   0.006   0.228   0.781   0.781
  254 10000  2.00  0.50  2.00  0.00  0.00 -19.457 -19.435 -20.161 -19.818 -19.321   1.162   1.163   0.003   0.083   0.989   0.989
  255 10000  2.50  0.50  2.00  0.00  0.00 -19.389 -19.367 -20.194 -19.847 -19.334   1.260   1.260  -0.013   0.095   1.094   1.094
  256 10000  3.00  0.50  2.00  0.00  0.00 -19.364 -19.341 -20.198 -19.859 -19.339   1.297   1.297  -0.020   0.110   1.116   1.116
  257 10000  3.50  0.50  2.00  0.00  0.00 -19.366 -19.343 -20.185 -19.863 -19.343   1.300   1.300  -0.021   0.128   1.083   1.083
  258 10000  4.00  0.50  2.00  0.00  0.00 -19.386 -19.363 -20.160 -19.864 -19.347   1.281   1.281  -0.018   0.152   1.011   1.011
  259 10000  4.50  0.50  2.00  0.00  0.00 -19.417 -19.395 -20.123 -19.864 -19.352   1.249   1.249  -0.012   0.182   0.907   0.907
  260 10000  5.00  0.50  2.00  0.00  0.00 -19.456 -19.434 -20.075 -19.861 -19.358   1.207   1.207  -0.003   0.217   0.776   0.776
  261 10250  2.00  0.50  2.00  0.00  0.00 -19.608 -19.586 -20.226 -19.878 -19.379   1.072   1.073   0.001   0.081   0.907   0.907
  262 10250  2.50  0.50  2.00  0.00  0.00 -19.534 -19.511 -20.261 -19.909 -19.393   1.177   1.178  -0.016   0.093   1.021   1.022
  263 10250  3.00  0.50  2.00  0.00  0.00 -19.498 -19.476 -20.267 -19.921 -19.398   1.225   1.225  -0.023   0.107   1.056   1.057
  264 10250  3.50  0.50  2.00  0.00  0.00 -19.490 -19.468 -20.256 -19.926 -19.400   1.237   1.238  -0.025   0.124   1.038   1.038
  265 10250  4.00  0.50  2.00  0.00  0.00 -19.502 -19.480 -20.233 -19.926 -19.403   1.226   1.226  -0.023   0.146   0.979   0.979
  266 10250  4.50  0.50  2.00  0.00  0.00 -19.528 -19.506 -20.200 -19.926 -19.408   1.200   1.200  -0.018   0.174   0.886   0.887
  267 10250  5.00  0.50  2.00  0.00  0.00 -19.564 -19.542 -20.156 -19.925 -19.414   1.163   1.163  -0.011   0.208   0.765   0.765
  268 10500  2.00  0.50  2.00  0.00  0.00 -19.748 -19.726 -20.287 -19.936 -19.435   0.990   0.990  -0.001   0.079   0.832   0.832
  269 10500  2.50  0.50  2.00  0.00  0.00 -19.671 -19.648 -20.324 -19.968 -19.450   1.099   1.100  -0.018   0.091   0.952   0.952
  270 10500  3.00  0.50  2.00  0.00  0.00 -19.628 -19.606 -20.332 -19.980 -19.454   1.154   1.155  -0.026   0.104   0.996   0.997
  271 10500  3.50  0.50  2.00  0.00  0.00 -19.611 -19.589 -20.322 -19.985 -19.455   1.175   1.176  -0.029   0.121   0.990   0.991
  272 10500  4.00  0.50  2.00  0.00  0.00 -19.615 -19.592 -20.301 -19.985 -19.457   1.173   1.173  -0.028   0.141   0.944   0.944
  273 10500  4.50  0.50  2.00  0.00  0.00 -19.634 -19.612 -20.270 -19.985 -19.461   1.153   1.153  -0.024   0.168   0.863   0.864
  274 10500  5.00  0.50  2.00  0.00  0.00 -19.665 -19.643 -20.230 -19.984 -19.467   1.121   1.121  -0.017   0.201   0.752   0.752
  275 10750  2.00  0.50  2.00  0.00  0.00 -19.877 -19.855 -20.345 -19.991 -19.488   0.915   0.916  -0.003   0.077   0.765   0.765
  276 10750  2.50  0.50  2.00  0.00  0.00 -19.800 -19.778 -20.385 -20.024 -19.503   1.026   1.027  -0.021   0.089   0.887   0.887
  277 10750  3.00  0.50  2.00  0.00  0.00 -19.753 -19.731 -20.393 -20.037 -19.508   1.086   1.087  -0.029   0.102   0.938   0.938
  278 10750  3.50  0.50  2.00  0.00  0.00 -19.729 -19.707 -20.385 -20.041 -19.509   1.114   1.115  -0.032   0.118   0.941   0.942
  279 10750  4.00  0.50  2.00  0.00  0.00 -19.724 -19.702 -20.365 -20.041 -19.509   1.119   1.120  -0.032   0.138   0.906   0.907
  280 10750  4.50  0.50  2.00  0.00  0.00 -19.736 -19.713 -20.336 -20.040 -19.511   1.107   1.107  -0.029   0.163   0.837   0.837
  281 10750  5.00  0.50  2.00  0.00  0.00 -19.761 -19.739 -20.298 -20.040 -19.516   1.080   1.081  -0.023   0.194   0.736   0.737
  282 11000  2.00  0.50  2.00  0.00  0.00 -19.997 -19.974 -20.401 -20.043 -19.538   0.848   0.849  -0.005   0.076   0.705   0.705
  283 11000  2.50  0.50  2.00  0.00  0.00 -19.921 -19.899 -20.442 -20.078 -19.555   0.959   0.959  -0.023   0.088   0.827   0.828
  284 11000  3.00  0.50  2.00  0.00  0.00 -19.872 -19.850 -20.452 -20.091 -19.559   1.021   1.022  -0.032   0.101   0.882   0.882
  285 11000  3.50  0.50  2.00  0.00  0.00 -19.843 -19.820 -20.444 -20.095 -19.560   1.055   1.055  -0.036   0.116   0.893   0.893
  286 11000  4.00  0.50  2.00  0.00  0.00 -19.831 -19.809 -20.425 -20.095 -19.559   1.066   1.067  -0.036   0.134   0.867   0.867
  287 11000  4.50  0.50  2.00  0.00  0.00 -19.835 -19.813 -20.398 -20.094 -19.560   1.060   1.061  -0.033   0.158   0.808   0.809
  288 11000  5.00  0.50  2.00  0.00  0.00 -19.854 -19.832 -20.361 -20.092 -19.564   1.040   1.040  -0.028   0.188   0.718   0.719
  289 11250  2.00  0.50  2.00  0.00  0.00 -20.107 -20.085 -20.454 -20.093 -19.586   0.788   0.788  -0.007   0.075   0.650   0.651
  290 11250  2.50  0.50  2.00  0.00  0.00 -20.035 -20.012 -20.497 -20.129 -19.604   0.897   0.897  -0.025   0.087   0.772   0.773
  291 11250  3.00  0.50  2.00  0.00  0.00 -19.985 -19.963 -20.508 -20.143 -19.609   0.960   0.961  -0.034   0.099   0.829   0.830
  292 11250  3.50  0.50  2.00  0.00  0.00 -19.952 -19.930 -20.501 -20.148 -19.609   0.997   0.998  -0.038   0.114   0.845   0.845
  293 11250  4.00  0.50  2.00  0.00  0.00 -19.935 -19.913 -20.483 -20.147 -19.608   1.014   1.014  -0.039   0.132   0.826   0.827
  294 11250  4.50  0.50  2.00  0.00  0.00 -19.933 -19.910 -20.456 -20.145 -19.608   1.014   1.015  -0.037   0.155   0.777   0.778
  295 11250  5.00  0.50  2.00  0.00  0.00 -19.945 -19.923 -20.421 -20.143 -19.610   1.000   1.000  -0.033   0.183   0.697   0.698
  296 11500  2.00  0.50  2.00  0.00  0.00 -20.211 -20.188 -20.506 -20.141 -19.633   0.732   0.733  -0.009   0.073   0.601   0.601
  297 11500  2.50  0.50  2.00  0.00  0.00 -20.141 -20.118 -20.550 -20.179 -19.651   0.840   0.841  -0.028   0.085   0.723   0.723
  298 11500  3.00  0.50  2.00  0.00  0.00 -20.092 -20.069 -20.562 -20.193 -19.656   0.904   0.904  -0.037   0.098   0.780   0.781
  299 11500  3.50  0.50  2.00  0.00  0.00 -20.057 -20.035 -20.556 -20.198 -19.656   0.942   0.943  -0.041   0.112   0.799   0.799
  300 11500  4.00  0.50  2.00  0.00  0.00 -20.036 -20.014 -20.538 -20.197 -19.655   0.963   0.963  -0.042   0.130   0.786   0.786
  301 11500  4.50  0.50  2.00  0.00  0.00 -20.028 -20.006 -20.512 -20.194 -19.654   0.968   0.969  -0.041   0.152   0.745   0.745
  302 11500  5.00  0.50  2.00  0.00  0.00 -20.034 -20.011 -20.479 -20.191 -19.654   0.960   0.960  -0.037   0.179   0.674   0.674
  303 11750  2.00  0.50  2.00  0.00  0.00 -20.308 -20.286 -20.555 -20.188 -19.677   0.681   0.682  -0.010   0.072   0.555   0.556
  304 11750  2.50  0.50  2.00  0.00  0.00 -20.240 -20.217 -20.601 -20.226 -19.696   0.788   0.789  -0.030   0.084   0.677   0.678
  305 11750  3.00  0.50  2.00  0.00  0.00 -20.192 -20.170 -20.613 -20.241 -19.702   0.851   0.851  -0.039   0.096   0.735   0.735
  306 11750  3.50  0.50  2.00  0.00  0.00 -20.158 -20.135 -20.608 -20.246 -19.702   0.890   0.891  -0.044   0.110   0.755   0.755
  307 11750  4.00  0.50  2.00  0.00  0.00 -20.134 -20.111 -20.592 -20.245 -19.700   0.913   0.914  -0.045   0.128   0.746   0.747
  308 11750  4.50  0.50  2.00  0.00  0.00 -20.121 -20.099 -20.566 -20.242 -19.698   0.923   0.923  -0.044   0.149   0.711   0.712
  309 11750  5.00  0.50  2.00  0.00  0.00 -20.121 -20.099 -20.533 -20.239 -19.698   0.920   0.920  -0.041   0.175   0.649   0.649
  310 12000  2.50  0.50  2.00  0.00  0.00 -20.333 -20.311 -20.649 -20.272 -19.740   0.740   0.741  -0.032   0.083   0.635   0.636
  311 12000  3.00  0.50  2.00  0.00  0.00 -20.287 -20.265 -20.663 -20.287 -19.746   0.802   0.803  -0.042   0.095   0.693   0.693
  312 12000  3.50  0.50  2.00  0.00  0.00 -20.253 -20.230 -20.658 -20.292 -19.746   0.841   0.842  -0.046   0.109   0.714   0.714
  313 12000  4.00  0.50  2.00  0.00  0.00 -20.228 -20.205 -20.643 -20.292 -19.744   0.866   0.866  -0.048   0.126   0.708   0.708
  314 12000  4.50  0.50  2.00  0.00  0.00 -20.212 -20.189 -20.618 -20.288 -19.742   0.879   0.879  -0.047   0.147   0.677   0.678
  315 12000  5.00  0.50  2.00  0.00  0.00 -20.207 -20.185 -20.586 -20.284 -19.740   0.879   0.880  -0.044   0.172   0.622   0.622
  316 12250  2.50  0.50  2.00  0.00  0.00 -20.422 -20.399 -20.696 -20.316 -19.782   0.696   0.697  -0.034   0.082   0.597   0.598
  317 12250  3.00  0.50  2.00  0.00  0.00 -20.377 -20.354 -20.711 -20.332 -19.788   0.757   0.757  -0.044   0.094   0.654   0.655
  318 12250  3.50  0.50  2.00  0.00  0.00 -20.343 -20.321 -20.707 -20.337 -19.788   0.796   0.796  -0.049   0.108   0.675   0.676
  319 12250  4.00  0.50  2.00  0.00  0.00 -20.318 -20.295 -20.692 -20.337 -19.786   0.821   0.821  -0.050   0.124   0.671   0.672
  320 12250  4.50  0.50  2.00  0.00  0.00 -20.300 -20.277 -20.668 -20.333 -19.784   0.835   0.836  -0.050   0.144   0.644   0.645
  321 12250  5.00  0.50  2.00  0.00  0.00 -20.291 -20.269 -20.636 -20.329 -19.782   0.840   0.840  -0.047   0.169   0.594   0.594
  322 12500  2.50  0.50  2.00  0.00  0.00 -20.506 -20.483 -20.742 -20.359 -19.823   0.655   0.655  -0.036   0.081   0.561   0.562
  323 12500  3.00  0.50  2.00  0.00  0.00 -20.462 -20.439 -20.757 -20.375 -19.829   0.715   0.715  -0.046   0.093   0.618   0.619
  324 12500  3.50  0.50  2.00  0.00  0.00 -20.429 -20.407 -20.754 -20.380 -19.829   0.753   0.753  -0.051   0.106   0.640   0.640
  325 12500  4.00  0.50  2.00  0.00  0.00 -20.404 -20.382 -20.739 -20.380 -19.827   0.778   0.779  -0.053   0.123   0.636   0.637
  326 12500  4.50  0.50  2.00  0.00  0.00 -20.385 -20.362 -20.716 -20.377 -19.824   0.794   0.794  -0.052   0.142   0.612   0.612
  327 12500  5.00  0.50  2.00  0.00  0.00 -20.373 -20.351 -20.685 -20.372 -19.822   0.800   0.801  -0.050   0.166   0.566   0.566
  328 12750  2.50  0.50  2.00  0.00  0.00 -20.586 -20.564 -20.786 -20.400 -19.863   0.616   0.616  -0.037   0.081   0.527   0.528
  329 12750  3.00  0.50  2.00  0.00  0.00 -20.543 -20.520 -20.801 -20.417 -19.869   0.676   0.676  -0.048   0.092   0.585   0.586
  330 12750  3.50  0.50  2.00  0.00  0.00 -20.511 -20.489 -20.799 -20.422 -19.869   0.713   0.714  -0.053   0.105   0.607   0.607
  331 12750  4.00  0.50  2.00  0.00  0.00 -20.486 -20.464 -20.785 -20.422 -19.867   0.738   0.739  -0.055   0.121   0.604   0.604
  332 12750  4.50  0.50  2.00  0.00  0.00 -20.467 -20.444 -20.762 -20.419 -19.864   0.754   0.755  -0.055   0.141   0.581   0.581
  333 12750  5.00  0.50  2.00  0.00  0.00 -20.453 -20.431 -20.732 -20.414 -19.861   0.762   0.763  -0.053   0.164   0.538   0.538
  334 13000  2.50  0.50  2.00  0.00  0.00 -20.663 -20.641 -20.829 -20.440 -19.901   0.579   0.580  -0.039   0.080   0.496   0.496
  335 13000  3.00  0.50  2.00  0.00  0.00 -20.620 -20.597 -20.845 -20.457 -19.907   0.639   0.640  -0.050   0.091   0.554   0.555
  336 13000  3.50  0.50  2.00  0.00  0.00 -20.589 -20.566 -20.843 -20.463 -19.907   0.676   0.676  -0.055   0.104   0.576   0.576
  337 13000  4.00  0.50  2.00  0.00  0.00 -20.565 -20.543 -20.830 -20.463 -19.906   0.700   0.701  -0.058   0.120   0.573   0.574
  338 13000  4.50  0.50  2.00  0.00  0.00 -20.546 -20.523 -20.807 -20.460 -19.903   0.716   0.717  -0.057   0.139   0.551   0.552
  339 13000  5.00  0.50  2.00  0.00  0.00 -20.531 -20.508 -20.777 -20.455 -19.899   0.726   0.726  -0.055   0.162   0.510   0.511
  340 14000  2.00  0.50  2.00  0.00  0.00 -21.024 -21.001 -20.933 -20.549 -20.027   0.327   0.328  -0.022   0.066   0.236   0.237
  341 14000  2.50  0.50  2.00  0.00  0.00 -20.944 -20.922 -20.989 -20.592 -20.046   0.449   0.450  -0.046   0.078   0.383   0.384
  342 14000  3.00  0.50  2.00  0.00  0.00 -20.899 -20.876 -21.006 -20.608 -20.051   0.511   0.512  -0.057   0.088   0.447   0.448
  343 14000  3.50  0.50  2.00  0.00  0.00 -20.869 -20.846 -21.006 -20.614 -20.051   0.547   0.548  -0.063   0.101   0.471   0.472
  344 14000  4.00  0.50  2.00  0.00  0.00 -20.848 -20.825 -20.996 -20.616 -20.049   0.570   0.571  -0.066   0.116   0.470   0.470
  345 14000  4.50  0.50  2.00  0.00  0.00 -20.831 -20.808 -20.975 -20.613 -20.047   0.584   0.585  -0.066   0.134   0.448   0.449
  346 14000  5.00  0.50  2.00  0.00  0.00 -20.815 -20.793 -20.946 -20.607 -20.042   0.593   0.594  -0.065   0.155   0.411   0.412
  347 15000  2.50  0.50  2.00  0.00  0.00 -21.193 -21.170 -21.135 -20.731 -20.180   0.340   0.341  -0.051   0.076   0.288   0.289
  348 15000  3.00  0.50  2.00  0.00  0.00 -21.142 -21.119 -21.152 -20.745 -20.182   0.406   0.407  -0.064   0.086   0.359   0.360
  349 15000  3.50  0.50  2.00  0.00  0.00 -21.110 -21.087 -21.154 -20.752 -20.181   0.443   0.444  -0.070   0.098   0.387   0.388
  350 15000  4.00  0.50  2.00  0.00  0.00 -21.090 -21.067 -21.145 -20.754 -20.180   0.466   0.467  -0.074   0.112   0.389   0.389
  351 15000  4.50  0.50  2.00  0.00  0.00 -21.075 -21.052 -21.127 -20.752 -20.177   0.479   0.480  -0.075   0.129   0.369   0.370
  352 15000  5.00  0.50  2.00  0.00  0.00 -21.061 -21.038 -21.098 -20.745 -20.172   0.486   0.487  -0.073   0.149   0.332   0.333
  353 16000  2.50  0.50  2.00  0.00  0.00 -21.420 -21.397 -21.271 -20.861 -20.306   0.244   0.245  -0.055   0.074   0.203   0.204
  354 16000  3.00  0.50  2.00  0.00  0.00 -21.359 -21.336 -21.286 -20.872 -20.304   0.316   0.317  -0.069   0.084   0.283   0.284
  355 16000  3.50  0.50  2.00  0.00  0.00 -21.325 -21.302 -21.288 -20.878 -20.302   0.355   0.356  -0.076   0.095   0.315   0.316
  356 16000  4.00  0.50  2.00  0.00  0.00 -21.304 -21.281 -21.282 -20.881 -20.300   0.379   0.380  -0.081   0.109   0.320   0.321
  357 16000  4.50  0.50  2.00  0.00  0.00 -21.290 -21.267 -21.266 -20.880 -20.298   0.392   0.393  -0.082   0.125   0.304   0.305
  358 16000  5.00  0.50  2.00  0.00  0.00 -21.276 -21.253 -21.237 -20.872 -20.292   0.399   0.399  -0.080   0.144   0.269   0.270
  359 17000  2.50  0.50  2.00  0.00  0.00 -21.632 -21.609 -21.399 -20.985 -20.428   0.154   0.155  -0.057   0.072   0.123   0.124
  360 17000  3.00  0.50  2.00  0.00  0.00 -21.557 -21.534 -21.411 -20.991 -20.419   0.236   0.237  -0.073   0.082   0.216   0.217
  361 17000  3.50  0.50  2.00  0.00  0.00 -21.520 -21.497 -21.413 -20.995 -20.415   0.277   0.278  -0.081   0.092   0.252   0.253
  362 17000  4.00  0.50  2.00  0.00  0.00 -21.499 -21.476 -21.408 -20.999 -20.413   0.302   0.303  -0.086   0.106   0.260   0.261
  363 17000  4.50  0.50  2.00  0.00  0.00 -21.485 -21.462 -21.395 -21.000 -20.412   0.316   0.317  -0.088   0.122   0.247   0.248
  364 17000  5.00  0.50  2.00  0.00  0.00 -21.470 -21.447 -21.368 -20.992 -20.405   0.323   0.324  -0.087   0.140   0.215   0.216
  365 18000  2.50  0.50  2.00  0.00  0.00 -21.836 -21.813 -21.519 -21.102 -20.545   0.068   0.069  -0.057   0.068   0.043   0.044
  366 18000  3.00  0.50  2.00  0.00  0.00 -21.743 -21.719 -21.529 -21.105 -20.529   0.164   0.165  -0.076   0.080   0.153   0.154
