
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   61  4750  2.50 -2.00  2.00  1.25  0.00 -14.790 -14.771 -15.524 -15.865 -15.939   1.877   1.875   0.573   0.197   0.334   0.331
   62  4750  3.00 -2.00  2.00  1.25  0.00 -14.830 -14.810 -15.532 -15.877 -15.943   1.849   1.847   0.566   0.209   0.299   0.296
   63  4750  3.50 -2.00  2.00  1.25  0.00 -14.833 -14.813 -15.529 -15.884 -15.947   1.853   1.851   0.563   0.221   0.282   0.280
   64  4750  4.00 -2.00  2.00  1.25  0.00 -14.814 -14.794 -15.518 -15.885 -15.950   1.873   1.871   0.566   0.230   0.281   0.279
   65  4750  4.50 -2.00  2.00  1.25  0.00 -14.791 -14.771 -15.508 -15.878 -15.952   1.890   1.888   0.574   0.226   0.289   0.287
   66  4750  5.00 -2.00  2.00  1.25  0.00 -14.776 -14.756 -15.499 -15.868 -15.953   1.894   1.892   0.584   0.213   0.296   0.294
   67  5000  0.00 -2.00  2.00  1.25  0.00 -14.626 -14.607 -15.846 -16.158 -16.256   2.335   2.331   0.598   0.143   0.850   0.847
   68  5000  0.50 -2.00  2.00  1.25  0.00 -14.842 -14.824 -15.909 -16.185 -16.256   2.145   2.142   0.571   0.134   0.733   0.730
   69  5000  1.00 -2.00  2.00  1.25  0.00 -15.038 -15.019 -15.957 -16.205 -16.253   1.969   1.966   0.549   0.128   0.613   0.611
   70  5000  1.50 -2.00  2.00  1.25  0.00 -15.201 -15.181 -15.987 -16.217 -16.249   1.818   1.816   0.532   0.126   0.500   0.497
   71  5000  2.00 -2.00  2.00  1.25  0.00 -15.325 -15.305 -16.003 -16.224 -16.245   1.701   1.699   0.521   0.129   0.400   0.397
   72  5000  2.50 -2.00  2.00  1.25  0.00 -15.406 -15.386 -16.007 -16.229 -16.243   1.625   1.623   0.514   0.136   0.322   0.320
   73  5000  3.00 -2.00  2.00  1.25  0.00 -15.444 -15.424 -16.003 -16.233 -16.244   1.591   1.588   0.511   0.148   0.270   0.268
   74  5000  3.50 -2.00  2.00  1.25  0.00 -15.447 -15.427 -15.991 -16.235 -16.248   1.591   1.589   0.513   0.161   0.241   0.239
   75  5000  4.00 -2.00  2.00  1.25  0.00 -15.426 -15.406 -15.975 -16.236 -16.253   1.612   1.610   0.517   0.173   0.230   0.228
   76  5000  4.50 -2.00  2.00  1.25  0.00 -15.398 -15.378 -15.960 -16.233 -16.256   1.636   1.635   0.523   0.179   0.230   0.229
   77  5000  5.00 -2.00  2.00  1.25  0.00 -15.375 -15.355 -15.948 -16.227 -16.258   1.653   1.652   0.531   0.176   0.237   0.235
   78  5250  0.00 -2.00  2.00  1.25  0.00 -15.155 -15.135 -16.377 -16.565 -16.569   2.213   2.210   0.503   0.115   0.975   0.972
   79  5250  0.50 -2.00  2.00  1.25  0.00 -15.347 -15.327 -16.408 -16.571 -16.558   2.026   2.024   0.487   0.105   0.840   0.838
   80  5250  1.00 -2.00  2.00  1.25  0.00 -15.523 -15.503 -16.428 -16.571 -16.546   1.850   1.848   0.475   0.097   0.704   0.702
   81  5250  1.50 -2.00  2.00  1.25  0.00 -15.674 -15.654 -16.437 -16.567 -16.534   1.695   1.693   0.467   0.093   0.574   0.572
   82  5250  2.00 -2.00  2.00  1.25  0.00 -15.797 -15.777 -16.436 -16.560 -16.522   1.566   1.564   0.462   0.092   0.456   0.454
   83  5250  2.50 -2.00  2.00  1.25  0.00 -15.888 -15.868 -16.427 -16.553 -16.513   1.467   1.466   0.460   0.095   0.355   0.354
   84  5250  3.00 -2.00  2.00  1.25  0.00 -15.944 -15.923 -16.414 -16.548 -16.509   1.407   1.405   0.461   0.103   0.278   0.276
   85  5250  3.50 -2.00  2.00  1.25  0.00 -15.964 -15.944 -16.398 -16.546 -16.510   1.384   1.382   0.464   0.113   0.227   0.226
   86  5250  4.00 -2.00  2.00  1.25  0.00 -15.956 -15.936 -16.379 -16.545 -16.515   1.391   1.390   0.470   0.125   0.200   0.198
   87  5250  4.50 -2.00  2.00  1.25  0.00 -15.931 -15.911 -16.360 -16.543 -16.521   1.414   1.412   0.477   0.135   0.188   0.186
   88  5250  5.00 -2.00  2.00  1.25  0.00 -15.905 -15.885 -16.345 -16.540 -16.525   1.437   1.435   0.485   0.138   0.187   0.185
   89  5500  0.00 -2.00  2.00  1.25  0.00 -15.564 -15.544 -16.833 -16.923 -16.846   2.161   2.159   0.423   0.096   1.122   1.120
   90  5500  0.50 -2.00  2.00  1.25  0.00 -15.732 -15.712 -16.839 -16.914 -16.830   1.983   1.982   0.416   0.087   0.974   0.972
   91  5500  1.00 -2.00  2.00  1.25  0.00 -15.892 -15.872 -16.838 -16.901 -16.813   1.811   1.809   0.412   0.081   0.824   0.823
   92  5500  1.50 -2.00  2.00  1.25  0.00 -16.035 -16.014 -16.829 -16.886 -16.795   1.653   1.651   0.410   0.076   0.679   0.678
   93  5500  2.00 -2.00  2.00  1.25  0.00 -16.155 -16.135 -16.813 -16.868 -16.778   1.514   1.513   0.410   0.073   0.545   0.544
   94  5500  2.50 -2.00  2.00  1.25  0.00 -16.254 -16.233 -16.794 -16.850 -16.763   1.398   1.397   0.412   0.074   0.425   0.424
   95  5500  3.00 -2.00  2.00  1.25  0.00 -16.328 -16.308 -16.773 -16.836 -16.751   1.310   1.308   0.415   0.077   0.324   0.322
   96  5500  3.50 -2.00  2.00  1.25  0.00 -16.374 -16.354 -16.753 -16.827 -16.746   1.254   1.253   0.420   0.083   0.247   0.246
   97  5500  4.00 -2.00  2.00  1.25  0.00 -16.391 -16.370 -16.733 -16.822 -16.748   1.233   1.232   0.426   0.091   0.197   0.195
   98  5500  4.50 -2.00  2.00  1.25  0.00 -16.383 -16.362 -16.714 -16.820 -16.754   1.239   1.238   0.434   0.100   0.168   0.167
   99  5500  5.00 -2.00  2.00  1.25  0.00 -16.364 -16.343 -16.697 -16.817 -16.760   1.256   1.255   0.443   0.106   0.155   0.154
  100  5750  0.00 -2.00  2.00  1.25  0.00 -15.888 -15.868 -17.237 -17.244 -17.097   2.158   2.156   0.353   0.084   1.283   1.281
  101  5750  0.50 -2.00  2.00  1.25  0.00 -16.035 -16.015 -17.223 -17.225 -17.078   1.992   1.990   0.353   0.078   1.127   1.126
  102  5750  1.00 -2.00  2.00  1.25  0.00 -16.182 -16.161 -17.205 -17.204 -17.059   1.824   1.823   0.355   0.073   0.966   0.965
  103  5750  1.50 -2.00  2.00  1.25  0.00 -16.318 -16.297 -17.181 -17.180 -17.038   1.664   1.663   0.359   0.068   0.808   0.807
  104  5750  2.00 -2.00  2.00  1.25  0.00 -16.438 -16.417 -17.154 -17.154 -17.017   1.518   1.517   0.364   0.066   0.658   0.657
  105  5750  2.50 -2.00  2.00  1.25  0.00 -16.541 -16.520 -17.124 -17.128 -16.997   1.389   1.388   0.369   0.065   0.520   0.519
  106  5750  3.00 -2.00  2.00  1.25  0.00 -16.627 -16.606 -17.094 -17.105 -16.980   1.279   1.278   0.375   0.065   0.398   0.397
  107  5750  3.50 -2.00  2.00  1.25  0.00 -16.694 -16.673 -17.067 -17.087 -16.968   1.195   1.194   0.381   0.068   0.296   0.295
  108  5750  4.00 -2.00  2.00  1.25  0.00 -16.736 -16.715 -17.045 -17.076 -16.963   1.141   1.140   0.387   0.072   0.220   0.219
  109  5750  4.50 -2.00  2.00  1.25  0.00 -16.752 -16.731 -17.025 -17.070 -16.966   1.120   1.119   0.395   0.079   0.170   0.169
  110  5750  5.00 -2.00  2.00  1.25  0.00 -16.749 -16.728 -17.008 -17.068 -16.972   1.121   1.120   0.404   0.084   0.142   0.141
  111  6000  0.00 -2.00  2.00  1.25  0.00 -16.157 -16.136 -17.603 -17.537 -17.326   2.182   2.181   0.289   0.073   1.455   1.454
  112  6000  0.50 -2.00  2.00  1.25  0.00 -16.283 -16.262 -17.571 -17.511 -17.308   2.031   2.030   0.297   0.072   1.290   1.289
  113  6000  1.00 -2.00  2.00  1.25  0.00 -16.417 -16.396 -17.540 -17.485 -17.288   1.870   1.869   0.304   0.069   1.121   1.120
  114  6000  1.50 -2.00  2.00  1.25  0.00 -16.547 -16.526 -17.506 -17.455 -17.266   1.710   1.709   0.311   0.067   0.951   0.950
  115  6000  2.00 -2.00  2.00  1.25  0.00 -16.668 -16.646 -17.468 -17.423 -17.243   1.558   1.557   0.320   0.065   0.787   0.786
  116  6000  2.50 -2.00  2.00  1.25  0.00 -16.775 -16.754 -17.429 -17.391 -17.219   1.418   1.417   0.328   0.063   0.633   0.632
  117  6000  3.00 -2.00  2.00  1.25  0.00 -16.870 -16.849 -17.390 -17.360 -17.197   1.292   1.291   0.337   0.062   0.492   0.491
  118  6000  3.50 -2.00  2.00  1.25  0.00 -16.950 -16.929 -17.355 -17.334 -17.178   1.185   1.185   0.344   0.063   0.369   0.368
  119  6000  4.00 -2.00  2.00  1.25  0.00 -17.013 -16.992 -17.327 -17.314 -17.166   1.103   1.102   0.352   0.065   0.268   0.267
  120  6000  4.50 -2.00  2.00  1.25  0.00 -17.053 -17.032 -17.303 -17.303 -17.163   1.052   1.051   0.360   0.068   0.193   0.192
  121  6000  5.00 -2.00  2.00  1.25  0.00 -17.070 -17.049 -17.285 -17.297 -17.166   1.029   1.028   0.369   0.072   0.145   0.144
  122  6250  0.50 -2.00  2.00  1.25  0.00 -16.495 -16.474 -17.895 -17.778 -17.521   2.085   2.084   0.243   0.069   1.460   1.459
  123  6250  1.00 -2.00  2.00  1.25  0.00 -16.616 -16.595 -17.851 -17.747 -17.503   1.933   1.933   0.255   0.070   1.280   1.280
  124  6250  1.50 -2.00  2.00  1.25  0.00 -16.740 -16.719 -17.807 -17.714 -17.481   1.776   1.775   0.267   0.069   1.102   1.101
  125  6250  2.00 -2.00  2.00  1.25  0.00 -16.860 -16.839 -17.761 -17.679 -17.457   1.620   1.620   0.278   0.068   0.926   0.925
  126  6250  2.50 -2.00  2.00  1.25  0.00 -16.972 -16.951 -17.714 -17.641 -17.431   1.471   1.471   0.289   0.067   0.757   0.757
  127  6250  3.00 -2.00  2.00  1.25  0.00 -17.073 -17.052 -17.667 -17.604 -17.405   1.333   1.332   0.300   0.065   0.599   0.599
  128  6250  3.50 -2.00  2.00  1.25  0.00 -17.163 -17.142 -17.624 -17.570 -17.381   1.209   1.208   0.310   0.065   0.457   0.457
  129  6250  4.00 -2.00  2.00  1.25  0.00 -17.240 -17.219 -17.587 -17.542 -17.362   1.104   1.103   0.320   0.065   0.334   0.333
  130  6250  4.50 -2.00  2.00  1.25  0.00 -17.300 -17.279 -17.558 -17.523 -17.351   1.025   1.024   0.328   0.066   0.235   0.234
  131  6250  5.00 -2.00  2.00  1.25  0.00 -17.338 -17.317 -17.536 -17.511 -17.348   0.975   0.975   0.337   0.068   0.164   0.164
  132  6500  0.50 -2.00  2.00  1.25  0.00 -16.686 -16.664 -18.206 -18.026 -17.714   2.142   2.142   0.188   0.062   1.642   1.642
  133  6500  1.00 -2.00  2.00  1.25  0.00 -16.794 -16.772 -18.145 -17.994 -17.702   2.003   2.002   0.208   0.071   1.443   1.443
  134  6500  1.50 -2.00  2.00  1.25  0.00 -16.910 -16.888 -18.090 -17.959 -17.683   1.851   1.851   0.224   0.074   1.253   1.253
  135  6500  2.00 -2.00  2.00  1.25  0.00 -17.027 -17.006 -18.038 -17.921 -17.659   1.696   1.695   0.238   0.074   1.069   1.069
  136  6500  2.50 -2.00  2.00  1.25  0.00 -17.141 -17.119 -17.984 -17.880 -17.632   1.541   1.541   0.252   0.074   0.888   0.888
  137  6500  3.00 -2.00  2.00  1.25  0.00 -17.247 -17.226 -17.930 -17.838 -17.603   1.393   1.392   0.265   0.072   0.716   0.715
  138  6500  3.50 -2.00  2.00  1.25  0.00 -17.345 -17.323 -17.879 -17.798 -17.575   1.255   1.254   0.277   0.071   0.556   0.556
  139  6500  4.00 -2.00  2.00  1.25  0.00 -17.433 -17.411 -17.833 -17.762 -17.550   1.132   1.131   0.288   0.070   0.414   0.413
  140  6500  4.50 -2.00  2.00  1.25  0.00 -17.507 -17.486 -17.796 -17.734 -17.532   1.029   1.028   0.298   0.069   0.293   0.292
  141  6500  5.00 -2.00  2.00  1.25  0.00 -17.564 -17.542 -17.768 -17.715 -17.523   0.953   0.953   0.308   0.069   0.199   0.198
  142  6750  0.50 -2.00  2.00  1.25  0.00 -16.874 -16.852 -18.474 -18.252 -17.896   2.180   2.180   0.144   0.063   1.765   1.765
  143  6750  1.00 -2.00  2.00  1.25  0.00 -16.960 -16.939 -18.430 -18.227 -17.884   2.068   2.068   0.157   0.068   1.615   1.615
  144  6750  1.50 -2.00  2.00  1.25  0.00 -17.067 -17.046 -18.361 -18.190 -17.871   1.925   1.925   0.181   0.078   1.406   1.406
  145  6750  2.00 -2.00  2.00  1.25  0.00 -17.179 -17.158 -18.299 -18.151 -17.850   1.774   1.773   0.199   0.082   1.209   1.209
  146  6750  2.50 -2.00  2.00  1.25  0.00 -17.292 -17.270 -18.239 -18.108 -17.823   1.618   1.618   0.216   0.082   1.020   1.020
  147  6750  3.00 -2.00  2.00  1.25  0.00 -17.401 -17.379 -18.179 -18.062 -17.793   1.463   1.463   0.231   0.082   0.836   0.835
  148  6750  3.50 -2.00  2.00  1.25  0.00 -17.504 -17.482 -18.120 -18.017 -17.762   1.315   1.315   0.245   0.081   0.661   0.661
  149  6750  4.00 -2.00  2.00  1.25  0.00 -17.599 -17.578 -18.067 -17.975 -17.733   1.177   1.177   0.258   0.079   0.502   0.501
  150  6750  4.50 -2.00  2.00  1.25  0.00 -17.685 -17.664 -18.021 -17.938 -17.708   1.055   1.055   0.270   0.076   0.361   0.361
  151  6750  5.00 -2.00  2.00  1.25  0.00 -17.756 -17.735 -17.986 -17.911 -17.691   0.957   0.956   0.280   0.075   0.246   0.245
  152  7000  0.50 -2.00  2.00  1.25  0.00 -17.071 -17.049 -18.702 -18.453 -18.066   2.184   2.184   0.113   0.067   1.822   1.822
  153  7000  1.00 -2.00  2.00  1.25  0.00 -17.131 -17.109 -18.676 -18.437 -18.055   2.108   2.108   0.118   0.071   1.727   1.727
  154  7000  1.50 -2.00  2.00  1.25  0.00 -17.220 -17.198 -18.625 -18.408 -18.043   1.990   1.990   0.134   0.078   1.563   1.563
  155  7000  2.00 -2.00  2.00  1.25  0.00 -17.324 -17.302 -18.549 -18.368 -18.028   1.846   1.846   0.160   0.088   1.348   1.348
  156  7000  2.50 -2.00  2.00  1.25  0.00 -17.432 -17.410 -18.480 -18.324 -18.004   1.694   1.694   0.180   0.093   1.147   1.146
  157  7000  3.00 -2.00  2.00  1.25  0.00 -17.541 -17.519 -18.415 -18.277 -17.974   1.538   1.538   0.198   0.093   0.954   0.954
  158  7000  3.50 -2.00  2.00  1.25  0.00 -17.647 -17.625 -18.351 -18.228 -17.941   1.383   1.383   0.214   0.092   0.769   0.769
  159  7000  4.00 -2.00  2.00  1.25  0.00 -17.747 -17.726 -18.290 -18.180 -17.909   1.235   1.234   0.228   0.091   0.595   0.595
  160  7000  4.50 -2.00  2.00  1.25  0.00 -17.841 -17.820 -18.237 -18.137 -17.879   1.098   1.097   0.242   0.087   0.437   0.437
  161  7000  5.00 -2.00  2.00  1.25  0.00 -17.923 -17.902 -18.193 -18.102 -17.855   0.980   0.980   0.253   0.084   0.303   0.302
  162  7250  0.50 -2.00  2.00  1.25  0.00 -17.289 -17.267 -18.891 -18.628 -18.223   2.141   2.141   0.095   0.071   1.806   1.806
  163  7250  1.00 -2.00  2.00  1.25  0.00 -17.313 -17.291 -18.887 -18.623 -18.214   2.112   2.113   0.091   0.074   1.780   1.781
  164  7250  1.50 -2.00  2.00  1.25  0.00 -17.380 -17.358 -18.852 -18.604 -18.203   2.027   2.027   0.099   0.082   1.662   1.662
  165  7250  2.00 -2.00  2.00  1.25  0.00 -17.468 -17.446 -18.793 -18.573 -18.189   1.907   1.907   0.117   0.092   1.487   1.487
  166  7250  2.50 -2.00  2.00  1.25  0.00 -17.568 -17.546 -18.712 -18.529 -18.172   1.762   1.762   0.143   0.102   1.270   1.270
  167  7250  3.00 -2.00  2.00  1.25  0.00 -17.673 -17.651 -18.639 -18.481 -18.145   1.610   1.610   0.164   0.106   1.068   1.067
  168  7250  3.50 -2.00  2.00  1.25  0.00 -17.778 -17.756 -18.570 -18.430 -18.113   1.454   1.454   0.183   0.106   0.874   0.874
  169  7250  4.00 -2.00  2.00  1.25  0.00 -17.882 -17.860 -18.504 -18.378 -18.078   1.299   1.298   0.199   0.104   0.689   0.689
  170  7250  4.50 -2.00  2.00  1.25  0.00 -17.981 -17.959 -18.443 -18.330 -18.044   1.151   1.150   0.215   0.101   0.518   0.517
  171  7250  5.00 -2.00  2.00  1.25  0.00 -18.071 -18.050 -18.391 -18.287 -18.015   1.018   1.018   0.228   0.097   0.366   0.366
  172  7500  0.50 -2.00  2.00  1.25  0.00 -17.552 -17.529 -19.015 -18.763 -18.364   2.013   2.014   0.101   0.076   1.658   1.658
  173  7500  1.00 -2.00  2.00  1.25  0.00 -17.512 -17.490 -19.066 -18.786 -18.358   2.076   2.076   0.072   0.076   1.777   1.777
  174  7500  1.50 -2.00  2.00  1.25  0.00 -17.551 -17.529 -19.047 -18.777 -18.351   2.028   2.028   0.074   0.085   1.708   1.708
  175  7500  2.00 -2.00  2.00  1.25  0.00 -17.620 -17.598 -19.003 -18.755 -18.339   1.937   1.937   0.084   0.096   1.574   1.574
  176  7500  2.50 -2.00  2.00  1.25  0.00 -17.706 -17.684 -18.937 -18.720 -18.324   1.816   1.816   0.104   0.108   1.391   1.391
  177  7500  3.00 -2.00  2.00  1.25  0.00 -17.803 -17.781 -18.854 -18.673 -18.304   1.672   1.672   0.131   0.117   1.174   1.174
  178  7500  3.50 -2.00  2.00  1.25  0.00 -17.904 -17.882 -18.778 -18.622 -18.274   1.519   1.519   0.153   0.120   0.973   0.973
  179  7500  4.00 -2.00  2.00  1.25  0.00 -18.007 -17.985 -18.707 -18.569 -18.240   1.363   1.363   0.171   0.119   0.780   0.780
  180  7500  4.50 -2.00  2.00  1.25  0.00 -18.109 -18.087 -18.640 -18.516 -18.204   1.209   1.209   0.188   0.116   0.598   0.598
  181  7500  5.00 -2.00  2.00  1.25  0.00 -18.204 -18.183 -18.581 -18.467 -18.170   1.065   1.065   0.203   0.112   0.433   0.433
  182  7750  1.00 -2.00  2.00  1.25  0.00 -17.735 -17.712 -19.207 -18.920 -18.486   1.987   1.988   0.066   0.077   1.701   1.701
