4.70254328E-03   7493.1 4.700E+02 2.132E+13 7.211E-01 5.466E+01 2.000E+05
5.46652211E-03   7553.4 5.464E+02 2.501E+13 8.318E-01 5.673E+01 2.000E+05
6.34934796E-03   7614.5 6.346E+02 2.933E+13 9.600E-01 5.911E+01 2.000E+05
7.36895579E-03   7676.7 7.365E+02 3.437E+13 1.109E+00 6.190E+01 2.000E+05
8.54595324E-03   7739.9 8.541E+02 4.027E+13 1.281E+00 6.514E+01 2.000E+05
9.90370808E-03   7804.7 9.898E+02 4.719E+13 1.482E+00 6.901E+01 2.000E+05
1.14672054E-02   7872.1 1.146E+03 5.537E+13 1.719E+00 7.375E+01 2.000E+05
1.32626718E-02   7942.4 1.325E+03 6.506E+13 1.999E+00 7.940E+01 2.000E+05
1.53174586E-02   8016.8 1.531E+03 7.664E+13 2.334E+00 8.622E+01 2.000E+05
1.76578169E-02   8096.3 1.765E+03 9.056E+13 2.739E+00 9.453E+01 2.000E+05
2.03069048E-02   8182.5 2.029E+03 1.075E+14 3.241E+00 1.048E+02 2.000E+05
2.32795573E-02   8276.6 2.326E+03 1.281E+14 3.868E+00 1.176E+02 2.000E+05
2.65831320E-02   8380.5 2.656E+03 1.536E+14 4.665E+00 1.339E+02 2.000E+05
3.02150322E-02   8496.5 3.019E+03 1.854E+14 5.697E+00 1.548E+02 2.000E+05
3.41505655E-02   8627.8 3.412E+03 2.256E+14 7.064E+00 1.825E+02 2.000E+05
3.83464611E-02   8777.6 3.830E+03 2.769E+14 8.914E+00 2.191E+02 2.000E+05
4.27382357E-02   8948.8 4.269E+03 3.429E+14 1.146E+01 2.680E+02 2.000E+05
4.72524390E-02   9144.7 4.719E+03 4.280E+14 1.501E+01 3.346E+02 2.000E+05
5.18067948E-02   9370.3 5.172E+03 5.382E+14 2.001E+01 4.262E+02 2.000E+05
5.63261496E-02   9631.1 5.622E+03 6.806E+14 2.709E+01 5.502E+02 2.000E+05
6.07512406E-02   9930.8 6.062E+03 8.603E+14 3.695E+01 7.200E+02 2.000E+05
6.51011507E-02  10277.3 6.493E+03 1.082E+15 4.972E+01 9.294E+02 2.000E+05
6.94573216E-02  10673.5 6.924E+03 1.338E+15 6.517E+01 1.179E+03 2.000E+05
7.39948299E-02  11131.7 7.372E+03 1.614E+15 8.161E+01 1.451E+03 2.000E+05
7.90513555E-02  11659.9 7.870E+03 1.880E+15 9.283E+01 1.624E+03 2.000E+05
8.52690278E-02  12263.5 8.481E+03 2.115E+15 9.648E+01 1.684E+03 2.000E+05
9.36989999E-02  12954.0 9.310E+03 2.327E+15 9.131E+01 1.593E+03 2.000E+05
1.05907086E-01  13727.4 1.051E+04 2.558E+15 8.135E+01 1.418E+03 2.000E+05
1.24424301E-01  14588.3 1.234E+04 2.872E+15 7.116E+01 1.236E+03 2.000E+05
1.52633555E-01  15540.4 1.513E+04 3.337E+15 6.281E+01 1.085E+03 2.000E+05
1.94258422E-01  16579.8 1.925E+04 4.015E+15 5.801E+01 9.961E+02 2.000E+05
2.53469822E-01  17711.8 2.511E+04 4.956E+15 5.510E+01 9.399E+02 2.000E+05
3.34374801E-01  18941.5 3.313E+04 6.187E+15 5.493E+01 9.344E+02 2.000E+05
4.42162916E-01  20278.7 4.380E+04 7.720E+15 5.506E+01 9.341E+02 2.000E+05
5.84498933E-01  21727.4 5.790E+04 9.587E+15 5.602E+01 9.492E+02 2.000E+05
7.71619509E-01  23301.5 7.644E+04 1.184E+16 5.675E+01 9.580E+02 2.000E+05
1.01631142E+00  24995.9 1.007E+05 1.457E+16 5.817E+01 9.826E+02 2.000E+05
1.33409637E+00  26830.0 1.321E+05 1.783E+16 5.983E+01 9.965E+02 2.000E+05
1.74343799E+00  28800.3 1.727E+05 2.172E+16 6.234E+01 9.713E+02 2.000E+05
RADK 1.2098E+01
EGIN                    ITERATION  15 COMPLETED
EFF  10000.  GRAVITY 2.00000 LTE
ITLE SDSC GRID  [+1.0]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE  10.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.30721047E-06   4995.5 2.051E-04 5.335E+07 2.077E-01 6.749E+01 2.000E+05
8.50876794E-06   5631.7 2.980E-04 1.633E+08 2.150E-01 4.804E+01 2.000E+05
1.12920998E-05   5688.4 4.494E-04 2.411E+08 2.121E-01 4.321E+01 2.000E+05
1.50635466E-05   5743.0 6.692E-04 3.514E+08 2.088E-01 4.022E+01 2.000E+05
2.01656792E-05   5796.1 9.815E-04 5.042E+08 2.054E-01 3.751E+01 2.000E+05
2.70869760E-05   5848.0 1.423E-03 7.147E+08 2.019E-01 3.502E+01 2.000E+05
3.64778128E-05   5898.8 2.044E-03 1.003E+09 1.982E-01 3.284E+01 2.000E+05
4.92359430E-05   5949.2 2.914E-03 1.396E+09 1.945E-01 3.099E+01 2.000E+05
6.65623678E-05   6000.1 4.124E-03 1.928E+09 1.910E-01 2.945E+01 2.000E+05
9.00591225E-05   6052.8 5.798E-03 2.648E+09 1.880E-01 2.812E+01 2.000E+05
1.21813577E-04   6108.2 8.101E-03 3.619E+09 1.859E-01 2.696E+01 2.000E+05
1.64471123E-04   6167.2 1.124E-02 4.923E+09 1.851E-01 2.603E+01 2.000E+05
2.21398436E-04   6230.0 1.548E-02 6.667E+09 1.856E-01 2.508E+01 2.000E+05
2.96821465E-04   6295.7 2.116E-02 8.983E+09 1.873E-01 2.428E+01 2.000E+05
3.96162212E-04   6364.1 2.872E-02 1.204E+10 1.902E-01 2.364E+01 2.000E+05
5.26259049E-04   6435.1 3.869E-02 1.605E+10 1.942E-01 2.299E+01 2.000E+05
6.95780942E-04   6507.9 5.180E-02 2.129E+10 1.992E-01 2.238E+01 2.000E+05
9.15674674E-04   6582.3 6.892E-02 2.810E+10 2.052E-01 2.193E+01 2.000E+05
1.19971489E-03   6658.6 9.117E-02 3.690E+10 2.122E-01 2.140E+01 2.000E+05
1.56518302E-03   6736.7 1.200E-01 4.826E+10 2.204E-01 2.085E+01 2.000E+05
2.03338258E-03   6816.7 1.572E-01 6.284E+10 2.299E-01 2.040E+01 2.000E+05
2.63027403E-03   6898.6 2.048E-01 8.147E+10 2.411E-01 2.010E+01 2.000E+05
3.38715822E-03   6982.7 2.653E-01 1.051E+11 2.543E-01 1.995E+01 2.000E+05
4.34163772E-03   7069.0 3.418E-01 1.349E+11 2.695E-01 1.990E+01 2.000E+05
5.54030235E-03   7157.5 4.380E-01 1.724E+11 2.866E-01 1.949E+01 2.000E+05
7.04124632E-03   7246.0 5.591E-01 2.192E+11 3.057E-01 1.924E+01 2.000E+05
8.91383010E-03   7335.1 7.104E-01 2.774E+11 3.274E-01 1.920E+01 2.000E+05
1.12395612E-02   7425.3 8.981E-01 3.494E+11 3.524E-01 1.935E+01 2.000E+05
1.41145349E-02   7517.6 1.130E+00 4.378E+11 3.809E-01 1.959E+01 2.000E+05
1.76540169E-02   7611.5 1.414E+00 5.459E+11 4.133E-01 1.978E+01 2.000E+05
2.20008466E-02   7706.2 1.762E+00 6.778E+11 4.492E-01 1.986E+01 2.000E+05
2.73262058E-02   7800.1 2.188E+00 8.376E+11 4.896E-01 2.019E+01 2.000E+05
3.38279130E-02   7894.7 2.705E+00 1.030E+12 5.358E-01 2.080E+01 2.000E+05
4.17345104E-02   7991.8 3.328E+00 1.262E+12 5.887E-01 2.165E+01 2.000E+05
5.13140731E-02   8092.8 4.074E+00 1.537E+12 6.489E-01 2.264E+01 2.000E+05
6.28950129E-02   8198.6 4.964E+00 1.865E+12 7.162E-01 2.363E+01 2.000E+05
7.68747592E-02   8309.9 6.023E+00 2.254E+12 7.919E-01 2.484E+01 2.000E+05
9.37057399E-02   8430.4 7.275E+00 2.711E+12 8.785E-01 2.645E+01 2.000E+05
1.13911853E-01   8565.1 8.741E+00 3.245E+12 9.768E-01 2.842E+01 2.000E+05
1.38138134E-01   8719.4 1.045E+01 3.861E+12 1.086E+00 3.065E+01 2.000E+05
1.67343241E-01   8893.7 1.245E+01 4.572E+12 1.195E+00 3.210E+01 2.000E+05
2.02792029E-01   9090.0 1.483E+01 5.393E+12 1.311E+00 3.383E+01 2.000E+05
2.45998008E-01   9317.2 1.764E+01 6.334E+12 1.430E+00 3.573E+01 2.000E+05
2.99293301E-01   9573.7 2.105E+01 7.423E+12 1.533E+00 3.652E+01 2.000E+05
3.65813095E-01   9866.4 2.524E+01 8.702E+12 1.632E+00 3.752E+01 2.000E+05
4.49775372E-01  10198.4 3.047E+01 1.022E+13 1.712E+00 3.775E+01 2.000E+05
5.57401438E-01  10569.6 3.719E+01 1.209E+13 1.769E+00 3.728E+01 2.000E+05
6.96771182E-01  10988.6 4.595E+01 1.440E+13 1.817E+00 3.710E+01 2.000E+05
8.78552386E-01  11468.2 5.741E+01 1.728E+13 1.848E+00 3.678E+01 2.000E+05
1.11819998E+00  12003.3 7.263E+01 2.092E+13 1.860E+00 3.622E+01 2.000E+05
1.43784155E+00  12618.3 9.316E+01 2.561E+13 1.848E+00 3.530E+01 2.000E+05
1.86208205E+00  13300.6 1.205E+02 3.161E+13 1.880E+00 3.585E+01 2.000E+05
2.42202843E+00  14084.5 1.565E+02 3.919E+13 1.886E+00 3.560E+01 2.000E+05
3.15500751E+00  14945.0 2.032E+02 4.855E+13 1.951E+00 3.697E+01 2.000E+05
4.11259335E+00  15917.7 2.635E+02 5.966E+13 1.963E+00 3.702E+01 2.000E+05
5.36520666E+00  16970.8 3.416E+02 7.288E+13 2.024E+00 3.831E+01 2.000E+05
7.00063323E+00  18144.5 4.420E+02 8.839E+13 2.057E+00 3.891E+01 2.000E+05
9.13947036E+00  19403.3 5.718E+02 1.070E+14 2.095E+00 3.968E+01 2.000E+05
1.19898200E+01  20790.7 7.449E+02 1.302E+14 2.067E+00 3.888E+01 2.000E+05
1.58511281E+01  22273.4 9.823E+02 1.603E+14 2.032E+00 3.820E+01 2.000E+05
2.10633091E+01  23895.1 1.306E+03 1.987E+14 2.022E+00 3.757E+01 2.000E+05
2.79527026E+01  25624.9 1.735E+03 2.461E+14 2.061E+00 3.810E+01 2.000E+05
3.68224765E+01  27516.0 2.276E+03 3.008E+14 2.177E+00 3.985E+01 2.000E+05
4.78954179E+01  29543.5 2.940E+03 3.622E+14 2.352E+00 4.027E+01 2.000E+05
RADK 1.3412E+01
EGIN                    ITERATION  15 COMPLETED
EFF  10000.  GRAVITY 2.50000 LTE
ITLE SDSC GRID  [+1.0]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE  10.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
7.35033635E-06   5031.6 1.794E-03 2.075E+08 1.340E-01 7.215E+01 2.000E+05
9.50393031E-06   5700.8 2.343E-03 9.517E+08 1.398E-01 5.079E+01 2.000E+05
1.23672448E-05   5756.5 3.110E-03 1.254E+09 1.411E-01 4.577E+01 2.000E+05
1.64315747E-05   5811.9 4.216E-03 1.676E+09 1.411E-01 4.234E+01 2.000E+05
2.30548614E-05   5875.3 6.042E-03 2.352E+09 1.403E-01 3.901E+01 2.000E+05
3.30150291E-05   5940.1 8.819E-03 3.346E+09 1.388E-01 3.604E+01 2.000E+05
4.64396691E-05   6000.9 1.260E-02 4.654E+09 1.374E-01 3.399E+01 2.000E+05
6.46177254E-05   6060.4 1.774E-02 6.388E+09 1.364E-01 3.260E+01 2.000E+05
8.90503909E-05   6120.0 2.468E-02 8.679E+09 1.361E-01 3.160E+01 2.000E+05
1.21577509E-04   6181.1 3.396E-02 1.169E+10 1.366E-01 3.076E+01 2.000E+05
1.64305446E-04   6243.8 4.618E-02 1.563E+10 1.380E-01 2.978E+01 2.000E+05
2.20959072E-04   6309.5 6.243E-02 2.084E+10 1.406E-01 2.895E+01 2.000E+05
2.94774350E-04   6377.5 8.366E-02 2.763E+10 1.444E-01 2.824E+01 2.000E+05
3.90410575E-04   6447.8 1.112E-01 3.646E+10 1.493E-01 2.757E+01 2.000E+05
5.13005157E-04   6519.5 1.467E-01 4.782E+10 1.554E-01 2.689E+01 2.000E+05
6.70171904E-04   6592.4 1.922E-01 6.240E+10 1.626E-01 2.633E+01 2.000E+05
8.69802121E-04   6666.3 2.501E-01 8.096E+10 1.709E-01 2.569E+01 2.000E+05
1.12260962E-03   6741.0 3.237E-01 1.045E+11 1.805E-01 2.519E+01 2.000E+05
1.44090311E-03   6817.0 4.164E-01 1.343E+11 1.917E-01 2.473E+01 2.000E+05
1.83960030E-03   6894.1 5.327E-01 1.717E+11 2.048E-01 2.440E+01 2.000E+05
2.33580091E-03   6972.4 6.775E-01 2.185E+11 2.201E-01 2.419E+01 2.000E+05
2.94986035E-03   7051.7 8.569E-01 2.765E+11 2.378E-01 2.411E+01 2.000E+05
3.70590487E-03   7131.9 1.078E+00 3.483E+11 2.581E-01 2.397E+01 2.000E+05
4.63338998E-03   7212.5 1.349E+00 4.365E+11 2.811E-01 2.384E+01 2.000E+05
5.76671298E-03   7292.9 1.680E+00 5.442E+11 3.072E-01 2.386E+01 2.000E+05
7.14651488E-03   7373.6 2.084E+00 6.753E+11 3.373E-01 2.407E+01 2.000E+05
8.81882118E-03   7454.6 2.572E+00 8.340E+11 3.719E-01 2.445E+01 2.000E+05
1.08374309E-02   7536.1 3.160E+00 1.025E+12 4.117E-01 2.504E+01 2.000E+05
1.32643766E-02   7619.4 3.866E+00 1.256E+12 4.573E-01 2.557E+01 2.000E+05
1.61751176E-02   7702.8 4.712E+00 1.532E+12 5.087E-01 2.610E+01 2.000E+05
1.96603144E-02   7785.4 5.721E+00 1.860E+12 5.672E-01 2.688E+01 2.000E+05
2.38230745E-02   7868.2 6.924E+00 2.250E+12 6.341E-01 2.796E+01 2.000E+05
2.87802756E-02   7951.9 8.349E+00 2.713E+12 7.113E-01 2.939E+01 2.000E+05
3.46615301E-02   8038.3 1.003E+01 3.260E+12 8.012E-01 3.125E+01 2.000E+05
4.16100651E-02   8129.9 1.200E+01 3.910E+12 9.062E-01 3.348E+01 2.000E+05
4.97914929E-02   8228.4 1.431E+01 4.679E+12 1.027E+00 3.582E+01 2.000E+05
5.93917307E-02   8334.2 1.698E+01 5.585E+12 1.170E+00 3.873E+01 2.000E+05
7.06074831E-02   8451.0 2.008E+01 6.652E+12 1.339E+00 4.229E+01 2.000E+05
8.36494113E-02   8582.6 2.362E+01 7.899E+12 1.538E+00 4.654E+01 2.000E+05
9.87814100E-02   8733.2 2.767E+01 9.346E+12 1.768E+00 5.137E+01 2.000E+05
1.16391876E-01   8906.6 3.229E+01 1.101E+13 2.017E+00 5.589E+01 2.000E+05
1.37045268E-01   9104.0 3.762E+01 1.291E+13 2.284E+00 6.047E+01 2.000E+05
1.61485477E-01   9331.4 4.381E+01 1.505E+13 2.562E+00 6.525E+01 2.000E+05
1.90887445E-01   9589.2 5.115E+01 1.747E+13 2.807E+00 6.792E+01 2.000E+05
2.26879725E-01   9883.5 6.003E+01 2.024E+13 3.037E+00 7.072E+01 2.000E+05
2.71803259E-01  10216.0 7.104E+01 2.346E+13 3.209E+00 7.135E+01 2.000E+05
3.29063293E-01  10589.8 8.508E+01 2.734E+13 3.332E+00 7.092E+01 2.000E+05
4.02903738E-01  11013.5 1.032E+02 3.209E+13 3.428E+00 7.081E+01 2.000E+05
4.99481436E-01  11493.3 1.270E+02 3.798E+13 3.466E+00 6.933E+01 2.000E+05
6.28143638E-01  12029.9 1.589E+02 4.553E+13 3.453E+00 6.735E+01 2.000E+05
8.00792160E-01  12640.7 2.020E+02 5.525E+13 3.410E+00 6.553E+01 2.000E+05
1.03336650E+00  13325.8 2.604E+02 6.783E+13 3.389E+00 6.481E+01 2.000E+05
1.34684517E+00  14102.4 3.395E+02 8.419E+13 3.328E+00 6.310E+01 2.000E+05
1.76372360E+00  14967.2 4.446E+02 1.051E+14 3.407E+00 6.478E+01 2.000E+05
2.31301353E+00  15932.5 5.828E+02 1.310E+14 3.414E+00 6.459E+01 2.000E+05
3.03681193E+00  16993.6 7.644E+02 1.623E+14 3.488E+00 6.607E+01 2.000E+05
3.99138389E+00  18155.7 1.003E+03 2.001E+14 3.499E+00 6.610E+01 2.000E+05
5.24457923E+00  19422.6 1.315E+03 2.457E+14 3.589E+00 6.805E+01 2.000E+05
6.90113965E+00  20797.8 1.727E+03 3.016E+14 3.570E+00 6.710E+01 2.000E+05
9.11971494E+00  22287.5 2.280E+03 3.716E+14 3.562E+00 6.725E+01 2.000E+05
1.21104353E+01  23896.9 3.028E+03 4.603E+14 3.492E+00 6.502E+01 2.000E+05
1.61211121E+01  25633.7 4.035E+03 5.720E+14 3.529E+00 6.544E+01 2.000E+05
2.13333809E+01  27516.8 5.337E+03 7.049E+14 3.685E+00 6.741E+01 2.000E+05
2.78743655E+01  29542.9 6.963E+03 8.571E+14 3.975E+00 6.778E+01 2.000E+05
RADK 1.3420E+01
EGIN                    ITERATION  15 COMPLETED
EFF  10000.  GRAVITY 3.00000 LTE
ITLE SDSC GRID  [+1.0]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE  10.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
