        Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   181  7500  5.00 -4.00  2.00  1.25  0.00 -18.209 -18.188 -18.563 -18.444 -18.149   1.036   1.036   0.206   0.104   0.416   0.415
   182  7750  1.00 -4.00  2.00  1.25  0.00 -17.691 -17.668 -19.199 -18.911 -18.475   2.023   2.023   0.064   0.077   1.738   1.739
   183  7750  1.50 -4.00  2.00  1.25  0.00 -17.707 -17.684 -19.201 -18.914 -18.471   2.009   2.009   0.057   0.085   1.724   1.724
   184  7750  2.00 -4.00  2.00  1.25  0.00 -17.762 -17.740 -19.169 -18.899 -18.462   1.939   1.939   0.063   0.097   1.617   1.617
   185  7750  2.50 -4.00  2.00  1.25  0.00 -17.838 -17.816 -19.117 -18.874 -18.449   1.838   1.838   0.075   0.111   1.465   1.465
   186  7750  3.00 -4.00  2.00  1.25  0.00 -17.927 -17.905 -19.045 -18.835 -18.432   1.710   1.710   0.097   0.122   1.270   1.270
   187  7750  3.50 -4.00  2.00  1.25  0.00 -18.025 -18.003 -18.962 -18.786 -18.409   1.563   1.563   0.124   0.129   1.056   1.056
   188  7750  4.00 -4.00  2.00  1.25  0.00 -18.127 -18.105 -18.886 -18.731 -18.377   1.406   1.406   0.145   0.129   0.855   0.855
   189  7750  4.50 -4.00  2.00  1.25  0.00 -18.229 -18.207 -18.813 -18.676 -18.339   1.248   1.248   0.164   0.127   0.664   0.664
   190  7750  5.00 -4.00  2.00  1.25  0.00 -18.329 -18.307 -18.747 -18.622 -18.302   1.095   1.095   0.181   0.122   0.486   0.486
   191  8000  1.00 -4.00  2.00  1.25  0.00 -17.923 -17.900 -19.297 -19.014 -18.584   1.894   1.894   0.070   0.076   1.599   1.599
   192  8000  1.50 -4.00  2.00  1.25  0.00 -17.894 -17.872 -19.339 -19.041 -18.588   1.949   1.949   0.046   0.085   1.685   1.685
   193  8000  2.00 -4.00  2.00  1.25  0.00 -17.927 -17.904 -19.322 -19.037 -18.584   1.913   1.913   0.046   0.098   1.623   1.623
   194  8000  2.50 -4.00  2.00  1.25  0.00 -17.985 -17.963 -19.282 -19.021 -18.575   1.837   1.837   0.054   0.113   1.500   1.500
   195  8000  3.00 -4.00  2.00  1.25  0.00 -18.060 -18.038 -19.227 -18.994 -18.561   1.736   1.736   0.067   0.129   1.341   1.341
   196  8000  3.50 -4.00  2.00  1.25  0.00 -18.148 -18.126 -19.152 -18.955 -18.546   1.609   1.609   0.091   0.141   1.143   1.143
   197  8000  4.00 -4.00  2.00  1.25  0.00 -18.244 -18.222 -19.071 -18.905 -18.522   1.463   1.463   0.117   0.146   0.935   0.935
   198  8000  4.50 -4.00  2.00  1.25  0.00 -18.342 -18.320 -18.995 -18.849 -18.487   1.309   1.309   0.138   0.145   0.740   0.740
   199  8000  5.00 -4.00  2.00  1.25  0.00 -18.442 -18.420 -18.924 -18.793 -18.450   1.153   1.153   0.156   0.142   0.554   0.554
   200  8250  1.00 -4.00  2.00  1.25  0.00 -18.178 -18.155 -19.355 -19.081 -18.668   1.705   1.706   0.087   0.069   1.393   1.394
   201  8250  1.50 -4.00  2.00  1.25  0.00 -18.091 -18.068 -19.450 -19.146 -18.689   1.857   1.858   0.043   0.082   1.606   1.606
   202  8250  2.00 -4.00  2.00  1.25  0.00 -18.097 -18.075 -19.454 -19.155 -18.690   1.860   1.860   0.035   0.095   1.598   1.598
   203  8250  2.50 -4.00  2.00  1.25  0.00 -18.138 -18.116 -19.425 -19.147 -18.686   1.812   1.812   0.039   0.112   1.508   1.508
   204  8250  3.00 -4.00  2.00  1.25  0.00 -18.199 -18.177 -19.379 -19.130 -18.678   1.733   1.733   0.048   0.131   1.372   1.372
   205  8250  3.50 -4.00  2.00  1.25  0.00 -18.273 -18.251 -19.320 -19.102 -18.665   1.631   1.631   0.062   0.150   1.206   1.206
   206  8250  4.00 -4.00  2.00  1.25  0.00 -18.360 -18.338 -19.244 -19.063 -18.651   1.504   1.504   0.088   0.160   1.006   1.006
   207  8250  4.50 -4.00  2.00  1.25  0.00 -18.455 -18.433 -19.166 -19.013 -18.625   1.360   1.360   0.112   0.163   0.807   0.807
   208  8250  5.00 -4.00  2.00  1.25  0.00 -18.551 -18.529 -19.092 -18.957 -18.590   1.207   1.207   0.133   0.161   0.618   0.618
   209  8500  1.50 -4.00  2.00  1.25  0.00 -18.294 -18.271 -19.536 -19.230 -18.775   1.738   1.739   0.045   0.078   1.490   1.491
   210  8500  2.00 -4.00  2.00  1.25  0.00 -18.272 -18.249 -19.563 -19.254 -18.783   1.784   1.785   0.029   0.092   1.541   1.542
   211  8500  2.50 -4.00  2.00  1.25  0.00 -18.294 -18.272 -19.548 -19.256 -18.784   1.764   1.764   0.028   0.109   1.487   1.487
   212  8500  3.00 -4.00  2.00  1.25  0.00 -18.340 -18.318 -19.511 -19.247 -18.780   1.708   1.708   0.034   0.130   1.378   1.378
   213  8500  3.50 -4.00  2.00  1.25  0.00 -18.402 -18.380 -19.461 -19.228 -18.772   1.628   1.628   0.044   0.152   1.234   1.234
   214  8500  4.00 -4.00  2.00  1.25  0.00 -18.477 -18.455 -19.398 -19.200 -18.760   1.525   1.525   0.060   0.170   1.061   1.061
   215  8500  4.50 -4.00  2.00  1.25  0.00 -18.566 -18.544 -19.325 -19.161 -18.748   1.397   1.397   0.087   0.178   0.864   0.865
   216  8500  5.00 -4.00  2.00  1.25  0.00 -18.659 -18.637 -19.250 -19.110 -18.720   1.253   1.253   0.110   0.179   0.673   0.673
   217  8750  1.50 -4.00  2.00  1.25  0.00 -18.493 -18.471 -19.608 -19.300 -18.849   1.609   1.610   0.049   0.073   1.364   1.365
   218  8750  2.00 -4.00  2.00  1.25  0.00 -18.445 -18.423 -19.655 -19.339 -18.865   1.696   1.697   0.026   0.087   1.468   1.469
   219  8750  2.50 -4.00  2.00  1.25  0.00 -18.450 -18.428 -19.653 -19.350 -18.870   1.702   1.702   0.020   0.105   1.449   1.450
   220  8750  3.00 -4.00  2.00  1.25  0.00 -18.483 -18.461 -19.627 -19.347 -18.870   1.667   1.667   0.023   0.126   1.367   1.367
   221  8750  3.50 -4.00  2.00  1.25  0.00 -18.533 -18.511 -19.585 -19.336 -18.867   1.605   1.605   0.030   0.150   1.243   1.243
   222  8750  4.00 -4.00  2.00  1.25  0.00 -18.597 -18.575 -19.531 -19.317 -18.859   1.522   1.522   0.042   0.174   1.089   1.089
   223  8750  4.50 -4.00  2.00  1.25  0.00 -18.675 -18.653 -19.465 -19.289 -18.850   1.416   1.416   0.061   0.192   0.908   0.908
   224  8750  5.00 -4.00  2.00  1.25  0.00 -18.765 -18.743 -19.395 -19.250 -18.837   1.287   1.287   0.088   0.196   0.718   0.718
   225  9000  1.50 -4.00  2.00  0.00  0.00 -18.684 -18.661 -19.672 -19.363 -18.914   1.481   1.482   0.051   0.069   1.240   1.240
   226  9000  2.00 -4.00  2.00  0.00  0.00 -18.615 -18.592 -19.735 -19.413 -18.938   1.601   1.601   0.024   0.083   1.384   1.384
   227  9000  2.50 -4.00  2.00  0.00  0.00 -18.603 -18.581 -19.745 -19.431 -18.946   1.630   1.630   0.015   0.100   1.398   1.398
   228  9000  3.00 -4.00  2.00  0.00  0.00 -18.623 -18.601 -19.728 -19.435 -18.950   1.614   1.614   0.015   0.121   1.340   1.340
   229  9000  3.50 -4.00  2.00  0.00  0.00 -18.663 -18.641 -19.694 -19.431 -18.951   1.570   1.570   0.020   0.146   1.236   1.236
   230  9000  4.00 -4.00  2.00  0.00  0.00 -18.717 -18.695 -19.647 -19.419 -18.948   1.504   1.504   0.028   0.174   1.099   1.099
   231  9000  4.50 -4.00  2.00  0.00  0.00 -18.783 -18.761 -19.588 -19.399 -18.941   1.418   1.418   0.041   0.199   0.935   0.935
   232  9000  5.00 -4.00  2.00  0.00  0.00 -18.866 -18.844 -19.524 -19.371 -18.936   1.306   1.307   0.065   0.211   0.753   0.754
   233  9250  2.00 -4.00  2.00  0.00  0.00 -18.777 -18.755 -19.806 -19.480 -19.003   1.505   1.505   0.023   0.080   1.296   1.297
   234  9250  2.50 -4.00  2.00  0.00  0.00 -18.752 -18.730 -19.825 -19.504 -19.015   1.553   1.554   0.011   0.096   1.337   1.337
   235  9250  3.00 -4.00  2.00  0.00  0.00 -18.760 -18.738 -19.817 -19.513 -19.021   1.554   1.555   0.009   0.116   1.302   1.303
   236  9250  3.50 -4.00  2.00  0.00  0.00 -18.791 -18.769 -19.790 -19.514 -19.025   1.525   1.525   0.011   0.142   1.217   1.218
   237  9250  4.00 -4.00  2.00  0.00  0.00 -18.836 -18.814 -19.750 -19.508 -19.026   1.474   1.474   0.018   0.170   1.097   1.097
   238  9250  4.50 -4.00  2.00  0.00  0.00 -18.894 -18.872 -19.698 -19.495 -19.023   1.403   1.403   0.028   0.198   0.949   0.949
   239  9250  5.00 -4.00  2.00  0.00  0.00 -18.965 -18.943 -19.637 -19.474 -19.018   1.311   1.311   0.045   0.221   0.777   0.778
   240  9500  2.00 -4.00  2.00  0.00  0.00 -18.931 -18.909 -19.872 -19.542 -19.064   1.413   1.413   0.022   0.077   1.212   1.213
   241  9500  2.50 -4.00  2.00  0.00  0.00 -18.896 -18.873 -19.898 -19.570 -19.078   1.476   1.476   0.009   0.092   1.273   1.273
   242  9500  3.00 -4.00  2.00  0.00  0.00 -18.894 -18.872 -19.896 -19.582 -19.086   1.490   1.491   0.004   0.111   1.258   1.258
   243  9500  3.50 -4.00  2.00  0.00  0.00 -18.915 -18.893 -19.876 -19.587 -19.092   1.474   1.474   0.005   0.136   1.192   1.192
   244  9500  4.00 -4.00  2.00  0.00  0.00 -18.953 -18.931 -19.842 -19.587 -19.096   1.436   1.436   0.009   0.164   1.087   1.087
   245  9500  4.50 -4.00  2.00  0.00  0.00 -19.004 -18.981 -19.797 -19.580 -19.097   1.379   1.379   0.017   0.196   0.951   0.952
   246  9500  5.00 -4.00  2.00  0.00  0.00 -19.065 -19.043 -19.740 -19.565 -19.095   1.302   1.302   0.030   0.225   0.790   0.791
   247  9750  2.00 -4.00  2.00  0.00  0.00 -19.076 -19.054 -19.935 -19.601 -19.122   1.327   1.327   0.021   0.075   1.134   1.135
   248  9750  2.50 -4.00  2.00  0.00  0.00 -19.033 -19.011 -19.965 -19.631 -19.137   1.400   1.400   0.006   0.089   1.208   1.208
   249  9750  3.00 -4.00  2.00  0.00  0.00 -19.023 -19.001 -19.968 -19.646 -19.146   1.425   1.425   0.000   0.107   1.209   1.210
   250  9750  3.50 -4.00  2.00  0.00  0.00 -19.036 -19.013 -19.954 -19.654 -19.153   1.420   1.420  -0.001   0.130   1.160   1.160
   251  9750  4.00 -4.00  2.00  0.00  0.00 -19.066 -19.044 -19.925 -19.657 -19.159   1.393   1.393   0.002   0.158   1.069   1.069
   252  9750  4.50 -4.00  2.00  0.00  0.00 -19.111 -19.089 -19.885 -19.655 -19.164   1.347   1.347   0.008   0.191   0.946   0.946
   253  9750  5.00 -4.00  2.00  0.00  0.00 -19.165 -19.143 -19.833 -19.647 -19.166   1.283   1.283   0.019   0.224   0.796   0.796
   254 10000  2.00 -4.00  2.00  0.00  0.00 -19.213 -19.190 -19.995 -19.658 -19.177   1.247   1.248   0.019   0.073   1.061   1.062
   255 10000  2.50 -4.00  2.00  0.00  0.00 -19.164 -19.141 -20.028 -19.689 -19.193   1.327   1.327   0.004   0.086   1.144   1.145
   256 10000  3.00 -4.00  2.00  0.00  0.00 -19.147 -19.125 -20.034 -19.705 -19.202   1.360   1.360  -0.003   0.103   1.158   1.159
   257 10000  3.50 -4.00  2.00  0.00  0.00 -19.153 -19.130 -20.024 -19.715 -19.210   1.364   1.365  -0.005   0.125   1.123   1.123
   258 10000  4.00 -4.00  2.00  0.00  0.00 -19.176 -19.154 -20.001 -19.721 -19.217   1.346   1.347  -0.004   0.153   1.046   1.046
   259 10000  4.50 -4.00  2.00  0.00  0.00 -19.215 -19.192 -19.965 -19.723 -19.224   1.310   1.311   0.001   0.186   0.935   0.935
   260 10000  5.00 -4.00  2.00  0.00  0.00 -19.264 -19.242 -19.918 -19.720 -19.229   1.258   1.258   0.010   0.221   0.795   0.795
   261 10250  2.00 -4.00  2.00  0.00  0.00 -19.341 -19.318 -20.053 -19.713 -19.230   1.174   1.175   0.017   0.072   0.994   0.995
   262 10250  2.50 -4.00  2.00  0.00  0.00 -19.288 -19.265 -20.087 -19.744 -19.246   1.258   1.259   0.002   0.084   1.084   1.085
   263 10250  3.00 -4.00  2.00  0.00  0.00 -19.266 -19.244 -20.096 -19.761 -19.255   1.297   1.298  -0.006   0.100   1.107   1.107
   264 10250  3.50 -4.00  2.00  0.00  0.00 -19.266 -19.244 -20.089 -19.772 -19.263   1.308   1.309  -0.009   0.121   1.083   1.083
   265 10250  4.00 -4.00  2.00  0.00  0.00 -19.283 -19.261 -20.070 -19.780 -19.271   1.298   1.299  -0.008   0.147   1.019   1.019
   266 10250  4.50 -4.00  2.00  0.00  0.00 -19.316 -19.293 -20.039 -19.784 -19.279   1.271   1.271  -0.005   0.179   0.920   0.920
   267 10250  5.00 -4.00  2.00  0.00  0.00 -19.360 -19.338 -19.997 -19.785 -19.287   1.227   1.227   0.002   0.215   0.791   0.792
   268 10500  2.00 -4.00  2.00  0.00  0.00 -19.462 -19.440 -20.110 -19.766 -19.281   1.106   1.107   0.015   0.071   0.933   0.933
   269 10500  2.50 -4.00  2.00  0.00  0.00 -19.406 -19.383 -20.144 -19.797 -19.297   1.193   1.194  -0.001   0.083   1.027   1.028
   270 10500  3.00 -4.00  2.00  0.00  0.00 -19.380 -19.357 -20.154 -19.815 -19.306   1.237   1.237  -0.009   0.098   1.056   1.057
   271 10500  3.50 -4.00  2.00  0.00  0.00 -19.375 -19.353 -20.150 -19.826 -19.314   1.253   1.253  -0.012   0.117   1.041   1.042
   272 10500  4.00 -4.00  2.00  0.00  0.00 -19.387 -19.365 -20.134 -19.835 -19.322   1.250   1.250  -0.012   0.142   0.988   0.989
   273 10500  4.50 -4.00  2.00  0.00  0.00 -19.414 -19.391 -20.107 -19.841 -19.331   1.229   1.230  -0.010   0.173   0.901   0.902
   274 10500  5.00 -4.00  2.00  0.00  0.00 -19.454 -19.431 -20.069 -19.845 -19.340   1.193   1.194  -0.005   0.209   0.782   0.783
   275 10750  2.00 -4.00  2.00  0.00  0.00 -19.577 -19.554 -20.164 -19.818 -19.330   1.042   1.043   0.013   0.070   0.875   0.876
   276 10750  2.50 -4.00  2.00  0.00  0.00 -19.518 -19.495 -20.199 -19.849 -19.346   1.133   1.133  -0.003   0.081   0.974   0.975
   277 10750  3.00 -4.00  2.00  0.00  0.00 -19.489 -19.466 -20.210 -19.866 -19.354   1.179   1.180  -0.011   0.096   1.008   1.009
   278 10750  3.50 -4.00  2.00  0.00  0.00 -19.480 -19.458 -20.208 -19.877 -19.362   1.199   1.200  -0.015   0.114   1.000   1.000
   279 10750  4.00 -4.00  2.00  0.00  0.00 -19.488 -19.465 -20.194 -19.886 -19.370   1.201   1.201  -0.016   0.138   0.956   0.957
   280 10750  4.50 -4.00  2.00  0.00  0.00 -19.509 -19.487 -20.170 -19.894 -19.379   1.187   1.187  -0.015   0.167   0.880   0.880
   281 10750  5.00 -4.00  2.00  0.00  0.00 -19.544 -19.522 -20.136 -19.900 -19.390   1.158   1.158  -0.010   0.203   0.771   0.771
   282 11000  2.00 -4.00  2.00  0.00  0.00 -19.686 -19.663 -20.217 -19.868 -19.378   0.984   0.984   0.011   0.069   0.823   0.823
   283 11000  2.50 -4.00  2.00  0.00  0.00 -19.624 -19.602 -20.252 -19.898 -19.393   1.076   1.077  -0.005   0.080   0.924   0.925
   284 11000  3.00 -4.00  2.00  0.00  0.00 -19.592 -19.570 -20.264 -19.915 -19.401   1.125   1.125  -0.014   0.094   0.962   0.962
   285 11000  3.50 -4.00  2.00  0.00  0.00 -19.581 -19.558 -20.262 -19.926 -19.408   1.148   1.148  -0.018   0.111   0.959   0.959
   286 11000  4.00 -4.00  2.00  0.00  0.00 -19.585 -19.562 -20.251 -19.936 -19.417   1.153   1.154  -0.019   0.134   0.923   0.923
   287 11000  4.50 -4.00  2.00  0.00  0.00 -19.602 -19.579 -20.230 -19.944 -19.426   1.144   1.145  -0.019   0.162   0.855   0.856
   288 11000  5.00 -4.00  2.00  0.00  0.00 -19.632 -19.610 -20.199 -19.952 -19.436   1.121   1.122  -0.015   0.197   0.755   0.756
   289 11250  2.00 -4.00  2.00  0.00  0.00 -19.789 -19.767 -20.268 -19.916 -19.424   0.928   0.929   0.008   0.068   0.773   0.774
   290 11250  2.50 -4.00  2.00  0.00  0.00 -19.726 -19.703 -20.304 -19.946 -19.439   1.023   1.024  -0.008   0.079   0.877   0.878
   291 11250  3.00 -4.00  2.00  0.00  0.00 -19.692 -19.669 -20.315 -19.963 -19.446   1.073   1.074  -0.016   0.093   0.918   0.919
   292 11250  3.50 -4.00  2.00  0.00  0.00 -19.678 -19.655 -20.314 -19.974 -19.453   1.098   1.099  -0.021   0.109   0.919   0.920
   293 11250  4.00 -4.00  2.00  0.00  0.00 -19.679 -19.656 -20.304 -19.983 -19.461   1.107   1.107  -0.022   0.130   0.889   0.889
   294 11250  4.50 -4.00  2.00  0.00  0.00 -19.692 -19.669 -20.286 -19.992 -19.470   1.102   1.102  -0.022   0.157   0.829   0.830
   295 11250  5.00 -4.00  2.00  0.00  0.00 -19.718 -19.696 -20.258 -20.000 -19.481   1.084   1.084  -0.019   0.191   0.739   0.739
   296 11500  2.00 -4.00  2.00  0.00  0.00 -19.888 -19.865 -20.318 -19.963 -19.469   0.877   0.878   0.006   0.068   0.727   0.728
   297 11500  2.50 -4.00  2.00  0.00  0.00 -19.822 -19.799 -20.354 -19.993 -19.483   0.973   0.974  -0.010   0.079   0.834   0.835
   298 11500  3.00 -4.00  2.00  0.00  0.00 -19.786 -19.764 -20.365 -20.009 -19.490   1.024   1.025  -0.019   0.091   0.877   0.878
   299 11500  3.50 -4.00  2.00  0.00  0.00 -19.770 -19.748 -20.364 -20.019 -19.496   1.051   1.052  -0.023   0.107   0.881   0.881
   300 11500  4.00 -4.00  2.00  0.00  0.00 -19.769 -19.746 -20.355 -20.029 -19.504   1.062   1.062  -0.025   0.128   0.855   0.856
   301 11500  4.50 -4.00  2.00  0.00  0.00 -19.779 -19.757 -20.338 -20.037 -19.512   1.060   1.061  -0.025   0.153   0.802   0.803
   302 11500  5.00 -4.00  2.00  0.00  0.00 -19.802 -19.779 -20.313 -20.046 -19.523   1.047   1.047  -0.023   0.186   0.720   0.720
   303 11750  2.00 -4.00  2.00  0.00  0.00 -19.982 -19.959 -20.366 -20.008 -19.512   0.828   0.829   0.004   0.067   0.684   0.685
   304 11750  2.50 -4.00  2.00  0.00  0.00 -19.914 -19.892 -20.402 -20.038 -19.526   0.926   0.927  -0.012   0.078   0.793   0.794
   305 11750  3.00 -4.00  2.00  0.00  0.00 -19.877 -19.854 -20.413 -20.053 -19.532   0.979   0.979  -0.021   0.090   0.838   0.839
   306 11750  3.50 -4.00  2.00  0.00  0.00 -19.859 -19.836 -20.413 -20.064 -19.538   1.007   1.007  -0.026   0.106   0.844   0.845
   307 11750  4.00 -4.00  2.00  0.00  0.00 -19.856 -19.833 -20.404 -20.073 -19.545   1.019   1.019  -0.028   0.125   0.822   0.823
   308 11750  4.50 -4.00  2.00  0.00  0.00 -19.864 -19.841 -20.389 -20.081 -19.553   1.020   1.020  -0.028   0.150   0.774   0.775
   309 11750  5.00 -4.00  2.00  0.00  0.00 -19.883 -19.861 -20.366 -20.091 -19.564   1.009   1.010  -0.027   0.181   0.700   0.700
   310 12000  2.50 -4.00  2.00  0.00  0.00 -20.003 -19.980 -20.449 -20.082 -19.568   0.882   0.883  -0.015   0.077   0.755   0.756
   311 12000  3.00 -4.00  2.00  0.00  0.00 -19.963 -19.941 -20.460 -20.097 -19.573   0.935   0.936  -0.023   0.089   0.801   0.802
   312 12000  3.50 -4.00  2.00  0.00  0.00 -19.944 -19.922 -20.459 -20.107 -19.579   0.964   0.965  -0.028   0.104   0.809   0.810
   313 12000  4.00 -4.00  2.00  0.00  0.00 -19.940 -19.917 -20.452 -20.115 -19.585   0.978   0.978  -0.030   0.123   0.790   0.791
   314 12000  4.50 -4.00  2.00  0.00  0.00 -19.945 -19.923 -20.437 -20.124 -19.593   0.980   0.981  -0.031   0.147   0.747   0.747
   315 12000  5.00 -4.00  2.00  0.00  0.00 -19.962 -19.940 -20.416 -20.133 -19.603   0.973   0.973  -0.030   0.176   0.678   0.679
   316 12250  2.50 -4.00  2.00  0.00  0.00 -20.087 -20.064 -20.495 -20.125 -19.608   0.840   0.841  -0.017   0.077   0.719   0.720
   317 12250  3.00 -4.00  2.00  0.00  0.00 -20.046 -20.024 -20.505 -20.139 -19.613   0.895   0.895  -0.026   0.089   0.767   0.768
   318 12250  3.50 -4.00  2.00  0.00  0.00 -20.026 -20.003 -20.504 -20.148 -19.618   0.924   0.925  -0.030   0.103   0.776   0.777
   319 12250  4.00 -4.00  2.00  0.00  0.00 -20.020 -19.998 -20.497 -20.157 -19.624   0.939   0.939  -0.033   0.121   0.759   0.760
   320 12250  4.50 -4.00  2.00  0.00  0.00 -20.024 -20.002 -20.483 -20.165 -19.631   0.942   0.943  -0.033   0.144   0.719   0.720
   321 12250  5.00 -4.00  2.00  0.00  0.00 -20.039 -20.017 -20.464 -20.174 -19.641   0.937   0.938  -0.033   0.172   0.656   0.657
   322 12500  2.50 -4.00  2.00  0.00  0.00 -20.169 -20.146 -20.539 -20.167 -19.648   0.800   0.801  -0.019   0.076   0.685   0.686
   323 12500  3.00 -4.00  2.00  0.00  0.00 -20.126 -20.104 -20.549 -20.180 -19.652   0.856   0.857  -0.028   0.088   0.734   0.735
   324 12500  3.50 -4.00  2.00  0.00  0.00 -20.105 -20.082 -20.548 -20.189 -19.656   0.886   0.887  -0.033   0.102   0.745   0.746
   325 12500  4.00 -4.00  2.00  0.00  0.00 -20.098 -20.075 -20.541 -20.197 -19.662   0.901   0.902  -0.035   0.120   0.730   0.730
   326 12500  4.50 -4.00  2.00  0.00  0.00 -20.101 -20.078 -20.528 -20.205 -19.669   0.906   0.907  -0.036   0.142   0.693   0.693
   327 12500  5.00 -4.00  2.00  0.00  0.00 -20.114 -20.091 -20.510 -20.214 -19.678   0.902   0.903  -0.036   0.169   0.633   0.634
   328 12750  2.50 -4.00  2.00  0.00  0.00 -20.247 -20.224 -20.583 -20.208 -19.686   0.763   0.763  -0.022   0.076   0.653   0.653
   329 12750  3.00 -4.00  2.00  0.00  0.00 -20.203 -20.180 -20.592 -20.220 -19.690   0.819   0.820  -0.030   0.087   0.703   0.704
   330 12750  3.50 -4.00  2.00  0.00  0.00 -20.181 -20.158 -20.591 -20.228 -19.693   0.850   0.850  -0.035   0.101   0.715   0.716
   331 12750  4.00 -4.00  2.00  0.00  0.00 -20.173 -20.150 -20.584 -20.236 -19.699   0.865   0.866  -0.037   0.118   0.701   0.702
   332 12750  4.50 -4.00  2.00  0.00  0.00 -20.175 -20.152 -20.572 -20.244 -19.706   0.871   0.872  -0.039   0.140   0.666   0.667
   333 12750  5.00 -4.00  2.00  0.00  0.00 -20.186 -20.163 -20.554 -20.253 -19.714   0.869   0.869  -0.038   0.166   0.611   0.612
   334 13000  2.50 -4.00  2.00  0.00  0.00 -20.323 -20.300 -20.625 -20.247 -19.724   0.727   0.727  -0.024   0.075   0.622   0.623
   335 13000  3.00 -4.00  2.00  0.00  0.00 -20.277 -20.254 -20.634 -20.259 -19.726   0.784   0.784  -0.032   0.086   0.674   0.675
   336 13000  3.50 -4.00  2.00  0.00  0.00 -20.254 -20.231 -20.633 -20.267 -19.730   0.815   0.816  -0.037   0.100   0.687   0.688
   337 13000  4.00 -4.00  2.00  0.00  0.00 -20.245 -20.222 -20.626 -20.274 -19.734   0.831   0.832  -0.040   0.117   0.674   0.675
   338 13000  4.50 -4.00  2.00  0.00  0.00 -20.246 -20.223 -20.613 -20.282 -19.741   0.838   0.838  -0.041   0.138   0.641   0.642
   339 13000  5.00 -4.00  2.00  0.00  0.00 -20.256 -20.233 -20.596 -20.290 -19.750   0.836   0.837  -0.041   0.163   0.588   0.589
   340 14000  2.00 -4.00  2.00  0.00  0.00 -20.689 -20.666 -20.744 -20.366 -19.853   0.479   0.480  -0.012   0.063   0.375   0.376
   341 14000  2.50 -4.00  2.00  0.00  0.00 -20.602 -20.579 -20.785 -20.397 -19.865   0.597   0.598  -0.032   0.073   0.512   0.513
   342 14000  3.00 -4.00  2.00  0.00  0.00 -20.551 -20.528 -20.792 -20.406 -19.866   0.658   0.658  -0.041   0.084   0.569   0.570
   343 14000  3.50 -4.00  2.00  0.00  0.00 -20.523 -20.501 -20.790 -20.412 -19.866   0.690   0.691  -0.046   0.097   0.586   0.586
   344 14000  4.00 -4.00  2.00  0.00  0.00 -20.512 -20.489 -20.782 -20.418 -19.870   0.708   0.709  -0.048   0.113   0.577   0.578
   345 14000  4.50 -4.00  2.00  0.00  0.00 -20.510 -20.487 -20.770 -20.424 -19.875   0.716   0.717  -0.049   0.132   0.549   0.550
   346 14000  5.00 -4.00  2.00  0.00  0.00 -20.517 -20.494 -20.755 -20.432 -19.882   0.717   0.717  -0.049   0.155   0.503   0.504
   347 15000  2.50 -4.00  2.00  0.00  0.00 -20.852 -20.829 -20.931 -20.535 -19.996   0.485   0.486  -0.039   0.072   0.418   0.419
   348 15000  3.00 -4.00  2.00  0.00  0.00 -20.794 -20.772 -20.938 -20.542 -19.994   0.550   0.551  -0.048   0.082   0.480   0.481
   349 15000  3.50 -4.00  2.00  0.00  0.00 -20.763 -20.740 -20.933 -20.545 -19.992   0.585   0.586  -0.053   0.094   0.501   0.501
   350 15000  4.00 -4.00  2.00  0.00  0.00 -20.748 -20.725 -20.925 -20.549 -19.993   0.603   0.604  -0.056   0.109   0.495   0.496
   351 15000  4.50 -4.00  2.00  0.00  0.00 -20.744 -20.721 -20.913 -20.554 -19.997   0.613   0.614  -0.057   0.127   0.470   0.471
   352 15000  5.00 -4.00  2.00  0.00  0.00 -20.749 -20.726 -20.898 -20.561 -20.004   0.614   0.615  -0.057   0.149   0.429   0.429
   353 16000  2.50 -4.00  2.00  0.00  0.00 -21.079 -21.056 -21.067 -20.663 -20.117   0.385   0.386  -0.045   0.070   0.334   0.335
   354 16000  3.00 -4.00  2.00  0.00  0.00 -21.015 -20.992 -21.073 -20.668 -20.113   0.455   0.456  -0.055   0.080   0.404   0.405
   355 16000  3.50 -4.00  2.00  0.00  0.00 -20.979 -20.956 -21.067 -20.669 -20.109   0.492   0.493  -0.060   0.092   0.427   0.428
   356 16000  4.00 -4.00  2.00  0.00  0.00 -20.961 -20.938 -21.057 -20.671 -20.109   0.513   0.513  -0.063   0.106   0.425   0.425
   357 16000  4.50 -4.00  2.00  0.00  0.00 -20.954 -20.931 -21.045 -20.675 -20.111   0.523   0.524  -0.064   0.123   0.403   0.404
   358 16000  5.00 -4.00  2.00  0.00  0.00 -20.958 -20.935 -21.031 -20.681 -20.117   0.525   0.526  -0.064   0.144   0.364   0.365
   359 17000  2.50 -4.00  2.00  0.00  0.00 -21.288 -21.265 -21.193 -20.782 -20.231   0.296   0.297  -0.051   0.068   0.259   0.260
   360 17000  3.00 -4.00  2.00  0.00  0.00 -21.218 -21.195 -21.199 -20.786 -20.225   0.370   0.371  -0.062   0.078   0.335   0.336
   361 17000  3.50 -4.00  2.00  0.00  0.00 -21.177 -21.154 -21.191 -20.785 -20.219   0.411   0.412  -0.067   0.090   0.363   0.364
   362 17000  4.00 -4.00  2.00  0.00  0.00 -21.155 -21.132 -21.181 -20.786 -20.216   0.433   0.434  -0.069   0.103   0.363   0.364
