        Teff log g  [M]  Vturb  l/H   small     big    beta
    75  5000  4.00 -2.00  2.00  1.25 -16.223 -16.242   2.532
    76  5000  4.50 -2.00  2.00  1.25 -16.223 -16.241   2.531
    77  5000  5.00 -2.00  2.00  1.25 -16.223 -16.240   2.529
    78  5250  0.00 -2.00  2.00  1.25 -16.527 -16.574   2.571
    79  5250  0.50 -2.00  2.00  1.25 -16.531 -16.574   2.565
    80  5250  1.00 -2.00  2.00  1.25 -16.530 -16.570   2.559
    81  5250  1.50 -2.00  2.00  1.25 -16.526 -16.562   2.555
    82  5250  2.00 -2.00  2.00  1.25 -16.520 -16.553   2.551
    83  5250  2.50 -2.00  2.00  1.25 -16.513 -16.544   2.548
    84  5250  3.00 -2.00  2.00  1.25 -16.509 -16.538   2.545
    85  5250  3.50 -2.00  2.00  1.25 -16.508 -16.535   2.543
    86  5250  4.00 -2.00  2.00  1.25 -16.508 -16.534   2.542
    87  5250  4.50 -2.00  2.00  1.25 -16.509 -16.535   2.541
    88  5250  5.00 -2.00  2.00  1.25 -16.510 -16.535   2.541
    89  5500  0.00 -2.00  2.00  1.25 -16.841 -16.901   2.587
    90  5500  0.50 -2.00  2.00  1.25 -16.834 -16.889   2.581
    91  5500  1.00 -2.00  2.00  1.25 -16.824 -16.875   2.576
    92  5500  1.50 -2.00  2.00  1.25 -16.811 -16.858   2.570
    93  5500  2.00 -2.00  2.00  1.25 -16.797 -16.840   2.566
    94  5500  2.50 -2.00  2.00  1.25 -16.783 -16.823   2.561
    95  5500  3.00 -2.00  2.00  1.25 -16.772 -16.809   2.557
    96  5500  3.50 -2.00  2.00  1.25 -16.766 -16.801   2.554
    97  5500  4.00 -2.00  2.00  1.25 -16.764 -16.797   2.552
    98  5500  4.50 -2.00  2.00  1.25 -16.765 -16.797   2.550
    99  5500  5.00 -2.00  2.00  1.25 -16.766 -16.798   2.550
   100  5750  0.00 -2.00  2.00  1.25 -17.120 -17.193   2.606
   101  5750  0.50 -2.00  2.00  1.25 -17.104 -17.174   2.602
   102  5750  1.00 -2.00  2.00  1.25 -17.087 -17.153   2.596
   103  5750  1.50 -2.00  2.00  1.25 -17.068 -17.130   2.591
   104  5750  2.00 -2.00  2.00  1.25 -17.048 -17.106   2.585
   105  5750  2.50 -2.00  2.00  1.25 -17.028 -17.082   2.579
   106  5750  3.00 -2.00  2.00  1.25 -17.011 -17.061   2.575
   107  5750  3.50 -2.00  2.00  1.25 -16.999 -17.045   2.570
   108  5750  4.00 -2.00  2.00  1.25 -16.992 -17.036   2.566
   109  5750  4.50 -2.00  2.00  1.25 -16.991 -17.033   2.563
   110  5750  5.00 -2.00  2.00  1.25 -16.993 -17.033   2.561
   111  6000  0.00 -2.00  2.00  1.25 -17.371 -17.460   2.627
   112  6000  0.50 -2.00  2.00  1.25 -17.350 -17.436   2.624
   113  6000  1.00 -2.00  2.00  1.25 -17.327 -17.410   2.620
   114  6000  1.50 -2.00  2.00  1.25 -17.304 -17.383   2.615
   115  6000  2.00 -2.00  2.00  1.25 -17.279 -17.354   2.609
   116  6000  2.50 -2.00  2.00  1.25 -17.255 -17.325   2.603
   117  6000  3.00 -2.00  2.00  1.25 -17.232 -17.298   2.596
   118  6000  3.50 -2.00  2.00  1.25 -17.213 -17.275   2.591
   119  6000  4.00 -2.00  2.00  1.25 -17.201 -17.259   2.586
   120  6000  4.50 -2.00  2.00  1.25 -17.196 -17.251   2.581
   121  6000  5.00 -2.00  2.00  1.25 -17.197 -17.249   2.577
   122  6250  0.50 -2.00  2.00  1.25 -17.575 -17.678   2.647
   123  6250  1.00 -2.00  2.00  1.25 -17.549 -17.651   2.646
   124  6250  1.50 -2.00  2.00  1.25 -17.521 -17.620   2.642
   125  6250  2.00 -2.00  2.00  1.25 -17.492 -17.588   2.637
   126  6250  2.50 -2.00  2.00  1.25 -17.464 -17.555   2.630
   127  6250  3.00 -2.00  2.00  1.25 -17.437 -17.523   2.623
   128  6250  3.50 -2.00  2.00  1.25 -17.413 -17.494   2.616
   129  6250  4.00 -2.00  2.00  1.25 -17.395 -17.471   2.609
