        Teff log g  [M]  Vturb  l/H   small     big    beta
     1  3500  0.00 -0.50  2.00  1.25 -12.588 -12.668   2.616
     2  3500  0.50 -0.50  2.00  1.25 -12.676 -12.764   2.626
     3  3500  1.00 -0.50  2.00  1.25 -12.746 -12.841   2.636
     4  3500  1.50 -0.50  2.00  1.25 -12.813 -12.914   2.645
     5  3500  2.00 -0.50  2.00  1.25 -12.886 -12.991   2.650
     6  3500  2.50 -0.50  2.00  1.25 -12.965 -13.071   2.650
     7  3500  3.00 -0.50  2.00  1.25 -13.058 -13.156   2.640
     8  3500  3.50 -0.50  2.00  1.25 -13.167 -13.245   2.613
     9  3500  4.00 -0.50  2.00  1.25 -13.278 -13.333   2.581
    10  3500  4.50 -0.50  2.00  1.25 -13.354 -13.388   2.552
    11  3500  5.00 -0.50  2.00  1.25 -13.402 -13.418   2.528
    12  3750  0.00 -0.50  2.00  1.25 -13.576 -13.621   2.568
    13  3750  0.50 -0.50  2.00  1.25 -13.666 -13.704   2.559
    14  3750  1.00 -0.50  2.00  1.25 -13.728 -13.761   2.552
    15  3750  1.50 -0.50  2.00  1.25 -13.772 -13.802   2.547
    16  3750  2.00 -0.50  2.00  1.25 -13.807 -13.835   2.544
    17  3750  2.50 -0.50  2.00  1.25 -13.841 -13.867   2.543
    18  3750  3.00 -0.50  2.00  1.25 -13.875 -13.900   2.540
    19  3750  3.50 -0.50  2.00  1.25 -13.907 -13.927   2.534
    20  3750  4.00 -0.50  2.00  1.25 -13.942 -13.956   2.524
    21  3750  4.50 -0.50  2.00  1.25 -13.989 -13.994   2.512
    22  3750  5.00 -0.50  2.00  1.25 -14.024 -14.019   2.500
    23  4000  0.00 -0.50  2.00  1.25 -14.277 -14.327   2.573
    24  4000  0.50 -0.50  2.00  1.25 -14.357 -14.401   2.565
    25  4000  1.00 -0.50  2.00  1.25 -14.413 -14.449   2.555
    26  4000  1.50 -0.50  2.00  1.25 -14.452 -14.480   2.545
    27  4000  2.00 -0.50  2.00  1.25 -14.480 -14.500   2.534
    28  4000  2.50 -0.50  2.00  1.25 -14.503 -14.516   2.523
    29  4000  3.00 -0.50  2.00  1.25 -14.525 -14.530   2.513
    30  4000  3.50 -0.50  2.00  1.25 -14.545 -14.545   2.505
    31  4000  4.00 -0.50  2.00  1.25 -14.550 -14.544   2.498
    32  4000  4.50 -0.50  2.00  1.25 -14.554 -14.544   2.492
    33  4000  5.00 -0.50  2.00  1.25 -14.570 -14.556   2.487
    34  4250  0.00 -0.50  2.00  1.25 -14.852 -14.905   2.578
    35  4250  0.50 -0.50  2.00  1.25 -14.920 -14.969   2.573
    36  4250  1.00 -0.50  2.00  1.25 -14.966 -15.010   2.566
    37  4250  1.50 -0.50  2.00  1.25 -14.998 -15.036   2.558
    38  4250  2.00 -0.50  2.00  1.25 -15.020 -15.051   2.548
    39  4250  2.50 -0.50  2.00  1.25 -15.037 -15.059   2.537
    40  4250  3.00 -0.50  2.00  1.25 -15.051 -15.065   2.525
    41  4250  3.50 -0.50  2.00  1.25 -15.064 -15.069   2.513
    42  4250  4.00 -0.50  2.00  1.25 -15.075 -15.071   2.501
    43  4250  4.50 -0.50  2.00  1.25 -15.068 -15.057   2.492
    44  4250  5.00 -0.50  2.00  1.25 -15.066 -15.050   2.485
    45  4500  0.00 -0.50  2.00  1.25 -15.352 -15.406   2.580
    46  4500  0.50 -0.50  2.00  1.25 -15.408 -15.459   2.576
    47  4500  1.00 -0.50  2.00  1.25 -15.446 -15.494   2.572
    48  4500  1.50 -0.50  2.00  1.25 -15.471 -15.515   2.566
    49  4500  2.00 -0.50  2.00  1.25 -15.488 -15.527   2.559
    50  4500  2.50 -0.50  2.00  1.25 -15.501 -15.533   2.550
    51  4500  3.00 -0.50  2.00  1.25 -15.512 -15.537   2.540
    52  4500  3.50 -0.50  2.00  1.25 -15.522 -15.539   2.530
    53  4500  4.00 -0.50  2.00  1.25 -15.532 -15.541   2.519
    54  4500  4.50 -0.50  2.00  1.25 -15.541 -15.542   2.507
    55  4500  5.00 -0.50  2.00  1.25 -15.539 -15.531   2.496
    56  4750  0.00 -0.50  2.00  1.25 -15.793 -15.848   2.581
    57  4750  0.50 -0.50  2.00  1.25 -15.836 -15.888   2.578
    58  4750  1.00 -0.50  2.00  1.25 -15.864 -15.914   2.574
    59  4750  1.50 -0.50  2.00  1.25 -15.883 -15.929   2.570
    60  4750  2.00 -0.50  2.00  1.25 -15.895 -15.938   2.565
    61  4750  2.50 -0.50  2.00  1.25 -15.904 -15.942   2.558
    62  4750  3.00 -0.50  2.00  1.25 -15.911 -15.944   2.551
    63  4750  3.50 -0.50  2.00  1.25 -15.918 -15.945   2.543
    64  4750  4.00 -0.50  2.00  1.25 -15.925 -15.946   2.534
    65  4750  4.50 -0.50  2.00  1.25 -15.934 -15.947   2.524
    66  4750  5.00 -0.50  2.00  1.25 -15.943 -15.948   2.514
    67  5000  0.00 -0.50  2.00  1.25 -16.188 -16.245   2.584
    68  5000  0.50 -0.50  2.00  1.25 -16.214 -16.269   2.581
    69  5000  1.00 -0.50  2.00  1.25 -16.231 -16.284   2.578
    70  5000  1.50 -0.50  2.00  1.25 -16.242 -16.292   2.574
    71  5000  2.00 -0.50  2.00  1.25 -16.249 -16.296   2.569
    72  5000  2.50 -0.50  2.00  1.25 -16.254 -16.297   2.564
    73  5000  3.00 -0.50  2.00  1.25 -16.258 -16.296   2.558
    74  5000  3.50 -0.50  2.00  1.25 -16.262 -16.296   2.552
    75  5000  4.00 -0.50  2.00  1.25 -16.267 -16.296   2.545
    76  5000  4.50 -0.50  2.00  1.25 -16.274 -16.297   2.537
    77  5000  5.00 -0.50  2.00  1.25 -16.282 -16.299   2.529
    78  5250  0.00 -0.50  2.00  1.25 -16.528 -16.590   2.591
    79  5250  0.50 -0.50  2.00  1.25 -16.534 -16.593   2.587
    80  5250  1.00 -0.50  2.00  1.25 -16.537 -16.593   2.583
    81  5250  1.50 -0.50  2.00  1.25 -16.538 -16.591   2.579
    82  5250  2.00 -0.50  2.00  1.25 -16.537 -16.587   2.574
    83  5250  2.50 -0.50  2.00  1.25 -16.536 -16.582   2.570
    84  5250  3.00 -0.50  2.00  1.25 -16.535 -16.578   2.565
    85  5250  3.50 -0.50  2.00  1.25 -16.536 -16.575   2.560
    86  5250  4.00 -0.50  2.00  1.25 -16.538 -16.573   2.554
    87  5250  4.50 -0.50  2.00  1.25 -16.543 -16.573   2.548
    88  5250  5.00 -0.50  2.00  1.25 -16.550 -16.575   2.541
    89  5500  0.00 -0.50  2.00  1.25 -16.850 -16.921   2.604
    90  5500  0.50 -0.50  2.00  1.25 -16.844 -16.912   2.600
    91  5500  1.00 -0.50  2.00  1.25 -16.838 -16.903   2.595
    92  5500  1.50 -0.50  2.00  1.25 -16.831 -16.893   2.591
    93  5500  2.00 -0.50  2.00  1.25 -16.824 -16.883   2.586
    94  5500  2.50 -0.50  2.00  1.25 -16.818 -16.873   2.581
    95  5500  3.00 -0.50  2.00  1.25 -16.814 -16.864   2.575
    96  5500  3.50 -0.50  2.00  1.25 -16.811 -16.858   2.571
    97  5500  4.00 -0.50  2.00  1.25 -16.811 -16.854   2.566
    98  5500  4.50 -0.50  2.00  1.25 -16.814 -16.854   2.561
    99  5500  5.00 -0.50  2.00  1.25 -16.819 -16.855   2.555
   100  5750  0.00 -0.50  2.00  1.25 -17.136 -17.220   2.621
   101  5750  0.50 -0.50  2.00  1.25 -17.121 -17.202   2.617
   102  5750  1.00 -0.50  2.00  1.25 -17.107 -17.185   2.613
   103  5750  1.50 -0.50  2.00  1.25 -17.094 -17.169   2.608
   104  5750  2.00 -0.50  2.00  1.25 -17.082 -17.152   2.602
   105  5750  2.50 -0.50  2.00  1.25 -17.071 -17.137   2.597
   106  5750  3.00 -0.50  2.00  1.25 -17.063 -17.125   2.591
   107  5750  3.50 -0.50  2.00  1.25 -17.056 -17.114   2.585
   108  5750  4.00 -0.50  2.00  1.25 -17.053 -17.107   2.580
   109  5750  4.50 -0.50  2.00  1.25 -17.054 -17.104   2.575
   110  5750  5.00 -0.50  2.00  1.25 -17.058 -17.105   2.570
   111  6000  0.00 -0.50  2.00  1.25 -17.392 -17.490   2.639
   112  6000  0.50 -0.50  2.00  1.25 -17.371 -17.468   2.638
   113  6000  1.00 -0.50  2.00  1.25 -17.352 -17.446   2.635
   114  6000  1.50 -0.50  2.00  1.25 -17.334 -17.424   2.630
   115  6000  2.00 -0.50  2.00  1.25 -17.316 -17.403   2.624
   116  6000  2.50 -0.50  2.00  1.25 -17.301 -17.383   2.618
   117  6000  3.00 -0.50  2.00  1.25 -17.287 -17.365   2.612
   118  6000  3.50 -0.50  2.00  1.25 -17.277 -17.350   2.605
   119  6000  4.00 -0.50  2.00  1.25 -17.271 -17.339   2.599
   120  6000  4.50 -0.50  2.00  1.25 -17.268 -17.332   2.594
   121  6000  5.00 -0.50  2.00  1.25 -17.270 -17.330   2.588
   122  6250  0.50 -0.50  2.00  1.25 -17.599 -17.711   2.660
   123  6250  1.00 -0.50  2.00  1.25 -17.576 -17.687   2.659
   124  6250  1.50 -0.50  2.00  1.25 -17.553 -17.662   2.656
   125  6250  2.00 -0.50  2.00  1.25 -17.531 -17.637   2.651
   126  6250  2.50 -0.50  2.00  1.25 -17.511 -17.612   2.645
   127  6250  3.00 -0.50  2.00  1.25 -17.493 -17.589   2.638
   128  6250  3.50 -0.50  2.00  1.25 -17.478 -17.569   2.630
   129  6250  4.00 -0.50  2.00  1.25 -17.467 -17.553   2.623
   130  6250  4.50 -0.50  2.00  1.25 -17.461 -17.541   2.616
   131  6250  5.00 -0.50  2.00  1.25 -17.460 -17.536   2.610
   132  6500  0.50 -0.50  2.00  1.25 -17.806 -17.935   2.682
   133  6500  1.00 -0.50  2.00  1.25 -17.780 -17.911   2.684
   134  6500  1.50 -0.50  2.00  1.25 -17.755 -17.885   2.683
   135  6500  2.00 -0.50  2.00  1.25 -17.729 -17.856   2.680
   136  6500  2.50 -0.50  2.00  1.25 -17.704 -17.828   2.675
   137  6500  3.00 -0.50  2.00  1.25 -17.682 -17.800   2.668
   138  6500  3.50 -0.50  2.00  1.25 -17.662 -17.774   2.660
