1.82889933E-01   2453.9 1.829E+00 3.254E+07 1.139E-05 9.995E-04 0.000E+00
2.33382362E-01   2474.0 2.334E+00 4.138E+07 1.210E-05 9.548E-04 0.000E+00
2.96565732E-01   2494.8 2.965E+00 5.246E+07 1.293E-05 9.228E-04 0.000E+00
3.75262419E-01   2514.3 3.752E+00 6.611E+07 1.386E-05 8.884E-04 0.000E+00
4.73097369E-01   2531.6 4.730E+00 8.270E+07 1.488E-05 8.494E-04 0.000E+00
5.94216095E-01   2549.5 5.942E+00 1.032E+08 1.608E-05 8.196E-04 0.000E+00
7.43248336E-01   2567.7 7.432E+00 1.283E+08 1.747E-05 7.979E-04 0.000E+00
9.25565183E-01   2586.2 9.255E+00 1.591E+08 1.910E-05 7.829E-04 0.000E+00
1.14757964E+00   2603.9 1.147E+01 1.961E+08 2.095E-05 7.666E-04 0.000E+00
1.41667073E+00   2621.5 1.417E+01 2.407E+08 2.311E-05 7.529E-04 0.000E+00
1.74111780E+00   2638.9 1.741E+01 2.942E+08 2.562E-05 7.395E-04 0.000E+00
2.13070145E+00   2655.8 2.131E+01 3.580E+08 2.851E-05 7.243E-04 0.000E+00
2.59661038E+00   2673.0 2.596E+01 4.341E+08 3.186E-05 7.130E-04 0.000E+00
3.15124640E+00   2690.8 3.151E+01 5.250E+08 3.576E-05 7.033E-04 0.000E+00
3.80934196E+00   2707.7 3.809E+01 6.317E+08 4.024E-05 6.846E-04 0.000E+00
4.58731262E+00   2725.3 4.587E+01 7.584E+08 4.549E-05 6.708E-04 0.000E+00
5.50305879E+00   2743.4 5.503E+01 9.083E+08 5.164E-05 6.623E-04 0.000E+00
6.57695612E+00   2761.7 6.576E+01 1.085E+09 5.881E-05 6.530E-04 0.000E+00
7.83265608E+00   2779.9 7.832E+01 1.291E+09 6.715E-05 6.382E-04 0.000E+00
9.29715124E+00   2798.8 9.297E+01 1.534E+09 7.688E-05 6.243E-04 0.000E+00
1.10017540E+01   2817.7 1.100E+02 1.818E+09 8.814E-05 6.068E-04 0.000E+00
1.29824472E+01   2836.7 1.298E+02 2.149E+09 1.012E-04 5.897E-04 0.000E+00
1.52794566E+01   2856.3 1.528E+02 2.538E+09 1.165E-04 5.784E-04 0.000E+00
1.79377511E+01   2876.5 1.794E+02 2.994E+09 1.344E-04 5.718E-04 0.000E+00
2.10075342E+01   2896.9 2.101E+02 3.525E+09 1.554E-04 5.638E-04 0.000E+00
2.45464360E+01   2917.7 2.454E+02 4.146E+09 1.799E-04 5.555E-04 0.000E+00
2.86211329E+01   2939.2 2.862E+02 4.874E+09 2.084E-04 5.502E-04 0.000E+00
3.33078722E+01   2961.1 3.331E+02 5.724E+09 2.417E-04 5.460E-04 0.000E+00
3.86939578E+01   2983.3 3.869E+02 6.717E+09 2.806E-04 5.437E-04 0.000E+00
4.48752743E+01   3006.5 4.487E+02 7.887E+09 3.264E-04 5.472E-04 0.000E+00
5.19529566E+01   3030.8 5.195E+02 9.267E+09 3.807E-04 5.562E-04 0.000E+00
6.00345551E+01   3056.2 6.003E+02 1.090E+10 4.452E-04 5.691E-04 0.000E+00
6.92378678E+01   3083.3 6.923E+02 1.285E+10 5.219E-04 5.862E-04 0.000E+00
7.96906232E+01   3112.2 7.969E+02 1.518E+10 6.137E-04 6.083E-04 0.000E+00
9.15244902E+01   3143.3 9.152E+02 1.800E+10 7.243E-04 6.366E-04 0.000E+00
1.04858270E+02   3177.2 1.049E+03 2.145E+10 8.598E-04 6.732E-04 0.000E+00
1.19782204E+02   3214.5 1.198E+03 2.572E+10 1.028E-03 7.208E-04 0.000E+00
1.36355065E+02   3256.1 1.363E+03 3.111E+10 1.240E-03 7.810E-04 0.000E+00
1.54602513E+02   3302.6 1.546E+03 3.802E+10 1.509E-03 8.592E-04 0.000E+00
1.74400749E+02   3356.9 1.744E+03 4.729E+10 1.873E-03 9.740E-04 0.000E+00
1.95514545E+02   3418.6 1.955E+03 5.974E+10 2.359E-03 1.124E-03 0.000E+00
2.17673322E+02   3489.4 2.177E+03 7.688E+10 3.025E-03 1.327E-03 0.000E+00
2.40497039E+02   3570.4 2.405E+03 1.008E+11 3.951E-03 1.608E-03 0.000E+00
2.63664768E+02   3662.2 2.636E+03 1.339E+11 5.216E-03 1.975E-03 0.000E+00
2.86971410E+02   3766.4 2.869E+03 1.796E+11 6.932E-03 2.457E-03 0.000E+00
3.10397853E+02   3883.9 3.104E+03 2.409E+11 9.162E-03 3.056E-03 0.000E+00
3.34181281E+02   4017.2 3.341E+03 3.199E+11 1.191E-02 3.760E-03 0.000E+00
3.59008667E+02   4165.3 3.590E+03 4.141E+11 1.496E-02 4.527E-03 0.000E+00
3.85964588E+02   4341.1 3.859E+03 5.230E+11 1.797E-02 5.209E-03 0.000E+00
4.16853052E+02   4524.9 4.168E+03 6.310E+11 2.027E-02 5.761E-03 0.000E+00
4.54252902E+02   4757.5 4.541E+03 7.546E+11 2.202E-02 6.144E-03 0.000E+00
4.99626280E+02   5005.3 4.995E+03 9.385E+11 2.461E-02 6.282E-03 0.000E+00
5.50924181E+02   5242.2 5.508E+03 1.313E+12 3.119E-02 7.576E-03 0.000E+00
5.99607320E+02   5537.7 5.994E+03 2.299E+12 4.838E-02 1.138E-02 0.000E+00
6.39464633E+02   5835.9 6.392E+03 4.341E+12 8.176E-02 1.836E-02 0.000E+00
6.69138120E+02   6183.8 6.688E+03 8.959E+12 1.525E-01 3.160E-02 0.000E+00
6.90949438E+02   6508.4 6.905E+03 1.689E+13 2.704E-01 5.127E-02 0.000E+00
7.06615664E+02   6886.8 7.061E+03 3.302E+13 5.129E-01 8.105E-02 0.000E+00
7.18514380E+02   7173.0 7.179E+03 5.262E+13 8.226E-01 7.899E-02 0.000E+00
7.29369444E+02   7366.2 7.287E+03 7.078E+13 1.127E+00 6.983E-02 0.000E+00
