
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  179  7500  4.00 -0.50  2.00  1.25  0.00 -17.990 -17.969 -18.746 -18.640 -18.307   1.451   1.451   0.168   0.155   0.804   0.804
  180  7500  4.50 -0.50  2.00  1.25  0.00 -18.089 -18.068 -18.688 -18.597 -18.280   1.309   1.309   0.183   0.154   0.633   0.632
  181  7500  5.00 -0.50  2.00  1.25  0.00 -18.184 -18.162 -18.636 -18.556 -18.253   1.175   1.174   0.197   0.153   0.473   0.473
  182  7750  1.00 -0.50  2.00  1.25  0.00 -17.738 -17.716 -19.215 -18.947 -18.516   2.011   2.011   0.069   0.092   1.687   1.687
  183  7750  1.50 -0.50  2.00  1.25  0.00 -17.738 -17.716 -19.223 -18.956 -18.515   2.020   2.020   0.059   0.104   1.693   1.693
  184  7750  2.00 -0.50  2.00  1.25  0.00 -17.785 -17.763 -19.194 -18.948 -18.511   1.965   1.965   0.063   0.120   1.597   1.597
  185  7750  2.50 -0.50  2.00  1.25  0.00 -17.854 -17.832 -19.149 -18.930 -18.504   1.878   1.878   0.074   0.136   1.456   1.456
  186  7750  3.00 -0.50  2.00  1.25  0.00 -17.937 -17.915 -19.087 -18.900 -18.492   1.765   1.765   0.091   0.150   1.280   1.279
  187  7750  3.50 -0.50  2.00  1.25  0.00 -18.030 -18.008 -19.010 -18.859 -18.477   1.631   1.631   0.118   0.160   1.072   1.072
  188  7750  4.00 -0.50  2.00  1.25  0.00 -18.127 -18.105 -18.939 -18.814 -18.454   1.490   1.489   0.140   0.164   0.880   0.879
  189  7750  4.50 -0.50  2.00  1.25  0.00 -18.224 -18.203 -18.875 -18.769 -18.426   1.346   1.346   0.157   0.165   0.700   0.699
  190  7750  5.00 -0.50  2.00  1.25  0.00 -18.320 -18.299 -18.817 -18.724 -18.397   1.206   1.206   0.173   0.164   0.531   0.531
  191  8000  1.00 -0.50  2.00  1.25  0.00 -17.991 -17.969 -19.320 -19.049 -18.625   1.859   1.860   0.076   0.081   1.543   1.543
  192  8000  1.50 -0.50  2.00  1.25  0.00 -17.946 -17.923 -19.370 -19.083 -18.631   1.939   1.940   0.048   0.094   1.653   1.653
  193  8000  2.00 -0.50  2.00  1.25  0.00 -17.968 -17.946 -19.357 -19.085 -18.631   1.919   1.919   0.046   0.110   1.604   1.604
  194  8000  2.50 -0.50  2.00  1.25  0.00 -18.020 -17.998 -19.321 -19.074 -18.627   1.856   1.856   0.053   0.129   1.489   1.489
  195  8000  3.00 -0.50  2.00  1.25  0.00 -18.088 -18.067 -19.269 -19.053 -18.618   1.767   1.767   0.065   0.148   1.339   1.339
  196  8000  3.50 -0.50  2.00  1.25  0.00 -18.169 -18.147 -19.201 -19.021 -18.606   1.654   1.654   0.084   0.164   1.155   1.154
  197  8000  4.00 -0.50  2.00  1.25  0.00 -18.259 -18.237 -19.123 -18.978 -18.589   1.521   1.521   0.111   0.173   0.951   0.950
  198  8000  4.50 -0.50  2.00  1.25  0.00 -18.353 -18.331 -19.053 -18.932 -18.564   1.381   1.380   0.132   0.176   0.762   0.762
  199  8000  5.00 -0.50  2.00  1.25  0.00 -18.448 -18.426 -18.989 -18.885 -18.535   1.239   1.239   0.150   0.176   0.587   0.586
  200  8250  1.00 -0.50  2.00  1.25  0.00 -18.260 -18.237 -19.388 -19.118 -18.709   1.660   1.661   0.091   0.068   1.340   1.341
  201  8250  1.50 -0.50  2.00  1.25  0.00 -18.158 -18.135 -19.487 -19.188 -18.732   1.832   1.832   0.044   0.086   1.570   1.570
  202  8250  2.00 -0.50  2.00  1.25  0.00 -18.154 -18.132 -19.495 -19.202 -18.737   1.850   1.850   0.035   0.101   1.576   1.576
  203  8250  2.50 -0.50  2.00  1.25  0.00 -18.188 -18.166 -19.470 -19.199 -18.737   1.813   1.813   0.037   0.121   1.495   1.495
  204  8250  3.00 -0.50  2.00  1.25  0.00 -18.243 -18.221 -19.426 -19.186 -18.732   1.745   1.745   0.046   0.143   1.366   1.366
  205  8250  3.50 -0.50  2.00  1.25  0.00 -18.310 -18.288 -19.369 -19.164 -18.722   1.655   1.655   0.059   0.165   1.207   1.207
  206  8250  4.00 -0.50  2.00  1.25  0.00 -18.389 -18.367 -19.297 -19.129 -18.709   1.542   1.542   0.081   0.180   1.018   1.018
  207  8250  4.50 -0.50  2.00  1.25  0.00 -18.477 -18.455 -19.220 -19.085 -18.691   1.410   1.409   0.107   0.187   0.821   0.821
  208  8250  5.00 -0.50  2.00  1.25  0.00 -18.568 -18.547 -19.151 -19.038 -18.664   1.271   1.271   0.127   0.189   0.638   0.638
  209  8500  1.00 -0.50  2.00  1.25  0.00 -18.536 -18.513 -19.440 -19.169 -18.771   1.435   1.436   0.102   0.056   1.117   1.118
  210  8500  1.50 -0.50  2.00  1.25  0.00 -18.369 -18.346 -19.580 -19.275 -18.820   1.708   1.708   0.045   0.078   1.458   1.459
  211  8500  2.00 -0.50  2.00  1.25  0.00 -18.340 -18.317 -19.610 -19.302 -18.830   1.764   1.765   0.028   0.094   1.520   1.520
  212  8500  2.50 -0.50  2.00  1.25  0.00 -18.356 -18.334 -19.597 -19.307 -18.833   1.752   1.753   0.026   0.113   1.473   1.473
  213  8500  3.00 -0.50  2.00  1.25  0.00 -18.397 -18.375 -19.563 -19.300 -18.832   1.706   1.706   0.032   0.135   1.371   1.371
  214  8500  3.50 -0.50  2.00  1.25  0.00 -18.452 -18.430 -19.514 -19.285 -18.827   1.636   1.635   0.041   0.159   1.232   1.232
  215  8500  4.00 -0.50  2.00  1.25  0.00 -18.518 -18.497 -19.452 -19.261 -18.816   1.544   1.544   0.055   0.183   1.066   1.066
  216  8500  4.50 -0.50  2.00  1.25  0.00 -18.598 -18.576 -19.377 -19.224 -18.805   1.429   1.429   0.080   0.196   0.874   0.874
  217  8500  5.00 -0.50  2.00  1.25  0.00 -18.685 -18.663 -19.304 -19.180 -18.785   1.297   1.297   0.104   0.201   0.685   0.685
  218  8750  1.50 -0.50  2.00  1.25  0.00 -18.578 -18.555 -19.658 -19.349 -18.897   1.573   1.574   0.048   0.072   1.332   1.332
  219  8750  2.00 -0.50  2.00  1.25  0.00 -18.522 -18.499 -19.707 -19.389 -18.913   1.669   1.670   0.024   0.087   1.446   1.446
  220  8750  2.50 -0.50  2.00  1.25  0.00 -18.521 -18.499 -19.707 -19.400 -18.918   1.682   1.682   0.018   0.105   1.435   1.435
  221  8750  3.00 -0.50  2.00  1.25  0.00 -18.548 -18.526 -19.681 -19.400 -18.920   1.654   1.654   0.021   0.127   1.358   1.358
  222  8750  3.50 -0.50  2.00  1.25  0.00 -18.592 -18.570 -19.639 -19.391 -18.919   1.601   1.601   0.028   0.153   1.238   1.238
  223  8750  4.00 -0.50  2.00  1.25  0.00 -18.648 -18.626 -19.584 -19.374 -18.913   1.528   1.528   0.039   0.179   1.089   1.089
  224  8750  4.50 -0.50  2.00  1.25  0.00 -18.716 -18.694 -19.517 -19.347 -18.902   1.433   1.433   0.055   0.203   0.914   0.913
  225  8750  5.00 -0.50  2.00  1.25  0.00 -18.798 -18.776 -19.445 -19.311 -18.892   1.315   1.315   0.082   0.213   0.724   0.724
  226  9000  1.50 -0.50  2.00  0.00  0.00 -18.782 -18.759 -19.729 -19.416 -18.966   1.437   1.437   0.050   0.067   1.201   1.202
  227  9000  2.00 -0.50  2.00  0.00  0.00 -18.701 -18.678 -19.791 -19.466 -18.988   1.567   1.567   0.022   0.081   1.357   1.358
  228  9000  2.50 -0.50  2.00  0.00  0.00 -18.683 -18.660 -19.802 -19.484 -18.996   1.603   1.604   0.012   0.098   1.380   1.380
  229  9000  3.00 -0.50  2.00  0.00  0.00 -18.696 -18.674 -19.785 -19.488 -19.000   1.594   1.594   0.012   0.120   1.329   1.329
  230  9000  3.50 -0.50  2.00  0.00  0.00 -18.728 -18.706 -19.750 -19.484 -19.001   1.557   1.557   0.017   0.146   1.230   1.230
  231  9000  4.00 -0.50  2.00  0.00  0.00 -18.775 -18.753 -19.701 -19.472 -18.998   1.499   1.499   0.026   0.175   1.096   1.096
  232  9000  4.50 -0.50  2.00  0.00  0.00 -18.833 -18.811 -19.641 -19.453 -18.991   1.422   1.422   0.038   0.203   0.938   0.938
  233  9000  5.00 -0.50  2.00  0.00  0.00 -18.898 -18.876 -19.572 -19.425 -18.978   1.329   1.329   0.053   0.229   0.763   0.763
  234  9250  2.00 -0.50  2.00  0.00  0.00 -18.874 -18.851 -19.867 -19.537 -19.058   1.465   1.465   0.021   0.078   1.266   1.266
  235  9250  2.50 -0.50  2.00  0.00  0.00 -18.841 -18.819 -19.886 -19.559 -19.068   1.520   1.520   0.009   0.093   1.314   1.315
  236  9250  3.00 -0.50  2.00  0.00  0.00 -18.841 -18.819 -19.877 -19.567 -19.072   1.528   1.528   0.005   0.114   1.288   1.289
  237  9250  3.50 -0.50  2.00  0.00  0.00 -18.863 -18.841 -19.849 -19.567 -19.075   1.506   1.506   0.008   0.139   1.210   1.210
  238  9250  4.00 -0.50  2.00  0.00  0.00 -18.900 -18.878 -19.806 -19.560 -19.075   1.462   1.462   0.015   0.168   1.094   1.094
  239  9250  4.50 -0.50  2.00  0.00  0.00 -18.949 -18.927 -19.751 -19.546 -19.071   1.399   1.399   0.025   0.199   0.949   0.949
  240  9250  5.00 -0.50  2.00  0.00  0.00 -19.008 -18.986 -19.686 -19.524 -19.063   1.318   1.318   0.039   0.228   0.782   0.782
  241  9500  2.00 -0.50  2.00  0.00  0.00 -19.041 -19.018 -19.938 -19.603 -19.123   1.365   1.365   0.020   0.074   1.174   1.175
  242  9500  2.50 -0.50  2.00  0.00  0.00 -18.995 -18.972 -19.963 -19.629 -19.134   1.436   1.436   0.005   0.089   1.245   1.245
  243  9500  3.00 -0.50  2.00  0.00  0.00 -18.984 -18.962 -19.960 -19.639 -19.139   1.457   1.457   0.001   0.108   1.238   1.239
  244  9500  3.50 -0.50  2.00  0.00  0.00 -18.995 -18.973 -19.937 -19.641 -19.142   1.447   1.448   0.002   0.131   1.180   1.180
  245  9500  4.00 -0.50  2.00  0.00  0.00 -19.022 -19.000 -19.900 -19.638 -19.144   1.418   1.418   0.006   0.161   1.083   1.083
  246  9500  4.50 -0.50  2.00  0.00  0.00 -19.062 -19.040 -19.850 -19.629 -19.143   1.368   1.368   0.015   0.193   0.950   0.950
  247  9500  5.00 -0.50  2.00  0.00  0.00 -19.114 -19.092 -19.788 -19.612 -19.139   1.300   1.300   0.027   0.227   0.791   0.791
  248  9750  2.00 -0.50  2.00  0.00  0.00 -19.198 -19.176 -20.005 -19.667 -19.185   1.270   1.271   0.018   0.072   1.087   1.088
  249  9750  2.50 -0.50  2.00  0.00  0.00 -19.143 -19.120 -20.034 -19.694 -19.197   1.353   1.354   0.003   0.086   1.173   1.174
  250  9750  3.00 -0.50  2.00  0.00  0.00 -19.122 -19.100 -20.035 -19.705 -19.202   1.385   1.386  -0.003   0.103   1.184   1.184
  251  9750  3.50 -0.50  2.00  0.00  0.00 -19.124 -19.102 -20.017 -19.710 -19.206   1.387   1.387  -0.004   0.125   1.143   1.143
  252  9750  4.00 -0.50  2.00  0.00  0.00 -19.143 -19.121 -19.985 -19.709 -19.208   1.368   1.368  -0.001   0.154   1.060   1.060
  253  9750  4.50 -0.50  2.00  0.00  0.00 -19.175 -19.153 -19.939 -19.704 -19.210   1.330   1.330   0.006   0.187   0.942   0.942
  254  9750  5.00 -0.50  2.00  0.00  0.00 -19.219 -19.197 -19.882 -19.692 -19.208   1.275   1.275   0.016   0.222   0.795   0.795
  255 10000  2.00 -0.50  2.00  0.00  0.00 -19.347 -19.324 -20.069 -19.727 -19.244   1.182   1.183   0.016   0.071   1.006   1.007
  256 10000  2.50 -0.50  2.00  0.00  0.00 -19.284 -19.262 -20.100 -19.755 -19.256   1.273   1.274   0.001   0.084   1.103   1.104
  257 10000  3.00 -0.50  2.00  0.00  0.00 -19.256 -19.233 -20.104 -19.768 -19.261   1.315   1.315  -0.007   0.100   1.127   1.127
  258 10000  3.50 -0.50  2.00  0.00  0.00 -19.250 -19.227 -20.091 -19.773 -19.265   1.326   1.326  -0.009   0.121   1.100   1.100
  259 10000  4.00 -0.50  2.00  0.00  0.00 -19.261 -19.238 -20.063 -19.775 -19.268   1.316   1.316  -0.007   0.148   1.032   1.032
  260 10000  4.50 -0.50  2.00  0.00  0.00 -19.285 -19.263 -20.022 -19.772 -19.270   1.289   1.289  -0.002   0.181   0.929   0.929
  261 10000  5.00 -0.50  2.00  0.00  0.00 -19.322 -19.300 -19.969 -19.764 -19.271   1.244   1.244   0.008   0.216   0.794   0.794
  262 10500  2.00 -0.50  2.00  0.00  0.00 -19.617 -19.594 -20.189 -19.841 -19.354   1.026   1.027   0.013   0.068   0.863   0.863
  263 10500  2.50 -0.50  2.00  0.00  0.00 -19.546 -19.524 -20.223 -19.871 -19.367   1.126   1.127  -0.004   0.080   0.971   0.972
  264 10500  3.00 -0.50  2.00  0.00  0.00 -19.507 -19.484 -20.230 -19.884 -19.371   1.179   1.179  -0.012   0.095   1.012   1.013
  265 10500  3.50 -0.50  2.00  0.00  0.00 -19.489 -19.466 -20.222 -19.890 -19.374   1.203   1.204  -0.016   0.113   1.007   1.008
  266 10500  4.00 -0.50  2.00  0.00  0.00 -19.487 -19.464 -20.201 -19.893 -19.376   1.208   1.208  -0.016   0.137   0.965   0.965
  267 10500  4.50 -0.50  2.00  0.00  0.00 -19.498 -19.476 -20.169 -19.893 -19.380   1.196   1.197  -0.013   0.166   0.888   0.888
  268 10500  5.00 -0.50  2.00  0.00  0.00 -19.522 -19.500 -20.124 -19.890 -19.383   1.170   1.170  -0.007   0.203   0.777   0.777
  269 11000  2.50 -0.50  2.00  0.00  0.00 -19.780 -19.757 -20.336 -19.976 -19.468   0.998   0.999  -0.008   0.078   0.857   0.858
  270 11000  3.00 -0.50  2.00  0.00  0.00 -19.735 -19.712 -20.344 -19.990 -19.472   1.057   1.057  -0.017   0.091   0.906   0.907
  271 11000  3.50 -0.50  2.00  0.00  0.00 -19.709 -19.686 -20.338 -19.995 -19.474   1.089   1.089  -0.022   0.108   0.914   0.915
  272 11000  4.00 -0.50  2.00  0.00  0.00 -19.697 -19.675 -20.321 -19.998 -19.475   1.103   1.103  -0.023   0.129   0.889   0.889
  273 11000  4.50 -0.50  2.00  0.00  0.00 -19.700 -19.677 -20.295 -20.000 -19.478   1.102   1.102  -0.022   0.156   0.832   0.833
  274 11000  5.00 -0.50  2.00  0.00  0.00 -19.714 -19.691 -20.257 -20.000 -19.482   1.088   1.089  -0.018   0.190   0.743   0.743
  275 11500  2.50 -0.50  2.00  0.00  0.00 -19.987 -19.965 -20.439 -20.074 -19.561   0.888   0.889  -0.013   0.076   0.759   0.760
  276 11500  3.00 -0.50  2.00  0.00  0.00 -19.940 -19.918 -20.449 -20.087 -19.565   0.949   0.949  -0.022   0.089   0.812   0.813
  277 11500  3.50 -0.50  2.00  0.00  0.00 -19.910 -19.887 -20.444 -20.093 -19.566   0.985   0.986  -0.027   0.104   0.827   0.828
  278 11500  4.00 -0.50  2.00  0.00  0.00 -19.892 -19.870 -20.429 -20.095 -19.566   1.005   1.005  -0.029   0.124   0.813   0.813
  279 11500  4.50 -0.50  2.00  0.00  0.00 -19.887 -19.864 -20.406 -20.096 -19.568   1.012   1.012  -0.029   0.148   0.771   0.771
  280 11500  5.00 -0.50  2.00  0.00  0.00 -19.893 -19.871 -20.374 -20.097 -19.571   1.007   1.007  -0.026   0.179   0.700   0.700
  281 12000  2.50 -0.50  2.00  0.00  0.00 -20.172 -20.149 -20.535 -20.164 -19.647   0.794   0.795  -0.017   0.075   0.676   0.677
  282 12000  3.00 -0.50  2.00  0.00  0.00 -20.125 -20.102 -20.546 -20.177 -19.651   0.854   0.855  -0.026   0.087   0.730   0.731
  283 12000  3.50 -0.50  2.00  0.00  0.00 -20.093 -20.070 -20.541 -20.183 -19.652   0.892   0.893  -0.031   0.102   0.749   0.749
  284 12000  4.00 -0.50  2.00  0.00  0.00 -20.072 -20.049 -20.528 -20.185 -19.651   0.915   0.916  -0.034   0.120   0.741   0.741
  285 12000  4.50 -0.50  2.00  0.00  0.00 -20.061 -20.038 -20.507 -20.186 -19.652   0.927   0.928  -0.034   0.142   0.709   0.710
  286 12000  5.00 -0.50  2.00  0.00  0.00 -20.061 -20.038 -20.479 -20.187 -19.654   0.928   0.929  -0.033   0.170   0.652   0.653
  287 12500  2.50 -0.50  2.00  0.00  0.00 -20.338 -20.315 -20.626 -20.249 -19.727   0.713   0.714  -0.022   0.074   0.606   0.607
  288 12500  3.00 -0.50  2.00  0.00  0.00 -20.292 -20.269 -20.636 -20.262 -19.731   0.772   0.773  -0.031   0.086   0.660   0.661
  289 12500  3.50 -0.50  2.00  0.00  0.00 -20.260 -20.237 -20.632 -20.267 -19.731   0.809   0.810  -0.035   0.099   0.679   0.680
  290 12500  4.00 -0.50  2.00  0.00  0.00 -20.237 -20.215 -20.619 -20.269 -19.731   0.834   0.834  -0.038   0.116   0.675   0.676
  291 12500  4.50 -0.50  2.00  0.00  0.00 -20.223 -20.201 -20.600 -20.270 -19.731   0.848   0.849  -0.039   0.137   0.649   0.650
  292 12500  5.00 -0.50  2.00  0.00  0.00 -20.218 -20.195 -20.574 -20.270 -19.732   0.854   0.855  -0.038   0.163   0.602   0.603
  293 13000  2.50 -0.50  2.00  0.00  0.00 -20.490 -20.467 -20.711 -20.329 -19.803   0.641   0.642  -0.026   0.073   0.545   0.546
  294 13000  3.00 -0.50  2.00  0.00  0.00 -20.443 -20.420 -20.721 -20.341 -19.806   0.700   0.701  -0.035   0.084   0.599   0.600
  295 13000  3.50 -0.50  2.00  0.00  0.00 -20.412 -20.389 -20.717 -20.346 -19.806   0.736   0.737  -0.040   0.098   0.619   0.619
  296 13000  4.00 -0.50  2.00  0.00  0.00 -20.389 -20.367 -20.705 -20.348 -19.805   0.760   0.761  -0.042   0.114   0.616   0.616
  297 13000  4.50 -0.50  2.00  0.00  0.00 -20.374 -20.351 -20.687 -20.348 -19.805   0.776   0.777  -0.043   0.134   0.593   0.594
  298 13000  5.00 -0.50  2.00  0.00  0.00 -20.366 -20.343 -20.663 -20.349 -19.806   0.785   0.785  -0.043   0.158   0.553   0.553
  299 14000  2.00 -0.50  2.00  0.00  0.00 -20.846 -20.823 -20.827 -20.444 -19.930   0.400   0.401  -0.015   0.061   0.305   0.306
  300 14000  2.50 -0.50  2.00  0.00  0.00 -20.761 -20.738 -20.869 -20.478 -19.943   0.518   0.519  -0.034   0.072   0.442   0.443
  301 14000  3.00 -0.50  2.00  0.00  0.00 -20.711 -20.688 -20.878 -20.488 -19.944   0.578   0.579  -0.043   0.082   0.499   0.499
  302 14000  3.50 -0.50  2.00  0.00  0.00 -20.680 -20.657 -20.873 -20.491 -19.943   0.613   0.614  -0.048   0.094   0.518   0.519
  303 14000  4.00 -0.50  2.00  0.00  0.00 -20.658 -20.636 -20.862 -20.492 -19.942   0.636   0.636  -0.050   0.109   0.516   0.516
  304 14000  4.50 -0.50  2.00  0.00  0.00 -20.644 -20.621 -20.845 -20.493 -19.941   0.651   0.651  -0.051   0.128   0.496   0.497
  305 14000  5.00 -0.50  2.00  0.00  0.00 -20.634 -20.612 -20.824 -20.493 -19.941   0.661   0.661  -0.052   0.150   0.462   0.462
  306 15000  2.50 -0.50  2.00  0.00  0.00 -21.004 -20.981 -21.016 -20.615 -20.073   0.413   0.414  -0.042   0.070   0.354   0.355
  307 15000  3.00 -0.50  2.00  0.00  0.00 -20.947 -20.924 -21.022 -20.622 -20.071   0.477   0.478  -0.051   0.080   0.417   0.418
  308 15000  3.50 -0.50  2.00  0.00  0.00 -20.912 -20.889 -21.016 -20.623 -20.067   0.512   0.513  -0.056   0.092   0.438   0.439
  309 15000  4.00 -0.50  2.00  0.00  0.00 -20.891 -20.868 -21.004 -20.623 -20.065   0.534   0.534  -0.058   0.105   0.436   0.437
  310 15000  4.50 -0.50  2.00  0.00  0.00 -20.878 -20.855 -20.988 -20.623 -20.064   0.547   0.548  -0.059   0.122   0.418   0.418
  311 15000  5.00 -0.50  2.00  0.00  0.00 -20.869 -20.846 -20.968 -20.623 -20.064   0.556   0.557  -0.059   0.143   0.386   0.386
  312 16000  2.50 -0.50  2.00  0.00  0.00 -21.227 -21.204 -21.152 -20.744 -20.196   0.318   0.319  -0.048   0.068   0.276   0.277
  313 16000  3.00 -0.50  2.00  0.00  0.00 -21.160 -21.137 -21.156 -20.747 -20.189   0.389   0.390  -0.058   0.078   0.347   0.348
  314 16000  3.50 -0.50  2.00  0.00  0.00 -21.120 -21.097 -21.147 -20.745 -20.182   0.427   0.427  -0.063   0.089   0.371   0.372
  315 16000  4.00 -0.50  2.00  0.00  0.00 -21.097 -21.074 -21.134 -20.743 -20.178   0.448   0.449  -0.065   0.102   0.371   0.372
  316 16000  4.50 -0.50  2.00  0.00  0.00 -21.083 -21.060 -21.119 -20.742 -20.176   0.461   0.462  -0.066   0.118   0.354   0.355
  317 16000  5.00 -0.50  2.00  0.00  0.00 -21.076 -21.053 -21.100 -20.742 -20.176   0.469   0.469  -0.066   0.138   0.323   0.324
  318 17000  2.50 -0.50  2.00  0.00  0.00 -21.436 -21.413 -21.281 -20.866 -20.313   0.231   0.232  -0.053   0.066   0.203   0.204
  319 17000  3.00 -0.50  2.00  0.00  0.00 -21.358 -21.335 -21.283 -20.865 -20.301   0.309   0.310  -0.064   0.076   0.284   0.285
  320 17000  3.50 -0.50  2.00  0.00  0.00 -21.311 -21.288 -21.271 -20.860 -20.291   0.350   0.351  -0.069   0.087   0.313   0.314
  321 17000  4.00 -0.50  2.00  0.00  0.00 -21.284 -21.261 -21.256 -20.855 -20.284   0.374   0.374  -0.071   0.099   0.315   0.316
  322 17000  4.50 -0.50  2.00  0.00  0.00 -21.268 -21.245 -21.240 -20.853 -20.281   0.387   0.387  -0.072   0.114   0.300   0.301
  323 17000  5.00 -0.50  2.00  0.00  0.00 -21.261 -21.238 -21.221 -20.853 -20.280   0.394   0.395  -0.072   0.133   0.271   0.272
  324 18000  2.50 -0.50  2.00  0.00  0.00 -21.634 -21.611 -21.404 -20.982 -20.425   0.150   0.151  -0.057   0.064   0.133   0.134
  325 18000  3.00 -0.50  2.00  0.00  0.00 -21.544 -21.521 -21.403 -20.978 -20.409   0.237   0.238  -0.070   0.074   0.226   0.227
  326 18000  3.50 -0.50  2.00  0.00  0.00 -21.490 -21.467 -21.389 -20.969 -20.394   0.281   0.282  -0.075   0.084   0.260   0.261
  327 18000  4.00 -0.50  2.00  0.00  0.00 -21.457 -21.434 -21.371 -20.962 -20.385   0.307   0.307  -0.077   0.096   0.266   0.267
  328 18000  4.50 -0.50  2.00  0.00  0.00 -21.439 -21.416 -21.354 -20.958 -20.380   0.321   0.322  -0.078   0.111   0.254   0.254
  329 18000  5.00 -0.50  2.00  0.00  0.00 -21.430 -21.407 -21.335 -20.956 -20.378   0.328   0.329  -0.078   0.128   0.227   0.228
  330 19000  2.50 -0.50  2.00  0.00  0.00 -21.823 -21.799 -21.519 -21.093 -20.534   0.072   0.073  -0.059   0.061   0.066   0.067
  331 19000  3.00 -0.50  2.00  0.00  0.00 -21.719 -21.696 -21.519 -21.087 -20.513   0.170   0.171  -0.074   0.072   0.173   0.174
  332 19000  3.50 -0.50  2.00  0.00  0.00 -21.658 -21.634 -21.501 -21.074 -20.494   0.218   0.219  -0.080   0.082   0.212   0.214
  333 19000  4.00 -0.50  2.00  0.00  0.00 -21.620 -21.597 -21.481 -21.063 -20.481   0.245   0.246  -0.083   0.094   0.221   0.222
  334 19000  4.50 -0.50  2.00  0.00  0.00 -21.598 -21.575 -21.462 -21.057 -20.473   0.261   0.262  -0.084   0.107   0.212   0.213
  335 19000  5.00 -0.50  2.00  0.00  0.00 -21.586 -21.563 -21.443 -21.054 -20.470   0.270   0.271  -0.084   0.124   0.187   0.188
  336 20000  3.00 -0.50  2.00  0.00  0.00 -21.886 -21.863 -21.629 -21.192 -20.614   0.108   0.109  -0.078   0.070   0.123   0.124
  337 20000  3.50 -0.50  2.00  0.00  0.00 -21.816 -21.793 -21.609 -21.174 -20.590   0.160   0.161  -0.085   0.080   0.168   0.169
  338 20000  4.00 -0.50  2.00  0.00  0.00 -21.773 -21.750 -21.586 -21.161 -20.573   0.189   0.190  -0.087   0.091   0.181   0.182
  339 20000  4.50 -0.50  2.00  0.00  0.00 -21.748 -21.725 -21.566 -21.152 -20.564   0.206   0.208  -0.089   0.104   0.174   0.175
  340 20000  5.00 -0.50  2.00  0.00  0.00 -21.734 -21.711 -21.546 -21.148 -20.559   0.216   0.217  -0.089   0.120   0.152   0.153
  341 21000  3.00 -0.50  2.00  0.00  0.00 -22.045 -22.022 -21.736 -21.293 -20.712   0.050   0.051  -0.081   0.067   0.075   0.077
  342 21000  3.50 -0.50  2.00  0.00  0.00 -21.967 -21.944 -21.712 -21.272 -20.683   0.107   0.108  -0.089   0.078   0.127   0.129
  343 21000  4.00 -0.50  2.00  0.00  0.00 -21.919 -21.896 -21.688 -21.255 -20.663   0.138   0.139  -0.092   0.088   0.143   0.144
  344 21000  4.50 -0.50  2.00  0.00  0.00 -21.890 -21.867 -21.665 -21.244 -20.651   0.156   0.157  -0.093   0.101   0.139   0.140
  345 21000  5.00 -0.50  2.00  0.00  0.00 -21.873 -21.850 -21.644 -21.238 -20.644   0.167   0.168  -0.094   0.116   0.120   0.121
  346 22000  3.00 -0.50  2.00  0.00  0.00 -22.197 -22.173 -21.838 -21.390 -20.807  -0.004  -0.003  -0.084   0.065   0.032   0.033
  347 22000  3.50 -0.50  2.00  0.00  0.00 -22.111 -22.088 -21.812 -21.366 -20.774   0.057   0.058  -0.092   0.075   0.089   0.090
  348 22000  4.00 -0.50  2.00  0.00  0.00 -22.057 -22.034 -21.785 -21.346 -20.750   0.091   0.092  -0.096   0.086   0.109   0.110
  349 22000  4.50 -0.50  2.00  0.00  0.00 -22.025 -22.001 -21.761 -21.333 -20.735   0.110   0.111  -0.097   0.098   0.107   0.108
  350 22000  5.00 -0.50  2.00  0.00  0.00 -22.005 -21.982 -21.740 -21.325 -20.727   0.122   0.123  -0.098   0.113   0.091   0.092
  351 23000  3.00 -0.50  2.00  0.00  0.00 -22.339 -22.316 -21.937 -21.485 -20.898  -0.053  -0.051  -0.087   0.063  -0.007  -0.006
  352 23000  3.50 -0.50  2.00  0.00  0.00 -22.249 -22.226 -21.909 -21.458 -20.862   0.011   0.012  -0.095   0.073   0.053   0.055
  353 23000  4.00 -0.50  2.00  0.00  0.00 -22.190 -22.167 -21.880 -21.435 -20.835   0.047   0.048  -0.099   0.083   0.077   0.078
  354 23000  4.50 -0.50  2.00  0.00  0.00 -22.153 -22.130 -21.854 -21.419 -20.818   0.068   0.069  -0.101   0.095   0.078   0.079
  355 23000  5.00 -0.50  2.00  0.00  0.00 -22.132 -22.109 -21.831 -21.409 -20.807   0.080   0.081  -0.102   0.109   0.064   0.065
  356 24000  3.00 -0.50  2.00  0.00  0.00 -22.475 -22.451 -22.035 -21.577 -20.987  -0.096  -0.095  -0.090   0.061  -0.040  -0.039
  357 24000  3.50 -0.50  2.00  0.00  0.00 -22.380 -22.357 -22.003 -21.546 -20.948  -0.032  -0.030  -0.098   0.071   0.021   0.023
  358 24000  4.00 -0.50  2.00  0.00  0.00 -22.318 -22.294 -21.972 -21.521 -20.918   0.005   0.007  -0.103   0.081   0.047   0.048
  359 24000  4.50 -0.50  2.00  0.00  0.00 -22.277 -22.254 -21.944 -21.503 -20.898   0.028   0.029  -0.105   0.092   0.050   0.052
