 9.03219611E+00   2655.2 2.856E+01 1.785E+08 1.614E-05 1.692E-04 2.000E+05 0.000E+00 0.000E+00
 1.09838237E+01   2674.4 3.473E+01 2.174E+08 1.802E-05 1.619E-04 2.000E+05 0.000E+00 0.000E+00
 1.33111579E+01   2693.1 4.209E+01 2.638E+08 2.019E-05 1.557E-04 2.000E+05 0.000E+00 0.000E+00
 1.60773164E+01   2712.0 5.084E+01 3.193E+08 2.269E-05 1.510E-04 2.000E+05 0.000E+00 0.000E+00
 1.93539965E+01   2731.0 6.120E+01 3.853E+08 2.558E-05 1.478E-04 2.000E+05 0.000E+00 0.000E+00
 2.32229328E+01   2750.3 7.343E+01 4.639E+08 2.893E-05 1.457E-04 2.000E+05 0.000E+00 0.000E+00
 2.77763201E+01   2769.1 8.783E+01 5.566E+08 3.283E-05 1.444E-04 2.000E+05 0.000E+00 0.000E+00
 3.31201410E+01   2787.7 1.047E+02 6.656E+08 3.735E-05 1.433E-04 2.000E+05 0.000E+00 0.000E+00
 3.93777474E+01   2806.0 1.245E+02 7.933E+08 4.258E-05 1.423E-04 2.000E+05 0.000E+00 0.000E+00
 4.66867618E+01   2824.8 1.476E+02 9.441E+08 4.868E-05 1.422E-04 2.000E+05 0.000E+00 0.000E+00
 5.52016263E+01   2843.9 1.746E+02 1.122E+09 5.579E-05 1.429E-04 2.000E+05 0.000E+00 0.000E+00
 6.50985299E+01   2863.6 2.058E+02 1.332E+09 6.408E-05 1.446E-04 2.000E+05 0.000E+00 0.000E+00
 7.65749352E+01   2883.9 2.421E+02 1.579E+09 7.378E-05 1.470E-04 2.000E+05 0.000E+00 0.000E+00
 8.98466512E+01   2904.4 2.841E+02 1.870E+09 8.520E-05 1.507E-04 2.000E+05 0.000E+00 0.000E+00
 1.05155090E+02   2925.5 3.325E+02 2.212E+09 9.860E-05 1.546E-04 2.000E+05 0.000E+00 0.000E+00
 1.22774717E+02   2947.2 3.882E+02 2.616E+09 1.144E-04 1.594E-04 2.000E+05 0.000E+00 0.000E+00
 1.42999336E+02   2970.2 4.522E+02 3.096E+09 1.331E-04 1.655E-04 2.000E+05 0.000E+00 0.000E+00
 1.66137168E+02   2994.7 5.253E+02 3.670E+09 1.554E-04 1.730E-04 2.000E+05 0.000E+00 0.000E+00
 1.92512910E+02   3020.9 6.087E+02 4.360E+09 1.822E-04 1.825E-04 2.000E+05 0.000E+00 0.000E+00
 2.22389386E+02   3050.1 7.032E+02 5.207E+09 2.154E-04 1.959E-04 2.000E+05 0.000E+00 0.000E+00
 2.55980563E+02   3082.1 8.094E+02 6.248E+09 2.562E-04 2.114E-04 2.000E+05 0.000E+00 0.000E+00
 2.93478486E+02   3117.7 9.280E+02 7.551E+09 3.074E-04 2.301E-04 2.000E+05 0.000E+00 0.000E+00
 3.34970875E+02   3157.4 1.059E+03 9.204E+09 3.724E-04 2.538E-04 2.000E+05 0.000E+00 0.000E+00
 3.80220171E+02   3203.7 1.202E+03 1.139E+10 4.597E-04 2.877E-04 2.000E+05 0.000E+00 0.000E+00
 4.28753968E+02   3256.1 1.356E+03 1.428E+10 5.753E-04 3.307E-04 2.000E+05 0.000E+00 0.000E+00
 4.80075322E+02   3315.7 1.518E+03 1.819E+10 7.312E-04 3.862E-04 2.000E+05 0.000E+00 0.000E+00
 5.33412250E+02   3383.8 1.687E+03 2.355E+10 9.466E-04 4.619E-04 2.000E+05 0.000E+00 0.000E+00
 5.88059734E+02   3460.2 1.859E+03 3.087E+10 1.238E-03 5.573E-04 2.000E+05 0.000E+00 0.000E+00
 6.43536934E+02   3546.5 2.035E+03 4.084E+10 1.631E-03 6.798E-04 2.000E+05 0.000E+00 0.000E+00
 6.99646803E+02   3643.0 2.212E+03 5.413E+10 2.148E-03 8.305E-04 2.000E+05 1.261E-11 1.056E+02
 7.56715042E+02   3751.3 2.393E+03 7.135E+10 2.798E-03 1.008E-03 2.000E+05 3.209E-10 3.118E+02
 8.15719633E+02   3872.2 2.579E+03 9.252E+10 3.563E-03 1.202E-03 2.000E+05 2.050E-09 5.786E+02
 8.78602759E+02   4008.3 2.778E+03 1.171E+11 4.392E-03 1.400E-03 2.000E+05 7.226E-09 8.775E+02
 9.48058740E+02   4160.8 2.997E+03 1.439E+11 5.186E-03 1.574E-03 2.000E+05 1.468E-08 1.104E+03
 1.02841211E+03   4332.8 3.251E+03 1.724E+11 5.859E-03 1.709E-03 2.000E+05 1.898E-08 1.193E+03
 1.12418837E+03   4527.0 3.554E+03 2.066E+11 6.526E-03 1.852E-03 2.000E+05 2.788E-08 1.341E+03
 1.23529543E+03   4746.9 3.905E+03 2.716E+11 7.872E-03 2.196E-03 2.000E+05 1.697E-07 2.413E+03
 1.34750686E+03   4996.0 4.260E+03 4.407E+11 1.151E-02 3.182E-03 2.000E+05 5.164E-06 7.440E+03
 1.44004712E+03   5280.4 4.552E+03 8.790E+11 2.027E-02 5.607E-03 2.000E+05 2.352E-04 2.636E+04
 1.50628554E+03   5599.8 4.761E+03 1.951E+12 3.930E-02 1.091E-02 2.000E+05 3.770E-03 6.620E+04
 1.55033734E+03   5959.1 4.900E+03 4.516E+12 8.034E-02 2.151E-02 2.000E+05 1.487E-02 1.028E+05
 1.57942440E+03   6322.1 4.991E+03 9.728E+12 1.588E-01 3.578E-02 2.000E+05 1.574E-01 2.202E+05
 1.60017129E+03   6636.9 5.056E+03 1.777E+13 2.787E-01 4.332E-02 2.000E+05 4.669E-01 3.165E+05
 1.61735528E+03   6867.9 5.109E+03 2.676E+13 4.166E-01 4.096E-02 2.000E+05 6.596E-01 3.437E+05
 1.63346390E+03   7050.9 5.159E+03 3.635E+13 5.693E-01 3.780E-02 2.000E+05 7.690E-01 3.516E+05
 1.64954259E+03   7210.4 5.210E+03 4.690E+13 7.456E-01 3.481E-02 2.000E+05 8.344E-01 3.502E+05
 1.66623010E+03   7350.5 5.262E+03 5.818E+13 9.433E-01 3.255E-02 2.000E+05 8.806E-01 3.512E+05
 1.68383983E+03   7488.9 5.317E+03 7.141E+13 1.187E+00 3.023E-02 2.000E+05 9.091E-01 3.436E+05
 1.70282236E+03   7609.4 5.377E+03 8.490E+13 1.448E+00 3.022E-02 2.000E+05 9.267E-01 3.406E+05
PRADK 1.9903E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 1.00000 LTE 
TITLE  [-0.5] VTURB=2 L/H=1.25 NOVER                                            
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.31620 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 3.38350131E-02   2222.9 3.383E-01 1.945E+06 3.941E-06 1.107E-03 2.000E+05 0.000E+00 0.000E+00
 4.48853132E-02   2245.2 4.488E-01 2.580E+06 4.108E-06 9.959E-04 2.000E+05 0.000E+00 0.000E+00
 5.89868803E-02   2268.5 5.898E-01 3.400E+06 4.304E-06 9.087E-04 2.000E+05 0.000E+00 0.000E+00
 7.68882028E-02   2293.1 7.688E-01 4.455E+06 4.533E-06 8.349E-04 2.000E+05 0.000E+00 0.000E+00
 9.95812948E-02   2314.5 9.957E-01 5.770E+06 4.755E-06 7.565E-04 2.000E+05 0.000E+00 0.000E+00
 1.28430362E-01   2334.6 1.284E+00 7.426E+06 4.992E-06 6.832E-04 2.000E+05 0.000E+00 0.000E+00
 1.64974212E-01   2355.9 1.650E+00 9.539E+06 5.270E-06 6.243E-04 2.000E+05 0.000E+00 0.000E+00
 2.10993188E-01   2378.1 2.110E+00 1.222E+07 5.596E-06 5.778E-04 2.000E+05 0.000E+00 0.000E+00
 2.68614892E-01   2400.8 2.686E+00 1.561E+07 5.973E-06 5.398E-04 2.000E+05 0.000E+00 0.000E+00
 3.40655261E-01   2420.4 3.406E+00 1.975E+07 6.366E-06 4.984E-04 2.000E+05 0.000E+00 0.000E+00
 4.30681553E-01   2439.1 4.307E+00 2.489E+07 6.804E-06 4.624E-04 2.000E+05 0.000E+00 0.000E+00
 5.42676317E-01   2458.4 5.426E+00 3.129E+07 7.314E-06 4.345E-04 2.000E+05 0.000E+00 0.000E+00
 6.81220269E-01   2478.3 6.812E+00 3.923E+07 7.905E-06 4.126E-04 2.000E+05 0.000E+00 0.000E+00
 8.51661473E-01   2498.8 8.516E+00 4.907E+07 8.591E-06 3.953E-04 2.000E+05 0.000E+00 0.000E+00
 1.06040994E+00   2518.7 1.060E+01 6.108E+07 9.367E-06 3.773E-04 2.000E+05 0.000E+00 0.000E+00
 1.31559066E+00   2536.2 1.316E+01 7.547E+07 1.023E-05 3.561E-04 2.000E+05 0.000E+00 0.000E+00
 1.62656104E+00   2554.3 1.626E+01 9.303E+07 1.122E-05 3.391E-04 2.000E+05 0.000E+00 0.000E+00
 2.00370907E+00   2572.7 2.004E+01 1.144E+08 1.236E-05 3.251E-04 2.000E+05 0.000E+00 0.000E+00
