
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   85  5250  3.50  0.50  2.00  1.25  0.00 -15.010 -14.989 -15.981 -16.550 -16.590   2.341   2.341   0.541   0.457   0.344   0.344
   86  5250  4.00  0.50  2.00  1.25  0.00 -15.042 -15.020 -15.994 -16.561 -16.588   2.322   2.322   0.527   0.470   0.327   0.327
   87  5250  4.50  0.50  2.00  1.25  0.00 -15.053 -15.030 -16.001 -16.574 -16.587   2.323   2.324   0.513   0.489   0.318   0.318
   88  5250  5.00  0.50  2.00  1.25  0.00 -15.043 -15.021 -16.001 -16.586 -16.584   2.345   2.346   0.498   0.517   0.314   0.314
   89  5500  0.00  0.50  2.00  1.25  0.00 -14.905 -14.886 -16.329 -16.890 -16.909   2.787   2.783   0.519   0.471   0.805   0.802
   90  5500  0.50  0.50  2.00  1.25  0.00 -15.017 -14.998 -16.344 -16.885 -16.899   2.671   2.668   0.514   0.457   0.727   0.724
   91  5500  1.00  0.50  2.00  1.25  0.00 -15.129 -15.110 -16.363 -16.882 -16.891   2.555   2.552   0.509   0.440   0.656   0.653
   92  5500  1.50  0.50  2.00  1.25  0.00 -15.236 -15.216 -16.382 -16.878 -16.883   2.444   2.442   0.505   0.421   0.591   0.589
   93  5500  2.00  0.50  2.00  1.25  0.00 -15.332 -15.312 -16.398 -16.875 -16.876   2.345   2.343   0.501   0.404   0.532   0.530
   94  5500  2.50  0.50  2.00  1.25  0.00 -15.416 -15.395 -16.411 -16.872 -16.870   2.258   2.257   0.498   0.392   0.477   0.475
   95  5500  3.00  0.50  2.00  1.25  0.00 -15.486 -15.465 -16.421 -16.872 -16.865   2.188   2.187   0.494   0.386   0.426   0.425
   96  5500  3.50  0.50  2.00  1.25  0.00 -15.539 -15.518 -16.426 -16.873 -16.861   2.136   2.135   0.488   0.389   0.381   0.380
   97  5500  4.00  0.50  2.00  1.25  0.00 -15.576 -15.554 -16.428 -16.878 -16.858   2.104   2.104   0.480   0.400   0.343   0.343
   98  5500  4.50  0.50  2.00  1.25  0.00 -15.592 -15.570 -16.425 -16.886 -16.857   2.096   2.096   0.470   0.420   0.314   0.314
   99  5500  5.00  0.50  2.00  1.25  0.00 -15.589 -15.567 -16.419 -16.897 -16.855   2.109   2.109   0.459   0.448   0.294   0.294
  100  5750  0.00  0.50  2.00  1.25  0.00 -15.356 -15.337 -16.815 -17.235 -17.169   2.680   2.677   0.434   0.414   0.982   0.979
  101  5750  0.50  0.50  2.00  1.25  0.00 -15.454 -15.435 -16.808 -17.222 -17.158   2.569   2.566   0.436   0.406   0.882   0.879
  102  5750  1.00  0.50  2.00  1.25  0.00 -15.562 -15.542 -16.812 -17.212 -17.148   2.452   2.449   0.436   0.393   0.792   0.790
  103  5750  1.50  0.50  2.00  1.25  0.00 -15.668 -15.648 -16.818 -17.202 -17.138   2.337   2.334   0.436   0.377   0.709   0.707
  104  5750  2.00  0.50  2.00  1.25  0.00 -15.767 -15.746 -16.824 -17.193 -17.129   2.228   2.226   0.437   0.361   0.631   0.629
  105  5750  2.50  0.50  2.00  1.25  0.00 -15.856 -15.835 -16.829 -17.184 -17.121   2.131   2.129   0.437   0.348   0.559   0.557
  106  5750  3.00  0.50  2.00  1.25  0.00 -15.933 -15.912 -16.830 -17.177 -17.114   2.047   2.045   0.437   0.339   0.492   0.490
  107  5750  3.50  0.50  2.00  1.25  0.00 -15.995 -15.974 -16.827 -17.173 -17.108   1.980   1.979   0.436   0.338   0.429   0.428
  108  5750  4.00  0.50  2.00  1.25  0.00 -16.041 -16.020 -16.822 -17.171 -17.104   1.932   1.931   0.433   0.345   0.375   0.374
  109  5750  4.50  0.50  2.00  1.25  0.00 -16.067 -16.046 -16.814 -17.173 -17.101   1.908   1.907   0.428   0.361   0.329   0.328
  110  5750  5.00  0.50  2.00  1.25  0.00 -16.074 -16.052 -16.802 -17.179 -17.099   1.907   1.906   0.421   0.385   0.292   0.292
  111  6000  0.00  0.50  2.00  1.25  0.00 -15.749 -15.729 -17.265 -17.551 -17.403   2.604   2.601   0.352   0.363   1.172   1.169
  112  6000  0.50  0.50  2.00  1.25  0.00 -15.830 -15.810 -17.233 -17.529 -17.393   2.502   2.499   0.364   0.361   1.050   1.048
  113  6000  1.00  0.50  2.00  1.25  0.00 -15.929 -15.909 -17.219 -17.513 -17.383   2.385   2.383   0.370   0.353   0.937   0.935
  114  6000  1.50  0.50  2.00  1.25  0.00 -16.033 -16.013 -17.213 -17.498 -17.372   2.267   2.265   0.374   0.340   0.836   0.834
  115  6000  2.00  0.50  2.00  1.25  0.00 -16.134 -16.114 -17.208 -17.484 -17.362   2.152   2.150   0.378   0.327   0.740   0.738
  116  6000  2.50  0.50  2.00  1.25  0.00 -16.229 -16.208 -17.203 -17.471 -17.352   2.044   2.042   0.382   0.315   0.649   0.647
  117  6000  3.00  0.50  2.00  1.25  0.00 -16.313 -16.292 -17.197 -17.459 -17.343   1.948   1.946   0.385   0.306   0.564   0.563
  118  6000  3.50  0.50  2.00  1.25  0.00 -16.385 -16.364 -17.188 -17.449 -17.335   1.866   1.865   0.387   0.303   0.485   0.484
  119  6000  4.00  0.50  2.00  1.25  0.00 -16.442 -16.421 -17.178 -17.442 -17.329   1.801   1.800   0.387   0.306   0.414   0.413
  120  6000  4.50  0.50  2.00  1.25  0.00 -16.481 -16.460 -17.164 -17.438 -17.324   1.759   1.758   0.386   0.316   0.352   0.351
  121  6000  5.00  0.50  2.00  1.25  0.00 -16.501 -16.480 -17.149 -17.438 -17.322   1.739   1.739   0.383   0.335   0.301   0.300
  122  6250  0.50  0.50  2.00  1.25  0.00 -16.156 -16.136 -17.633 -17.814 -17.605   2.460   2.458   0.291   0.319   1.238   1.236
  123  6250  1.00  0.50  2.00  1.25  0.00 -16.245 -16.225 -17.596 -17.791 -17.597   2.348   2.346   0.307   0.317   1.098   1.096
  124  6250  1.50  0.50  2.00  1.25  0.00 -16.345 -16.325 -17.573 -17.771 -17.588   2.227   2.226   0.317   0.309   0.972   0.970
  125  6250  2.00  0.50  2.00  1.25  0.00 -16.448 -16.427 -17.558 -17.752 -17.577   2.107   2.105   0.325   0.299   0.858   0.856
  126  6250  2.50  0.50  2.00  1.25  0.00 -16.546 -16.526 -17.544 -17.735 -17.566   1.990   1.989   0.331   0.288   0.749   0.747
  127  6250  3.00  0.50  2.00  1.25  0.00 -16.638 -16.617 -17.529 -17.718 -17.555   1.882   1.881   0.337   0.281   0.645   0.643
  128  6250  3.50  0.50  2.00  1.25  0.00 -16.719 -16.698 -17.514 -17.703 -17.545   1.786   1.785   0.342   0.276   0.548   0.547
  129  6250  4.00  0.50  2.00  1.25  0.00 -16.787 -16.766 -17.498 -17.691 -17.537   1.706   1.705   0.345   0.277   0.460   0.459
  130  6250  4.50  0.50  2.00  1.25  0.00 -16.839 -16.818 -17.481 -17.683 -17.530   1.646   1.645   0.347   0.284   0.382   0.381
  131  6250  5.00  0.50  2.00  1.25  0.00 -16.873 -16.852 -17.463 -17.679 -17.526   1.607   1.607   0.347   0.297   0.316   0.315
  132  6500  0.50  0.50  2.00  1.25  0.00 -16.450 -16.429 -17.986 -18.071 -17.800   2.423   2.422   0.229   0.285   1.394   1.392
  133  6500  1.00  0.50  2.00  1.25  0.00 -16.521 -16.501 -17.954 -18.050 -17.792   2.331   2.330   0.242   0.283   1.279   1.278
  134  6500  1.50  0.50  2.00  1.25  0.00 -16.617 -16.596 -17.911 -18.025 -17.786   2.210   2.209   0.261   0.282   1.122   1.120
  135  6500  2.00  0.50  2.00  1.25  0.00 -16.718 -16.698 -17.881 -18.002 -17.776   2.085   2.084   0.274   0.276   0.983   0.982
  136  6500  2.50  0.50  2.00  1.25  0.00 -16.820 -16.799 -17.857 -17.980 -17.765   1.962   1.961   0.285   0.268   0.856   0.855
  137  6500  3.00  0.50  2.00  1.25  0.00 -16.917 -16.896 -17.834 -17.959 -17.753   1.844   1.843   0.293   0.261   0.734   0.733
  138  6500  3.50  0.50  2.00  1.25  0.00 -17.007 -16.986 -17.812 -17.940 -17.741   1.736   1.735   0.301   0.256   0.620   0.619
  139  6500  4.00  0.50  2.00  1.25  0.00 -17.084 -17.064 -17.790 -17.924 -17.730   1.641   1.640   0.307   0.256   0.514   0.513
  140  6500  4.50  0.50  2.00  1.25  0.00 -17.149 -17.128 -17.769 -17.911 -17.721   1.564   1.563   0.311   0.260   0.420   0.419
  141  6500  5.00  0.50  2.00  1.25  0.00 -17.197 -17.175 -17.747 -17.901 -17.715   1.507   1.506   0.314   0.270   0.338   0.338
  142  6750  0.50  0.50  2.00  1.25  0.00 -16.724 -16.703 -18.299 -18.301 -17.979   2.379   2.378   0.178   0.252   1.516   1.515
  143  6750  1.00  0.50  2.00  1.25  0.00 -16.774 -16.753 -18.273 -18.286 -17.973   2.314   2.313   0.187   0.255   1.429   1.428
  144  6750  1.50  0.50  2.00  1.25  0.00 -16.857 -16.836 -18.236 -18.264 -17.967   2.210   2.209   0.202   0.255   1.293   1.292
  145  6750  2.00  0.50  2.00  1.25  0.00 -16.956 -16.935 -18.186 -18.237 -17.961   2.082   2.081   0.225   0.255   1.121   1.120
  146  6750  2.50  0.50  2.00  1.25  0.00 -17.059 -17.038 -18.149 -18.211 -17.951   1.954   1.953   0.240   0.251   0.970   0.969
  147  6750  3.00  0.50  2.00  1.25  0.00 -17.160 -17.139 -18.118 -18.186 -17.938   1.828   1.827   0.252   0.245   0.832   0.831
  148  6750  3.50  0.50  2.00  1.25  0.00 -17.257 -17.236 -18.089 -18.162 -17.924   1.708   1.707   0.262   0.241   0.701   0.700
  149  6750  4.00  0.50  2.00  1.25  0.00 -17.345 -17.324 -18.061 -18.141 -17.911   1.598   1.597   0.271   0.239   0.578   0.577
  150  6750  4.50  0.50  2.00  1.25  0.00 -17.421 -17.400 -18.034 -18.122 -17.900   1.503   1.502   0.277   0.240   0.466   0.465
  151  6750  5.00  0.50  2.00  1.25  0.00 -17.483 -17.461 -18.009 -18.108 -17.890   1.427   1.427   0.282   0.246   0.369   0.368
  152  7000  0.50  0.50  2.00  1.25  0.00 -16.988 -16.967 -18.574 -18.504 -18.143   2.317   2.317   0.139   0.220   1.597   1.597
  153  7000  1.00  0.50  2.00  1.25  0.00 -17.015 -16.994 -18.555 -18.496 -18.138   2.283   2.282   0.143   0.227   1.542   1.541
  154  7000  1.50  0.50  2.00  1.25  0.00 -17.081 -17.060 -18.525 -18.481 -18.134   2.203   2.202   0.153   0.233   1.430   1.429
  155  7000  2.00  0.50  2.00  1.25  0.00 -17.170 -17.149 -18.481 -18.458 -18.129   2.090   2.090   0.171   0.236   1.275   1.274
  156  7000  2.50  0.50  2.00  1.25  0.00 -17.272 -17.251 -18.424 -18.428 -18.123   1.958   1.957   0.195   0.237   1.091   1.090
  157  7000  3.00  0.50  2.00  1.25  0.00 -17.374 -17.353 -18.381 -18.399 -18.111   1.827   1.826   0.212   0.235   0.931   0.930
  158  7000  3.50  0.50  2.00  1.25  0.00 -17.474 -17.453 -18.344 -18.372 -18.097   1.700   1.699   0.225   0.232   0.784   0.783
  159  7000  4.00  0.50  2.00  1.25  0.00 -17.568 -17.547 -18.308 -18.346 -18.082   1.580   1.579   0.237   0.230   0.645   0.644
  160  7000  4.50  0.50  2.00  1.25  0.00 -17.653 -17.632 -18.275 -18.322 -18.068   1.471   1.470   0.246   0.230   0.517   0.517
  161  7000  5.00  0.50  2.00  1.25  0.00 -17.725 -17.704 -18.245 -18.303 -18.056   1.380   1.379   0.253   0.234   0.404   0.403
  162  7250  1.00  0.50  2.00  1.25  0.00 -17.249 -17.227 -18.806 -18.683 -18.291   2.237   2.236   0.107   0.199   1.622   1.621
  163  7250  1.50  0.50  2.00  1.25  0.00 -17.297 -17.276 -18.780 -18.674 -18.289   2.179   2.178   0.114   0.209   1.530   1.529
  164  7250  2.00  0.50  2.00  1.25  0.00 -17.373 -17.351 -18.744 -18.659 -18.285   2.088   2.088   0.126   0.218   1.398   1.397
  165  7250  2.50  0.50  2.00  1.25  0.00 -17.466 -17.444 -18.692 -18.634 -18.280   1.970   1.969   0.147   0.224   1.227   1.226
  166  7250  3.00  0.50  2.00  1.25  0.00 -17.567 -17.546 -18.630 -18.600 -18.272   1.835   1.834   0.172   0.227   1.034   1.033
  167  7250  3.50  0.50  2.00  1.25  0.00 -17.668 -17.647 -18.582 -18.569 -18.259   1.703   1.703   0.190   0.227   0.869   0.868
  168  7250  4.00  0.50  2.00  1.25  0.00 -17.765 -17.744 -18.539 -18.539 -18.243   1.576   1.576   0.204   0.225   0.716   0.715
  169  7250  4.50  0.50  2.00  1.25  0.00 -17.855 -17.834 -18.500 -18.511 -18.227   1.458   1.457   0.216   0.225   0.574   0.574
  170  7250  5.00  0.50  2.00  1.25  0.00 -17.937 -17.915 -18.463 -18.487 -18.212   1.352   1.351   0.225   0.227   0.445   0.445
  171  7500  1.00  0.50  2.00  1.25  0.00 -17.486 -17.465 -19.022 -18.847 -18.430   2.163   2.163   0.082   0.171   1.653   1.653
  172  7500  1.50  0.50  2.00  1.25  0.00 -17.511 -17.489 -19.008 -18.847 -18.430   2.138   2.138   0.083   0.185   1.599   1.599
  173  7500  2.00  0.50  2.00  1.25  0.00 -17.572 -17.550 -18.974 -18.837 -18.429   2.067   2.067   0.092   0.199   1.482   1.482
  174  7500  2.50  0.50  2.00  1.25  0.00 -17.651 -17.630 -18.932 -18.820 -18.426   1.971   1.971   0.105   0.212   1.334   1.334
  175  7500  3.00  0.50  2.00  1.25  0.00 -17.745 -17.724 -18.872 -18.791 -18.420   1.848   1.847   0.128   0.220   1.150   1.149
  176  7500  3.50  0.50  2.00  1.25  0.00 -17.845 -17.823 -18.807 -18.755 -18.410   1.713   1.712   0.154   0.223   0.956   0.955
  177  7500  4.00  0.50  2.00  1.25  0.00 -17.942 -17.920 -18.755 -18.722 -18.394   1.582   1.582   0.172   0.224   0.788   0.787
  178  7500  4.50  0.50  2.00  1.25  0.00 -18.036 -18.014 -18.708 -18.690 -18.377   1.457   1.456   0.187   0.224   0.633   0.632
  179  7500  5.00  0.50  2.00  1.25  0.00 -18.123 -18.102 -18.666 -18.661 -18.360   1.340   1.339   0.199   0.225   0.490   0.490
  180  7750  1.00  0.50  2.00  1.25  0.00 -17.735 -17.713 -19.198 -18.985 -18.556   2.052   2.052   0.072   0.145   1.617   1.617
  181  7750  1.50  0.50  2.00  1.25  0.00 -17.728 -17.707 -19.206 -18.998 -18.558   2.072   2.072   0.060   0.162   1.627   1.627
  182  7750  2.00  0.50  2.00  1.25  0.00 -17.771 -17.749 -19.180 -18.995 -18.560   2.026   2.026   0.065   0.179   1.536   1.536
  183  7750  2.50  0.50  2.00  1.25  0.00 -17.837 -17.815 -19.141 -18.983 -18.559   1.949   1.948   0.076   0.196   1.403   1.403
  184  7750  3.00  0.50  2.00  1.25  0.00 -17.916 -17.895 -19.092 -18.965 -18.555   1.850   1.850   0.090   0.212   1.245   1.245
