
       Teff log g  [M]  Vturb  l/H  E(B-V)   u-b    u0-b     b-y      m1      c1     c10    beta     a0      r*
    1  3500  0.00  0.50  2.00  1.25  0.00   5.001   4.994   1.180   0.842   0.954   0.947   2.606   1.834   0.208
    2  3500  0.50  0.50  2.00  1.25  0.00   4.723   4.715   1.127   0.667   1.133   1.125   2.617   1.731   0.263
    3  3500  1.00  0.50  2.00  1.25  0.00   4.426   4.418   1.083   0.472   1.314   1.306   2.632   1.633   0.314
    4  3500  1.50  0.50  2.00  1.25  0.00   4.117   4.109   1.045   0.269   1.487   1.479   2.650   1.539   0.359
    5  3500  2.00  0.50  2.00  1.25  0.00   3.810   3.802   1.014   0.070   1.641   1.633   2.667   1.453   0.399
    6  3500  2.50  0.50  2.00  1.25  0.00   3.525   3.517   0.989  -0.114   1.773   1.764   2.681   1.377   0.432
    7  3500  3.00  0.50  2.00  1.25  0.00   3.290   3.282   0.970  -0.263   1.874   1.866   2.688   1.316   0.462
    8  3500  3.50  0.50  2.00  1.25  0.00   3.147   3.139   0.958  -0.343   1.914   1.907   2.678   1.278   0.487
    9  3500  4.00  0.50  2.00  1.25  0.00   3.128   3.121   0.963  -0.247   1.695   1.688   2.624   1.280   0.464
   10  3500  4.50  0.50  2.00  1.25  0.00   3.144   3.138   0.971  -0.103   1.408   1.401   2.565   1.291   0.422
   11  3500  5.00  0.50  2.00  1.25  0.00   3.175   3.170   0.978   0.000   1.217   1.211   2.522   1.303   0.398
   12  3750  0.00  0.50  2.00  1.25  0.00   5.281   5.273   1.125   1.187   0.654   0.647   2.558   1.829   0.155
   13  3750  0.50  0.50  2.00  1.25  0.00   5.042   5.034   1.077   1.071   0.745   0.738   2.545   1.738   0.203
   14  3750  1.00  0.50  2.00  1.25  0.00   4.803   4.795   1.033   0.944   0.847   0.840   2.534   1.651   0.253
   15  3750  1.50  0.50  2.00  1.25  0.00   4.562   4.554   0.993   0.812   0.950   0.942   2.525   1.568   0.300
   16  3750  2.00  0.50  2.00  1.25  0.00   4.320   4.312   0.957   0.681   1.043   1.035   2.518   1.488   0.342
   17  3750  2.50  0.50  2.00  1.25  0.00   4.084   4.076   0.923   0.558   1.120   1.112   2.515   1.412   0.375
   18  3750  3.00  0.50  2.00  1.25  0.00   3.862   3.854   0.893   0.448   1.178   1.170   2.513   1.342   0.399
   19  3750  3.50  0.50  2.00  1.25  0.00   3.664   3.657   0.870   0.352   1.219   1.211   2.509   1.283   0.419
   20  3750  4.00  0.50  2.00  1.25  0.00   3.508   3.500   0.855   0.282   1.230   1.223   2.500   1.240   0.433
   21  3750  4.50  0.50  2.00  1.25  0.00   3.375   3.368   0.867   0.247   1.145   1.138   2.481   1.228   0.422
   22  3750  5.00  0.50  2.00  1.25  0.00   3.265   3.259   0.887   0.240   1.010   1.004   2.463   1.229   0.391
   23  4000  0.00  0.50  2.00  1.25  0.00   5.171   5.164   1.055   1.196   0.667   0.660   2.577   1.739   0.145
   24  4000  0.50  0.50  2.00  1.25  0.00   4.954   4.947   1.009   1.123   0.689   0.682   2.564   1.654   0.169
   25  4000  1.00  0.50  2.00  1.25  0.00   4.742   4.735   0.970   1.038   0.723   0.716   2.547   1.577   0.201
   26  4000  1.50  0.50  2.00  1.25  0.00   4.536   4.529   0.935   0.949   0.766   0.758   2.529   1.505   0.236
   27  4000  2.00  0.50  2.00  1.25  0.00   4.341   4.333   0.904   0.862   0.808   0.800   2.510   1.439   0.272
   28  4000  2.50  0.50  2.00  1.25  0.00   4.156   4.148   0.874   0.780   0.845   0.838   2.491   1.375   0.306
   29  4000  3.00  0.50  2.00  1.25  0.00   3.981   3.974   0.848   0.705   0.875   0.867   2.473   1.318   0.336
   30  4000  3.50  0.50  2.00  1.25  0.00   3.822   3.815   0.824   0.639   0.894   0.887   2.457   1.266   0.361
   31  4000  4.00  0.50  2.00  1.25  0.00   3.678   3.671   0.805   0.583   0.900   0.894   2.440   1.221   0.382
   32  4000  4.50  0.50  2.00  1.25  0.00   3.542   3.536   0.798   0.527   0.891   0.885   2.425   1.189   0.394
   33  4000  5.00  0.50  2.00  1.25  0.00   3.381   3.376   0.813   0.460   0.834   0.829   2.417   1.176   0.381
   34  4250  0.00  0.50  2.00  1.25  0.00   4.613   4.609   0.984   1.045   0.551   0.548   2.591   1.568   0.097
   35  4250  0.50  0.50  2.00  1.25  0.00   4.452   4.448   0.939   1.006   0.558   0.554   2.584   1.494   0.109
   36  4250  1.00  0.50  2.00  1.25  0.00   4.289   4.285   0.900   0.958   0.572   0.568   2.574   1.426   0.127
   37  4250  1.50  0.50  2.00  1.25  0.00   4.136   4.132   0.866   0.904   0.594   0.589   2.560   1.364   0.151
   38  4250  2.00  0.50  2.00  1.25  0.00   3.998   3.993   0.836   0.850   0.623   0.617   2.543   1.309   0.179
   39  4250  2.50  0.50  2.00  1.25  0.00   3.876   3.871   0.810   0.800   0.654   0.648   2.523   1.261   0.212
   40  4250  3.00  0.50  2.00  1.25  0.00   3.771   3.765   0.787   0.758   0.681   0.675   2.501   1.220   0.245
   41  4250  3.50  0.50  2.00  1.25  0.00   3.678   3.672   0.766   0.722   0.699   0.693   2.477   1.182   0.277
   42  4250  4.00  0.50  2.00  1.25  0.00   3.593   3.588   0.749   0.693   0.707   0.702   2.452   1.150   0.306
   43  4250  4.50  0.50  2.00  1.25  0.00   3.512   3.507   0.736   0.666   0.706   0.701   2.427   1.122   0.332
   44  4250  5.00  0.50  2.00  1.25  0.00   3.410   3.405   0.736   0.623   0.691   0.686   2.409   1.104   0.345
   45  4500  0.00  0.50  2.00  1.25  0.00   3.943   3.941   0.907   0.858   0.410   0.408   2.596   1.371   0.048
   46  4500  0.50  0.50  2.00  1.25  0.00   3.836   3.835   0.868   0.844   0.411   0.409   2.593   1.313   0.054
   47  4500  1.00  0.50  2.00  1.25  0.00   3.722   3.720   0.833   0.821   0.413   0.412   2.589   1.258   0.062
   48  4500  1.50  0.50  2.00  1.25  0.00   3.607   3.606   0.801   0.792   0.421   0.419   2.581   1.205   0.075
   49  4500  2.00  0.50  2.00  1.25  0.00   3.502   3.500   0.772   0.759   0.438   0.436   2.570   1.157   0.094
   50  4500  2.50  0.50  2.00  1.25  0.00   3.414   3.412   0.745   0.730   0.462   0.459   2.557   1.114   0.117
   51  4500  3.00  0.50  2.00  1.25  0.00   3.349   3.347   0.721   0.707   0.491   0.488   2.539   1.078   0.146
   52  4500  3.50  0.50  2.00  1.25  0.00   3.306   3.303   0.701   0.691   0.520   0.517   2.518   1.050   0.179
