
       Teff log g  [M]  Vturb  l/H  E(B-V)    U       B       V      BOL     BC      U-B     B-V(J)  B-V(H) 
  221  8750  4.50  0.50  2.00  1.25  0.00 -18.962 -19.447 -18.968 -26.056  -0.114   0.077   0.124   0.108
  222  8750  5.00  0.50  2.00  1.25  0.00 -18.962 -19.394 -18.959 -26.056  -0.123   0.026   0.168   0.152
  223  9000  1.50  0.50  2.00  0.00  0.00 -19.376 -19.626 -19.018 -26.178  -0.187  -0.169  -0.005  -0.021
  224  9000  2.00  0.50  2.00  0.00  0.00 -19.335 -19.676 -19.039 -26.178  -0.165  -0.078  -0.033  -0.049
  225  9000  2.50  0.50  2.00  0.00  0.00 -19.283 -19.683 -19.048 -26.178  -0.157  -0.019  -0.032  -0.048
  226  9000  3.00  0.50  2.00  0.00  0.00 -19.227 -19.670 -19.053 -26.178  -0.151   0.026  -0.013  -0.029
  227  9000  3.50  0.50  2.00  0.00  0.00 -19.174 -19.644 -19.057 -26.178  -0.148   0.055   0.016   0.000
  228  9000  4.00  0.50  2.00  0.00  0.00 -19.130 -19.609 -19.058 -26.178  -0.146   0.067   0.053   0.037
  229  9000  4.50  0.50  2.00  0.00  0.00 -19.099 -19.567 -19.056 -26.178  -0.149   0.057   0.093   0.077
  230  9000  5.00  0.50  2.00  0.00  0.00 -19.086 -19.519 -19.049 -26.178  -0.156   0.025   0.133   0.117
  231  9250  2.00  0.50  2.00  0.00  0.00 -19.469 -19.759 -19.112 -26.297  -0.211  -0.130  -0.043  -0.059
  232  9250  2.50  0.50  2.00  0.00  0.00 -19.419 -19.773 -19.122 -26.297  -0.202  -0.066  -0.048  -0.064
  233  9250  3.00  0.50  2.00  0.00  0.00 -19.364 -19.764 -19.126 -26.297  -0.197  -0.018  -0.034  -0.050
  234  9250  3.50  0.50  2.00  0.00  0.00 -19.311 -19.742 -19.130 -26.297  -0.193   0.015  -0.008  -0.024
  235  9250  4.00  0.50  2.00  0.00  0.00 -19.264 -19.711 -19.133 -26.297  -0.190   0.033   0.026   0.010
  236  9250  4.50  0.50  2.00  0.00  0.00 -19.229 -19.673 -19.134 -26.297  -0.189   0.032   0.065   0.049
  237  9250  5.00  0.50  2.00  0.00  0.00 -19.209 -19.628 -19.131 -26.297  -0.193   0.009   0.107   0.091
  238  9500  2.00  0.50  2.00  0.00  0.00 -19.594 -19.836 -19.181 -26.413  -0.258  -0.179  -0.051  -0.067
  239  9500  2.50  0.50  2.00  0.00  0.00 -19.544 -19.854 -19.191 -26.413  -0.248  -0.111  -0.060  -0.076
  240  9500  3.00  0.50  2.00  0.00  0.00 -19.490 -19.849 -19.195 -26.413  -0.244  -0.060  -0.050  -0.066
  241  9500  3.50  0.50  2.00  0.00  0.00 -19.436 -19.830 -19.199 -26.413  -0.241  -0.023  -0.028  -0.044
  242  9500  4.00  0.50  2.00  0.00  0.00 -19.387 -19.802 -19.202 -26.413  -0.237   0.000   0.003  -0.013
  243  9500  4.50  0.50  2.00  0.00  0.00 -19.348 -19.767 -19.204 -26.413  -0.235   0.006   0.041   0.025
  244  9500  5.00  0.50  2.00  0.00  0.00 -19.326 -19.725 -19.204 -26.413  -0.235  -0.011   0.083   0.067
  245  9750  2.00  0.50  2.00  0.00  0.00 -19.713 -19.907 -19.246 -26.526  -0.306  -0.227  -0.058  -0.074
  246  9750  2.50  0.50  2.00  0.00  0.00 -19.663 -19.929 -19.257 -26.526  -0.295  -0.154  -0.069  -0.085
  247  9750  3.00  0.50  2.00  0.00  0.00 -19.609 -19.927 -19.260 -26.526  -0.292  -0.101  -0.063  -0.079
  248  9750  3.50  0.50  2.00  0.00  0.00 -19.553 -19.911 -19.263 -26.526  -0.289  -0.061  -0.045  -0.061
  249  9750  4.00  0.50  2.00  0.00  0.00 -19.502 -19.885 -19.265 -26.526  -0.287  -0.033  -0.016  -0.032
  250  9750  4.50  0.50  2.00  0.00  0.00 -19.461 -19.852 -19.268 -26.526  -0.284  -0.023   0.019   0.003
  251  9750  5.00  0.50  2.00  0.00  0.00 -19.435 -19.813 -19.269 -26.526  -0.283  -0.033   0.060   0.044
  252 10000  2.00  0.50  2.00  0.00  0.00 -19.826 -19.975 -19.308 -26.636  -0.354  -0.273  -0.063  -0.079
  253 10000  2.50  0.50  2.00  0.00  0.00 -19.775 -19.999 -19.319 -26.636  -0.343  -0.197  -0.077  -0.093
  254 10000  3.00  0.50  2.00  0.00  0.00 -19.720 -20.000 -19.322 -26.636  -0.340  -0.141  -0.074  -0.090
  255 10000  3.50  0.50  2.00  0.00  0.00 -19.665 -19.986 -19.324 -26.636  -0.338  -0.098  -0.058  -0.074
  256 10000  4.00  0.50  2.00  0.00  0.00 -19.612 -19.962 -19.325 -26.636  -0.337  -0.067  -0.033  -0.049
  257 10000  4.50  0.50  2.00  0.00  0.00 -19.568 -19.931 -19.327 -26.636  -0.334  -0.052   0.000  -0.016
  258 10000  5.00  0.50  2.00  0.00  0.00 -19.537 -19.894 -19.330 -26.636  -0.332  -0.055   0.039   0.023
  259 10500  2.00  0.50  2.00  0.00  0.00 -20.034 -20.100 -19.423 -26.848  -0.451  -0.355  -0.074  -0.090
  260 10500  2.50  0.50  2.00  0.00  0.00 -19.983 -20.129 -19.436 -26.848  -0.438  -0.276  -0.090  -0.106
  261 10500  3.00  0.50  2.00  0.00  0.00 -19.928 -20.132 -19.439 -26.848  -0.435  -0.218  -0.090  -0.106
  262 10500  3.50  0.50  2.00  0.00  0.00 -19.872 -20.121 -19.438 -26.848  -0.436  -0.171  -0.080  -0.096
  263 10500  4.00  0.50  2.00  0.00  0.00 -19.817 -20.101 -19.437 -26.848  -0.437  -0.135  -0.060  -0.076
  264 10500  4.50  0.50  2.00  0.00  0.00 -19.768 -20.073 -19.438 -26.848  -0.436  -0.111  -0.032  -0.048
  265 10500  5.00  0.50  2.00  0.00  0.00 -19.729 -20.038 -19.439 -26.848  -0.435  -0.104   0.004  -0.012
  266 11000  2.50  0.50  2.00  0.00  0.00 -20.171 -20.246 -19.542 -27.050  -0.534  -0.348  -0.100  -0.116
  267 11000  3.00  0.50  2.00  0.00  0.00 -20.118 -20.251 -19.545 -27.050  -0.531  -0.288  -0.102  -0.118
  268 11000  3.50  0.50  2.00  0.00  0.00 -20.062 -20.242 -19.544 -27.050  -0.532  -0.241  -0.095  -0.111
  269 11000  4.00  0.50  2.00  0.00  0.00 -20.007 -20.224 -19.541 -27.050  -0.535  -0.202  -0.080  -0.096
  270 11000  4.50  0.50  2.00  0.00  0.00 -19.955 -20.199 -19.540 -27.050  -0.536  -0.173  -0.056  -0.072
  271 11000  5.00  0.50  2.00  0.00  0.00 -19.910 -20.167 -19.539 -27.050  -0.537  -0.158  -0.024  -0.040
  272 11500  2.50  0.50  2.00  0.00  0.00 -20.340 -20.353 -19.639 -27.243  -0.630  -0.410  -0.110  -0.126
  273 11500  3.00  0.50  2.00  0.00  0.00 -20.290 -20.360 -19.643 -27.243  -0.626  -0.353  -0.113  -0.129
  274 11500  3.50  0.50  2.00  0.00  0.00 -20.236 -20.352 -19.642 -27.243  -0.627  -0.305  -0.107  -0.123
  275 11500  4.00  0.50  2.00  0.00  0.00 -20.181 -20.336 -19.638 -27.243  -0.631  -0.266  -0.094  -0.110
  276 11500  4.50  0.50  2.00  0.00  0.00 -20.129 -20.313 -19.635 -27.243  -0.634  -0.235  -0.075  -0.091
  277 11500  5.00  0.50  2.00  0.00  0.00 -20.081 -20.283 -19.632 -27.243  -0.637  -0.215  -0.048  -0.064
  278 12000  2.50  0.50  2.00  0.00  0.00 -20.491 -20.451 -19.729 -27.428  -0.725  -0.463  -0.118  -0.134
  279 12000  3.00  0.50  2.00  0.00  0.00 -20.445 -20.459 -19.733 -27.428  -0.721  -0.409  -0.123  -0.139
  280 12000  3.50  0.50  2.00  0.00  0.00 -20.395 -20.453 -19.732 -27.428  -0.722  -0.364  -0.118  -0.134
  281 12000  4.00  0.50  2.00  0.00  0.00 -20.343 -20.438 -19.728 -27.428  -0.725  -0.325  -0.106  -0.122
  282 12000  4.50  0.50  2.00  0.00  0.00 -20.291 -20.417 -19.724 -27.428  -0.730  -0.294  -0.089  -0.105
  283 12000  5.00  0.50  2.00  0.00  0.00 -20.242 -20.389 -19.720 -27.428  -0.733  -0.271  -0.066  -0.082
  284 12500  2.50  0.50  2.00  0.00  0.00 -20.628 -20.542 -19.812 -27.605  -0.819  -0.510  -0.126  -0.142
  285 12500  3.00  0.50  2.00  0.00  0.00 -20.586 -20.551 -19.817 -27.605  -0.814  -0.458  -0.131  -0.147
  286 12500  3.50  0.50  2.00  0.00  0.00 -20.540 -20.546 -19.816 -27.605  -0.815  -0.416  -0.127  -0.143
  287 12500  4.00  0.50  2.00  0.00  0.00 -20.491 -20.532 -19.812 -27.605  -0.819  -0.380  -0.117  -0.133
  288 12500  4.50  0.50  2.00  0.00  0.00 -20.441 -20.512 -19.808 -27.605  -0.823  -0.349  -0.101  -0.117
  289 12500  5.00  0.50  2.00  0.00  0.00 -20.393 -20.487 -19.803 -27.605  -0.828  -0.325  -0.080  -0.096
  290 13000  2.50  0.50  2.00  0.00  0.00 -20.755 -20.628 -19.891 -27.775  -0.911  -0.552  -0.134  -0.150
  291 13000  3.00  0.50  2.00  0.00  0.00 -20.715 -20.637 -19.895 -27.775  -0.907  -0.501  -0.139  -0.155
  292 13000  3.50  0.50  2.00  0.00  0.00 -20.672 -20.632 -19.894 -27.775  -0.908  -0.462  -0.135  -0.151
  293 13000  4.00  0.50  2.00  0.00  0.00 -20.626 -20.620 -19.891 -27.775  -0.911  -0.429  -0.126  -0.142
  294 13000  4.50  0.50  2.00  0.00  0.00 -20.580 -20.601 -19.886 -27.775  -0.915  -0.400  -0.111  -0.127
  295 13000  5.00  0.50  2.00  0.00  0.00 -20.534 -20.577 -19.882 -27.775  -0.920  -0.376  -0.092  -0.108
  296 14000  2.50  0.50  2.00  0.00  0.00 -20.987 -20.786 -20.036 -28.097  -1.087  -0.625  -0.147  -0.163
  297 14000  3.00  0.50  2.00  0.00  0.00 -20.945 -20.794 -20.038 -28.097  -1.086  -0.575  -0.153  -0.169
  298 14000  3.50  0.50  2.00  0.00  0.00 -20.905 -20.789 -20.035 -28.097  -1.088  -0.539  -0.150  -0.166
  299 14000  4.00  0.50  2.00  0.00  0.00 -20.865 -20.777 -20.032 -28.097  -1.091  -0.511  -0.142  -0.158
  300 14000  4.50  0.50  2.00  0.00  0.00 -20.826 -20.761 -20.029 -28.097  -1.095  -0.486  -0.129  -0.145
  301 14000  5.00  0.50  2.00  0.00  0.00 -20.786 -20.740 -20.024 -28.097  -1.099  -0.466  -0.112  -0.128
  302 15000  2.50  0.50  2.00  0.00  0.00 -21.197 -20.932 -20.171 -28.397  -1.252  -0.690  -0.158  -0.174
  303 15000  3.00  0.50  2.00  0.00  0.00 -21.150 -20.937 -20.168 -28.397  -1.255  -0.637  -0.165  -0.181
  304 15000  3.50  0.50  2.00  0.00  0.00 -21.108 -20.930 -20.163 -28.397  -1.260  -0.603  -0.163  -0.179
  305 15000  4.00  0.50  2.00  0.00  0.00 -21.071 -20.918 -20.159 -28.397  -1.264  -0.577  -0.155  -0.171
  306 15000  4.50  0.50  2.00  0.00  0.00 -21.036 -20.902 -20.155 -28.397  -1.268  -0.556  -0.144  -0.160
  307 15000  5.00  0.50  2.00  0.00  0.00 -21.001 -20.883 -20.151 -28.397  -1.272  -0.539  -0.129  -0.145
  308 16000  2.50  0.50  2.00  0.00  0.00 -21.393 -21.070 -20.300 -28.677  -1.404  -0.749  -0.166  -0.182
  309 16000  3.00  0.50  2.00  0.00  0.00 -21.337 -21.070 -20.290 -28.677  -1.413  -0.692  -0.177  -0.193
  310 16000  3.50  0.50  2.00  0.00  0.00 -21.291 -21.059 -20.281 -28.677  -1.422  -0.657  -0.175  -0.191
  311 16000  4.00  0.50  2.00  0.00  0.00 -21.253 -21.045 -20.274 -28.677  -1.429  -0.632  -0.168  -0.184
  312 16000  4.50  0.50  2.00  0.00  0.00 -21.220 -21.030 -20.269 -28.677  -1.434  -0.613  -0.157  -0.173
  313 16000  5.00  0.50  2.00  0.00  0.00 -21.189 -21.012 -20.265 -28.677  -1.438  -0.599  -0.143  -0.159
  314 17000  2.50  0.50  2.00  0.00  0.00 -21.578 -21.198 -20.422 -28.940  -1.544  -0.806  -0.172  -0.188
  315 17000  3.00  0.50  2.00  0.00  0.00 -21.512 -21.196 -20.406 -28.940  -1.560  -0.742  -0.186  -0.202
  316 17000  3.50  0.50  2.00  0.00  0.00 -21.461 -21.181 -20.392 -28.940  -1.575  -0.705  -0.186  -0.202
  317 17000  4.00  0.50  2.00  0.00  0.00 -21.419 -21.164 -20.382 -28.940  -1.585  -0.680  -0.179  -0.195
  318 17000  4.50  0.50  2.00  0.00  0.00 -21.385 -21.147 -20.375 -28.940  -1.592  -0.662  -0.169  -0.185
  319 17000  5.00  0.50  2.00  0.00  0.00 -21.356 -21.129 -20.370 -28.940  -1.596  -0.650  -0.156  -0.172
  320 18000  3.00  0.50  2.00  0.00  0.00 -21.679 -21.316 -20.519 -29.189  -1.696  -0.789  -0.194  -0.210
  321 18000  3.50  0.50  2.00  0.00  0.00 -21.619 -21.297 -20.498 -29.189  -1.717  -0.748  -0.195  -0.211
  322 18000  4.00  0.50  2.00  0.00  0.00 -21.574 -21.276 -20.483 -29.189  -1.731  -0.723  -0.190  -0.206
  323 18000  4.50  0.50  2.00  0.00  0.00 -21.538 -21.257 -20.474 -29.189  -1.741  -0.705  -0.180  -0.196
  324 18000  5.00  0.50  2.00  0.00  0.00 -21.509 -21.239 -20.468 -29.189  -1.747  -0.693  -0.167  -0.183
  325 19000  3.00  0.50  2.00  0.00  0.00 -21.838 -21.432 -20.628 -29.423  -1.821  -0.833  -0.200  -0.216
  326 19000  3.50  0.50  2.00  0.00  0.00 -21.771 -21.408 -20.601 -29.423  -1.849  -0.789  -0.204  -0.220
  327 19000  4.00  0.50  2.00  0.00  0.00 -21.720 -21.384 -20.581 -29.423  -1.868  -0.761  -0.199  -0.215
  328 19000  4.50  0.50  2.00  0.00  0.00 -21.680 -21.362 -20.568 -29.423  -1.881  -0.744  -0.190  -0.206
  329 19000  5.00  0.50  2.00  0.00  0.00 -21.650 -21.342 -20.560 -29.423  -1.889  -0.732  -0.178  -0.194
  330 20000  3.00  0.50  2.00  0.00  0.00 -21.992 -21.542 -20.734 -29.646  -1.938  -0.877  -0.204  -0.220
  331 20000  3.50  0.50  2.00  0.00  0.00 -21.916 -21.516 -20.701 -29.646  -1.971  -0.827  -0.211  -0.227
  332 20000  4.00  0.50  2.00  0.00  0.00 -21.859 -21.487 -20.676 -29.646  -1.996  -0.798  -0.208  -0.224
  333 20000  4.50  0.50  2.00  0.00  0.00 -21.816 -21.462 -20.659 -29.646  -2.013  -0.779  -0.200  -0.216
  334 20000  5.00  0.50  2.00  0.00  0.00 -21.783 -21.441 -20.649 -29.646  -2.024  -0.767  -0.188  -0.204
  335 21000  3.00  0.50  2.00  0.00  0.00 -22.137 -21.647 -20.836 -29.858  -2.049  -0.917  -0.208  -0.224
  336 21000  3.50  0.50  2.00  0.00  0.00 -22.057 -21.619 -20.800 -29.858  -2.085  -0.865  -0.216  -0.232
  337 21000  4.00  0.50  2.00  0.00  0.00 -21.993 -21.588 -20.769 -29.858  -2.115  -0.832  -0.215  -0.231
  338 21000  4.50  0.50  2.00  0.00  0.00 -21.946 -21.560 -20.748 -29.858  -2.136  -0.812  -0.208  -0.224
  339 21000  5.00  0.50  2.00  0.00  0.00 -21.910 -21.536 -20.734 -29.858  -2.150  -0.799  -0.198  -0.214
  340 22000  3.00  0.50  2.00  0.00  0.00 -22.271 -21.746 -20.930 -30.060  -2.156  -0.952  -0.212  -0.228
  341 22000  3.50  0.50  2.00  0.00  0.00 -22.191 -21.719 -20.895 -30.060  -2.192  -0.900  -0.220  -0.236
  342 22000  4.00  0.50  2.00  0.00  0.00 -22.124 -21.685 -20.861 -30.060  -2.225  -0.865  -0.221  -0.237
  343 22000  4.50  0.50  2.00  0.00  0.00 -22.071 -21.654 -20.835 -30.060  -2.251  -0.843  -0.215  -0.231
  344 22000  5.00  0.50  2.00  0.00  0.00 -22.032 -21.628 -20.818 -30.060  -2.268  -0.829  -0.206  -0.222
  345 23000  3.00  0.50  2.00  0.00  0.00 -22.394 -21.841 -21.020 -30.253  -2.259  -0.981  -0.217  -0.233
  346 23000  3.50  0.50  2.00  0.00  0.00 -22.318 -21.814 -20.985 -30.253  -2.294  -0.932  -0.225  -0.241
  347 23000  4.00  0.50  2.00  0.00  0.00 -22.249 -21.779 -20.950 -30.253  -2.329  -0.897  -0.226  -0.242
  348 23000  4.50  0.50  2.00  0.00  0.00 -22.193 -21.747 -20.921 -30.253  -2.358  -0.873  -0.222  -0.238
  349 23000  5.00  0.50  2.00  0.00  0.00 -22.151 -21.718 -20.901 -30.253  -2.378  -0.858  -0.214  -0.230
  350 24000  3.00  0.50  2.00  0.00  0.00 -22.511 -21.933 -21.107 -30.438  -2.357  -1.007  -0.223  -0.239
  351 24000  3.50  0.50  2.00  0.00  0.00 -22.435 -21.905 -21.071 -30.438  -2.393  -0.959  -0.230  -0.246
  352 24000  4.00  0.50  2.00  0.00  0.00 -22.368 -21.870 -21.036 -30.438  -2.429  -0.926  -0.231  -0.247
  353 24000  4.50  0.50  2.00  0.00  0.00 -22.312 -21.836 -21.006 -30.438  -2.459  -0.902  -0.227  -0.243
  354 24000  5.00  0.50  2.00  0.00  0.00 -22.267 -21.807 -20.983 -30.438  -2.481  -0.886  -0.220  -0.236
  355 25000  3.50  0.50  2.00  0.00  0.00 -22.546 -21.993 -21.153 -30.615  -2.488  -0.981  -0.236  -0.252
  356 25000  4.00  0.50  2.00  0.00  0.00 -22.480 -21.957 -21.117 -30.615  -2.524  -0.952  -0.236  -0.252
  357 25000  4.50  0.50  2.00  0.00  0.00 -22.425 -21.923 -21.087 -30.615  -2.554  -0.929  -0.232  -0.248
  358 25000  5.00  0.50  2.00  0.00  0.00 -22.379 -21.893 -21.063 -30.615  -2.578  -0.913  -0.226  -0.242
  359 26000  3.50  0.50  2.00  0.00  0.00 -22.654 -22.081 -21.234 -30.786  -2.577  -1.002  -0.243  -0.259
  360 26000  4.00  0.50  2.00  0.00  0.00 -22.586 -22.041 -21.196 -30.786  -2.616  -0.973  -0.242  -0.258
  361 26000  4.50  0.50  2.00  0.00  0.00 -22.532 -22.007 -21.166 -30.786  -2.646  -0.953  -0.238  -0.254
  362 26000  5.00  0.50  2.00  0.00  0.00 -22.488 -21.977 -21.141 -30.786  -2.670  -0.938  -0.232  -0.248
  363 27000  3.50  0.50  2.00  0.00  0.00 -22.760 -22.168 -21.316 -30.949  -2.660  -1.021  -0.248  -0.264
  364 27000  4.00  0.50  2.00  0.00  0.00 -22.689 -22.125 -21.273 -30.949  -2.702  -0.992  -0.248  -0.264
  365 27000  4.50  0.50  2.00  0.00  0.00 -22.635 -22.089 -21.242 -30.949  -2.734  -0.974  -0.243  -0.259
  366 27000  5.00  0.50  2.00  0.00  0.00 -22.592 -22.059 -21.218 -30.949  -2.758  -0.961  -0.237  -0.253
  367 28000  3.50  0.50  2.00  0.00  0.00 -22.863 -22.252 -21.396 -31.107  -2.738  -1.040  -0.253  -0.269
  368 28000  4.00  0.50  2.00  0.00  0.00 -22.789 -22.208 -21.350 -31.107  -2.783  -1.010  -0.254  -0.270
  369 28000  4.50  0.50  2.00  0.00  0.00 -22.734 -22.169 -21.316 -31.107  -2.817  -0.992  -0.250  -0.266
  370 28000  5.00  0.50  2.00  0.00  0.00 -22.691 -22.138 -21.292 -31.107  -2.842  -0.981  -0.243  -0.259
  371 29000  3.50  0.50  2.00  0.00  0.00 -22.959 -22.330 -21.470 -31.260  -2.816  -1.058  -0.256  -0.272
  372 29000  4.00  0.50  2.00  0.00  0.00 -22.888 -22.290 -21.426 -31.260  -2.859  -1.027  -0.260  -0.276
  373 29000  4.50  0.50  2.00  0.00  0.00 -22.830 -22.249 -21.390 -31.260  -2.896  -1.009  -0.256  -0.272
  374 29000  5.00  0.50  2.00  0.00  0.00 -22.788 -22.217 -21.364 -31.260  -2.922  -0.999  -0.249  -0.265
  375 30000  4.00  0.50  2.00  0.00  0.00 -22.983 -22.369 -21.500 -31.407  -2.933  -1.043  -0.265  -0.281
  376 30000  4.50  0.50  2.00  0.00  0.00 -22.925 -22.328 -21.463 -31.407  -2.970  -1.026  -0.262  -0.278
  377 30000  5.00  0.50  2.00  0.00  0.00 -22.881 -22.294 -21.436 -31.407  -2.997  -1.015  -0.255  -0.271
  378 31000  4.00  0.50  2.00  0.00  0.00 -23.072 -22.443 -21.570 -31.549  -3.005  -1.059  -0.269  -0.285
  379 31000  4.50  0.50  2.00  0.00  0.00 -23.016 -22.405 -21.534 -31.549  -3.042  -1.041  -0.267  -0.283
  380 31000  5.00  0.50  2.00  0.00  0.00 -22.972 -22.370 -21.506 -31.549  -3.070  -1.031  -0.261  -0.277
  381 32000  4.00  0.50  2.00  0.00  0.00 -23.152 -22.510 -21.634 -31.687  -3.080  -1.072  -0.273  -0.289
  382 32000  4.50  0.50  2.00  0.00  0.00 -23.103 -22.478 -21.602 -31.687  -3.112  -1.055  -0.272  -0.288
  383 32000  5.00  0.50  2.00  0.00  0.00 -23.060 -22.444 -21.574 -31.687  -3.140  -1.045  -0.267  -0.283
  384 33000  4.00  0.50  2.00  0.00  0.00 -23.223 -22.570 -21.690 -31.821  -3.157  -1.083  -0.277  -0.293
  385 33000  4.50  0.50  2.00  0.00  0.00 -23.183 -22.545 -21.665 -31.821  -3.182  -1.068  -0.277  -0.293
  386 33000  5.00  0.50  2.00  0.00  0.00 -23.143 -22.514 -21.639 -31.821  -3.209  -1.058  -0.272  -0.288
  387 34000  4.50  0.50  2.00  0.00  0.00 -23.255 -22.606 -21.722 -31.951  -3.255  -1.079  -0.280  -0.296
  388 34000  5.00  0.50  2.00  0.00  0.00 -23.219 -22.579 -21.699 -31.951  -3.278  -1.070  -0.276  -0.292
  389 35000  4.50  0.50  2.00  0.00  0.00 -23.319 -22.661 -21.773 -32.077  -3.330  -1.088  -0.284  -0.300
  390 35000  5.00  0.50  2.00  0.00  0.00 -23.289 -22.638 -21.754 -32.077  -3.348  -1.080  -0.281  -0.297
  391 37500  4.50  0.50  2.00  0.00  0.00 -23.448 -22.774 -21.877 -32.376  -3.525  -1.105  -0.293  -0.309
  392 37500  5.00  0.50  2.00  0.00  0.00 -23.435 -22.764 -21.871 -32.376  -3.532  -1.100  -0.290  -0.306
  393 40000  5.00  0.50  2.00  0.00  0.00 -23.543 -22.861 -21.959 -32.656  -3.724  -1.113  -0.299  -0.315
  394 42500  5.00  0.50  2.00  0.00  0.00 -23.632 -22.942 -22.031 -32.920  -3.914  -1.121  -0.306  -0.322
  395 45000  5.00  0.50  2.00  0.00  0.00 -23.713 -23.016 -22.099 -33.168  -4.095  -1.128  -0.313  -0.329
