TEFF   3500.  GRAVITY 0.00000 LTE 
TITLE  [+0.5] N(He)/Ntot=0.089 VTURB=2  L/H=1.25 NOVER                          
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 7.01031930E-01   2521.8 6.997E-01 4.295E+07 2.950E-05 1.340E-03 2.000E+05 0.000E+00 0.000E+00
 8.96574455E-01   2544.3 8.950E-01 5.497E+07 3.113E-05 1.245E-03 2.000E+05 0.000E+00 0.000E+00
 1.14340753E+00   2566.3 1.142E+00 7.010E+07 3.292E-05 1.156E-03 2.000E+05 0.000E+00 0.000E+00
 1.45403421E+00   2588.1 1.452E+00 8.913E+07 3.496E-05 1.078E-03 2.000E+05 0.000E+00 0.000E+00
 1.84301252E+00   2610.6 1.840E+00 1.131E+08 3.733E-05 1.018E-03 2.000E+05 0.000E+00 0.000E+00
 2.32725973E+00   2633.4 2.324E+00 1.432E+08 4.010E-05 9.697E-04 2.000E+05 0.000E+00 0.000E+00
 2.92655323E+00   2655.4 2.923E+00 1.802E+08 4.333E-05 9.211E-04 2.000E+05 0.000E+00 0.000E+00
 3.66496434E+00   2677.1 3.661E+00 2.259E+08 4.697E-05 8.696E-04 2.000E+05 0.000E+00 0.000E+00
 4.57084754E+00   2699.0 4.566E+00 2.822E+08 5.119E-05 8.219E-04 2.000E+05 0.000E+00 0.000E+00
 5.67599103E+00   2721.5 5.670E+00 3.516E+08 5.611E-05 7.805E-04 2.000E+05 0.000E+00 0.000E+00
 7.01666682E+00   2744.8 7.010E+00 4.371E+08 6.186E-05 7.437E-04 2.000E+05 0.000E+00 0.000E+00
 8.63183820E+00   2768.2 8.624E+00 5.414E+08 6.872E-05 7.100E-04 2.000E+05 0.000E+00 0.000E+00
 1.05646036E+01   2791.6 1.056E+01 6.675E+08 7.679E-05 6.722E-04 2.000E+05 0.000E+00 0.000E+00
 1.28653972E+01   2815.0 1.285E+01 8.197E+08 8.622E-05 6.324E-04 2.000E+05 0.000E+00 0.000E+00
 1.55919759E+01   2839.0 1.558E+01 1.004E+09 9.722E-05 5.965E-04 2.000E+05 0.000E+00 0.000E+00
 1.88105908E+01   2863.3 1.880E+01 1.226E+09 1.100E-04 5.649E-04 2.000E+05 0.000E+00 0.000E+00
 2.25942838E+01   2888.1 2.258E+01 1.493E+09 1.251E-04 5.381E-04 2.000E+05 0.000E+00 0.000E+00
 2.70182416E+01   2912.7 2.700E+01 1.811E+09 1.431E-04 5.169E-04 2.000E+05 0.000E+00 0.000E+00
 3.21684317E+01   2937.7 3.215E+01 2.192E+09 1.641E-04 4.942E-04 2.000E+05 0.000E+00 0.000E+00
 3.81490827E+01   2962.5 3.812E+01 2.643E+09 1.887E-04 4.738E-04 2.000E+05 0.000E+00 0.000E+00
 4.50777486E+01   2987.9 4.505E+01 3.183E+09 2.174E-04 4.572E-04 2.000E+05 0.000E+00 0.000E+00
 5.30912367E+01   3013.7 5.306E+01 3.826E+09 2.508E-04 4.450E-04 2.000E+05 0.000E+00 0.000E+00
 6.23244066E+01   3040.2 6.229E+01 4.596E+09 2.912E-04 4.447E-04 2.000E+05 0.000E+00 0.000E+00
 7.29084533E+01   3067.7 7.287E+01 5.520E+09 3.393E-04 4.467E-04 2.000E+05 0.000E+00 0.000E+00
 8.50104382E+01   3096.1 8.496E+01 6.630E+09 3.960E-04 4.487E-04 2.000E+05 0.000E+00 0.000E+00
 9.88258571E+01   3125.6 9.877E+01 7.966E+09 4.630E-04 4.522E-04 2.000E+05 0.000E+00 0.000E+00
 1.14563479E+02   3156.2 1.145E+02 9.578E+09 5.430E-04 4.625E-04 2.000E+05 0.000E+00 0.000E+00
 1.32365395E+02   3189.7 1.323E+02 1.158E+10 6.436E-04 4.884E-04 2.000E+05 0.000E+00 0.000E+00
 1.52329873E+02   3226.2 1.523E+02 1.407E+10 7.675E-04 5.200E-04 2.000E+05 0.000E+00 0.000E+00
 1.74582852E+02   3266.2 1.745E+02 1.722E+10 9.210E-04 5.562E-04 2.000E+05 0.000E+00 0.000E+00
 1.99258350E+02   3309.8 1.992E+02 2.120E+10 1.111E-03 6.021E-04 2.000E+05 0.000E+00 0.000E+00
 2.26193685E+02   3361.8 2.261E+02 2.659E+10 1.375E-03 6.845E-04 2.000E+05 0.000E+00 0.000E+00
 2.55089755E+02   3419.9 2.549E+02 3.370E+10 1.716E-03 7.843E-04 2.000E+05 0.000E+00 0.000E+00
 2.85702862E+02   3487.3 2.855E+02 4.341E+10 2.180E-03 9.204E-04 2.000E+05 0.000E+00 0.000E+00
 3.17477354E+02   3565.6 3.173E+02 5.681E+10 2.830E-03 1.118E-03 2.000E+05 0.000E+00 0.000E+00
 3.49944381E+02   3655.4 3.497E+02 7.504E+10 3.708E-03 1.375E-03 2.000E+05 0.000E+00 0.000E+00
 3.82852748E+02   3758.6 3.826E+02 9.952E+10 4.887E-03 1.711E-03 2.000E+05 0.000E+00 0.000E+00
 4.16289360E+02   3876.1 4.159E+02 1.310E+11 6.371E-03 2.109E-03 2.000E+05 1.504E-14 2.051E+01
 4.50824915E+02   4009.4 4.504E+02 1.693E+11 8.113E-03 2.555E-03 2.000E+05 1.884E-12 1.005E+02
 4.87797980E+02   4160.8 4.873E+02 2.127E+11 9.907E-03 2.985E-03 2.000E+05 1.337E-11 1.895E+02
 5.29452289E+02   4331.4 5.288E+02 2.582E+11 1.134E-02 3.287E-03 2.000E+05 2.309E-11 2.249E+02
 5.79582229E+02   4524.3 5.787E+02 3.034E+11 1.222E-02 3.451E-03 2.000E+05 1.303E-11 1.850E+02
 6.43073367E+02   4745.3 6.420E+02 3.513E+11 1.269E-02 3.535E-03 2.000E+05 4.184E-12 1.254E+02
 7.23374847E+02   4994.3 7.220E+02 4.262E+11 1.370E-02 3.800E-03 2.000E+05 8.538E-12 1.556E+02
 8.15627980E+02   5280.9 8.139E+02 6.143E+11 1.748E-02 4.859E-03 2.000E+05 3.686E-10 5.292E+02
 9.01712390E+02   5599.5 8.994E+02 1.100E+12 2.786E-02 7.757E-03 2.000E+05 3.915E-08 2.425E+03
 9.66829656E+02   5965.2 9.639E+02 2.312E+12 5.308E-02 1.481E-02 2.000E+05 4.208E-06 1.107E+04
 1.01034851E+03   6359.2 1.006E+03 5.016E+12 1.093E-01 3.064E-02 2.000E+05 4.039E-04 4.795E+04
 1.03693514E+03   6806.4 1.032E+03 1.113E+13 2.473E-01 6.648E-02 2.000E+05 6.935E-03 1.131E+05
 1.05293545E+03   7232.7 1.046E+03 2.187E+13 5.333E-01 1.154E-01 2.000E+05 1.517E-01 2.866E+05
 1.06330110E+03   7588.1 1.055E+03 3.614E+13 1.000E+00 1.276E-01 2.000E+05 5.839E-01 4.530E+05
 1.07205441E+03   7787.1 1.063E+03 4.684E+13 1.414E+00 9.936E-02 2.000E+05 7.489E-01 4.635E+05
 1.08065477E+03   7948.3 1.071E+03 5.717E+13 1.862E+00 8.806E-02 2.000E+05 8.393E-01 4.813E+05
 1.08955069E+03   8089.8 1.079E+03 6.754E+13 2.356E+00 7.556E-02 2.000E+05 8.834E-01 4.733E+05
 1.09914242E+03   8208.0 1.088E+03 7.724E+13 2.857E+00 7.292E-02 2.000E+05 9.100E-01 4.800E+05
PRADK 1.9892E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 0.50000 LTE 
TITLE  [+0.5] N(He)/Ntot=0.089 VTURB=2  L/H=1.25 NOVER                          
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   3.16200 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 7.42894205E-03   2204.8 2.344E-02 1.365E+06 1.795E-05 6.625E-03 2.000E+05 0.000E+00 0.000E+00
 9.87185172E-03   2226.7 3.115E-02 1.813E+06 1.846E-05 6.085E-03 2.000E+05 0.000E+00 0.000E+00
 1.30450262E-02   2247.3 4.117E-02 2.389E+06 1.892E-05 5.526E-03 2.000E+05 0.000E+00 0.000E+00
 1.71621189E-02   2269.6 5.417E-02 3.144E+06 1.950E-05 5.054E-03 2.000E+05 0.000E+00 0.000E+00
 2.24730375E-02   2293.1 7.094E-02 4.128E+06 2.020E-05 4.655E-03 2.000E+05 0.000E+00 0.000E+00
 2.93284536E-02   2314.0 9.258E-02 5.376E+06 2.080E-05 4.236E-03 2.000E+05 0.000E+00 0.000E+00
 3.82193010E-02   2334.1 1.207E-01 6.979E+06 2.138E-05 3.872E-03 2.000E+05 0.000E+00 0.000E+00
 4.97412513E-02   2354.5 1.571E-01 9.051E+06 2.203E-05 3.580E-03 2.000E+05 0.000E+00 0.000E+00
 6.46130362E-02   2376.1 2.040E-01 1.174E+07 2.282E-05 3.360E-03 2.000E+05 0.000E+00 0.000E+00
 8.37011596E-02   2398.8 2.643E-01 1.521E+07 2.377E-05 3.188E-03 2.000E+05 0.000E+00 0.000E+00
 1.08190478E-01   2418.8 3.417E-01 1.957E+07 2.464E-05 2.969E-03 2.000E+05 0.000E+00 0.000E+00
 1.39700833E-01   2438.2 4.413E-01 2.512E+07 2.555E-05 2.767E-03 2.000E+05 0.000E+00 0.000E+00
 1.80112338E-01   2458.7 5.689E-01 3.225E+07 2.664E-05 2.605E-03 2.000E+05 0.000E+00 0.000E+00
 2.31653933E-01   2480.1 7.318E-01 4.137E+07 2.792E-05 2.476E-03 2.000E+05 0.000E+00 0.000E+00
 2.96995846E-01   2502.7 9.383E-01 5.302E+07 2.946E-05 2.369E-03 2.000E+05 0.000E+00 0.000E+00
 3.79570168E-01   2523.4 1.199E+00 6.750E+07 3.108E-05 2.229E-03 2.000E+05 0.000E+00 0.000E+00
 4.83785182E-01   2543.4 1.529E+00 8.562E+07 3.290E-05 2.090E-03 2.000E+05 0.000E+00 0.000E+00
 6.14710608E-01   2564.2 1.942E+00 1.084E+08 3.502E-05 1.977E-03 2.000E+05 0.000E+00 0.000E+00
 7.78250848E-01   2585.5 2.459E+00 1.369E+08 3.749E-05 1.888E-03 2.000E+05 0.000E+00 0.000E+00
 9.81350831E-01   2607.4 3.101E+00 1.725E+08 4.036E-05 1.819E-03 2.000E+05 0.000E+00 0.000E+00
 1.23238242E+00   2628.5 3.894E+00 2.163E+08 4.363E-05 1.737E-03 2.000E+05 0.000E+00 0.000E+00
 1.54109560E+00   2648.8 4.870E+00 2.696E+08 4.745E-05 1.645E-03 2.000E+05 0.000E+00 0.000E+00
 1.91855712E+00   2669.6 6.063E+00 3.350E+08 5.189E-05 1.565E-03 2.000E+05 0.000E+00 0.000E+00
 2.37762064E+00   2690.8 7.514E+00 4.149E+08 5.704E-05 1.498E-03 2.000E+05 0.000E+00 0.000E+00
 2.93298071E+00   2712.6 9.270E+00 5.124E+08 6.303E-05 1.438E-03 2.000E+05 0.000E+00 0.000E+00
 3.60153134E+00   2734.5 1.138E+01 6.303E+08 7.000E-05 1.371E-03 2.000E+05 0.000E+00 0.000E+00
 4.40169199E+00   2756.7 1.391E+01 7.729E+08 7.824E-05 1.305E-03 2.000E+05 0.000E+00 0.000E+00
 5.35294179E+00   2778.6 1.692E+01 9.429E+08 8.804E-05 1.234E-03 2.000E+05 0.000E+00 0.000E+00
 6.47787187E+00   2801.1 2.047E+01 1.147E+09 9.944E-05 1.168E-03 2.000E+05 0.000E+00 0.000E+00
 7.80384703E+00   2824.1 2.467E+01 1.391E+09 1.127E-04 1.108E-03 2.000E+05 0.000E+00 0.000E+00
 9.36202713E+00   2847.5 2.959E+01 1.682E+09 1.281E-04 1.054E-03 2.000E+05 0.000E+00 0.000E+00
 1.11872363E+01   2871.0 3.536E+01 2.029E+09 1.460E-04 9.977E-04 2.000E+05 0.000E+00 0.000E+00
 1.33164019E+01   2894.5 4.209E+01 2.439E+09 1.673E-04 9.460E-04 2.000E+05 0.000E+00 0.000E+00
 1.57883868E+01   2918.0 4.991E+01 2.923E+09 1.925E-04 8.991E-04 2.000E+05 0.000E+00 0.000E+00
 1.86516428E+01   2942.0 5.896E+01 3.495E+09 2.218E-04 8.576E-04 2.000E+05 0.000E+00 0.000E+00
 2.19641711E+01   2966.3 6.943E+01 4.173E+09 2.558E-04 8.218E-04 2.000E+05 0.000E+00 0.000E+00
 2.57926069E+01   2991.0 8.154E+01 4.974E+09 2.953E-04 7.923E-04 2.000E+05 0.000E+00 0.000E+00
 3.02124426E+01   3016.2 9.551E+01 5.925E+09 3.413E-04 7.681E-04 2.000E+05 0.000E+00 0.000E+00
 3.52967718E+01   3041.6 1.116E+02 7.045E+09 3.968E-04 7.560E-04 2.000E+05 0.000E+00 0.000E+00
 4.11212694E+01   3067.7 1.300E+02 8.374E+09 4.623E-04 7.481E-04 2.000E+05 0.000E+00 0.000E+00
 4.77830215E+01   3094.7 1.511E+02 9.955E+09 5.393E-04 7.443E-04 2.000E+05 0.000E+00 0.000E+00
 5.53932063E+01   3122.8 1.751E+02 1.184E+10 6.300E-04 7.456E-04 2.000E+05 0.000E+00 0.000E+00
 6.40761175E+01   3152.0 2.026E+02 1.411E+10 7.370E-04 7.533E-04 2.000E+05 0.000E+00 0.000E+00
 7.39458509E+01   3183.1 2.338E+02 1.685E+10 8.672E-04 7.765E-04 2.000E+05 0.000E+00 0.000E+00
 8.51025170E+01   3216.4 2.690E+02 2.020E+10 1.025E-03 8.073E-04 2.000E+05 0.000E+00 0.000E+00
 9.76648171E+01   3252.1 3.088E+02 2.432E+10 1.216E-03 8.424E-04 2.000E+05 0.000E+00 0.000E+00
 1.11754321E+02   3290.6 3.533E+02 2.943E+10 1.450E-03 8.911E-04 2.000E+05 0.000E+00 0.000E+00
 1.27414881E+02   3334.4 4.028E+02 3.601E+10 1.752E-03 9.714E-04 2.000E+05 0.000E+00 0.000E+00
 1.44573203E+02   3384.4 4.571E+02 4.465E+10 2.147E-03 1.084E-03 2.000E+05 0.000E+00 0.000E+00
 1.63151455E+02   3440.9 5.158E+02 5.606E+10 2.659E-03 1.223E-03 2.000E+05 0.000E+00 0.000E+00
 1.82932906E+02   3507.6 5.783E+02 7.182E+10 3.369E-03 1.432E-03 2.000E+05 0.000E+00 0.000E+00
 2.03575500E+02   3583.7 6.436E+02 9.339E+10 4.339E-03 1.716E-03 2.000E+05 0.000E+00 0.000E+00
 2.24784300E+02   3671.6 7.106E+02 1.233E+11 5.673E-03 2.099E-03 2.000E+05 0.000E+00 0.000E+00
 2.46280530E+02   3772.5 7.785E+02 1.643E+11 7.498E-03 2.615E-03 2.000E+05 0.000E+00 0.000E+00
 2.67953399E+02   3887.9 8.470E+02 2.192E+11 9.901E-03 3.268E-03 2.000E+05 8.413E-14 2.874E+01
 2.89957904E+02   4019.4 9.165E+02 2.894E+11 1.289E-02 4.054E-03 2.000E+05 3.349E-11 2.078E+02
 3.12802543E+02   4169.3 9.886E+02 3.736E+11 1.631E-02 4.919E-03 2.000E+05 3.853E-10 4.605E+02
 3.37591427E+02   4339.0 1.067E+03 4.664E+11 1.945E-02 5.648E-03 2.000E+05 1.260E-09 6.741E+02
 3.66236227E+02   4531.7 1.157E+03 5.617E+11 2.174E-02 6.141E-03 2.000E+05 1.341E-09 6.849E+02
 4.01527689E+02   4750.3 1.269E+03 6.567E+11 2.299E-02 6.394E-03 2.000E+05 6.676E-10 5.407E+02
 4.46267162E+02   4999.3 1.410E+03 7.747E+11 2.415E-02 6.687E-03 2.000E+05 5.022E-10 4.851E+02
 5.00634863E+02   5283.8 1.581E+03 1.028E+12 2.833E-02 7.882E-03 2.000E+05 3.599E-09 9.120E+02
 5.56179029E+02   5603.3 1.757E+03 1.701E+12 4.150E-02 1.157E-02 2.000E+05 1.900E-07 3.320E+03
 6.01493286E+02   5965.7 1.899E+03 3.396E+12 7.422E-02 2.072E-02 2.000E+05 1.543E-05 1.389E+04
 6.33251793E+02   6362.3 1.999E+03 7.271E+12 1.476E-01 4.129E-02 2.000E+05 1.012E-03 5.350E+04
 6.53513618E+02   6803.3 2.061E+03 1.588E+13 3.180E-01 8.469E-02 2.000E+05 8.118E-03 9.884E+04
 6.66207803E+02   7228.6 2.100E+03 3.120E+13 6.604E-01 1.392E-01 2.000E+05 1.903E-01 2.602E+05
 6.74924134E+02   7568.3 2.126E+03 5.076E+13 1.174E+00 1.498E-01 2.000E+05 5.800E-01 3.758E+05
 6.82353067E+02   7779.8 2.149E+03 6.727E+13 1.673E+00 1.219E-01 2.000E+05 7.407E-01 3.839E+05
 6.89640434E+02   7943.9 2.171E+03 8.283E+13 2.193E+00 1.079E-01 2.000E+05 8.313E-01 3.946E+05
 6.97154141E+02   8094.6 2.194E+03 9.944E+13 2.800E+00 9.481E-02 2.000E+05 8.786E-01 3.897E+05
 7.05212478E+02   8217.7 2.219E+03 1.149E+14 3.408E+00 9.081E-02 2.000E+05 9.056E-01 3.908E+05
PRADK 1.9867E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 1.00000 LTE 
TITLE  [+0.5] N(He)/Ntot=0.089 VTURB=2  L/H=1.25 NOVER                          
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   3.16200 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 7.05247369E-03   2253.1 7.047E-02 3.802E+06 1.891E-05 7.793E-03 2.000E+05 0.000E+00 0.000E+00
 9.35482921E-03   2278.7 9.348E-02 5.071E+06 1.973E-05 7.286E-03 2.000E+05 0.000E+00 0.000E+00
 1.23121606E-02   2300.2 1.230E-01 6.661E+06 2.038E-05 6.696E-03 2.000E+05 0.000E+00 0.000E+00
 1.61373736E-02   2320.0 1.613E-01 8.683E+06 2.097E-05 6.095E-03 2.000E+05 0.000E+00 0.000E+00
 2.10815250E-02   2341.1 2.107E-01 1.131E+07 2.169E-05 5.618E-03 2.000E+05 0.000E+00 0.000E+00
 2.74373713E-02   2363.1 2.742E-01 1.470E+07 2.255E-05 5.255E-03 2.000E+05 0.000E+00 0.000E+00
 3.55781631E-02   2384.9 3.556E-01 1.903E+07 2.349E-05 4.954E-03 2.000E+05 0.000E+00 0.000E+00
 4.60037861E-02   2405.1 4.598E-01 2.449E+07 2.445E-05 4.660E-03 2.000E+05 0.000E+00 0.000E+00
 5.93759546E-02   2423.8 5.934E-01 3.137E+07 2.542E-05 4.382E-03 2.000E+05 0.000E+00 0.000E+00
 7.64856051E-02   2443.3 7.645E-01 4.016E+07 2.656E-05 4.179E-03 2.000E+05 0.000E+00 0.000E+00
 9.82533281E-02   2463.6 9.820E-01 5.133E+07 2.791E-05 4.029E-03 2.000E+05 0.000E+00 0.000E+00
 1.25883908E-01   2482.4 1.258E+00 6.526E+07 2.933E-05 3.861E-03 2.000E+05 0.000E+00 0.000E+00
 1.60808246E-01   2502.3 1.607E+00 8.288E+07 3.106E-05 3.744E-03 2.000E+05 0.000E+00 0.000E+00
 2.04672161E-01   2521.7 2.046E+00 1.048E+08 3.304E-05 3.627E-03 2.000E+05 0.000E+00 0.000E+00
 2.59575697E-01   2540.6 2.595E+00 1.320E+08 3.525E-05 3.503E-03 2.000E+05 0.000E+00 0.000E+00
 3.27988429E-01   2560.0 3.279E+00 1.658E+08 3.783E-05 3.389E-03 2.000E+05 0.000E+00 0.000E+00
