
       Teff log g  [M]  Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00  0.50  2.00  1.25  0.00 -12.978 -13.295 -13.708   0.868   2.001   1.132
    2  3500  0.50  0.50  2.00  1.25  0.00 -12.932 -13.214 -13.658   0.833   1.996   1.163
    3  3500  1.00  0.50  2.00  1.25  0.00 -12.878 -13.133 -13.607   0.807   2.001   1.193
    4  3500  1.50  0.50  2.00  1.25  0.00 -12.814 -13.051 -13.556   0.788   2.013   1.223
    5  3500  2.00  0.50  2.00  1.25  0.00 -12.746 -12.973 -13.505   0.778   2.030   1.251
    6  3500  2.50  0.50  2.00  1.25  0.00 -12.679 -12.903 -13.458   0.775   2.050   1.274
    7  3500  3.00  0.50  2.00  1.25  0.00 -12.624 -12.854 -13.425   0.781   2.072   1.290
    8  3500  3.50  0.50  2.00  1.25  0.00 -12.613 -12.856 -13.428   0.794   2.086   1.291
    9  3500  4.00  0.50  2.00  1.25  0.00 -12.808 -13.069 -13.580   0.812   2.044   1.230
   10  3500  4.50  0.50  2.00  1.25  0.00 -13.062 -13.346 -13.777   0.835   1.987   1.151
   11  3500  5.00  0.50  2.00  1.25  0.00 -13.193 -13.509 -13.894   0.866   1.972   1.104
   12  3750  0.00  0.50  2.00  1.25  0.00 -13.893 -14.231 -14.376   0.890   1.754   0.864
   13  3750  0.50  0.50  2.00  1.25  0.00 -13.894 -14.205 -14.360   0.862   1.737   0.874
   14  3750  1.00  0.50  2.00  1.25  0.00 -13.885 -14.170 -14.340   0.836   1.726   0.889
   15  3750  1.50  0.50  2.00  1.25  0.00 -13.869 -14.130 -14.316   0.812   1.719   0.906
   16  3750  2.00  0.50  2.00  1.25  0.00 -13.845 -14.086 -14.291   0.792   1.716   0.924
   17  3750  2.50  0.50  2.00  1.25  0.00 -13.816 -14.040 -14.264   0.774   1.718   0.943
   18  3750  3.00  0.50  2.00  1.25  0.00 -13.782 -13.993 -14.236   0.762   1.725   0.962
   19  3750  3.50  0.50  2.00  1.25  0.00 -13.749 -13.954 -14.214   0.756   1.736   0.979
   20  3750  4.00  0.50  2.00  1.25  0.00 -13.733 -13.943 -14.212   0.761   1.750   0.988
   21  3750  4.50  0.50  2.00  1.25  0.00 -13.795 -14.027 -14.280   0.782   1.756   0.973
   22  3750  5.00  0.50  2.00  1.25  0.00 -13.896 -14.156 -14.380   0.810   1.755   0.944
   23  4000  0.00  0.50  2.00  1.25  0.00 -14.540 -14.819 -14.817   0.830   1.548   0.718
   24  4000  0.50  0.50  2.00  1.25  0.00 -14.549 -14.816 -14.817   0.818   1.539   0.720
   25  4000  1.00  0.50  2.00  1.25  0.00 -14.551 -14.809 -14.816   0.809   1.535   0.725
   26  4000  1.50  0.50  2.00  1.25  0.00 -14.549 -14.799 -14.812   0.801   1.534   0.732
   27  4000  2.00  0.50  2.00  1.25  0.00 -14.541 -14.783 -14.805   0.793   1.534   0.741
   28  4000  2.50  0.50  2.00  1.25  0.00 -14.530 -14.763 -14.795   0.784   1.536   0.751
   29  4000  3.00  0.50  2.00  1.25  0.00 -14.514 -14.739 -14.782   0.776   1.539   0.762
   30  4000  3.50  0.50  2.00  1.25  0.00 -14.494 -14.712 -14.768   0.770   1.545   0.775
   31  4000  4.00  0.50  2.00  1.25  0.00 -14.471 -14.688 -14.756   0.768   1.556   0.787
   32  4000  4.50  0.50  2.00  1.25  0.00 -14.460 -14.682 -14.760   0.773   1.572   0.797
   33  4000  5.00  0.50  2.00  1.25  0.00 -14.484 -14.722 -14.803   0.789   1.589   0.799
   34  4250  0.00  0.50  2.00  1.25  0.00 -15.076 -15.267 -15.166   0.742   1.361   0.617
   35  4250  0.50  0.50  2.00  1.25  0.00 -15.083 -15.266 -15.167   0.734   1.355   0.620
   36  4250  1.00  0.50  2.00  1.25  0.00 -15.087 -15.266 -15.170   0.730   1.354   0.623
   37  4250  1.50  0.50  2.00  1.25  0.00 -15.086 -15.265 -15.172   0.729   1.357   0.627
   38  4250  2.00  0.50  2.00  1.25  0.00 -15.082 -15.262 -15.175   0.731   1.364   0.631
   39  4250  2.50  0.50  2.00  1.25  0.00 -15.074 -15.258 -15.175   0.735   1.372   0.636
   40  4250  3.00  0.50  2.00  1.25  0.00 -15.063 -15.252 -15.174   0.739   1.382   0.642
   41  4250  3.50  0.50  2.00  1.25  0.00 -15.049 -15.242 -15.171   0.744   1.393   0.648
   42  4250  4.00  0.50  2.00  1.25  0.00 -15.032 -15.230 -15.166   0.749   1.406   0.656
   43  4250  4.50  0.50  2.00  1.25  0.00 -15.012 -15.218 -15.163   0.756   1.422   0.665
   44  4250  5.00  0.50  2.00  1.25  0.00 -15.001 -15.216 -15.172   0.766   1.442   0.675
   45  4500  0.00  0.50  2.00  1.25  0.00 -15.536 -15.653 -15.474   0.668   1.208   0.539
   46  4500  0.50  0.50  2.00  1.25  0.00 -15.540 -15.648 -15.471   0.659   1.202   0.542
   47  4500  1.00  0.50  2.00  1.25  0.00 -15.542 -15.644 -15.471   0.653   1.200   0.546
