
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  180  7500  4.50 -0.50  2.00  0.00  0.00 -18.086 -18.065 -18.688 -18.590 -18.274   1.306   1.306   0.184   0.148   0.641   0.641
  181  7500  5.00 -0.50  2.00  0.00  0.00 -18.182 -18.160 -18.636 -18.550 -18.247   1.170   1.170   0.197   0.146   0.481   0.481
  182  7750  1.00 -0.50  2.00  0.00  0.00 -17.709 -17.687 -19.215 -18.947 -18.517   2.040   2.040   0.070   0.091   1.716   1.716
  183  7750  1.50 -0.50  2.00  0.00  0.00 -17.717 -17.695 -19.223 -18.954 -18.514   2.040   2.040   0.060   0.101   1.716   1.716
  184  7750  2.00 -0.50  2.00  0.00  0.00 -17.769 -17.747 -19.194 -18.945 -18.509   1.978   1.978   0.064   0.116   1.616   1.616
  185  7750  2.50 -0.50  2.00  0.00  0.00 -17.841 -17.820 -19.148 -18.926 -18.500   1.886   1.886   0.075   0.132   1.471   1.471
  186  7750  3.00 -0.50  2.00  0.00  0.00 -17.928 -17.906 -19.087 -18.896 -18.488   1.770   1.770   0.092   0.146   1.292   1.292
  187  7750  3.50 -0.50  2.00  0.00  0.00 -18.023 -18.002 -19.009 -18.854 -18.473   1.632   1.632   0.119   0.155   1.082   1.082
  188  7750  4.00 -0.50  2.00  0.00  0.00 -18.122 -18.100 -18.939 -18.809 -18.449   1.489   1.489   0.140   0.159   0.889   0.889
  189  7750  4.50 -0.50  2.00  0.00  0.00 -18.221 -18.199 -18.875 -18.763 -18.421   1.344   1.344   0.158   0.159   0.708   0.708
  190  7750  5.00 -0.50  2.00  0.00  0.00 -18.318 -18.296 -18.817 -18.719 -18.392   1.203   1.203   0.173   0.158   0.539   0.539
  191  8000  1.00 -0.50  2.00  0.00  0.00 -17.961 -17.939 -19.320 -19.049 -18.627   1.890   1.890   0.078   0.081   1.571   1.571
  192  8000  1.50 -0.50  2.00  0.00  0.00 -17.924 -17.902 -19.370 -19.082 -18.631   1.961   1.961   0.049   0.093   1.676   1.676
  193  8000  2.00 -0.50  2.00  0.00  0.00 -17.952 -17.930 -19.357 -19.083 -18.630   1.933   1.933   0.047   0.108   1.621   1.621
  194  8000  2.50 -0.50  2.00  0.00  0.00 -18.008 -17.986 -19.320 -19.071 -18.625   1.865   1.865   0.054   0.126   1.503   1.503
  195  8000  3.00 -0.50  2.00  0.00  0.00 -18.079 -18.058 -19.269 -19.050 -18.616   1.773   1.773   0.066   0.145   1.350   1.350
  196  8000  3.50 -0.50  2.00  0.00  0.00 -18.162 -18.140 -19.201 -19.018 -18.603   1.658   1.657   0.085   0.160   1.165   1.165
  197  8000  4.00 -0.50  2.00  0.00  0.00 -18.254 -18.232 -19.123 -18.974 -18.586   1.522   1.522   0.112   0.168   0.960   0.959
  198  8000  4.50 -0.50  2.00  0.00  0.00 -18.349 -18.327 -19.053 -18.927 -18.560   1.380   1.380   0.132   0.171   0.771   0.770
  199  8000  5.00 -0.50  2.00  0.00  0.00 -18.444 -18.422 -18.989 -18.880 -18.530   1.238   1.238   0.150   0.171   0.595   0.595
  200  8250  1.00 -0.50  2.00  0.00  0.00 -18.229 -18.207 -19.385 -19.117 -18.711   1.690   1.691   0.093   0.068   1.365   1.366
  201  8250  1.50 -0.50  2.00  0.00  0.00 -18.134 -18.112 -19.487 -19.188 -18.733   1.856   1.856   0.045   0.085   1.593   1.593
  202  8250  2.00 -0.50  2.00  0.00  0.00 -18.138 -18.116 -19.495 -19.201 -18.736   1.864   1.865   0.035   0.100   1.593   1.593
  203  8250  2.50 -0.50  2.00  0.00  0.00 -18.178 -18.156 -19.470 -19.197 -18.736   1.822   1.822   0.038   0.118   1.507   1.507
  204  8250  3.00 -0.50  2.00  0.00  0.00 -18.235 -18.214 -19.427 -19.184 -18.731   1.751   1.751   0.047   0.140   1.376   1.376
  205  8250  3.50 -0.50  2.00  0.00  0.00 -18.305 -18.283 -19.371 -19.162 -18.721   1.659   1.659   0.059   0.161   1.216   1.216
  206  8250  4.00 -0.50  2.00  0.00  0.00 -18.385 -18.363 -19.298 -19.127 -18.708   1.544   1.544   0.081   0.176   1.026   1.026
  207  8250  4.50 -0.50  2.00  0.00  0.00 -18.474 -18.452 -19.221 -19.082 -18.689   1.410   1.409   0.107   0.182   0.829   0.829
  208  8250  5.00 -0.50  2.00  0.00  0.00 -18.566 -18.544 -19.152 -19.034 -18.661   1.270   1.270   0.127   0.184   0.646   0.646
  209  8500  1.50 -0.50  2.00  0.00  0.00 -18.344 -18.321 -19.579 -19.275 -18.821   1.733   1.734   0.046   0.078   1.482   1.482
  210  8500  2.00 -0.50  2.00  0.00  0.00 -18.323 -18.301 -19.609 -19.301 -18.830   1.780   1.781   0.028   0.093   1.536   1.536
  211  8500  2.50 -0.50  2.00  0.00  0.00 -18.347 -18.324 -19.597 -19.306 -18.832   1.761   1.761   0.027   0.111   1.484   1.484
  212  8500  3.00 -0.50  2.00  0.00  0.00 -18.392 -18.370 -19.563 -19.299 -18.832   1.710   1.710   0.032   0.132   1.378   1.378
  213  8500  3.50 -0.50  2.00  0.00  0.00 -18.450 -18.428 -19.516 -19.285 -18.827   1.637   1.637   0.042   0.156   1.239   1.239
  214  8500  4.00 -0.50  2.00  0.00  0.00 -18.518 -18.496 -19.455 -19.261 -18.817   1.546   1.546   0.056   0.180   1.074   1.073
  215  8500  4.50 -0.50  2.00  0.00  0.00 -18.597 -18.575 -19.380 -19.224 -18.805   1.429   1.429   0.080   0.193   0.881   0.881
  216  8500  5.00 -0.50  2.00  0.00  0.00 -18.684 -18.662 -19.306 -19.179 -18.784   1.297   1.297   0.105   0.197   0.692   0.692
  217  8750  1.50 -0.50  2.00  0.00  0.00 -18.552 -18.530 -19.657 -19.349 -18.898   1.599   1.599   0.049   0.072   1.355   1.355
  218  8750  2.00 -0.50  2.00  0.00  0.00 -18.503 -18.481 -19.706 -19.388 -18.913   1.688   1.688   0.025   0.087   1.463   1.464
  219  8750  2.50 -0.50  2.00  0.00  0.00 -18.510 -18.488 -19.706 -19.399 -18.918   1.692   1.692   0.019   0.104   1.445   1.445
  220  8750  3.00 -0.50  2.00  0.00  0.00 -18.543 -18.521 -19.682 -19.399 -18.920   1.658   1.658   0.021   0.125   1.364   1.364
  221  8750  3.50 -0.50  2.00  0.00  0.00 -18.591 -18.569 -19.641 -19.391 -18.919   1.602   1.602   0.028   0.150   1.243   1.243
  222  8750  4.00 -0.50  2.00  0.00  0.00 -18.650 -18.628 -19.589 -19.375 -18.914   1.528   1.528   0.039   0.177   1.094   1.094
  223  8750  4.50 -0.50  2.00  0.00  0.00 -18.718 -18.696 -19.523 -19.350 -18.905   1.434   1.434   0.055   0.201   0.920   0.920
  224  8750  5.00 -0.50  2.00  0.00  0.00 -18.799 -18.777 -19.450 -19.312 -18.894   1.315   1.315   0.082   0.210   0.731   0.731
  225  9000  1.50 -0.50  2.00  0.00  0.00 -18.757 -18.735 -19.726 -19.415 -18.967   1.460   1.461   0.051   0.067   1.222   1.223
  226  9000  2.00 -0.50  2.00  0.00  0.00 -18.679 -18.657 -19.791 -19.466 -18.988   1.589   1.589   0.022   0.082   1.378   1.379
  227  9000  2.50 -0.50  2.00  0.00  0.00 -18.669 -18.647 -19.802 -19.483 -18.996   1.616   1.616   0.013   0.098   1.393   1.393
  228  9000  3.00 -0.50  2.00  0.00  0.00 -18.689 -18.667 -19.785 -19.487 -19.000   1.600   1.600   0.012   0.119   1.336   1.336
  229  9000  3.50 -0.50  2.00  0.00  0.00 -18.727 -18.705 -19.751 -19.484 -19.001   1.558   1.558   0.017   0.144   1.233   1.233
  230  9000  4.00 -0.50  2.00  0.00  0.00 -18.778 -18.756 -19.705 -19.474 -19.000   1.498   1.498   0.026   0.173   1.100   1.100
  231  9000  4.50 -0.50  2.00  0.00  0.00 -18.838 -18.816 -19.647 -19.457 -18.995   1.421   1.421   0.038   0.200   0.942   0.942
  232  9000  5.00 -0.50  2.00  0.00  0.00 -18.909 -18.887 -19.580 -19.429 -18.987   1.322   1.322   0.058   0.220   0.763   0.763
  233  9250  2.00 -0.50  2.00  0.00  0.00 -18.853 -18.831 -19.866 -19.537 -19.058   1.486   1.486   0.021   0.078   1.285   1.286
  234  9250  2.50 -0.50  2.00  0.00  0.00 -18.825 -18.803 -19.886 -19.559 -19.067   1.535   1.536   0.009   0.093   1.330   1.330
  235  9250  3.00 -0.50  2.00  0.00  0.00 -18.833 -18.810 -19.877 -19.566 -19.072   1.536   1.536   0.006   0.113   1.297   1.297
  236  9250  3.50 -0.50  2.00  0.00  0.00 -18.860 -18.838 -19.849 -19.566 -19.075   1.508   1.508   0.009   0.137   1.214   1.214
  237  9250  4.00 -0.50  2.00  0.00  0.00 -18.902 -18.880 -19.809 -19.561 -19.076   1.461   1.461   0.015   0.166   1.097   1.097
  238  9250  4.50 -0.50  2.00  0.00  0.00 -18.954 -18.932 -19.757 -19.549 -19.074   1.397   1.397   0.025   0.197   0.952   0.952
  239  9250  5.00 -0.50  2.00  0.00  0.00 -19.017 -18.995 -19.695 -19.530 -19.069   1.315   1.315   0.040   0.225   0.784   0.784
  240  9500  2.00 -0.50  2.00  0.00  0.00 -19.020 -18.998 -19.937 -19.603 -19.123   1.384   1.385   0.020   0.075   1.192   1.193
  241  9500  2.50 -0.50  2.00  0.00  0.00 -18.978 -18.956 -19.962 -19.628 -19.134   1.452   1.452   0.006   0.089   1.260   1.260
  242  9500  3.00 -0.50  2.00  0.00  0.00 -18.974 -18.952 -19.959 -19.638 -19.139   1.466   1.466   0.001   0.107   1.248   1.248
  243  9500  3.50 -0.50  2.00  0.00  0.00 -18.991 -18.968 -19.938 -19.641 -19.142   1.452   1.452   0.001   0.131   1.186   1.186
  244  9500  4.00 -0.50  2.00  0.00  0.00 -19.023 -19.001 -19.902 -19.639 -19.145   1.417   1.417   0.006   0.159   1.084   1.084
  245  9500  4.50 -0.50  2.00  0.00  0.00 -19.068 -19.046 -19.854 -19.632 -19.146   1.366   1.366   0.014   0.192   0.952   0.952
  246  9500  5.00 -0.50  2.00  0.00  0.00 -19.123 -19.101 -19.796 -19.618 -19.144   1.297   1.297   0.027   0.224   0.793   0.793
  247  9750  2.00 -0.50  2.00  0.00  0.00 -19.180 -19.157 -20.003 -19.665 -19.184   1.288   1.288   0.019   0.073   1.103   1.104
  248  9750  2.50 -0.50  2.00  0.00  0.00 -19.126 -19.104 -20.033 -19.693 -19.196   1.369   1.369   0.003   0.086   1.189   1.189
  249  9750  3.00 -0.50  2.00  0.00  0.00 -19.111 -19.088 -20.034 -19.705 -19.202   1.396   1.396  -0.003   0.103   1.194   1.195
  250  9750  3.50 -0.50  2.00  0.00  0.00 -19.119 -19.097 -20.017 -19.709 -19.205   1.392   1.393  -0.004   0.125   1.148   1.148
  251  9750  4.00 -0.50  2.00  0.00  0.00 -19.143 -19.121 -19.986 -19.709 -19.209   1.368   1.368  -0.001   0.153   1.062   1.062
  252  9750  4.50 -0.50  2.00  0.00  0.00 -19.179 -19.157 -19.943 -19.706 -19.211   1.329   1.329   0.006   0.186   0.944   0.944
  253  9750  5.00 -0.50  2.00  0.00  0.00 -19.227 -19.205 -19.889 -19.696 -19.212   1.272   1.272   0.016   0.220   0.797   0.797
  254 10000  2.00 -0.50  2.00  0.00  0.00 -19.331 -19.308 -20.067 -19.726 -19.243   1.197   1.198   0.017   0.071   1.019   1.019
  255 10000  2.50 -0.50  2.00  0.00  0.00 -19.269 -19.246 -20.099 -19.755 -19.255   1.288   1.289   0.001   0.084   1.117   1.117
  256 10000  3.00 -0.50  2.00  0.00  0.00 -19.244 -19.221 -20.103 -19.768 -19.261   1.326   1.326  -0.007   0.100   1.138   1.138
  257 10000  3.50 -0.50  2.00  0.00  0.00 -19.243 -19.221 -20.090 -19.773 -19.264   1.332   1.332  -0.009   0.120   1.106   1.107
  258 10000  4.00 -0.50  2.00  0.00  0.00 -19.259 -19.237 -20.063 -19.775 -19.268   1.317   1.318  -0.007   0.147   1.034   1.035
  259 10000  4.50 -0.50  2.00  0.00  0.00 -19.289 -19.267 -20.024 -19.773 -19.272   1.286   1.287  -0.002   0.179   0.929   0.929
  260 10000  5.00 -0.50  2.00  0.00  0.00 -19.329 -19.307 -19.975 -19.767 -19.274   1.240   1.240   0.007   0.215   0.795   0.795
  261 10250  2.00 -0.50  2.00  0.00  0.00 -19.473 -19.450 -20.127 -19.783 -19.299   1.113   1.113   0.015   0.070   0.941   0.941
  262 10250  2.50 -0.50  2.00  0.00  0.00 -19.405 -19.382 -20.162 -19.813 -19.312   1.210   1.211  -0.001   0.082   1.047   1.048
  263 10250  3.00 -0.50  2.00  0.00  0.00 -19.372 -19.350 -20.168 -19.827 -19.317   1.256   1.257  -0.010   0.097   1.079   1.080
  264 10250  3.50 -0.50  2.00  0.00  0.00 -19.364 -19.341 -20.158 -19.833 -19.320   1.271   1.271  -0.013   0.116   1.061   1.061
  265 10250  4.00 -0.50  2.00  0.00  0.00 -19.373 -19.351 -20.135 -19.835 -19.323   1.264   1.265  -0.012   0.141   1.003   1.003
  266 10250  4.50 -0.50  2.00  0.00  0.00 -19.396 -19.373 -20.100 -19.835 -19.328   1.242   1.242  -0.008   0.172   0.911   0.912
  267 10250  5.00 -0.50  2.00  0.00  0.00 -19.430 -19.407 -20.054 -19.832 -19.332   1.205   1.205  -0.001   0.208   0.788   0.789
  268 10500  2.00 -0.50  2.00  0.00  0.00 -19.605 -19.583 -20.186 -19.839 -19.352   1.035   1.036   0.014   0.068   0.869   0.870
  269 10500  2.50 -0.50  2.00  0.00  0.00 -19.534 -19.512 -20.221 -19.869 -19.366   1.137   1.138  -0.003   0.080   0.981   0.982
  270 10500  3.00 -0.50  2.00  0.00  0.00 -19.497 -19.474 -20.229 -19.883 -19.371   1.188   1.189  -0.012   0.095   1.021   1.022
  271 10500  3.50 -0.50  2.00  0.00  0.00 -19.481 -19.459 -20.221 -19.889 -19.374   1.210   1.210  -0.016   0.113   1.014   1.014
  272 10500  4.00 -0.50  2.00  0.00  0.00 -19.483 -19.461 -20.201 -19.892 -19.376   1.211   1.211  -0.016   0.136   0.968   0.968
  273 10500  4.50 -0.50  2.00  0.00  0.00 -19.500 -19.478 -20.170 -19.893 -19.380   1.196   1.196  -0.013   0.166   0.888   0.888
  274 10500  5.00 -0.50  2.00  0.00  0.00 -19.528 -19.506 -20.127 -19.893 -19.385   1.167   1.167  -0.007   0.202   0.776   0.776
  275 10750  2.00 -0.50  2.00  0.00  0.00 -19.730 -19.707 -20.242 -19.892 -19.404   0.964   0.965   0.012   0.068   0.804   0.805
  276 10750  2.50 -0.50  2.00  0.00  0.00 -19.657 -19.634 -20.279 -19.923 -19.418   1.068   1.069  -0.006   0.079   0.919   0.920
  277 10750  3.00 -0.50  2.00  0.00  0.00 -19.615 -19.593 -20.287 -19.937 -19.422   1.124   1.124  -0.015   0.093   0.965   0.965
  278 10750  3.50 -0.50  2.00  0.00  0.00 -19.595 -19.572 -20.281 -19.943 -19.424   1.151   1.151  -0.019   0.110   0.965   0.966
  279 10750  4.00 -0.50  2.00  0.00  0.00 -19.591 -19.569 -20.263 -19.946 -19.427   1.157   1.158  -0.020   0.132   0.930   0.930
  280 10750  4.50 -0.50  2.00  0.00  0.00 -19.602 -19.579 -20.234 -19.948 -19.430   1.149   1.149  -0.018   0.161   0.861   0.861
  281 10750  5.00 -0.50  2.00  0.00  0.00 -19.624 -19.602 -20.195 -19.949 -19.436   1.127   1.127  -0.013   0.195   0.760   0.760
  282 11000  2.00 -0.50  2.00  0.00  0.00 -19.845 -19.822 -20.296 -19.943 -19.453   0.900   0.901   0.009   0.067   0.745   0.746
  283 11000  2.50 -0.50  2.00  0.00  0.00 -19.772 -19.750 -20.333 -19.975 -19.467   1.005   1.005  -0.008   0.078   0.862   0.862
  284 11000  3.00 -0.50  2.00  0.00  0.00 -19.728 -19.705 -20.343 -19.989 -19.472   1.063   1.063  -0.017   0.092   0.911   0.912
  285 11000  3.50 -0.50  2.00  0.00  0.00 -19.704 -19.681 -20.337 -19.995 -19.473   1.093   1.094  -0.021   0.108   0.918   0.918
  286 11000  4.00 -0.50  2.00  0.00  0.00 -19.695 -19.673 -20.321 -19.998 -19.475   1.105   1.105  -0.023   0.129   0.890   0.891
  287 11000  4.50 -0.50  2.00  0.00  0.00 -19.700 -19.678 -20.295 -20.000 -19.478   1.101   1.102  -0.022   0.156   0.832   0.832
  288 11000  5.00 -0.50  2.00  0.00  0.00 -19.718 -19.696 -20.259 -20.001 -19.483   1.085   1.086  -0.018   0.189   0.741   0.741
  289 11250  2.00 -0.50  2.00  0.00  0.00 -19.953 -19.930 -20.347 -19.992 -19.499   0.841   0.842   0.007   0.066   0.692   0.692
  290 11250  2.50 -0.50  2.00  0.00  0.00 -19.881 -19.858 -20.386 -20.024 -19.515   0.946   0.946  -0.010   0.077   0.809   0.810
  291 11250  3.00 -0.50  2.00  0.00  0.00 -19.835 -19.812 -20.396 -20.038 -19.519   1.005   1.006  -0.019   0.090   0.861   0.861
  292 11250  3.50 -0.50  2.00  0.00  0.00 -19.808 -19.785 -20.391 -20.044 -19.520   1.039   1.039  -0.024   0.106   0.872   0.872
  293 11250  4.00 -0.50  2.00  0.00  0.00 -19.795 -19.773 -20.376 -20.047 -19.521   1.054   1.054  -0.026   0.126   0.851   0.852
  294 11250  4.50 -0.50  2.00  0.00  0.00 -19.796 -19.774 -20.352 -20.049 -19.524   1.055   1.056  -0.025   0.152   0.801   0.801
  295 11250  5.00 -0.50  2.00  0.00  0.00 -19.809 -19.787 -20.319 -20.051 -19.529   1.044   1.044  -0.022   0.183   0.720   0.720
  296 11500  2.00 -0.50  2.00  0.00  0.00 -20.054 -20.032 -20.397 -20.039 -19.545   0.787   0.788   0.005   0.066   0.643   0.644
  297 11500  2.50 -0.50  2.00  0.00  0.00 -19.983 -19.960 -20.437 -20.072 -19.560   0.892   0.892  -0.012   0.077   0.761   0.761
  298 11500  3.00 -0.50  2.00  0.00  0.00 -19.936 -19.914 -20.447 -20.086 -19.565   0.952   0.952  -0.021   0.089   0.814   0.815
  299 11500  3.50 -0.50  2.00  0.00  0.00 -19.907 -19.885 -20.443 -20.092 -19.566   0.987   0.987  -0.026   0.105   0.828   0.829
  300 11500  4.00 -0.50  2.00  0.00  0.00 -19.891 -19.869 -20.428 -20.095 -19.566   1.005   1.006  -0.028   0.124   0.812   0.813
  301 11500  4.50 -0.50  2.00  0.00  0.00 -19.888 -19.866 -20.406 -20.096 -19.568   1.010   1.011  -0.028   0.148   0.769   0.769
  302 11500  5.00 -0.50  2.00  0.00  0.00 -19.897 -19.875 -20.375 -20.098 -19.572   1.003   1.003  -0.026   0.178   0.697   0.697
  303 11750  2.00 -0.50  2.00  0.00  0.00 -20.150 -20.127 -20.445 -20.085 -19.588   0.737   0.738   0.003   0.065   0.598   0.599
  304 11750  2.50 -0.50  2.00  0.00  0.00 -20.079 -20.056 -20.486 -20.118 -19.604   0.842   0.842  -0.014   0.076   0.716   0.717
  305 11750  3.00 -0.50  2.00  0.00  0.00 -20.032 -20.010 -20.496 -20.132 -19.608   0.902   0.902  -0.024   0.088   0.770   0.771
  306 11750  3.50 -0.50  2.00  0.00  0.00 -20.002 -19.979 -20.492 -20.138 -19.609   0.938   0.938  -0.028   0.103   0.787   0.787
  307 11750  4.00 -0.50  2.00  0.00  0.00 -19.984 -19.961 -20.478 -20.140 -19.609   0.958   0.959  -0.031   0.122   0.775   0.775
  308 11750  4.50 -0.50  2.00  0.00  0.00 -19.977 -19.955 -20.457 -20.142 -19.611   0.966   0.967  -0.031   0.145   0.737   0.738
  309 11750  5.00 -0.50  2.00  0.00  0.00 -19.983 -19.960 -20.428 -20.144 -19.614   0.963   0.964  -0.030   0.174   0.673   0.673
  310 12000  2.50 -0.50  2.00  0.00  0.00 -20.169 -20.147 -20.533 -20.163 -19.646   0.795   0.796  -0.017   0.075   0.676   0.677
  311 12000  3.00 -0.50  2.00  0.00  0.00 -20.123 -20.101 -20.544 -20.176 -19.651   0.855   0.856  -0.026   0.087   0.730   0.731
  312 12000  3.50 -0.50  2.00  0.00  0.00 -20.092 -20.069 -20.540 -20.182 -19.651   0.892   0.892  -0.031   0.102   0.748   0.748
  313 12000  4.00 -0.50  2.00  0.00  0.00 -20.072 -20.050 -20.527 -20.184 -19.651   0.914   0.915  -0.033   0.120   0.739   0.739
  314 12000  4.50 -0.50  2.00  0.00  0.00 -20.063 -20.041 -20.506 -20.186 -19.652   0.924   0.925  -0.034   0.142   0.706   0.706
  315 12000  5.00 -0.50  2.00  0.00  0.00 -20.065 -20.043 -20.479 -20.187 -19.655   0.924   0.925  -0.033   0.170   0.648   0.648
  316 12250  2.50 -0.50  2.00  0.00  0.00 -20.255 -20.232 -20.579 -20.206 -19.687   0.753   0.753  -0.019   0.075   0.639   0.639
  317 12250  3.00 -0.50  2.00  0.00  0.00 -20.209 -20.186 -20.590 -20.219 -19.691   0.812   0.813  -0.028   0.086   0.693   0.694
  318 12250  3.50 -0.50  2.00  0.00  0.00 -20.178 -20.155 -20.586 -20.225 -19.692   0.849   0.849  -0.033   0.101   0.711   0.712
  319 12250  4.00 -0.50  2.00  0.00  0.00 -20.157 -20.134 -20.573 -20.227 -19.691   0.872   0.872  -0.035   0.118   0.704   0.705
  320 12250  4.50 -0.50  2.00  0.00  0.00 -20.146 -20.123 -20.553 -20.228 -19.692   0.884   0.885  -0.036   0.140   0.675   0.675
  321 12250  5.00 -0.50  2.00  0.00  0.00 -20.145 -20.123 -20.527 -20.230 -19.694   0.886   0.887  -0.035   0.167   0.622   0.623
  322 12500  2.50 -0.50  2.00  0.00  0.00 -20.336 -20.314 -20.623 -20.247 -19.726   0.713   0.714  -0.021   0.074   0.604   0.605
  323 12500  3.00 -0.50  2.00  0.00  0.00 -20.291 -20.268 -20.634 -20.261 -19.731   0.772   0.772  -0.030   0.086   0.658   0.659
  324 12500  3.50 -0.50  2.00  0.00  0.00 -20.260 -20.237 -20.630 -20.266 -19.731   0.808   0.809  -0.035   0.100   0.677   0.678
  325 12500  4.00 -0.50  2.00  0.00  0.00 -20.238 -20.216 -20.618 -20.268 -19.730   0.832   0.832  -0.038   0.117   0.672   0.672
  326 12500  4.50 -0.50  2.00  0.00  0.00 -20.226 -20.203 -20.599 -20.269 -19.731   0.845   0.846  -0.039   0.138   0.645   0.645
  327 12500  5.00 -0.50  2.00  0.00  0.00 -20.223 -20.200 -20.574 -20.270 -19.732   0.850   0.850  -0.038   0.164   0.597   0.597
  328 12750  2.50 -0.50  2.00  0.00  0.00 -20.414 -20.392 -20.666 -20.288 -19.765   0.675   0.676  -0.023   0.074   0.572   0.573
  329 12750  3.00 -0.50  2.00  0.00  0.00 -20.369 -20.346 -20.677 -20.301 -19.769   0.734   0.735  -0.032   0.085   0.626   0.627
  330 12750  3.50 -0.50  2.00  0.00  0.00 -20.338 -20.315 -20.673 -20.306 -19.769   0.770   0.771  -0.037   0.099   0.645   0.646
  331 12750  4.00 -0.50  2.00  0.00  0.00 -20.316 -20.293 -20.661 -20.308 -19.768   0.794   0.794  -0.040   0.115   0.641   0.641
  332 12750  4.50 -0.50  2.00  0.00  0.00 -20.303 -20.280 -20.643 -20.309 -19.768   0.808   0.809  -0.041   0.136   0.616   0.617
  333 12750  5.00 -0.50  2.00  0.00  0.00 -20.297 -20.275 -20.618 -20.310 -19.770   0.815   0.815  -0.040   0.161   0.571   0.572
  334 13000  2.50 -0.50  2.00  0.00  0.00 -20.489 -20.466 -20.708 -20.327 -19.802   0.640   0.641  -0.025   0.074   0.542   0.543
  335 13000  3.00 -0.50  2.00  0.00  0.00 -20.443 -20.420 -20.719 -20.340 -19.805   0.699   0.700  -0.034   0.085   0.597   0.597
  336 13000  3.50 -0.50  2.00  0.00  0.00 -20.412 -20.389 -20.715 -20.345 -19.805   0.735   0.735  -0.039   0.098   0.615   0.616
  337 13000  4.00 -0.50  2.00  0.00  0.00 -20.390 -20.368 -20.703 -20.347 -19.805   0.758   0.759  -0.042   0.114   0.611   0.612
  338 13000  4.50 -0.50  2.00  0.00  0.00 -20.376 -20.354 -20.685 -20.347 -19.805   0.773   0.774  -0.043   0.134   0.588   0.589
  339 13000  5.00 -0.50  2.00  0.00  0.00 -20.370 -20.347 -20.662 -20.349 -19.806   0.781   0.781  -0.043   0.159   0.547   0.547
  340 14000  2.00 -0.50  2.00  0.00  0.00 -20.847 -20.824 -20.820 -20.439 -19.926   0.395   0.396  -0.013   0.061   0.296   0.297
  341 14000  2.50 -0.50  2.00  0.00  0.00 -20.761 -20.738 -20.866 -20.475 -19.942   0.516   0.517  -0.033   0.072   0.437   0.438
  342 14000  3.00 -0.50  2.00  0.00  0.00 -20.712 -20.689 -20.875 -20.486 -19.943   0.576   0.577  -0.043   0.082   0.495   0.495
  343 14000  3.50 -0.50  2.00  0.00  0.00 -20.680 -20.657 -20.871 -20.489 -19.942   0.611   0.612  -0.047   0.095   0.514   0.515
  344 14000  4.00 -0.50  2.00  0.00  0.00 -20.659 -20.636 -20.859 -20.490 -19.941   0.633   0.634  -0.050   0.110   0.511   0.512
  345 14000  4.50 -0.50  2.00  0.00  0.00 -20.645 -20.623 -20.843 -20.491 -19.940   0.648   0.649  -0.051   0.129   0.491   0.491
  346 14000  5.00 -0.50  2.00  0.00  0.00 -20.637 -20.614 -20.821 -20.492 -19.941   0.657   0.658  -0.051   0.151   0.455   0.456
  347 15000  2.50 -0.50  2.00  0.00  0.00 -21.004 -20.981 -21.011 -20.612 -20.071   0.410   0.410  -0.041   0.070   0.348   0.349
  348 15000  3.00 -0.50  2.00  0.00  0.00 -20.947 -20.924 -21.018 -20.620 -20.069   0.475   0.475  -0.050   0.080   0.412   0.413
  349 15000  3.50 -0.50  2.00  0.00  0.00 -20.913 -20.890 -21.012 -20.621 -20.066   0.510   0.511  -0.055   0.092   0.433   0.434
  350 15000  4.00 -0.50  2.00  0.00  0.00 -20.891 -20.868 -21.000 -20.621 -20.064   0.531   0.532  -0.057   0.107   0.431   0.432
  351 15000  4.50 -0.50  2.00  0.00  0.00 -20.878 -20.855 -20.984 -20.621 -20.063   0.545   0.546  -0.058   0.124   0.412   0.412
  352 15000  5.00 -0.50  2.00  0.00  0.00 -20.870 -20.847 -20.964 -20.622 -20.063   0.554   0.554  -0.058   0.145   0.379   0.379
  353 16000  2.50 -0.50  2.00  0.00  0.00 -21.228 -21.205 -21.147 -20.740 -20.193   0.314   0.315  -0.047   0.068   0.269   0.270
  354 16000  3.00 -0.50  2.00  0.00  0.00 -21.160 -21.137 -21.152 -20.744 -20.187   0.386   0.387  -0.057   0.079   0.342   0.343
  355 16000  3.50 -0.50  2.00  0.00  0.00 -21.120 -21.097 -21.144 -20.743 -20.181   0.424   0.425  -0.062   0.090   0.366   0.367
  356 16000  4.00 -0.50  2.00  0.00  0.00 -21.097 -21.074 -21.130 -20.741 -20.176   0.446   0.447  -0.064   0.104   0.365   0.366
  357 16000  4.50 -0.50  2.00  0.00  0.00 -21.083 -21.060 -21.114 -20.740 -20.175   0.459   0.460  -0.065   0.120   0.347   0.348
  358 16000  5.00 -0.50  2.00  0.00  0.00 -21.076 -21.053 -21.095 -20.740 -20.175   0.467   0.467  -0.065   0.140   0.315   0.316
  359 17000  2.50 -0.50  2.00  0.00  0.00 -21.437 -21.414 -21.276 -20.862 -20.310   0.226   0.228  -0.052   0.066   0.195   0.196
  360 17000  3.00 -0.50  2.00  0.00  0.00 -21.358 -21.335 -21.278 -20.862 -20.299   0.307   0.308  -0.063   0.076   0.279   0.280
  361 17000  3.50 -0.50  2.00  0.00  0.00 -21.311 -21.288 -21.267 -20.857 -20.289   0.348   0.349  -0.068   0.088   0.308   0.309
