
       Teff log g  [M]  Vturb  l/H  E(B-V)    V       R       I       J       K       L      V-R     V-I     V-J     V-K     V-L
    1  3500  0.00 -0.50  2.00  1.25  0.00 -13.104 -13.709 -14.044 -13.975 -12.987 -10.986   1.322   2.428   3.522   4.733   4.843
    2  3500  0.50 -0.50  2.00  1.25  0.00 -13.137 -13.714 -14.064 -13.982 -12.967 -10.942   1.294   2.416   3.496   4.680   4.768
    3  3500  1.00 -0.50  2.00  1.25  0.00 -13.170 -13.728 -14.092 -13.994 -12.937 -10.892   1.275   2.410   3.475   4.617   4.684
    4  3500  1.50 -0.50  2.00  1.25  0.00 -13.212 -13.754 -14.128 -14.010 -12.896 -10.836   1.259   2.405   3.449   4.534   4.587
    5  3500  2.00 -0.50  2.00  1.25  0.00 -13.265 -13.792 -14.171 -14.027 -12.844 -10.777   1.244   2.394   3.413   4.429   4.475
    6  3500  2.50 -0.50  2.00  1.25  0.00 -13.330 -13.842 -14.219 -14.042 -12.782 -10.719   1.229   2.377   3.364   4.303   4.352
    7  3500  3.00 -0.50  2.00  1.25  0.00 -13.409 -13.910 -14.273 -14.054 -12.712 -10.665   1.217   2.351   3.296   4.153   4.218
    8  3500  3.50 -0.50  2.00  1.25  0.00 -13.508 -14.001 -14.331 -14.058 -12.638 -10.630   1.210   2.311   3.201   3.980   4.084
    9  3500  4.00 -0.50  2.00  1.25  0.00 -13.597 -14.086 -14.369 -14.055 -12.579 -10.614   1.206   2.260   3.109   3.832   3.979
   10  3500  4.50 -0.50  2.00  1.25  0.00 -13.644 -14.142 -14.384 -14.050 -12.544 -10.611   1.215   2.229   3.057   3.750   3.930
   11  3500  5.00 -0.50  2.00  1.25  0.00 -13.652 -14.175 -14.392 -14.048 -12.526 -10.614   1.240   2.227   3.046   3.723   3.924
   12  3750  0.00 -0.50  2.00  1.25  0.00 -13.963 -14.364 -14.430 -14.229 -13.125 -11.138   1.118   1.955   2.916   4.012   4.137
   13  3750  0.50 -0.50  2.00  1.25  0.00 -13.982 -14.362 -14.428 -14.220 -13.124 -11.122   1.096   1.934   2.888   3.992   4.102
   14  3750  1.00 -0.50  2.00  1.25  0.00 -13.991 -14.359 -14.432 -14.217 -13.119 -11.100   1.085   1.929   2.877   3.977   4.070
   15  3750  1.50 -0.50  2.00  1.25  0.00 -13.998 -14.360 -14.444 -14.221 -13.106 -11.067   1.080   1.935   2.875   3.958   4.032
   16  3750  2.00 -0.50  2.00  1.25  0.00 -14.009 -14.368 -14.464 -14.230 -13.082 -11.024   1.076   1.944   2.872   3.924   3.977
   17  3750  2.50 -0.50  2.00  1.25  0.00 -14.027 -14.383 -14.491 -14.242 -13.048 -10.972   1.073   1.952   2.866   3.871   3.907
   18  3750  3.00 -0.50  2.00  1.25  0.00 -14.053 -14.409 -14.525 -14.255 -13.003 -10.916   1.073   1.960   2.852   3.799   3.825
   19  3750  3.50 -0.50  2.00  1.25  0.00 -14.090 -14.452 -14.569 -14.264 -12.945 -10.868   1.079   1.967   2.825   3.705   3.740
   20  3750  4.00 -0.50  2.00  1.25  0.00 -14.141 -14.512 -14.617 -14.269 -12.883 -10.844   1.088   1.963   2.778   3.591   3.664
   21  3750  4.50 -0.50  2.00  1.25  0.00 -14.186 -14.565 -14.649 -14.271 -12.830 -10.828   1.096   1.952   2.736   3.495   3.604
   22  3750  5.00 -0.50  2.00  1.25  0.00 -14.204 -14.598 -14.667 -14.272 -12.798 -10.818   1.111   1.951   2.719   3.443   3.575
   23  4000  0.00 -0.50  2.00  1.25  0.00 -14.614 -14.855 -14.789 -14.477 -13.228 -11.236   0.958   1.664   2.515   3.464   3.584
   24  4000  0.50 -0.50  2.00  1.25  0.00 -14.631 -14.850 -14.779 -14.463 -13.231 -11.228   0.936   1.636   2.483   3.450   3.559
   25  4000  1.00 -0.50  2.00  1.25  0.00 -14.635 -14.845 -14.773 -14.454 -13.233 -11.220   0.927   1.626   2.470   3.449   3.548
   26  4000  1.50 -0.50  2.00  1.25  0.00 -14.631 -14.841 -14.770 -14.448 -13.234 -11.212   0.927   1.627   2.469   3.454   3.544
   27  4000  2.00 -0.50  2.00  1.25  0.00 -14.623 -14.839 -14.771 -14.446 -13.233 -11.201   0.932   1.635   2.473   3.460   3.539
   28  4000  2.50 -0.50  2.00  1.25  0.00 -14.617 -14.840 -14.776 -14.447 -13.227 -11.182   0.940   1.647   2.480   3.460   3.527
   29  4000  3.00 -0.50  2.00  1.25  0.00 -14.615 -14.847 -14.788 -14.452 -13.213 -11.153   0.949   1.661   2.488   3.448   3.499
   30  4000  3.50 -0.50  2.00  1.25  0.00 -14.620 -14.863 -14.811 -14.461 -13.185 -11.109   0.960   1.679   2.492   3.415   3.451
   31  4000  4.00 -0.50  2.00  1.25  0.00 -14.633 -14.894 -14.848 -14.469 -13.140 -11.071   0.978   1.704   2.487   3.357   3.400
   32  4000  4.50 -0.50  2.00  1.25  0.00 -14.656 -14.934 -14.889 -14.474 -13.087 -11.049   0.995   1.721   2.469   3.281   3.355
   33  4000  5.00 -0.50  2.00  1.25  0.00 -14.677 -14.968 -14.920 -14.478 -13.042 -11.034   1.008   1.731   2.452   3.215   3.319
   34  4250  0.00 -0.50  2.00  1.25  0.00 -15.134 -15.264 -15.110 -14.698 -13.319 -11.316   0.847   1.464   2.216   3.035   3.144
   35  4250  0.50 -0.50  2.00  1.25  0.00 -15.153 -15.256 -15.096 -14.683 -13.322 -11.310   0.820   1.431   2.182   3.020   3.119
   36  4250  1.00 -0.50  2.00  1.25  0.00 -15.158 -15.248 -15.086 -14.672 -13.325 -11.304   0.806   1.415   2.165   3.016   3.108
   37  4250  1.50 -0.50  2.00  1.25  0.00 -15.156 -15.241 -15.080 -14.665 -13.327 -11.299   0.802   1.412   2.160   3.022   3.106
   38  4250  2.00 -0.50  2.00  1.25  0.00 -15.147 -15.235 -15.076 -14.660 -13.329 -11.295   0.805   1.416   2.163   3.032   3.110
   39  4250  2.50 -0.50  2.00  1.25  0.00 -15.136 -15.232 -15.074 -14.656 -13.331 -11.291   0.812   1.426   2.171   3.044   3.116
   40  4250  3.00 -0.50  2.00  1.25  0.00 -15.124 -15.230 -15.074 -14.655 -13.331 -11.286   0.823   1.438   2.182   3.057   3.123
   41  4250  3.50 -0.50  2.00  1.25  0.00 -15.113 -15.233 -15.078 -14.657 -13.329 -11.278   0.837   1.453   2.195   3.066   3.127
   42  4250  4.00 -0.50  2.00  1.25  0.00 -15.104 -15.242 -15.089 -14.661 -13.321 -11.264   0.855   1.473   2.208   3.066   3.122
   43  4250  4.50 -0.50  2.00  1.25  0.00 -15.101 -15.264 -15.117 -14.667 -13.292 -11.246   0.880   1.504   2.217   3.041   3.107
   44  4250  5.00 -0.50  2.00  1.25  0.00 -15.107 -15.293 -15.151 -14.671 -13.252 -11.230   0.904   1.533   2.216   2.995   3.085
   45  4500  0.00 -0.50  2.00  1.25  0.00 -15.565 -15.617 -15.398 -14.894 -13.404 -11.387   0.769   1.320   1.980   2.688   2.784
   46  4500  0.50 -0.50  2.00  1.25  0.00 -15.583 -15.607 -15.381 -14.879 -13.406 -11.382   0.741   1.286   1.947   2.673   2.761
   47  4500  1.00 -0.50  2.00  1.25  0.00 -15.590 -15.597 -15.368 -14.868 -13.408 -11.377   0.725   1.267   1.929   2.668   2.749
   48  4500  1.50 -0.50  2.00  1.25  0.00 -15.589 -15.589 -15.360 -14.860 -13.409 -11.373   0.717   1.259   1.922   2.670   2.746
   49  4500  2.00 -0.50  2.00  1.25  0.00 -15.584 -15.582 -15.354 -14.854 -13.411 -11.369   0.715   1.258   1.921   2.677   2.748
   50  4500  2.50 -0.50  2.00  1.25  0.00 -15.575 -15.576 -15.350 -14.850 -13.413 -11.366   0.718   1.263   1.926   2.688   2.753
   51  4500  3.00 -0.50  2.00  1.25  0.00 -15.565 -15.573 -15.349 -14.848 -13.414 -11.364   0.725   1.272   1.934   2.699   2.761
   52  4500  3.50 -0.50  2.00  1.25  0.00 -15.554 -15.573 -15.349 -14.847 -13.416 -11.362   0.736   1.284   1.945   2.712   2.770
