        Teff log g  [M]  Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
     1  3500  0.00  0.00  0.00  1.25  0.00 -12.934 -13.398 -13.968   1.015   2.305   1.289
     2  3500  0.50  0.00  0.00  1.25  0.00 -12.897 -13.349 -13.968   1.003   2.341   1.337
     3  3500  1.00  0.00  0.00  1.25  0.00 -12.870 -13.315 -13.975   0.996   2.376   1.379
     4  3500  1.50  0.00  0.00  1.25  0.00 -12.863 -13.302 -13.992   0.990   2.400   1.410
     5  3500  2.00  0.00  0.00  1.25  0.00 -12.881 -13.311 -14.021   0.981   2.411   1.429
     6  3500  2.50  0.00  0.00  1.25  0.00 -12.929 -13.347 -14.064   0.969   2.405   1.435
     7  3500  3.00  0.00  0.00  1.25  0.00 -13.006 -13.410 -14.121   0.955   2.385   1.429
     8  3500  3.50  0.00  0.00  1.25  0.00 -13.120 -13.511 -14.195   0.942   2.347   1.404
     9  3500  4.00  0.00  0.00  1.25  0.00 -13.265 -13.650 -14.283   0.936   2.289   1.352
    10  3500  4.50  0.00  0.00  1.25  0.00 -13.397 -13.785 -14.348   0.939   2.222   1.282
    11  3500  5.00  0.00  0.00  1.25  0.00 -13.476 -13.884 -14.384   0.959   2.179   1.219
    12  3750  0.00  0.00  0.00  1.25  0.00 -13.960 -14.288 -14.448   0.879   1.759   0.879
    13  3750  0.50  0.00  0.00  1.25  0.00 -13.948 -14.265 -14.447   0.869   1.770   0.900
    14  3750  1.00  0.00  0.00  1.25  0.00 -13.926 -14.239 -14.448   0.864   1.793   0.929
    15  3750  1.50  0.00  0.00  1.25  0.00 -13.903 -14.212 -14.454   0.860   1.822   0.961
    16  3750  2.00  0.00  0.00  1.25  0.00 -13.882 -14.188 -14.464   0.856   1.852   0.995
    17  3750  2.50  0.00  0.00  1.25  0.00 -13.869 -14.172 -14.479   0.853   1.880   1.026
    18  3750  3.00  0.00  0.00  1.25  0.00 -13.870 -14.169 -14.501   0.850   1.902   1.051
