TEFF   5777.  GRAVITY 4.43770 LTE 
TITLE  [0.0] VTURB=1.0 KM/SEC  L/H=1.25 NOVER NEW ODF                           
FLUX   69    39.50        7.589684E+15   1.4481E-45   1.4481E-45   0.99998
FLUX   70    40.50        7.402284E+15   1.4316E-44   1.4317E-44   0.99998
FLUX   71    41.40        7.241365E+15   1.0211E-43   1.0211E-43   0.99998
FLUX   72    42.20        7.104088E+15   5.4406E-43   5.4407E-43   0.99998
FLUX   73    43.00        6.971919E+15   2.7181E-42   2.7182E-42   0.99998
FLUX   74    44.10        6.798016E+15   2.2492E-41   2.2493E-41   0.99998
FLUX   75    45.10        6.647284E+15   1.3991E-40   1.3991E-40   0.99998
FLUX   76    46.00        6.517228E+15   6.7565E-40   6.7566E-40   0.99998
FLUX   77    47.00        6.378564E+15   3.6126E-39   3.6127E-39   0.99998
FLUX   78    48.00        6.245677E+15   1.7954E-38   1.7955E-38   0.99998
FLUX   79    49.00        6.118214E+15   8.3399E-38   8.3401E-38   0.99998
FLUX   80    50.00        5.995850E+15   3.6305E-37   3.6306E-37   0.99998
FLUX   81    50.60        5.924753E+15   1.1382E-36   1.2928E-36   0.88046
FLUX   82    51.20        5.855322E+15   2.9270E-36   2.9602E-36   0.98878
FLUX   83    52.00        5.765240E+15   8.5824E-36   8.6597E-36   0.99107
FLUX   84    53.00        5.656462E+15   3.1584E-35   3.1585E-35   0.99998
FLUX   85    54.00        5.551713E+15   1.0896E-34   1.0956E-34   0.99450
FLUX   86    55.00        5.450773E+15   3.6264E-34   3.6265E-34   0.99998
FLUX   87    56.00        5.353438E+15   1.1476E-33   1.1476E-33   0.99998
FLUX   88    57.00        5.259518E+15   3.4802E-33   3.4802E-33   0.99998
FLUX   89    58.00        5.168836E+15   1.0032E-32   1.0141E-32   0.98923
FLUX   90    59.00        5.081229E+15   2.8422E-32   2.8431E-32   0.99970
FLUX   91    60.00        4.996542E+15   7.6838E-32   7.6868E-32   0.99962
FLUX   92    61.00        4.914631E+15   2.0078E-31   2.0079E-31   0.99998
FLUX   93    62.00        4.835363E+15   5.0752E-31   5.0757E-31   0.99989
FLUX   94    63.00        4.758611E+15   1.2436E-30   1.2437E-30   0.99992
FLUX   95    64.00        4.684258E+15   2.9599E-30   2.9600E-30   0.99997
FLUX   96    65.00        4.612192E+15   6.8486E-30   6.8488E-30   0.99998
FLUX   97    65.80        4.556117E+15   1.3139E-29   1.3140E-29   0.99993
FLUX   98    66.50        4.508158E+15   2.2905E-29   2.2923E-29   0.99922
FLUX   99    67.50        4.441370E+15   4.9665E-29   4.9692E-29   0.99947
FLUX  100    68.50        4.376533E+15   1.0516E-28   1.0516E-28   0.99997
FLUX  101    69.50        4.313561E+15   2.1748E-28   2.1749E-28   0.99997
FLUX  102    70.50        4.252376E+15   4.3890E-28   4.4001E-28   0.99747
FLUX  103    71.60        4.187046E+15   9.3223E-28   9.3231E-28   0.99992
FLUX  104    72.60        4.129373E+15   1.8065E-27   1.8065E-27   0.99998
FLUX  105    73.50        4.078810E+15   3.2233E-27   3.2237E-27   0.99988
FLUX  106    74.50        4.024060E+15   6.0269E-27   6.0293E-27   0.99961
FLUX  107    75.50        3.970762E+15   1.1070E-26   1.1078E-26   0.99933
FLUX  108    76.50        3.918856E+15   2.0007E-26   2.0009E-26   0.99988
FLUX  109    77.50        3.868290E+15   3.5534E-26   3.5554E-26   0.99941
FLUX  110    78.50        3.819013E+15   6.2188E-26   6.2189E-26   0.99998
FLUX  111    79.50        3.770975E+15   1.0656E-25   1.0714E-25   0.99457
FLUX  112    80.50        3.724130E+15   1.8145E-25   1.8192E-25   0.99743
FLUX  113    81.50        3.678436E+15   3.0449E-25   3.0459E-25   0.99966
FLUX  114    82.50        3.633848E+15   5.0313E-25   5.0322E-25   0.99982
FLUX  115    83.50        3.590329E+15   8.2069E-25   8.2078E-25   0.99989
FLUX  116    84.50        3.547840E+15   1.3220E-24   1.3221E-24   0.99991
FLUX  117    85.50        3.506345E+15   2.1043E-24   2.1044E-24   0.99998
FLUX  118    86.50        3.465809E+15   3.3099E-24   3.3102E-24   0.99992
FLUX  119    87.50        3.426200E+15   5.1427E-24   5.1487E-24   0.99882
FLUX  120    88.50        3.387486E+15   7.9217E-24   7.9229E-24   0.99985
FLUX  121    89.50        3.349637E+15   1.2065E-23   1.2065E-23   0.99997
FLUX  122    90.50        3.312624E+15   1.8183E-23   1.8188E-23   0.99975
FLUX  123    91.50        3.276421E+15   1.8124E-20   5.4009E-20   0.33558
FLUX  124    92.50        3.241000E+15   6.8447E-20   8.1776E-20   0.83701
FLUX  125    93.50        3.206337E+15   9.9837E-20   1.2221E-19   0.81694
FLUX  126    94.50        3.172407E+15   1.5296E-19   1.8079E-19   0.84607
FLUX  127    95.50        3.139188E+15   2.3196E-19   2.6523E-19   0.87456
FLUX  128    96.50        3.106658E+15   3.4430E-19   3.8510E-19   0.89405
FLUX  129    97.50        3.074795E+15   4.8742E-19   5.5386E-19   0.88003
FLUX  130    98.50        3.043579E+15   7.0319E-19   7.9665E-19   0.88268
FLUX  131    99.50        3.012990E+15   1.0016E-18   1.1322E-18   0.88469
FLUX  132   100.50        2.983010E+15   1.4723E-18   1.5969E-18   0.92195
FLUX  133   101.50        2.953621E+15   2.0558E-18   2.2322E-18   0.92098
FLUX  134   102.50        2.924805E+15   2.7839E-18   3.1202E-18   0.89222
