
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   17  3750  2.50  0.00  2.00  0.00  0.00 -10.699 -10.684 -12.570 -13.462 -13.915   3.565   3.558   0.953   0.368   0.922   0.914
   18  3750  3.00  0.00  2.00  0.00  0.00 -10.949 -10.933 -12.728 -13.502 -13.923   3.356   3.349   0.921   0.283   0.947   0.940
   19  3750  3.50  0.00  2.00  0.00  0.00 -11.165 -11.149 -12.861 -13.552 -13.950   3.189   3.183   0.897   0.223   0.947   0.941
   20  3750  4.00  0.00  2.00  0.00  0.00 -11.336 -11.320 -12.957 -13.606 -14.003   3.072   3.066   0.897   0.182   0.913   0.908
   21  3750  4.50  0.00  2.00  0.00  0.00 -11.520 -11.503 -13.037 -13.676 -14.080   2.958   2.952   0.904   0.163   0.821   0.816
   22  3750  5.00  0.00  2.00  0.00  0.00 -11.635 -11.617 -13.074 -13.737 -14.147   2.905   2.900   0.909   0.183   0.719   0.714
   23  4000  0.00  0.00  2.00  0.00  0.00 -10.411 -10.395 -12.523 -14.092 -14.645   4.483   4.477   1.053   0.945   0.485   0.479
   24  4000  0.50  0.00  2.00  0.00  0.00 -10.693 -10.677 -12.694 -14.149 -14.649   4.258   4.253   1.000   0.884   0.488   0.482
   25  4000  1.00  0.00  2.00  0.00  0.00 -10.948 -10.932 -12.844 -14.189 -14.647   4.043   4.037   0.958   0.817   0.492   0.486
   26  4000  1.50  0.00  2.00  0.00  0.00 -11.176 -11.160 -12.975 -14.218 -14.640   3.844   3.838   0.923   0.750   0.497   0.492
   27  4000  2.00  0.00  2.00  0.00  0.00 -11.386 -11.369 -13.100 -14.244 -14.633   3.661   3.655   0.889   0.685   0.511   0.506
   28  4000  2.50  0.00  2.00  0.00  0.00 -11.567 -11.550 -13.209 -14.264 -14.624   3.500   3.495   0.860   0.625   0.529   0.523
   29  4000  3.00  0.00  2.00  0.00  0.00 -11.716 -11.699 -13.306 -14.282 -14.616   3.368   3.363   0.834   0.571   0.555   0.550
   30  4000  3.50  0.00  2.00  0.00  0.00 -11.838 -11.820 -13.387 -14.296 -14.611   3.260   3.255   0.815   0.522   0.583   0.578
   31  4000  4.00  0.00  2.00  0.00  0.00 -11.932 -11.914 -13.450 -14.307 -14.615   3.178   3.173   0.808   0.478   0.603   0.599
   32  4000  4.50  0.00  2.00  0.00  0.00 -12.035 -12.017 -13.498 -14.315 -14.635   3.082   3.078   0.820   0.426   0.588   0.584
   33  4000  5.00  0.00  2.00  0.00  0.00 -12.157 -12.139 -13.544 -14.332 -14.666   2.977   2.973   0.835   0.382   0.542   0.538
   34  4250  0.00  0.00  2.00  0.00  0.00 -11.601 -11.583 -13.353 -14.720 -15.173   3.921   3.917   0.954   0.842   0.328   0.324
   35  4250  0.50  0.00  2.00  0.00  0.00 -11.840 -11.822 -13.500 -14.776 -15.179   3.738   3.735   0.903   0.802   0.326   0.322
   36  4250  1.00  0.00  2.00  0.00  0.00 -12.055 -12.036 -13.625 -14.815 -15.178   3.562   3.559   0.863   0.757   0.321   0.318
   37  4250  1.50  0.00  2.00  0.00  0.00 -12.252 -12.233 -13.734 -14.843 -15.173   3.394   3.391   0.830   0.709   0.314   0.311
   38  4250  2.00  0.00  2.00  0.00  0.00 -12.423 -12.404 -13.831 -14.870 -15.168   3.249   3.247   0.798   0.670   0.311   0.309
   39  4250  2.50  0.00  2.00  0.00  0.00 -12.563 -12.544 -13.914 -14.893 -15.163   3.132   3.130   0.770   0.639   0.314   0.311
   40  4250  3.00  0.00  2.00  0.00  0.00 -12.656 -12.636 -13.975 -14.910 -15.157   3.055   3.053   0.747   0.616   0.327   0.325
   41  4250  3.50  0.00  2.00  0.00  0.00 -12.710 -12.690 -14.019 -14.920 -15.150   3.012   3.010   0.730   0.600   0.349   0.347
   42  4250  4.00  0.00  2.00  0.00  0.00 -12.726 -12.706 -14.042 -14.923 -15.143   2.999   2.997   0.720   0.590   0.377   0.375
   43  4250  4.50  0.00  2.00  0.00  0.00 -12.731 -12.711 -14.052 -14.917 -15.138   2.988   2.986   0.722   0.573   0.397   0.395
   44  4250  5.00  0.00  2.00  0.00  0.00 -12.762 -12.742 -14.057 -14.898 -15.139   2.939   2.936   0.740   0.530   0.397   0.394
   45  4500  0.00  0.00  2.00  0.00  0.00 -12.576 -12.557 -14.081 -15.248 -15.609   3.474   3.470   0.861   0.735   0.280   0.277
   46  4500  0.50  0.00  2.00  0.00  0.00 -12.773 -12.753 -14.203 -15.297 -15.615   3.326   3.323   0.818   0.705   0.279   0.276
   47  4500  1.00  0.00  2.00  0.00  0.00 -12.945 -12.926 -14.303 -15.331 -15.615   3.187   3.185   0.784   0.672   0.272   0.270
   48  4500  1.50  0.00  2.00  0.00  0.00 -13.101 -13.081 -14.389 -15.355 -15.611   3.055   3.053   0.756   0.639   0.263   0.261
   49  4500  2.00  0.00  2.00  0.00  0.00 -13.242 -13.222 -14.465 -15.376 -15.605   2.936   2.934   0.730   0.610   0.254   0.253
   50  4500  2.50  0.00  2.00  0.00  0.00 -13.362 -13.342 -14.535 -15.397 -15.601   2.837   2.835   0.704   0.588   0.252   0.251
   51  4500  3.00  0.00  2.00  0.00  0.00 -13.448 -13.427 -14.589 -15.415 -15.596   2.769   2.768   0.681   0.574   0.257   0.256
   52  4500  3.50  0.00  2.00  0.00  0.00 -13.495 -13.473 -14.626 -15.429 -15.592   2.736   2.736   0.663   0.569   0.271   0.270
   53  4500  4.00  0.00  2.00  0.00  0.00 -13.502 -13.481 -14.644 -15.436 -15.586   2.735   2.735   0.650   0.571   0.292   0.291
   54  4500  4.50  0.00  2.00  0.00  0.00 -13.478 -13.457 -14.644 -15.437 -15.579   2.761   2.760   0.642   0.580   0.315   0.314
   55  4500  5.00  0.00  2.00  0.00  0.00 -13.439 -13.418 -14.628 -15.430 -15.572   2.793   2.792   0.642   0.588   0.330   0.330
   56  4750  0.00  0.00  2.00  0.00  0.00 -13.371 -13.353 -14.749 -15.719 -15.983   3.149   3.146   0.764   0.634   0.350   0.347
   57  4750  0.50  0.00  2.00  0.00  0.00 -13.549 -13.530 -14.849 -15.757 -15.988   3.010   3.007   0.731   0.606   0.333   0.330
   58  4750  1.00  0.00  2.00  0.00  0.00 -13.701 -13.682 -14.927 -15.783 -15.988   2.884   2.881   0.705   0.580   0.312   0.310
   59  4750  1.50  0.00  2.00  0.00  0.00 -13.833 -13.813 -14.992 -15.801 -15.985   2.770   2.768   0.684   0.554   0.291   0.289
   60  4750  2.00  0.00  2.00  0.00  0.00 -13.950 -13.930 -15.047 -15.816 -15.981   2.668   2.666   0.665   0.533   0.271   0.269
   61  4750  2.50  0.00  2.00  0.00  0.00 -14.051 -14.030 -15.097 -15.831 -15.976   2.582   2.581   0.645   0.518   0.254   0.253
   62  4750  3.00  0.00  2.00  0.00  0.00 -14.130 -14.109 -15.140 -15.847 -15.972   2.519   2.519   0.625   0.511   0.245   0.244
   63  4750  3.50  0.00  2.00  0.00  0.00 -14.178 -14.157 -15.172 -15.861 -15.969   2.485   2.485   0.608   0.511   0.246   0.245
   64  4750  4.00  0.00  2.00  0.00  0.00 -14.196 -14.174 -15.191 -15.873 -15.966   2.479   2.479   0.593   0.517   0.256   0.256
   65  4750  4.50  0.00  2.00  0.00  0.00 -14.181 -14.159 -15.196 -15.880 -15.962   2.501   2.501   0.582   0.531   0.274   0.274
   66  4750  5.00  0.00  2.00  0.00  0.00 -14.139 -14.117 -15.186 -15.883 -15.957   2.546   2.545   0.574   0.551   0.293   0.292
   67  5000  0.00  0.00  2.00  0.00  0.00 -14.038 -14.020 -15.374 -16.152 -16.317   2.915   2.911   0.665   0.541   0.500   0.496
   68  5000  0.50  0.00  2.00  0.00  0.00 -14.209 -14.191 -15.451 -16.177 -16.318   2.770   2.767   0.641   0.515   0.457   0.454
   69  5000  1.00  0.00  2.00  0.00  0.00 -14.359 -14.340 -15.513 -16.194 -16.316   2.638   2.635   0.622   0.489   0.415   0.412
   70  5000  1.50  0.00  2.00  0.00  0.00 -14.486 -14.466 -15.562 -16.205 -16.313   2.522   2.519   0.608   0.465   0.374   0.372
   71  5000  2.00  0.00  2.00  0.00  0.00 -14.593 -14.573 -15.600 -16.213 -16.308   2.422   2.420   0.595   0.447   0.336   0.334
   72  5000  2.50  0.00  2.00  0.00  0.00 -14.682 -14.662 -15.631 -16.221 -16.304   2.340   2.339   0.583   0.435   0.302   0.300
   73  5000  3.00  0.00  2.00  0.00  0.00 -14.752 -14.732 -15.657 -16.230 -16.300   2.280   2.279   0.570   0.432   0.273   0.272
   74  5000  3.50  0.00  2.00  0.00  0.00 -14.800 -14.779 -15.676 -16.241 -16.297   2.243   2.242   0.556   0.437   0.253   0.253
   75  5000  4.00  0.00  2.00  0.00  0.00 -14.823 -14.801 -15.689 -16.252 -16.295   2.231   2.231   0.543   0.449   0.245   0.244
   76  5000  4.50  0.00  2.00  0.00  0.00 -14.820 -14.798 -15.694 -16.262 -16.294   2.244   2.244   0.531   0.466   0.248   0.248
   77  5000  5.00  0.00  2.00  0.00  0.00 -14.793 -14.771 -15.691 -16.270 -16.292   2.279   2.280   0.521   0.487   0.260   0.260
   78  5250  0.00  0.00  2.00  0.00  0.00 -14.611 -14.593 -15.953 -16.552 -16.623   2.743   2.739   0.571   0.457   0.684   0.680
   79  5250  0.50  0.00  2.00  0.00  0.00 -14.769 -14.751 -16.004 -16.563 -16.618   2.596   2.593   0.555   0.434   0.617   0.614
   80  5250  1.00  0.00  2.00  0.00  0.00 -14.914 -14.896 -16.047 -16.571 -16.613   2.458   2.455   0.542   0.411   0.551   0.548
   81  5250  1.50  0.00  2.00  0.00  0.00 -15.041 -15.021 -16.080 -16.574 -16.607   2.335   2.332   0.533   0.390   0.488   0.485
   82  5250  2.00  0.00  2.00  0.00  0.00 -15.148 -15.129 -16.105 -16.575 -16.601   2.228   2.226   0.526   0.372   0.430   0.428
   83  5250  2.50  0.00  2.00  0.00  0.00 -15.237 -15.217 -16.123 -16.575 -16.595   2.140   2.138   0.520   0.361   0.377   0.375
   84  5250  3.00  0.00  2.00  0.00  0.00 -15.306 -15.286 -16.135 -16.577 -16.590   2.073   2.071   0.513   0.358   0.329   0.327
   85  5250  3.50  0.00  2.00  0.00  0.00 -15.356 -15.335 -16.142 -16.582 -16.587   2.028   2.027   0.506   0.363   0.289   0.288
   86  5250  4.00  0.00  2.00  0.00  0.00 -15.382 -15.361 -16.144 -16.588 -16.585   2.008   2.008   0.497   0.377   0.259   0.258
   87  5250  4.50  0.00  2.00  0.00  0.00 -15.387 -15.365 -16.142 -16.597 -16.585   2.012   2.012   0.488   0.397   0.242   0.241
   88  5250  5.00  0.00  2.00  0.00  0.00 -15.370 -15.348 -16.136 -16.607 -16.585   2.039   2.039   0.478   0.422   0.238   0.237
   89  5500  0.00  0.00  2.00  0.00  0.00 -15.104 -15.085 -16.479 -16.920 -16.904   2.618   2.615   0.484   0.387   0.876   0.872
   90  5500  0.50  0.00  2.00  0.00  0.00 -15.245 -15.227 -16.505 -16.918 -16.893   2.474   2.471   0.475   0.367   0.789   0.785
   91  5500  1.00  0.00  2.00  0.00  0.00 -15.383 -15.364 -16.528 -16.915 -16.884   2.334   2.331   0.469   0.347   0.701   0.698
   92  5500  1.50  0.00  2.00  0.00  0.00 -15.508 -15.489 -16.546 -16.910 -16.875   2.204   2.201   0.465   0.329   0.616   0.613
   93  5500  2.00  0.00  2.00  0.00  0.00 -15.619 -15.599 -16.559 -16.905 -16.866   2.088   2.086   0.462   0.313   0.536   0.534
   94  5500  2.50  0.00  2.00  0.00  0.00 -15.711 -15.691 -16.566 -16.899 -16.859   1.990   1.988   0.460   0.302   0.464   0.462
   95  5500  3.00  0.00  2.00  0.00  0.00 -15.786 -15.766 -16.568 -16.895 -16.852   1.911   1.909   0.457   0.298   0.397   0.396
   96  5500  3.50  0.00  2.00  0.00  0.00 -15.842 -15.822 -16.566 -16.892 -16.847   1.852   1.851   0.455   0.301   0.339   0.338
   97  5500  4.00  0.00  2.00  0.00  0.00 -15.877 -15.856 -16.560 -16.894 -16.845   1.818   1.817   0.451   0.312   0.290   0.289
   98  5500  4.50  0.00  2.00  0.00  0.00 -15.892 -15.871 -16.551 -16.898 -16.844   1.808   1.807   0.446   0.331   0.253   0.253
   99  5500  5.00  0.00  2.00  0.00  0.00 -15.885 -15.863 -16.539 -16.906 -16.844   1.823   1.822   0.439   0.356   0.231   0.230
  100  5750  0.00  0.00  2.00  0.00  0.00 -15.521 -15.501 -16.951 -17.256 -17.159   2.537   2.534   0.403   0.331   1.067   1.064
  101  5750  0.50  0.00  2.00  0.00  0.00 -15.644 -15.625 -16.954 -17.242 -17.146   2.400   2.397   0.403   0.314   0.963   0.960
  102  5750  1.00  0.00  2.00  0.00  0.00 -15.774 -15.754 -16.960 -17.230 -17.133   2.259   2.256   0.403   0.297   0.858   0.855
  103  5750  1.50  0.00  2.00  0.00  0.00 -15.898 -15.878 -16.964 -17.218 -17.121   2.123   2.120   0.403   0.281   0.753   0.751
  104  5750  2.00  0.00  2.00  0.00  0.00 -16.011 -15.991 -16.964 -17.206 -17.110   1.998   1.996   0.404   0.267   0.653   0.651
  105  5750  2.50  0.00  2.00  0.00  0.00 -16.109 -16.089 -16.961 -17.195 -17.100   1.888   1.886   0.405   0.258   0.560   0.558
  106  5750  3.00  0.00  2.00  0.00  0.00 -16.192 -16.171 -16.954 -17.185 -17.091   1.795   1.793   0.406   0.253   0.474   0.472
  107  5750  3.50  0.00  2.00  0.00  0.00 -16.258 -16.237 -16.945 -17.177 -17.084   1.721   1.720   0.407   0.254   0.397   0.395
  108  5750  4.00  0.00  2.00  0.00  0.00 -16.305 -16.285 -16.933 -17.173 -17.080   1.670   1.668   0.407   0.262   0.330   0.329
  109  5750  4.50  0.00  2.00  0.00  0.00 -16.333 -16.312 -16.920 -17.173 -17.077   1.641   1.640   0.405   0.277   0.276   0.275
  110  5750  5.00  0.00  2.00  0.00  0.00 -16.339 -16.318 -16.905 -17.176 -17.078   1.639   1.638   0.402   0.299   0.236   0.235
  111  6000  0.00  0.00  2.00  0.00  0.00 -15.874 -15.854 -17.386 -17.563 -17.389   2.492   2.489   0.326   0.280   1.277   1.275
  112  6000  0.50  0.00  2.00  0.00  0.00 -15.978 -15.958 -17.359 -17.541 -17.377   2.365   2.363   0.336   0.274   1.142   1.140
  113  6000  1.00  0.00  2.00  0.00  0.00 -16.098 -16.078 -17.349 -17.521 -17.363   2.225   2.223   0.342   0.259   1.021   1.019
  114  6000  1.50  0.00  2.00  0.00  0.00 -16.219 -16.199 -17.340 -17.502 -17.349   2.085   2.083   0.347   0.245   0.900   0.898
  115  6000  2.00  0.00  2.00  0.00  0.00 -16.335 -16.314 -17.329 -17.484 -17.336   1.952   1.950   0.352   0.233   0.781   0.780
  116  6000  2.50  0.00  2.00  0.00  0.00 -16.440 -16.419 -17.316 -17.467 -17.323   1.830   1.828   0.356   0.224   0.668   0.666
  117  6000  3.00  0.00  2.00  0.00  0.00 -16.531 -16.511 -17.301 -17.451 -17.312   1.722   1.720   0.361   0.219   0.561   0.560
  118  6000  3.50  0.00  2.00  0.00  0.00 -16.608 -16.587 -17.284 -17.438 -17.302   1.633   1.631   0.364   0.219   0.465   0.463
  119  6000  4.00  0.00  2.00  0.00  0.00 -16.669 -16.648 -17.267 -17.429 -17.295   1.562   1.561   0.366   0.224   0.379   0.378
  120  6000  4.50  0.00  2.00  0.00  0.00 -16.711 -16.690 -17.250 -17.423 -17.291   1.515   1.513   0.367   0.235   0.307   0.306
  121  6000  5.00  0.00  2.00  0.00  0.00 -16.733 -16.711 -17.232 -17.423 -17.290   1.493   1.492   0.367   0.253   0.251   0.250
  122  6250  0.50  0.00  2.00  0.00  0.00 -16.264 -16.243 -17.741 -17.816 -17.586   2.354   2.353   0.270   0.235   1.343   1.342
  123  6250  1.00  0.00  2.00  0.00  0.00 -16.372 -16.352 -17.704 -17.791 -17.575   2.221   2.219   0.285   0.231   1.188   1.186
  124  6250  1.50  0.00  2.00  0.00  0.00 -16.489 -16.468 -17.682 -17.767 -17.561   2.080   2.079   0.295   0.219   1.051   1.049
  125  6250  2.00  0.00  2.00  0.00  0.00 -16.605 -16.584 -17.661 -17.743 -17.547   1.941   1.939   0.303   0.208   0.916   0.915
  126  6250  2.50  0.00  2.00  0.00  0.00 -16.715 -16.694 -17.639 -17.721 -17.532   1.808   1.806   0.311   0.199   0.785   0.784
  127  6250  3.00  0.00  2.00  0.00  0.00 -16.815 -16.794 -17.616 -17.700 -17.518   1.686   1.685   0.318   0.194   0.660   0.659
  128  6250  3.50  0.00  2.00  0.00  0.00 -16.903 -16.882 -17.593 -17.681 -17.505   1.580   1.579   0.324   0.193   0.543   0.542
  129  6250  4.00  0.00  2.00  0.00  0.00 -16.977 -16.956 -17.569 -17.666 -17.495   1.491   1.490   0.329   0.196   0.438   0.437
  130  6250  4.50  0.00  2.00  0.00  0.00 -17.033 -17.012 -17.547 -17.655 -17.488   1.424   1.423   0.333   0.204   0.348   0.347
  131  6250  5.00  0.00  2.00  0.00  0.00 -17.071 -17.050 -17.526 -17.650 -17.484   1.381   1.380   0.334   0.218   0.274   0.273
  132  6500  0.50  0.00  2.00  0.00  0.00 -16.519 -16.498 -18.086 -18.069 -17.777   2.353   2.351   0.208   0.204   1.526   1.525
  133  6500  1.00  0.00  2.00  0.00  0.00 -16.611 -16.590 -18.044 -18.043 -17.769   2.233   2.232   0.226   0.202   1.375   1.374
  134  6500  1.50  0.00  2.00  0.00  0.00 -16.721 -16.700 -17.999 -18.014 -17.758   2.095   2.094   0.244   0.200   1.205   1.204
  135  6500  2.00  0.00  2.00  0.00  0.00 -16.835 -16.814 -17.967 -17.987 -17.744   1.954   1.953   0.257   0.192   1.054   1.053
  136  6500  2.50  0.00  2.00  0.00  0.00 -16.947 -16.927 -17.936 -17.960 -17.728   1.814   1.813   0.268   0.184   0.908   0.906
  137  6500  3.00  0.00  2.00  0.00  0.00 -17.054 -17.033 -17.906 -17.933 -17.711   1.682   1.680   0.278   0.179   0.766   0.765
  138  6500  3.50  0.00  2.00  0.00  0.00 -17.151 -17.130 -17.875 -17.909 -17.696   1.560   1.559   0.287   0.176   0.632   0.631
  139  6500  4.00  0.00  2.00  0.00  0.00 -17.237 -17.216 -17.845 -17.887 -17.682   1.453   1.452   0.295   0.177   0.508   0.507
  140  6500  4.50  0.00  2.00  0.00  0.00 -17.308 -17.287 -17.817 -17.871 -17.671   1.365   1.364   0.300   0.182   0.398   0.397
  141  6500  5.00  0.00  2.00  0.00  0.00 -17.361 -17.340 -17.793 -17.860 -17.664   1.301   1.300   0.304   0.192   0.306   0.305
  142  6750  0.50  0.00  2.00  0.00  0.00 -16.758 -16.736 -18.382 -18.294 -17.956   2.338   2.337   0.162   0.179   1.655   1.654
  143  6750  1.00  0.00  2.00  0.00  0.00 -16.829 -16.808 -18.354 -18.275 -17.946   2.248   2.247   0.171   0.179   1.545   1.545
  144  6750  1.50  0.00  2.00  0.00  0.00 -16.928 -16.907 -18.304 -18.247 -17.938   2.121   2.120   0.192   0.180   1.376   1.375
  145  6750  2.00  0.00  2.00  0.00  0.00 -17.038 -17.017 -18.252 -18.215 -17.928   1.979   1.978   0.212   0.180   1.192   1.191
  146  6750  2.50  0.00  2.00  0.00  0.00 -17.150 -17.129 -18.211 -18.185 -17.912   1.837   1.836   0.227   0.175   1.030   1.029
  147  6750  3.00  0.00  2.00  0.00  0.00 -17.259 -17.237 -18.173 -18.154 -17.894   1.698   1.697   0.240   0.171   0.874   0.873
  148  6750  3.50  0.00  2.00  0.00  0.00 -17.362 -17.341 -18.135 -18.125 -17.876   1.565   1.564   0.251   0.168   0.725   0.724
  149  6750  4.00  0.00  2.00  0.00  0.00 -17.457 -17.436 -18.098 -18.098 -17.859   1.443   1.442   0.261   0.167   0.584   0.583
  150  6750  4.50  0.00  2.00  0.00  0.00 -17.540 -17.519 -18.065 -18.075 -17.844   1.337   1.336   0.269   0.170   0.457   0.456
  151  6750  5.00  0.00  2.00  0.00  0.00 -17.609 -17.588 -18.036 -18.058 -17.834   1.251   1.250   0.276   0.176   0.347   0.346
  152  7000  0.50  0.00  2.00  0.00  0.00 -16.992 -16.971 -18.639 -18.494 -18.121   2.303   2.303   0.127   0.156   1.735   1.734
  153  7000  1.00  0.00  2.00  0.00  0.00 -17.040 -17.018 -18.620 -18.482 -18.113   2.244   2.243   0.131   0.160   1.660   1.659
  154  7000  1.50  0.00  2.00  0.00  0.00 -17.121 -17.100 -18.584 -18.462 -18.104   2.143   2.142   0.142   0.165   1.528   1.527
  155  7000  2.00  0.00  2.00  0.00  0.00 -17.223 -17.202 -18.527 -18.432 -18.097   2.011   2.010   0.165   0.168   1.341   1.341
  156  7000  2.50  0.00  2.00  0.00  0.00 -17.332 -17.311 -18.469 -18.397 -18.085   1.867   1.867   0.187   0.170   1.150   1.149
  157  7000  3.00  0.00  2.00  0.00  0.00 -17.440 -17.419 -18.421 -18.363 -18.067   1.725   1.724   0.204   0.168   0.980   0.979
  158  7000  3.50  0.00  2.00  0.00  0.00 -17.546 -17.525 -18.376 -18.330 -18.048   1.586   1.585   0.217   0.166   0.818   0.817
  159  7000  4.00  0.00  2.00  0.00  0.00 -17.646 -17.625 -18.333 -18.298 -18.028   1.454   1.453   0.229   0.165   0.664   0.663
  160  7000  4.50  0.00  2.00  0.00  0.00 -17.739 -17.717 -18.294 -18.269 -18.009   1.333   1.332   0.240   0.165   0.522   0.521
  161  7000  5.00  0.00  2.00  0.00  0.00 -17.820 -17.798 -18.259 -18.246 -17.994   1.228   1.227   0.248   0.168   0.394   0.394
  162  7250  0.50  0.00  2.00  0.00  0.00 -17.238 -17.216 -18.850 -18.666 -18.275   2.231   2.230   0.109   0.136   1.738   1.738
  163  7250  1.00  0.00  2.00  0.00  0.00 -17.250 -17.229 -18.854 -18.667 -18.267   2.219   2.218   0.100   0.142   1.732   1.732
  164  7250  1.50  0.00  2.00  0.00  0.00 -17.313 -17.291 -18.825 -18.654 -18.260   2.143   2.142   0.107   0.151   1.626   1.625
  165  7250  2.00  0.00  2.00  0.00  0.00 -17.399 -17.377 -18.783 -18.632 -18.252   2.036   2.035   0.120   0.159   1.477   1.476
  166  7250  2.50  0.00  2.00  0.00  0.00 -17.501 -17.480 -18.718 -18.599 -18.243   1.900   1.899   0.145   0.165   1.279   1.279
  167  7250  3.00  0.00  2.00  0.00  0.00 -17.607 -17.586 -18.655 -18.562 -18.229   1.756   1.756   0.167   0.168   1.083   1.083
  168  7250  3.50  0.00  2.00  0.00  0.00 -17.712 -17.691 -18.602 -18.525 -18.210   1.615   1.614   0.184   0.168   0.908   0.908
  169  7250  4.00  0.00  2.00  0.00  0.00 -17.814 -17.793 -18.553 -18.490 -18.188   1.477   1.476   0.199   0.167   0.744   0.743
  170  7250  4.50  0.00  2.00  0.00  0.00 -17.912 -17.890 -18.507 -18.456 -18.167   1.346   1.345   0.211   0.166   0.589   0.588
  171  7250  5.00  0.00  2.00  0.00  0.00 -18.001 -17.980 -18.466 -18.426 -18.148   1.226   1.226   0.222   0.167   0.446   0.446
  172  7500  0.50  0.00  2.00  0.00  0.00 -17.528 -17.506 -18.985 -18.792 -18.415   2.066   2.066   0.124   0.112   1.592   1.592
  173  7500  1.00  0.00  2.00  0.00  0.00 -17.472 -17.450 -19.054 -18.828 -18.408   2.158   2.158   0.079   0.124   1.749   1.749
  174  7500  1.50  0.00  2.00  0.00  0.00 -17.508 -17.486 -19.038 -18.825 -18.404   2.119   2.118   0.079   0.136   1.686   1.686
  175  7500  2.00  0.00  2.00  0.00  0.00 -17.577 -17.555 -19.002 -18.810 -18.398   2.035   2.034   0.088   0.148   1.559   1.559
  176  7500  2.50  0.00  2.00  0.00  0.00 -17.664 -17.642 -18.952 -18.786 -18.389   1.924   1.924   0.103   0.160   1.397   1.396
  177  7500  3.00  0.00  2.00  0.00  0.00 -17.765 -17.743 -18.882 -18.750 -18.379   1.787   1.787   0.129   0.168   1.191   1.191
  178  7500  3.50  0.00  2.00  0.00  0.00 -17.867 -17.846 -18.816 -18.710 -18.362   1.645   1.645   0.152   0.172   0.997   0.996
  179  7500  4.00  0.00  2.00  0.00  0.00 -17.968 -17.947 -18.759 -18.672 -18.341   1.505   1.505   0.169   0.172   0.820   0.820
  180  7500  4.50  0.00  2.00  0.00  0.00 -18.068 -18.046 -18.707 -18.634 -18.317   1.368   1.367   0.184   0.172   0.654   0.654
  181  7500  5.00  0.00  2.00  0.00  0.00 -18.162 -18.141 -18.659 -18.598 -18.295   1.238   1.238   0.197   0.171   0.500   0.500
  182  7750  1.00  0.00  2.00  0.00  0.00 -17.711 -17.689 -19.212 -18.964 -18.535   2.055   2.055   0.072   0.108   1.692   1.692
  183  7750  1.50  0.00  2.00  0.00  0.00 -17.714 -17.692 -19.221 -18.973 -18.534   2.061   2.061   0.060   0.121   1.697   1.697
  184  7750  2.00  0.00  2.00  0.00  0.00 -17.764 -17.742 -19.194 -18.966 -18.531   2.004   2.004   0.065   0.136   1.600   1.600
