        Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   183  7750  1.50  0.00  0.00  1.25  0.00 -17.724 -17.702 -19.222 -18.965 -18.524   2.043   2.043   0.059   0.113   1.697   1.697
   184  7750  2.00  0.00  0.00  1.25  0.00 -17.774 -17.752 -19.195 -18.957 -18.521   1.985   1.985   0.064   0.127   1.601   1.601
   185  7750  2.50  0.00  0.00  1.25  0.00 -17.845 -17.823 -19.152 -18.940 -18.513   1.896   1.896   0.074   0.143   1.461   1.461
   186  7750  3.00  0.00  0.00  1.25  0.00 -17.931 -17.909 -19.093 -18.911 -18.502   1.782   1.782   0.091   0.156   1.286   1.286
   187  7750  3.50  0.00  0.00  1.25  0.00 -18.030 -18.008 -19.016 -18.869 -18.489   1.642   1.641   0.119   0.163   1.074   1.074
   188  7750  4.00  0.00  0.00  1.25  0.00 -18.129 -18.108 -18.947 -18.826 -18.468   1.499   1.499   0.141   0.167   0.881   0.881
   189  7750  4.50  0.00  0.00  1.25  0.00 -18.229 -18.207 -18.887 -18.784 -18.443   1.357   1.357   0.158   0.168   0.702   0.702
   190  7750  5.00  0.00  0.00  1.25  0.00 -18.326 -18.305 -18.832 -18.744 -18.418   1.220   1.220   0.173   0.168   0.536   0.536
   191  8000  1.00  0.00  0.00  1.25  0.00 -17.976 -17.953 -19.323 -19.060 -18.637   1.886   1.886   0.077   0.089   1.552   1.552
   192  8000  1.50  0.00  0.00  1.25  0.00 -17.933 -17.910 -19.373 -19.094 -18.641   1.963   1.964   0.047   0.103   1.662   1.662
   193  8000  2.00  0.00  0.00  1.25  0.00 -17.959 -17.937 -19.360 -19.095 -18.641   1.938   1.938   0.046   0.118   1.608   1.608
   194  8000  2.50  0.00  0.00  1.25  0.00 -18.015 -17.993 -19.324 -19.084 -18.637   1.871   1.871   0.054   0.135   1.492   1.492
   195  8000  3.00  0.00  0.00  1.25  0.00 -18.086 -18.064 -19.275 -19.064 -18.629   1.780   1.780   0.065   0.154   1.342   1.341
   196  8000  3.50  0.00  0.00  1.25  0.00 -18.169 -18.147 -19.209 -19.033 -18.617   1.666   1.666   0.084   0.169   1.159   1.158
   197  8000  4.00  0.00  0.00  1.25  0.00 -18.262 -18.241 -19.132 -18.990 -18.602   1.530   1.530   0.112   0.176   0.953   0.952
   198  8000  4.50  0.00  0.00  1.25  0.00 -18.359 -18.337 -19.064 -18.946 -18.579   1.389   1.389   0.133   0.179   0.765   0.765
   199  8000  5.00  0.00  0.00  1.25  0.00 -18.455 -18.433 -19.003 -18.903 -18.553   1.250   1.250   0.150   0.179   0.591   0.590
   200  8250  1.00  0.00  0.00  1.25  0.00 -18.253 -18.231 -19.391 -19.128 -18.720   1.676   1.676   0.093   0.073   1.343   1.344
   201  8250  1.50  0.00  0.00  1.25  0.00 -18.150 -18.128 -19.494 -19.201 -18.744   1.853   1.853   0.043   0.093   1.579   1.580
   202  8250  2.00  0.00  0.00  1.25  0.00 -18.151 -18.129 -19.503 -19.215 -18.748   1.866   1.866   0.033   0.108   1.581   1.581
   203  8250  2.50  0.00  0.00  1.25  0.00 -18.188 -18.166 -19.477 -19.212 -18.748   1.826   1.826   0.037   0.127   1.497   1.497
   204  8250  3.00  0.00  0.00  1.25  0.00 -18.244 -18.222 -19.435 -19.199 -18.744   1.757   1.757   0.045   0.148   1.368   1.368
   205  8250  3.50  0.00  0.00  1.25  0.00 -18.313 -18.291 -19.379 -19.177 -18.735   1.666   1.666   0.058   0.169   1.210   1.210
   206  8250  4.00  0.00  0.00  1.25  0.00 -18.394 -18.372 -19.309 -19.143 -18.723   1.552   1.552   0.080   0.184   1.022   1.022
   207  8250  4.50  0.00  0.00  1.25  0.00 -18.485 -18.463 -19.232 -19.099 -18.706   1.417   1.417   0.107   0.189   0.823   0.823
   208  8250  5.00  0.00  0.00  1.25  0.00 -18.577 -18.556 -19.166 -19.055 -18.682   1.279   1.279   0.127   0.191   0.641   0.641
   209  8500  1.50  0.00  0.00  1.25  0.00 -18.367 -18.344 -19.590 -19.289 -18.833   1.724   1.724   0.044   0.084   1.466   1.466
   210  8500  2.00  0.00  0.00  1.25  0.00 -18.344 -18.322 -19.621 -19.317 -18.843   1.775   1.775   0.026   0.099   1.523   1.524
   211  8500  2.50  0.00  0.00  1.25  0.00 -18.365 -18.343 -19.610 -19.322 -18.847   1.760   1.760   0.024   0.117   1.474   1.474
   212  8500  3.00  0.00  0.00  1.25  0.00 -18.407 -18.385 -19.576 -19.317 -18.847   1.712   1.712   0.030   0.139   1.371   1.371
   213  8500  3.50  0.00  0.00  1.25  0.00 -18.463 -18.441 -19.528 -19.302 -18.842   1.642   1.642   0.040   0.163   1.233   1.233
   214  8500  4.00  0.00  0.00  1.25  0.00 -18.529 -18.507 -19.468 -19.279 -18.833   1.552   1.552   0.054   0.187   1.069   1.069
   215  8500  4.50  0.00  0.00  1.25  0.00 -18.609 -18.587 -19.392 -19.242 -18.821   1.436   1.435   0.079   0.200   0.876   0.876
   216  8500  5.00  0.00  0.00  1.25  0.00 -18.697 -18.675 -19.319 -19.198 -18.802   1.303   1.303   0.104   0.204   0.686   0.686
   217  8750  1.50  0.00  0.00  1.25  0.00 -18.576 -18.554 -19.670 -19.364 -18.910   1.589   1.590   0.047   0.077   1.341   1.342
   218  8750  2.00  0.00  0.00  1.25  0.00 -18.529 -18.507 -19.720 -19.404 -18.926   1.678   1.678   0.022   0.091   1.449   1.449
   219  8750  2.50  0.00  0.00  1.25  0.00 -18.536 -18.514 -19.722 -19.417 -18.933   1.683   1.683   0.016   0.108   1.433   1.433
   220  8750  3.00  0.00  0.00  1.25  0.00 -18.567 -18.545 -19.699 -19.418 -18.937   1.653   1.653   0.018   0.130   1.355   1.355
   221  8750  3.50  0.00  0.00  1.25  0.00 -18.612 -18.591 -19.659 -19.411 -18.937   1.601   1.601   0.026   0.156   1.236   1.236
   222  8750  4.00  0.00  0.00  1.25  0.00 -18.668 -18.646 -19.605 -19.396 -18.932   1.530   1.530   0.037   0.183   1.089   1.089
   223  8750  4.50  0.00  0.00  1.25  0.00 -18.734 -18.712 -19.539 -19.370 -18.923   1.438   1.438   0.053   0.207   0.917   0.916
   224  8750  5.00  0.00  0.00  1.25  0.00 -18.814 -18.792 -19.464 -19.331 -18.911   1.320   1.320   0.080   0.216   0.726   0.726
   225  9000  1.50  0.00  0.00  0.00  0.00 -18.781 -18.758 -19.742 -19.432 -18.980   1.453   1.454   0.048   0.071   1.213   1.214
   226  9000  2.00  0.00  0.00  0.00  0.00 -18.705 -18.683 -19.806 -19.483 -19.002   1.580   1.580   0.020   0.086   1.367   1.367
   227  9000  2.50  0.00  0.00  0.00  0.00 -18.698 -18.675 -19.818 -19.501 -19.011   1.605   1.606   0.010   0.102   1.380   1.380
   228  9000  3.00  0.00  0.00  0.00  0.00 -18.720 -18.698 -19.804 -19.506 -19.016   1.589   1.589   0.010   0.122   1.323   1.323
   229  9000  3.50  0.00  0.00  0.00  0.00 -18.758 -18.736 -19.771 -19.505 -19.019   1.549   1.549   0.015   0.147   1.223   1.223
   230  9000  4.00  0.00  0.00  0.00  0.00 -18.805 -18.783 -19.726 -19.496 -19.020   1.493   1.493   0.023   0.176   1.093   1.093
   231  9000  4.50  0.00  0.00  0.00  0.00 -18.861 -18.839 -19.668 -19.479 -19.015   1.420   1.420   0.035   0.205   0.938   0.938
   232  9000  5.00  0.00  0.00  0.00  0.00 -18.928 -18.906 -19.599 -19.451 -19.006   1.325   1.325   0.055   0.226   0.760   0.760
   233  9250  2.00  0.00  0.00  0.00  0.00 -18.877 -18.854 -19.884 -19.555 -19.073   1.480   1.480   0.018   0.082   1.279   1.279
   234  9250  2.50  0.00  0.00  0.00  0.00 -18.853 -18.830 -19.904 -19.577 -19.083   1.527   1.527   0.005   0.097   1.321   1.321
   235  9250  3.00  0.00  0.00  0.00  0.00 -18.863 -18.841 -19.896 -19.586 -19.088   1.524   1.524   0.003   0.116   1.285   1.286
   236  9250  3.50  0.00  0.00  0.00  0.00 -18.893 -18.871 -19.871 -19.587 -19.093   1.495   1.496   0.006   0.139   1.203   1.203
   237  9250  4.00  0.00  0.00  0.00  0.00 -18.935 -18.913 -19.832 -19.583 -19.096   1.450   1.450   0.013   0.167   1.087   1.087
   238  9250  4.50  0.00  0.00  0.00  0.00 -18.985 -18.963 -19.781 -19.573 -19.096   1.390   1.390   0.023   0.199   0.945   0.945
   239  9250  5.00  0.00  0.00  0.00  0.00 -19.043 -19.021 -19.718 -19.554 -19.091   1.313   1.313   0.037   0.228   0.780   0.780
   240  9500  2.00  0.00  0.00  0.00  0.00 -19.044 -19.022 -19.956 -19.622 -19.138   1.380   1.380   0.016   0.079   1.188   1.189
   241  9500  2.50  0.00  0.00  0.00  0.00 -19.004 -18.981 -19.982 -19.648 -19.150   1.446   1.446   0.002   0.092   1.255   1.255
   242  9500  3.00  0.00  0.00  0.00  0.00 -19.002 -18.980 -19.980 -19.658 -19.155   1.458   1.458  -0.003   0.110   1.241   1.241
   243  9500  3.50  0.00  0.00  0.00  0.00 -19.023 -19.001 -19.959 -19.661 -19.160   1.440   1.440  -0.001   0.132   1.176   1.176
   244  9500  4.00  0.00  0.00  0.00  0.00 -19.058 -19.036 -19.925 -19.660 -19.164   1.404   1.405   0.004   0.160   1.074   1.074
   245  9500  4.50  0.00  0.00  0.00  0.00 -19.102 -19.080 -19.879 -19.655 -19.167   1.354   1.354   0.012   0.192   0.944   0.944
   246  9500  5.00  0.00  0.00  0.00  0.00 -19.155 -19.133 -19.822 -19.643 -19.167   1.290   1.290   0.024   0.225   0.788   0.788
   247  9750  2.00  0.00  0.00  0.00  0.00 -19.205 -19.183 -20.024 -19.686 -19.201   1.283   1.283   0.015   0.076   1.099   1.100
   248  9750  2.50  0.00  0.00  0.00  0.00 -19.152 -19.129 -20.054 -19.714 -19.213   1.364   1.364  -0.001   0.089   1.185   1.186
   249  9750  3.00  0.00  0.00  0.00  0.00 -19.138 -19.115 -20.056 -19.725 -19.218   1.390   1.390  -0.007   0.106   1.191   1.191
   250  9750  3.50  0.00  0.00  0.00  0.00 -19.148 -19.126 -20.039 -19.730 -19.223   1.383   1.384  -0.007   0.127   1.142   1.143
   251  9750  4.00  0.00  0.00  0.00  0.00 -19.175 -19.153 -20.010 -19.730 -19.227   1.357   1.357  -0.003   0.153   1.055   1.055
   252  9750  4.50  0.00  0.00  0.00  0.00 -19.214 -19.192 -19.968 -19.728 -19.231   1.316   1.316   0.004   0.185   0.936   0.936
   253  9750  5.00  0.00  0.00  0.00  0.00 -19.262 -19.240 -19.916 -19.720 -19.234   1.261   1.261   0.014   0.220   0.792   0.792
   254 10000  2.00  0.00  0.00  0.00  0.00 -19.358 -19.335 -20.089 -19.747 -19.260   1.192   1.192   0.013   0.074   1.015   1.016
   255 10000  2.50  0.00  0.00  0.00  0.00 -19.295 -19.272 -20.122 -19.776 -19.273   1.284   1.284  -0.003   0.087   1.115   1.115
   256 10000  3.00  0.00  0.00  0.00  0.00 -19.270 -19.248 -20.126 -19.789 -19.278   1.320   1.321  -0.010   0.102   1.135   1.136
   257 10000  3.50  0.00  0.00  0.00  0.00 -19.271 -19.249 -20.113 -19.794 -19.282   1.325   1.325  -0.012   0.122   1.103   1.103
   258 10000  4.00  0.00  0.00  0.00  0.00 -19.290 -19.268 -20.087 -19.796 -19.286   1.308   1.308  -0.010   0.147   1.030   1.030
   259 10000  4.50  0.00  0.00  0.00  0.00 -19.322 -19.300 -20.049 -19.795 -19.291   1.275   1.275  -0.004   0.179   0.924   0.924
   260 10000  5.00  0.00  0.00  0.00  0.00 -19.364 -19.342 -20.001 -19.790 -19.295   1.229   1.229   0.005   0.214   0.790   0.790
   261 10250  2.00  0.00  0.00  0.00  0.00 -19.502 -19.479 -20.152 -19.806 -19.317   1.107   1.107   0.011   0.073   0.937   0.938
   262 10250  2.50  0.00  0.00  0.00  0.00 -19.432 -19.409 -20.186 -19.836 -19.330   1.206   1.207  -0.006   0.085   1.046   1.047
   263 10250  3.00  0.00  0.00  0.00  0.00 -19.399 -19.377 -20.192 -19.849 -19.336   1.252   1.252  -0.014   0.099   1.078   1.079
   264 10250  3.50  0.00  0.00  0.00  0.00 -19.392 -19.369 -20.182 -19.855 -19.339   1.265   1.265  -0.016   0.118   1.059   1.060
   265 10250  4.00  0.00  0.00  0.00  0.00 -19.402 -19.380 -20.159 -19.857 -19.342   1.256   1.256  -0.015   0.142   1.000   1.000
   266 10250  4.50  0.00  0.00  0.00  0.00 -19.427 -19.405 -20.125 -19.857 -19.346   1.232   1.232  -0.010   0.171   0.908   0.908
   267 10250  5.00  0.00  0.00  0.00  0.00 -19.463 -19.441 -20.080 -19.855 -19.351   1.194   1.194  -0.003   0.207   0.784   0.785
   268 10500  2.00  0.00  0.00  0.00  0.00 -19.637 -19.614 -20.211 -19.863 -19.372   1.028   1.029   0.009   0.071   0.865   0.866
   269 10500  2.50  0.00  0.00  0.00  0.00 -19.563 -19.540 -20.247 -19.893 -19.386   1.133   1.133  -0.008   0.083   0.980   0.981
   270 10500  3.00  0.00  0.00  0.00  0.00 -19.524 -19.501 -20.255 -19.907 -19.390   1.185   1.185  -0.016   0.097   1.021   1.022
   271 10500  3.50  0.00  0.00  0.00  0.00 -19.509 -19.486 -20.246 -19.912 -19.393   1.206   1.206  -0.019   0.114   1.014   1.014
   272 10500  4.00  0.00  0.00  0.00  0.00 -19.512 -19.490 -20.226 -19.914 -19.395   1.204   1.205  -0.019   0.137   0.967   0.967
   273 10500  4.50  0.00  0.00  0.00  0.00 -19.530 -19.508 -20.194 -19.915 -19.399   1.187   1.187  -0.016   0.165   0.886   0.886
   274 10500  5.00  0.00  0.00  0.00  0.00 -19.560 -19.537 -20.152 -19.914 -19.404   1.156   1.157  -0.009   0.200   0.773   0.773
   275 10750  2.00  0.00  0.00  0.00  0.00 -19.763 -19.740 -20.268 -19.917 -19.424   0.956   0.956   0.007   0.070   0.799   0.800
   276 10750  2.50  0.00  0.00  0.00  0.00 -19.688 -19.665 -20.306 -19.948 -19.438   1.063   1.063  -0.010   0.082   0.918   0.918
   277 10750  3.00  0.00  0.00  0.00  0.00 -19.644 -19.621 -20.314 -19.962 -19.443   1.120   1.120  -0.019   0.095   0.965   0.966
   278 10750  3.50  0.00  0.00  0.00  0.00 -19.623 -19.600 -20.307 -19.967 -19.445   1.147   1.147  -0.023   0.112   0.966   0.967
   279 10750  4.00  0.00  0.00  0.00  0.00 -19.619 -19.597 -20.288 -19.969 -19.446   1.152   1.153  -0.023   0.133   0.930   0.931
   280 10750  4.50  0.00  0.00  0.00  0.00 -19.630 -19.608 -20.260 -19.970 -19.450   1.142   1.142  -0.021   0.160   0.860   0.861
   281 10750  5.00  0.00  0.00  0.00  0.00 -19.654 -19.632 -20.220 -19.970 -19.455   1.118   1.118  -0.015   0.194   0.758   0.759
   282 11000  2.00  0.00  0.00  0.00  0.00 -19.881 -19.858 -20.323 -19.968 -19.474   0.890   0.890   0.005   0.069   0.739   0.740
   283 11000  2.50  0.00  0.00  0.00  0.00 -19.806 -19.783 -20.362 -20.001 -19.489   0.998   0.998  -0.012   0.080   0.859   0.860
   284 11000  3.00  0.00  0.00  0.00  0.00 -19.759 -19.736 -20.371 -20.015 -19.493   1.058   1.058  -0.021   0.094   0.911   0.912
   285 11000  3.50  0.00  0.00  0.00  0.00 -19.733 -19.710 -20.365 -20.020 -19.495   1.089   1.090  -0.025   0.109   0.919   0.919
   286 11000  4.00  0.00  0.00  0.00  0.00 -19.724 -19.701 -20.348 -20.022 -19.496   1.100   1.101  -0.026   0.130   0.892   0.892
   287 11000  4.50  0.00  0.00  0.00  0.00 -19.729 -19.706 -20.321 -20.023 -19.498   1.096   1.096  -0.025   0.156   0.832   0.833
   288 11000  5.00  0.00  0.00  0.00  0.00 -19.747 -19.725 -20.285 -20.023 -19.503   1.078   1.078  -0.021   0.188   0.741   0.741
   289 11250  2.00  0.00  0.00  0.00  0.00 -19.991 -19.969 -20.376 -20.018 -19.521   0.829   0.830   0.003   0.068   0.684   0.685
   290 11250  2.50  0.00  0.00  0.00  0.00 -19.917 -19.894 -20.416 -20.052 -19.537   0.937   0.937  -0.014   0.079   0.805   0.805
   291 11250  3.00  0.00  0.00  0.00  0.00 -19.869 -19.846 -20.426 -20.065 -19.542   0.998   0.999  -0.023   0.092   0.859   0.860
   292 11250  3.50  0.00  0.00  0.00  0.00 -19.840 -19.817 -20.420 -20.071 -19.543   1.033   1.034  -0.028   0.107   0.872   0.873
   293 11250  4.00  0.00  0.00  0.00  0.00 -19.825 -19.803 -20.404 -20.072 -19.543   1.049   1.050  -0.029   0.127   0.852   0.852
   294 11250  4.50  0.00  0.00  0.00  0.00 -19.825 -19.803 -20.379 -20.073 -19.545   1.050   1.050  -0.028   0.152   0.802   0.802
   295 11250  5.00  0.00  0.00  0.00  0.00 -19.838 -19.815 -20.345 -20.073 -19.548   1.038   1.038  -0.025   0.183   0.721   0.721
   296 11500  2.00  0.00  0.00  0.00  0.00 -20.095 -20.072 -20.427 -20.066 -19.567   0.773   0.774   0.001   0.067   0.635   0.635
   297 11500  2.50  0.00  0.00  0.00  0.00 -20.022 -19.999 -20.468 -20.100 -19.584   0.881   0.881  -0.016   0.078   0.755   0.756
   298 11500  3.00  0.00  0.00  0.00  0.00 -19.974 -19.951 -20.478 -20.114 -19.589   0.943   0.943  -0.026   0.091   0.811   0.811
   299 11500  3.50  0.00  0.00  0.00  0.00 -19.942 -19.920 -20.473 -20.120 -19.589   0.979   0.980  -0.030   0.106   0.826   0.827
   300 11500  4.00  0.00  0.00  0.00  0.00 -19.924 -19.902 -20.458 -20.121 -19.589   0.999   0.999  -0.032   0.124   0.812   0.812
   301 11500  4.50  0.00  0.00  0.00  0.00 -19.919 -19.897 -20.434 -20.121 -19.590   1.004   1.005  -0.032   0.148   0.769   0.770
   302 11500  5.00  0.00  0.00  0.00  0.00 -19.927 -19.904 -20.402 -20.122 -19.593   0.997   0.997  -0.029   0.178   0.698   0.698
   303 11750  2.00  0.00  0.00  0.00  0.00 -20.192 -20.169 -20.475 -20.112 -19.611   0.722   0.723  -0.001   0.066   0.589   0.590
   304 11750  2.50  0.00  0.00  0.00  0.00 -20.121 -20.098 -20.517 -20.147 -19.629   0.829   0.829  -0.019   0.077   0.709   0.710
   305 11750  3.00  0.00  0.00  0.00  0.00 -20.073 -20.050 -20.529 -20.161 -19.634   0.891   0.891  -0.028   0.089   0.765   0.766
   306 11750  3.50  0.00  0.00  0.00  0.00 -20.040 -20.018 -20.524 -20.167 -19.634   0.928   0.929  -0.032   0.104   0.783   0.784
   307 11750  4.00  0.00  0.00  0.00  0.00 -20.020 -19.997 -20.509 -20.168 -19.633   0.950   0.951  -0.034   0.122   0.772   0.773
   308 11750  4.50  0.00  0.00  0.00  0.00 -20.011 -19.989 -20.487 -20.168 -19.634   0.959   0.959  -0.034   0.145   0.736   0.736
   309 11750  5.00  0.00  0.00  0.00  0.00 -20.014 -19.992 -20.456 -20.168 -19.636   0.956   0.957  -0.032   0.173   0.672   0.673
   310 12000  2.50  0.00  0.00  0.00  0.00 -20.213 -20.191 -20.565 -20.192 -19.672   0.781   0.782  -0.021   0.076   0.667   0.668
   311 12000  3.00  0.00  0.00  0.00  0.00 -20.167 -20.144 -20.577 -20.207 -19.677   0.842   0.843  -0.030   0.088   0.723   0.723
   312 12000  3.50  0.00  0.00  0.00  0.00 -20.134 -20.111 -20.573 -20.212 -19.677   0.880   0.881  -0.035   0.103   0.742   0.742
   313 12000  4.00  0.00  0.00  0.00  0.00 -20.112 -20.089 -20.559 -20.213 -19.676   0.903   0.904  -0.037   0.120   0.734   0.735
   314 12000  4.50  0.00  0.00  0.00  0.00 -20.100 -20.078 -20.537 -20.213 -19.676   0.915   0.915  -0.037   0.142   0.702   0.703
   315 12000  5.00  0.00  0.00  0.00  0.00 -20.100 -20.077 -20.508 -20.213 -19.677   0.915   0.916  -0.036   0.169   0.646   0.646
   316 12250  2.50  0.00  0.00  0.00  0.00 -20.301 -20.278 -20.612 -20.236 -19.713   0.737   0.737  -0.023   0.076   0.628   0.629
   317 12250  3.00  0.00  0.00  0.00  0.00 -20.255 -20.233 -20.624 -20.250 -19.718   0.797   0.798  -0.032   0.087   0.684   0.685
   318 12250  3.50  0.00  0.00  0.00  0.00 -20.223 -20.200 -20.620 -20.256 -19.719   0.835   0.835  -0.037   0.101   0.703   0.704
   319 12250  4.00  0.00  0.00  0.00  0.00 -20.200 -20.178 -20.606 -20.257 -19.718   0.859   0.859  -0.039   0.119   0.698   0.698
   320 12250  4.50  0.00  0.00  0.00  0.00 -20.186 -20.164 -20.585 -20.257 -19.717   0.872   0.873  -0.039   0.140   0.669   0.670
   321 12250  5.00  0.00  0.00  0.00  0.00 -20.183 -20.160 -20.558 -20.256 -19.718   0.876   0.876  -0.038   0.166   0.618   0.619
   322 12500  2.50  0.00  0.00  0.00  0.00 -20.385 -20.362 -20.657 -20.278 -19.753   0.695   0.696  -0.025   0.075   0.593   0.594
   323 12500  3.00  0.00  0.00  0.00  0.00 -20.339 -20.317 -20.669 -20.292 -19.758   0.755   0.756  -0.034   0.087   0.648   0.649
   324 12500  3.50  0.00  0.00  0.00  0.00 -20.307 -20.285 -20.665 -20.298 -19.759   0.792   0.793  -0.039   0.100   0.668   0.668
   325 12500  4.00  0.00  0.00  0.00  0.00 -20.284 -20.262 -20.652 -20.299 -19.758   0.816   0.817  -0.041   0.117   0.663   0.663
   326 12500  4.50  0.00  0.00  0.00  0.00 -20.269 -20.247 -20.632 -20.299 -19.757   0.831   0.832  -0.042   0.138   0.637   0.638
   327 12500  5.00  0.00  0.00  0.00  0.00 -20.263 -20.240 -20.605 -20.298 -19.757   0.837   0.838  -0.041   0.163   0.591   0.592
   328 12750  2.50  0.00  0.00  0.00  0.00 -20.464 -20.441 -20.700 -20.319 -19.792   0.657   0.658  -0.027   0.074   0.559   0.560
   329 12750  3.00  0.00  0.00  0.00  0.00 -20.419 -20.396 -20.713 -20.333 -19.797   0.716   0.717  -0.036   0.086   0.615   0.615
   330 12750  3.50  0.00  0.00  0.00  0.00 -20.388 -20.365 -20.709 -20.338 -19.798   0.753   0.754  -0.041   0.099   0.634   0.635
   331 12750  4.00  0.00  0.00  0.00  0.00 -20.365 -20.342 -20.696 -20.340 -19.796   0.777   0.777  -0.043   0.115   0.630   0.631
   332 12750  4.50  0.00  0.00  0.00  0.00 -20.349 -20.326 -20.677 -20.339 -19.795   0.792   0.793  -0.044   0.136   0.607   0.607
   333 12750  5.00  0.00  0.00  0.00  0.00 -20.341 -20.318 -20.651 -20.339 -19.795   0.800   0.800  -0.043   0.160   0.564   0.565
   334 13000  2.50  0.00  0.00  0.00  0.00 -20.540 -20.517 -20.742 -20.359 -19.830   0.621   0.622  -0.029   0.074   0.529   0.529
   335 13000  3.00  0.00  0.00  0.00  0.00 -20.495 -20.472 -20.755 -20.373 -19.835   0.680   0.680  -0.038   0.085   0.584   0.585
   336 13000  3.50  0.00  0.00  0.00  0.00 -20.464 -20.441 -20.752 -20.378 -19.835   0.716   0.717  -0.043   0.098   0.604   0.604
   337 13000  4.00  0.00  0.00  0.00  0.00 -20.442 -20.419 -20.739 -20.379 -19.834   0.740   0.740  -0.045   0.114   0.600   0.600
   338 13000  4.50  0.00  0.00  0.00  0.00 -20.426 -20.403 -20.720 -20.379 -19.833   0.755   0.756  -0.046   0.134   0.577   0.578
   339 13000  5.00  0.00  0.00  0.00  0.00 -20.416 -20.393 -20.695 -20.378 -19.832   0.764   0.765  -0.046   0.158   0.537   0.538
   340 14000  2.00  0.00  0.00  0.00  0.00 -20.898 -20.875 -20.853 -20.470 -19.954   0.374   0.375  -0.016   0.062   0.281   0.282
   341 14000  2.50  0.00  0.00  0.00  0.00 -20.816 -20.793 -20.901 -20.508 -19.972   0.494   0.495  -0.036   0.072   0.421   0.422
   342 14000  3.00  0.00  0.00  0.00  0.00 -20.768 -20.746 -20.913 -20.520 -19.974   0.554   0.555  -0.046   0.082   0.479   0.480
   343 14000  3.50  0.00  0.00  0.00  0.00 -20.738 -20.715 -20.910 -20.525 -19.974   0.589   0.590  -0.051   0.095   0.499   0.500
   344 14000  4.00  0.00  0.00  0.00  0.00 -20.717 -20.694 -20.898 -20.525 -19.972   0.611   0.612  -0.053   0.110   0.495   0.496
   345 14000  4.50  0.00  0.00  0.00  0.00 -20.701 -20.679 -20.880 -20.525 -19.971   0.626   0.626  -0.054   0.128   0.475   0.476
   346 14000  5.00  0.00  0.00  0.00  0.00 -20.690 -20.668 -20.857 -20.524 -19.970   0.636   0.637  -0.054   0.150   0.441   0.442
   347 15000  2.50  0.00  0.00  0.00  0.00 -21.060 -21.037 -21.048 -20.646 -20.102   0.388   0.389  -0.043   0.070   0.332   0.333
   348 15000  3.00  0.00  0.00  0.00  0.00 -21.006 -20.983 -21.057 -20.655 -20.102   0.451   0.452  -0.053   0.080   0.395   0.396
   349 15000  3.50  0.00  0.00  0.00  0.00 -20.973 -20.950 -21.053 -20.658 -20.099   0.487   0.487  -0.058   0.092   0.417   0.418
   350 15000  4.00  0.00  0.00  0.00  0.00 -20.952 -20.929 -21.041 -20.657 -20.097   0.508   0.508  -0.060   0.106   0.414   0.415
   351 15000  4.50  0.00  0.00  0.00  0.00 -20.937 -20.914 -21.023 -20.656 -20.095   0.521   0.522  -0.061   0.123   0.395   0.395
   352 15000  5.00  0.00  0.00  0.00  0.00 -20.927 -20.904 -21.001 -20.655 -20.094   0.530   0.531  -0.061   0.144   0.362   0.363
   353 16000  2.50  0.00  0.00  0.00  0.00 -21.283 -21.260 -21.185 -20.775 -20.226   0.294   0.295  -0.049   0.068   0.253   0.254
   354 16000  3.00  0.00  0.00  0.00  0.00 -21.219 -21.196 -21.191 -20.780 -20.220   0.363   0.364  -0.060   0.078   0.325   0.326
   355 16000  3.50  0.00  0.00  0.00  0.00 -21.182 -21.159 -21.185 -20.780 -20.215   0.401   0.402  -0.065   0.089   0.350   0.351
   356 16000  4.00  0.00  0.00  0.00  0.00 -21.159 -21.136 -21.172 -20.779 -20.211   0.422   0.423  -0.067   0.103   0.349   0.350
   357 16000  4.50  0.00  0.00  0.00  0.00 -21.143 -21.120 -21.153 -20.776 -20.208   0.435   0.435  -0.068   0.119   0.330   0.331
   358 16000  5.00  0.00  0.00  0.00  0.00 -21.134 -21.111 -21.132 -20.774 -20.207   0.443   0.443  -0.068   0.139   0.299   0.299
   359 17000  2.50  0.00  0.00  0.00  0.00 -21.492 -21.469 -21.314 -20.897 -20.344   0.207   0.208  -0.054   0.067   0.179   0.181
   360 17000  3.00  0.00  0.00  0.00  0.00 -21.415 -21.392 -21.317 -20.898 -20.332   0.285   0.286  -0.066   0.076   0.262   0.264
   361 17000  3.50  0.00  0.00  0.00  0.00 -21.372 -21.349 -21.308 -20.895 -20.324   0.325   0.326  -0.071   0.087   0.292   0.293
   362 17000  4.00  0.00  0.00  0.00  0.00 -21.346 -21.323 -21.295 -20.892 -20.318   0.348   0.349  -0.074   0.100   0.294   0.295
   363 17000  4.50  0.00  0.00  0.00  0.00 -21.328 -21.305 -21.275 -20.887 -20.313   0.361   0.362  -0.074   0.116   0.276   0.277
   364 17000  5.00  0.00  0.00  0.00  0.00 -21.318 -21.295 -21.253 -20.884 -20.311   0.368   0.369  -0.074   0.134   0.246   0.247
   365 18000  2.50  0.00  0.00  0.00  0.00 -21.691 -21.668 -21.436 -21.014 -20.457   0.125   0.126  -0.057   0.064   0.108   0.109
   366 18000  3.00  0.00  0.00  0.00  0.00 -21.599 -21.576 -21.437 -21.011 -20.440   0.214   0.215  -0.071   0.074   0.206   0.207
