
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   27  4000  2.00 -1.00  2.00  0.00  0.00 -12.100 -12.081 -13.439 -14.383 -14.689   3.086   3.082   0.806   0.567   0.338   0.335
   28  4000  2.50 -1.00  2.00  0.00  0.00 -12.233 -12.214 -13.510 -14.421 -14.702   2.989   2.987   0.781   0.558   0.309   0.306
   29  4000  3.00 -1.00  2.00  0.00  0.00 -12.319 -12.299 -13.564 -14.455 -14.720   2.938   2.935   0.765   0.554   0.297   0.295
   30  4000  3.50 -1.00  2.00  0.00  0.00 -12.362 -12.342 -13.594 -14.467 -14.738   2.908   2.905   0.770   0.532   0.302   0.299
   31  4000  4.00 -1.00  2.00  0.00  0.00 -12.396 -12.376 -13.610 -14.456 -14.752   2.863   2.860   0.796   0.480   0.310   0.307
   32  4000  4.50 -1.00  2.00  0.00  0.00 -12.438 -12.419 -13.626 -14.455 -14.770   2.820   2.817   0.814   0.444   0.302   0.299
   33  4000  5.00 -1.00  2.00  0.00  0.00 -12.439 -12.420 -13.607 -14.454 -14.779   2.817   2.814   0.824   0.452   0.263   0.260
   34  4250  0.00 -1.00  2.00  0.00  0.00 -11.983 -11.966 -13.612 -14.665 -15.102   3.484   3.479   0.938   0.544   0.519   0.514
   35  4250  0.50 -1.00  2.00  0.00  0.00 -12.327 -12.309 -13.827 -14.787 -15.144   3.262   3.258   0.857   0.532   0.482   0.478
   36  4250  1.00 -1.00  2.00  0.00  0.00 -12.627 -12.609 -13.993 -14.871 -15.166   3.045   3.042   0.795   0.511   0.430   0.427
   37  4250  1.50 -1.00  2.00  0.00  0.00 -12.866 -12.847 -14.114 -14.926 -15.176   2.862   2.859   0.750   0.491   0.378   0.375
   38  4250  2.00 -1.00  2.00  0.00  0.00 -13.039 -13.019 -14.196 -14.962 -15.180   2.725   2.723   0.718   0.477   0.333   0.330
   39  4250  2.50 -1.00  2.00  0.00  0.00 -13.153 -13.133 -14.248 -14.986 -15.181   2.635   2.633   0.695   0.472   0.300   0.298
   40  4250  3.00 -1.00  2.00  0.00  0.00 -13.210 -13.189 -14.276 -15.003 -15.182   2.595   2.594   0.679   0.477   0.281   0.280
   41  4250  3.50 -1.00  2.00  0.00  0.00 -13.217 -13.196 -14.282 -15.014 -15.184   2.599   2.598   0.670   0.491   0.274   0.273
   42  4250  4.00 -1.00  2.00  0.00  0.00 -13.184 -13.163 -14.265 -15.007 -15.186   2.626   2.624   0.678   0.493   0.281   0.279
   43  4250  4.50 -1.00  2.00  0.00  0.00 -13.143 -13.123 -14.242 -14.984 -15.188   2.643   2.642   0.704   0.468   0.298   0.297
   44  4250  5.00 -1.00  2.00  0.00  0.00 -13.125 -13.105 -14.227 -14.970 -15.196   2.647   2.645   0.726   0.446   0.301   0.299
   45  4500  0.00 -1.00  2.00  0.00  0.00 -12.886 -12.869 -14.352 -15.210 -15.541   3.126   3.121   0.831   0.456   0.550   0.545
   46  4500  0.50 -1.00  2.00  0.00  0.00 -13.179 -13.161 -14.523 -15.305 -15.572   2.928   2.923   0.767   0.444   0.503   0.499
   47  4500  1.00 -1.00  2.00  0.00  0.00 -13.436 -13.417 -14.656 -15.372 -15.590   2.738   2.735   0.718   0.428   0.445   0.442
   48  4500  1.50 -1.00  2.00  0.00  0.00 -13.639 -13.620 -14.751 -15.416 -15.597   2.579   2.576   0.681   0.414   0.388   0.385
   49  4500  2.00 -1.00  2.00  0.00  0.00 -13.789 -13.770 -14.816 -15.445 -15.599   2.458   2.456   0.654   0.404   0.340   0.338
   50  4500  2.50 -1.00  2.00  0.00  0.00 -13.891 -13.871 -14.859 -15.465 -15.599   2.376   2.374   0.634   0.400   0.304   0.302
   51  4500  3.00 -1.00  2.00  0.00  0.00 -13.946 -13.926 -14.883 -15.479 -15.598   2.334   2.333   0.620   0.406   0.282   0.281
   52  4500  3.50 -1.00  2.00  0.00  0.00 -13.962 -13.941 -14.892 -15.490 -15.599   2.330   2.329   0.609   0.418   0.275   0.274
   53  4500  4.00 -1.00  2.00  0.00  0.00 -13.942 -13.921 -14.888 -15.497 -15.599   2.356   2.356   0.602   0.435   0.279   0.278
   54  4500  4.50 -1.00  2.00  0.00  0.00 -13.890 -13.868 -14.865 -15.494 -15.599   2.406   2.406   0.605   0.453   0.289   0.288
   55  4500  5.00 -1.00  2.00  0.00  0.00 -13.821 -13.800 -14.829 -15.475 -15.598   2.457   2.455   0.623   0.453   0.304   0.303
   56  4750  0.00 -1.00  2.00  0.00  0.00 -13.689 -13.672 -15.044 -15.706 -15.929   2.819   2.815   0.722   0.369   0.634   0.629
   57  4750  0.50 -1.00  2.00  0.00  0.00 -13.936 -13.919 -15.165 -15.770 -15.946   2.636   2.631   0.676   0.358   0.566   0.561
   58  4750  1.00 -1.00  2.00  0.00  0.00 -14.155 -14.136 -15.261 -15.816 -15.956   2.464   2.460   0.640   0.344   0.493   0.489
   59  4750  1.50 -1.00  2.00  0.00  0.00 -14.330 -14.311 -15.329 -15.847 -15.960   2.319   2.316   0.613   0.334   0.423   0.420
   60  4750  2.00 -1.00  2.00  0.00  0.00 -14.460 -14.441 -15.374 -15.867 -15.961   2.209   2.206   0.594   0.328   0.363   0.361
   61  4750  2.50 -1.00  2.00  0.00  0.00 -14.550 -14.530 -15.402 -15.880 -15.960   2.132   2.130   0.579   0.328   0.315   0.313
   62  4750  3.00 -1.00  2.00  0.00  0.00 -14.602 -14.582 -15.417 -15.890 -15.959   2.090   2.088   0.568   0.335   0.283   0.281
   63  4750  3.50 -1.00  2.00  0.00  0.00 -14.621 -14.601 -15.422 -15.900 -15.959   2.080   2.079   0.559   0.347   0.265   0.264
   64  4750  4.00 -1.00  2.00  0.00  0.00 -14.611 -14.590 -15.420 -15.908 -15.960   2.099   2.098   0.553   0.364   0.264   0.262
   65  4750  4.50 -1.00  2.00  0.00  0.00 -14.575 -14.554 -15.410 -15.914 -15.962   2.140   2.140   0.548   0.385   0.272   0.272
   66  4750  5.00 -1.00  2.00  0.00  0.00 -14.509 -14.488 -15.385 -15.915 -15.963   2.208   2.208   0.548   0.412   0.287   0.286
   67  5000  0.00 -1.00  2.00  0.00  0.00 -14.388 -14.370 -15.683 -16.161 -16.278   2.575   2.571   0.617   0.291   0.758   0.754
   68  5000  0.50 -1.00  2.00  0.00  0.00 -14.599 -14.580 -15.758 -16.195 -16.281   2.398   2.394   0.587   0.279   0.665   0.661
   69  5000  1.00 -1.00  2.00  0.00  0.00 -14.787 -14.768 -15.817 -16.219 -16.282   2.234   2.230   0.563   0.268   0.570   0.567
   70  5000  1.50 -1.00  2.00  0.00  0.00 -14.943 -14.924 -15.859 -16.235 -16.280   2.094   2.091   0.545   0.260   0.482   0.479
   71  5000  2.00 -1.00  2.00  0.00  0.00 -15.063 -15.043 -15.885 -16.244 -16.277   1.984   1.981   0.533   0.256   0.405   0.402
   72  5000  2.50 -1.00  2.00  0.00  0.00 -15.147 -15.127 -15.898 -16.250 -16.274   1.906   1.903   0.524   0.257   0.341   0.339
   73  5000  3.00 -1.00  2.00  0.00  0.00 -15.199 -15.179 -15.902 -16.255 -16.272   1.858   1.856   0.517   0.265   0.292   0.290
   74  5000  3.50 -1.00  2.00  0.00  0.00 -15.221 -15.201 -15.899 -16.260 -16.272   1.841   1.839   0.512   0.278   0.259   0.258
   75  5000  4.00 -1.00  2.00  0.00  0.00 -15.217 -15.196 -15.892 -16.266 -16.274   1.852   1.851   0.508   0.296   0.243   0.242
   76  5000  4.50 -1.00  2.00  0.00  0.00 -15.191 -15.170 -15.882 -16.273 -16.277   1.883   1.882   0.504   0.315   0.242   0.241
   77  5000  5.00 -1.00  2.00  0.00  0.00 -15.143 -15.122 -15.865 -16.279 -16.281   1.938   1.937   0.502   0.341   0.251   0.250
   78  5250  0.00 -1.00  2.00  0.00  0.00 -14.955 -14.936 -16.245 -16.569 -16.590   2.416   2.413   0.521   0.231   0.909   0.905
   79  5250  0.50 -1.00  2.00  0.00  0.00 -15.140 -15.121 -16.286 -16.579 -16.583   2.241   2.238   0.504   0.218   0.795   0.792
   80  5250  1.00 -1.00  2.00  0.00  0.00 -15.309 -15.290 -16.316 -16.584 -16.575   2.077   2.074   0.491   0.207   0.680   0.677
   81  5250  1.50 -1.00  2.00  0.00  0.00 -15.453 -15.434 -16.334 -16.586 -16.568   1.934   1.932   0.482   0.199   0.571   0.568
   82  5250  2.00 -1.00  2.00  0.00  0.00 -15.568 -15.549 -16.342 -16.584 -16.560   1.818   1.816   0.476   0.196   0.473   0.470
   83  5250  2.50 -1.00  2.00  0.00  0.00 -15.655 -15.635 -16.341 -16.582 -16.554   1.730   1.727   0.471   0.198   0.388   0.386
   84  5250  3.00 -1.00  2.00  0.00  0.00 -15.713 -15.693 -16.336 -16.580 -16.549   1.669   1.667   0.469   0.205   0.319   0.317
   85  5250  3.50 -1.00  2.00  0.00  0.00 -15.744 -15.724 -16.326 -16.581 -16.548   1.638   1.637   0.467   0.217   0.268   0.267
   86  5250  4.00 -1.00  2.00  0.00  0.00 -15.750 -15.730 -16.313 -16.584 -16.550   1.636   1.634   0.466   0.233   0.235   0.233
   87  5250  4.50 -1.00  2.00  0.00  0.00 -15.735 -15.714 -16.299 -16.588 -16.553   1.656   1.654   0.465   0.252   0.218   0.217
   88  5250  5.00 -1.00  2.00  0.00  0.00 -15.701 -15.680 -16.284 -16.594 -16.558   1.695   1.694   0.464   0.275   0.215   0.213
   89  5500  0.00 -1.00  2.00  0.00  0.00 -15.401 -15.382 -16.733 -16.931 -16.869   2.332   2.330   0.438   0.190   1.075   1.072
   90  5500  0.50 -1.00  2.00  0.00  0.00 -15.566 -15.546 -16.748 -16.925 -16.856   2.161   2.159   0.431   0.176   0.947   0.945
   91  5500  1.00 -1.00  2.00  0.00  0.00 -15.723 -15.703 -16.757 -16.917 -16.842   1.996   1.994   0.425   0.164   0.815   0.813
   92  5500  1.50 -1.00  2.00  0.00  0.00 -15.863 -15.843 -16.757 -16.906 -16.829   1.846   1.844   0.423   0.155   0.687   0.685
   93  5500  2.00 -1.00  2.00  0.00  0.00 -15.980 -15.960 -16.751 -16.895 -16.817   1.717   1.715   0.422   0.152   0.568   0.566
   94  5500  2.50 -1.00  2.00  0.00  0.00 -16.074 -16.054 -16.739 -16.884 -16.806   1.612   1.610   0.422   0.152   0.461   0.459
   95  5500  3.00 -1.00  2.00  0.00  0.00 -16.144 -16.124 -16.723 -16.875 -16.798   1.533   1.531   0.423   0.157   0.369   0.368
   96  5500  3.50 -1.00  2.00  0.00  0.00 -16.190 -16.170 -16.707 -16.870 -16.794   1.482   1.480   0.425   0.167   0.296   0.295
   97  5500  4.00 -1.00  2.00  0.00  0.00 -16.211 -16.191 -16.690 -16.868 -16.794   1.459   1.457   0.426   0.181   0.243   0.241
   98  5500  4.50 -1.00  2.00  0.00  0.00 -16.210 -16.189 -16.673 -16.870 -16.798   1.462   1.461   0.428   0.198   0.209   0.208
   99  5500  5.00 -1.00  2.00  0.00  0.00 -16.191 -16.170 -16.657 -16.874 -16.803   1.485   1.484   0.429   0.217   0.191   0.190
  100  5750  0.00 -1.00  2.00  0.00  0.00 -15.758 -15.738 -17.162 -17.257 -17.122   2.301   2.300   0.365   0.160   1.250   1.249
  101  5750  0.50 -1.00  2.00  0.00  0.00 -15.902 -15.882 -17.156 -17.240 -17.105   2.140   2.138   0.365   0.148   1.111   1.109
  102  5750  1.00 -1.00  2.00  0.00  0.00 -16.048 -16.028 -17.147 -17.222 -17.088   1.976   1.974   0.366   0.138   0.966   0.965
  103  5750  1.50 -1.00  2.00  0.00  0.00 -16.184 -16.164 -17.134 -17.203 -17.071   1.820   1.819   0.369   0.129   0.822   0.821
  104  5750  2.00 -1.00  2.00  0.00  0.00 -16.306 -16.285 -17.116 -17.183 -17.055   1.679   1.678   0.372   0.124   0.685   0.683
  105  5750  2.50 -1.00  2.00  0.00  0.00 -16.408 -16.388 -17.094 -17.164 -17.040   1.557   1.556   0.376   0.122   0.558   0.556
  106  5750  3.00 -1.00  2.00  0.00  0.00 -16.493 -16.472 -17.070 -17.147 -17.027   1.456   1.455   0.380   0.125   0.444   0.442
  107  5750  3.50 -1.00  2.00  0.00  0.00 -16.557 -16.536 -17.048 -17.134 -17.018   1.379   1.378   0.384   0.131   0.347   0.345
  108  5750  4.00 -1.00  2.00  0.00  0.00 -16.598 -16.577 -17.026 -17.126 -17.015   1.331   1.329   0.388   0.141   0.270   0.269
  109  5750  4.50 -1.00  2.00  0.00  0.00 -16.615 -16.595 -17.007 -17.125 -17.016   1.311   1.310   0.392   0.155   0.216   0.215
  110  5750  5.00 -1.00  2.00  0.00  0.00 -16.613 -16.592 -16.990 -17.126 -17.021   1.315   1.314   0.395   0.171   0.182   0.181
  111  6000  0.00 -1.00  2.00  0.00  0.00 -16.052 -16.031 -17.550 -17.553 -17.350   2.303   2.302   0.297   0.134   1.438   1.437
  112  6000  0.50 -1.00  2.00  0.00  0.00 -16.176 -16.155 -17.522 -17.529 -17.334   2.155   2.154   0.306   0.130   1.282   1.280
  113  6000  1.00 -1.00  2.00  0.00  0.00 -16.310 -16.289 -17.499 -17.505 -17.317   1.997   1.995   0.312   0.122   1.126   1.125
  114  6000  1.50 -1.00  2.00  0.00  0.00 -16.442 -16.421 -17.474 -17.479 -17.298   1.839   1.838   0.319   0.115   0.969   0.968
  115  6000  2.00 -1.00  2.00  0.00  0.00 -16.565 -16.544 -17.445 -17.453 -17.279   1.690   1.689   0.326   0.110   0.815   0.814
  116  6000  2.50 -1.00  2.00  0.00  0.00 -16.674 -16.654 -17.414 -17.426 -17.260   1.554   1.553   0.333   0.107   0.670   0.669
  117  6000  3.00 -1.00  2.00  0.00  0.00 -16.770 -16.749 -17.383 -17.402 -17.242   1.434   1.433   0.340   0.107   0.537   0.536
  118  6000  3.50 -1.00  2.00  0.00  0.00 -16.850 -16.829 -17.353 -17.381 -17.228   1.333   1.332   0.347   0.110   0.418   0.417
  119  6000  4.00 -1.00  2.00  0.00  0.00 -16.911 -16.890 -17.327 -17.366 -17.219   1.257   1.256   0.353   0.116   0.318   0.317
  120  6000  4.50 -1.00  2.00  0.00  0.00 -16.951 -16.930 -17.304 -17.358 -17.216   1.209   1.208   0.358   0.125   0.241   0.240
  121  6000  5.00 -1.00  2.00  0.00  0.00 -16.969 -16.948 -17.285 -17.356 -17.218   1.189   1.188   0.362   0.137   0.188   0.187
  122  6250  0.50 -1.00  2.00  0.00  0.00 -16.409 -16.388 -17.862 -17.796 -17.545   2.189   2.188   0.249   0.114   1.462   1.461
  123  6250  1.00 -1.00  2.00  0.00  0.00 -16.531 -16.510 -17.822 -17.768 -17.530   2.039   2.038   0.262   0.113   1.287   1.286
  124  6250  1.50 -1.00  2.00  0.00  0.00 -16.657 -16.636 -17.786 -17.738 -17.511   1.883   1.882   0.272   0.109   1.119   1.118
  125  6250  2.00 -1.00  2.00  0.00  0.00 -16.779 -16.758 -17.748 -17.707 -17.490   1.730   1.729   0.283   0.105   0.952   0.951
  126  6250  2.50 -1.00  2.00  0.00  0.00 -16.893 -16.872 -17.709 -17.675 -17.468   1.584   1.583   0.293   0.102   0.792   0.791
  127  6250  3.00 -1.00  2.00  0.00  0.00 -16.997 -16.976 -17.670 -17.644 -17.446   1.449   1.448   0.302   0.101   0.641   0.640
  128  6250  3.50 -1.00  2.00  0.00  0.00 -17.088 -17.067 -17.633 -17.616 -17.427   1.329   1.328   0.312   0.101   0.503   0.502
  129  6250  4.00 -1.00  2.00  0.00  0.00 -17.166 -17.145 -17.600 -17.593 -17.412   1.229   1.228   0.319   0.103   0.383   0.382
  130  6250  4.50 -1.00  2.00  0.00  0.00 -17.226 -17.205 -17.572 -17.577 -17.403   1.153   1.152   0.326   0.108   0.283   0.282
  131  6250  5.00 -1.00  2.00  0.00  0.00 -17.265 -17.243 -17.550 -17.569 -17.401   1.107   1.106   0.332   0.116   0.209   0.208
  132  6500  0.50 -1.00  2.00  0.00  0.00 -16.617 -16.596 -18.184 -18.045 -17.736   2.229   2.229   0.191   0.098   1.649   1.648
  133  6500  1.00 -1.00  2.00  0.00  0.00 -16.726 -16.705 -18.127 -18.014 -17.726   2.090   2.089   0.212   0.105   1.456   1.455
  134  6500  1.50 -1.00  2.00  0.00  0.00 -16.845 -16.824 -18.077 -17.982 -17.710   1.939   1.938   0.228   0.107   1.268   1.267
  135  6500  2.00 -1.00  2.00  0.00  0.00 -16.964 -16.943 -18.031 -17.948 -17.689   1.785   1.785   0.241   0.105   1.091   1.090
  136  6500  2.50 -1.00  2.00  0.00  0.00 -17.080 -17.059 -17.984 -17.912 -17.666   1.634   1.633   0.254   0.103   0.918   0.918
  137  6500  3.00 -1.00  2.00  0.00  0.00 -17.189 -17.167 -17.937 -17.876 -17.642   1.489   1.488   0.266   0.101   0.753   0.752
  138  6500  3.50 -1.00  2.00  0.00  0.00 -17.289 -17.267 -17.893 -17.841 -17.618   1.354   1.354   0.277   0.100   0.598   0.597
  139  6500  4.00 -1.00  2.00  0.00  0.00 -17.377 -17.356 -17.852 -17.811 -17.597   1.235   1.234   0.287   0.100   0.459   0.458
  140  6500  4.50 -1.00  2.00  0.00  0.00 -17.453 -17.432 -17.818 -17.786 -17.582   1.136   1.135   0.296   0.102   0.338   0.338
  141  6500  5.00 -1.00  2.00  0.00  0.00 -17.511 -17.489 -17.791 -17.771 -17.574   1.062   1.062   0.303   0.106   0.242   0.242
  142  6750  0.50 -1.00  2.00  0.00  0.00 -16.819 -16.797 -18.458 -18.269 -17.917   2.252   2.252   0.148   0.092   1.771   1.771
  143  6750  1.00 -1.00  2.00  0.00  0.00 -16.907 -16.885 -18.419 -18.245 -17.905   2.141   2.140   0.160   0.095   1.628   1.628
  144  6750  1.50 -1.00  2.00  0.00  0.00 -17.016 -16.995 -18.354 -18.212 -17.894   1.997   1.997   0.183   0.103   1.423   1.422
  145  6750  2.00 -1.00  2.00  0.00  0.00 -17.131 -17.110 -18.296 -18.175 -17.876   1.846   1.845   0.201   0.107   1.227   1.227
  146  6750  2.50 -1.00  2.00  0.00  0.00 -17.245 -17.224 -18.242 -18.137 -17.853   1.693   1.693   0.217   0.107   1.043   1.043
  147  6750  3.00 -1.00  2.00  0.00  0.00 -17.357 -17.335 -18.189 -18.097 -17.828   1.542   1.541   0.231   0.106   0.866   0.866
  148  6750  3.50 -1.00  2.00  0.00  0.00 -17.462 -17.440 -18.137 -18.057 -17.801   1.398   1.397   0.244   0.105   0.698   0.697
  149  6750  4.00 -1.00  2.00  0.00  0.00 -17.558 -17.537 -18.090 -18.020 -17.776   1.264   1.264   0.256   0.104   0.543   0.542
  150  6750  4.50 -1.00  2.00  0.00  0.00 -17.645 -17.624 -18.048 -17.989 -17.755   1.146   1.145   0.267   0.103   0.404   0.403
  151  6750  5.00 -1.00  2.00  0.00  0.00 -17.718 -17.696 -18.014 -17.965 -17.740   1.049   1.049   0.275   0.104   0.288   0.287
  152  7000  0.50 -1.00  2.00  0.00  0.00 -17.026 -17.004 -18.693 -18.468 -18.086   2.245   2.245   0.117   0.087   1.834   1.834
  153  7000  1.00 -1.00  2.00  0.00  0.00 -17.088 -17.066 -18.669 -18.453 -18.074   2.167   2.167   0.121   0.092   1.739   1.738
  154  7000  1.50 -1.00  2.00  0.00  0.00 -17.180 -17.158 -18.622 -18.427 -18.063   2.049   2.049   0.135   0.099   1.578   1.578
  155  7000  2.00 -1.00  2.00  0.00  0.00 -17.288 -17.266 -18.550 -18.390 -18.051   1.904   1.904   0.161   0.108   1.365   1.364
  156  7000  2.50 -1.00  2.00  0.00  0.00 -17.399 -17.377 -18.486 -18.350 -18.030   1.753   1.753   0.181   0.113   1.164   1.164
  157  7000  3.00 -1.00  2.00  0.00  0.00 -17.509 -17.487 -18.426 -18.308 -18.005   1.601   1.600   0.197   0.113   0.978   0.977
  158  7000  3.50 -1.00  2.00  0.00  0.00 -17.616 -17.594 -18.369 -18.265 -17.977   1.451   1.451   0.212   0.113   0.799   0.798
  159  7000  4.00 -1.00  2.00  0.00  0.00 -17.718 -17.696 -18.315 -18.223 -17.949   1.307   1.307   0.226   0.111   0.630   0.630
  160  7000  4.50 -1.00  2.00  0.00  0.00 -17.812 -17.791 -18.265 -18.185 -17.923   1.174   1.174   0.238   0.110   0.476   0.475
  161  7000  5.00 -1.00  2.00  0.00  0.00 -17.896 -17.874 -18.224 -18.153 -17.902   1.059   1.059   0.249   0.109   0.341   0.341
  162  7250  0.50 -1.00  2.00  0.00  0.00 -17.250 -17.228 -18.886 -18.642 -18.242   2.194   2.195   0.100   0.085   1.823   1.823
  163  7250  1.00 -1.00  2.00  0.00  0.00 -17.278 -17.256 -18.884 -18.638 -18.232   2.162   2.162   0.094   0.089   1.795   1.795
  164  7250  1.50 -1.00  2.00  0.00  0.00 -17.349 -17.327 -18.850 -18.620 -18.221   2.074   2.073   0.101   0.098   1.674   1.673
  165  7250  2.00 -1.00  2.00  0.00  0.00 -17.441 -17.419 -18.796 -18.592 -18.209   1.953   1.953   0.117   0.107   1.501   1.501
  166  7250  2.50 -1.00  2.00  0.00  0.00 -17.545 -17.524 -18.720 -18.552 -18.195   1.808   1.808   0.143   0.117   1.285   1.285
  167  7250  3.00 -1.00  2.00  0.00  0.00 -17.652 -17.630 -18.652 -18.508 -18.172   1.658   1.658   0.164   0.122   1.085   1.085
  168  7250  3.50 -1.00  2.00  0.00  0.00 -17.758 -17.737 -18.588 -18.463 -18.145   1.507   1.507   0.181   0.123   0.897   0.897
  169  7250  4.00 -1.00  2.00  0.00  0.00 -17.862 -17.840 -18.528 -18.418 -18.115   1.358   1.357   0.197   0.122   0.718   0.717
  170  7250  4.50 -1.00  2.00  0.00  0.00 -17.961 -17.939 -18.472 -18.374 -18.085   1.215   1.215   0.211   0.120   0.551   0.550
  171  7250  5.00 -1.00  2.00  0.00  0.00 -18.052 -18.031 -18.423 -18.336 -18.059   1.085   1.085   0.224   0.118   0.401   0.400
  172  7500  0.50 -1.00  2.00  0.00  0.00 -17.514 -17.491 -19.014 -18.776 -18.384   2.064   2.064   0.108   0.083   1.680   1.680
  173  7500  1.00 -1.00  2.00  0.00  0.00 -17.481 -17.459 -19.068 -18.800 -18.375   2.120   2.120   0.075   0.085   1.797   1.797
  174  7500  1.50 -1.00  2.00  0.00  0.00 -17.527 -17.505 -19.049 -18.791 -18.368   2.066   2.066   0.077   0.095   1.721   1.721
  175  7500  2.00 -1.00  2.00  0.00  0.00 -17.601 -17.579 -19.007 -18.771 -18.357   1.972   1.972   0.086   0.107   1.584   1.584
  176  7500  2.50 -1.00  2.00  0.00  0.00 -17.691 -17.669 -18.947 -18.740 -18.344   1.851   1.851   0.104   0.119   1.404   1.404
  177  7500  3.00 -1.00  2.00  0.00  0.00 -17.791 -17.770 -18.868 -18.698 -18.328   1.709   1.708   0.130   0.129   1.188   1.188
  178  7500  3.50 -1.00  2.00  0.00  0.00 -17.894 -17.872 -18.797 -18.652 -18.303   1.560   1.560   0.151   0.133   0.990   0.989
  179  7500  4.00 -1.00  2.00  0.00  0.00 -17.996 -17.975 -18.731 -18.604 -18.273   1.410   1.409   0.169   0.134   0.803   0.803
  180  7500  4.50 -1.00  2.00  0.00  0.00 -18.097 -18.076 -18.669 -18.557 -18.242   1.262   1.261   0.185   0.133   0.625   0.625
  181  7500  5.00 -1.00  2.00  0.00  0.00 -18.193 -18.171 -18.613 -18.513 -18.212   1.122   1.122   0.199   0.130   0.463   0.462
  182  7750  1.00 -1.00  2.00  0.00  0.00 -17.704 -17.681 -19.214 -18.935 -18.503   2.033   2.034   0.068   0.082   1.731   1.731
