4.75841290E-01  16526.4 1.361E+03 2.934E+14 3.998E+00 3.099E+02 2.000E+05
6.24530621E-01  17478.1 1.785E+03 3.665E+14 3.980E+00 3.047E+02 2.000E+05
8.23724951E-01  18526.2 2.355E+03 4.579E+14 3.963E+00 2.995E+02 2.000E+05
1.09011307E+00  19675.9 3.118E+03 5.720E+14 3.958E+00 2.965E+02 2.000E+05
1.44497490E+00  20933.6 4.136E+03 7.137E+14 3.972E+00 2.939E+02 2.000E+05
1.91433013E+00  22305.0 5.481E+03 8.882E+14 4.020E+00 2.960E+02 2.000E+05
2.53496689E+00  23798.7 7.261E+03 1.103E+15 4.040E+00 2.939E+02 2.000E+05
3.35390517E+00  25423.9 9.608E+03 1.366E+15 4.113E+00 2.984E+02 2.000E+05
4.41623972E+00  27189.7 1.265E+04 1.682E+15 4.268E+00 3.075E+02 2.000E+05
5.76872222E+00  29109.5 1.650E+04 2.049E+15 4.506E+00 3.240E+02 2.000E+05
7.46477222E+00  31187.9 2.129E+04 2.470E+15 4.824E+00 3.463E+02 2.000E+05
9.55956196E+00  33449.1 2.716E+04 2.941E+15 5.246E+00 3.761E+02 2.000E+05
1.21134141E+01  35880.6 3.423E+04 3.465E+15 5.768E+00 4.141E+02 2.000E+05
1.52076588E+01  38541.6 4.267E+04 4.049E+15 6.337E+00 4.524E+02 2.000E+05
1.90215416E+01  41395.2 5.302E+04 4.735E+15 6.779E+00 4.456E+02 2.000E+05
PRADK 6.8694E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  14000.  GRAVITY 4.00000 LTE
TITLE SDSC GRID  [-0.1]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.79430 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.54079871E-06   7918.0 5.468E-02 2.377E+10 3.200E-01 1.309E+02 2.000E+05
5.56166303E-06   8082.5 5.489E-02 2.340E+10 3.200E-01 1.254E+02 2.000E+05
7.39539483E-06   8123.4 7.298E-02 3.094E+10 3.252E-01 1.378E+02 2.000E+05
9.80549471E-06   8169.8 9.674E-02 4.076E+10 3.311E-01 1.489E+02 2.000E+05
1.29594268E-05   8224.8 1.278E-01 5.347E+10 3.376E-01 1.541E+02 2.000E+05
1.70795490E-05   8287.3 1.684E-01 6.987E+10 3.450E-01 1.577E+02 2.000E+05
2.24457716E-05   8357.2 2.212E-01 9.099E+10 3.538E-01 1.606E+02 2.000E+05
2.94110396E-05   8432.9 2.897E-01 1.181E+11 3.641E-01 1.635E+02 2.000E+05
3.84231503E-05   8514.1 3.783E-01 1.527E+11 3.758E-01 1.629E+02 2.000E+05
5.00429770E-05   8598.1 4.926E-01 1.968E+11 3.895E-01 1.626E+02 2.000E+05
6.49554305E-05   8683.6 6.393E-01 2.528E+11 4.057E-01 1.652E+02 2.000E+05
8.40128704E-05   8772.7 8.268E-01 3.235E+11 4.240E-01 1.648E+02 2.000E+05
1.08279980E-04   8863.0 1.065E+00 4.125E+11 4.449E-01 1.623E+02 2.000E+05
1.39065110E-04   8954.5 1.368E+00 5.243E+11 4.685E-01 1.580E+02 2.000E+05
1.77931246E-04   9045.4 1.751E+00 6.639E+11 4.962E-01 1.567E+02 2.000E+05
2.26733167E-04   9138.2 2.231E+00 8.372E+11 5.283E-01 1.576E+02 2.000E+05
2.87700691E-04   9233.6 2.831E+00 1.051E+12 5.652E-01 1.604E+02 2.000E+05
3.63537767E-04   9332.5 3.577E+00 1.314E+12 6.070E-01 1.623E+02 2.000E+05
4.57663985E-04   9435.4 4.504E+00 1.636E+12 6.527E-01 1.575E+02 2.000E+05
5.74018562E-04   9532.6 5.649E+00 2.030E+12 7.063E-01 1.559E+02 2.000E+05
7.17005525E-04   9625.9 7.056E+00 2.510E+12 7.684E-01 1.571E+02 2.000E+05
8.91781938E-04   9715.4 8.776E+00 3.092E+12 8.403E-01 1.610E+02 2.000E+05
1.10447266E-03   9803.5 1.087E+01 3.794E+12 9.224E-01 1.659E+02 2.000E+05
1.36245107E-03   9890.7 1.340E+01 4.636E+12 1.016E+00 1.710E+02 2.000E+05
1.67410604E-03   9975.1 1.647E+01 5.644E+12 1.124E+00 1.788E+02 2.000E+05
2.04941253E-03  10059.7 2.015E+01 6.845E+12 1.245E+00 1.863E+02 2.000E+05
2.50035104E-03  10142.1 2.457E+01 8.276E+12 1.384E+00 1.949E+02 2.000E+05
3.04052516E-03  10222.0 2.987E+01 9.974E+12 1.543E+00 2.058E+02 2.000E+05
3.68641391E-03  10302.0 3.619E+01 1.198E+13 1.721E+00 2.168E+02 2.000E+05
4.45752876E-03  10380.0 4.373E+01 1.436E+13 1.925E+00 2.299E+02 2.000E+05
5.37604658E-03  10456.8 5.270E+01 1.717E+13 2.157E+00 2.461E+02 2.000E+05
6.46827814E-03  10534.2 6.334E+01 2.047E+13 2.420E+00 2.653E+02 2.000E+05
7.76609270E-03  10614.2 7.596E+01 2.434E+13 2.717E+00 2.877E+02 2.000E+05
9.30829253E-03  10698.9 9.092E+01 2.889E+13 3.047E+00 3.135E+02 2.000E+05
1.11439671E-02  10792.8 1.087E+02 3.422E+13 3.409E+00 3.413E+02 2.000E+05
1.33362036E-02  10899.0 1.298E+02 4.047E+13 3.800E+00 3.705E+02 2.000E+05
1.59634627E-02  11020.1 1.551E+02 4.781E+13 4.221E+00 4.022E+02 2.000E+05
1.91258445E-02  11162.2 1.854E+02 5.645E+13 4.663E+00 4.354E+02 2.000E+05
2.29602333E-02  11327.3 2.220E+02 6.667E+13 5.105E+00 4.659E+02 2.000E+05
2.76537833E-02  11519.3 2.667E+02 7.884E+13 5.535E+00 4.935E+02 2.000E+05
3.34582047E-02  11746.3 3.218E+02 9.343E+13 5.937E+00 5.185E+02 2.000E+05
4.07234432E-02  12015.6 3.906E+02 1.111E+14 6.285E+00 5.380E+02 2.000E+05
4.99312377E-02  12332.8 4.776E+02 1.325E+14 6.575E+00 5.541E+02 2.000E+05
6.17524282E-02  12707.6 5.892E+02 1.590E+14 6.783E+00 5.647E+02 2.000E+05
7.71617139E-02  13146.2 7.346E+02 1.920E+14 6.886E+00 5.669E+02 2.000E+05
9.75712260E-02  13657.8 9.271E+02 2.338E+14 6.888E+00 5.620E+02 2.000E+05
1.24894900E-01  14251.1 1.185E+03 2.874E+14 6.841E+00 5.533E+02 2.000E+05
1.61523601E-01  14933.2 1.531E+03 3.564E+14 6.816E+00 5.467E+02 2.000E+05
2.10623715E-01  15701.9 1.996E+03 4.453E+14 6.770E+00 5.362E+02 2.000E+05
2.76188311E-01  16563.6 2.616E+03 5.589E+14 6.798E+00 5.309E+02 2.000E+05
3.63557921E-01  17515.6 3.444E+03 7.017E+14 6.779E+00 5.210E+02 2.000E+05
4.79986320E-01  18561.0 4.548E+03 8.797E+14 6.807E+00 5.151E+02 2.000E+05
6.34854059E-01  19704.8 6.017E+03 1.100E+15 6.813E+00 5.093E+02 2.000E+05
8.40904518E-01  20953.1 7.974E+03 1.373E+15 6.843E+00 5.057E+02 2.000E+05
1.11315786E+00  22320.9 1.056E+04 1.708E+15 6.935E+00 5.104E+02 2.000E+05
1.47147311E+00  23809.9 1.396E+04 2.118E+15 7.025E+00 5.112E+02 2.000E+05
1.94042568E+00  25434.2 1.841E+04 2.615E+15 7.200E+00 5.222E+02 2.000E+05
2.54848632E+00  27195.8 2.416E+04 3.212E+15 7.431E+00 5.358E+02 2.000E+05
3.32884050E+00  29116.7 3.154E+04 3.916E+15 7.781E+00 5.602E+02 2.000E+05
4.31140546E+00  31192.8 4.080E+04 4.729E+15 8.330E+00 5.979E+02 2.000E+05
5.52319115E+00  33453.1 5.216E+04 5.641E+15 9.077E+00 6.504E+02 2.000E+05
7.00356019E+00  35884.1 6.595E+04 6.661E+15 9.916E+00 7.113E+02 2.000E+05
8.80551494E+00  38537.8 8.263E+04 7.805E+15 1.089E+01 7.784E+02 2.000E+05
1.10105204E+01  41385.2 1.030E+05 9.133E+15 1.180E+01 7.719E+02 2.000E+05
PRADK 6.8636E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  14000.  GRAVITY 4.50000 LTE
TITLE SDSC GRID  [-0.1]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.79430 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.10581339E-06   8004.9 1.604E-01 6.866E+10 3.459E-01 2.077E+02 2.000E+05
5.17570712E-06   8195.1 1.626E-01 6.818E+10 3.459E-01 1.975E+02 2.000E+05
6.83278525E-06   8228.9 2.147E-01 8.956E+10 3.557E-01 2.144E+02 2.000E+05
9.02123770E-06   8283.1 2.834E-01 1.174E+11 3.671E-01 2.270E+02 2.000E+05
1.18434613E-05   8341.5 3.720E-01 1.528E+11 3.801E-01 2.338E+02 2.000E+05
1.54722361E-05   8409.1 4.859E-01 1.979E+11 3.949E-01 2.361E+02 2.000E+05
2.01184275E-05   8481.5 6.317E-01 2.549E+11 4.122E-01 2.397E+02 2.000E+05
2.60381809E-05   8558.7 8.175E-01 3.267E+11 4.325E-01 2.453E+02 2.000E+05
3.35441741E-05   8639.9 1.053E+00 4.166E+11 4.558E-01 2.516E+02 2.000E+05
4.30242745E-05   8724.8 1.350E+00 5.289E+11 4.820E-01 2.501E+02 2.000E+05
5.49598823E-05   8811.4 1.725E+00 6.686E+11 5.114E-01 2.418E+02 2.000E+05
6.99165758E-05   8896.3 2.194E+00 8.420E+11 5.458E-01 2.385E+02 2.000E+05
8.85539250E-05   8981.6 2.779E+00 1.056E+12 5.855E-01 2.392E+02 2.000E+05
1.11669383E-04   9068.6 3.505E+00 1.318E+12 6.308E-01 2.393E+02 2.000E+05
1.40227345E-04   9157.4 4.401E+00 1.638E+12 6.821E-01 2.382E+02 2.000E+05
1.75349478E-04   9246.4 5.503E+00 2.028E+12 7.415E-01 2.406E+02 2.000E+05
2.18332694E-04   9336.2 6.852E+00 2.500E+12 8.096E-01 2.459E+02 2.000E+05
2.70790036E-04   9429.1 8.498E+00 3.068E+12 8.853E-01 2.443E+02 2.000E+05
3.34618627E-04   9518.9 1.050E+01 3.754E+12 9.723E-01 2.447E+02 2.000E+05
4.12003338E-04   9606.4 1.293E+01 4.578E+12 1.071E+00 2.440E+02 2.000E+05
5.05424686E-04   9687.9 1.586E+01 5.565E+12 1.186E+00 2.484E+02 2.000E+05
6.17677931E-04   9766.0 1.938E+01 6.741E+12 1.319E+00 2.571E+02 2.000E+05
7.52060427E-04   9842.2 2.360E+01 8.136E+12 1.471E+00 2.696E+02 2.000E+05
9.12454504E-04   9918.1 2.862E+01 9.785E+12 1.646E+00 2.857E+02 2.000E+05
1.10354673E-03   9995.2 3.461E+01 1.173E+13 1.843E+00 3.022E+02 2.000E+05
1.33139596E-03  10074.4 4.175E+01 1.403E+13 2.060E+00 3.121E+02 2.000E+05
1.60280004E-03  10149.0 5.024E+01 1.674E+13 2.309E+00 3.264E+02 2.000E+05
1.92517243E-03  10221.1 6.033E+01 1.993E+13 2.595E+00 3.451E+02 2.000E+05
2.30737902E-03  10292.2 7.228E+01 2.369E+13 2.921E+00 3.680E+02 2.000E+05
2.75997244E-03  10363.2 8.642E+01 2.809E+13 3.291E+00 3.953E+02 2.000E+05
3.29559457E-03  10435.2 1.031E+02 3.325E+13 3.708E+00 4.266E+02 2.000E+05
3.93016644E-03  10511.7 1.229E+02 3.930E+13 4.170E+00 4.590E+02 2.000E+05
4.68231529E-03  10588.9 1.463E+02 4.639E+13 4.694E+00 4.977E+02 2.000E+05
5.57375521E-03  10671.1 1.741E+02 5.469E+13 5.278E+00 5.426E+02 2.000E+05
6.63180780E-03  10762.3 2.069E+02 6.441E+13 5.924E+00 5.931E+02 2.000E+05
7.89100077E-03  10866.9 2.460E+02 7.581E+13 6.627E+00 6.481E+02 2.000E+05
9.39512931E-03  10988.9 2.925E+02 8.918E+13 7.382E+00 7.072E+02 2.000E+05
1.12020137E-02  11134.8 3.483E+02 1.049E+14 8.164E+00 7.660E+02 2.000E+05
1.33909782E-02  11304.4 4.158E+02 1.236E+14 8.945E+00 8.186E+02 2.000E+05
1.60690810E-02  11499.8 4.982E+02 1.459E+14 9.703E+00 8.655E+02 2.000E+05
1.93768579E-02  11729.1 5.999E+02 1.727E+14 1.043E+01 9.109E+02 2.000E+05
2.35047416E-02  12000.4 7.266E+02 2.051E+14 1.108E+01 9.517E+02 2.000E+05
2.87209820E-02  12322.5 8.865E+02 2.445E+14 1.162E+01 9.851E+02 2.000E+05
3.54131863E-02  12703.8 1.091E+03 2.929E+14 1.198E+01 1.004E+03 2.000E+05
4.41573095E-02  13147.8 1.359E+03 3.535E+14 1.212E+01 1.004E+03 2.000E+05
5.57653984E-02  13664.6 1.715E+03 4.303E+14 1.210E+01 9.942E+02 2.000E+05
7.13473289E-02  14263.3 2.192E+03 5.288E+14 1.197E+01 9.768E+02 2.000E+05
9.23838218E-02  14948.6 2.837E+03 6.559E+14 1.181E+01 9.553E+02 2.000E+05
1.20869282E-01  15725.4 3.711E+03 8.209E+14 1.163E+01 9.283E+02 2.000E+05
1.59046728E-01  16589.9 4.883E+03 1.033E+15 1.167E+01 9.170E+02 2.000E+05
2.09815057E-01  17543.6 6.442E+03 1.302E+15 1.169E+01 9.008E+02 2.000E+05
2.77227963E-01  18585.3 8.514E+03 1.637E+15 1.177E+01 8.907E+02 2.000E+05
3.66643618E-01  19723.6 1.126E+04 2.051E+15 1.182E+01 8.823E+02 2.000E+05
4.84890087E-01  20967.5 1.490E+04 2.559E+15 1.197E+01 8.834E+02 2.000E+05
6.40342910E-01  22328.8 1.967E+04 3.179E+15 1.216E+01 8.916E+02 2.000E+05
8.44436004E-01  23815.3 2.595E+04 3.933E+15 1.235E+01 8.987E+02 2.000E+05
1.11075544E+00  25436.8 3.413E+04 4.845E+15 1.269E+01 9.211E+02 2.000E+05
1.45521013E+00  27199.7 4.470E+04 5.936E+15 1.313E+01 9.469E+02 2.000E+05
1.89569461E+00  29117.9 5.820E+04 7.222E+15 1.380E+01 9.927E+02 2.000E+05
2.45246634E+00  31195.0 7.524E+04 8.716E+15 1.461E+01 1.049E+03 2.000E+05
3.14650308E+00  33451.1 9.643E+04 1.042E+16 1.578E+01 1.131E+03 2.000E+05
3.99935444E+00  35884.1 1.224E+05 1.234E+16 1.720E+01 1.234E+03 2.000E+05
5.03878436E+00  38536.1 1.539E+05 1.449E+16 1.887E+01 1.349E+03 2.000E+05
6.31099891E+00  41380.4 1.924E+05 1.697E+16 2.046E+01 1.337E+03 2.000E+05
PRADK 6.8612E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  14000.  GRAVITY 5.00000 LTE
TITLE SDSC GRID  [-0.1]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.79430 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
4.52231764E-06   8094.0 4.508E-01 1.892E+11 3.937E-01 3.145E+02 2.000E+05
4.57733880E-06   8305.2 4.563E-01 1.879E+11 3.937E-01 2.972E+02 2.000E+05
5.98959047E-06   8345.0 5.971E-01 2.442E+11 4.121E-01 3.145E+02 2.000E+05
7.85902192E-06   8400.9 7.834E-01 3.178E+11 4.340E-01 3.301E+02 2.000E+05
1.02190841E-05   8461.5 1.019E+00 4.097E+11 4.593E-01 3.461E+02 2.000E+05
1.31887229E-05   8529.9 1.315E+00 5.238E+11 4.875E-01 3.491E+02 2.000E+05
1.69098377E-05   8601.4 1.685E+00 6.651E+11 5.201E-01 3.551E+02 2.000E+05
2.15479730E-05   8676.2 2.148E+00 8.393E+11 5.578E-01 3.645E+02 2.000E+05
2.73040567E-05   8755.3 2.721E+00 1.053E+12 6.004E-01 3.671E+02 2.000E+05
3.44243630E-05   8836.5 3.430E+00 1.314E+12 6.482E-01 3.611E+02 2.000E+05
4.32020391E-05   8918.2 4.305E+00 1.633E+12 7.026E-01 3.520E+02 2.000E+05
5.39731658E-05   8998.3 5.378E+00 2.020E+12 7.655E-01 3.494E+02 2.000E+05
6.71236577E-05   9078.6 6.689E+00 2.488E+12 8.379E-01 3.520E+02 2.000E+05
8.31093319E-05   9159.7 8.282E+00 3.050E+12 9.211E-01 3.592E+02 2.000E+05
1.02462273E-04   9242.3 1.021E+01 3.724E+12 1.016E+00 3.696E+02 2.000E+05
1.25834490E-04   9327.7 1.254E+01 4.528E+12 1.123E+00 3.726E+02 2.000E+05
1.54027288E-04   9413.6 1.535E+01 5.489E+12 1.242E+00 3.666E+02 2.000E+05
1.87935633E-04   9494.5 1.873E+01 6.634E+12 1.380E+00 3.667E+02 2.000E+05
2.28547949E-04   9571.1 2.277E+01 7.994E+12 1.540E+00 3.733E+02 2.000E+05
2.77015716E-04   9644.1 2.760E+01 9.604E+12 1.723E+00 3.862E+02 2.000E+05
3.34701336E-04   9715.1 3.335E+01 1.150E+13 1.932E+00 4.028E+02 2.000E+05
4.03279075E-04   9786.4 4.018E+01 1.374E+13 2.168E+00 4.181E+02 2.000E+05
4.84679531E-04   9855.0 4.828E+01 1.637E+13 2.439E+00 4.385E+02 2.000E+05
5.81103195E-04   9922.7 5.788E+01 1.945E+13 2.747E+00 4.639E+02 2.000E+05
6.95145780E-04   9989.9 6.923E+01 2.307E+13 3.099E+00 4.948E+02 2.000E+05
8.30087714E-04  10059.8 8.266E+01 2.730E+13 3.490E+00 5.220E+02 2.000E+05
9.89806519E-04  10128.1 9.854E+01 3.226E+13 3.933E+00 5.543E+02 2.000E+05
1.17899548E-03  10201.3 1.174E+02 3.808E+13 4.424E+00 5.836E+02 2.000E+05
1.40312412E-03  10271.5 1.396E+02 4.491E+13 4.984E+00 6.194E+02 2.000E+05
1.66826529E-03  10340.2 1.660E+02 5.290E+13 5.621E+00 6.634E+02 2.000E+05
1.98165524E-03  10408.1 1.971E+02 6.226E+13 6.343E+00 7.165E+02 2.000E+05
2.35194113E-03  10477.1 2.338E+02 7.320E+13 7.159E+00 7.796E+02 2.000E+05
2.78959286E-03  10550.1 2.773E+02 8.598E+13 8.073E+00 8.528E+02 2.000E+05
3.30759678E-03  10631.5 3.286E+02 1.009E+14 9.085E+00 9.339E+02 2.000E+05
3.92279627E-03  10727.3 3.895E+02 1.185E+14 1.018E+01 1.016E+03 2.000E+05
4.65551068E-03  10834.1 4.620E+02 1.391E+14 1.139E+01 1.107E+03 2.000E+05
5.53014810E-03  10957.4 5.485E+02 1.635E+14 1.270E+01 1.206E+03 2.000E+05
6.57782985E-03  11101.4 6.519E+02 1.922E+14 1.411E+01 1.313E+03 2.000E+05
7.83999902E-03  11271.2 7.764E+02 2.262E+14 1.556E+01 1.420E+03 2.000E+05
9.37635722E-03  11469.5 9.278E+02 2.669E+14 1.694E+01 1.512E+03 2.000E+05
1.12682683E-02  11704.4 1.114E+03 3.158E+14 1.825E+01 1.596E+03 2.000E+05
1.36235601E-02  11981.2 1.346E+03 3.748E+14 1.945E+01 1.671E+03 2.000E+05
1.65907455E-02  12307.7 1.637E+03 4.466E+14 2.046E+01 1.737E+03 2.000E+05
2.03830368E-02  12692.7 2.010E+03 5.347E+14 2.117E+01 1.781E+03 2.000E+05
2.53276004E-02  13140.9 2.496E+03 6.445E+14 2.143E+01 1.784E+03 2.000E+05
3.18935648E-02  13663.6 3.140E+03 7.836E+14 2.138E+01 1.769E+03 2.000E+05
4.07230530E-02  14268.8 4.008E+03 9.615E+14 2.110E+01 1.732E+03 2.000E+05
5.26914951E-02  14959.0 5.184E+03 1.191E+15 2.070E+01 1.684E+03 2.000E+05
6.89895039E-02  15740.7 6.787E+03 1.490E+15 2.026E+01 1.627E+03 2.000E+05
9.09975485E-02  16606.8 8.953E+03 1.877E+15 2.018E+01 1.592E+03 2.000E+05
1.20391770E-01  17563.8 1.185E+04 2.371E+15 2.021E+01 1.560E+03 2.000E+05
1.59200125E-01  18602.2 1.567E+04 2.989E+15 2.055E+01 1.554E+03 2.000E+05
2.10252311E-01  19738.1 2.069E+04 3.748E+15 2.077E+01 1.547E+03 2.000E+05
2.77499187E-01  20976.1 2.731E+04 4.677E+15 2.106E+01 1.552E+03 2.000E+05
3.65786634E-01  22334.3 3.600E+04 5.805E+15 2.142E+01 1.568E+03 2.000E+05
4.81067479E-01  23817.2 4.735E+04 7.169E+15 2.197E+01 1.597E+03 2.000E+05
6.30571385E-01  25437.3 6.206E+04 8.804E+15 2.264E+01 1.640E+03 2.000E+05
8.23725550E-01  27200.2 8.105E+04 1.076E+16 2.341E+01 1.689E+03 2.000E+05
1.07130973E+00  29118.6 1.054E+05 1.307E+16 2.451E+01 1.765E+03 2.000E+05
1.38462578E+00  31195.9 1.361E+05 1.576E+16 2.599E+01 1.866E+03 2.000E+05
1.77493548E+00  33453.1 1.744E+05 1.884E+16 2.805E+01 2.009E+03 2.000E+05
2.25775981E+00  35886.1 2.217E+05 2.233E+16 3.020E+01 2.166E+03 2.000E+05
2.85306543E+00  38535.5 2.799E+05 2.630E+16 3.279E+01 2.347E+03 2.000E+05
3.58623015E+00  41377.7 3.515E+05 3.088E+16 3.543E+01 2.318E+03 2.000E+05
PRADK 6.8608E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  15000.  GRAVITY 2.50000 LTE
TITLE SDSC GRID  [-0.1]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.79430 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
