
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  141  6500  5.00 -2.00  2.00  0.00  0.00 -17.564 -17.543 -17.768 -17.714 -17.522   0.951   0.950   0.308   0.066   0.200   0.200
  142  6750  0.50 -2.00  2.00  0.00  0.00 -16.848 -16.826 -18.477 -18.255 -17.899   2.208   2.208   0.144   0.062   1.794   1.794
  143  6750  1.00 -2.00  2.00  0.00  0.00 -16.941 -16.920 -18.431 -18.227 -17.885   2.088   2.088   0.158   0.067   1.636   1.636
  144  6750  1.50 -2.00  2.00  0.00  0.00 -17.054 -17.032 -18.361 -18.190 -17.872   1.939   1.938   0.181   0.077   1.420   1.420
  145  6750  2.00 -2.00  2.00  0.00  0.00 -17.170 -17.148 -18.298 -18.150 -17.850   1.782   1.781   0.200   0.081   1.218   1.218
  146  6750  2.50 -2.00  2.00  0.00  0.00 -17.286 -17.264 -18.238 -18.106 -17.823   1.623   1.622   0.216   0.081   1.025   1.025
  147  6750  3.00 -2.00  2.00  0.00  0.00 -17.397 -17.376 -18.178 -18.061 -17.792   1.465   1.465   0.231   0.081   0.839   0.839
  148  6750  3.50 -2.00  2.00  0.00  0.00 -17.502 -17.481 -18.120 -18.016 -17.761   1.316   1.315   0.245   0.080   0.664   0.663
  149  6750  4.00 -2.00  2.00  0.00  0.00 -17.599 -17.577 -18.067 -17.974 -17.732   1.177   1.176   0.258   0.077   0.503   0.503
  150  6750  4.50 -2.00  2.00  0.00  0.00 -17.685 -17.663 -18.022 -17.938 -17.708   1.055   1.054   0.270   0.075   0.362   0.362
  151  6750  5.00 -2.00  2.00  0.00  0.00 -17.757 -17.735 -17.986 -17.910 -17.691   0.956   0.955   0.280   0.073   0.247   0.247
  152  7000  0.50 -2.00  2.00  0.00  0.00 -17.042 -17.020 -18.704 -18.455 -18.069   2.215   2.215   0.113   0.066   1.853   1.853
  153  7000  1.00 -2.00  2.00  0.00  0.00 -17.110 -17.088 -18.677 -18.437 -18.056   2.129   2.129   0.119   0.070   1.749   1.749
  154  7000  1.50 -2.00  2.00  0.00  0.00 -17.205 -17.183 -18.624 -18.407 -18.042   2.005   2.004   0.135   0.078   1.577   1.577
  155  7000  2.00 -2.00  2.00  0.00  0.00 -17.314 -17.292 -18.547 -18.367 -18.027   1.855   1.855   0.161   0.088   1.356   1.356
  156  7000  2.50 -2.00  2.00  0.00  0.00 -17.425 -17.404 -18.479 -18.322 -18.003   1.699   1.699   0.181   0.092   1.152   1.151
  157  7000  3.00 -2.00  2.00  0.00  0.00 -17.537 -17.515 -18.413 -18.275 -17.973   1.540   1.540   0.198   0.093   0.957   0.957
  158  7000  3.50 -2.00  2.00  0.00  0.00 -17.644 -17.623 -18.350 -18.227 -17.940   1.384   1.384   0.214   0.091   0.772   0.771
  159  7000  4.00 -2.00  2.00  0.00  0.00 -17.746 -17.725 -18.290 -18.180 -17.908   1.235   1.235   0.229   0.090   0.597   0.596
  160  7000  4.50 -2.00  2.00  0.00  0.00 -17.841 -17.819 -18.237 -18.137 -17.879   1.098   1.097   0.242   0.087   0.439   0.438
  161  7000  5.00 -2.00  2.00  0.00  0.00 -17.924 -17.902 -18.194 -18.102 -17.855   0.980   0.980   0.254   0.083   0.304   0.304
  162  7250  0.50 -2.00  2.00  0.00  0.00 -17.254 -17.232 -18.892 -18.630 -18.225   2.178   2.178   0.095   0.072   1.842   1.842
  163  7250  1.00 -2.00  2.00  0.00  0.00 -17.288 -17.266 -18.887 -18.623 -18.215   2.137   2.137   0.091   0.074   1.805   1.805
  164  7250  1.50 -2.00  2.00  0.00  0.00 -17.362 -17.340 -18.851 -18.603 -18.202   2.043   2.043   0.099   0.082   1.678   1.678
  165  7250  2.00 -2.00  2.00  0.00  0.00 -17.456 -17.434 -18.790 -18.570 -18.188   1.916   1.916   0.118   0.092   1.495   1.495
  166  7250  2.50 -2.00  2.00  0.00  0.00 -17.561 -17.539 -18.710 -18.526 -18.171   1.767   1.767   0.144   0.101   1.274   1.274
  167  7250  3.00 -2.00  2.00  0.00  0.00 -17.669 -17.647 -18.638 -18.479 -18.144   1.612   1.612   0.165   0.105   1.070   1.070
  168  7250  3.50 -2.00  2.00  0.00  0.00 -17.776 -17.754 -18.569 -18.429 -18.112   1.455   1.455   0.183   0.106   0.876   0.875
  169  7250  4.00 -2.00  2.00  0.00  0.00 -17.881 -17.859 -18.504 -18.378 -18.078   1.299   1.299   0.200   0.104   0.691   0.691
  170  7250  4.50 -2.00  2.00  0.00  0.00 -17.981 -17.959 -18.444 -18.330 -18.045   1.151   1.151   0.215   0.100   0.519   0.519
  171  7250  5.00 -2.00  2.00  0.00  0.00 -18.071 -18.050 -18.392 -18.288 -18.016   1.018   1.018   0.228   0.096   0.368   0.367
  172  7500  0.50 -2.00  2.00  0.00  0.00 -17.502 -17.480 -19.019 -18.767 -18.367   2.067   2.067   0.100   0.077   1.711   1.712
  173  7500  1.00 -2.00  2.00  0.00  0.00 -17.481 -17.458 -19.066 -18.786 -18.358   2.107   2.107   0.072   0.076   1.807   1.808
  174  7500  1.50 -2.00  2.00  0.00  0.00 -17.530 -17.508 -19.044 -18.775 -18.350   2.047   2.047   0.075   0.085   1.726   1.726
  175  7500  2.00 -2.00  2.00  0.00  0.00 -17.606 -17.584 -19.000 -18.752 -18.337   1.948   1.948   0.085   0.096   1.585   1.585
  176  7500  2.50 -2.00  2.00  0.00  0.00 -17.698 -17.676 -18.935 -18.717 -18.322   1.822   1.822   0.105   0.107   1.396   1.396
  177  7500  3.00 -2.00  2.00  0.00  0.00 -17.799 -17.777 -18.852 -18.671 -18.303   1.675   1.674   0.132   0.117   1.177   1.176
  178  7500  3.50 -2.00  2.00  0.00  0.00 -17.902 -17.881 -18.778 -18.621 -18.274   1.521   1.520   0.153   0.119   0.975   0.974
  179  7500  4.00 -2.00  2.00  0.00  0.00 -18.007 -17.985 -18.708 -18.569 -18.240   1.364   1.364   0.171   0.119   0.782   0.782
  180  7500  4.50 -2.00  2.00  0.00  0.00 -18.109 -18.087 -18.642 -18.517 -18.205   1.210   1.210   0.188   0.116   0.600   0.600
  181  7500  5.00 -2.00  2.00  0.00  0.00 -18.205 -18.183 -18.583 -18.469 -18.171   1.066   1.066   0.203   0.112   0.435   0.434
  182  7750  1.00 -2.00  2.00  0.00  0.00 -17.691 -17.669 -19.208 -18.921 -18.486   2.032   2.032   0.064   0.077   1.746   1.747
