
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  179  7500  4.00  0.00  0.00  0.00  0.00 -17.998 -17.976 -18.754 -18.663 -18.333   1.467   1.467   0.170   0.168   0.789   0.788
  180  7500  4.50  0.00  0.00  0.00  0.00 -18.095 -18.074 -18.700 -18.624 -18.310   1.331   1.331   0.185   0.168   0.622   0.622
  181  7500  5.00  0.00  0.00  0.00  0.00 -18.187 -18.166 -18.652 -18.590 -18.288   1.205   1.204   0.198   0.169   0.469   0.468
  182  7750  1.00  0.00  0.00  0.00  0.00 -17.746 -17.723 -19.212 -18.957 -18.526   2.014   2.014   0.068   0.105   1.664   1.664
  183  7750  1.50  0.00  0.00  0.00  0.00 -17.746 -17.723 -19.220 -18.967 -18.526   2.023   2.023   0.059   0.117   1.670   1.670
  184  7750  2.00  0.00  0.00  0.00  0.00 -17.792 -17.770 -19.192 -18.960 -18.524   1.969   1.969   0.064   0.132   1.575   1.575
  185  7750  2.50  0.00  0.00  0.00  0.00 -17.862 -17.840 -19.149 -18.943 -18.518   1.883   1.883   0.075   0.148   1.434   1.434
  186  7750  3.00  0.00  0.00  0.00  0.00 -17.946 -17.924 -19.091 -18.916 -18.509   1.773   1.772   0.092   0.162   1.262   1.261
  187  7750  3.50  0.00  0.00  0.00  0.00 -18.040 -18.018 -19.016 -18.877 -18.497   1.640   1.639   0.119   0.171   1.056   1.056
  188  7750  4.00  0.00  0.00  0.00  0.00 -18.137 -18.115 -18.947 -18.836 -18.477   1.501   1.501   0.142   0.176   0.864   0.864
  189  7750  4.50  0.00  0.00  0.00  0.00 -18.234 -18.212 -18.887 -18.795 -18.454   1.363   1.362   0.159   0.178   0.687   0.687
  190  7750  5.00  0.00  0.00  0.00  0.00 -18.329 -18.307 -18.833 -18.755 -18.429   1.228   1.228   0.174   0.177   0.523   0.523
  191  8000  1.00  0.00  0.00  0.00  0.00 -18.002 -17.979 -19.323 -19.060 -18.635   1.861   1.861   0.075   0.091   1.527   1.528
  192  8000  1.50  0.00  0.00  0.00  0.00 -17.956 -17.933 -19.372 -19.095 -18.642   1.942   1.942   0.046   0.106   1.636   1.636
  193  8000  2.00  0.00  0.00  0.00  0.00 -17.978 -17.956 -19.359 -19.097 -18.643   1.921   1.921   0.046   0.121   1.585   1.585
  194  8000  2.50  0.00  0.00  0.00  0.00 -18.031 -18.009 -19.323 -19.088 -18.641   1.859   1.859   0.054   0.140   1.470   1.470
  195  8000  3.00  0.00  0.00  0.00  0.00 -18.100 -18.078 -19.274 -19.069 -18.635   1.771   1.771   0.065   0.159   1.321   1.320
  196  8000  3.50  0.00  0.00  0.00  0.00 -18.181 -18.159 -19.209 -19.040 -18.624   1.661   1.661   0.084   0.175   1.140   1.139
  197  8000  4.00  0.00  0.00  0.00  0.00 -18.271 -18.250 -19.132 -18.999 -18.611   1.529   1.529   0.112   0.184   0.936   0.936
  198  8000  4.50  0.00  0.00  0.00  0.00 -18.366 -18.344 -19.065 -18.956 -18.589   1.392   1.392   0.133   0.187   0.750   0.750
  199  8000  5.00  0.00  0.00  0.00  0.00 -18.460 -18.438 -19.004 -18.914 -18.564   1.256   1.256   0.150   0.188   0.577   0.577
  200  8250  1.00  0.00  0.00  0.00  0.00 -18.272 -18.250 -19.396 -19.131 -18.720   1.661   1.661   0.089   0.075   1.331   1.332
  201  8250  1.50  0.00  0.00  0.00  0.00 -18.171 -18.148 -19.494 -19.202 -18.743   1.833   1.834   0.042   0.095   1.558   1.558
  202  8250  2.00  0.00  0.00  0.00  0.00 -18.169 -18.147 -19.502 -19.216 -18.749   1.849   1.850   0.033   0.111   1.561   1.561
  203  8250  2.50  0.00  0.00  0.00  0.00 -18.204 -18.182 -19.477 -19.214 -18.751   1.813   1.813   0.036   0.130   1.477   1.477
  204  8250  3.00  0.00  0.00  0.00  0.00 -18.259 -18.237 -19.434 -19.203 -18.748   1.746   1.746   0.046   0.152   1.348   1.348
  205  8250  3.50  0.00  0.00  0.00  0.00 -18.326 -18.304 -19.379 -19.182 -18.741   1.658   1.658   0.059   0.174   1.191   1.191
  206  8250  4.00  0.00  0.00  0.00  0.00 -18.404 -18.382 -19.309 -19.150 -18.730   1.548   1.547   0.080   0.190   1.006   1.005
  207  8250  4.50  0.00  0.00  0.00  0.00 -18.492 -18.471 -19.233 -19.108 -18.714   1.417   1.417   0.107   0.197   0.808   0.808
  208  8250  5.00  0.00  0.00  0.00  0.00 -18.584 -18.562 -19.166 -19.064 -18.691   1.282   1.282   0.127   0.199   0.627   0.627
  209  8500  1.50  0.00  0.00  0.00  0.00 -18.383 -18.360 -19.591 -19.290 -18.832   1.709   1.709   0.042   0.086   1.451   1.452
  210  8500  2.00  0.00  0.00  0.00  0.00 -18.356 -18.334 -19.621 -19.318 -18.842   1.764   1.764   0.024   0.102   1.509   1.510
  211  8500  2.50  0.00  0.00  0.00  0.00 -18.376 -18.353 -19.609 -19.324 -18.847   1.750   1.750   0.023   0.121   1.460   1.460
  212  8500  3.00  0.00  0.00  0.00  0.00 -18.417 -18.395 -19.575 -19.319 -18.848   1.703   1.703   0.030   0.143   1.356   1.356
  213  8500  3.50  0.00  0.00  0.00  0.00 -18.473 -18.451 -19.527 -19.305 -18.845   1.634   1.634   0.040   0.167   1.217   1.217
  214  8500  4.00  0.00  0.00  0.00  0.00 -18.539 -18.517 -19.466 -19.283 -18.837   1.546   1.545   0.054   0.191   1.053   1.052
  215  8500  4.50  0.00  0.00  0.00  0.00 -18.616 -18.594 -19.392 -19.248 -18.826   1.433   1.433   0.079   0.206   0.862   0.862
  216  8500  5.00  0.00  0.00  0.00  0.00 -18.703 -18.681 -19.319 -19.205 -18.809   1.304   1.304   0.104   0.211   0.673   0.672
  217  8750  1.50  0.00  0.00  0.00  0.00 -18.592 -18.569 -19.673 -19.366 -18.910   1.576   1.577   0.044   0.078   1.330   1.331
  218  8750  2.00  0.00  0.00  0.00  0.00 -18.539 -18.516 -19.721 -19.405 -18.926   1.669   1.669   0.020   0.093   1.440   1.440
  219  8750  2.50  0.00  0.00  0.00  0.00 -18.542 -18.520 -19.721 -19.418 -18.933   1.678   1.678   0.015   0.111   1.424   1.424
  220  8750  3.00  0.00  0.00  0.00  0.00 -18.571 -18.549 -19.697 -19.419 -18.936   1.649   1.650   0.018   0.134   1.345   1.345
  221  8750  3.50  0.00  0.00  0.00  0.00 -18.617 -18.595 -19.656 -19.412 -18.937   1.597   1.596   0.026   0.159   1.225   1.225
  222  8750  4.00  0.00  0.00  0.00  0.00 -18.674 -18.652 -19.602 -19.397 -18.934   1.525   1.525   0.037   0.187   1.076   1.075
  223  8750  4.50  0.00  0.00  0.00  0.00 -18.740 -18.718 -19.536 -19.372 -18.925   1.434   1.434   0.054   0.211   0.902   0.902
  224  8750  5.00  0.00  0.00  0.00  0.00 -18.819 -18.797 -19.462 -19.335 -18.915   1.319   1.319   0.080   0.222   0.713   0.713
  225  9000  1.50  0.00  0.00  0.00  0.00 -18.796 -18.773 -19.744 -19.433 -18.980   1.440   1.440   0.046   0.072   1.201   1.202
  226  9000  2.00  0.00  0.00  0.00  0.00 -18.716 -18.693 -19.806 -19.483 -19.001   1.569   1.570   0.018   0.087   1.356   1.356
  227  9000  2.50  0.00  0.00  0.00  0.00 -18.702 -18.680 -19.817 -19.501 -19.010   1.601   1.601   0.009   0.104   1.373   1.373
  228  9000  3.00  0.00  0.00  0.00  0.00 -18.720 -18.698 -19.800 -19.506 -19.015   1.588   1.588   0.009   0.125   1.317   1.317
  229  9000  3.50  0.00  0.00  0.00  0.00 -18.756 -18.734 -19.767 -19.503 -19.018   1.549   1.549   0.015   0.151   1.216   1.216
  230  9000  4.00  0.00  0.00  0.00  0.00 -18.805 -18.783 -19.720 -19.494 -19.018   1.492   1.491   0.024   0.180   1.082   1.082
  231  9000  4.50  0.00  0.00  0.00  0.00 -18.862 -18.840 -19.662 -19.477 -19.013   1.418   1.417   0.036   0.208   0.926   0.926
  232  9000  5.00  0.00  0.00  0.00  0.00 -18.925 -18.903 -19.594 -19.452 -19.003   1.329   1.329   0.051   0.236   0.753   0.753
  233  9250  2.00  0.00  0.00  0.00  0.00 -18.888 -18.866 -19.885 -19.555 -19.072   1.469   1.469   0.017   0.083   1.268   1.269
  234  9250  2.50  0.00  0.00  0.00  0.00 -18.858 -18.835 -19.903 -19.577 -19.082   1.522   1.522   0.005   0.098   1.314   1.314
  235  9250  3.00  0.00  0.00  0.00  0.00 -18.863 -18.841 -19.894 -19.585 -19.087   1.524   1.525   0.002   0.118   1.282   1.282
  236  9250  3.50  0.00  0.00  0.00  0.00 -18.889 -18.867 -19.866 -19.586 -19.091   1.498   1.498   0.006   0.143   1.200   1.200
  237  9250  4.00  0.00  0.00  0.00  0.00 -18.930 -18.908 -19.825 -19.580 -19.093   1.453   1.453   0.013   0.171   1.082   1.082
  238  9250  4.50  0.00  0.00  0.00  0.00 -18.980 -18.958 -19.772 -19.569 -19.093   1.391   1.391   0.024   0.202   0.937   0.937
  239  9250  5.00  0.00  0.00  0.00  0.00 -19.038 -19.016 -19.709 -19.550 -19.087   1.314   1.314   0.037   0.233   0.771   0.771
  240  9500  2.00  0.00  0.00  0.00  0.00 -19.056 -19.034 -19.957 -19.623 -19.138   1.369   1.369   0.015   0.079   1.178   1.178
  241  9500  2.50  0.00  0.00  0.00  0.00 -19.010 -18.988 -19.982 -19.648 -19.149   1.439   1.440   0.001   0.094   1.248   1.249
  242  9500  3.00  0.00  0.00  0.00  0.00 -19.003 -18.981 -19.978 -19.658 -19.155   1.457   1.457  -0.003   0.112   1.238   1.238
  243  9500  3.50  0.00  0.00  0.00  0.00 -19.019 -18.996 -19.956 -19.660 -19.159   1.444   1.444  -0.002   0.135   1.175   1.175
  244  9500  4.00  0.00  0.00  0.00  0.00 -19.050 -19.028 -19.920 -19.658 -19.162   1.410   1.410   0.004   0.164   1.073   1.073
  245  9500  4.50  0.00  0.00  0.00  0.00 -19.094 -19.072 -19.871 -19.651 -19.163   1.359   1.359   0.013   0.196   0.940   0.940
  246  9500  5.00  0.00  0.00  0.00  0.00 -19.146 -19.124 -19.811 -19.637 -19.162   1.292   1.292   0.025   0.229   0.781   0.781
  247  9750  2.00  0.00  0.00  0.00  0.00 -19.217 -19.194 -20.026 -19.687 -19.201   1.273   1.274   0.014   0.076   1.090   1.091
  248  9750  2.50  0.00  0.00  0.00  0.00 -19.159 -19.137 -20.055 -19.714 -19.213   1.357   1.357  -0.001   0.090   1.178   1.178
  249  9750  3.00  0.00  0.00  0.00  0.00 -19.140 -19.118 -20.055 -19.725 -19.218   1.387   1.387  -0.007   0.107   1.186   1.187
  250  9750  3.50  0.00  0.00  0.00  0.00 -19.145 -19.123 -20.037 -19.729 -19.222   1.386   1.386  -0.008   0.129   1.142   1.142
  251  9750  4.00  0.00  0.00  0.00  0.00 -19.168 -19.146 -20.005 -19.729 -19.225   1.363   1.363  -0.004   0.156   1.056   1.056
  252  9750  4.50  0.00  0.00  0.00  0.00 -19.204 -19.182 -19.961 -19.724 -19.228   1.322   1.322   0.004   0.189   0.935   0.935
  253  9750  5.00  0.00  0.00  0.00  0.00 -19.251 -19.229 -19.905 -19.714 -19.229   1.266   1.266   0.015   0.224   0.787   0.787
  254 10000  2.00  0.00  0.00  0.00  0.00 -19.368 -19.345 -20.092 -19.749 -19.261   1.183   1.184   0.012   0.074   1.008   1.009
  255 10000  2.50  0.00  0.00  0.00  0.00 -19.302 -19.280 -20.123 -19.777 -19.273   1.277   1.277  -0.004   0.087   1.108   1.109
  256 10000  3.00  0.00  0.00  0.00  0.00 -19.274 -19.251 -20.126 -19.789 -19.278   1.317   1.318  -0.011   0.103   1.131   1.131
  257 10000  3.50  0.00  0.00  0.00  0.00 -19.270 -19.248 -20.112 -19.794 -19.282   1.326   1.326  -0.012   0.123   1.102   1.102
  258 10000  4.00  0.00  0.00  0.00  0.00 -19.284 -19.262 -20.084 -19.795 -19.285   1.313   1.313  -0.010   0.150   1.031   1.032
  259 10000  4.50  0.00  0.00  0.00  0.00 -19.312 -19.290 -20.043 -19.792 -19.288   1.282   1.282  -0.004   0.182   0.925   0.925
  260 10000  5.00  0.00  0.00  0.00  0.00 -19.352 -19.330 -19.991 -19.785 -19.290   1.235   1.235   0.006   0.217   0.788   0.788
  261 10250  2.00  0.00  0.00  0.00  0.00 -19.511 -19.488 -20.154 -19.808 -19.318   1.099   1.100   0.010   0.073   0.931   0.932
  262 10250  2.50  0.00  0.00  0.00  0.00 -19.440 -19.417 -20.187 -19.837 -19.331   1.200   1.200  -0.006   0.085   1.040   1.040
  263 10250  3.00  0.00  0.00  0.00  0.00 -19.403 -19.381 -20.193 -19.850 -19.336   1.248   1.249  -0.014   0.100   1.074   1.075
  264 10250  3.50  0.00  0.00  0.00  0.00 -19.391 -19.369 -20.181 -19.855 -19.338   1.265   1.266  -0.016   0.119   1.058   1.059
  265 10250  4.00  0.00  0.00  0.00  0.00 -19.398 -19.375 -20.157 -19.856 -19.341   1.261   1.261  -0.015   0.143   1.002   1.002
  266 10250  4.50  0.00  0.00  0.00  0.00 -19.419 -19.396 -20.120 -19.855 -19.345   1.238   1.239  -0.010   0.174   0.909   0.909
  267 10250  5.00  0.00  0.00  0.00  0.00 -19.451 -19.429 -20.072 -19.850 -19.348   1.201   1.202  -0.002   0.210   0.785   0.785
  268 10500  2.00  0.00  0.00  0.00  0.00 -19.645 -19.622 -20.214 -19.865 -19.373   1.022   1.022   0.008   0.071   0.860   0.861
  269 10500  2.50  0.00  0.00  0.00  0.00 -19.570 -19.548 -20.249 -19.894 -19.386   1.126   1.127  -0.008   0.083   0.974   0.975
  270 10500  3.00  0.00  0.00  0.00  0.00 -19.528 -19.506 -20.255 -19.907 -19.391   1.181   1.181  -0.017   0.098   1.017   1.018
  271 10500  3.50  0.00  0.00  0.00  0.00 -19.510 -19.487 -20.246 -19.912 -19.393   1.205   1.205  -0.020   0.115   1.012   1.012
  272 10500  4.00  0.00  0.00  0.00  0.00 -19.509 -19.486 -20.224 -19.914 -19.395   1.207   1.208  -0.019   0.138   0.968   0.968
  273 10500  4.50  0.00  0.00  0.00  0.00 -19.523 -19.501 -20.191 -19.914 -19.398   1.193   1.193  -0.016   0.167   0.888   0.888
  274 10500  5.00  0.00  0.00  0.00  0.00 -19.549 -19.527 -20.146 -19.911 -19.401   1.164   1.164  -0.009   0.203   0.775   0.775
  275 10750  2.00  0.00  0.00  0.00  0.00 -19.770 -19.748 -20.272 -19.919 -19.425   0.951   0.951   0.006   0.070   0.796   0.797
  276 10750  2.50  0.00  0.00  0.00  0.00 -19.694 -19.672 -20.307 -19.950 -19.439   1.057   1.058  -0.011   0.082   0.913   0.913
  277 10750  3.00  0.00  0.00  0.00  0.00 -19.649 -19.626 -20.315 -19.963 -19.443   1.116   1.117  -0.019   0.096   0.961   0.962
  278 10750  3.50  0.00  0.00  0.00  0.00 -19.624 -19.602 -20.307 -19.968 -19.445   1.146   1.146  -0.023   0.112   0.965   0.965
  279 10750  4.00  0.00  0.00  0.00  0.00 -19.617 -19.595 -20.288 -19.970 -19.446   1.155   1.155  -0.023   0.134   0.931   0.932
  280 10750  4.50  0.00  0.00  0.00  0.00 -19.625 -19.602 -20.258 -19.970 -19.449   1.147   1.147  -0.021   0.162   0.863   0.864
  281 10750  5.00  0.00  0.00  0.00  0.00 -19.645 -19.623 -20.216 -19.968 -19.452   1.125   1.125  -0.015   0.196   0.761   0.761
  282 11000  2.00  0.00  0.00  0.00  0.00 -19.887 -19.864 -20.327 -19.971 -19.475   0.886   0.887   0.004   0.069   0.737   0.738
  283 11000  2.50  0.00  0.00  0.00  0.00 -19.812 -19.789 -20.363 -20.002 -19.490   0.993   0.993  -0.013   0.081   0.855   0.856
  284 11000  3.00  0.00  0.00  0.00  0.00 -19.764 -19.741 -20.372 -20.015 -19.494   1.054   1.054  -0.022   0.094   0.907   0.908
  285 11000  3.50  0.00  0.00  0.00  0.00 -19.735 -19.713 -20.365 -20.021 -19.495   1.087   1.088  -0.026   0.110   0.917   0.918
  286 11000  4.00  0.00  0.00  0.00  0.00 -19.722 -19.700 -20.347 -20.022 -19.496   1.102   1.102  -0.027   0.130   0.892   0.893
  287 11000  4.50  0.00  0.00  0.00  0.00 -19.724 -19.702 -20.320 -20.022 -19.497   1.100   1.100  -0.025   0.157   0.835   0.835
  288 11000  5.00  0.00  0.00  0.00  0.00 -19.739 -19.717 -20.281 -20.021 -19.501   1.084   1.085  -0.020   0.190   0.744   0.744
  289 11250  2.00  0.00  0.00  0.00  0.00 -19.996 -19.974 -20.379 -20.021 -19.523   0.826   0.827   0.002   0.068   0.684   0.685
  290 11250  2.50  0.00  0.00  0.00  0.00 -19.922 -19.899 -20.418 -20.053 -19.538   0.933   0.934  -0.015   0.080   0.802   0.803
  291 11250  3.00  0.00  0.00  0.00  0.00 -19.873 -19.850 -20.427 -20.066 -19.543   0.995   0.996  -0.024   0.092   0.856   0.857
  292 11250  3.50  0.00  0.00  0.00  0.00 -19.842 -19.819 -20.421 -20.072 -19.543   1.032   1.032  -0.028   0.108   0.870   0.871
  293 11250  4.00  0.00  0.00  0.00  0.00 -19.825 -19.803 -20.404 -20.073 -19.543   1.050   1.051  -0.030   0.127   0.853   0.853
  294 11250  4.50  0.00  0.00  0.00  0.00 -19.822 -19.799 -20.378 -20.073 -19.544   1.054   1.054  -0.029   0.152   0.804   0.805
  295 11250  5.00  0.00  0.00  0.00  0.00 -19.831 -19.809 -20.343 -20.072 -19.547   1.043   1.044  -0.025   0.184   0.724   0.724
  296 11500  2.00  0.00  0.00  0.00  0.00 -20.099 -20.076 -20.430 -20.069 -19.569   0.772   0.773   0.000   0.067   0.635   0.636
  297 11500  2.50  0.00  0.00  0.00  0.00 -20.026 -20.003 -20.469 -20.102 -19.584   0.878   0.879  -0.017   0.078   0.753   0.754
  298 11500  3.00  0.00  0.00  0.00  0.00 -19.977 -19.954 -20.479 -20.115 -19.589   0.940   0.941  -0.026   0.091   0.808   0.809
  299 11500  3.50  0.00  0.00  0.00  0.00 -19.944 -19.921 -20.474 -20.120 -19.589   0.978   0.979  -0.031   0.106   0.825   0.826
  300 11500  4.00  0.00  0.00  0.00  0.00 -19.924 -19.901 -20.458 -20.121 -19.589   0.999   1.000  -0.032   0.125   0.812   0.813
  301 11500  4.50  0.00  0.00  0.00  0.00 -19.916 -19.894 -20.434 -20.121 -19.590   1.007   1.007  -0.032   0.149   0.772   0.772
  302 11500  5.00  0.00  0.00  0.00  0.00 -19.921 -19.899 -20.400 -20.121 -19.592   1.002   1.002  -0.029   0.178   0.701   0.701
  303 11750  2.00  0.00  0.00  0.00  0.00 -20.195 -20.172 -20.479 -20.115 -19.613   0.722   0.723  -0.002   0.066   0.591   0.591
  304 11750  2.50  0.00  0.00  0.00  0.00 -20.124 -20.101 -20.519 -20.149 -19.629   0.827   0.828  -0.019   0.078   0.708   0.709
  305 11750  3.00  0.00  0.00  0.00  0.00 -20.075 -20.053 -20.530 -20.162 -19.634   0.889   0.890  -0.028   0.090   0.764   0.765
  306 11750  3.50  0.00  0.00  0.00  0.00 -20.042 -20.019 -20.525 -20.167 -19.634   0.928   0.928  -0.033   0.105   0.783   0.783
  307 11750  4.00  0.00  0.00  0.00  0.00 -20.020 -19.997 -20.510 -20.169 -19.634   0.951   0.952  -0.035   0.123   0.774   0.774
  308 11750  4.50  0.00  0.00  0.00  0.00 -20.009 -19.986 -20.487 -20.168 -19.634   0.962   0.962  -0.035   0.145   0.739   0.739
  309 11750  5.00  0.00  0.00  0.00  0.00 -20.009 -19.987 -20.455 -20.168 -19.635   0.961   0.961  -0.033   0.174   0.676   0.676
  310 12000  2.00  0.00  0.00  0.00  0.00 -20.286 -20.263 -20.526 -20.159 -19.656   0.675   0.676  -0.004   0.066   0.549   0.550
  311 12000  2.50  0.00  0.00  0.00  0.00 -20.215 -20.192 -20.567 -20.193 -19.672   0.780   0.781  -0.021   0.077   0.667   0.668
  312 12000  3.00  0.00  0.00  0.00  0.00 -20.168 -20.145 -20.578 -20.207 -19.677   0.841   0.842  -0.030   0.089   0.722   0.723
  313 12000  3.50  0.00  0.00  0.00  0.00 -20.134 -20.112 -20.573 -20.212 -19.677   0.880   0.881  -0.035   0.103   0.742   0.743
  314 12000  4.00  0.00  0.00  0.00  0.00 -20.111 -20.088 -20.559 -20.213 -19.676   0.904   0.905  -0.037   0.121   0.736   0.736
  315 12000  4.50  0.00  0.00  0.00  0.00 -20.098 -20.075 -20.537 -20.213 -19.676   0.918   0.918  -0.037   0.143   0.705   0.706
  316 12000  5.00  0.00  0.00  0.00  0.00 -20.094 -20.072 -20.507 -20.212 -19.677   0.920   0.920  -0.036   0.170   0.650   0.650
  317 12250  2.00  0.00  0.00  0.00  0.00 -20.373 -20.350 -20.572 -20.203 -19.697   0.632   0.633  -0.006   0.065   0.511   0.512
  318 12250  2.50  0.00  0.00  0.00  0.00 -20.303 -20.280 -20.614 -20.237 -19.714   0.737   0.737  -0.024   0.076   0.630   0.630
  319 12250  3.00  0.00  0.00  0.00  0.00 -20.256 -20.234 -20.625 -20.251 -19.718   0.797   0.797  -0.033   0.088   0.684   0.685
  320 12250  3.50  0.00  0.00  0.00  0.00 -20.223 -20.200 -20.621 -20.256 -19.719   0.835   0.836  -0.037   0.102   0.704   0.705
  321 12250  4.00  0.00  0.00  0.00  0.00 -20.199 -20.177 -20.607 -20.257 -19.718   0.860   0.861  -0.039   0.119   0.700   0.700
  322 12250  4.50  0.00  0.00  0.00  0.00 -20.184 -20.161 -20.586 -20.257 -19.717   0.875   0.876  -0.040   0.140   0.673   0.673
  323 12250  5.00  0.00  0.00  0.00  0.00 -20.178 -20.155 -20.557 -20.256 -19.717   0.880   0.881  -0.039   0.166   0.623   0.623
  324 12500  2.00  0.00  0.00  0.00  0.00 -20.456 -20.433 -20.616 -20.244 -19.737   0.591   0.592  -0.008   0.065   0.474   0.475
  325 12500  2.50  0.00  0.00  0.00  0.00 -20.384 -20.362 -20.658 -20.279 -19.753   0.697   0.697  -0.026   0.075   0.595   0.596
  326 12500  3.00  0.00  0.00  0.00  0.00 -20.339 -20.316 -20.669 -20.293 -19.758   0.756   0.756  -0.035   0.087   0.649   0.650
  327 12500  3.50  0.00  0.00  0.00  0.00 -20.306 -20.284 -20.666 -20.298 -19.759   0.794   0.794  -0.039   0.101   0.669   0.670
  328 12500  4.00  0.00  0.00  0.00  0.00 -20.282 -20.260 -20.653 -20.299 -19.758   0.819   0.819  -0.042   0.117   0.666   0.666
  329 12500  4.50  0.00  0.00  0.00  0.00 -20.266 -20.243 -20.632 -20.299 -19.756   0.835   0.835  -0.042   0.138   0.641   0.642
  330 12500  5.00  0.00  0.00  0.00  0.00 -20.258 -20.235 -20.605 -20.298 -19.756   0.842   0.842  -0.041   0.163   0.596   0.597
  331 12750  2.00  0.00  0.00  0.00  0.00 -20.535 -20.512 -20.659 -20.285 -19.776   0.552   0.553  -0.009   0.064   0.440   0.441
  332 12750  2.50  0.00  0.00  0.00  0.00 -20.464 -20.441 -20.702 -20.320 -19.793   0.658   0.659  -0.028   0.075   0.562   0.563
  333 12750  3.00  0.00  0.00  0.00  0.00 -20.419 -20.396 -20.714 -20.334 -19.797   0.717   0.718  -0.037   0.086   0.616   0.617
  334 12750  3.50  0.00  0.00  0.00  0.00 -20.387 -20.364 -20.710 -20.339 -19.798   0.754   0.755  -0.041   0.099   0.636   0.637
  335 12750  4.00  0.00  0.00  0.00  0.00 -20.363 -20.340 -20.697 -20.340 -19.797   0.779   0.780  -0.044   0.116   0.633   0.634
  336 12750  4.50  0.00  0.00  0.00  0.00 -20.346 -20.323 -20.677 -20.340 -19.795   0.796   0.796  -0.044   0.136   0.611   0.612
  337 12750  5.00  0.00  0.00  0.00  0.00 -20.336 -20.314 -20.651 -20.339 -19.795   0.804   0.805  -0.044   0.160   0.569   0.570
  338 13000  2.00  0.00  0.00  0.00  0.00 -20.612 -20.589 -20.701 -20.325 -19.814   0.515   0.516  -0.011   0.064   0.407   0.408
  339 13000  2.50  0.00  0.00  0.00  0.00 -20.538 -20.516 -20.744 -20.360 -19.830   0.623   0.624  -0.030   0.074   0.532   0.533
  340 13000  3.00  0.00  0.00  0.00  0.00 -20.493 -20.471 -20.755 -20.373 -19.834   0.682   0.682  -0.039   0.085   0.587   0.587
  341 13000  3.50  0.00  0.00  0.00  0.00 -20.462 -20.439 -20.752 -20.378 -19.834   0.718   0.719  -0.043   0.098   0.606   0.607
  342 13000  4.00  0.00  0.00  0.00  0.00 -20.439 -20.416 -20.740 -20.379 -19.833   0.742   0.743  -0.046   0.114   0.603   0.604
  343 13000  4.50  0.00  0.00  0.00  0.00 -20.422 -20.399 -20.720 -20.379 -19.832   0.759   0.760  -0.047   0.134   0.582   0.583
  344 13000  5.00  0.00  0.00  0.00  0.00 -20.411 -20.388 -20.695 -20.378 -19.832   0.769   0.769  -0.046   0.158   0.543   0.544
  345 14000  2.00  0.00  0.00  0.00  0.00 -20.898 -20.875 -20.858 -20.474 -19.957   0.379   0.380  -0.017   0.062   0.287   0.288
  346 14000  2.50  0.00  0.00  0.00  0.00 -20.814 -20.791 -20.904 -20.510 -19.972   0.498   0.499  -0.037   0.072   0.426   0.427
  347 14000  3.00  0.00  0.00  0.00  0.00 -20.765 -20.742 -20.913 -20.521 -19.974   0.558   0.558  -0.047   0.083   0.483   0.484
  348 14000  3.50  0.00  0.00  0.00  0.00 -20.734 -20.711 -20.909 -20.524 -19.973   0.592   0.593  -0.051   0.095   0.502   0.503
  349 14000  4.00  0.00  0.00  0.00  0.00 -20.713 -20.690 -20.898 -20.525 -19.972   0.614   0.615  -0.054   0.110   0.500   0.501
  350 14000  4.50  0.00  0.00  0.00  0.00 -20.697 -20.674 -20.881 -20.525 -19.971   0.630   0.631  -0.054   0.128   0.481   0.482
  351 14000  5.00  0.00  0.00  0.00  0.00 -20.686 -20.663 -20.858 -20.524 -19.970   0.641   0.641  -0.054   0.150   0.448   0.449
  352 15000  2.00  0.00  0.00  0.00  0.00 -21.161 -21.138 -21.001 -20.611 -20.091   0.252   0.253  -0.020   0.059   0.172   0.173
  353 15000  2.50  0.00  0.00  0.00  0.00 -21.059 -21.036 -21.051 -20.648 -20.104   0.391   0.392  -0.044   0.071   0.337   0.338
  354 15000  3.00  0.00  0.00  0.00  0.00 -21.002 -20.980 -21.058 -20.656 -20.102   0.455   0.456  -0.054   0.081   0.400   0.401
  355 15000  3.50  0.00  0.00  0.00  0.00 -20.969 -20.946 -21.052 -20.657 -20.098   0.490   0.491  -0.058   0.092   0.421   0.422
  356 15000  4.00  0.00  0.00  0.00  0.00 -20.947 -20.924 -21.040 -20.656 -20.096   0.511   0.512  -0.061   0.106   0.419   0.420
  357 15000  4.50  0.00  0.00  0.00  0.00 -20.933 -20.910 -21.024 -20.656 -20.095   0.525   0.526  -0.062   0.123   0.401   0.402
  358 15000  5.00  0.00  0.00  0.00  0.00 -20.923 -20.901 -21.003 -20.656 -20.094   0.534   0.535  -0.062   0.143   0.370   0.371
  359 16000  2.00  0.00  0.00  0.00  0.00 -21.407 -21.384 -21.127 -20.733 -20.213   0.128   0.129  -0.020   0.055   0.056   0.057
  360 16000  2.50  0.00  0.00  0.00  0.00 -21.284 -21.261 -21.188 -20.778 -20.228   0.296   0.297  -0.050   0.069   0.257   0.258
  361 16000  3.00  0.00  0.00  0.00  0.00 -21.217 -21.194 -21.193 -20.782 -20.221   0.367   0.368  -0.061   0.079   0.329   0.330
  362 16000  3.50  0.00  0.00  0.00  0.00 -21.177 -21.154 -21.184 -20.779 -20.214   0.404   0.405  -0.065   0.089   0.353   0.354
