
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   15  3750  1.50  0.00  4.00  0.00  0.00  -9.564  -9.550 -11.863 -13.369 -13.942   4.607   4.599   1.073   0.862   0.736   0.728
   16  3750  2.00  0.00  4.00  0.00  0.00  -9.817  -9.803 -12.045 -13.407 -13.933   4.392   4.384   1.026   0.764   0.809   0.801
   17  3750  2.50  0.00  4.00  0.00  0.00 -10.049 -10.035 -12.206 -13.432 -13.918   4.186   4.177   0.985   0.670   0.872   0.864
   18  3750  3.00  0.00  4.00  0.00  0.00 -10.253 -10.239 -12.340 -13.448 -13.898   3.997   3.989   0.950   0.588   0.920   0.912
   19  3750  3.50  0.00  4.00  0.00  0.00 -10.443 -10.428 -12.449 -13.465 -13.895   3.825   3.817   0.929   0.517   0.931   0.923
   20  3750  4.00  0.00  4.00  0.00  0.00 -10.687 -10.672 -12.561 -13.517 -13.957   3.632   3.625   0.940   0.444   0.862   0.854
   21  3750  4.50  0.00  4.00  0.00  0.00 -10.929 -10.913 -12.677 -13.587 -14.037   3.461   3.455   0.949   0.390   0.780   0.774
   22  3750  5.00  0.00  4.00  0.00  0.00 -11.083 -11.066 -12.749 -13.628 -14.078   3.347   3.342   0.949   0.359   0.728   0.723
   23  4000  0.00  0.00  4.00  0.00  0.00  -9.728  -9.713 -12.094 -13.898 -14.546   4.972   4.965   1.149   1.084   0.505   0.498
   24  4000  0.50  0.00  4.00  0.00  0.00 -10.012  -9.998 -12.295 -13.985 -14.570   4.775   4.767   1.085   1.033   0.535   0.528
   25  4000  1.00  0.00  4.00  0.00  0.00 -10.275 -10.260 -12.476 -14.054 -14.587   4.581   4.574   1.033   0.973   0.566   0.559
   26  4000  1.50  0.00  4.00  0.00  0.00 -10.510 -10.496 -12.636 -14.106 -14.596   4.398   4.391   0.989   0.910   0.598   0.590
   27  4000  2.00  0.00  4.00  0.00  0.00 -10.718 -10.704 -12.777 -14.147 -14.599   4.230   4.222   0.952   0.847   0.631   0.623
   28  4000  2.50  0.00  4.00  0.00  0.00 -10.901 -10.887 -12.899 -14.177 -14.596   4.078   4.070   0.919   0.788   0.661   0.654
   29  4000  3.00  0.00  4.00  0.00  0.00 -11.061 -11.046 -13.001 -14.198 -14.588   3.940   3.932   0.890   0.736   0.686   0.678
   30  4000  3.50  0.00  4.00  0.00  0.00 -11.196 -11.181 -13.084 -14.210 -14.576   3.816   3.809   0.865   0.691   0.702   0.695
   31  4000  4.00  0.00  4.00  0.00  0.00 -11.332 -11.316 -13.153 -14.216 -14.569   3.687   3.680   0.853   0.640   0.700   0.694
   32  4000  4.50  0.00  4.00  0.00  0.00 -11.525 -11.509 -13.234 -14.226 -14.590   3.503   3.497   0.864   0.558   0.658   0.652
   33  4000  5.00  0.00  4.00  0.00  0.00 -11.733 -11.716 -13.332 -14.253 -14.625   3.321   3.316   0.873   0.477   0.620   0.615
   34  4250  0.00  0.00  4.00  0.00  0.00 -10.922 -10.905 -12.960 -14.533 -15.076   4.412   4.408   1.044   0.958   0.407   0.403
   35  4250  0.50  0.00  4.00  0.00  0.00 -11.168 -11.151 -13.135 -14.613 -15.099   4.247   4.243   0.985   0.922   0.431   0.426
   36  4250  1.00  0.00  4.00  0.00  0.00 -11.394 -11.376 -13.290 -14.674 -15.112   4.082   4.078   0.938   0.875   0.454   0.449
   37  4250  1.50  0.00  4.00  0.00  0.00 -11.600 -11.582 -13.428 -14.723 -15.121   3.925   3.921   0.898   0.826   0.476   0.471
   38  4250  2.00  0.00  4.00  0.00  0.00 -11.777 -11.760 -13.546 -14.763 -15.126   3.788   3.783   0.864   0.782   0.495   0.491
   39  4250  2.50  0.00  4.00  0.00  0.00 -11.920 -11.903 -13.643 -14.794 -15.128   3.676   3.672   0.834   0.746   0.514   0.509
   40  4250  3.00  0.00  4.00  0.00  0.00 -12.031 -12.014 -13.719 -14.818 -15.127   3.589   3.584   0.809   0.719   0.532   0.527
   41  4250  3.50  0.00  4.00  0.00  0.00 -12.112 -12.095 -13.775 -14.835 -15.121   3.524   3.520   0.787   0.702   0.546   0.541
   42  4250  4.00  0.00  4.00  0.00  0.00 -12.169 -12.152 -13.813 -14.843 -15.112   3.476   3.472   0.769   0.691   0.555   0.551
   43  4250  4.50  0.00  4.00  0.00  0.00 -12.227 -12.210 -13.841 -14.841 -15.102   3.416   3.412   0.761   0.668   0.555   0.551
   44  4250  5.00  0.00  4.00  0.00  0.00 -12.357 -12.339 -13.894 -14.835 -15.106   3.280   3.276   0.771   0.598   0.539   0.535
   45  4500  0.00  0.00  4.00  0.00  0.00 -12.041 -12.022 -13.783 -15.107 -15.539   3.869   3.865   0.931   0.822   0.360   0.356
   46  4500  0.50  0.00  4.00  0.00  0.00 -12.229 -12.210 -13.916 -15.168 -15.552   3.741   3.738   0.884   0.796   0.378   0.374
   47  4500  1.00  0.00  4.00  0.00  0.00 -12.410 -12.391 -14.038 -15.216 -15.561   3.608   3.605   0.845   0.762   0.393   0.390
   48  4500  1.50  0.00  4.00  0.00  0.00 -12.579 -12.560 -14.150 -15.256 -15.567   3.479   3.476   0.811   0.725   0.406   0.403
   49  4500  2.00  0.00  4.00  0.00  0.00 -12.731 -12.712 -14.248 -15.289 -15.571   3.360   3.358   0.781   0.689   0.418   0.416
   50  4500  2.50  0.00  4.00  0.00  0.00 -12.861 -12.841 -14.334 -15.318 -15.573   3.259   3.257   0.755   0.658   0.431   0.429
   51  4500  3.00  0.00  4.00  0.00  0.00 -12.962 -12.942 -14.402 -15.343 -15.574   3.183   3.180   0.731   0.639   0.442   0.440
   52  4500  3.50  0.00  4.00  0.00  0.00 -13.032 -13.013 -14.451 -15.363 -15.572   3.132   3.130   0.710   0.631   0.450   0.447
   53  4500  4.00  0.00  4.00  0.00  0.00 -13.072 -13.052 -14.481 -15.378 -15.569   3.108   3.106   0.691   0.634   0.456   0.454
   54  4500  4.50  0.00  4.00  0.00  0.00 -13.083 -13.063 -14.493 -15.386 -15.562   3.105   3.103   0.676   0.646   0.459   0.457
   55  4500  5.00  0.00  4.00  0.00  0.00 -13.088 -13.068 -14.496 -15.384 -15.553   3.097   3.095   0.669   0.648   0.462   0.460
   56  4750  0.00  0.00  4.00  0.00  0.00 -12.966 -12.948 -14.530 -15.623 -15.938   3.459   3.455   0.815   0.707   0.413   0.410
   57  4750  0.50  0.00  4.00  0.00  0.00 -13.135 -13.116 -14.637 -15.668 -15.947   3.335   3.332   0.779   0.681   0.413   0.410
   58  4750  1.00  0.00  4.00  0.00  0.00 -13.289 -13.270 -14.731 -15.703 -15.953   3.216   3.213   0.750   0.651   0.412   0.409
   59  4750  1.50  0.00  4.00  0.00  0.00 -13.429 -13.409 -14.813 -15.731 -15.956   3.104   3.102   0.725   0.622   0.409   0.407
   60  4750  2.00  0.00  4.00  0.00  0.00 -13.552 -13.532 -14.885 -15.754 -15.957   3.004   3.002   0.702   0.596   0.406   0.404
   61  4750  2.50  0.00  4.00  0.00  0.00 -13.660 -13.640 -14.949 -15.776 -15.957   2.917   2.916   0.682   0.574   0.404   0.403
   62  4750  3.00  0.00  4.00  0.00  0.00 -13.749 -13.728 -15.004 -15.796 -15.957   2.849   2.847   0.662   0.559   0.405   0.404
   63  4750  3.50  0.00  4.00  0.00  0.00 -13.816 -13.795 -15.047 -15.814 -15.957   2.800   2.799   0.643   0.553   0.407   0.405
   64  4750  4.00  0.00  4.00  0.00  0.00 -13.859 -13.838 -15.078 -15.831 -15.956   2.773   2.772   0.625   0.556   0.408   0.407
   65  4750  4.50  0.00  4.00  0.00  0.00 -13.876 -13.854 -15.093 -15.845 -15.953   2.771   2.770   0.608   0.572   0.408   0.408
   66  4750  5.00  0.00  4.00  0.00  0.00 -13.869 -13.847 -15.094 -15.854 -15.948   2.787   2.786   0.594   0.595   0.407   0.406
   67  5000  0.00  0.00  4.00  0.00  0.00 -13.729 -13.711 -15.204 -16.091 -16.293   3.164   3.160   0.702   0.614   0.531   0.527
   68  5000  0.50  0.00  4.00  0.00  0.00 -13.887 -13.868 -15.288 -16.121 -16.297   3.036   3.032   0.676   0.586   0.510   0.506
   69  5000  1.00  0.00  4.00  0.00  0.00 -14.032 -14.013 -15.361 -16.144 -16.298   2.914   2.911   0.655   0.557   0.489   0.486
   70  5000  1.50  0.00  4.00  0.00  0.00 -14.159 -14.139 -15.422 -16.160 -16.298   2.804   2.801   0.638   0.529   0.467   0.465
   71  5000  2.00  0.00  4.00  0.00  0.00 -14.268 -14.248 -15.472 -16.174 -16.297   2.708   2.706   0.623   0.507   0.445   0.443
   72  5000  2.50  0.00  4.00  0.00  0.00 -14.361 -14.340 -15.513 -16.186 -16.296   2.627   2.625   0.610   0.491   0.423   0.421
   73  5000  3.00  0.00  4.00  0.00  0.00 -14.436 -14.416 -15.548 -16.198 -16.294   2.564   2.562   0.597   0.482   0.404   0.402
   74  5000  3.50  0.00  4.00  0.00  0.00 -14.495 -14.474 -15.577 -16.211 -16.293   2.517   2.516   0.583   0.480   0.390   0.388
   75  5000  4.00  0.00  4.00  0.00  0.00 -14.535 -14.514 -15.599 -16.224 -16.292   2.491   2.490   0.568   0.486   0.380   0.379
   76  5000  4.50  0.00  4.00  0.00  0.00 -14.555 -14.533 -15.613 -16.238 -16.291   2.485   2.484   0.553   0.501   0.375   0.374
   77  5000  5.00  0.00  4.00  0.00  0.00 -14.555 -14.534 -15.618 -16.250 -16.289   2.497   2.497   0.539   0.523   0.371   0.371
   78  5250  0.00  0.00  4.00  0.00  0.00 -14.373 -14.354 -15.810 -16.514 -16.612   2.943   2.939   0.598   0.534   0.676   0.672
   79  5250  0.50  0.00  4.00  0.00  0.00 -14.516 -14.498 -15.868 -16.529 -16.610   2.815   2.812   0.581   0.509   0.633   0.630
   80  5250  1.00  0.00  4.00  0.00  0.00 -14.653 -14.634 -15.922 -16.541 -16.608   2.690   2.687   0.567   0.481   0.592   0.589
   81  5250  1.50  0.00  4.00  0.00  0.00 -14.774 -14.755 -15.966 -16.548 -16.604   2.576   2.573   0.556   0.455   0.552   0.549
   82  5250  2.00  0.00  4.00  0.00  0.00 -14.880 -14.861 -16.001 -16.553 -16.601   2.475   2.473   0.547   0.433   0.511   0.509
   83  5250  2.50  0.00  4.00  0.00  0.00 -14.969 -14.949 -16.027 -16.557 -16.597   2.389   2.388   0.540   0.418   0.471   0.469
   84  5250  3.00  0.00  4.00  0.00  0.00 -15.041 -15.021 -16.046 -16.561 -16.594   2.322   2.320   0.533   0.411   0.432   0.430
   85  5250  3.50  0.00  4.00  0.00  0.00 -15.098 -15.077 -16.060 -16.567 -16.591   2.271   2.270   0.525   0.411   0.397   0.396
   86  5250  4.00  0.00  4.00  0.00  0.00 -15.135 -15.114 -16.069 -16.575 -16.590   2.242   2.240   0.516   0.419   0.370   0.369
   87  5250  4.50  0.00  4.00  0.00  0.00 -15.156 -15.134 -16.074 -16.585 -16.589   2.231   2.230   0.505   0.435   0.350   0.349
   88  5250  5.00  0.00  4.00  0.00  0.00 -15.159 -15.137 -16.075 -16.596 -16.589   2.239   2.239   0.493   0.457   0.337   0.337
   89  5500  0.00  0.00  4.00  0.00  0.00 -14.919 -14.901 -16.356 -16.896 -16.901   2.779   2.776   0.505   0.464   0.839   0.835
   90  5500  0.50  0.00  4.00  0.00  0.00 -15.045 -15.026 -16.389 -16.898 -16.894   2.655   2.652   0.496   0.442   0.777   0.774
   91  5500  1.00  0.00  4.00  0.00  0.00 -15.171 -15.152 -16.421 -16.898 -16.887   2.529   2.527   0.489   0.418   0.715   0.712
   92  5500  1.50  0.00  4.00  0.00  0.00 -15.289 -15.269 -16.449 -16.898 -16.880   2.411   2.408   0.483   0.395   0.653   0.651
   93  5500  2.00  0.00  4.00  0.00  0.00 -15.394 -15.375 -16.471 -16.895 -16.874   2.303   2.301   0.479   0.375   0.593   0.591
   94  5500  2.50  0.00  4.00  0.00  0.00 -15.486 -15.466 -16.485 -16.892 -16.868   2.209   2.207   0.476   0.361   0.534   0.532
   95  5500  3.00  0.00  4.00  0.00  0.00 -15.562 -15.542 -16.494 -16.890 -16.863   2.130   2.128   0.473   0.353   0.478   0.476
   96  5500  3.50  0.00  4.00  0.00  0.00 -15.623 -15.602 -16.498 -16.890 -16.859   2.069   2.067   0.469   0.352   0.425   0.423
   97  5500  4.00  0.00  4.00  0.00  0.00 -15.666 -15.645 -16.497 -16.892 -16.856   2.028   2.027   0.465   0.359   0.379   0.377
   98  5500  4.50  0.00  4.00  0.00  0.00 -15.691 -15.670 -16.493 -16.896 -16.855   2.007   2.006   0.459   0.373   0.341   0.340
   99  5500  5.00  0.00  4.00  0.00  0.00 -15.698 -15.677 -16.487 -16.904 -16.854   2.007   2.007   0.451   0.395   0.314   0.313
  100  5750  0.00  0.00  4.00  0.00  0.00 -15.382 -15.363 -16.849 -17.243 -17.162   2.663   2.660   0.419   0.403   1.015   1.012
  101  5750  0.50  0.00  4.00  0.00  0.00 -15.488 -15.468 -16.856 -17.232 -17.151   2.546   2.544   0.419   0.385   0.935   0.933
  102  5750  1.00  0.00  4.00  0.00  0.00 -15.603 -15.584 -16.869 -17.223 -17.141   2.422   2.419   0.418   0.364   0.854   0.852
  103  5750  1.50  0.00  4.00  0.00  0.00 -15.718 -15.698 -16.881 -17.214 -17.132   2.299   2.296   0.418   0.344   0.772   0.770
  104  5750  2.00  0.00  4.00  0.00  0.00 -15.824 -15.804 -16.890 -17.206 -17.123   2.184   2.181   0.417   0.327   0.692   0.690
  105  5750  2.50  0.00  4.00  0.00  0.00 -15.919 -15.899 -16.893 -17.197 -17.115   2.080   2.078   0.418   0.315   0.612   0.611
  106  5750  3.00  0.00  4.00  0.00  0.00 -16.002 -15.982 -16.893 -17.189 -17.107   1.989   1.987   0.418   0.307   0.537   0.535
  107  5750  3.50  0.00  4.00  0.00  0.00 -16.071 -16.051 -16.889 -17.183 -17.101   1.914   1.913   0.418   0.305   0.466   0.465
  108  5750  4.00  0.00  4.00  0.00  0.00 -16.124 -16.103 -16.882 -17.180 -17.097   1.858   1.856   0.417   0.310   0.402   0.401
  109  5750  4.50  0.00  4.00  0.00  0.00 -16.160 -16.139 -16.872 -17.179 -17.094   1.821   1.820   0.415   0.321   0.348   0.347
  110  5750  5.00  0.00  4.00  0.00  0.00 -16.177 -16.155 -16.861 -17.182 -17.093   1.808   1.807   0.411   0.340   0.305   0.304
  111  6000  0.00  0.00  4.00  0.00  0.00 -15.777 -15.757 -17.307 -17.559 -17.395   2.584   2.582   0.337   0.344   1.221   1.219
  112  6000  0.50  0.00  4.00  0.00  0.00 -15.860 -15.840 -17.281 -17.537 -17.385   2.479   2.477   0.348   0.337   1.107   1.105
  113  6000  1.00  0.00  4.00  0.00  0.00 -15.965 -15.945 -17.274 -17.520 -17.374   2.357   2.355   0.354   0.321   1.006   1.004
  114  6000  1.50  0.00  4.00  0.00  0.00 -16.075 -16.055 -17.272 -17.505 -17.363   2.231   2.229   0.358   0.304   0.905   0.904
  115  6000  2.00  0.00  4.00  0.00  0.00 -16.183 -16.162 -17.268 -17.490 -17.352   2.109   2.107   0.362   0.289   0.805   0.803
  116  6000  2.50  0.00  4.00  0.00  0.00 -16.283 -16.263 -17.261 -17.476 -17.341   1.995   1.993   0.366   0.278   0.705   0.704
  117  6000  3.00  0.00  4.00  0.00  0.00 -16.374 -16.353 -17.252 -17.463 -17.332   1.891   1.889   0.369   0.271   0.610   0.608
  118  6000  3.50  0.00  4.00  0.00  0.00 -16.451 -16.431 -17.240 -17.451 -17.323   1.802   1.800   0.372   0.268   0.520   0.518
  119  6000  4.00  0.00  4.00  0.00  0.00 -16.516 -16.495 -17.227 -17.443 -17.316   1.729   1.728   0.373   0.271   0.438   0.437
  120  6000  4.50  0.00  4.00  0.00  0.00 -16.564 -16.543 -17.213 -17.437 -17.311   1.675   1.674   0.374   0.279   0.367   0.366
  121  6000  5.00  0.00  4.00  0.00  0.00 -16.594 -16.573 -17.198 -17.436 -17.309   1.644   1.643   0.373   0.294   0.308   0.307
  122  6250  0.50  0.00  4.00  0.00  0.00 -16.180 -16.160 -17.681 -17.819 -17.596   2.441   2.439   0.277   0.289   1.306   1.304
  123  6250  1.00  0.00  4.00  0.00  0.00 -16.272 -16.252 -17.646 -17.795 -17.588   2.324   2.323   0.293   0.284   1.168   1.166
  124  6250  1.50  0.00  4.00  0.00  0.00 -16.377 -16.357 -17.627 -17.774 -17.577   2.199   2.197   0.303   0.272   1.046   1.044
  125  6250  2.00  0.00  4.00  0.00  0.00 -16.485 -16.464 -17.612 -17.753 -17.564   2.071   2.069   0.311   0.260   0.927   0.926
  126  6250  2.50  0.00  4.00  0.00  0.00 -16.589 -16.569 -17.596 -17.734 -17.552   1.947   1.945   0.318   0.250   0.810   0.808
  127  6250  3.00  0.00  4.00  0.00  0.00 -16.687 -16.666 -17.578 -17.716 -17.540   1.831   1.830   0.324   0.243   0.695   0.694
  128  6250  3.50  0.00  4.00  0.00  0.00 -16.774 -16.753 -17.559 -17.699 -17.529   1.727   1.726   0.329   0.240   0.586   0.585
  129  6250  4.00  0.00  4.00  0.00  0.00 -16.850 -16.829 -17.540 -17.685 -17.519   1.638   1.636   0.333   0.241   0.486   0.485
  130  6250  4.50  0.00  4.00  0.00  0.00 -16.910 -16.889 -17.520 -17.675 -17.511   1.566   1.565   0.337   0.247   0.397   0.396
  131  6250  5.00  0.00  4.00  0.00  0.00 -16.954 -16.933 -17.501 -17.669 -17.506   1.516   1.515   0.338   0.259   0.321   0.321
  132  6500  0.50  0.00  4.00  0.00  0.00 -16.462 -16.441 -18.038 -18.073 -17.787   2.414   2.413   0.214   0.251   1.482   1.481
  133  6500  1.00  0.00  4.00  0.00  0.00 -16.538 -16.517 -17.999 -18.050 -17.781   2.314   2.313   0.231   0.249   1.353   1.352
  134  6500  1.50  0.00  4.00  0.00  0.00 -16.637 -16.616 -17.956 -18.024 -17.773   2.189   2.187   0.250   0.247   1.194   1.193
  135  6500  2.00  0.00  4.00  0.00  0.00 -16.742 -16.721 -17.927 -17.999 -17.762   2.059   2.058   0.263   0.238   1.055   1.054
  136  6500  2.50  0.00  4.00  0.00  0.00 -16.848 -16.827 -17.901 -17.975 -17.748   1.929   1.928   0.273   0.230   0.921   0.919
  137  6500  3.00  0.00  4.00  0.00  0.00 -16.951 -16.930 -17.875 -17.952 -17.734   1.803   1.802   0.282   0.225   0.789   0.788
  138  6500  3.50  0.00  4.00  0.00  0.00 -17.047 -17.026 -17.849 -17.930 -17.720   1.686   1.684   0.290   0.221   0.662   0.661
  139  6500  4.00  0.00  4.00  0.00  0.00 -17.133 -17.112 -17.823 -17.911 -17.707   1.580   1.579   0.297   0.220   0.544   0.543
  140  6500  4.50  0.00  4.00  0.00  0.00 -17.206 -17.185 -17.798 -17.894 -17.696   1.491   1.490   0.302   0.224   0.437   0.436
  141  6500  5.00  0.00  4.00  0.00  0.00 -17.263 -17.242 -17.774 -17.883 -17.688   1.422   1.421   0.306   0.231   0.345   0.344
  142  6750  0.50  0.00  4.00  0.00  0.00 -16.724 -16.703 -18.347 -18.300 -17.966   2.378   2.377   0.166   0.216   1.611   1.610
  143  6750  1.00  0.00  4.00  0.00  0.00 -16.780 -16.759 -18.319 -18.284 -17.959   2.306   2.305   0.175   0.219   1.516   1.515
  144  6750  1.50  0.00  4.00  0.00  0.00 -16.868 -16.847 -18.274 -18.259 -17.953   2.194   2.193   0.194   0.220   1.364   1.363
  145  6750  2.00  0.00  4.00  0.00  0.00 -16.970 -16.949 -18.223 -18.230 -17.946   2.062   2.061   0.216   0.221   1.188   1.187
  146  6750  2.50  0.00  4.00  0.00  0.00 -17.075 -17.054 -18.185 -18.203 -17.933   1.929   1.928   0.230   0.216   1.034   1.033
  147  6750  3.00  0.00  4.00  0.00  0.00 -17.180 -17.159 -18.150 -18.175 -17.917   1.797   1.796   0.242   0.212   0.887   0.886
  148  6750  3.50  0.00  4.00  0.00  0.00 -17.281 -17.260 -18.117 -18.148 -17.901   1.669   1.668   0.253   0.208   0.745   0.744
  149  6750  4.00  0.00  4.00  0.00  0.00 -17.376 -17.355 -18.084 -18.123 -17.885   1.549   1.548   0.262   0.207   0.610   0.610
  150  6750  4.50  0.00  4.00  0.00  0.00 -17.460 -17.439 -18.053 -18.101 -17.870   1.443   1.442   0.270   0.207   0.487   0.486
  151  6750  5.00  0.00  4.00  0.00  0.00 -17.531 -17.510 -18.025 -18.083 -17.858   1.353   1.353   0.276   0.211   0.378   0.378
  152  7000  0.50  0.00  4.00  0.00  0.00 -16.978 -16.957 -18.615 -18.500 -18.130   2.324   2.324   0.130   0.184   1.694   1.693
  153  7000  1.00  0.00  4.00  0.00  0.00 -17.011 -16.990 -18.596 -18.492 -18.125   2.283   2.282   0.133   0.192   1.630   1.630
  154  7000  1.50  0.00  4.00  0.00  0.00 -17.081 -17.060 -18.562 -18.476 -18.119   2.197   2.196   0.143   0.199   1.510   1.509
  155  7000  2.00  0.00  4.00  0.00  0.00 -17.175 -17.154 -18.510 -18.449 -18.114   2.076   2.075   0.165   0.203   1.337   1.336
  156  7000  2.50  0.00  4.00  0.00  0.00 -17.279 -17.258 -18.452 -18.417 -18.105   1.940   1.939   0.188   0.206   1.150   1.149
  157  7000  3.00  0.00  4.00  0.00  0.00 -17.383 -17.362 -18.407 -18.386 -18.091   1.805   1.804   0.204   0.205   0.986   0.985
  158  7000  3.50  0.00  4.00  0.00  0.00 -17.486 -17.465 -18.365 -18.356 -18.073   1.672   1.671   0.217   0.203   0.830   0.829
  159  7000  4.00  0.00  4.00  0.00  0.00 -17.585 -17.564 -18.325 -18.326 -18.055   1.543   1.542   0.229   0.201   0.681   0.680
  160  7000  4.50  0.00  4.00  0.00  0.00 -17.676 -17.655 -18.287 -18.298 -18.037   1.424   1.423   0.239   0.201   0.543   0.542
  161  7000  5.00  0.00  4.00  0.00  0.00 -17.757 -17.736 -18.254 -18.274 -18.021   1.318   1.317   0.247   0.202   0.418   0.418
  162  7250  0.50  0.00  4.00  0.00  0.00 -17.240 -17.218 -18.835 -18.673 -18.284   2.235   2.234   0.111   0.156   1.699   1.699
  163  7250  1.00  0.00  4.00  0.00  0.00 -17.239 -17.217 -18.839 -18.677 -18.278   2.240   2.240   0.101   0.166   1.704   1.704
  164  7250  1.50  0.00  4.00  0.00  0.00 -17.291 -17.269 -18.811 -18.668 -18.275   2.179   2.178   0.107   0.178   1.607   1.606
  165  7250  2.00  0.00  4.00  0.00  0.00 -17.369 -17.348 -18.772 -18.650 -18.270   2.083   2.082   0.119   0.188   1.466   1.466
  166  7250  2.50  0.00  4.00  0.00  0.00 -17.465 -17.444 -18.712 -18.620 -18.263   1.957   1.956   0.143   0.195   1.280   1.279
  167  7250  3.00  0.00  4.00  0.00  0.00 -17.568 -17.547 -18.648 -18.586 -18.252   1.819   1.819   0.167   0.200   1.085   1.084
  168  7250  3.50  0.00  4.00  0.00  0.00 -17.670 -17.649 -18.597 -18.552 -18.235   1.684   1.683   0.183   0.201   0.914   0.913
  169  7250  4.00  0.00  4.00  0.00  0.00 -17.770 -17.749 -18.550 -18.518 -18.215   1.550   1.550   0.197   0.201   0.753   0.753
  170  7250  4.50  0.00  4.00  0.00  0.00 -17.866 -17.844 -18.506 -18.486 -18.195   1.422   1.422   0.209   0.200   0.602   0.602
  171  7250  5.00  0.00  4.00  0.00  0.00 -17.954 -17.933 -18.465 -18.456 -18.175   1.304   1.303   0.220   0.200   0.463   0.463
  172  7500  0.50  0.00  4.00  0.00  0.00 -17.543 -17.521 -18.980 -18.799 -18.425   2.057   2.057   0.126   0.121   1.560   1.560
  173  7500  1.00  0.00  4.00  0.00  0.00 -17.475 -17.453 -19.047 -18.838 -18.418   2.166   2.166   0.080   0.141   1.722   1.722
  174  7500  1.50  0.00  4.00  0.00  0.00 -17.502 -17.481 -19.031 -18.837 -18.417   2.137   2.136   0.080   0.155   1.665   1.665
  175  7500  2.00  0.00  4.00  0.00  0.00 -17.565 -17.543 -18.996 -18.826 -18.414   2.063   2.063   0.088   0.170   1.544   1.543
  176  7500  2.50  0.00  4.00  0.00  0.00 -17.646 -17.624 -18.950 -18.807 -18.408   1.963   1.963   0.101   0.185   1.389   1.388
  177  7500  3.00  0.00  4.00  0.00  0.00 -17.741 -17.720 -18.883 -18.774 -18.401   1.835   1.835   0.126   0.194   1.192   1.192
  178  7500  3.50  0.00  4.00  0.00  0.00 -17.841 -17.819 -18.817 -18.737 -18.387   1.699   1.698   0.150   0.199   0.998   0.998
  179  7500  4.00  0.00  4.00  0.00  0.00 -17.939 -17.918 -18.761 -18.701 -18.368   1.564   1.563   0.167   0.202   0.825   0.824
  180  7500  4.50  0.00  4.00  0.00  0.00 -18.036 -18.014 -18.710 -18.665 -18.346   1.431   1.430   0.181   0.203   0.662   0.661
  181  7500  5.00  0.00  4.00  0.00  0.00 -18.128 -18.106 -18.663 -18.630 -18.323   1.304   1.303   0.194   0.202   0.511   0.510
  182  7750  1.00  0.00  4.00  0.00  0.00 -17.723 -17.701 -19.213 -18.974 -18.547   2.053   2.053   0.072   0.118   1.671   1.671
  183  7750  1.50  0.00  4.00  0.00  0.00 -17.718 -17.697 -19.222 -18.987 -18.547   2.070   2.070   0.060   0.134   1.681   1.681
  184  7750  2.00  0.00  4.00  0.00  0.00 -17.762 -17.741 -19.195 -18.982 -18.546   2.022   2.022   0.064   0.152   1.588   1.588
  185  7750  2.50  0.00  4.00  0.00  0.00 -17.829 -17.808 -19.153 -18.968 -18.543   1.941   1.940   0.074   0.170   1.450   1.450
