
       Teff log g  [M]  Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00  0.00  4.00  0.00  0.00 -13.044 -13.460 -13.812   0.967   2.039   1.071
    2  3500  0.50  0.00  4.00  0.00  0.00 -13.030 -13.404 -13.772   0.925   2.013   1.087
    3  3500  1.00  0.00  4.00  0.00  0.00 -13.000 -13.342 -13.730   0.893   2.000   1.107
    4  3500  1.50  0.00  4.00  0.00  0.00 -12.960 -13.278 -13.688   0.869   1.999   1.129
    5  3500  2.00  0.00  4.00  0.00  0.00 -12.914 -13.216 -13.648   0.852   2.005   1.151
    6  3500  2.50  0.00  4.00  0.00  0.00 -12.870 -13.164 -13.615   0.845   2.016   1.170
    7  3500  3.00  0.00  4.00  0.00  0.00 -12.870 -13.167 -13.619   0.847   2.020   1.172
    8  3500  3.50  0.00  4.00  0.00  0.00 -13.046 -13.358 -13.757   0.863   1.982   1.118
    9  3500  4.00  0.00  4.00  0.00  0.00 -13.241 -13.574 -13.913   0.884   1.943   1.058
   10  3500  4.50  0.00  4.00  0.00  0.00 -13.333 -13.690 -13.996   0.908   1.934   1.025
   11  3500  5.00  0.00  4.00  0.00  0.00 -13.369 -13.754 -14.041   0.936   1.943   1.006
   12  3750  0.00  0.00  4.00  0.00  0.00 -13.886 -14.286 -14.418   0.951   1.803   0.851
   13  3750  0.50  0.00  4.00  0.00  0.00 -13.900 -14.276 -14.409   0.927   1.780   0.852
   14  3750  1.00  0.00  4.00  0.00  0.00 -13.904 -14.258 -14.396   0.906   1.763   0.857
   15  3750  1.50  0.00  4.00  0.00  0.00 -13.900 -14.234 -14.380   0.886   1.751   0.864
   16  3750  2.00  0.00  4.00  0.00  0.00 -13.889 -14.206 -14.361   0.868   1.743   0.874
   17  3750  2.50  0.00  4.00  0.00  0.00 -13.874 -14.175 -14.341   0.853   1.738   0.885
   18  3750  3.00  0.00  4.00  0.00  0.00 -13.855 -14.146 -14.322   0.842   1.738   0.895
   19  3750  3.50  0.00  4.00  0.00  0.00 -13.853 -14.144 -14.325   0.842   1.743   0.900
   20  3750  4.00  0.00  4.00  0.00  0.00 -13.918 -14.226 -14.395   0.859   1.748   0.888
   21  3750  4.50  0.00  4.00  0.00  0.00 -14.001 -14.325 -14.477   0.875   1.747   0.871
   22  3750  5.00  0.00  4.00  0.00  0.00 -14.044 -14.381 -14.523   0.888   1.750   0.860
   23  4000  0.00  0.00  4.00  0.00  0.00 -14.527 -14.832 -14.836   0.856   1.580   0.723
   24  4000  0.50  0.00  4.00  0.00  0.00 -14.543 -14.835 -14.836   0.843   1.565   0.720
   25  4000  1.00  0.00  4.00  0.00  0.00 -14.550 -14.835 -14.836   0.836   1.557   0.721
   26  4000  1.50  0.00  4.00  0.00  0.00 -14.551 -14.831 -14.835   0.831   1.555   0.723
   27  4000  2.00  0.00  4.00  0.00  0.00 -14.547 -14.825 -14.831   0.829   1.555   0.725
   28  4000  2.50  0.00  4.00  0.00  0.00 -14.540 -14.816 -14.826   0.827   1.557   0.729
   29  4000  3.00  0.00  4.00  0.00  0.00 -14.530 -14.804 -14.819   0.825   1.560   0.734
   30  4000  3.50  0.00  4.00  0.00  0.00 -14.517 -14.792 -14.812   0.826   1.565   0.739
   31  4000  4.00  0.00  4.00  0.00  0.00 -14.513 -14.792 -14.817   0.830   1.575   0.744
   32  4000  4.50  0.00  4.00  0.00  0.00 -14.537 -14.828 -14.857   0.841   1.590   0.748
   33  4000  5.00  0.00  4.00  0.00  0.00 -14.576 -14.873 -14.902   0.848   1.597   0.748
   34  4250  0.00  0.00  4.00  0.00  0.00 -15.059 -15.270 -15.182   0.763   1.395   0.631
   35  4250  0.50  0.00  4.00  0.00  0.00 -15.077 -15.274 -15.182   0.748   1.376   0.628
   36  4250  1.00  0.00  4.00  0.00  0.00 -15.085 -15.273 -15.183   0.739   1.369   0.628
   37  4250  1.50  0.00  4.00  0.00  0.00 -15.087 -15.273 -15.184   0.736   1.368   0.630
   38  4250  2.00  0.00  4.00  0.00  0.00 -15.085 -15.271 -15.185   0.738   1.371   0.632
   39  4250  2.50  0.00  4.00  0.00  0.00 -15.079 -15.270 -15.185   0.742   1.377   0.634
   40  4250  3.00  0.00  4.00  0.00  0.00 -15.070 -15.268 -15.185   0.749   1.386   0.636
   41  4250  3.50  0.00  4.00  0.00  0.00 -15.059 -15.265 -15.184   0.758   1.396   0.637
   42  4250  4.00  0.00  4.00  0.00  0.00 -15.045 -15.263 -15.183   0.768   1.408   0.639
   43  4250  4.50  0.00  4.00  0.00  0.00 -15.036 -15.265 -15.189   0.780   1.424   0.643
   44  4250  5.00  0.00  4.00  0.00  0.00 -15.043 -15.281 -15.214   0.789   1.442   0.652
   45  4500  0.00  0.00  4.00  0.00  0.00 -15.520 -15.656 -15.500   0.688   1.252   0.563
   46  4500  0.50  0.00  4.00  0.00  0.00 -15.532 -15.652 -15.491   0.671   1.231   0.558
   47  4500  1.00  0.00  4.00  0.00  0.00 -15.539 -15.648 -15.487   0.660   1.219   0.557
   48  4500  1.50  0.00  4.00  0.00  0.00 -15.542 -15.645 -15.485   0.654   1.213   0.559
   49  4500  2.00  0.00  4.00  0.00  0.00 -15.542 -15.642 -15.484   0.651   1.213   0.561
   50  4500  2.50  0.00  4.00  0.00  0.00 -15.538 -15.639 -15.484   0.652   1.217   0.564
   51  4500  3.00  0.00  4.00  0.00  0.00 -15.531 -15.638 -15.484   0.657   1.224   0.566
   52  4500  3.50  0.00  4.00  0.00  0.00 -15.522 -15.637 -15.485   0.666   1.234   0.567
   53  4500  4.00  0.00  4.00  0.00  0.00 -15.510 -15.637 -15.486   0.678   1.247   0.568
   54  4500  4.50  0.00  4.00  0.00  0.00 -15.497 -15.638 -15.488   0.693   1.262   0.568
   55  4500  5.00  0.00  4.00  0.00  0.00 -15.485 -15.643 -15.494   0.709   1.280   0.571
   56  4750  0.00  0.00  4.00  0.00  0.00 -15.918 -15.990 -15.786   0.622   1.138   0.515
   57  4750  0.50  0.00  4.00  0.00  0.00 -15.927 -15.983 -15.772   0.607   1.116   0.508
   58  4750  1.00  0.00  4.00  0.00  0.00 -15.932 -15.977 -15.762   0.596   1.101   0.504
   59  4750  1.50  0.00  4.00  0.00  0.00 -15.934 -15.971 -15.755   0.588   1.092   0.504
   60  4750  2.00  0.00  4.00  0.00  0.00 -15.934 -15.965 -15.751   0.582   1.088   0.505
   61  4750  2.50  0.00  4.00  0.00  0.00 -15.932 -15.961 -15.748   0.580   1.087   0.506
   62  4750  3.00  0.00  4.00  0.00  0.00 -15.928 -15.957 -15.747   0.581   1.090   0.508
   63  4750  3.50  0.00  4.00  0.00  0.00 -15.922 -15.955 -15.746   0.585   1.096   0.510
   64  4750  4.00  0.00  4.00  0.00  0.00 -15.913 -15.955 -15.747   0.593   1.105   0.511
   65  4750  4.50  0.00  4.00  0.00  0.00 -15.903 -15.956 -15.749   0.605   1.117   0.511
   66  4750  5.00  0.00  4.00  0.00  0.00 -15.890 -15.959 -15.751   0.620   1.132   0.511
   67  5000  0.00  0.00  4.00  0.00  0.00 -16.274 -16.280 -16.034   0.557   1.031   0.473
   68  5000  0.50  0.00  4.00  0.00  0.00 -16.277 -16.272 -16.018   0.546   1.012   0.466
   69  5000  1.00  0.00  4.00  0.00  0.00 -16.278 -16.264 -16.007   0.536   0.999   0.462
   70  5000  1.50  0.00  4.00  0.00  0.00 -16.278 -16.257 -15.998   0.529   0.990   0.460
   71  5000  2.00  0.00  4.00  0.00  0.00 -16.277 -16.250 -15.991   0.524   0.985   0.460
   72  5000  2.50  0.00  4.00  0.00  0.00 -16.274 -16.244 -15.986   0.521   0.982   0.460
   73  5000  3.00  0.00  4.00  0.00  0.00 -16.271 -16.240 -15.982   0.520   0.982   0.461
   74  5000  3.50  0.00  4.00  0.00  0.00 -16.267 -16.237 -15.980   0.520   0.984   0.462
   75  5000  4.00  0.00  4.00  0.00  0.00 -16.262 -16.235 -15.979   0.524   0.988   0.463
   76  5000  4.50  0.00  4.00  0.00  0.00 -16.255 -16.235 -15.980   0.531   0.996   0.464
   77  5000  5.00  0.00  4.00  0.00  0.00 -16.247 -16.237 -15.982   0.542   1.006   0.464
   78  5250  0.00  0.00  4.00  0.00  0.00 -16.594 -16.534 -16.244   0.491   0.921   0.429
   79  5250  0.50  0.00  4.00  0.00  0.00 -16.592 -16.525 -16.231   0.484   0.910   0.424
   80  5250  1.00  0.00  4.00  0.00  0.00 -16.589 -16.517 -16.219   0.479   0.901   0.421
