
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   13  3750  0.50  0.00  2.00  1.25  0.00  -9.349  -9.335 -11.796 -13.399 -13.965   4.851   4.844   1.067   0.965   0.785   0.777
   14  3750  1.00  0.00  2.00  1.25  0.00  -9.634  -9.620 -11.995 -13.453 -13.972   4.621   4.613   1.019   0.868   0.844   0.836
   15  3750  1.50  0.00  2.00  1.25  0.00  -9.897  -9.883 -12.170 -13.490 -13.969   4.394   4.386   0.979   0.769   0.896   0.888
   16  3750  2.00  0.00  2.00  1.25  0.00 -10.135 -10.121 -12.322 -13.513 -13.958   4.179   4.171   0.945   0.675   0.938   0.930
   17  3750  2.50  0.00  2.00  1.25  0.00 -10.343 -10.329 -12.449 -13.524 -13.940   3.982   3.975   0.916   0.588   0.972   0.964
   18  3750  3.00  0.00  2.00  1.25  0.00 -10.517 -10.502 -12.548 -13.526 -13.919   3.811   3.804   0.893   0.515   0.995   0.987
   19  3750  3.50  0.00  2.00  1.25  0.00 -10.670 -10.655 -12.618 -13.529 -13.914   3.662   3.655   0.885   0.456   0.978   0.971
   20  3750  4.00  0.00  2.00  1.25  0.00 -10.873 -10.857 -12.688 -13.566 -13.974   3.495   3.489   0.908   0.399   0.880   0.874
   21  3750  4.50  0.00  2.00  1.25  0.00 -11.076 -11.059 -12.771 -13.624 -14.049   3.350   3.344   0.925   0.356   0.785   0.779
   22  3750  5.00  0.00  2.00  1.25  0.00 -11.197 -11.180 -12.820 -13.655 -14.086   3.260   3.255   0.931   0.333   0.729   0.724
   23  4000  0.00  0.00  2.00  1.25  0.00 -10.178 -10.161 -12.461 -14.051 -14.583   4.675   4.670   1.032   0.988   0.635   0.629
   24  4000  0.50  0.00  2.00  1.25  0.00 -10.462 -10.446 -12.645 -14.128 -14.603   4.468   4.462   0.975   0.937   0.641   0.636
   25  4000  1.00  0.00  2.00  1.25  0.00 -10.713 -10.697 -12.804 -14.184 -14.614   4.273   4.267   0.930   0.878   0.654   0.648
   26  4000  1.50  0.00  2.00  1.25  0.00 -10.926 -10.910 -12.940 -14.223 -14.619   4.099   4.093   0.896   0.817   0.672   0.666
   27  4000  2.00  0.00  2.00  1.25  0.00 -11.104 -11.088 -13.052 -14.249 -14.618   3.947   3.941   0.868   0.758   0.693   0.687
   28  4000  2.50  0.00  2.00  1.25  0.00 -11.251 -11.235 -13.144 -14.266 -14.611   3.818   3.812   0.845   0.706   0.714   0.708
   29  4000  3.00  0.00  2.00  1.25  0.00 -11.368 -11.352 -13.216 -14.274 -14.600   3.709   3.703   0.826   0.662   0.731   0.725
   30  4000  3.50  0.00  2.00  1.25  0.00 -11.457 -11.441 -13.265 -14.274 -14.585   3.619   3.613   0.811   0.627   0.741   0.735
   31  4000  4.00  0.00  2.00  1.25  0.00 -11.546 -11.529 -13.299 -14.267 -14.577   3.524   3.518   0.810   0.588   0.727   0.722
   32  4000  4.50  0.00  2.00  1.25  0.00 -11.694 -11.677 -13.344 -14.265 -14.597   3.373   3.367   0.832   0.518   0.671   0.666
   33  4000  5.00  0.00  2.00  1.25  0.00 -11.865 -11.848 -13.415 -14.281 -14.631   3.218   3.213   0.850   0.446   0.625   0.621
   34  4250  0.00  0.00  2.00  1.25  0.00 -11.387 -11.368 -13.300 -14.663 -15.111   4.078   4.075   0.947   0.845   0.491   0.488
   35  4250  0.50  0.00  2.00  1.25  0.00 -11.633 -11.614 -13.454 -14.734 -15.126   3.903   3.900   0.892   0.817   0.482   0.479
   36  4250  1.00  0.00  2.00  1.25  0.00 -11.855 -11.836 -13.588 -14.787 -15.136   3.734   3.731   0.849   0.779   0.476   0.473
   37  4250  1.50  0.00  2.00  1.25  0.00 -12.043 -12.024 -13.703 -14.826 -15.140   3.585   3.582   0.814   0.738   0.479   0.476
   38  4250  2.00  0.00  2.00  1.25  0.00 -12.190 -12.171 -13.797 -14.855 -15.142   3.467   3.464   0.787   0.701   0.490   0.487
   39  4250  2.50  0.00  2.00  1.25  0.00 -12.296 -12.277 -13.869 -14.875 -15.140   3.381   3.378   0.764   0.672   0.507   0.504
   40  4250  3.00  0.00  2.00  1.25  0.00 -12.364 -12.346 -13.919 -14.888 -15.135   3.326   3.322   0.747   0.651   0.528   0.525
   41  4250  3.50  0.00  2.00  1.25  0.00 -12.399 -12.381 -13.950 -14.893 -15.126   3.296   3.293   0.733   0.640   0.549   0.545
   42  4250  4.00  0.00  2.00  1.25  0.00 -12.407 -12.388 -13.960 -14.891 -15.114   3.286   3.283   0.723   0.638   0.563   0.560
   43  4250  4.50  0.00  2.00  1.25  0.00 -12.419 -12.401 -13.961 -14.878 -15.103   3.261   3.258   0.724   0.622   0.565   0.562
   44  4250  5.00  0.00  2.00  1.25  0.00 -12.507 -12.488 -13.987 -14.862 -15.106   3.157   3.153   0.745   0.560   0.546   0.543
   45  4500  0.00  0.00  2.00  1.25  0.00 -12.450 -12.431 -14.072 -15.202 -15.562   3.554   3.551   0.860   0.699   0.434   0.431
   46  4500  0.50  0.00  2.00  1.25  0.00 -12.650 -12.630 -14.193 -15.260 -15.574   3.412   3.410   0.814   0.683   0.417   0.415
   47  4500  1.00  0.00  2.00  1.25  0.00 -12.831 -12.811 -14.298 -15.304 -15.580   3.275   3.273   0.775   0.660   0.401   0.400
   48  4500  1.50  0.00  2.00  1.25  0.00 -12.991 -12.970 -14.389 -15.338 -15.582   3.149   3.148   0.744   0.634   0.391   0.389
   49  4500  2.00  0.00  2.00  1.25  0.00 -13.123 -13.102 -14.467 -15.365 -15.583   3.044   3.043   0.718   0.609   0.389   0.387
   50  4500  2.50  0.00  2.00  1.25  0.00 -13.224 -13.203 -14.531 -15.386 -15.581   2.964   2.963   0.695   0.588   0.394   0.393
   51  4500  3.00  0.00  2.00  1.25  0.00 -13.291 -13.270 -14.578 -15.402 -15.579   2.913   2.912   0.676   0.576   0.405   0.404
   52  4500  3.50  0.00  2.00  1.25  0.00 -13.322 -13.301 -14.606 -15.414 -15.574   2.894   2.893   0.661   0.576   0.419   0.418
   53  4500  4.00  0.00  2.00  1.25  0.00 -13.318 -13.297 -14.615 -15.420 -15.568   2.904   2.903   0.648   0.586   0.434   0.433
   54  4500  4.50  0.00  2.00  1.25  0.00 -13.286 -13.265 -14.606 -15.419 -15.559   2.936   2.934   0.639   0.603   0.448   0.447
   55  4500  5.00  0.00  2.00  1.25  0.00 -13.252 -13.231 -14.588 -15.408 -15.549   2.959   2.958   0.641   0.608   0.458   0.457
   56  4750  0.00  0.00  2.00  1.25  0.00 -13.323 -13.304 -14.777 -15.692 -15.955   3.171   3.168   0.763   0.581   0.482   0.479
   57  4750  0.50  0.00  2.00  1.25  0.00 -13.499 -13.479 -14.871 -15.734 -15.962   3.037   3.034   0.728   0.564   0.451   0.448
   58  4750  1.00  0.00  2.00  1.25  0.00 -13.655 -13.635 -14.949 -15.765 -15.965   2.913   2.911   0.699   0.547   0.419   0.417
   59  4750  1.50  0.00  2.00  1.25  0.00 -13.788 -13.768 -15.015 -15.790 -15.965   2.804   2.802   0.675   0.529   0.393   0.392
   60  4750  2.00  0.00  2.00  1.25  0.00 -13.899 -13.879 -15.071 -15.810 -15.964   2.712   2.711   0.654   0.514   0.374   0.373
   61  4750  2.50  0.00  2.00  1.25  0.00 -13.989 -13.968 -15.118 -15.827 -15.962   2.640   2.639   0.635   0.502   0.363   0.362
   62  4750  3.00  0.00  2.00  1.25  0.00 -14.054 -14.032 -15.156 -15.841 -15.959   2.589   2.589   0.618   0.496   0.359   0.359
   63  4750  3.50  0.00  2.00  1.25  0.00 -14.092 -14.070 -15.183 -15.854 -15.956   2.564   2.564   0.602   0.498   0.362   0.361
   64  4750  4.00  0.00  2.00  1.25  0.00 -14.100 -14.078 -15.195 -15.864 -15.953   2.566   2.566   0.588   0.510   0.368   0.368
   65  4750  4.50  0.00  2.00  1.25  0.00 -14.079 -14.057 -15.193 -15.872 -15.948   2.595   2.595   0.576   0.532   0.377   0.377
   66  4750  5.00  0.00  2.00  1.25  0.00 -14.035 -14.013 -15.176 -15.874 -15.942   2.641   2.641   0.568   0.560   0.385   0.385
   67  5000  0.00  0.00  2.00  1.25  0.00 -14.032 -14.014 -15.412 -16.139 -16.302   2.909   2.906   0.663   0.493   0.595   0.591
   68  5000  0.50  0.00  2.00  1.25  0.00 -14.196 -14.177 -15.482 -16.166 -16.304   2.772   2.769   0.638   0.475   0.544   0.541
   69  5000  1.00  0.00  2.00  1.25  0.00 -14.341 -14.322 -15.540 -16.185 -16.303   2.646   2.643   0.618   0.456   0.496   0.493
   70  5000  1.50  0.00  2.00  1.25  0.00 -14.464 -14.444 -15.587 -16.199 -16.301   2.537   2.535   0.602   0.439   0.452   0.450
   71  5000  2.00  0.00  2.00  1.25  0.00 -14.565 -14.545 -15.623 -16.210 -16.299   2.446   2.445   0.589   0.426   0.414   0.412
   72  5000  2.50  0.00  2.00  1.25  0.00 -14.646 -14.625 -15.653 -16.219 -16.295   2.375   2.374   0.576   0.419   0.383   0.381
   73  5000  3.00  0.00  2.00  1.25  0.00 -14.705 -14.684 -15.675 -16.228 -16.292   2.325   2.325   0.564   0.418   0.359   0.359
   74  5000  3.50  0.00  2.00  1.25  0.00 -14.744 -14.722 -15.692 -16.238 -16.289   2.296   2.296   0.551   0.424   0.344   0.343
   75  5000  4.00  0.00  2.00  1.25  0.00 -14.759 -14.737 -15.701 -16.248 -16.287   2.291   2.291   0.539   0.437   0.336   0.336
   76  5000  4.50  0.00  2.00  1.25  0.00 -14.750 -14.727 -15.700 -16.258 -16.285   2.310   2.310   0.527   0.459   0.335   0.336
   77  5000  5.00  0.00  2.00  1.25  0.00 -14.719 -14.696 -15.691 -16.266 -16.281   2.349   2.350   0.516   0.488   0.339   0.340
   78  5250  0.00  0.00  2.00  1.25  0.00 -14.624 -14.605 -15.982 -16.545 -16.615   2.723   2.720   0.570   0.422   0.737   0.733
   79  5250  0.50  0.00  2.00  1.25  0.00 -14.773 -14.754 -16.027 -16.558 -16.611   2.587   2.584   0.553   0.406   0.666   0.663
   80  5250  1.00  0.00  2.00  1.25  0.00 -14.911 -14.891 -16.067 -16.566 -16.606   2.458   2.455   0.540   0.388   0.599   0.596
   81  5250  1.50  0.00  2.00  1.25  0.00 -15.030 -15.011 -16.099 -16.571 -16.602   2.343   2.340   0.530   0.371   0.538   0.535
   82  5250  2.00  0.00  2.00  1.25  0.00 -15.131 -15.111 -16.122 -16.574 -16.596   2.245   2.243   0.523   0.358   0.482   0.480
   83  5250  2.50  0.00  2.00  1.25  0.00 -15.212 -15.191 -16.138 -16.575 -16.592   2.165   2.164   0.516   0.350   0.432   0.430
   84  5250  3.00  0.00  2.00  1.25  0.00 -15.272 -15.252 -16.148 -16.578 -16.587   2.107   2.106   0.510   0.349   0.388   0.387
   85  5250  3.50  0.00  2.00  1.25  0.00 -15.314 -15.293 -16.154 -16.582 -16.584   2.070   2.069   0.502   0.355   0.353   0.352
   86  5250  4.00  0.00  2.00  1.25  0.00 -15.334 -15.313 -16.154 -16.588 -16.582   2.056   2.056   0.494   0.370   0.327   0.327
   87  5250  4.50  0.00  2.00  1.25  0.00 -15.334 -15.312 -16.149 -16.596 -16.581   2.065   2.065   0.484   0.392   0.311   0.310
   88  5250  5.00  0.00  2.00  1.25  0.00 -15.312 -15.290 -16.139 -16.605 -16.579   2.095   2.096   0.474   0.421   0.303   0.303
   89  5500  0.00  0.00  2.00  1.25  0.00 -15.121 -15.102 -16.493 -16.913 -16.898   2.594   2.591   0.484   0.365   0.894   0.891
   90  5500  0.50  0.00  2.00  1.25  0.00 -15.255 -15.235 -16.516 -16.913 -16.889   2.461   2.458   0.476   0.351   0.806   0.803
   91  5500  1.00  0.00  2.00  1.25  0.00 -15.384 -15.365 -16.537 -16.912 -16.881   2.330   2.328   0.469   0.335   0.720   0.718
   92  5500  1.50  0.00  2.00  1.25  0.00 -15.502 -15.482 -16.554 -16.909 -16.873   2.209   2.207   0.464   0.320   0.639   0.637
   93  5500  2.00  0.00  2.00  1.25  0.00 -15.605 -15.585 -16.566 -16.904 -16.865   2.102   2.100   0.461   0.307   0.564   0.562
   94  5500  2.50  0.00  2.00  1.25  0.00 -15.690 -15.670 -16.572 -16.900 -16.859   2.011   2.010   0.459   0.298   0.495   0.494
   95  5500  3.00  0.00  2.00  1.25  0.00 -15.759 -15.738 -16.573 -16.896 -16.853   1.939   1.938   0.457   0.295   0.434   0.432
   96  5500  3.50  0.00  2.00  1.25  0.00 -15.809 -15.788 -16.571 -16.894 -16.848   1.888   1.886   0.454   0.299   0.380   0.379
   97  5500  4.00  0.00  2.00  1.25  0.00 -15.838 -15.817 -16.564 -16.896 -16.845   1.859   1.859   0.450   0.311   0.336   0.335
   98  5500  4.50  0.00  2.00  1.25  0.00 -15.848 -15.827 -16.554 -16.900 -16.844   1.854   1.853   0.444   0.331   0.302   0.302
   99  5500  5.00  0.00  2.00  1.25  0.00 -15.836 -15.815 -16.541 -16.907 -16.844   1.873   1.872   0.437   0.359   0.280   0.280
  100  5750  0.00  0.00  2.00  1.25  0.00 -15.539 -15.520 -16.954 -17.249 -17.154   2.512   2.509   0.405   0.318   1.062   1.060
  101  5750  0.50  0.00  2.00  1.25  0.00 -15.655 -15.635 -16.955 -17.237 -17.142   2.384   2.382   0.405   0.306   0.961   0.958
  102  5750  1.00  0.00  2.00  1.25  0.00 -15.777 -15.757 -16.960 -17.227 -17.131   2.253   2.251   0.404   0.293   0.858   0.856
  103  5750  1.50  0.00  2.00  1.25  0.00 -15.893 -15.873 -16.963 -17.217 -17.121   2.126   2.124   0.404   0.279   0.758   0.756
  104  5750  2.00  0.00  2.00  1.25  0.00 -15.999 -15.979 -16.963 -17.206 -17.111   2.009   2.007   0.405   0.268   0.663   0.661
  105  5750  2.50  0.00  2.00  1.25  0.00 -16.091 -16.071 -16.960 -17.196 -17.102   1.907   1.905   0.406   0.259   0.574   0.572
  106  5750  3.00  0.00  2.00  1.25  0.00 -16.169 -16.148 -16.953 -17.187 -17.094   1.820   1.819   0.407   0.256   0.493   0.491
  107  5750  3.50  0.00  2.00  1.25  0.00 -16.230 -16.209 -16.944 -17.180 -17.087   1.752   1.751   0.407   0.257   0.421   0.419
  108  5750  4.00  0.00  2.00  1.25  0.00 -16.272 -16.251 -16.933 -17.176 -17.083   1.706   1.705   0.407   0.266   0.358   0.357
  109  5750  4.50  0.00  2.00  1.25  0.00 -16.296 -16.275 -16.919 -17.176 -17.081   1.682   1.681   0.405   0.281   0.308   0.307
  110  5750  5.00  0.00  2.00  1.25  0.00 -16.298 -16.277 -16.903 -17.180 -17.081   1.683   1.683   0.401   0.304   0.270   0.270
  111  6000  0.00  0.00  2.00  1.25  0.00 -15.894 -15.874 -17.382 -17.556 -17.384   2.464   2.462   0.328   0.274   1.256   1.254
  112  6000  0.50  0.00  2.00  1.25  0.00 -15.991 -15.971 -17.355 -17.536 -17.374   2.347   2.345   0.338   0.271   1.126   1.125
  113  6000  1.00  0.00  2.00  1.25  0.00 -16.103 -16.083 -17.344 -17.518 -17.362   2.217   2.215   0.343   0.260   1.009   1.007
  114  6000  1.50  0.00  2.00  1.25  0.00 -16.218 -16.198 -17.335 -17.501 -17.349   2.085   2.084   0.348   0.248   0.892   0.891
  115  6000  2.00  0.00  2.00  1.25  0.00 -16.327 -16.307 -17.324 -17.485 -17.338   1.960   1.958   0.353   0.237   0.778   0.777
  116  6000  2.50  0.00  2.00  1.25  0.00 -16.427 -16.406 -17.311 -17.469 -17.326   1.844   1.843   0.357   0.229   0.669   0.668
  117  6000  3.00  0.00  2.00  1.25  0.00 -16.514 -16.493 -17.297 -17.454 -17.316   1.742   1.741   0.361   0.225   0.567   0.566
  118  6000  3.50  0.00  2.00  1.25  0.00 -16.586 -16.565 -17.281 -17.442 -17.307   1.658   1.657   0.365   0.226   0.475   0.474
  119  6000  4.00  0.00  2.00  1.25  0.00 -16.642 -16.621 -17.264 -17.434 -17.300   1.593   1.592   0.367   0.232   0.395   0.394
  120  6000  4.50  0.00  2.00  1.25  0.00 -16.681 -16.660 -17.247 -17.428 -17.296   1.550   1.549   0.368   0.243   0.327   0.326
  121  6000  5.00  0.00  2.00  1.25  0.00 -16.699 -16.678 -17.229 -17.428 -17.295   1.531   1.530   0.367   0.261   0.272   0.272
  122  6250  0.50  0.00  2.00  1.25  0.00 -16.279 -16.259 -17.733 -17.812 -17.584   2.334   2.333   0.272   0.236   1.317   1.316
  123  6250  1.00  0.00  2.00  1.25  0.00 -16.381 -16.360 -17.698 -17.788 -17.574   2.209   2.208   0.286   0.233   1.168   1.167
  124  6250  1.50  0.00  2.00  1.25  0.00 -16.491 -16.470 -17.675 -17.766 -17.562   2.077   2.076   0.296   0.224   1.035   1.034
  125  6250  2.00  0.00  2.00  1.25  0.00 -16.602 -16.581 -17.654 -17.744 -17.549   1.944   1.943   0.304   0.215   0.905   0.903
  126  6250  2.50  0.00  2.00  1.25  0.00 -16.708 -16.687 -17.633 -17.723 -17.535   1.817   1.816   0.312   0.207   0.778   0.776
  127  6250  3.00  0.00  2.00  1.25  0.00 -16.804 -16.783 -17.611 -17.703 -17.522   1.701   1.700   0.319   0.202   0.657   0.655
  128  6250  3.50  0.00  2.00  1.25  0.00 -16.887 -16.867 -17.588 -17.685 -17.511   1.600   1.599   0.325   0.202   0.544   0.543
  129  6250  4.00  0.00  2.00  1.25  0.00 -16.957 -16.936 -17.565 -17.671 -17.501   1.516   1.515   0.330   0.205   0.444   0.442
  130  6250  4.50  0.00  2.00  1.25  0.00 -17.010 -16.989 -17.543 -17.661 -17.494   1.453   1.452   0.333   0.214   0.357   0.356
  131  6250  5.00  0.00  2.00  1.25  0.00 -17.045 -17.023 -17.522 -17.656 -17.491   1.413   1.413   0.335   0.228   0.286   0.285
  132  6500  0.50  0.00  2.00  1.25  0.00 -16.537 -16.516 -18.078 -18.065 -17.775   2.331   2.330   0.210   0.207   1.496   1.495
  133  6500  1.00  0.00  2.00  1.25  0.00 -16.623 -16.602 -18.036 -18.041 -17.768   2.220   2.219   0.227   0.206   1.350   1.349
  134  6500  1.50  0.00  2.00  1.25  0.00 -16.727 -16.706 -17.992 -18.014 -17.759   2.089   2.088   0.245   0.206   1.184   1.183
  135  6500  2.00  0.00  2.00  1.25  0.00 -16.836 -16.815 -17.960 -17.988 -17.746   1.954   1.953   0.258   0.199   1.037   1.036
  136  6500  2.50  0.00  2.00  1.25  0.00 -16.945 -16.924 -17.930 -17.962 -17.731   1.820   1.819   0.269   0.193   0.894   0.893
  137  6500  3.00  0.00  2.00  1.25  0.00 -17.048 -17.027 -17.899 -17.937 -17.716   1.692   1.691   0.279   0.188   0.756   0.755
  138  6500  3.50  0.00  2.00  1.25  0.00 -17.142 -17.121 -17.869 -17.914 -17.702   1.574   1.573   0.288   0.186   0.625   0.624
  139  6500  4.00  0.00  2.00  1.25  0.00 -17.224 -17.203 -17.841 -17.894 -17.688   1.472   1.471   0.295   0.187   0.505   0.505
  140  6500  4.50  0.00  2.00  1.25  0.00 -17.291 -17.270 -17.813 -17.878 -17.679   1.389   1.388   0.301   0.193   0.399   0.399
  141  6500  5.00  0.00  2.00  1.25  0.00 -17.341 -17.320 -17.789 -17.867 -17.672   1.328   1.327   0.305   0.203   0.311   0.310
  142  6750  0.50  0.00  2.00  1.25  0.00 -16.779 -16.757 -18.374 -18.291 -17.954   2.314   2.314   0.163   0.183   1.621   1.620
  143  6750  1.00  0.00  2.00  1.25  0.00 -16.843 -16.822 -18.346 -18.274 -17.946   2.232   2.232   0.172   0.184   1.517   1.516
  144  6750  1.50  0.00  2.00  1.25  0.00 -16.938 -16.916 -18.297 -18.247 -17.940   2.112   2.111   0.193   0.186   1.352   1.351
  145  6750  2.00  0.00  2.00  1.25  0.00 -17.044 -17.022 -18.246 -18.217 -17.931   1.976   1.975   0.213   0.188   1.172   1.171
  146  6750  2.50  0.00  2.00  1.25  0.00 -17.151 -17.130 -18.205 -18.188 -17.916   1.839   1.838   0.228   0.184   1.013   1.012
  147  6750  3.00  0.00  2.00  1.25  0.00 -17.257 -17.236 -18.167 -18.159 -17.899   1.703   1.702   0.241   0.180   0.860   0.859
  148  6750  3.50  0.00  2.00  1.25  0.00 -17.358 -17.337 -18.130 -18.130 -17.882   1.574   1.573   0.252   0.177   0.714   0.713
  149  6750  4.00  0.00  2.00  1.25  0.00 -17.451 -17.430 -18.094 -18.103 -17.865   1.454   1.454   0.262   0.176   0.576   0.576
  150  6750  4.50  0.00  2.00  1.25  0.00 -17.532 -17.510 -18.062 -18.081 -17.851   1.352   1.351   0.270   0.178   0.453   0.452
  151  6750  5.00  0.00  2.00  1.25  0.00 -17.598 -17.576 -18.033 -18.064 -17.840   1.268   1.268   0.276   0.184   0.346   0.345
  152  7000  0.50  0.00  2.00  1.25  0.00 -17.017 -16.995 -18.632 -18.491 -18.119   2.276   2.276   0.128   0.160   1.698   1.698
  153  7000  1.00  0.00  2.00  1.25  0.00 -17.057 -17.036 -18.613 -18.481 -18.113   2.226   2.225   0.132   0.166   1.629   1.629
  154  7000  1.50  0.00  2.00  1.25  0.00 -17.134 -17.112 -18.579 -18.464 -18.106   2.132   2.132   0.143   0.171   1.502   1.502
  155  7000  2.00  0.00  2.00  1.25  0.00 -17.231 -17.210 -18.522 -18.435 -18.100   2.005   2.005   0.165   0.176   1.320   1.320
  156  7000  2.50  0.00  2.00  1.25  0.00 -17.337 -17.316 -18.464 -18.402 -18.089   1.867   1.866   0.187   0.179   1.131   1.131
  157  7000  3.00  0.00  2.00  1.25  0.00 -17.443 -17.421 -18.416 -18.369 -18.072   1.728   1.727   0.204   0.177   0.964   0.963
  158  7000  3.50  0.00  2.00  1.25  0.00 -17.546 -17.525 -18.372 -18.336 -18.054   1.592   1.591   0.218   0.175   0.804   0.803
  159  7000  4.00  0.00  2.00  1.25  0.00 -17.644 -17.623 -18.330 -18.305 -18.034   1.462   1.462   0.230   0.174   0.652   0.651
  160  7000  4.50  0.00  2.00  1.25  0.00 -17.734 -17.713 -18.291 -18.276 -18.016   1.344   1.343   0.240   0.175   0.513   0.512
  161  7000  5.00  0.00  2.00  1.25  0.00 -17.812 -17.791 -18.256 -18.253 -18.001   1.242   1.242   0.249   0.177   0.389   0.388
  162  7250  0.50  0.00  2.00  1.25  0.00 -17.266 -17.244 -18.845 -18.664 -18.273   2.200   2.200   0.108   0.139   1.702   1.702
  163  7250  1.00  0.00  2.00  1.25  0.00 -17.272 -17.250 -18.848 -18.667 -18.267   2.197   2.197   0.100   0.148   1.700   1.700
  164  7250  1.50  0.00  2.00  1.25  0.00 -17.328 -17.307 -18.820 -18.656 -18.263   2.130   2.129   0.107   0.157   1.599   1.598
  165  7250  2.00  0.00  2.00  1.25  0.00 -17.410 -17.389 -18.779 -18.636 -18.256   2.028   2.027   0.120   0.166   1.454   1.454
  166  7250  2.50  0.00  2.00  1.25  0.00 -17.509 -17.488 -18.715 -18.604 -18.248   1.897   1.896   0.144   0.173   1.260   1.260
  167  7250  3.00  0.00  2.00  1.25  0.00 -17.613 -17.591 -18.652 -18.568 -18.235   1.757   1.756   0.167   0.177   1.066   1.065
  168  7250  3.50  0.00  2.00  1.25  0.00 -17.716 -17.694 -18.599 -18.532 -18.216   1.618   1.618   0.184   0.178   0.892   0.892
  169  7250  4.00  0.00  2.00  1.25  0.00 -17.816 -17.794 -18.550 -18.496 -18.195   1.483   1.482   0.199   0.177   0.729   0.729
  170  7250  4.50  0.00  2.00  1.25  0.00 -17.911 -17.890 -18.504 -18.463 -18.174   1.353   1.353   0.212   0.176   0.576   0.576
  171  7250  5.00  0.00  2.00  1.25  0.00 -17.998 -17.977 -18.463 -18.433 -18.155   1.237   1.236   0.222   0.177   0.437   0.436
  172  7500  0.50  0.00  2.00  1.25  0.00 -17.557 -17.534 -18.988 -18.793 -18.413   2.039   2.039   0.119   0.115   1.567   1.568
  173  7500  1.00  0.00  2.00  1.25  0.00 -17.497 -17.475 -19.049 -18.828 -18.407   2.133   2.133   0.079   0.129   1.715   1.715
  174  7500  1.50  0.00  2.00  1.25  0.00 -17.528 -17.507 -19.034 -18.826 -18.405   2.099   2.099   0.080   0.141   1.656   1.655
  175  7500  2.00  0.00  2.00  1.25  0.00 -17.593 -17.572 -18.998 -18.813 -18.401   2.021   2.021   0.088   0.155   1.533   1.532
  176  7500  2.50  0.00  2.00  1.25  0.00 -17.676 -17.655 -18.950 -18.791 -18.394   1.917   1.917   0.103   0.168   1.375   1.374
  177  7500  3.00  0.00  2.00  1.25  0.00 -17.773 -17.752 -18.880 -18.756 -18.385   1.785   1.784   0.129   0.176   1.173   1.173
  178  7500  3.50  0.00  2.00  1.25  0.00 -17.873 -17.852 -18.814 -18.717 -18.369   1.646   1.646   0.152   0.180   0.980   0.980
  179  7500  4.00  0.00  2.00  1.25  0.00 -17.973 -17.951 -18.757 -18.679 -18.348   1.508   1.508   0.169   0.182   0.805   0.804
  180  7500  4.50  0.00  2.00  1.25  0.00 -18.070 -18.048 -18.704 -18.641 -18.325   1.373   1.373   0.184   0.181   0.640   0.640
  181  7500  5.00  0.00  2.00  1.25  0.00 -18.162 -18.140 -18.657 -18.606 -18.303   1.246   1.245   0.197   0.181   0.488   0.488
  182  7750  1.00  0.00  2.00  1.25  0.00 -17.738 -17.716 -19.211 -18.964 -18.534   2.028   2.028   0.070   0.112   1.662   1.662
  183  7750  1.50  0.00  2.00  1.25  0.00 -17.736 -17.714 -19.219 -18.975 -18.535   2.042   2.042   0.060   0.126   1.669   1.669
  184  7750  2.00  0.00  2.00  1.25  0.00 -17.781 -17.759 -19.192 -18.969 -18.534   1.990   1.990   0.064   0.142   1.575   1.575
  185  7750  2.50  0.00  2.00  1.25  0.00 -17.849 -17.827 -19.149 -18.954 -18.529   1.907   1.906   0.075   0.159   1.438   1.437
