
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   19  3750  3.50 -2.50  2.00  0.00  0.00 -11.789 -11.772 -13.011 -13.891 -14.310   2.903   2.899   0.920   0.389   0.284   0.279
   20  3750  4.00 -2.50  2.00  0.00  0.00 -11.798 -11.780 -12.986 -13.920 -14.330   2.924   2.920   0.910   0.453   0.196   0.192
   21  3750  4.50 -2.50  2.00  0.00  0.00 -11.742 -11.723 -12.905 -13.951 -14.352   3.011   3.007   0.902   0.573   0.060   0.056
   22  3750  5.00 -2.50  2.00  0.00  0.00 -11.638 -11.618 -12.782 -13.988 -14.381   3.153   3.151   0.893   0.742  -0.120  -0.121
   23  4000  0.00 -2.50  2.00  0.00  0.00 -10.621 -10.605 -12.481 -13.583 -14.311   3.764   3.757   1.229   0.301   0.701   0.695
   24  4000  0.50 -2.50  2.00  0.00  0.00 -11.008 -10.992 -12.788 -13.819 -14.442   3.613   3.607   1.123   0.336   0.692   0.686
   25  4000  1.00 -2.50  2.00  0.00  0.00 -11.421 -11.406 -13.077 -14.027 -14.546   3.408   3.402   1.019   0.361   0.647   0.641
   26  4000  1.50 -2.50  2.00  0.00  0.00 -11.819 -11.803 -13.321 -14.195 -14.623   3.177   3.171   0.929   0.374   0.569   0.564
   27  4000  2.00 -2.50  2.00  0.00  0.00 -12.146 -12.129 -13.502 -14.319 -14.681   2.975   2.970   0.862   0.384   0.482   0.477
   28  4000  2.50 -2.50  2.00  0.00  0.00 -12.376 -12.358 -13.621 -14.389 -14.721   2.815   2.811   0.832   0.366   0.419   0.415
   29  4000  3.00 -2.50  2.00  0.00  0.00 -12.523 -12.506 -13.695 -14.425 -14.749   2.704   2.700   0.824   0.335   0.383   0.379
   30  4000  3.50 -2.50  2.00  0.00  0.00 -12.616 -12.598 -13.740 -14.453 -14.772   2.639   2.635   0.819   0.323   0.353   0.349
   31  4000  4.00 -2.50  2.00  0.00  0.00 -12.644 -12.626 -13.746 -14.472 -14.787   2.630   2.626   0.815   0.340   0.317   0.313
   32  4000  4.50 -2.50  2.00  0.00  0.00 -12.621 -12.603 -13.721 -14.489 -14.800   2.670   2.666   0.811   0.387   0.273   0.270
   33  4000  5.00 -2.50  2.00  0.00  0.00 -12.554 -12.535 -13.663 -14.513 -14.817   2.761   2.758   0.804   0.474   0.202   0.200
   34  4250  0.00 -2.50  2.00  0.00  0.00 -11.920 -11.904 -13.546 -14.391 -14.927   3.273   3.267   1.036   0.238   0.723   0.717
   35  4250  0.50 -2.50  2.00  0.00  0.00 -12.242 -12.226 -13.767 -14.550 -15.007   3.110   3.104   0.957   0.255   0.684   0.678
   36  4250  1.00 -2.50  2.00  0.00  0.00 -12.580 -12.564 -13.973 -14.692 -15.072   2.914   2.908   0.881   0.267   0.617   0.611
   37  4250  1.50 -2.50  2.00  0.00  0.00 -12.889 -12.872 -14.146 -14.807 -15.122   2.719   2.714   0.815   0.274   0.539   0.534
   38  4250  2.00 -2.50  2.00  0.00  0.00 -13.141 -13.123 -14.276 -14.892 -15.156   2.553   2.548   0.764   0.281   0.461   0.457
   39  4250  2.50 -2.50  2.00  0.00  0.00 -13.321 -13.303 -14.361 -14.948 -15.180   2.429   2.425   0.732   0.284   0.395   0.391
   40  4250  3.00 -2.50  2.00  0.00  0.00 -13.422 -13.403 -14.405 -14.971 -15.194   2.352   2.348   0.722   0.273   0.359   0.355
   41  4250  3.50 -2.50  2.00  0.00  0.00 -13.461 -13.442 -14.422 -14.979 -15.205   2.320   2.316   0.727   0.259   0.346   0.342
   42  4250  4.00 -2.50  2.00  0.00  0.00 -13.465 -13.447 -14.424 -14.984 -15.214   2.321   2.317   0.730   0.259   0.340   0.336
   43  4250  4.50 -2.50  2.00  0.00  0.00 -13.442 -13.424 -14.413 -14.991 -15.222   2.351   2.347   0.731   0.276   0.334   0.331
   44  4250  5.00 -2.50  2.00  0.00  0.00 -13.389 -13.370 -14.387 -15.001 -15.229   2.414   2.411   0.728   0.316   0.325   0.322
   45  4500  0.00 -2.50  2.00  0.00  0.00 -13.087 -13.070 -14.486 -15.096 -15.455   2.811   2.805   0.859   0.180   0.731   0.725
   46  4500  0.50 -2.50  2.00  0.00  0.00 -13.366 -13.349 -14.635 -15.191 -15.493   2.627   2.622   0.802   0.183   0.654   0.649
   47  4500  1.00 -2.50  2.00  0.00  0.00 -13.627 -13.610 -14.763 -15.274 -15.525   2.448   2.443   0.752   0.188   0.567   0.563
   48  4500  1.50 -2.50  2.00  0.00  0.00 -13.851 -13.833 -14.867 -15.340 -15.550   2.291   2.287   0.710   0.193   0.484   0.479
   49  4500  2.00 -2.50  2.00  0.00  0.00 -14.023 -14.004 -14.942 -15.391 -15.569   2.171   2.167   0.677   0.201   0.412   0.408
   50  4500  2.50 -2.50  2.00  0.00  0.00 -14.138 -14.119 -14.989 -15.427 -15.582   2.091   2.088   0.656   0.211   0.356   0.352
   51  4500  3.00 -2.50  2.00  0.00  0.00 -14.203 -14.184 -15.012 -15.446 -15.592   2.045   2.042   0.646   0.217   0.317   0.314
   52  4500  3.50 -2.50  2.00  0.00  0.00 -14.230 -14.211 -15.018 -15.449 -15.597   2.021   2.018   0.647   0.213   0.299   0.296
   53  4500  4.00 -2.50  2.00  0.00  0.00 -14.224 -14.205 -15.013 -15.447 -15.602   2.025   2.022   0.655   0.208   0.297   0.294
   54  4500  4.50 -2.50  2.00  0.00  0.00 -14.198 -14.179 -15.002 -15.446 -15.607   2.050   2.047   0.661   0.212   0.301   0.298
   55  4500  5.00 -2.50  2.00  0.00  0.00 -14.156 -14.137 -14.985 -15.449 -15.612   2.094   2.091   0.664   0.228   0.308   0.305
   56  4750  0.00 -2.50  2.00  0.00  0.00 -13.993 -13.975 -15.256 -15.676 -15.889   2.486   2.481   0.713   0.136   0.786   0.782
   57  4750  0.50 -2.50  2.00  0.00  0.00 -14.246 -14.228 -15.358 -15.730 -15.903   2.286   2.282   0.672   0.130   0.681   0.677
   58  4750  1.00 -2.50  2.00  0.00  0.00 -14.477 -14.459 -15.439 -15.773 -15.911   2.098   2.095   0.638   0.125   0.569   0.566
   59  4750  1.50 -2.50  2.00  0.00  0.00 -14.670 -14.651 -15.498 -15.806 -15.917   1.938   1.935   0.612   0.125   0.462   0.459
   60  4750  2.00 -2.50  2.00  0.00  0.00 -14.809 -14.791 -15.535 -15.829 -15.922   1.822   1.819   0.593   0.130   0.374   0.371
   61  4750  2.50 -2.50  2.00  0.00  0.00 -14.893 -14.873 -15.554 -15.845 -15.927   1.755   1.752   0.582   0.139   0.311   0.308
   62  4750  3.00 -2.50  2.00  0.00  0.00 -14.929 -14.909 -15.557 -15.856 -15.933   1.729   1.726   0.578   0.150   0.272   0.269
   63  4750  3.50 -2.50  2.00  0.00  0.00 -14.932 -14.913 -15.549 -15.858 -15.938   1.727   1.725   0.580   0.158   0.250   0.247
   64  4750  4.00 -2.50  2.00  0.00  0.00 -14.920 -14.901 -15.536 -15.853 -15.941   1.735   1.732   0.588   0.158   0.241   0.239
   65  4750  4.50 -2.50  2.00  0.00  0.00 -14.894 -14.874 -15.521 -15.848 -15.945   1.756   1.754   0.597   0.159   0.243   0.240
   66  4750  5.00 -2.50  2.00  0.00  0.00 -14.859 -14.840 -15.506 -15.846 -15.949   1.788   1.786   0.604   0.165   0.249   0.247
   67  5000  0.00 -2.50  2.00  0.00  0.00 -14.668 -14.650 -15.882 -16.156 -16.252   2.289   2.286   0.596   0.107   0.882   0.878
   68  5000  0.50 -2.50  2.00  0.00  0.00 -14.896 -14.877 -15.944 -16.180 -16.250   2.086   2.083   0.569   0.097   0.753   0.750
   69  5000  1.00 -2.50  2.00  0.00  0.00 -15.102 -15.082 -15.990 -16.197 -16.245   1.897   1.895   0.548   0.089   0.622   0.620
   70  5000  1.50 -2.50  2.00  0.00  0.00 -15.276 -15.256 -16.019 -16.206 -16.238   1.732   1.730   0.532   0.084   0.499   0.496
   71  5000  2.00 -2.50  2.00  0.00  0.00 -15.412 -15.392 -16.035 -16.210 -16.231   1.600   1.598   0.521   0.084   0.389   0.387
   72  5000  2.50 -2.50  2.00  0.00  0.00 -15.502 -15.482 -16.038 -16.212 -16.227   1.512   1.510   0.515   0.088   0.304   0.302
   73  5000  3.00 -2.50  2.00  0.00  0.00 -15.544 -15.524 -16.031 -16.213 -16.228   1.471   1.469   0.515   0.096   0.247   0.245
   74  5000  3.50 -2.50  2.00  0.00  0.00 -15.547 -15.527 -16.016 -16.212 -16.232   1.468   1.465   0.520   0.106   0.215   0.213
   75  5000  4.00 -2.50  2.00  0.00  0.00 -15.529 -15.509 -15.997 -16.208 -16.237   1.482   1.480   0.528   0.112   0.199   0.197
   76  5000  4.50 -2.50  2.00  0.00  0.00 -15.502 -15.482 -15.978 -16.203 -16.241   1.503   1.501   0.538   0.116   0.193   0.191
   77  5000  5.00 -2.50  2.00  0.00  0.00 -15.471 -15.451 -15.961 -16.198 -16.245   1.530   1.527   0.547   0.119   0.195   0.193
   78  5250  0.00 -2.50  2.00  0.00  0.00 -15.181 -15.161 -16.405 -16.564 -16.565   2.185   2.182   0.502   0.086   1.007   1.005
   79  5250  0.50 -2.50  2.00  0.00  0.00 -15.383 -15.363 -16.433 -16.567 -16.553   1.987   1.984   0.486   0.077   0.859   0.857
   80  5250  1.00 -2.50  2.00  0.00  0.00 -15.566 -15.547 -16.451 -16.565 -16.539   1.801   1.799   0.474   0.069   0.713   0.711
   81  5250  1.50 -2.50  2.00  0.00  0.00 -15.725 -15.705 -16.458 -16.559 -16.525   1.636   1.634   0.466   0.064   0.574   0.573
   82  5250  2.00 -2.50  2.00  0.00  0.00 -15.855 -15.834 -16.455 -16.549 -16.510   1.496   1.494   0.462   0.061   0.449   0.447
   83  5250  2.50 -2.50  2.00  0.00  0.00 -15.954 -15.934 -16.446 -16.538 -16.498   1.386   1.385   0.460   0.061   0.342   0.340
   84  5250  3.00 -2.50  2.00  0.00  0.00 -16.016 -15.996 -16.432 -16.530 -16.492   1.316   1.314   0.462   0.065   0.260   0.259
   85  5250  3.50 -2.50  2.00  0.00  0.00 -16.041 -16.021 -16.416 -16.525 -16.492   1.285   1.284   0.467   0.071   0.208   0.206
   86  5250  4.00 -2.50  2.00  0.00  0.00 -16.035 -16.015 -16.396 -16.520 -16.496   1.287   1.285   0.476   0.078   0.179   0.177
   87  5250  4.50 -2.50  2.00  0.00  0.00 -16.014 -15.994 -16.376 -16.516 -16.501   1.304   1.302   0.486   0.083   0.164   0.162
   88  5250  5.00 -2.50  2.00  0.00  0.00 -15.987 -15.967 -16.357 -16.511 -16.507   1.326   1.325   0.496   0.087   0.158   0.156
   89  5500  0.00 -2.50  2.00  0.00  0.00 -15.577 -15.557 -16.856 -16.921 -16.843   2.146   2.144   0.422   0.073   1.155   1.153
   90  5500  0.50 -2.50  2.00  0.00  0.00 -15.755 -15.735 -16.859 -16.910 -16.825   1.957   1.955   0.415   0.065   0.993   0.992
   91  5500  1.00 -2.50  2.00  0.00  0.00 -15.923 -15.902 -16.854 -16.896 -16.807   1.775   1.773   0.411   0.059   0.832   0.831
   92  5500  1.50 -2.50  2.00  0.00  0.00 -16.070 -16.050 -16.842 -16.877 -16.787   1.609   1.608   0.410   0.054   0.679   0.678
   93  5500  2.00 -2.50  2.00  0.00  0.00 -16.195 -16.175 -16.825 -16.857 -16.768   1.464   1.462   0.411   0.051   0.539   0.538
   94  5500  2.50 -2.50  2.00  0.00  0.00 -16.298 -16.277 -16.803 -16.837 -16.750   1.341   1.339   0.413   0.050   0.413   0.412
   95  5500  3.00 -2.50  2.00  0.00  0.00 -16.376 -16.355 -16.781 -16.819 -16.736   1.245   1.244   0.417   0.051   0.308   0.307
   96  5500  3.50 -2.50  2.00  0.00  0.00 -16.426 -16.405 -16.760 -16.807 -16.729   1.183   1.182   0.422   0.053   0.230   0.229
   97  5500  4.00 -2.50  2.00  0.00  0.00 -16.445 -16.424 -16.741 -16.800 -16.729   1.157   1.155   0.430   0.058   0.180   0.179
   98  5500  4.50 -2.50  2.00  0.00  0.00 -16.439 -16.419 -16.722 -16.795 -16.734   1.157   1.156   0.440   0.062   0.152   0.151
   99  5500  5.00 -2.50  2.00  0.00  0.00 -16.422 -16.401 -16.704 -16.791 -16.741   1.171   1.170   0.450   0.066   0.137   0.136
  100  5750  0.00 -2.50  2.00  0.00  0.00 -15.892 -15.871 -17.255 -17.243 -17.095   2.153   2.151   0.352   0.065   1.317   1.315
  101  5750  0.50 -2.50  2.00  0.00  0.00 -16.049 -16.028 -17.238 -17.222 -17.075   1.975   1.973   0.353   0.060   1.147   1.146
  102  5750  1.00 -2.50  2.00  0.00  0.00 -16.203 -16.182 -17.217 -17.198 -17.054   1.797   1.796   0.355   0.055   0.975   0.974
  103  5750  1.50 -2.50  2.00  0.00  0.00 -16.344 -16.323 -17.191 -17.172 -17.031   1.630   1.629   0.359   0.051   0.808   0.806
  104  5750  2.00 -2.50  2.00  0.00  0.00 -16.467 -16.446 -17.160 -17.143 -17.008   1.478   1.477   0.364   0.048   0.651   0.650
  105  5750  2.50 -2.50  2.00  0.00  0.00 -16.573 -16.552 -17.128 -17.115 -16.985   1.344   1.343   0.370   0.046   0.509   0.508
  106  5750  3.00 -2.50  2.00  0.00  0.00 -16.661 -16.640 -17.096 -17.089 -16.965   1.230   1.229   0.376   0.046   0.383   0.382
  107  5750  3.50 -2.50  2.00  0.00  0.00 -16.729 -16.708 -17.068 -17.069 -16.951   1.141   1.140   0.383   0.047   0.280   0.279
  108  5750  4.00 -2.50  2.00  0.00  0.00 -16.772 -16.751 -17.045 -17.055 -16.946   1.085   1.084   0.391   0.049   0.204   0.203
  109  5750  4.50 -2.50  2.00  0.00  0.00 -16.790 -16.769 -17.026 -17.048 -16.947   1.060   1.059   0.399   0.052   0.156   0.155
  110  5750  5.00 -2.50  2.00  0.00  0.00 -16.788 -16.767 -17.009 -17.044 -16.953   1.058   1.057   0.409   0.054   0.129   0.128
  111  6000  0.00 -2.50  2.00  0.00  0.00 -16.151 -16.130 -17.617 -17.536 -17.325   2.187   2.186   0.289   0.059   1.490   1.489
  112  6000  0.50 -2.50  2.00  0.00  0.00 -16.287 -16.266 -17.583 -17.509 -17.305   2.024   2.023   0.297   0.058   1.312   1.311
  113  6000  1.00 -2.50  2.00  0.00  0.00 -16.429 -16.408 -17.549 -17.479 -17.284   1.853   1.852   0.304   0.055   1.132   1.131
  114  6000  1.50 -2.50  2.00  0.00  0.00 -16.564 -16.543 -17.511 -17.447 -17.260   1.685   1.684   0.312   0.053   0.953   0.952
  115  6000  2.00 -2.50  2.00  0.00  0.00 -16.688 -16.667 -17.471 -17.413 -17.234   1.527   1.526   0.321   0.051   0.782   0.781
  116  6000  2.50 -2.50  2.00  0.00  0.00 -16.798 -16.777 -17.429 -17.378 -17.208   1.382   1.381   0.330   0.049   0.623   0.622
  117  6000  3.00 -2.50  2.00  0.00  0.00 -16.894 -16.873 -17.388 -17.345 -17.184   1.253   1.252   0.339   0.048   0.478   0.477
  118  6000  3.50 -2.50  2.00  0.00  0.00 -16.975 -16.954 -17.351 -17.317 -17.164   1.144   1.143   0.347   0.047   0.353   0.352
  119  6000  4.00 -2.50  2.00  0.00  0.00 -17.038 -17.017 -17.322 -17.295 -17.150   1.059   1.058   0.355   0.048   0.252   0.251
  120  6000  4.50 -2.50  2.00  0.00  0.00 -17.078 -17.057 -17.299 -17.282 -17.146   1.006   1.005   0.364   0.049   0.179   0.178
  121  6000  5.00 -2.50  2.00  0.00  0.00 -17.095 -17.074 -17.281 -17.276 -17.149   0.982   0.981   0.373   0.050   0.134   0.133
  122  6250  0.50 -2.50  2.00  0.00  0.00 -16.490 -16.469 -17.904 -17.775 -17.518   2.087   2.086   0.243   0.058   1.484   1.483
  123  6250  1.00 -2.50  2.00  0.00  0.00 -16.619 -16.598 -17.857 -17.743 -17.499   1.926   1.925   0.256   0.059   1.294   1.293
  124  6250  1.50 -2.50  2.00  0.00  0.00 -16.749 -16.728 -17.810 -17.707 -17.475   1.760   1.760   0.268   0.058   1.106   1.106
  125  6250  2.00 -2.50  2.00  0.00  0.00 -16.873 -16.852 -17.762 -17.669 -17.448   1.598   1.597   0.279   0.057   0.923   0.923
  126  6250  2.50 -2.50  2.00  0.00  0.00 -16.987 -16.966 -17.712 -17.629 -17.420   1.444   1.443   0.291   0.055   0.749   0.748
  127  6250  3.00 -2.50  2.00  0.00  0.00 -17.090 -17.069 -17.663 -17.590 -17.392   1.302   1.301   0.302   0.054   0.587   0.587
  128  6250  3.50 -2.50  2.00  0.00  0.00 -17.181 -17.159 -17.618 -17.554 -17.367   1.175   1.175   0.313   0.052   0.443   0.442
  129  6250  4.00 -2.50  2.00  0.00  0.00 -17.258 -17.237 -17.580 -17.525 -17.347   1.068   1.068   0.322   0.052   0.318   0.318
  130  6250  4.50 -2.50  2.00  0.00  0.00 -17.318 -17.297 -17.551 -17.504 -17.335   0.988   0.987   0.331   0.051   0.221   0.221
  131  6250  5.00 -2.50  2.00  0.00  0.00 -17.355 -17.334 -17.529 -17.492 -17.332   0.939   0.938   0.340   0.051   0.153   0.152
  132  6500  0.50 -2.50  2.00  0.00  0.00 -16.674 -16.652 -18.213 -18.024 -17.712   2.153   2.152   0.187   0.054   1.669   1.668
  133  6500  1.00 -2.50  2.00  0.00  0.00 -16.789 -16.768 -18.148 -17.990 -17.698   2.003   2.002   0.208   0.063   1.459   1.458
  134  6500  1.50 -2.50  2.00  0.00  0.00 -16.911 -16.890 -18.091 -17.953 -17.677   1.843   1.843   0.224   0.066   1.261   1.260
  135  6500  2.00 -2.50  2.00  0.00  0.00 -17.033 -17.012 -18.036 -17.912 -17.651   1.681   1.680   0.239   0.066   1.069   1.068
  136  6500  2.50 -2.50  2.00  0.00  0.00 -17.150 -17.128 -17.979 -17.869 -17.622   1.521   1.520   0.253   0.065   0.882   0.882
  137  6500  3.00 -2.50  2.00  0.00  0.00 -17.259 -17.237 -17.923 -17.825 -17.592   1.368   1.367   0.267   0.063   0.706   0.705
  138  6500  3.50 -2.50  2.00  0.00  0.00 -17.357 -17.336 -17.871 -17.783 -17.562   1.227   1.227   0.280   0.061   0.544   0.543
  139  6500  4.00 -2.50  2.00  0.00  0.00 -17.446 -17.424 -17.825 -17.746 -17.537   1.102   1.102   0.291   0.059   0.400   0.399
  140  6500  4.50 -2.50  2.00  0.00  0.00 -17.520 -17.499 -17.787 -17.717 -17.518   0.999   0.998   0.301   0.058   0.280   0.279
  141  6500  5.00 -2.50  2.00  0.00  0.00 -17.576 -17.555 -17.760 -17.697 -17.508   0.923   0.923   0.311   0.056   0.188   0.187
  142  6750  0.50 -2.50  2.00  0.00  0.00 -16.856 -16.834 -18.479 -18.251 -17.894   2.197   2.197   0.143   0.058   1.794   1.794
  143  6750  1.00 -2.50  2.00  0.00  0.00 -16.950 -16.928 -18.432 -18.223 -17.880   2.075   2.075   0.157   0.062   1.633   1.633
  144  6750  1.50 -2.50  2.00  0.00  0.00 -17.062 -17.041 -18.360 -18.184 -17.865   1.924   1.923   0.181   0.072   1.415   1.415
  145  6750  2.00 -2.50  2.00  0.00  0.00 -17.179 -17.158 -18.295 -18.142 -17.842   1.765   1.765   0.200   0.076   1.211   1.211
  146  6750  2.50 -2.50  2.00  0.00  0.00 -17.295 -17.274 -18.233 -18.097 -17.814   1.603   1.603   0.217   0.076   1.016   1.016
  147  6750  3.00 -2.50  2.00  0.00  0.00 -17.407 -17.386 -18.172 -18.050 -17.782   1.444   1.444   0.232   0.075   0.828   0.827
  148  6750  3.50 -2.50  2.00  0.00  0.00 -17.512 -17.491 -18.112 -18.003 -17.750   1.293   1.293   0.247   0.073   0.651   0.651
  149  6750  4.00 -2.50  2.00  0.00  0.00 -17.609 -17.587 -18.058 -17.960 -17.720   1.153   1.153   0.260   0.070   0.490   0.490
  150  6750  4.50 -2.50  2.00  0.00  0.00 -17.694 -17.673 -18.012 -17.923 -17.695   1.031   1.030   0.272   0.067   0.350   0.349
  151  6750  5.00 -2.50  2.00  0.00  0.00 -17.765 -17.744 -17.977 -17.895 -17.678   0.932   0.932   0.283   0.065   0.235   0.235
  152  7000  0.50 -2.50  2.00  0.00  0.00 -17.047 -17.024 -18.705 -18.452 -18.064   2.207   2.207   0.112   0.064   1.853   1.853
  153  7000  1.00 -2.50  2.00  0.00  0.00 -17.114 -17.093 -18.677 -18.433 -18.051   2.121   2.120   0.118   0.068   1.748   1.748
  154  7000  1.50 -2.50  2.00  0.00  0.00 -17.210 -17.188 -18.622 -18.402 -18.037   1.994   1.994   0.135   0.075   1.573   1.573
  155  7000  2.00 -2.50  2.00  0.00  0.00 -17.319 -17.297 -18.544 -18.360 -18.020   1.843   1.842   0.160   0.085   1.351   1.350
  156  7000  2.50 -2.50  2.00  0.00  0.00 -17.431 -17.410 -18.474 -18.314 -17.995   1.685   1.684   0.181   0.088   1.145   1.144
  157  7000  3.00 -2.50  2.00  0.00  0.00 -17.543 -17.521 -18.407 -18.265 -17.964   1.524   1.524   0.199   0.088   0.948   0.948
  158  7000  3.50 -2.50  2.00  0.00  0.00 -17.651 -17.629 -18.343 -18.215 -17.930   1.366   1.366   0.215   0.086   0.761   0.761
  159  7000  4.00 -2.50  2.00  0.00  0.00 -17.753 -17.732 -18.282 -18.167 -17.897   1.215   1.215   0.230   0.084   0.585   0.585
  160  7000  4.50 -2.50  2.00  0.00  0.00 -17.848 -17.826 -18.228 -18.123 -17.867   1.077   1.077   0.244   0.080   0.427   0.427
  161  7000  5.00 -2.50  2.00  0.00  0.00 -17.930 -17.908 -18.184 -18.088 -17.843   0.960   0.959   0.256   0.077   0.293   0.292
  162  7250  0.50 -2.50  2.00  0.00  0.00 -17.255 -17.233 -18.892 -18.627 -18.221   2.174   2.174   0.094   0.070   1.843   1.843
  163  7250  1.00 -2.50  2.00  0.00  0.00 -17.290 -17.268 -18.886 -18.619 -18.210   2.131   2.131   0.090   0.072   1.804   1.804
  164  7250  1.50 -2.50  2.00  0.00  0.00 -17.364 -17.342 -18.849 -18.598 -18.197   2.036   2.036   0.099   0.080   1.676   1.676
  165  7250  2.00 -2.50  2.00  0.00  0.00 -17.459 -17.437 -18.786 -18.565 -18.182   1.908   1.907   0.118   0.090   1.491   1.491
  166  7250  2.50 -2.50  2.00  0.00  0.00 -17.564 -17.542 -18.705 -18.519 -18.164   1.757   1.757   0.144   0.099   1.269   1.268
  167  7250  3.00 -2.50  2.00  0.00  0.00 -17.672 -17.650 -18.632 -18.470 -18.136   1.600   1.600   0.165   0.102   1.063   1.063
  168  7250  3.50 -2.50  2.00  0.00  0.00 -17.780 -17.758 -18.562 -18.419 -18.103   1.441   1.441   0.184   0.102   0.868   0.867
  169  7250  4.00 -2.50  2.00  0.00  0.00 -17.885 -17.863 -18.496 -18.367 -18.068   1.284   1.283   0.201   0.099   0.682   0.682
  170  7250  4.50 -2.50  2.00  0.00  0.00 -17.985 -17.964 -18.435 -18.318 -18.034   1.134   1.134   0.216   0.095   0.509   0.509
  171  7250  5.00 -2.50  2.00  0.00  0.00 -18.076 -18.054 -18.383 -18.275 -18.004   1.001   1.000   0.230   0.091   0.357   0.357
  172  7500  0.50 -2.50  2.00  0.00  0.00 -17.500 -17.478 -19.018 -18.764 -18.362   2.066   2.066   0.098   0.076   1.714   1.715
  173  7500  1.00 -2.50  2.00  0.00  0.00 -17.480 -17.458 -19.064 -18.782 -18.353   2.104   2.104   0.072   0.076   1.807   1.807
  174  7500  1.50 -2.50  2.00  0.00  0.00 -17.530 -17.508 -19.042 -18.771 -18.345   2.043   2.043   0.074   0.084   1.725   1.725
  175  7500  2.00 -2.50  2.00  0.00  0.00 -17.606 -17.584 -18.997 -18.747 -18.332   1.943   1.943   0.084   0.095   1.583   1.583
  176  7500  2.50 -2.50  2.00  0.00  0.00 -17.699 -17.677 -18.930 -18.711 -18.316   1.815   1.814   0.105   0.106   1.392   1.392
  177  7500  3.00 -2.50  2.00  0.00  0.00 -17.800 -17.778 -18.847 -18.664 -18.296   1.666   1.666   0.132   0.114   1.172   1.171
  178  7500  3.50 -2.50  2.00  0.00  0.00 -17.904 -17.882 -18.772 -18.612 -18.266   1.510   1.510   0.153   0.116   0.969   0.969
  179  7500  4.00 -2.50  2.00  0.00  0.00 -18.009 -17.987 -18.700 -18.559 -18.231   1.352   1.352   0.172   0.116   0.775   0.775
  180  7500  4.50 -2.50  2.00  0.00  0.00 -18.111 -18.090 -18.633 -18.506 -18.195   1.196   1.196   0.189   0.112   0.592   0.592
  181  7500  5.00 -2.50  2.00  0.00  0.00 -18.208 -18.186 -18.574 -18.457 -18.161   1.051   1.051   0.204   0.107   0.426   0.426
  182  7750  1.00 -2.50  2.00  0.00  0.00 -17.691 -17.668 -19.205 -18.917 -18.481   2.028   2.029   0.064   0.077   1.744   1.744
