CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.99530 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.28162657E-06   5629.0 2.425E-04 1.350E+08 2.879E-01 6.136E+01 2.000E+05
6.28802478E-06   6001.7 2.428E-04 1.375E+08 2.879E-01 5.028E+01 2.000E+05
8.24198882E-06   6051.0 3.424E-04 1.919E+08 2.877E-01 4.772E+01 2.000E+05
1.09911983E-05   6107.7 4.897E-04 2.714E+08 2.877E-01 4.509E+01 2.000E+05
1.46500656E-05   6163.8 6.954E-04 3.812E+08 2.877E-01 4.254E+01 2.000E+05
1.95174504E-05   6218.7 9.822E-04 5.325E+08 2.874E-01 3.970E+01 2.000E+05
2.60096320E-05   6272.5 1.382E-03 7.411E+08 2.870E-01 3.719E+01 2.000E+05
3.46798194E-05   6326.1 1.937E-03 1.027E+09 2.866E-01 3.497E+01 2.000E+05
4.62694818E-05   6380.2 2.703E-03 1.417E+09 2.862E-01 3.295E+01 2.000E+05
6.17658866E-05   6435.2 3.758E-03 1.946E+09 2.858E-01 3.107E+01 2.000E+05
8.24752930E-05   6491.3 5.204E-03 2.664E+09 2.856E-01 2.933E+01 2.000E+05
1.10129153E-04   6548.1 7.182E-03 3.632E+09 2.856E-01 2.772E+01 2.000E+05
1.47020656E-04   6605.9 9.875E-03 4.932E+09 2.858E-01 2.634E+01 2.000E+05
1.96135889E-04   6665.9 1.353E-02 6.673E+09 2.867E-01 2.502E+01 2.000E+05
2.61356855E-04   6726.9 1.845E-02 8.986E+09 2.883E-01 2.420E+01 2.000E+05
3.47753074E-04   6790.4 2.502E-02 1.204E+10 2.907E-01 2.378E+01 2.000E+05
4.61802541E-04   6857.8 3.372E-02 1.602E+10 2.941E-01 2.360E+01 2.000E+05
6.11868445E-04   6930.1 4.522E-02 2.123E+10 2.986E-01 2.318E+01 2.000E+05
8.08584152E-04   7006.3 6.035E-02 2.801E+10 3.043E-01 2.295E+01 2.000E+05
1.06536455E-03   7086.9 8.016E-02 3.678E+10 3.115E-01 2.282E+01 2.000E+05
1.39942733E-03   7171.9 1.061E-01 4.812E+10 3.197E-01 2.208E+01 2.000E+05
1.83295027E-03   7258.0 1.400E-01 6.282E+10 3.290E-01 2.134E+01 2.000E+05
2.39361174E-03   7344.9 1.843E-01 8.174E+10 3.399E-01 2.090E+01 2.000E+05
3.11562616E-03   7433.4 2.415E-01 1.059E+11 3.527E-01 2.071E+01 2.000E+05
4.04117440E-03   7523.8 3.148E-01 1.366E+11 3.677E-01 2.081E+01 2.000E+05
5.22333800E-03   7616.4 4.086E-01 1.753E+11 3.844E-01 2.048E+01 2.000E+05
6.72973553E-03   7707.6 5.288E-01 2.244E+11 4.028E-01 2.000E+01 2.000E+05
8.64243636E-03   7796.2 6.819E-01 2.862E+11 4.240E-01 1.992E+01 2.000E+05
1.10590851E-02   7884.4 8.752E-01 3.633E+11 4.486E-01 2.017E+01 2.000E+05
1.40977471E-02   7973.8 1.117E+00 4.587E+11 4.767E-01 2.056E+01 2.000E+05
1.79020995E-02   8064.4 1.419E+00 5.762E+11 5.088E-01 2.100E+01 2.000E+05
2.26456622E-02   8155.7 1.792E+00 7.202E+11 5.451E-01 2.152E+01 2.000E+05
2.85412308E-02   8247.8 2.253E+00 8.961E+11 5.857E-01 2.199E+01 2.000E+05
3.58406046E-02   8339.3 2.820E+00 1.110E+12 6.323E-01 2.283E+01 2.000E+05
4.48400167E-02   8433.3 3.509E+00 1.367E+12 6.850E-01 2.388E+01 2.000E+05
5.58987954E-02   8530.8 4.344E+00 1.675E+12 7.445E-01 2.512E+01 2.000E+05
6.94434702E-02   8634.3 5.348E+00 2.041E+12 8.118E-01 2.672E+01 2.000E+05
8.59945593E-02   8748.4 6.546E+00 2.473E+12 8.863E-01 2.847E+01 2.000E+05
1.06225754E-01   8875.9 7.975E+00 2.981E+12 9.662E-01 3.019E+01 2.000E+05
1.30972475E-01   9022.0 9.678E+00 3.575E+12 1.053E+00 3.216E+01 2.000E+05
1.61298152E-01   9192.0 1.171E+01 4.268E+12 1.144E+00 3.404E+01 2.000E+05
1.98642008E-01   9389.3 1.413E+01 5.074E+12 1.235E+00 3.573E+01 2.000E+05
2.45014587E-01   9614.1 1.709E+01 6.022E+12 1.320E+00 3.686E+01 2.000E+05
3.03074105E-01   9875.4 2.072E+01 7.142E+12 1.401E+00 3.802E+01 2.000E+05
3.76473019E-01  10174.9 2.524E+01 8.480E+12 1.468E+00 3.859E+01 2.000E+05
4.70511759E-01  10516.3 3.101E+01 1.011E+13 1.518E+00 3.864E+01 2.000E+05
5.92486124E-01  10907.4 3.851E+01 1.213E+13 1.553E+00 3.844E+01 2.000E+05
7.52268460E-01  11356.2 4.837E+01 1.466E+13 1.574E+00 3.816E+01 2.000E+05
9.63843975E-01  11868.0 6.151E+01 1.788E+13 1.576E+00 3.755E+01 2.000E+05
1.24747851E+00  12451.3 7.935E+01 2.204E+13 1.560E+00 3.666E+01 2.000E+05
1.62811768E+00  13114.3 1.035E+02 2.744E+13 1.557E+00 3.642E+01 2.000E+05
2.13673946E+00  13863.8 1.359E+02 3.441E+13 1.554E+00 3.616E+01 2.000E+05
2.81211064E+00  14702.5 1.790E+02 4.325E+13 1.569E+00 3.640E+01 2.000E+05
3.70923105E+00  15632.9 2.361E+02 5.418E+13 1.566E+00 3.621E+01 2.000E+05
4.90673961E+00  16662.8 3.126E+02 6.766E+13 1.567E+00 3.610E+01 2.000E+05
6.50037352E+00  17783.5 4.143E+02 8.421E+13 1.572E+00 3.629E+01 2.000E+05
8.62210819E+00  19019.1 5.497E+02 1.046E+14 1.571E+00 3.606E+01 2.000E+05
1.14522460E+01  20348.3 7.306E+02 1.300E+14 1.572E+00 3.610E+01 2.000E+05
1.52618543E+01  21805.5 9.757E+02 1.620E+14 1.542E+00 3.519E+01 2.000E+05
2.03889002E+01  23365.1 1.308E+03 2.027E+14 1.543E+00 3.505E+01 2.000E+05
2.72106082E+01  25068.0 1.752E+03 2.531E+14 1.550E+00 3.493E+01 2.000E+05
3.60572596E+01  26892.3 2.321E+03 3.125E+14 1.628E+00 3.648E+01 2.000E+05
4.72640104E+01  28876.0 3.024E+03 3.793E+14 1.719E+00 3.798E+01 2.000E+05
6.11805456E+01  31003.0 3.882E+03 4.543E+14 1.876E+00 3.865E+01 2.000E+05
PRADK 2.2071E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  10500.  GRAVITY 2.50000 LTE
TITLE SDSC GRID  [+0.3]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.99530 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.82687566E-06   5676.2 1.709E-03 7.261E+08 2.605E-01 6.587E+01 2.000E+05
6.84332681E-06   6069.9 1.713E-03 9.026E+08 2.605E-01 5.331E+01 2.000E+05
9.10256688E-06   6123.9 2.310E-03 1.202E+09 2.601E-01 5.034E+01 2.000E+05
1.21409888E-05   6182.2 3.123E-03 1.606E+09 2.602E-01 4.733E+01 2.000E+05
1.61916547E-05   6239.6 4.219E-03 2.143E+09 2.600E-01 4.407E+01 2.000E+05
2.16010537E-05   6295.9 5.699E-03 2.857E+09 2.596E-01 4.118E+01 2.000E+05
2.88264334E-05   6351.7 7.696E-03 3.806E+09 2.591E-01 3.864E+01 2.000E+05
3.84790157E-05   6408.0 1.039E-02 5.066E+09 2.588E-01 3.651E+01 2.000E+05
5.13431196E-05   6466.4 1.399E-02 6.731E+09 2.595E-01 3.518E+01 2.000E+05
6.84349239E-05   6526.5 1.881E-02 8.924E+09 2.607E-01 3.403E+01 2.000E+05
9.10872322E-05   6588.2 2.521E-02 1.180E+10 2.626E-01 3.310E+01 2.000E+05
1.21052264E-04   6650.6 3.371E-02 1.557E+10 2.649E-01 3.188E+01 2.000E+05
1.60645222E-04   6713.3 4.500E-02 2.049E+10 2.676E-01 3.059E+01 2.000E+05
2.12862742E-04   6776.6 5.994E-02 2.692E+10 2.710E-01 2.972E+01 2.000E+05
2.81484404E-04   6841.9 7.962E-02 3.527E+10 2.755E-01 2.921E+01 2.000E+05
3.71272038E-04   6910.0 1.054E-01 4.609E+10 2.815E-01 2.895E+01 2.000E+05
4.88160686E-04   6981.8 1.390E-01 6.005E+10 2.891E-01 2.856E+01 2.000E+05
6.39481710E-04   7057.2 1.826E-01 7.798E+10 2.986E-01 2.834E+01 2.000E+05
8.34274306E-04   7136.4 2.387E-01 1.009E+11 3.101E-01 2.780E+01 2.000E+05
1.08374224E-03   7218.0 3.107E-01 1.301E+11 3.237E-01 2.739E+01 2.000E+05
1.40166489E-03   7301.6 4.026E-01 1.670E+11 3.395E-01 2.686E+01 2.000E+05
1.80498601E-03   7385.6 5.194E-01 2.134E+11 3.577E-01 2.648E+01 2.000E+05
2.31440955E-03   7469.3 6.671E-01 2.715E+11 3.784E-01 2.631E+01 2.000E+05
2.95507660E-03   7552.0 8.528E-01 3.438E+11 4.020E-01 2.643E+01 2.000E+05
3.75778507E-03   7634.5 1.085E+00 4.334E+11 4.286E-01 2.642E+01 2.000E+05
4.76040979E-03   7716.1 1.376E+00 5.441E+11 4.582E-01 2.634E+01 2.000E+05
6.00822206E-03   7795.4 1.738E+00 6.801E+11 4.920E-01 2.660E+01 2.000E+05
7.55440428E-03   7873.6 2.185E+00 8.464E+11 5.307E-01 2.719E+01 2.000E+05
9.46121358E-03   7951.4 2.735E+00 1.049E+12 5.751E-01 2.811E+01 2.000E+05
1.18014626E-02   8030.1 3.408E+00 1.294E+12 6.263E-01 2.926E+01 2.000E+05
1.46605409E-02   8110.1 4.227E+00 1.589E+12 6.850E-01 3.052E+01 2.000E+05
1.81415030E-02   8191.2 5.219E+00 1.944E+12 7.513E-01 3.172E+01 2.000E+05
2.23672961E-02   8271.4 6.418E+00 2.369E+12 8.265E-01 3.327E+01 2.000E+05
2.74792163E-02   8352.2 7.860E+00 2.874E+12 9.129E-01 3.532E+01 2.000E+05
3.36383187E-02   8436.0 9.582E+00 3.474E+12 1.012E+00 3.794E+01 2.000E+05
4.10313015E-02   8527.0 1.163E+01 4.185E+12 1.127E+00 4.091E+01 2.000E+05
4.98728716E-02   8627.1 1.405E+01 5.023E+12 1.258E+00 4.438E+01 2.000E+05
6.04131352E-02   8740.4 1.689E+01 6.010E+12 1.409E+00 4.825E+01 2.000E+05
7.29725566E-02   8870.3 2.023E+01 7.167E+12 1.576E+00 5.213E+01 2.000E+05
8.79501753E-02   9019.7 2.416E+01 8.518E+12 1.762E+00 5.641E+01 2.000E+05
1.05838369E-01   9193.8 2.876E+01 1.009E+13 1.963E+00 6.097E+01 2.000E+05
1.27331052E-01   9396.9 3.420E+01 1.190E+13 2.168E+00 6.506E+01 2.000E+05
1.53477352E-01   9628.7 4.073E+01 1.401E+13 2.360E+00 6.789E+01 2.000E+05
1.85676210E-01   9895.7 4.868E+01 1.647E+13 2.543E+00 7.064E+01 2.000E+05
2.25910256E-01  10199.0 5.853E+01 1.939E+13 2.689E+00 7.178E+01 2.000E+05
2.77096309E-01  10543.8 7.104E+01 2.291E+13 2.797E+00 7.195E+01 2.000E+05
3.43109300E-01  10938.2 8.716E+01 2.724E+13 2.876E+00 7.196E+01 2.000E+05
4.29444344E-01  11390.9 1.083E+02 3.261E+13 2.909E+00 7.108E+01 2.000E+05
5.44364322E-01  11899.3 1.366E+02 3.947E+13 2.890E+00 6.917E+01 2.000E+05
6.99789902E-01  12485.6 1.751E+02 4.836E+13 2.833E+00 6.697E+01 2.000E+05
9.10882255E-01  13144.6 2.279E+02 5.998E+13 2.786E+00 6.560E+01 2.000E+05
1.19840844E+00  13897.0 3.003E+02 7.524E+13 2.715E+00 6.359E+01 2.000E+05
1.58720432E+00  14733.9 3.985E+02 9.521E+13 2.710E+00 6.327E+01 2.000E+05
2.10812067E+00  15667.6 5.305E+02 1.206E+14 2.690E+00 6.242E+01 2.000E+05
2.80609169E+00  16691.2 7.078E+02 1.523E+14 2.684E+00 6.198E+01 2.000E+05
3.74496041E+00  17811.8 9.470E+02 1.918E+14 2.644E+00 6.093E+01 2.000E+05
5.00391723E+00  19038.9 1.268E+03 2.408E+14 2.654E+00 6.101E+01 2.000E+05
6.68061221E+00  20368.0 1.696E+03 3.013E+14 2.649E+00 6.077E+01 2.000E+05
8.92983974E+00  21818.3 2.272E+03 3.768E+14 2.625E+00 6.003E+01 2.000E+05
1.19501003E+01  23381.0 3.047E+03 4.716E+14 2.614E+00 5.947E+01 2.000E+05
1.59843429E+01  25076.5 4.083E+03 5.894E+14 2.620E+00 5.917E+01 2.000E+05
2.12409916E+01  26901.8 5.429E+03 7.305E+14 2.731E+00 6.115E+01 2.000E+05
2.79334476E+01  28878.8 7.128E+03 8.937E+14 2.874E+00 6.351E+01 2.000E+05
3.62907726E+01  31004.9 9.239E+03 1.080E+15 3.112E+00 6.380E+01 2.000E+05
PRADK 2.2012E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  10500.  GRAVITY 3.00000 LTE
TITLE SDSC GRID  [+0.3]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.99530 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
7.77934356E-06   5741.5 7.212E-03 2.226E+09 2.246E-01 7.290E+01 2.000E+05
7.91245042E-06   6172.2 7.336E-03 3.440E+09 2.246E-01 5.806E+01 2.000E+05
1.05498080E-05   6231.0 9.826E-03 4.546E+09 2.248E-01 5.396E+01 2.000E+05
1.40542328E-05   6292.9 1.315E-02 6.007E+09 2.261E-01 5.083E+01 2.000E+05
1.87002874E-05   6353.7 1.756E-02 7.919E+09 2.274E-01 4.824E+01 2.000E+05
2.48605042E-05   6413.9 2.343E-02 1.042E+10 2.288E-01 4.618E+01 2.000E+05
3.30216005E-05   6474.3 3.122E-02 1.368E+10 2.305E-01 4.459E+01 2.000E+05
4.38173859E-05   6535.2 4.155E-02 1.794E+10 2.326E-01 4.291E+01 2.000E+05
5.80688189E-05   6597.0 5.520E-02 2.348E+10 2.352E-01 4.142E+01 2.000E+05
7.68396379E-05   6659.2 7.321E-02 3.068E+10 2.384E-01 3.968E+01 2.000E+05
1.01514431E-04   6721.5 9.692E-02 3.999E+10 2.421E-01 3.834E+01 2.000E+05
1.33870324E-04   6784.2 1.281E-01 5.202E+10 2.466E-01 3.711E+01 2.000E+05
1.76163369E-04   6847.5 1.688E-01 6.750E+10 2.520E-01 3.620E+01 2.000E+05
2.31196722E-04   6912.3 2.219E-01 8.737E+10 2.590E-01 3.564E+01 2.000E+05
3.02388950E-04   6979.3 2.905E-01 1.128E+11 2.678E-01 3.539E+01 2.000E+05
3.93847719E-04   7049.6 3.788E-01 1.452E+11 2.790E-01 3.519E+01 2.000E+05
5.10488727E-04   7123.2 4.913E-01 1.863E+11 2.928E-01 3.473E+01 2.000E+05
6.58199857E-04   7199.3 6.340E-01 2.381E+11 3.093E-01 3.426E+01 2.000E+05
8.43993588E-04   7276.9 8.134E-01 3.028E+11 3.290E-01 3.397E+01 2.000E+05
1.07625008E-03   7355.4 1.038E+00 3.832E+11 3.519E-01 3.382E+01 2.000E+05
1.36509391E-03   7434.1 1.317E+00 4.824E+11 3.781E-01 3.358E+01 2.000E+05
1.72289406E-03   7511.1 1.663E+00 6.039E+11 4.077E-01 3.355E+01 2.000E+05
2.16464920E-03   7585.9 2.090E+00 7.518E+11 4.410E-01 3.384E+01 2.000E+05
2.70854869E-03   7659.8 2.615E+00 9.319E+11 4.783E-01 3.403E+01 2.000E+05
3.37631075E-03   7731.6 3.260E+00 1.150E+12 5.203E-01 3.464E+01 2.000E+05
4.19326541E-03   7803.0 4.048E+00 1.413E+12 5.681E-01 3.535E+01 2.000E+05
5.18911310E-03   7873.0 5.008E+00 1.729E+12 6.226E-01 3.638E+01 2.000E+05
6.39845368E-03   7942.3 6.173E+00 2.108E+12 6.849E-01 3.776E+01 2.000E+05
7.86128117E-03   8011.1 7.579E+00 2.560E+12 7.565E-01 3.950E+01 2.000E+05
9.62365062E-03   8079.9 9.270E+00 3.098E+12 8.390E-01 4.166E+01 2.000E+05
1.17391668E-02   8150.6 1.129E+01 3.738E+12 9.334E-01 4.399E+01 2.000E+05
1.42721087E-02   8222.7 1.371E+01 4.496E+12 1.041E+00 4.641E+01 2.000E+05
1.72985982E-02   8294.1 1.659E+01 5.390E+12 1.163E+00 4.944E+01 2.000E+05
2.09035181E-02   8367.8 2.001E+01 6.446E+12 1.304E+00 5.322E+01 2.000E+05
2.51780824E-02   8446.2 2.405E+01 7.694E+12 1.471E+00 5.783E+01 2.000E+05
3.02186221E-02   8532.5 2.879E+01 9.172E+12 1.668E+00 6.342E+01 2.000E+05
3.61256375E-02   8630.7 3.430E+01 1.092E+13 1.904E+00 6.997E+01 2.000E+05
4.30104469E-02   8744.2 4.068E+01 1.300E+13 2.182E+00 7.725E+01 2.000E+05
5.10158833E-02   8874.8 4.803E+01 1.544E+13 2.503E+00 8.498E+01 2.000E+05
6.03169965E-02   9023.9 5.650E+01 1.830E+13 2.874E+00 9.372E+01 2.000E+05
7.11278182E-02   9196.5 6.625E+01 2.162E+13 3.293E+00 1.033E+02 2.000E+05
8.37589513E-02   9397.1 7.751E+01 2.545E+13 3.740E+00 1.129E+02 2.000E+05
9.87150599E-02   9629.0 9.072E+01 2.984E+13 4.176E+00 1.209E+02 2.000E+05
1.16717641E-01   9897.0 1.065E+02 3.487E+13 4.589E+00 1.281E+02 2.000E+05
1.38866741E-01  10201.8 1.257E+02 4.070E+13 4.908E+00 1.313E+02 2.000E+05
1.66809429E-01  10547.6 1.500E+02 4.763E+13 5.137E+00 1.322E+02 2.000E+05
2.02698196E-01  10942.7 1.811E+02 5.601E+13 5.294E+00 1.326E+02 2.000E+05
2.49621574E-01  11396.3 2.219E+02 6.635E+13 5.346E+00 1.309E+02 2.000E+05
3.12390602E-01  11906.9 2.766E+02 7.953E+13 5.272E+00 1.265E+02 2.000E+05
3.97942309E-01  12493.9 3.515E+02 9.667E+13 5.125E+00 1.218E+02 2.000E+05
5.15587615E-01  13156.3 4.551E+02 1.192E+14 4.962E+00 1.173E+02 2.000E+05
6.78396272E-01  13910.4 5.992E+02 1.492E+14 4.763E+00 1.122E+02 2.000E+05
9.02366159E-01  14751.0 7.984E+02 1.890E+14 4.663E+00 1.095E+02 2.000E+05
1.20723690E+00  15686.9 1.070E+03 2.411E+14 4.573E+00 1.065E+02 2.000E+05
1.61711381E+00  16709.1 1.437E+03 3.071E+14 4.578E+00 1.059E+02 2.000E+05
2.16820130E+00  17830.5 1.930E+03 3.892E+14 4.499E+00 1.036E+02 2.000E+05
2.91041645E+00  19048.2 2.596E+03 4.917E+14 4.488E+00 1.031E+02 2.000E+05
3.90456800E+00  20382.1 3.488E+03 6.183E+14 4.459E+00 1.024E+02 2.000E+05
5.23228994E+00  21824.3 4.679E+03 7.754E+14 4.475E+00 1.024E+02 2.000E+05
7.00053703E+00  23388.1 6.267E+03 9.693E+14 4.471E+00 1.016E+02 2.000E+05
9.35647229E+00  25080.3 8.384E+03 1.209E+15 4.489E+00 1.017E+02 2.000E+05
1.24465378E+01  26907.3 1.116E+04 1.500E+15 4.626E+00 1.036E+02 2.000E+05
1.64012958E+01  28882.0 1.469E+04 1.841E+15 4.870E+00 1.076E+02 2.000E+05
2.13404668E+01  31006.7 1.910E+04 2.230E+15 5.258E+00 1.074E+02 2.000E+05
PRADK 2.1942E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  10500.  GRAVITY 3.50000 LTE
TITLE SDSC GRID  [+0.3]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.99530 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
