TEFF   3500.  GRAVITY 0.00000 LTE 
TITLE  [-1.5A] N(He)/Ntot=0.089 VTURB=1  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 1.06905694E+01   2518.5 1.067E+01 1.368E+07 3.855E-06 3.481E-05 1.000E+05 0.000E+00 0.000E+00
 1.33120876E+01   2538.8 1.329E+01 1.724E+07 4.186E-06 3.330E-05 1.000E+05 0.000E+00 0.000E+00
 1.65259531E+01   2559.4 1.650E+01 2.168E+07 4.561E-06 3.196E-05 1.000E+05 0.000E+00 0.000E+00
 2.04522264E+01   2580.2 2.043E+01 2.720E+07 4.987E-06 3.076E-05 1.000E+05 0.000E+00 0.000E+00
 2.52325535E+01   2601.1 2.521E+01 3.405E+07 5.471E-06 2.970E-05 1.000E+05 0.000E+00 0.000E+00
 3.10327599E+01   2622.4 3.101E+01 4.254E+07 6.023E-06 2.875E-05 1.000E+05 0.000E+00 0.000E+00
 3.80469149E+01   2643.3 3.802E+01 5.293E+07 6.652E-06 2.801E-05 1.000E+05 0.000E+00 0.000E+00
 4.65017455E+01   2664.3 4.648E+01 6.569E+07 7.371E-06 2.745E-05 1.000E+05 0.000E+00 0.000E+00
 5.66615539E+01   2685.2 5.664E+01 8.130E+07 8.191E-06 2.704E-05 1.000E+05 0.000E+00 0.000E+00
 6.88343408E+01   2706.2 6.881E+01 1.003E+08 9.130E-06 2.676E-05 1.000E+05 0.000E+00 0.000E+00
 8.33769952E+01   2727.1 8.336E+01 1.234E+08 1.020E-05 2.664E-05 1.000E+05 0.000E+00 0.000E+00
 1.00701715E+02   2747.8 1.007E+02 1.514E+08 1.144E-05 2.669E-05 1.000E+05 0.000E+00 0.000E+00
 1.21290470E+02   2767.7 1.213E+02 1.846E+08 1.285E-05 2.710E-05 1.000E+05 0.000E+00 0.000E+00
 1.45702606E+02   2787.2 1.457E+02 2.243E+08 1.447E-05 2.778E-05 1.000E+05 0.000E+00 0.000E+00
 1.74575779E+02   2806.5 1.746E+02 2.717E+08 1.633E-05 2.867E-05 1.000E+05 0.000E+00 0.000E+00
 2.08641728E+02   2825.6 2.086E+02 3.280E+08 1.848E-05 2.980E-05 1.000E+05 0.000E+00 0.000E+00
 2.48728561E+02   2844.7 2.487E+02 3.950E+08 2.097E-05 3.118E-05 1.000E+05 0.000E+00 0.000E+00
 2.95754439E+02   2864.0 2.957E+02 4.749E+08 2.388E-05 3.283E-05 1.000E+05 0.000E+00 0.000E+00
 3.50711851E+02   2883.7 3.507E+02 5.702E+08 2.730E-05 3.482E-05 1.000E+05 0.000E+00 0.000E+00
 4.14634746E+02   2904.5 4.146E+02 6.852E+08 3.141E-05 3.733E-05 1.000E+05 0.000E+00 0.000E+00
 4.88483084E+02   2926.9 4.884E+02 8.254E+08 3.638E-05 4.026E-05 1.000E+05 0.000E+00 0.000E+00
 5.73160533E+02   2951.5 5.731E+02 9.977E+08 4.248E-05 4.370E-05 1.000E+05 0.000E+00 0.000E+00
 6.69421121E+02   2978.6 6.694E+02 1.212E+09 5.006E-05 4.779E-05 1.000E+05 0.000E+00 0.000E+00
 7.77776928E+02   3008.9 7.777E+02 1.480E+09 5.963E-05 5.275E-05 1.000E+05 0.000E+00 0.000E+00
 8.98236001E+02   3043.5 8.982E+02 1.826E+09 7.204E-05 5.911E-05 1.000E+05 0.000E+00 0.000E+00
 1.03021997E+03   3082.8 1.030E+03 2.273E+09 8.831E-05 6.713E-05 1.000E+05 0.000E+00 0.000E+00
 1.17271570E+03   3127.5 1.173E+03 2.861E+09 1.099E-04 7.721E-05 1.000E+05 0.000E+00 0.000E+00
 1.32428645E+03   3178.2 1.324E+03 3.639E+09 1.387E-04 8.997E-05 1.000E+05 0.000E+00 0.000E+00
 1.48329462E+03   3235.7 1.483E+03 4.673E+09 1.774E-04 1.060E-04 1.000E+05 0.000E+00 0.000E+00
 1.64835762E+03   3300.1 1.648E+03 6.038E+09 2.288E-04 1.257E-04 1.000E+05 0.000E+00 0.000E+00
 1.81873089E+03   3372.2 1.819E+03 7.819E+09 2.958E-04 1.493E-04 1.000E+05 0.000E+00 0.000E+00
 1.99459876E+03   3452.5 1.994E+03 1.009E+10 3.813E-04 1.767E-04 1.000E+05 0.000E+00 0.000E+00
 2.17751503E+03   3541.8 2.177E+03 1.291E+10 4.858E-04 2.070E-04 1.000E+05 1.235E-12 4.710E+01
 2.37045060E+03   3640.8 2.370E+03 1.628E+10 6.089E-04 2.394E-04 1.000E+05 8.274E-12 8.950E+01
 2.57781383E+03   3750.9 2.577E+03 2.023E+10 7.476E-04 2.726E-04 1.000E+05 2.709E-11 1.334E+02
 2.80550428E+03   3873.6 2.805E+03 2.482E+10 8.997E-04 3.065E-04 1.000E+05 7.153E-11 1.840E+02
 3.06023078E+03   4010.4 3.060E+03 3.017E+10 1.064E-03 3.418E-04 1.000E+05 2.209E-10 2.663E+02
 3.34755381E+03   4164.1 3.347E+03 3.715E+10 1.261E-03 3.855E-04 1.000E+05 1.373E-09 4.849E+02
 3.66118580E+03   4335.9 3.660E+03 4.983E+10 1.611E-03 4.719E-04 1.000E+05 3.178E-08 1.366E+03
 3.96467985E+03   4529.7 3.964E+03 8.005E+10 2.414E-03 6.823E-04 1.000E+05 1.449E-06 4.835E+03
 4.21469273E+03   4746.5 4.214E+03 1.529E+11 4.180E-03 1.158E-03 1.000E+05 7.171E-05 1.768E+04
 4.39687550E+03   4995.7 4.395E+03 3.308E+11 7.973E-03 2.194E-03 1.000E+05 1.659E-03 5.047E+04
 4.52094506E+03   5277.3 4.519E+03 7.590E+11 1.589E-02 4.344E-03 1.000E+05 1.152E-02 9.670E+04
 4.60269070E+03   5591.8 4.600E+03 1.771E+12 3.229E-02 8.233E-03 1.000E+05 4.433E-02 1.500E+05
 4.65820626E+03   5896.1 4.655E+03 3.714E+12 6.089E-02 1.229E-02 1.000E+05 2.707E-01 2.768E+05
 4.70025616E+03   6149.2 4.697E+03 6.521E+12 1.001E-01 1.367E-02 1.000E+05 5.342E-01 3.506E+05
 4.73673950E+03   6345.8 4.733E+03 9.800E+12 1.453E-01 1.324E-02 1.000E+05 6.817E-01 3.724E+05
 4.77155386E+03   6510.7 4.767E+03 1.355E+13 1.969E-01 1.264E-02 1.000E+05 7.750E-01 3.824E+05
 4.80640779E+03   6660.8 4.802E+03 1.794E+13 2.584E-01 1.219E-02 1.000E+05 8.356E-01 3.867E+05
 4.84231978E+03   6798.7 4.837E+03 2.299E+13 3.304E-01 1.155E-02 1.000E+05 8.755E-01 3.833E+05
 4.88014401E+03   6928.1 4.874E+03 2.876E+13 4.150E-01 1.116E-02 1.000E+05 9.069E-01 3.845E+05
 4.92027935E+03   7058.1 4.914E+03 3.572E+13 5.205E-01 1.062E-02 1.000E+05 9.273E-01 3.762E+05
 4.96346354E+03   7175.4 4.957E+03 4.318E+13 6.376E-01 1.090E-02 1.000E+05 9.401E-01 3.729E+05
PRADK 1.9883E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 0.50000 LTE 
TITLE  [-1.5A] N(He)/Ntot=0.089 VTURB=1  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.03162 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -2.71
 ABUNDANCE CHANGE  9  -7.48 10  -3.55 11  -5.71 12  -4.06 13  -5.57 14  -4.09
 ABUNDANCE CHANGE 15  -6.59 16  -4.43 17  -6.54 18  -5.08 19  -6.82 20  -5.28
 ABUNDANCE CHANGE 21  -8.94 22  -6.65 23  -8.04 24  -6.37 25  -6.65 26  -4.53
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 9.00867294E-02   2200.0 2.849E-01 2.974E+05 1.485E-06 1.960E-04 1.000E+05 0.000E+00 0.000E+00
 1.19624998E-01   2239.7 3.783E-01 3.899E+05 1.522E-06 2.092E-04 1.000E+05 0.000E+00 0.000E+00
 1.57441557E-01   2242.2 4.984E-01 5.191E+05 1.611E-06 1.853E-04 1.000E+05 0.000E+00 0.000E+00
 2.03880411E-01   2245.6 6.479E-01 6.918E+05 1.731E-06 1.439E-04 1.000E+05 0.000E+00 0.000E+00
 2.62013978E-01   2262.1 8.344E-01 9.051E+05 1.838E-06 1.225E-04 1.000E+05 0.000E+00 0.000E+00
 3.34921645E-01   2286.2 1.070E+00 1.167E+06 1.934E-06 1.121E-04 1.000E+05 0.000E+00 0.000E+00
 4.26336516E-01   2307.3 1.369E+00 1.495E+06 2.029E-06 1.019E-04 1.000E+05 0.000E+00 0.000E+00
 5.40127895E-01   2327.9 1.749E+00 1.915E+06 2.137E-06 9.309E-05 1.000E+05 0.000E+00 0.000E+00
 6.91033775E-01   2348.3 2.228E+00 2.458E+06 2.264E-06 8.511E-05 1.000E+05 0.000E+00 0.000E+00
 8.81152823E-01   2369.1 2.829E+00 3.150E+06 2.408E-06 7.857E-05 1.000E+05 0.000E+00 0.000E+00
 1.11918723E+00   2389.8 3.583E+00 4.026E+06 2.567E-06 7.287E-05 1.000E+05 0.000E+00 0.000E+00
 1.41700260E+00   2409.9 4.524E+00 5.123E+06 2.741E-06 6.777E-05 1.000E+05 0.000E+00 0.000E+00
 1.78853764E+00   2429.5 5.699E+00 6.499E+06 2.933E-06 6.318E-05 1.000E+05 0.000E+00 0.000E+00
 2.25107226E+00   2449.4 7.161E+00 8.228E+06 3.148E-06 5.931E-05 1.000E+05 0.000E+00 0.000E+00
 2.82443409E+00   2469.5 8.974E+00 1.040E+07 3.392E-06 5.604E-05 1.000E+05 0.000E+00 0.000E+00
 3.53334315E+00   2489.1 1.121E+01 1.309E+07 3.663E-06 5.316E-05 1.000E+05 0.000E+00 0.000E+00
 4.40687672E+00   2508.7 1.398E+01 1.644E+07 3.971E-06 5.079E-05 1.000E+05 0.000E+00 0.000E+00
 5.47973124E+00   2528.1 1.737E+01 2.057E+07 4.318E-06 4.870E-05 1.000E+05 0.000E+00 0.000E+00
 6.79366608E+00   2547.3 2.152E+01 2.568E+07 4.707E-06 4.686E-05 1.000E+05 0.000E+00 0.000E+00
 8.39822499E+00   2566.7 2.659E+01 3.197E+07 5.148E-06 4.523E-05 1.000E+05 0.000E+00 0.000E+00
 1.03518776E+01   2586.0 3.277E+01 3.970E+07 5.645E-06 4.372E-05 1.000E+05 0.000E+00 0.000E+00
 1.27250279E+01   2604.7 4.027E+01 4.910E+07 6.205E-06 4.236E-05 1.000E+05 0.000E+00 0.000E+00
 1.55980837E+01   2624.1 4.936E+01 6.066E+07 6.848E-06 4.134E-05 1.000E+05 0.000E+00 0.000E+00
 1.90637852E+01   2643.4 6.032E+01 7.475E+07 7.580E-06 4.056E-05 1.000E+05 0.000E+00 0.000E+00
 2.32337294E+01   2662.5 7.350E+01 9.181E+07 8.410E-06 3.993E-05 1.000E+05 0.000E+00 0.000E+00
 2.82381427E+01   2681.5 8.933E+01 1.125E+08 9.357E-06 3.946E-05 1.000E+05 0.000E+00 0.000E+00
 3.42295292E+01   2700.1 1.083E+02 1.373E+08 1.043E-05 3.909E-05 1.000E+05 0.000E+00 0.000E+00
 4.13870112E+01   2718.3 1.309E+02 1.669E+08 1.166E-05 3.894E-05 1.000E+05 0.000E+00 0.000E+00
 4.99122931E+01   2736.7 1.579E+02 2.025E+08 1.308E-05 3.913E-05 1.000E+05 0.000E+00 0.000E+00
 6.00329913E+01   2755.1 1.899E+02 2.452E+08 1.471E-05 3.965E-05 1.000E+05 0.000E+00 0.000E+00
 7.20178577E+01   2772.9 2.278E+02 2.957E+08 1.658E-05 4.054E-05 1.000E+05 0.000E+00 0.000E+00
 8.61808015E+01   2790.6 2.725E+02 3.556E+08 1.873E-05 4.169E-05 1.000E+05 0.000E+00 0.000E+00
 1.02878870E+02   2808.0 3.254E+02 4.263E+08 2.121E-05 4.306E-05 1.000E+05 0.000E+00 0.000E+00
 1.22539167E+02   2824.8 3.875E+02 5.090E+08 2.403E-05 4.470E-05 1.000E+05 0.000E+00 0.000E+00
 1.45629384E+02   2841.9 4.605E+02 6.072E+08 2.734E-05 4.673E-05 1.000E+05 0.000E+00 0.000E+00
 1.72650629E+02   2859.6 5.460E+02 7.237E+08 3.120E-05 4.918E-05 1.000E+05 0.000E+00 0.000E+00
 2.04159104E+02   2878.0 6.456E+02 8.624E+08 3.575E-05 5.207E-05 1.000E+05 0.000E+00 0.000E+00
 2.40747456E+02   2897.3 7.613E+02 1.028E+09 4.115E-05 5.545E-05 1.000E+05 0.000E+00 0.000E+00
 2.83029075E+02   2917.8 8.950E+02 1.226E+09 4.760E-05 5.927E-05 1.000E+05 0.000E+00 0.000E+00
 3.31634838E+02   2939.8 1.049E+03 1.464E+09 5.537E-05 6.356E-05 1.000E+05 0.000E+00 0.000E+00
 3.87183523E+02   2963.5 1.224E+03 1.751E+09 6.482E-05 6.852E-05 1.000E+05 0.000E+00 0.000E+00
 4.50190821E+02   2990.0 1.424E+03 2.106E+09 7.655E-05 7.451E-05 1.000E+05 0.000E+00 0.000E+00
 5.21010841E+02   3019.4 1.648E+03 2.545E+09 9.126E-05 8.186E-05 1.000E+05 0.000E+00 0.000E+00
 5.99664598E+02   3053.2 1.896E+03 3.104E+09 1.104E-04 9.135E-05 1.000E+05 0.000E+00 0.000E+00
 6.85822990E+02   3091.5 2.169E+03 3.821E+09 1.352E-04 1.032E-04 1.000E+05 0.000E+00 0.000E+00
 7.78906017E+02   3135.1 2.463E+03 4.756E+09 1.682E-04 1.181E-04 1.000E+05 0.000E+00 0.000E+00
 8.77909509E+02   3184.8 2.776E+03 5.996E+09 2.125E-04 1.374E-04 1.000E+05 4.818E-08 1.085E+03
 9.81570628E+02   3241.2 3.104E+03 7.654E+09 2.726E-04 1.622E-04 1.000E+05 3.628E-07 2.131E+03
 1.08865029E+03   3304.8 3.443E+03 9.877E+09 3.539E-04 1.935E-04 1.000E+05 4.139E-07 2.249E+03
 1.19818410E+03   3376.0 3.789E+03 1.284E+10 4.629E-04 2.325E-04 1.000E+05 2.803E-07 2.011E+03
 1.30975936E+03   3455.6 4.142E+03 1.673E+10 6.057E-04 2.795E-04 1.000E+05 1.681E-07 1.735E+03
 1.42379149E+03   3544.0 4.502E+03 2.172E+10 7.869E-04 3.338E-04 1.000E+05 1.116E-07 1.552E+03
 1.54164858E+03   3642.3 4.875E+03 2.790E+10 1.007E-03 3.941E-04 1.000E+05 9.090E-08 1.484E+03
 1.66574661E+03   3751.5 5.267E+03 3.528E+10 1.261E-03 4.576E-04 1.000E+05 8.995E-08 1.507E+03
 1.79952387E+03   3873.2 5.690E+03 4.393E+10 1.543E-03 5.226E-04 1.000E+05 1.033E-07 1.599E+03
 1.94708085E+03   4009.2 6.157E+03 5.401E+10 1.847E-03 5.895E-04 1.000E+05 1.372E-07 1.767E+03
 2.11256387E+03   4161.8 6.680E+03 6.635E+10 2.184E-03 6.634E-04 1.000E+05 2.371E-07 2.119E+03
 2.29706075E+03   4332.4 7.263E+03 8.516E+10 2.668E-03 7.791E-04 1.000E+05 1.119E-06 3.538E+03
 2.48714060E+03   4527.4 7.864E+03 1.267E+11 3.712E-03 1.049E-03 1.000E+05 1.757E-05 8.805E+03
 2.65485970E+03   4743.9 8.395E+03 2.276E+11 6.075E-03 1.683E-03 1.000E+05 5.591E-04 2.780E+04
 2.78209653E+03   4994.4 8.797E+03 4.787E+11 1.130E-02 3.098E-03 1.000E+05 6.731E-03 6.387E+04
 2.87037750E+03   5275.0 9.075E+03 1.080E+12 2.214E-02 5.858E-03 1.000E+05 2.226E-02 9.491E+04
 2.93044772E+03   5571.1 9.265E+03 2.396E+12 4.282E-02 9.832E-03 1.000E+05 1.484E-01 1.792E+05
 2.97423058E+03   5835.5 9.403E+03 4.599E+12 7.404E-02 1.252E-02 1.000E+05 4.074E-01 2.557E+05
 3.01020846E+03   6052.5 9.516E+03 7.554E+12 1.133E-01 1.309E-02 1.000E+05 6.024E-01 2.918E+05
 3.04305060E+03   6232.5 9.620E+03 1.113E+13 1.591E-01 1.291E-02 1.000E+05 7.151E-01 3.049E+05
 3.07505103E+03   6392.1 9.720E+03 1.542E+13 2.132E-01 1.271E-02 1.000E+05 7.913E-01 3.130E+05
 3.10733320E+03   6541.4 9.822E+03 2.064E+13 2.785E-01 1.253E-02 1.000E+05 8.428E-01 3.166E+05
 3.14065475E+03   6681.9 9.927E+03 2.685E+13 3.564E-01 1.217E-02 1.000E+05 8.786E-01 3.153E+05
 3.17564895E+03   6816.5 1.004E+04 3.423E+13 4.497E-01 1.201E-02 1.000E+05 9.075E-01 3.170E+05
 3.21262239E+03   6952.3 1.015E+04 4.332E+13 5.667E-01 1.163E-02 1.000E+05 9.268E-01 3.112E+05
 3.25213381E+03   7077.2 1.028E+04 5.343E+13 6.993E-01 1.219E-02 1.000E+05 9.390E-01 3.092E+05
PRADK 1.9878E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 1.00000 LTE 
TITLE  [-1.5A] N(He)/Ntot=0.089 VTURB=1  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.03162 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -2.71
 ABUNDANCE CHANGE  9  -7.48 10  -3.55 11  -5.71 12  -4.06 13  -5.57 14  -4.09
 ABUNDANCE CHANGE 15  -6.59 16  -4.43 17  -6.54 18  -5.08 19  -6.82 20  -5.28
 ABUNDANCE CHANGE 21  -8.94 22  -6.65 23  -8.04 24  -6.37 25  -6.65 26  -4.53
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 7.77754869E-02   2227.4 7.777E-01 7.997E+05 1.715E-06 2.009E-04 1.000E+05 0.000E+00 0.000E+00
 1.02972856E-01   2248.2 1.030E+00 1.064E+06 1.815E-06 1.846E-04 1.000E+05 0.000E+00 0.000E+00
 1.34819232E-01   2271.1 1.348E+00 1.391E+06 1.909E-06 1.742E-04 1.000E+05 0.000E+00 0.000E+00
 1.75094982E-01   2294.3 1.750E+00 1.814E+06 2.026E-06 1.610E-04 1.000E+05 0.000E+00 0.000E+00
 2.25713110E-01   2315.1 2.256E+00 2.342E+06 2.145E-06 1.474E-04 1.000E+05 0.000E+00 0.000E+00
 2.89328829E-01   2336.5 2.891E+00 3.017E+06 2.282E-06 1.344E-04 1.000E+05 0.000E+00 0.000E+00
 3.69071289E-01   2357.0 3.686E+00 3.865E+06 2.432E-06 1.224E-04 1.000E+05 0.000E+00 0.000E+00
 4.68796215E-01   2377.9 4.680E+00 4.935E+06 2.602E-06 1.124E-04 1.000E+05 0.000E+00 0.000E+00
 5.92293699E-01   2399.9 5.914E+00 6.291E+06 2.796E-06 1.044E-04 1.000E+05 0.000E+00 0.000E+00
 7.45581193E-01   2419.8 7.447E+00 7.960E+06 3.002E-06 9.687E-05 1.000E+05 0.000E+00 0.000E+00
 9.35650989E-01   2439.8 9.348E+00 1.005E+07 3.234E-06 9.048E-05 1.000E+05 0.000E+00 0.000E+00
 1.17073659E+00   2458.6 1.170E+01 1.262E+07 3.490E-06 8.461E-05 1.000E+05 0.000E+00 0.000E+00
 1.46072617E+00   2477.7 1.460E+01 1.582E+07 3.780E-06 7.971E-05 1.000E+05 0.000E+00 0.000E+00
 1.81694273E+00   2497.4 1.816E+01 1.980E+07 4.112E-06 7.589E-05 1.000E+05 0.000E+00 0.000E+00
 2.25277122E+00   2517.4 2.252E+01 2.472E+07 4.488E-06 7.272E-05 1.000E+05 0.000E+00 0.000E+00
 2.78497039E+00   2536.2 2.784E+01 3.071E+07 4.903E-06 6.958E-05 1.000E+05 0.000E+00 0.000E+00
