
       Teff log g  [M]a Vturb  l/H  E(B-V)    V       R       I       J       K       L      V-R     V-I     V-J     V-K     V-L
    1  3500  0.00 -1.50  1.00  1.25  0.00 -13.084 -13.677 -13.936 -13.908 -13.037 -11.047   1.311   2.340   3.475   4.803   4.925
    2  3500  0.50 -1.50  1.00  1.25  0.00 -13.150 -13.672 -13.926 -13.902 -13.035 -11.043   1.238   2.264   3.403   4.734   4.854
    3  3500  1.00 -1.50  1.00  1.25  0.00 -13.186 -13.654 -13.917 -13.902 -13.032 -11.040   1.186   2.219   3.368   4.697   4.816
    4  3500  1.50 -1.50  1.00  1.25  0.00 -13.206 -13.646 -13.916 -13.905 -13.027 -11.036   1.157   2.198   3.349   4.671   4.792
    5  3500  2.00 -1.50  1.00  1.25  0.00 -13.273 -13.718 -13.967 -13.908 -12.991 -11.014   1.162   2.182   3.286   4.568   4.703
    6  3500  2.50 -1.50  1.00  1.25  0.00 -13.412 -13.868 -14.070 -13.929 -12.899 -10.977   1.173   2.146   3.169   4.338   4.528
    7  3500  3.00 -1.50  1.00  1.25  0.00 -13.503 -13.965 -14.138 -13.948 -12.826 -10.956   1.180   2.124   3.097   4.174   4.415
    8  3500  3.50 -1.50  1.00  1.25  0.00 -13.525 -13.999 -14.163 -13.954 -12.799 -10.946   1.191   2.127   3.081   4.125   4.383
    9  3500  4.00 -1.50  1.00  1.25  0.00 -13.519 -14.012 -14.173 -13.957 -12.791 -10.942   1.209   2.142   3.088   4.122   4.385
   10  3500  4.50 -1.50  1.00  1.25  0.00 -13.502 -14.017 -14.177 -13.958 -12.791 -10.941   1.232   2.163   3.107   4.139   4.401
   11  3500  5.00 -1.50  1.00  1.25  0.00 -13.476 -14.018 -14.179 -13.958 -12.793 -10.941   1.259   2.191   3.134   4.168   4.427
   12  3750  0.00 -1.50  1.00  1.25  0.00 -13.893 -14.327 -14.407 -14.211 -13.148 -11.142   1.151   2.002   2.969   4.105   4.211
   13  3750  0.50 -1.50  1.00  1.25  0.00 -13.954 -14.336 -14.395 -14.194 -13.144 -11.135   1.100   1.930   2.891   4.040   4.143
   14  3750  1.00 -1.50  1.00  1.25  0.00 -13.988 -14.340 -14.387 -14.183 -13.141 -11.130   1.069   1.887   2.846   4.004   4.104
   15  3750  1.50 -1.50  1.00  1.25  0.00 -14.003 -14.339 -14.382 -14.177 -13.139 -11.127   1.053   1.867   2.826   3.986   4.087
   16  3750  2.00 -1.50  1.00  1.25  0.00 -14.006 -14.337 -14.381 -14.176 -13.136 -11.126   1.048   1.863   2.821   3.980   4.081
   17  3750  2.50 -1.50  1.00  1.25  0.00 -14.016 -14.356 -14.402 -14.179 -13.118 -11.115   1.057   1.874   2.814   3.952   4.061
   18  3750  3.00 -1.50  1.00  1.25  0.00 -14.063 -14.419 -14.459 -14.189 -13.061 -11.090   1.074   1.885   2.777   3.848   3.989
   19  3750  3.50 -1.50  1.00  1.25  0.00 -14.120 -14.484 -14.516 -14.202 -12.992 -11.069   1.081   1.883   2.733   3.722   3.910
   20  3750  4.00 -1.50  1.00  1.25  0.00 -14.146 -14.517 -14.545 -14.211 -12.954 -11.058   1.088   1.887   2.716   3.658   3.874
   21  3750  4.50 -1.50  1.00  1.25  0.00 -14.146 -14.529 -14.557 -14.215 -12.940 -11.053   1.100   1.899   2.720   3.644   3.869
   22  3750  5.00 -1.50  1.00  1.25  0.00 -14.134 -14.532 -14.562 -14.217 -12.938 -11.052   1.115   1.916   2.734   3.654   3.880
   23  4000  0.00 -1.50  1.00  1.25  0.00 -14.531 -14.816 -14.794 -14.478 -13.246 -11.228   1.003   1.751   2.598   3.565   3.660
   24  4000  0.50 -1.50  1.00  1.25  0.00 -14.586 -14.819 -14.776 -14.456 -13.242 -11.220   0.951   1.679   2.522   3.506   3.597
   25  4000  1.00 -1.50  1.00  1.25  0.00 -14.615 -14.819 -14.762 -14.441 -13.239 -11.214   0.921   1.636   2.477   3.474   3.561
   26  4000  1.50 -1.50  1.00  1.25  0.00 -14.627 -14.817 -14.753 -14.431 -13.237 -11.210   0.908   1.615   2.455   3.460   3.545
   27  4000  2.00 -1.50  1.00  1.25  0.00 -14.628 -14.817 -14.749 -14.425 -13.235 -11.208   0.906   1.609   2.447   3.457   3.541
   28  4000  2.50 -1.50  1.00  1.25  0.00 -14.624 -14.820 -14.749 -14.423 -13.233 -11.207   0.913   1.613   2.450   3.459   3.545
   29  4000  3.00 -1.50  1.00  1.25  0.00 -14.618 -14.829 -14.759 -14.425 -13.225 -11.204   0.928   1.629   2.458   3.457   3.548
   30  4000  3.50 -1.50  1.00  1.25  0.00 -14.627 -14.860 -14.794 -14.430 -13.191 -11.190   0.950   1.655   2.454   3.413   3.524
   31  4000  4.00 -1.50  1.00  1.25  0.00 -14.653 -14.901 -14.836 -14.437 -13.140 -11.173   0.965   1.672   2.435   3.338   3.483
   32  4000  4.50 -1.50  1.00  1.25  0.00 -14.673 -14.931 -14.866 -14.443 -13.099 -11.162   0.975   1.681   2.421   3.276   3.452
   33  4000  5.00 -1.50  1.00  1.25  0.00 -14.677 -14.945 -14.881 -14.446 -13.079 -11.157   0.985   1.692   2.420   3.252   3.442
   34  4250  0.50 -1.50  1.00  1.25  0.00 -15.102 -15.224 -15.102 -14.682 -13.330 -11.298   0.839   1.488   2.231   3.078   3.158
   35  4250  0.50 -1.50  1.00  1.25  0.00 -15.102 -15.224 -15.102 -14.682 -13.330 -11.298   0.839   1.488   2.231   3.078   3.158
   36  4250  1.00 -1.50  1.00  1.25  0.00 -15.127 -15.218 -15.084 -14.664 -13.327 -11.291   0.808   1.445   2.188   3.050   3.127
   37  4250  1.50 -1.50  1.00  1.25  0.00 -15.137 -15.211 -15.070 -14.651 -13.324 -11.286   0.791   1.421   2.165   3.037   3.111
   38  4250  2.00 -1.50  1.00  1.25  0.00 -15.138 -15.207 -15.062 -14.643 -13.323 -11.283   0.785   1.412   2.156   3.034   3.107
   39  4250  2.50 -1.50  1.00  1.25  0.00 -15.135 -15.206 -15.058 -14.638 -13.321 -11.282   0.788   1.412   2.155   3.036   3.109
   40  4250  3.00 -1.50  1.00  1.25  0.00 -15.128 -15.209 -15.059 -14.637 -13.320 -11.282   0.797   1.419   2.160   3.041   3.116
   41  4250  3.50 -1.50  1.00  1.25  0.00 -15.121 -15.217 -15.066 -14.639 -13.315 -11.282   0.813   1.433   2.169   3.044   3.123
   42  4250  4.00 -1.50  1.00  1.25  0.00 -15.119 -15.237 -15.090 -14.644 -13.295 -11.276   0.835   1.459   2.176   3.026   3.119
   43  4250  4.50 -1.50  1.00  1.25  0.00 -15.126 -15.263 -15.121 -14.648 -13.261 -11.265   0.854   1.483   2.173   2.985   3.101
   44  4250  5.00 -1.50  1.00  1.25  0.00 -15.135 -15.286 -15.146 -14.650 -13.226 -11.256   0.868   1.499   2.166   2.941   3.083
   45  4500  0.00 -1.50  1.00  1.25  0.00 -15.507 -15.581 -15.407 -14.898 -13.416 -11.379   0.792   1.389   2.042   2.759   2.834
   46  4500  0.50 -1.50  1.00  1.25  0.00 -15.539 -15.572 -15.382 -14.875 -13.412 -11.370   0.750   1.332   1.988   2.723   2.793
   47  4500  1.00 -1.50  1.00  1.25  0.00 -15.556 -15.561 -15.362 -14.857 -13.408 -11.362   0.722   1.294   1.952   2.702   2.768
   48  4500  1.50 -1.50  1.00  1.25  0.00 -15.563 -15.551 -15.346 -14.843 -13.405 -11.357   0.704   1.271   1.931   2.691   2.756
   49  4500  2.00 -1.50  1.00  1.25  0.00 -15.564 -15.543 -15.335 -14.834 -13.402 -11.353   0.696   1.259   1.920   2.688   2.751
