
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   34  4250  0.00 -1.50  4.00  1.25  0.00 -11.913 -11.897 -13.629 -14.610 -15.054   3.499   3.493   0.944   0.466   0.677   0.671
   35  4250  0.50 -1.50  4.00  1.25  0.00 -12.279 -12.263 -13.858 -14.746 -15.105   3.269   3.263   0.859   0.457   0.634   0.628
   36  4250  1.00 -1.50  4.00  1.25  0.00 -12.605 -12.588 -14.034 -14.842 -15.136   3.040   3.034   0.793   0.444   0.563   0.557
   37  4250  1.50 -1.50  4.00  1.25  0.00 -12.867 -12.850 -14.159 -14.907 -15.153   2.842   2.837   0.745   0.432   0.485   0.480
   38  4250  2.00 -1.50  4.00  1.25  0.00 -13.059 -13.042 -14.241 -14.950 -15.162   2.693   2.688   0.712   0.426   0.415   0.410
   39  4250  2.50 -1.50  4.00  1.25  0.00 -13.183 -13.166 -14.289 -14.977 -15.167   2.595   2.591   0.690   0.426   0.360   0.356
   40  4250  3.00 -1.50  4.00  1.25  0.00 -13.249 -13.231 -14.311 -14.992 -15.170   2.545   2.541   0.678   0.432   0.324   0.319
   41  4250  3.50 -1.50  4.00  1.25  0.00 -13.263 -13.245 -14.311 -14.997 -15.172   2.536   2.532   0.674   0.441   0.304   0.300
   42  4250  4.00 -1.50  4.00  1.25  0.00 -13.247 -13.229 -14.298 -14.982 -15.172   2.537   2.533   0.690   0.424   0.309   0.304
   43  4250  4.50 -1.50  4.00  1.25  0.00 -13.254 -13.236 -14.298 -14.960 -15.176   2.508   2.504   0.716   0.375   0.324   0.320
   44  4250  5.00 -1.50  4.00  1.25  0.00 -13.293 -13.275 -14.312 -14.946 -15.184   2.455   2.450   0.739   0.324   0.327   0.322
   45  4500  0.00 -1.50  4.00  1.25  0.00 -12.881 -12.864 -14.413 -15.188 -15.512   3.109   3.104   0.823   0.381   0.698   0.693
   46  4500  0.50 -1.50  4.00  1.25  0.00 -13.193 -13.176 -14.594 -15.290 -15.547   2.900   2.894   0.756   0.369   0.646   0.641
   47  4500  1.00 -1.50  4.00  1.25  0.00 -13.472 -13.455 -14.735 -15.364 -15.567   2.694   2.689   0.703   0.355   0.576   0.571
   48  4500  1.50 -1.50  4.00  1.25  0.00 -13.699 -13.682 -14.836 -15.414 -15.578   2.516   2.512   0.664   0.342   0.501   0.497
   49  4500  2.00 -1.50  4.00  1.25  0.00 -13.868 -13.850 -14.903 -15.446 -15.583   2.380   2.376   0.637   0.336   0.433   0.429
   50  4500  2.50 -1.50  4.00  1.25  0.00 -13.985 -13.966 -14.944 -15.467 -15.586   2.285   2.281   0.618   0.334   0.377   0.374
   51  4500  3.00 -1.50  4.00  1.25  0.00 -14.052 -14.033 -14.964 -15.481 -15.588   2.231   2.228   0.607   0.339   0.338   0.335
   52  4500  3.50 -1.50  4.00  1.25  0.00 -14.079 -14.060 -14.970 -15.490 -15.590   2.213   2.210   0.600   0.349   0.313   0.310
   53  4500  4.00 -1.50  4.00  1.25  0.00 -14.073 -14.054 -14.962 -15.493 -15.592   2.222   2.218   0.599   0.360   0.301   0.298
   54  4500  4.50 -1.50  4.00  1.25  0.00 -14.050 -14.031 -14.945 -15.482 -15.592   2.234   2.230   0.610   0.355   0.301   0.298
   55  4500  5.00 -1.50  4.00  1.25  0.00 -14.044 -14.025 -14.935 -15.459 -15.592   2.217   2.214   0.632   0.321   0.308   0.305
   56  4750  0.00 -1.50  4.00  1.25  0.00 -13.738 -13.721 -15.127 -15.705 -15.913   2.769   2.764   0.708   0.299   0.753   0.748
   57  4750  0.50 -1.50  4.00  1.25  0.00 -13.992 -13.974 -15.250 -15.770 -15.931   2.580   2.576   0.661   0.289   0.679   0.675
   58  4750  1.00 -1.50  4.00  1.25  0.00 -14.222 -14.204 -15.348 -15.819 -15.941   2.399   2.395   0.622   0.278   0.597   0.593
   59  4750  1.50 -1.50  4.00  1.25  0.00 -14.413 -14.395 -15.420 -15.853 -15.945   2.242   2.238   0.593   0.269   0.516   0.512
   60  4750  2.00 -1.50  4.00  1.25  0.00 -14.559 -14.540 -15.467 -15.874 -15.946   2.117   2.114   0.572   0.264   0.442   0.439
   61  4750  2.50 -1.50  4.00  1.25  0.00 -14.662 -14.643 -15.495 -15.888 -15.946   2.028   2.024   0.558   0.263   0.382   0.379
   62  4750  3.00 -1.50  4.00  1.25  0.00 -14.725 -14.706 -15.509 -15.897 -15.946   1.974   1.971   0.549   0.267   0.338   0.335
   63  4750  3.50 -1.50  4.00  1.25  0.00 -14.756 -14.736 -15.513 -15.903 -15.947   1.950   1.947   0.544   0.275   0.309   0.307
   64  4750  4.00 -1.50  4.00  1.25  0.00 -14.758 -14.739 -15.509 -15.907 -15.950   1.951   1.948   0.542   0.285   0.295   0.292
   65  4750  4.50 -1.50  4.00  1.25  0.00 -14.744 -14.724 -15.500 -15.908 -15.952   1.966   1.964   0.544   0.293   0.290   0.287
   66  4750  5.00 -1.50  4.00  1.25  0.00 -14.728 -14.708 -15.488 -15.899 -15.952   1.974   1.971   0.553   0.288   0.291   0.289
   67  5000  0.00 -1.50  4.00  1.25  0.00 -14.454 -14.436 -15.764 -16.166 -16.268   2.514   2.511   0.602   0.229   0.850   0.847
   68  5000  0.50 -1.50  4.00  1.25  0.00 -14.666 -14.647 -15.838 -16.199 -16.270   2.335   2.331   0.572   0.218   0.753   0.750
   69  5000  1.00 -1.50  4.00  1.25  0.00 -14.858 -14.840 -15.896 -16.223 -16.270   2.167   2.164   0.547   0.210   0.652   0.648
   70  5000  1.50 -1.50  4.00  1.25  0.00 -15.021 -15.002 -15.936 -16.240 -16.268   2.021   2.018   0.528   0.205   0.554   0.551
   71  5000  2.00 -1.50  4.00  1.25  0.00 -15.149 -15.130 -15.962 -16.250 -16.264   1.903   1.900   0.514   0.203   0.467   0.464
   72  5000  2.50 -1.50  4.00  1.25  0.00 -15.243 -15.224 -15.975 -16.256 -16.261   1.814   1.812   0.505   0.204   0.393   0.391
   73  5000  3.00 -1.50  4.00  1.25  0.00 -15.305 -15.286 -15.980 -16.260 -16.259   1.756   1.754   0.499   0.209   0.336   0.334
   74  5000  3.50 -1.50  4.00  1.25  0.00 -15.338 -15.318 -15.978 -16.262 -16.259   1.727   1.724   0.497   0.217   0.297   0.295
   75  5000  4.00 -1.50  4.00  1.25  0.00 -15.345 -15.325 -15.971 -16.265 -16.261   1.722   1.719   0.496   0.227   0.274   0.271
   76  5000  4.50 -1.50  4.00  1.25  0.00 -15.336 -15.316 -15.962 -16.266 -16.263   1.732   1.730   0.497   0.236   0.263   0.261
   77  5000  5.00 -1.50  4.00  1.25  0.00 -15.322 -15.302 -15.954 -16.264 -16.265   1.744   1.742   0.501   0.239   0.263   0.261
   78  5250  0.00 -1.50  4.00  1.25  0.00 -15.016 -14.997 -16.313 -16.572 -16.581   2.358   2.355   0.508   0.180   0.979   0.976
   79  5250  0.50 -1.50  4.00  1.25  0.00 -15.201 -15.181 -16.352 -16.582 -16.573   2.183   2.180   0.491   0.168   0.863   0.860
   80  5250  1.00 -1.50  4.00  1.25  0.00 -15.371 -15.352 -16.380 -16.587 -16.564   2.017   2.015   0.477   0.159   0.743   0.740
   81  5250  1.50 -1.50  4.00  1.25  0.00 -15.520 -15.500 -16.396 -16.588 -16.555   1.871   1.868   0.467   0.154   0.627   0.625
   82  5250  2.00 -1.50  4.00  1.25  0.00 -15.640 -15.621 -16.403 -16.587 -16.547   1.748   1.746   0.460   0.152   0.521   0.519
   83  5250  2.50 -1.50  4.00  1.25  0.00 -15.733 -15.713 -16.402 -16.584 -16.540   1.652   1.650   0.456   0.155   0.428   0.426
   84  5250  3.00 -1.50  4.00  1.25  0.00 -15.800 -15.780 -16.395 -16.581 -16.535   1.583   1.581   0.454   0.161   0.352   0.350
   85  5250  3.50 -1.50  4.00  1.25  0.00 -15.839 -15.819 -16.386 -16.579 -16.533   1.542   1.540   0.454   0.169   0.295   0.293
   86  5250  4.00 -1.50  4.00  1.25  0.00 -15.855 -15.835 -16.374 -16.579 -16.534   1.527   1.525   0.455   0.179   0.257   0.255
   87  5250  4.50 -1.50  4.00  1.25  0.00 -15.852 -15.832 -16.362 -16.580 -16.537   1.530   1.528   0.458   0.189   0.235   0.233
   88  5250  5.00 -1.50  4.00  1.25  0.00 -15.840 -15.820 -16.352 -16.579 -16.540   1.541   1.539   0.461   0.195   0.227   0.225
   89  5500  0.00 -1.50  4.00  1.25  0.00 -15.454 -15.434 -16.786 -16.932 -16.859   2.280   2.278   0.428   0.147   1.129   1.127
   90  5500  0.50 -1.50  4.00  1.25  0.00 -15.615 -15.595 -16.799 -16.925 -16.845   2.112   2.110   0.420   0.136   0.999   0.997
   91  5500  1.00 -1.50  4.00  1.25  0.00 -15.771 -15.751 -16.805 -16.917 -16.831   1.948   1.946   0.414   0.127   0.863   0.861
   92  5500  1.50 -1.50  4.00  1.25  0.00 -15.912 -15.891 -16.803 -16.907 -16.817   1.797   1.795   0.411   0.122   0.730   0.728
   93  5500  2.00 -1.50  4.00  1.25  0.00 -16.032 -16.012 -16.794 -16.894 -16.804   1.664   1.663   0.410   0.119   0.605   0.603
   94  5500  2.50 -1.50  4.00  1.25  0.00 -16.131 -16.111 -16.781 -16.882 -16.792   1.553   1.552   0.410   0.120   0.492   0.490
   95  5500  3.00 -1.50  4.00  1.25  0.00 -16.208 -16.188 -16.766 -16.872 -16.783   1.465   1.464   0.411   0.124   0.393   0.392
   96  5500  3.50 -1.50  4.00  1.25  0.00 -16.262 -16.242 -16.749 -16.864 -16.778   1.405   1.403   0.413   0.131   0.314   0.313
   97  5500  4.00 -1.50  4.00  1.25  0.00 -16.292 -16.272 -16.733 -16.860 -16.777   1.371   1.369   0.417   0.139   0.257   0.255
   98  5500  4.50 -1.50  4.00  1.25  0.00 -16.300 -16.279 -16.718 -16.859 -16.780   1.361   1.359   0.421   0.149   0.219   0.217
   99  5500  5.00 -1.50  4.00  1.25  0.00 -16.294 -16.273 -16.704 -16.858 -16.783   1.366   1.364   0.425   0.157   0.198   0.196
  100  5750  0.00 -1.50  4.00  1.25  0.00 -15.803 -15.783 -17.204 -17.254 -17.111   2.253   2.251   0.357   0.123   1.292   1.290
  101  5750  0.50 -1.50  4.00  1.25  0.00 -15.943 -15.923 -17.195 -17.238 -17.095   2.096   2.095   0.357   0.115   1.151   1.149
  102  5750  1.00 -1.50  4.00  1.25  0.00 -16.086 -16.066 -17.184 -17.221 -17.078   1.936   1.935   0.357   0.109   1.002   1.001
  103  5750  1.50 -1.50  4.00  1.25  0.00 -16.221 -16.200 -17.167 -17.201 -17.060   1.782   1.781   0.359   0.104   0.854   0.852
  104  5750  2.00 -1.50  4.00  1.25  0.00 -16.342 -16.321 -17.146 -17.180 -17.043   1.640   1.639   0.363   0.101   0.711   0.710
  105  5750  2.50 -1.50  4.00  1.25  0.00 -16.447 -16.427 -17.122 -17.160 -17.026   1.514   1.513   0.367   0.100   0.579   0.578
  106  5750  3.00 -1.50  4.00  1.25  0.00 -16.536 -16.515 -17.098 -17.141 -17.012   1.407   1.406   0.371   0.102   0.460   0.459
  107  5750  3.50 -1.50  4.00  1.25  0.00 -16.607 -16.586 -17.075 -17.126 -17.002   1.322   1.320   0.375   0.105   0.358   0.357
  108  5750  4.00 -1.50  4.00  1.25  0.00 -16.656 -16.635 -17.054 -17.116 -16.997   1.263   1.261   0.380   0.111   0.277   0.276
  109  5750  4.50 -1.50  4.00  1.25  0.00 -16.681 -16.661 -17.035 -17.111 -16.997   1.232   1.231   0.386   0.119   0.220   0.219
  110  5750  5.00 -1.50  4.00  1.25  0.00 -16.688 -16.667 -17.019 -17.109 -17.000   1.223   1.222   0.392   0.127   0.183   0.182
  111  6000  0.00 -1.50  4.00  1.25  0.00 -16.093 -16.072 -17.582 -17.547 -17.340   2.257   2.256   0.293   0.102   1.465   1.464
  112  6000  0.50 -1.50  4.00  1.25  0.00 -16.213 -16.192 -17.553 -17.525 -17.324   2.114   2.113   0.300   0.101   1.310   1.309
  113  6000  1.00 -1.50  4.00  1.25  0.00 -16.343 -16.322 -17.528 -17.502 -17.307   1.960   1.959   0.305   0.098   1.152   1.151
  114  6000  1.50 -1.50  4.00  1.25  0.00 -16.473 -16.452 -17.499 -17.476 -17.288   1.805   1.804   0.312   0.094   0.991   0.990
  115  6000  2.00 -1.50  4.00  1.25  0.00 -16.594 -16.573 -17.467 -17.449 -17.268   1.657   1.656   0.319   0.092   0.833   0.832
  116  6000  2.50 -1.50  4.00  1.25  0.00 -16.704 -16.683 -17.434 -17.422 -17.248   1.520   1.519   0.326   0.091   0.684   0.683
  117  6000  3.00 -1.50  4.00  1.25  0.00 -16.801 -16.780 -17.401 -17.395 -17.228   1.396   1.395   0.333   0.091   0.546   0.545
  118  6000  3.50 -1.50  4.00  1.25  0.00 -16.885 -16.864 -17.370 -17.373 -17.212   1.290   1.289   0.340   0.092   0.424   0.423
  119  6000  4.00 -1.50  4.00  1.25  0.00 -16.952 -16.931 -17.342 -17.355 -17.201   1.205   1.204   0.346   0.095   0.320   0.319
  120  6000  4.50 -1.50  4.00  1.25  0.00 -16.998 -16.977 -17.320 -17.344 -17.197   1.148   1.147   0.353   0.100   0.240   0.239
  121  6000  5.00 -1.50  4.00  1.25  0.00 -17.022 -17.001 -17.301 -17.338 -17.198   1.118   1.117   0.360   0.106   0.185   0.184
  122  6250  0.50 -1.50  4.00  1.25  0.00 -16.443 -16.422 -17.885 -17.791 -17.536   2.149   2.149   0.245   0.089   1.478   1.477
  123  6250  1.00 -1.50  4.00  1.25  0.00 -16.562 -16.540 -17.844 -17.764 -17.520   2.004   2.003   0.257   0.092   1.305   1.304
  124  6250  1.50 -1.50  4.00  1.25  0.00 -16.685 -16.663 -17.806 -17.735 -17.501   1.852   1.851   0.267   0.091   1.134   1.133
  125  6250  2.00 -1.50  4.00  1.25  0.00 -16.805 -16.784 -17.765 -17.703 -17.480   1.700   1.700   0.277   0.090   0.964   0.963
  126  6250  2.50 -1.50  4.00  1.25  0.00 -16.918 -16.897 -17.723 -17.670 -17.457   1.554   1.554   0.287   0.089   0.800   0.799
  127  6250  3.00 -1.50  4.00  1.25  0.00 -17.022 -17.000 -17.682 -17.638 -17.434   1.418   1.417   0.297   0.088   0.646   0.645
  128  6250  3.50 -1.50  4.00  1.25  0.00 -17.115 -17.093 -17.642 -17.607 -17.413   1.295   1.294   0.306   0.088   0.505   0.504
  129  6250  4.00 -1.50  4.00  1.25  0.00 -17.195 -17.174 -17.608 -17.582 -17.396   1.189   1.188   0.314   0.089   0.381   0.380
  130  6250  4.50 -1.50  4.00  1.25  0.00 -17.259 -17.238 -17.580 -17.563 -17.385   1.106   1.105   0.322   0.091   0.278   0.278
  131  6250  5.00 -1.50  4.00  1.25  0.00 -17.303 -17.281 -17.557 -17.552 -17.381   1.051   1.050   0.329   0.094   0.202   0.201
  132  6500  0.50 -1.50  4.00  1.25  0.00 -16.649 -16.627 -18.201 -18.038 -17.728   2.192   2.191   0.190   0.077   1.657   1.656
  133  6500  1.00 -1.50  4.00  1.25  0.00 -16.755 -16.733 -18.143 -18.009 -17.718   2.057   2.056   0.209   0.087   1.464   1.464
  134  6500  1.50 -1.50  4.00  1.25  0.00 -16.870 -16.849 -18.092 -17.978 -17.702   1.910   1.909   0.224   0.091   1.278   1.277
  135  6500  2.00 -1.50  4.00  1.25  0.00 -16.988 -16.966 -18.044 -17.944 -17.681   1.758   1.757   0.237   0.091   1.099   1.098
  136  6500  2.50 -1.50  4.00  1.25  0.00 -17.102 -17.081 -17.995 -17.907 -17.657   1.607   1.607   0.250   0.091   0.923   0.922
  137  6500  3.00 -1.50  4.00  1.25  0.00 -17.210 -17.189 -17.946 -17.870 -17.631   1.462   1.461   0.262   0.091   0.754   0.754
  138  6500  3.50 -1.50  4.00  1.25  0.00 -17.310 -17.289 -17.899 -17.833 -17.606   1.325   1.324   0.273   0.090   0.596   0.596
  139  6500  4.00 -1.50  4.00  1.25  0.00 -17.400 -17.379 -17.856 -17.800 -17.584   1.202   1.202   0.283   0.090   0.455   0.454
  140  6500  4.50 -1.50  4.00  1.25  0.00 -17.477 -17.456 -17.820 -17.773 -17.566   1.098   1.097   0.293   0.090   0.332   0.331
  141  6500  5.00 -1.50  4.00  1.25  0.00 -17.538 -17.517 -17.792 -17.755 -17.556   1.019   1.018   0.301   0.090   0.234   0.233
  142  6750  0.50 -1.50  4.00  1.25  0.00 -16.849 -16.827 -18.472 -18.263 -17.910   2.216   2.216   0.147   0.073   1.774   1.774
  143  6750  1.00 -1.50  4.00  1.25  0.00 -16.933 -16.912 -18.432 -18.240 -17.899   2.109   2.109   0.158   0.079   1.632   1.632
  144  6750  1.50 -1.50  4.00  1.25  0.00 -17.040 -17.019 -18.366 -18.207 -17.888   1.969   1.969   0.181   0.090   1.427   1.426
  145  6750  2.00 -1.50  4.00  1.25  0.00 -17.152 -17.131 -18.307 -18.171 -17.870   1.821   1.820   0.198   0.095   1.232   1.232
  146  6750  2.50 -1.50  4.00  1.25  0.00 -17.265 -17.244 -18.251 -18.132 -17.846   1.669   1.669   0.214   0.096   1.047   1.046
  147  6750  3.00 -1.50  4.00  1.25  0.00 -17.376 -17.354 -18.196 -18.091 -17.819   1.518   1.517   0.228   0.096   0.867   0.866
  148  6750  3.50 -1.50  4.00  1.25  0.00 -17.480 -17.459 -18.141 -18.050 -17.791   1.372   1.371   0.241   0.096   0.695   0.694
  149  6750  4.00 -1.50  4.00  1.25  0.00 -17.577 -17.555 -18.091 -18.011 -17.764   1.236   1.235   0.253   0.095   0.537   0.537
  150  6750  4.50 -1.50  4.00  1.25  0.00 -17.664 -17.643 -18.047 -17.976 -17.740   1.114   1.113   0.265   0.093   0.396   0.395
  151  6750  5.00 -1.50  4.00  1.25  0.00 -17.738 -17.717 -18.011 -17.949 -17.723   1.013   1.012   0.274   0.092   0.278   0.277
  152  7000  0.50 -1.50  4.00  1.25  0.00 -17.055 -17.033 -18.703 -18.463 -18.079   2.209   2.209   0.116   0.073   1.829   1.829
  153  7000  1.00 -1.50  4.00  1.25  0.00 -17.114 -17.092 -18.679 -18.449 -18.069   2.137   2.137   0.120   0.078   1.738   1.738
  154  7000  1.50 -1.50  4.00  1.25  0.00 -17.203 -17.181 -18.631 -18.423 -18.058   2.023   2.023   0.135   0.087   1.579   1.578
  155  7000  2.00 -1.50  4.00  1.25  0.00 -17.307 -17.286 -18.559 -18.387 -18.046   1.881   1.881   0.159   0.097   1.366   1.366
  156  7000  2.50 -1.50  4.00  1.25  0.00 -17.416 -17.395 -18.494 -18.346 -18.025   1.732   1.732   0.179   0.103   1.167   1.166
  157  7000  3.00 -1.50  4.00  1.25  0.00 -17.525 -17.504 -18.432 -18.303 -17.998   1.580   1.579   0.195   0.105   0.978   0.977
  158  7000  3.50 -1.50  4.00  1.25  0.00 -17.632 -17.610 -18.372 -18.258 -17.968   1.428   1.428   0.211   0.104   0.796   0.796
  159  7000  4.00 -1.50  4.00  1.25  0.00 -17.733 -17.711 -18.315 -18.214 -17.938   1.283   1.282   0.224   0.104   0.625   0.624
  160  7000  4.50 -1.50  4.00  1.25  0.00 -17.828 -17.806 -18.263 -18.173 -17.910   1.147   1.147   0.237   0.102   0.468   0.467
  161  7000  5.00 -1.50  4.00  1.25  0.00 -17.912 -17.890 -18.220 -18.138 -17.886   1.029   1.028   0.248   0.099   0.331   0.331
  162  7250  0.50 -1.50  4.00  1.25  0.00 -17.281 -17.259 -18.894 -18.637 -18.236   2.158   2.158   0.098   0.074   1.810   1.811
  163  7250  1.00 -1.50  4.00  1.25  0.00 -17.303 -17.281 -18.892 -18.634 -18.227   2.133   2.133   0.093   0.078   1.788   1.788
  164  7250  1.50 -1.50  4.00  1.25  0.00 -17.370 -17.348 -18.859 -18.617 -18.218   2.049   2.049   0.100   0.087   1.672   1.672
  165  7250  2.00 -1.50  4.00  1.25  0.00 -17.459 -17.438 -18.804 -18.589 -18.206   1.932   1.932   0.116   0.098   1.501   1.501
  166  7250  2.50 -1.50  4.00  1.25  0.00 -17.561 -17.539 -18.727 -18.548 -18.191   1.790   1.789   0.142   0.109   1.286   1.286
  167  7250  3.00 -1.50  4.00  1.25  0.00 -17.666 -17.644 -18.657 -18.504 -18.167   1.640   1.640   0.163   0.114   1.085   1.085
  168  7250  3.50 -1.50  4.00  1.25  0.00 -17.771 -17.749 -18.591 -18.457 -18.137   1.488   1.488   0.180   0.115   0.895   0.895
  169  7250  4.00 -1.50  4.00  1.25  0.00 -17.874 -17.853 -18.527 -18.410 -18.105   1.337   1.337   0.196   0.115   0.713   0.713
  170  7250  4.50 -1.50  4.00  1.25  0.00 -17.974 -17.952 -18.469 -18.363 -18.074   1.191   1.191   0.211   0.113   0.543   0.543
  171  7250  5.00 -1.50  4.00  1.25  0.00 -18.065 -18.043 -18.418 -18.322 -18.045   1.059   1.059   0.223   0.110   0.391   0.391
  172  7500  0.50 -1.50  4.00  1.25  0.00 -17.550 -17.528 -19.020 -18.772 -18.377   2.024   2.025   0.105   0.076   1.660   1.661
  173  7500  1.00 -1.50  4.00  1.25  0.00 -17.509 -17.487 -19.073 -18.796 -18.371   2.089   2.090   0.075   0.078   1.783   1.783
  174  7500  1.50 -1.50  4.00  1.25  0.00 -17.548 -17.526 -19.055 -18.789 -18.365   2.043   2.043   0.076   0.087   1.715   1.715
  175  7500  2.00 -1.50  4.00  1.25  0.00 -17.618 -17.596 -19.014 -18.769 -18.354   1.953   1.953   0.085   0.100   1.582   1.582
  176  7500  2.50 -1.50  4.00  1.25  0.00 -17.705 -17.683 -18.952 -18.738 -18.341   1.835   1.835   0.103   0.112   1.403   1.403
  177  7500  3.00 -1.50  4.00  1.25  0.00 -17.802 -17.781 -18.871 -18.694 -18.323   1.694   1.694   0.129   0.123   1.188   1.188
  178  7500  3.50 -1.50  4.00  1.25  0.00 -17.904 -17.882 -18.799 -18.646 -18.297   1.545   1.545   0.150   0.127   0.989   0.989
  179  7500  4.00 -1.50  4.00  1.25  0.00 -18.006 -17.984 -18.730 -18.597 -18.265   1.393   1.392   0.168   0.127   0.799   0.799
  180  7500  4.50 -1.50  4.00  1.25  0.00 -18.107 -18.085 -18.665 -18.547 -18.231   1.242   1.242   0.185   0.126   0.618   0.618
  181  7500  5.00 -1.50  4.00  1.25  0.00 -18.203 -18.181 -18.607 -18.500 -18.199   1.099   1.099   0.199   0.123   0.454   0.454
  182  7750  1.00 -1.50  4.00  1.25  0.00 -17.736 -17.714 -19.216 -18.931 -18.498   1.997   1.997   0.067   0.077   1.707   1.708
