
       Teff log g  [M]a Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00 -1.50  4.00  1.25  0.00 -13.048 -13.593 -13.897   1.096   2.121   1.023
    2  3500  0.50 -1.50  4.00  1.25  0.00 -13.112 -13.599 -13.883   1.039   2.042   1.003
    3  3500  1.00 -1.50  4.00  1.25  0.00 -13.145 -13.589 -13.865   0.995   1.991   0.995
    4  3500  1.50 -1.50  4.00  1.25  0.00 -13.165 -13.583 -13.856   0.969   1.962   0.993
    5  3500  2.00 -1.50  4.00  1.25  0.00 -13.232 -13.652 -13.913   0.971   1.952   0.980
    6  3500  2.50 -1.50  4.00  1.25  0.00 -13.377 -13.806 -14.039   0.981   1.933   0.951
    7  3500  3.00 -1.50  4.00  1.25  0.00 -13.476 -13.909 -14.122   0.984   1.917   0.932
    8  3500  3.50 -1.50  4.00  1.25  0.00 -13.503 -13.944 -14.153   0.992   1.921   0.927
    9  3500  4.00 -1.50  4.00  1.25  0.00 -13.500 -13.956 -14.164   1.007   1.936   0.928
   10  3500  4.50 -1.50  4.00  1.25  0.00 -13.482 -13.959 -14.170   1.028   1.959   0.930
   11  3500  5.00 -1.50  4.00  1.25  0.00 -13.454 -13.958 -14.173   1.055   1.990   0.934
   12  3750  0.00 -1.50  4.00  1.25  0.00 -13.863 -14.283 -14.432   0.970   1.839   0.868
   13  3750  0.50 -1.50  4.00  1.25  0.00 -13.923 -14.302 -14.423   0.929   1.771   0.841
   14  3750  1.00 -1.50  4.00  1.25  0.00 -13.956 -14.311 -14.416   0.906   1.731   0.824
   15  3750  1.50 -1.50  4.00  1.25  0.00 -13.971 -14.315 -14.410   0.895   1.710   0.814
   16  3750  2.00 -1.50  4.00  1.25  0.00 -13.976 -14.316 -14.407   0.891   1.702   0.810
   17  3750  2.50 -1.50  4.00  1.25  0.00 -13.988 -14.332 -14.426   0.895   1.709   0.812
   18  3750  3.00 -1.50  4.00  1.25  0.00 -14.037 -14.391 -14.486   0.904   1.720   0.815
   19  3750  3.50 -1.50  4.00  1.25  0.00 -14.100 -14.455 -14.548   0.907   1.719   0.812
   20  3750  4.00 -1.50  4.00  1.25  0.00 -14.129 -14.488 -14.580   0.911   1.723   0.811
   21  3750  4.50 -1.50  4.00  1.25  0.00 -14.130 -14.499 -14.593   0.920   1.734   0.813
   22  3750  5.00 -1.50  4.00  1.25  0.00 -14.118 -14.502 -14.598   0.935   1.751   0.816
   23  4000  0.00 -1.50  4.00  1.25  0.00 -14.509 -14.802 -14.851   0.844   1.613   0.768
   24  4000  0.50 -1.50  4.00  1.25  0.00 -14.565 -14.814 -14.837   0.800   1.543   0.742
   25  4000  1.00 -1.50  4.00  1.25  0.00 -14.595 -14.819 -14.825   0.774   1.501   0.726
   26  4000  1.50 -1.50  4.00  1.25  0.00 -14.608 -14.821 -14.817   0.764   1.481   0.716
   27  4000  2.00 -1.50  4.00  1.25  0.00 -14.610 -14.823 -14.813   0.764   1.475   0.709
   28  4000  2.50 -1.50  4.00  1.25  0.00 -14.605 -14.826 -14.813   0.772   1.478   0.706
   29  4000  3.00 -1.50  4.00  1.25  0.00 -14.600 -14.834 -14.821   0.785   1.492   0.706
   30  4000  3.50 -1.50  4.00  1.25  0.00 -14.611 -14.859 -14.855   0.799   1.515   0.714
   31  4000  4.00 -1.50  4.00  1.25  0.00 -14.638 -14.896 -14.898   0.809   1.531   0.721
   32  4000  4.50 -1.50  4.00  1.25  0.00 -14.660 -14.924 -14.930   0.815   1.540   0.724
   33  4000  5.00 -1.50  4.00  1.25  0.00 -14.665 -14.938 -14.946   0.823   1.551   0.727
   34  4250  0.00 -1.50  4.00  1.25  0.00 -15.042 -15.237 -15.206   0.746   1.435   0.688
   35  4250  0.50 -1.50  4.00  1.25  0.00 -15.089 -15.241 -15.187   0.703   1.369   0.665
   36  4250  1.00 -1.50  4.00  1.25  0.00 -15.116 -15.240 -15.171   0.675   1.326   0.650
   37  4250  1.50 -1.50  4.00  1.25  0.00 -15.128 -15.237 -15.159   0.660   1.302   0.641
   38  4250  2.00 -1.50  4.00  1.25  0.00 -15.131 -15.234 -15.151   0.654   1.291   0.636
   39  4250  2.50 -1.50  4.00  1.25  0.00 -15.128 -15.234 -15.147   0.657   1.291   0.633
   40  4250  3.00 -1.50  4.00  1.25  0.00 -15.121 -15.236 -15.148   0.666   1.298   0.631
   41  4250  3.50 -1.50  4.00  1.25  0.00 -15.113 -15.243 -15.153   0.681   1.312   0.630
   42  4250  4.00 -1.50  4.00  1.25  0.00 -15.110 -15.258 -15.175   0.699   1.336   0.636
   43  4250  4.50 -1.50  4.00  1.25  0.00 -15.117 -15.279 -15.206   0.713   1.360   0.646
   44  4250  5.00 -1.50  4.00  1.25  0.00 -15.127 -15.299 -15.232   0.723   1.376   0.652
   45  4500  0.00 -1.50  4.00  1.25  0.00 -15.499 -15.609 -15.509   0.661   1.281   0.619
   46  4500  0.50 -1.50  4.00  1.25  0.00 -15.532 -15.607 -15.488   0.625   1.226   0.600
   47  4500  1.00 -1.50  4.00  1.25  0.00 -15.552 -15.601 -15.469   0.600   1.189   0.588
   48  4500  1.50 -1.50  4.00  1.25  0.00 -15.561 -15.594 -15.455   0.584   1.165   0.580
   49  4500  2.00 -1.50  4.00  1.25  0.00 -15.564 -15.588 -15.445   0.575   1.152   0.576
   50  4500  2.50 -1.50  4.00  1.25  0.00 -15.562 -15.584 -15.438   0.573   1.147   0.573
   51  4500  3.00 -1.50  4.00  1.25  0.00 -15.558 -15.583 -15.436   0.576   1.148   0.571
   52  4500  3.50 -1.50  4.00  1.25  0.00 -15.553 -15.586 -15.437   0.584   1.155   0.570
   53  4500  4.00 -1.50  4.00  1.25  0.00 -15.546 -15.592 -15.443   0.597   1.168   0.570
   54  4500  4.50 -1.50  4.00  1.25  0.00 -15.540 -15.603 -15.458   0.614   1.189   0.574
   55  4500  5.00 -1.50  4.00  1.25  0.00 -15.539 -15.616 -15.480   0.629   1.212   0.582
   56  4750  0.00 -1.50  4.00  1.25  0.00 -15.900 -15.928 -15.765   0.579   1.136   0.556
   57  4750  0.50 -1.50  4.00  1.25  0.00 -15.917 -15.921 -15.745   0.555   1.098   0.543
   58  4750  1.00 -1.50  4.00  1.25  0.00 -15.927 -15.912 -15.727   0.536   1.070   0.534
   59  4750  1.50 -1.50  4.00  1.25  0.00 -15.931 -15.903 -15.712   0.523   1.052   0.528
   60  4750  2.00 -1.50  4.00  1.25  0.00 -15.931 -15.895 -15.701   0.515   1.040   0.525
   61  4750  2.50 -1.50  4.00  1.25  0.00 -15.929 -15.889 -15.693   0.511   1.034   0.523
   62  4750  3.00 -1.50  4.00  1.25  0.00 -15.927 -15.886 -15.689   0.510   1.033   0.521
   63  4750  3.50 -1.50  4.00  1.25  0.00 -15.925 -15.887 -15.689   0.513   1.035   0.521
   64  4750  4.00 -1.50  4.00  1.25  0.00 -15.922 -15.891 -15.692   0.520   1.041   0.520
   65  4750  4.50 -1.50  4.00  1.25  0.00 -15.917 -15.897 -15.699   0.530   1.052   0.521
   66  4750  5.00 -1.50  4.00  1.25  0.00 -15.912 -15.904 -15.710   0.544   1.069   0.524
   67  5000  0.00 -1.50  4.00  1.25  0.00 -16.255 -16.206 -15.982   0.502   0.998   0.496
   68  5000  0.50 -1.50  4.00  1.25  0.00 -16.257 -16.194 -15.964   0.488   0.978   0.489
   69  5000  1.00 -1.50  4.00  1.25  0.00 -16.257 -16.183 -15.948   0.477   0.962   0.484
   70  5000  1.50 -1.50  4.00  1.25  0.00 -16.255 -16.172 -15.934   0.468   0.951   0.481
   71  5000  2.00 -1.50  4.00  1.25  0.00 -16.251 -16.163 -15.923   0.463   0.944   0.479
   72  5000  2.50 -1.50  4.00  1.25  0.00 -16.247 -16.156 -15.916   0.460   0.940   0.479
   73  5000  3.00 -1.50  4.00  1.25  0.00 -16.244 -16.152 -15.911   0.459   0.938   0.478
   74  5000  3.50 -1.50  4.00  1.25  0.00 -16.243 -16.152 -15.911   0.460   0.939   0.478
   75  5000  4.00 -1.50  4.00  1.25  0.00 -16.242 -16.155 -15.913   0.464   0.942   0.478
   76  5000  4.50 -1.50  4.00  1.25  0.00 -16.241 -16.160 -15.919   0.469   0.948   0.478
