
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   46  4500  0.50 -1.50  1.00  1.25  0.00 -13.467 -13.450 -14.716 -15.307 -15.551   2.642   2.637   0.744   0.276   0.601   0.596
   47  4500  1.00 -1.50  1.00  1.25  0.00 -13.749 -13.731 -14.852 -15.378 -15.569   2.431   2.427   0.691   0.264   0.519   0.515
   48  4500  1.50 -1.50  1.00  1.25  0.00 -13.973 -13.955 -14.947 -15.426 -15.578   2.254   2.251   0.652   0.256   0.437   0.433
   49  4500  2.00 -1.50  1.00  1.25  0.00 -14.134 -14.115 -15.006 -15.455 -15.581   2.124   2.121   0.626   0.252   0.366   0.363
   50  4500  2.50 -1.50  1.00  1.25  0.00 -14.235 -14.216 -15.040 -15.475 -15.582   2.042   2.039   0.608   0.256   0.313   0.310
   51  4500  3.00 -1.50  1.00  1.25  0.00 -14.282 -14.262 -15.054 -15.488 -15.584   2.008   2.005   0.596   0.267   0.280   0.277
   52  4500  3.50 -1.50  1.00  1.25  0.00 -14.282 -14.262 -15.051 -15.496 -15.587   2.016   2.013   0.591   0.284   0.265   0.263
   53  4500  4.00 -1.50  1.00  1.25  0.00 -14.245 -14.225 -15.034 -15.498 -15.589   2.056   2.053   0.591   0.302   0.267   0.265
   54  4500  4.50 -1.50  1.00  1.25  0.00 -14.190 -14.170 -15.007 -15.485 -15.590   2.098   2.095   0.605   0.303   0.281   0.278
   55  4500  5.00 -1.50  1.00  1.25  0.00 -14.157 -14.138 -14.986 -15.462 -15.591   2.106   2.104   0.629   0.276   0.295   0.292
   56  4750  0.00 -1.50  1.00  1.25  0.00 -13.945 -13.928 -15.216 -15.713 -15.915   2.570   2.565   0.702   0.223   0.717   0.712
   57  4750  0.50 -1.50  1.00  1.25  0.00 -14.206 -14.188 -15.335 -15.775 -15.931   2.371   2.367   0.655   0.214   0.631   0.626
   58  4750  1.00 -1.50  1.00  1.25  0.00 -14.440 -14.421 -15.429 -15.822 -15.939   2.184   2.181   0.617   0.205   0.539   0.535
   59  4750  1.50 -1.50  1.00  1.25  0.00 -14.629 -14.611 -15.496 -15.853 -15.941   2.026   2.022   0.589   0.198   0.451   0.448
   60  4750  2.00 -1.50  1.00  1.25  0.00 -14.771 -14.752 -15.538 -15.872 -15.941   1.904   1.901   0.568   0.195   0.375   0.372
   61  4750  2.50 -1.50  1.00  1.25  0.00 -14.865 -14.845 -15.561 -15.885 -15.939   1.822   1.819   0.555   0.198   0.315   0.312
   62  4750  3.00 -1.50  1.00  1.25  0.00 -14.915 -14.895 -15.570 -15.893 -15.939   1.781   1.778   0.546   0.207   0.273   0.271
   63  4750  3.50 -1.50  1.00  1.25  0.00 -14.928 -14.908 -15.568 -15.900 -15.941   1.775   1.773   0.541   0.221   0.250   0.248
   64  4750  4.00 -1.50  1.00  1.25  0.00 -14.908 -14.888 -15.558 -15.906 -15.944   1.799   1.797   0.539   0.238   0.245   0.243
   65  4750  4.50 -1.50  1.00  1.25  0.00 -14.870 -14.850 -15.543 -15.907 -15.947   1.839   1.837   0.540   0.252   0.251   0.249
   66  4750  5.00 -1.50  1.00  1.25  0.00 -14.833 -14.813 -15.525 -15.898 -15.949   1.867   1.865   0.551   0.250   0.262   0.260
   67  5000  0.00 -1.50  1.00  1.25  0.00 -14.612 -14.594 -15.824 -16.167 -16.266   2.357   2.353   0.599   0.172   0.812   0.809
   68  5000  0.50 -1.50  1.00  1.25  0.00 -14.830 -14.812 -15.894 -16.197 -16.267   2.168   2.165   0.570   0.162   0.703   0.699
   69  5000  1.00 -1.50  1.00  1.25  0.00 -15.026 -15.007 -15.948 -16.219 -16.265   1.995   1.992   0.546   0.155   0.592   0.589
   70  5000  1.50 -1.50  1.00  1.25  0.00 -15.189 -15.170 -15.985 -16.233 -16.261   1.847   1.844   0.527   0.150   0.490   0.487
   71  5000  2.00 -1.50  1.00  1.25  0.00 -15.314 -15.295 -16.007 -16.241 -16.256   1.729   1.726   0.514   0.149   0.400   0.398
   72  5000  2.50 -1.50  1.00  1.25  0.00 -15.402 -15.382 -16.017 -16.246 -16.251   1.646   1.643   0.506   0.152   0.328   0.325
   73  5000  3.00 -1.50  1.00  1.25  0.00 -15.455 -15.436 -16.018 -16.249 -16.249   1.596   1.594   0.500   0.159   0.274   0.272
   74  5000  3.50 -1.50  1.00  1.25  0.00 -15.476 -15.456 -16.013 -16.253 -16.250   1.579   1.577   0.498   0.171   0.240   0.238
   75  5000  4.00 -1.50  1.00  1.25  0.00 -15.468 -15.448 -16.003 -16.257 -16.253   1.590   1.588   0.497   0.186   0.223   0.221
   76  5000  4.50 -1.50  1.00  1.25  0.00 -15.442 -15.422 -15.990 -16.260 -16.257   1.620   1.618   0.497   0.201   0.221   0.219
   77  5000  5.00 -1.50  1.00  1.25  0.00 -15.412 -15.392 -15.979 -16.259 -16.260   1.649   1.647   0.501   0.208   0.228   0.227
   78  5250  0.00 -1.50  1.00  1.25  0.00 -15.139 -15.120 -16.353 -16.568 -16.575   2.231   2.229   0.507   0.136   0.942   0.939
   79  5250  0.50 -1.50  1.00  1.25  0.00 -15.330 -15.310 -16.389 -16.576 -16.566   2.048   2.045   0.491   0.125   0.814   0.811
   80  5250  1.00 -1.50  1.00  1.25  0.00 -15.504 -15.484 -16.412 -16.579 -16.556   1.877   1.875   0.478   0.117   0.685   0.682
   81  5250  1.50 -1.50  1.00  1.25  0.00 -15.651 -15.632 -16.425 -16.577 -16.546   1.728   1.726   0.469   0.113   0.563   0.561
   82  5250  2.00 -1.50  1.00  1.25  0.00 -15.769 -15.750 -16.428 -16.574 -16.536   1.606   1.604   0.462   0.112   0.455   0.453
   83  5250  2.50 -1.50  1.00  1.25  0.00 -15.857 -15.837 -16.424 -16.569 -16.528   1.514   1.512   0.459   0.115   0.364   0.361
   84  5250  3.00 -1.50  1.00  1.25  0.00 -15.917 -15.897 -16.416 -16.566 -16.523   1.451   1.449   0.457   0.122   0.291   0.289
   85  5250  3.50 -1.50  1.00  1.25  0.00 -15.947 -15.927 -16.405 -16.565 -16.522   1.420   1.418   0.457   0.132   0.240   0.238
   86  5250  4.00 -1.50  1.00  1.25  0.00 -15.952 -15.932 -16.393 -16.567 -16.525   1.417   1.415   0.458   0.145   0.209   0.207
   87  5250  4.50 -1.50  1.00  1.25  0.00 -15.936 -15.916 -16.379 -16.569 -16.530   1.435   1.433   0.460   0.159   0.195   0.193
   88  5250  5.00 -1.50  1.00  1.25  0.00 -15.912 -15.892 -16.367 -16.570 -16.534   1.461   1.459   0.463   0.169   0.194   0.192
   89  5500  0.00 -1.50  1.00  1.25  0.00 -15.550 -15.530 -16.813 -16.925 -16.852   2.177   2.175   0.428   0.113   1.094   1.092
   90  5500  0.50 -1.50  1.00  1.25  0.00 -15.718 -15.698 -16.822 -16.917 -16.837   2.001   1.999   0.420   0.103   0.952   0.950
   91  5500  1.00 -1.50  1.00  1.25  0.00 -15.877 -15.857 -16.825 -16.906 -16.822   1.831   1.830   0.416   0.095   0.808   0.806
   92  5500  1.50 -1.50  1.00  1.25  0.00 -16.017 -15.997 -16.819 -16.893 -16.806   1.678   1.676   0.413   0.090   0.670   0.668
   93  5500  2.00 -1.50  1.00  1.25  0.00 -16.135 -16.115 -16.807 -16.879 -16.792   1.545   1.544   0.413   0.088   0.542   0.540
   94  5500  2.50 -1.50  1.00  1.25  0.00 -16.230 -16.209 -16.791 -16.865 -16.779   1.437   1.435   0.414   0.089   0.429   0.428
   95  5500  3.00 -1.50  1.00  1.25  0.00 -16.301 -16.280 -16.774 -16.854 -16.769   1.355   1.353   0.416   0.094   0.335   0.333
   96  5500  3.50 -1.50  1.00  1.25  0.00 -16.347 -16.326 -16.757 -16.847 -16.765   1.302   1.301   0.418   0.101   0.262   0.260
   97  5500  4.00 -1.50  1.00  1.25  0.00 -16.368 -16.347 -16.741 -16.845 -16.766   1.279   1.278   0.421   0.112   0.211   0.209
   98  5500  4.50 -1.50  1.00  1.25  0.00 -16.366 -16.345 -16.725 -16.846 -16.771   1.282   1.280   0.425   0.124   0.181   0.179
   99  5500  5.00 -1.50  1.00  1.25  0.00 -16.350 -16.330 -16.711 -16.847 -16.776   1.299   1.297   0.429   0.135   0.168   0.166
  100  5750  0.00 -1.50  1.00  1.25  0.00 -15.878 -15.857 -17.221 -17.247 -17.103   2.171   2.169   0.357   0.098   1.259   1.257
  101  5750  0.50 -1.50  1.00  1.25  0.00 -16.024 -16.003 -17.209 -17.228 -17.086   2.006   2.005   0.357   0.091   1.109   1.107
  102  5750  1.00 -1.50  1.00  1.25  0.00 -16.170 -16.149 -17.195 -17.208 -17.067   1.840   1.839   0.359   0.084   0.953   0.952
  103  5750  1.50 -1.50  1.00  1.25  0.00 -16.305 -16.285 -17.175 -17.186 -17.048   1.683   1.682   0.362   0.079   0.800   0.799
  104  5750  2.00 -1.50  1.00  1.25  0.00 -16.425 -16.404 -17.150 -17.163 -17.029   1.540   1.539   0.366   0.076   0.655   0.653
  105  5750  2.50 -1.50  1.00  1.25  0.00 -16.527 -16.506 -17.124 -17.141 -17.012   1.416   1.415   0.371   0.075   0.522   0.521
  106  5750  3.00 -1.50  1.00  1.25  0.00 -16.610 -16.589 -17.097 -17.121 -16.997   1.313   1.312   0.376   0.077   0.405   0.404
  107  5750  3.50 -1.50  1.00  1.25  0.00 -16.674 -16.654 -17.074 -17.107 -16.987   1.234   1.233   0.380   0.082   0.308   0.307
  108  5750  4.00 -1.50  1.00  1.25  0.00 -16.716 -16.696 -17.053 -17.098 -16.984   1.184   1.183   0.385   0.089   0.234   0.233
  109  5750  4.50 -1.50  1.00  1.25  0.00 -16.733 -16.713 -17.036 -17.096 -16.986   1.164   1.163   0.391   0.099   0.184   0.183
  110  5750  5.00 -1.50  1.00  1.25  0.00 -16.732 -16.711 -17.020 -17.096 -16.992   1.166   1.165   0.396   0.108   0.155   0.153
  111  6000  0.00 -1.50  1.00  1.25  0.00 -16.149 -16.128 -17.591 -17.540 -17.332   2.193   2.192   0.292   0.085   1.436   1.435
  112  6000  0.50 -1.50  1.00  1.25  0.00 -16.274 -16.253 -17.561 -17.515 -17.315   2.043   2.042   0.300   0.083   1.275   1.274
  113  6000  1.00 -1.50  1.00  1.25  0.00 -16.408 -16.386 -17.533 -17.489 -17.296   1.884   1.883   0.307   0.079   1.111   1.110
  114  6000  1.50 -1.50  1.00  1.25  0.00 -16.538 -16.517 -17.501 -17.461 -17.275   1.726   1.725   0.314   0.075   0.945   0.944
  115  6000  2.00 -1.50  1.00  1.25  0.00 -16.658 -16.637 -17.466 -17.432 -17.254   1.576   1.575   0.322   0.073   0.785   0.784
  116  6000  2.50 -1.50  1.00  1.25  0.00 -16.766 -16.745 -17.430 -17.402 -17.232   1.438   1.437   0.330   0.071   0.634   0.633
  117  6000  3.00 -1.50  1.00  1.25  0.00 -16.860 -16.839 -17.395 -17.375 -17.212   1.317   1.316   0.338   0.071   0.498   0.497
  118  6000  3.50 -1.50  1.00  1.25  0.00 -16.939 -16.918 -17.363 -17.352 -17.196   1.215   1.214   0.345   0.073   0.378   0.377
  119  6000  4.00 -1.50  1.00  1.25  0.00 -17.000 -16.979 -17.336 -17.335 -17.187   1.137   1.136   0.351   0.076   0.279   0.278
  120  6000  4.50 -1.50  1.00  1.25  0.00 -17.040 -17.019 -17.315 -17.327 -17.184   1.088   1.087   0.358   0.083   0.206   0.205
  121  6000  5.00 -1.50  1.00  1.25  0.00 -17.058 -17.037 -17.298 -17.323 -17.188   1.068   1.067   0.364   0.090   0.157   0.156
  122  6250  0.50 -1.50  1.00  1.25  0.00 -16.488 -16.467 -17.888 -17.782 -17.527   2.095   2.095   0.245   0.077   1.448   1.447
  123  6250  1.00 -1.50  1.00  1.25  0.00 -16.609 -16.588 -17.846 -17.752 -17.510   1.945   1.945   0.258   0.078   1.272   1.271
  124  6250  1.50 -1.50  1.00  1.25  0.00 -16.733 -16.712 -17.804 -17.721 -17.489   1.790   1.789   0.269   0.076   1.097   1.097
  125  6250  2.00 -1.50  1.00  1.25  0.00 -16.853 -16.832 -17.761 -17.687 -17.466   1.636   1.635   0.280   0.075   0.925   0.924
  126  6250  2.50 -1.50  1.00  1.25  0.00 -16.965 -16.944 -17.717 -17.651 -17.442   1.489   1.488   0.290   0.073   0.759   0.758
  127  6250  3.00 -1.50  1.00  1.25  0.00 -17.067 -17.045 -17.673 -17.617 -17.418   1.353   1.352   0.301   0.072   0.605   0.604
  128  6250  3.50 -1.50  1.00  1.25  0.00 -17.156 -17.135 -17.633 -17.586 -17.396   1.232   1.231   0.310   0.072   0.465   0.464
  129  6250  4.00 -1.50  1.00  1.25  0.00 -17.234 -17.212 -17.598 -17.561 -17.380   1.130   1.129   0.319   0.073   0.344   0.343
  130  6250  4.50 -1.50  1.00  1.25  0.00 -17.293 -17.272 -17.571 -17.545 -17.371   1.053   1.052   0.326   0.076   0.246   0.245
  131  6250  5.00 -1.50  1.00  1.25  0.00 -17.331 -17.310 -17.550 -17.536 -17.370   1.007   1.006   0.334   0.081   0.176   0.175
  132  6500  0.50 -1.50  1.00  1.25  0.00 -16.681 -16.660 -18.201 -18.030 -17.719   2.151   2.151   0.189   0.069   1.633   1.633
  133  6500  1.00 -1.50  1.00  1.25  0.00 -16.788 -16.767 -18.141 -17.999 -17.708   2.012   2.012   0.209   0.077   1.437   1.437
  134  6500  1.50 -1.50  1.00  1.25  0.00 -16.905 -16.883 -18.089 -17.965 -17.690   1.862   1.862   0.225   0.080   1.250   1.249
  135  6500  2.00 -1.50  1.00  1.25  0.00 -17.022 -17.001 -18.038 -17.928 -17.668   1.708   1.708   0.239   0.080   1.068   1.068
  136  6500  2.50 -1.50  1.00  1.25  0.00 -17.136 -17.114 -17.987 -17.889 -17.642   1.556   1.555   0.252   0.079   0.890   0.890
  137  6500  3.00 -1.50  1.00  1.25  0.00 -17.243 -17.221 -17.935 -17.850 -17.615   1.409   1.408   0.265   0.078   0.720   0.719
  138  6500  3.50 -1.50  1.00  1.25  0.00 -17.341 -17.320 -17.887 -17.812 -17.589   1.273   1.272   0.277   0.077   0.563   0.562
  139  6500  4.00 -1.50  1.00  1.25  0.00 -17.429 -17.408 -17.844 -17.779 -17.567   1.152   1.151   0.287   0.077   0.422   0.422
  140  6500  4.50 -1.50  1.00  1.25  0.00 -17.504 -17.483 -17.809 -17.754 -17.551   1.052   1.051   0.297   0.077   0.302   0.302
  141  6500  5.00 -1.50  1.00  1.25  0.00 -17.561 -17.540 -17.783 -17.738 -17.543   0.979   0.978   0.305   0.079   0.209   0.208
  142  6750  0.50 -1.50  1.00  1.25  0.00 -16.871 -16.849 -18.471 -18.256 -17.901   2.187   2.187   0.145   0.069   1.758   1.758
  143  6750  1.00 -1.50  1.00  1.25  0.00 -16.956 -16.935 -18.428 -18.231 -17.889   2.077   2.076   0.158   0.073   1.611   1.611
  144  6750  1.50 -1.50  1.00  1.25  0.00 -17.063 -17.042 -18.361 -18.196 -17.877   1.934   1.934   0.182   0.082   1.404   1.404
  145  6750  2.00 -1.50  1.00  1.25  0.00 -17.176 -17.154 -18.300 -18.157 -17.857   1.784   1.783   0.200   0.086   1.209   1.208
  146  6750  2.50 -1.50  1.00  1.25  0.00 -17.288 -17.267 -18.242 -18.116 -17.832   1.630   1.629   0.216   0.087   1.022   1.021
  147  6750  3.00 -1.50  1.00  1.25  0.00 -17.398 -17.376 -18.184 -18.073 -17.804   1.477   1.476   0.231   0.087   0.840   0.840
  148  6750  3.50 -1.50  1.00  1.25  0.00 -17.502 -17.480 -18.129 -18.030 -17.774   1.330   1.330   0.244   0.086   0.667   0.667
  149  6750  4.00 -1.50  1.00  1.25  0.00 -17.598 -17.576 -18.078 -17.990 -17.747   1.194   1.194   0.257   0.084   0.510   0.509
  150  6750  4.50 -1.50  1.00  1.25  0.00 -17.684 -17.663 -18.034 -17.956 -17.724   1.074   1.073   0.268   0.083   0.370   0.369
  151  6750  5.00 -1.50  1.00  1.25  0.00 -17.756 -17.735 -18.000 -17.931 -17.709   0.977   0.977   0.278   0.082   0.255   0.254
  152  7000  0.50 -1.50  1.00  1.25  0.00 -17.069 -17.047 -18.700 -18.456 -18.071   2.189   2.189   0.114   0.071   1.817   1.817
  153  7000  1.00 -1.50  1.00  1.25  0.00 -17.128 -17.106 -18.675 -18.440 -18.060   2.114   2.114   0.119   0.075   1.724   1.724
  154  7000  1.50 -1.50  1.00  1.25  0.00 -17.217 -17.195 -18.625 -18.413 -18.048   1.998   1.998   0.135   0.082   1.562   1.562
  155  7000  2.00 -1.50  1.00  1.25  0.00 -17.322 -17.300 -18.551 -18.374 -18.034   1.854   1.854   0.160   0.092   1.348   1.348
  156  7000  2.50 -1.50  1.00  1.25  0.00 -17.430 -17.409 -18.484 -18.332 -18.012   1.703   1.703   0.180   0.096   1.148   1.148
  157  7000  3.00 -1.50  1.00  1.25  0.00 -17.539 -17.518 -18.420 -18.286 -17.984   1.549   1.549   0.197   0.097   0.957   0.957
  158  7000  3.50 -1.50  1.00  1.25  0.00 -17.645 -17.624 -18.359 -18.239 -17.953   1.396   1.396   0.213   0.096   0.775   0.774
  159  7000  4.00 -1.50  1.00  1.25  0.00 -17.747 -17.725 -18.301 -18.194 -17.922   1.249   1.249   0.227   0.095   0.602   0.602
  160  7000  4.50 -1.50  1.00  1.25  0.00 -17.841 -17.820 -18.249 -18.153 -17.894   1.114   1.113   0.240   0.093   0.445   0.445
  161  7000  5.00 -1.50  1.00  1.25  0.00 -17.924 -17.903 -18.207 -18.120 -17.872   0.998   0.997   0.251   0.091   0.311   0.311
  162  7250  0.50 -1.50  1.00  1.25  0.00 -17.288 -17.266 -18.890 -18.631 -18.228   2.145   2.145   0.096   0.074   1.802   1.803
  163  7250  1.00 -1.50  1.00  1.25  0.00 -17.312 -17.289 -18.887 -18.627 -18.219   2.117   2.117   0.092   0.076   1.778   1.778
  164  7250  1.50 -1.50  1.00  1.25  0.00 -17.378 -17.356 -18.853 -18.608 -18.208   2.032   2.032   0.100   0.085   1.661   1.661
  165  7250  2.00 -1.50  1.00  1.25  0.00 -17.467 -17.445 -18.795 -18.578 -18.195   1.913   1.913   0.117   0.094   1.487   1.487
  166  7250  2.50 -1.50  1.00  1.25  0.00 -17.568 -17.546 -18.716 -18.535 -18.179   1.769   1.769   0.144   0.104   1.271   1.271
  167  7250  3.00 -1.50  1.00  1.25  0.00 -17.673 -17.651 -18.645 -18.489 -18.154   1.618   1.618   0.164   0.108   1.070   1.070
  168  7250  3.50 -1.50  1.00  1.25  0.00 -17.778 -17.757 -18.578 -18.440 -18.123   1.464   1.464   0.182   0.110   0.878   0.878
  169  7250  4.00 -1.50  1.00  1.25  0.00 -17.882 -17.861 -18.513 -18.391 -18.090   1.311   1.311   0.198   0.108   0.695   0.695
  170  7250  4.50 -1.50  1.00  1.25  0.00 -17.982 -17.960 -18.455 -18.345 -18.058   1.164   1.164   0.213   0.106   0.525   0.524
  171  7250  5.00 -1.50  1.00  1.25  0.00 -18.073 -18.051 -18.404 -18.304 -18.030   1.033   1.033   0.226   0.103   0.374   0.373
  172  7500  0.50 -1.50  1.00  1.25  0.00 -17.551 -17.529 -19.016 -18.766 -18.369   2.017   2.018   0.103   0.077   1.657   1.657
  173  7500  1.00 -1.50  1.00  1.25  0.00 -17.512 -17.490 -19.068 -18.789 -18.363   2.079   2.080   0.074   0.077   1.776   1.776
  174  7500  1.50 -1.50  1.00  1.25  0.00 -17.551 -17.529 -19.049 -18.781 -18.356   2.032   2.032   0.075   0.086   1.707   1.707
  175  7500  2.00 -1.50  1.00  1.25  0.00 -17.621 -17.599 -19.006 -18.760 -18.345   1.941   1.941   0.085   0.097   1.574   1.574
  176  7500  2.50 -1.50  1.00  1.25  0.00 -17.707 -17.685 -18.942 -18.726 -18.330   1.821   1.821   0.104   0.109   1.393   1.393
  177  7500  3.00 -1.50  1.00  1.25  0.00 -17.804 -17.783 -18.860 -18.681 -18.312   1.678   1.678   0.131   0.119   1.177   1.177
  178  7500  3.50 -1.50  1.00  1.25  0.00 -17.906 -17.884 -18.786 -18.631 -18.283   1.527   1.527   0.152   0.122   0.977   0.976
  179  7500  4.00 -1.50  1.00  1.25  0.00 -18.009 -17.987 -18.716 -18.580 -18.250   1.373   1.373   0.170   0.122   0.786   0.785
  180  7500  4.50 -1.50  1.00  1.25  0.00 -18.111 -18.089 -18.651 -18.529 -18.216   1.221   1.220   0.187   0.120   0.604   0.604
  181  7500  5.00 -1.50  1.00  1.25  0.00 -18.207 -18.185 -18.594 -18.483 -18.184   1.078   1.078   0.201   0.117   0.440   0.439
  182  7750  1.00 -1.50  1.00  1.25  0.00 -17.735 -17.713 -19.210 -18.924 -18.490   1.991   1.991   0.066   0.077   1.702   1.703
