
       Teff log g  [M]a Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00 -1.50  2.00  1.25  0.00 -13.072 -13.598 -13.893   1.078   2.093   1.014
    2  3500  0.50 -1.50  2.00  1.25  0.00 -13.136 -13.603 -13.879   1.018   2.013   0.994
    3  3500  1.00 -1.50  2.00  1.25  0.00 -13.171 -13.593 -13.861   0.973   1.961   0.987
    4  3500  1.50 -1.50  2.00  1.25  0.00 -13.191 -13.588 -13.854   0.948   1.934   0.985
    5  3500  2.00 -1.50  2.00  1.25  0.00 -13.258 -13.660 -13.914   0.952   1.927   0.973
    6  3500  2.50 -1.50  2.00  1.25  0.00 -13.400 -13.812 -14.039   0.964   1.911   0.946
    7  3500  3.00 -1.50  2.00  1.25  0.00 -13.493 -13.912 -14.121   0.969   1.899   0.929
    8  3500  3.50 -1.50  2.00  1.25  0.00 -13.517 -13.945 -14.151   0.979   1.905   0.925
    9  3500  4.00 -1.50  2.00  1.25  0.00 -13.513 -13.957 -14.163   0.995   1.921   0.925
   10  3500  4.50 -1.50  2.00  1.25  0.00 -13.495 -13.960 -14.168   1.015   1.944   0.928
   11  3500  5.00 -1.50  2.00  1.25  0.00 -13.469 -13.959 -14.171   1.041   1.974   0.931
   12  3750  0.00 -1.50  2.00  1.25  0.00 -13.883 -14.280 -14.425   0.949   1.813   0.863
   13  3750  0.50 -1.50  2.00  1.25  0.00 -13.943 -14.299 -14.417   0.907   1.744   0.836
   14  3750  1.00 -1.50  2.00  1.25  0.00 -13.977 -14.309 -14.410   0.883   1.704   0.819
   15  3750  1.50 -1.50  2.00  1.25  0.00 -13.992 -14.313 -14.404   0.872   1.683   0.811
   16  3750  2.00 -1.50  2.00  1.25  0.00 -13.996 -14.314 -14.402   0.869   1.677   0.807
   17  3750  2.50 -1.50  2.00  1.25  0.00 -14.007 -14.331 -14.422   0.876   1.687   0.810
   18  3750  3.00 -1.50  2.00  1.25  0.00 -14.054 -14.391 -14.484   0.888   1.701   0.812
   19  3750  3.50 -1.50  2.00  1.25  0.00 -14.114 -14.455 -14.546   0.892   1.704   0.810
   20  3750  4.00 -1.50  2.00  1.25  0.00 -14.140 -14.487 -14.578   0.898   1.709   0.810
   21  3750  4.50 -1.50  2.00  1.25  0.00 -14.141 -14.498 -14.591   0.908   1.721   0.812
   22  3750  5.00 -1.50  2.00  1.25  0.00 -14.129 -14.500 -14.596   0.923   1.738   0.815
   23  4000  0.00 -1.50  2.00  1.25  0.00 -14.524 -14.797 -14.843   0.824   1.590   0.765
   24  4000  0.50 -1.50  2.00  1.25  0.00 -14.579 -14.808 -14.829   0.780   1.521   0.740
   25  4000  1.00 -1.50  2.00  1.25  0.00 -14.608 -14.813 -14.818   0.756   1.480   0.724
   26  4000  1.50 -1.50  2.00  1.25  0.00 -14.621 -14.815 -14.810   0.745   1.460   0.714
   27  4000  2.00 -1.50  2.00  1.25  0.00 -14.622 -14.817 -14.806   0.746   1.455   0.708
   28  4000  2.50 -1.50  2.00  1.25  0.00 -14.618 -14.820 -14.806   0.754   1.459   0.704
   29  4000  3.00 -1.50  2.00  1.25  0.00 -14.612 -14.829 -14.815   0.768   1.474   0.705
   30  4000  3.50 -1.50  2.00  1.25  0.00 -14.622 -14.856 -14.851   0.785   1.500   0.714
   31  4000  4.00 -1.50  2.00  1.25  0.00 -14.648 -14.894 -14.895   0.797   1.518   0.721
   32  4000  4.50 -1.50  2.00  1.25  0.00 -14.669 -14.922 -14.927   0.804   1.529   0.724
   33  4000  5.00 -1.50  2.00  1.25  0.00 -14.673 -14.936 -14.943   0.813   1.541   0.727
   34  4250  0.00 -1.50  2.00  1.25  0.00 -15.052 -15.230 -15.198   0.729   1.417   0.687
   35  4250  0.50 -1.50  2.00  1.25  0.00 -15.098 -15.233 -15.178   0.687   1.351   0.664
   36  4250  1.00 -1.50  2.00  1.25  0.00 -15.123 -15.232 -15.162   0.659   1.310   0.650
   37  4250  1.50 -1.50  2.00  1.25  0.00 -15.135 -15.228 -15.150   0.645   1.287   0.641
   38  4250  2.00 -1.50  2.00  1.25  0.00 -15.136 -15.225 -15.142   0.640   1.277   0.636
   39  4250  2.50 -1.50  2.00  1.25  0.00 -15.133 -15.225 -15.139   0.644   1.277   0.633
   40  4250  3.00 -1.50  2.00  1.25  0.00 -15.126 -15.228 -15.140   0.653   1.285   0.630
   41  4250  3.50 -1.50  2.00  1.25  0.00 -15.118 -15.236 -15.147   0.669   1.299   0.630
   42  4250  4.00 -1.50  2.00  1.25  0.00 -15.116 -15.253 -15.170   0.688   1.325   0.636
   43  4250  4.50 -1.50  2.00  1.25  0.00 -15.123 -15.275 -15.202   0.703   1.350   0.646
   44  4250  5.00 -1.50  2.00  1.25  0.00 -15.133 -15.296 -15.229   0.714   1.367   0.652
   45  4500  0.00 -1.50  2.00  1.25  0.00 -15.504 -15.601 -15.501   0.648   1.268   0.619
   46  4500  0.50 -1.50  2.00  1.25  0.00 -15.537 -15.598 -15.479   0.612   1.214   0.600
   47  4500  1.00 -1.50  2.00  1.25  0.00 -15.555 -15.591 -15.460   0.587   1.176   0.588
   48  4500  1.50 -1.50  2.00  1.25  0.00 -15.563 -15.583 -15.445   0.572   1.153   0.581
   49  4500  2.00 -1.50  2.00  1.25  0.00 -15.564 -15.577 -15.434   0.564   1.141   0.576
   50  4500  2.50 -1.50  2.00  1.25  0.00 -15.562 -15.573 -15.428   0.562   1.137   0.574
   51  4500  3.00 -1.50  2.00  1.25  0.00 -15.558 -15.573 -15.426   0.566   1.139   0.572
   52  4500  3.50 -1.50  2.00  1.25  0.00 -15.553 -15.577 -15.429   0.575   1.147   0.571
   53  4500  4.00 -1.50  2.00  1.25  0.00 -15.547 -15.584 -15.436   0.588   1.160   0.570
