TEFF   3500.  GRAVITY 0.00000 LTE 
TITLE  [-1.0A] N(He)/Ntot=0.089 VTURB=1  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 6.10559851E+02   3108.9 6.105E+02 3.682E+09 1.483E-04 1.118E-04 1.000E+05 0.000E+00 0.000E+00
 6.96071201E+02   3149.6 6.960E+02 4.565E+09 1.817E-04 1.253E-04 1.000E+05 0.000E+00 0.000E+00
 7.88326908E+02   3196.6 7.883E+02 5.736E+09 2.265E-04 1.433E-04 1.000E+05 0.000E+00 0.000E+00
 8.86315571E+02   3250.1 8.862E+02 7.294E+09 2.863E-04 1.664E-04 1.000E+05 0.000E+00 0.000E+00
 9.89061880E+02   3310.8 9.890E+02 9.375E+09 3.663E-04 1.956E-04 1.000E+05 0.000E+00 0.000E+00
 1.09551614E+03   3379.9 1.095E+03 1.216E+10 4.738E-04 2.332E-04 1.000E+05 0.000E+00 0.000E+00
 1.20508422E+03   3457.3 1.205E+03 1.582E+10 6.140E-04 2.784E-04 1.000E+05 0.000E+00 0.000E+00
 1.31798798E+03   3544.2 1.318E+03 2.051E+10 7.923E-04 3.314E-04 1.000E+05 0.000E+00 0.000E+00
 1.43533722E+03   3641.1 1.435E+03 2.634E+10 1.009E-03 3.906E-04 1.000E+05 0.000E+00 0.000E+00
 1.55935036E+03   3749.2 1.559E+03 3.333E+10 1.260E-03 4.532E-04 1.000E+05 1.647E-14 1.357E+01
 1.69343123E+03   3870.2 1.693E+03 4.151E+10 1.537E-03 5.172E-04 1.000E+05 4.528E-12 8.764E+01
 1.84189854E+03   4005.6 1.841E+03 5.085E+10 1.828E-03 5.806E-04 1.000E+05 3.077E-11 1.644E+02
 2.01084858E+03   4158.1 2.010E+03 6.138E+10 2.115E-03 6.406E-04 1.000E+05 9.240E-11 2.343E+02
 2.20700051E+03   4329.8 2.206E+03 7.415E+10 2.420E-03 7.063E-04 1.000E+05 3.311E-10 3.535E+02
 2.43005149E+03   4524.1 2.429E+03 9.662E+10 2.950E-03 8.375E-04 1.000E+05 4.958E-09 8.577E+02
 2.65558386E+03   4743.6 2.655E+03 1.522E+11 4.263E-03 1.186E-03 1.000E+05 2.324E-07 3.050E+03
 2.84519763E+03   4992.6 2.844E+03 2.936E+11 7.343E-03 2.028E-03 1.000E+05 1.346E-05 1.171E+04
 2.98297320E+03   5277.0 2.981E+03 6.451E+11 1.412E-02 3.916E-03 1.000E+05 5.370E-04 3.994E+04
 3.07544060E+03   5597.9 3.073E+03 1.500E+12 2.869E-02 7.977E-03 1.000E+05 2.373E-03 6.537E+04
 3.13488674E+03   5955.6 3.132E+03 3.518E+12 6.005E-02 1.578E-02 1.000E+05 2.280E-02 1.359E+05
 3.17379843E+03   6305.0 3.170E+03 7.420E+12 1.182E-01 2.493E-02 1.000E+05 2.256E-01 2.868E+05
 3.20198956E+03   6594.5 3.197E+03 1.299E+13 2.020E-01 2.779E-02 1.000E+05 5.307E-01 3.792E+05
 3.22616191E+03   6797.3 3.221E+03 1.872E+13 2.916E-01 2.536E-02 1.000E+05 7.002E-01 4.028E+05
 3.24918887E+03   6970.2 3.243E+03 2.515E+13 3.969E-01 2.341E-02 1.000E+05 7.937E-01 4.071E+05
 3.27249556E+03   7112.0 3.266E+03 3.170E+13 5.096E-01 2.120E-02 1.000E+05 8.519E-01 4.047E+05
 3.29686777E+03   7248.1 3.290E+03 3.927E+13 6.469E-01 2.023E-02 1.000E+05 8.933E-01 4.077E+05
 3.32270238E+03   7374.9 3.315E+03 4.760E+13 8.063E-01 1.828E-02 1.000E+05 9.176E-01 3.941E+05
 3.35066534E+03   7489.3 3.343E+03 5.632E+13 9.822E-01 1.862E-02 1.000E+05 9.340E-01 3.940E+05
PRADK 1.9882E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 0.50000 LTE 
TITLE  [-1.0A] N(He)/Ntot=0.089 VTURB=1  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.10000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -2.71
 ABUNDANCE CHANGE  9  -7.48 10  -3.55 11  -5.71 12  -4.06 13  -5.57 14  -4.09
 ABUNDANCE CHANGE 15  -6.59 16  -4.43 17  -6.54 18  -5.08 19  -6.82 20  -5.28
 ABUNDANCE CHANGE 21  -8.94 22  -6.65 23  -8.04 24  -6.37 25  -6.65 26  -4.53
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 5.06419944E-02   2215.1 1.601E-01 5.303E+05 2.633E-06 4.329E-04 1.000E+05 0.000E+00 0.000E+00
 6.72254944E-02   2237.3 2.126E-01 7.057E+05 2.731E-06 3.892E-04 1.000E+05 0.000E+00 0.000E+00
 8.85076936E-02   2260.4 2.798E-01 9.344E+05 2.843E-06 3.515E-04 1.000E+05 0.000E+00 0.000E+00
 1.15735484E-01   2283.7 3.659E-01 1.230E+06 2.966E-06 3.176E-04 1.000E+05 0.000E+00 0.000E+00
 1.50539820E-01   2304.9 4.760E-01 1.607E+06 3.090E-06 2.850E-04 1.000E+05 0.000E+00 0.000E+00
 1.95070817E-01   2325.8 6.168E-01 2.090E+06 3.223E-06 2.571E-04 1.000E+05 0.000E+00 0.000E+00
 2.51903382E-01   2347.2 7.965E-01 2.714E+06 3.374E-06 2.345E-04 1.000E+05 0.000E+00 0.000E+00
 3.24187960E-01   2368.9 1.025E+00 3.515E+06 3.543E-06 2.159E-04 1.000E+05 0.000E+00 0.000E+00
 4.15895971E-01   2389.9 1.315E+00 4.535E+06 3.727E-06 1.991E-04 1.000E+05 0.000E+00 0.000E+00
 5.31949798E-01   2410.8 1.682E+00 5.833E+06 3.933E-06 1.844E-04 1.000E+05 0.000E+00 0.000E+00
 6.78424575E-01   2431.0 2.145E+00 7.473E+06 4.160E-06 1.713E-04 1.000E+05 0.000E+00 0.000E+00
 8.62752283E-01   2451.4 2.728E+00 9.551E+06 4.416E-06 1.604E-04 1.000E+05 0.000E+00 0.000E+00
 1.09394521E+00   2471.2 3.459E+00 1.216E+07 4.702E-06 1.509E-04 1.000E+05 0.000E+00 0.000E+00
 1.38298401E+00   2490.7 4.373E+00 1.542E+07 5.025E-06 1.429E-04 1.000E+05 0.000E+00 0.000E+00
 1.74260155E+00   2510.9 5.510E+00 1.954E+07 5.400E-06 1.368E-04 1.000E+05 0.000E+00 0.000E+00
 2.18808346E+00   2530.3 6.919E+00 2.462E+07 5.822E-06 1.309E-04 1.000E+05 0.000E+00 0.000E+00
 2.73805529E+00   2549.5 8.658E+00 3.092E+07 6.300E-06 1.257E-04 1.000E+05 0.000E+00 0.000E+00
 3.41466691E+00   2568.3 1.080E+01 3.866E+07 6.839E-06 1.207E-04 1.000E+05 0.000E+00 0.000E+00
 4.24438343E+00   2586.5 1.342E+01 4.811E+07 7.450E-06 1.162E-04 1.000E+05 0.000E+00 0.000E+00
 5.25768933E+00   2605.2 1.663E+01 5.976E+07 8.154E-06 1.127E-04 1.000E+05 0.000E+00 0.000E+00
 6.48950109E+00   2624.2 2.052E+01 7.405E+07 8.963E-06 1.101E-04 1.000E+05 0.000E+00 0.000E+00
 7.98103324E+00   2642.8 2.524E+01 9.137E+07 9.887E-06 1.078E-04 1.000E+05 0.000E+00 0.000E+00
 9.78113301E+00   2661.2 3.093E+01 1.123E+08 1.094E-05 1.057E-04 1.000E+05 0.000E+00 0.000E+00
 1.19478238E+01   2678.6 3.778E+01 1.372E+08 1.214E-05 1.032E-04 1.000E+05 0.000E+00 0.000E+00
 1.45474804E+01   2696.1 4.600E+01 1.673E+08 1.351E-05 1.014E-04 1.000E+05 0.000E+00 0.000E+00
 1.76551183E+01   2713.9 5.583E+01 2.034E+08 1.510E-05 1.001E-04 1.000E+05 0.000E+00 0.000E+00
 2.13572655E+01   2731.7 6.754E+01 2.467E+08 1.693E-05 9.956E-05 1.000E+05 0.000E+00 0.000E+00
 2.57527606E+01   2749.7 8.143E+01 2.985E+08 1.905E-05 9.958E-05 1.000E+05 0.000E+00 0.000E+00
 3.09532968E+01   2767.5 9.788E+01 3.598E+08 2.150E-05 9.998E-05 1.000E+05 0.000E+00 0.000E+00
 3.70898704E+01   2784.6 1.173E+02 4.317E+08 2.433E-05 1.001E-04 1.000E+05 0.000E+00 0.000E+00
 4.43100128E+01   2802.0 1.401E+02 5.171E+08 2.762E-05 1.006E-04 1.000E+05 0.000E+00 0.000E+00
 5.27773798E+01   2819.7 1.669E+02 6.182E+08 3.145E-05 1.014E-04 1.000E+05 0.000E+00 0.000E+00
 6.26781474E+01   2837.9 1.982E+02 7.380E+08 3.592E-05 1.028E-04 1.000E+05 0.000E+00 0.000E+00
 7.42222583E+01   2856.4 2.347E+02 8.796E+08 4.114E-05 1.046E-04 1.000E+05 0.000E+00 0.000E+00
 8.76453804E+01   2875.5 2.771E+02 1.047E+09 4.724E-05 1.070E-04 1.000E+05 0.000E+00 0.000E+00
 1.03203858E+02   2895.0 3.263E+02 1.246E+09 5.444E-05 1.096E-04 1.000E+05 0.000E+00 0.000E+00
 1.21186143E+02   2914.6 3.832E+02 1.478E+09 6.289E-05 1.124E-04 1.000E+05 0.000E+00 0.000E+00
 1.41911036E+02   2935.1 4.487E+02 1.754E+09 7.289E-05 1.159E-04 1.000E+05 0.000E+00 0.000E+00
 1.65721173E+02   2956.6 5.240E+02 2.082E+09 8.472E-05 1.201E-04 1.000E+05 0.000E+00 0.000E+00
 1.92989656E+02   2979.3 6.103E+02 2.474E+09 9.882E-05 1.254E-04 1.000E+05 0.000E+00 0.000E+00
 2.24105838E+02   3003.4 7.087E+02 2.944E+09 1.157E-04 1.318E-04 1.000E+05 0.000E+00 0.000E+00
 2.59445147E+02   3029.4 8.204E+02 3.514E+09 1.363E-04 1.400E-04 1.000E+05 0.000E+00 0.000E+00
 2.99305791E+02   3058.0 9.465E+02 4.216E+09 1.617E-04 1.502E-04 1.000E+05 0.000E+00 0.000E+00
 3.43935644E+02   3089.4 1.088E+03 5.082E+09 1.933E-04 1.625E-04 1.000E+05 0.000E+00 0.000E+00
 3.93482644E+02   3124.5 1.244E+03 6.177E+09 2.334E-04 1.777E-04 1.000E+05 0.000E+00 0.000E+00
 4.47931039E+02   3163.9 1.416E+03 7.575E+09 2.848E-04 1.973E-04 1.000E+05 0.000E+00 0.000E+00
 5.06918694E+02   3209.7 1.603E+03 9.428E+09 3.536E-04 2.240E-04 1.000E+05 0.000E+00 0.000E+00
 5.69827871E+02   3261.6 1.802E+03 1.188E+10 4.451E-04 2.581E-04 1.000E+05 0.000E+00 0.000E+00
 6.35969395E+02   3320.9 2.011E+03 1.519E+10 5.688E-04 3.027E-04 1.000E+05 0.000E+00 0.000E+00
 7.04474391E+02   3388.6 2.228E+03 1.968E+10 7.372E-04 3.613E-04 1.000E+05 0.000E+00 0.000E+00
 7.74690544E+02   3464.8 2.450E+03 2.570E+10 9.618E-04 4.342E-04 1.000E+05 0.000E+00 0.000E+00
 8.46362482E+02   3550.5 2.676E+03 3.366E+10 1.256E-03 5.237E-04 1.000E+05 8.126E-12 8.130E+01
 9.19744197E+02   3646.5 2.908E+03 4.392E+10 1.629E-03 6.282E-04 1.000E+05 1.768E-10 2.293E+02
 9.95836656E+02   3753.6 3.149E+03 5.663E+10 2.075E-03 7.440E-04 1.000E+05 9.235E-10 4.008E+02
 1.07636921E+03   3873.6 3.403E+03 7.186E+10 2.583E-03 8.660E-04 1.000E+05 3.125E-09 6.034E+02
 1.16393309E+03   4007.8 3.680E+03 8.952E+10 3.128E-03 9.900E-04 1.000E+05 8.726E-09 8.482E+02
 1.26171735E+03   4159.9 3.989E+03 1.098E+11 3.683E-03 1.111E-03 1.000E+05 1.775E-08 1.069E+03
 1.37407941E+03   4330.0 4.345E+03 1.333E+11 4.233E-03 1.230E-03 1.000E+05 3.420E-08 1.318E+03
 1.50346601E+03   4523.8 4.754E+03 1.674E+11 4.966E-03 1.406E-03 1.000E+05 1.382E-07 2.075E+03
 1.64270788E+03   4743.1 5.194E+03 2.431E+11 6.626E-03 1.843E-03 1.000E+05 2.257E-06 5.200E+03
 1.76900951E+03   4992.5 5.593E+03 4.390E+11 1.072E-02 2.961E-03 1.000E+05 8.840E-05 1.752E+04
 1.86533561E+03   5276.2 5.897E+03 9.309E+11 1.991E-02 5.506E-03 1.000E+05 2.340E-03 5.207E+04
 1.93167070E+03   5596.6 6.106E+03 2.131E+12 3.962E-02 1.080E-02 1.000E+05 1.357E-02 9.326E+04
 1.97565224E+03   5941.2 6.245E+03 4.835E+12 7.951E-02 1.960E-02 1.000E+05 7.812E-02 1.645E+05
 2.00606376E+03   6262.4 6.340E+03 9.657E+12 1.463E-01 2.722E-02 1.000E+05 3.397E-01 2.699E+05
 2.02981622E+03   6517.9 6.415E+03 1.600E+13 2.327E-01 2.875E-02 1.000E+05 5.803E-01 3.212E+05
 2.05096608E+03   6717.8 6.481E+03 2.317E+13 3.312E-01 2.706E-02 1.000E+05 7.121E-01 3.329E+05
 2.07150748E+03   6884.1 6.545E+03 3.105E+13 4.419E-01 2.575E-02 1.000E+05 7.981E-01 3.408E+05
 2.09224808E+03   7040.1 6.610E+03 4.037E+13 5.768E-01 2.434E-02 1.000E+05 8.506E-01 3.384E+05
 2.11389918E+03   7174.6 6.678E+03 5.021E+13 7.243E-01 2.285E-02 1.000E+05 8.897E-01 3.380E+05
 2.13678098E+03   7314.2 6.750E+03 6.242E+13 9.150E-01 2.189E-02 1.000E+05 9.158E-01 3.333E+05
 2.16136707E+03   7435.4 6.827E+03 7.499E+13 1.120E+00 2.200E-02 1.000E+05 9.309E-01 3.283E+05
PRADK 1.9873E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 1.00000 LTE 
TITLE  [-1.0A] N(He)/Ntot=0.089 VTURB=1  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.10000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -2.71
 ABUNDANCE CHANGE  9  -7.48 10  -3.55 11  -5.71 12  -4.06 13  -5.57 14  -4.09
 ABUNDANCE CHANGE 15  -6.59 16  -4.43 17  -6.54 18  -5.08 19  -6.82 20  -5.28
 ABUNDANCE CHANGE 21  -8.94 22  -6.65 23  -8.04 24  -6.37 25  -6.65 26  -4.53
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 4.61668240E-02   2266.8 4.616E-01 1.463E+06 2.888E-06 5.082E-04 1.000E+05 0.000E+00 0.000E+00
 6.11648890E-02   2292.7 6.116E-01 1.952E+06 3.042E-06 4.642E-04 1.000E+05 0.000E+00 0.000E+00
 8.02115427E-02   2314.1 8.021E-01 2.563E+06 3.185E-06 4.203E-04 1.000E+05 0.000E+00 0.000E+00
 1.04426653E-01   2336.0 1.044E+00 3.347E+06 3.347E-06 3.806E-04 1.000E+05 0.000E+00 0.000E+00
 1.35131499E-01   2356.7 1.351E+00 4.339E+06 3.520E-06 3.446E-04 1.000E+05 0.000E+00 0.000E+00
 1.73944451E-01   2378.7 1.739E+00 5.611E+06 3.724E-06 3.162E-04 1.000E+05 0.000E+00 0.000E+00
 2.22725041E-01   2401.4 2.227E+00 7.234E+06 3.961E-06 2.937E-04 1.000E+05 0.000E+00 0.000E+00
 2.83920148E-01   2421.8 2.839E+00 9.247E+06 4.207E-06 2.720E-04 1.000E+05 0.000E+00 0.000E+00
 3.60666611E-01   2441.1 3.607E+00 1.176E+07 4.479E-06 2.527E-04 1.000E+05 0.000E+00 0.000E+00
 4.56634582E-01   2460.0 4.566E+00 1.490E+07 4.786E-06 2.362E-04 1.000E+05 0.000E+00 0.000E+00
 5.76088729E-01   2479.6 5.761E+00 1.883E+07 5.140E-06 2.235E-04 1.000E+05 0.000E+00 0.000E+00
 7.23986050E-01   2499.6 7.240E+00 2.375E+07 5.550E-06 2.139E-04 1.000E+05 0.000E+00 0.000E+00
 9.06281953E-01   2519.4 9.063E+00 2.983E+07 6.014E-06 2.059E-04 1.000E+05 0.000E+00 0.000E+00
 1.13058597E+00   2536.9 1.131E+01 3.717E+07 6.519E-06 1.971E-04 1.000E+05 0.000E+00 0.000E+00
 1.40611659E+00   2553.7 1.406E+01 4.610E+07 7.088E-06 1.899E-04 1.000E+05 0.000E+00 0.000E+00
 1.74332471E+00   2570.7 1.743E+01 5.704E+07 7.739E-06 1.850E-04 1.000E+05 0.000E+00 0.000E+00
