
       Teff log g  [M]  Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00 -1.50  2.00  0.00  0.00 -13.210 -13.762 -14.053   1.103   2.114   1.010
    2  3500  0.50 -1.50  2.00  0.00  0.00 -13.372 -13.851 -14.102   1.030   2.001   0.970
    3  3500  1.00 -1.50  2.00  0.00  0.00 -13.507 -13.932 -14.154   0.976   1.919   0.942
    4  3500  1.50 -1.50  2.00  0.00  0.00 -13.620 -14.008 -14.210   0.938   1.861   0.922
    5  3500  2.00 -1.50  2.00  0.00  0.00 -13.705 -14.072 -14.262   0.918   1.828   0.910
    6  3500  2.50 -1.50  2.00  0.00  0.00 -13.752 -14.124 -14.309   0.923   1.828   0.903
    7  3500  3.00 -1.50  2.00  0.00  0.00 -13.786 -14.171 -14.343   0.936   1.828   0.891
    8  3500  3.50 -1.50  2.00  0.00  0.00 -13.794 -14.193 -14.356   0.950   1.833   0.882
    9  3500  4.00 -1.50  2.00  0.00  0.00 -13.784 -14.203 -14.363   0.970   1.850   0.879
   10  3500  4.50 -1.50  2.00  0.00  0.00 -13.757 -14.205 -14.367   0.998   1.880   0.881
   11  3500  5.00 -1.50  2.00  0.00  0.00 -13.714 -14.200 -14.371   1.036   1.928   0.891
   12  3750  0.00 -1.50  2.00  0.00  0.00 -13.873 -14.291 -14.450   0.969   1.848   0.878
   13  3750  0.50 -1.50  2.00  0.00  0.00 -13.967 -14.329 -14.452   0.913   1.757   0.843
   14  3750  1.00 -1.50  2.00  0.00  0.00 -14.041 -14.365 -14.464   0.875   1.694   0.818
   15  3750  1.50 -1.50  2.00  0.00  0.00 -14.108 -14.406 -14.488   0.850   1.651   0.801
   16  3750  2.00 -1.50  2.00  0.00  0.00 -14.171 -14.454 -14.523   0.833   1.623   0.788
   17  3750  2.50 -1.50  2.00  0.00  0.00 -14.216 -14.494 -14.561   0.829   1.615   0.785
   18  3750  3.00 -1.50  2.00  0.00  0.00 -14.243 -14.534 -14.606   0.841   1.633   0.791
   19  3750  3.50 -1.50  2.00  0.00  0.00 -14.266 -14.568 -14.642   0.854   1.647   0.793
   20  3750  4.00 -1.50  2.00  0.00  0.00 -14.276 -14.590 -14.663   0.865   1.658   0.792
   21  3750  4.50 -1.50  2.00  0.00  0.00 -14.271 -14.604 -14.677   0.883   1.676   0.792
   22  3750  5.00 -1.50  2.00  0.00  0.00 -14.253 -14.613 -14.688   0.911   1.706   0.794
   23  4000  0.00 -1.50  2.00  0.00  0.00 -14.502 -14.796 -14.855   0.845   1.624   0.778
   24  4000  0.50 -1.50  2.00  0.00  0.00 -14.574 -14.813 -14.841   0.789   1.537   0.747
   25  4000  1.00 -1.50  2.00  0.00  0.00 -14.619 -14.821 -14.829   0.754   1.481   0.726
   26  4000  1.50 -1.50  2.00  0.00  0.00 -14.646 -14.830 -14.823   0.734   1.448   0.713
   27  4000  2.00 -1.50  2.00  0.00  0.00 -14.658 -14.835 -14.821   0.728   1.433   0.705
   28  4000  2.50 -1.50  2.00  0.00  0.00 -14.673 -14.852 -14.831   0.729   1.429   0.698
   29  4000  3.00 -1.50  2.00  0.00  0.00 -14.691 -14.879 -14.859   0.739   1.439   0.698
   30  4000  3.50 -1.50  2.00  0.00  0.00 -14.707 -14.912 -14.899   0.756   1.463   0.707
   31  4000  4.00 -1.50  2.00  0.00  0.00 -14.724 -14.943 -14.937   0.770   1.484   0.713
   32  4000  4.50 -1.50  2.00  0.00  0.00 -14.733 -14.965 -14.963   0.784   1.501   0.716
   33  4000  5.00 -1.50  2.00  0.00  0.00 -14.729 -14.980 -14.979   0.802   1.521   0.718
   34  4250  0.00 -1.50  2.00  0.00  0.00 -15.031 -15.229 -15.209   0.749   1.449   0.699
   35  4250  0.50 -1.50  2.00  0.00  0.00 -15.090 -15.237 -15.189   0.698   1.370   0.670
   36  4250  1.00 -1.50  2.00  0.00  0.00 -15.127 -15.238 -15.171   0.663   1.315   0.652
   37  4250  1.50 -1.50  2.00  0.00  0.00 -15.146 -15.236 -15.158   0.641   1.282   0.641
   38  4250  2.00 -1.50  2.00  0.00  0.00 -15.154 -15.234 -15.148   0.630   1.265   0.634
   39  4250  2.50 -1.50  2.00  0.00  0.00 -15.157 -15.234 -15.145   0.628   1.259   0.630
   40  4250  3.00 -1.50  2.00  0.00  0.00 -15.156 -15.239 -15.147   0.634   1.262   0.627
   41  4250  3.50 -1.50  2.00  0.00  0.00 -15.155 -15.251 -15.160   0.647   1.276   0.628
   42  4250  4.00 -1.50  2.00  0.00  0.00 -15.156 -15.272 -15.189   0.667   1.305   0.636
   43  4250  4.50 -1.50  2.00  0.00  0.00 -15.159 -15.295 -15.219   0.687   1.331   0.644
   44  4250  5.00 -1.50  2.00  0.00  0.00 -15.161 -15.314 -15.244   0.704   1.353   0.648
   45  4500  0.00 -1.50  2.00  0.00  0.00 -15.488 -15.600 -15.511   0.663   1.293   0.629
   46  4500  0.50 -1.50  2.00  0.00  0.00 -15.528 -15.602 -15.490   0.625   1.233   0.607
   47  4500  1.00 -1.50  2.00  0.00  0.00 -15.554 -15.598 -15.471   0.595   1.188   0.592
   48  4500  1.50 -1.50  2.00  0.00  0.00 -15.568 -15.593 -15.455   0.576   1.158   0.582
   49  4500  2.00 -1.50  2.00  0.00  0.00 -15.574 -15.587 -15.444   0.564   1.141   0.576
   50  4500  2.50 -1.50  2.00  0.00  0.00 -15.576 -15.585 -15.438   0.559   1.132   0.572
   51  4500  3.00 -1.50  2.00  0.00  0.00 -15.576 -15.585 -15.436   0.561   1.131   0.570
   52  4500  3.50 -1.50  2.00  0.00  0.00 -15.574 -15.590 -15.440   0.567   1.137   0.569
   53  4500  4.00 -1.50  2.00  0.00  0.00 -15.571 -15.599 -15.450   0.580   1.150   0.570
   54  4500  4.50 -1.50  2.00  0.00  0.00 -15.568 -15.615 -15.471   0.597   1.174   0.575
   55  4500  5.00 -1.50  2.00  0.00  0.00 -15.566 -15.631 -15.494   0.615   1.198   0.582
   56  4750  0.00 -1.50  2.00  0.00  0.00 -15.895 -15.921 -15.764   0.577   1.140   0.562
   57  4750  0.50 -1.50  2.00  0.00  0.00 -15.913 -15.915 -15.744   0.553   1.102   0.548
   58  4750  1.00 -1.50  2.00  0.00  0.00 -15.925 -15.907 -15.726   0.533   1.073   0.538
   59  4750  1.50 -1.50  2.00  0.00  0.00 -15.931 -15.899 -15.711   0.519   1.051   0.531
   60  4750  2.00 -1.50  2.00  0.00  0.00 -15.934 -15.893 -15.700   0.510   1.037   0.526
   61  4750  2.50 -1.50  2.00  0.00  0.00 -15.934 -15.888 -15.692   0.505   1.029   0.523
   62  4750  3.00 -1.50  2.00  0.00  0.00 -15.935 -15.887 -15.690   0.504   1.026   0.522
   63  4750  3.50 -1.50  2.00  0.00  0.00 -15.935 -15.890 -15.692   0.506   1.028   0.520
   64  4750  4.00 -1.50  2.00  0.00  0.00 -15.935 -15.897 -15.698   0.513   1.034   0.520
   65  4750  4.50 -1.50  2.00  0.00  0.00 -15.934 -15.907 -15.710   0.524   1.047   0.522
   66  4750  5.00 -1.50  2.00  0.00  0.00 -15.932 -15.918 -15.725   0.537   1.063   0.525
   67  5000  0.00 -1.50  2.00  0.00  0.00 -16.252 -16.199 -15.979   0.498   0.997   0.498
   68  5000  0.50 -1.50  2.00  0.00  0.00 -16.254 -16.187 -15.960   0.484   0.978   0.492
   69  5000  1.00 -1.50  2.00  0.00  0.00 -16.253 -16.176 -15.944   0.474   0.962   0.488
   70  5000  1.50 -1.50  2.00  0.00  0.00 -16.250 -16.165 -15.930   0.466   0.951   0.484
   71  5000  2.00 -1.50  2.00  0.00  0.00 -16.247 -16.156 -15.919   0.460   0.943   0.482
   72  5000  2.50 -1.50  2.00  0.00  0.00 -16.245 -16.151 -15.912   0.457   0.939   0.481
   73  5000  3.00 -1.50  2.00  0.00  0.00 -16.244 -16.149 -15.910   0.456   0.937   0.479
   74  5000  3.50 -1.50  2.00  0.00  0.00 -16.245 -16.151 -15.911   0.458   0.937   0.479
   75  5000  4.00 -1.50  2.00  0.00  0.00 -16.247 -16.157 -15.917   0.461   0.941   0.478
   76  5000  4.50 -1.50  2.00  0.00  0.00 -16.249 -16.166 -15.926   0.468   0.948   0.479
   77  5000  5.00 -1.50  2.00  0.00  0.00 -16.251 -16.177 -15.938   0.477   0.958   0.481
   78  5250  0.00 -1.50  2.00  0.00  0.00 -16.566 -16.444 -16.167   0.429   0.873   0.443
   79  5250  0.50 -1.50  2.00  0.00  0.00 -16.557 -16.429 -16.151   0.423   0.865   0.441
   80  5250  1.00 -1.50  2.00  0.00  0.00 -16.547 -16.414 -16.136   0.419   0.860   0.440
   81  5250  1.50 -1.50  2.00  0.00  0.00 -16.537 -16.401 -16.123   0.416   0.857   0.440
   82  5250  2.00 -1.50  2.00  0.00  0.00 -16.527 -16.390 -16.112   0.414   0.856   0.441
   83  5250  2.50 -1.50  2.00  0.00  0.00 -16.519 -16.382 -16.104   0.414   0.856   0.441
   84  5250  3.00 -1.50  2.00  0.00  0.00 -16.515 -16.378 -16.101   0.414   0.857   0.441
   85  5250  3.50 -1.50  2.00  0.00  0.00 -16.514 -16.379 -16.102   0.416   0.858   0.441
   86  5250  4.00 -1.50  2.00  0.00  0.00 -16.517 -16.385 -16.108   0.419   0.861   0.441
   87  5250  4.50 -1.50  2.00  0.00  0.00 -16.522 -16.394 -16.117   0.423   0.867   0.442
   88  5250  5.00 -1.50  2.00  0.00  0.00 -16.526 -16.405 -16.129   0.430   0.874   0.443
   89  5500  0.00 -1.50  2.00  0.00  0.00 -16.845 -16.662 -16.336   0.368   0.762   0.393
   90  5500  0.50 -1.50  2.00  0.00  0.00 -16.830 -16.647 -16.322   0.368   0.763   0.394
   91  5500  1.00 -1.50  2.00  0.00  0.00 -16.814 -16.632 -16.309   0.368   0.766   0.396
   92  5500  1.50 -1.50  2.00  0.00  0.00 -16.799 -16.617 -16.297   0.369   0.769   0.399
   93  5500  2.00 -1.50  2.00  0.00  0.00 -16.783 -16.604 -16.286   0.371   0.773   0.401
   94  5500  2.50 -1.50  2.00  0.00  0.00 -16.770 -16.592 -16.277   0.373   0.778   0.404
   95  5500  3.00 -1.50  2.00  0.00  0.00 -16.760 -16.584 -16.271   0.375   0.782   0.406
   96  5500  3.50 -1.50  2.00  0.00  0.00 -16.755 -16.582 -16.270   0.378   0.786   0.407
   97  5500  4.00 -1.50  2.00  0.00  0.00 -16.756 -16.586 -16.275   0.381   0.790   0.408
   98  5500  4.50 -1.50  2.00  0.00  0.00 -16.760 -16.594 -16.284   0.385   0.795   0.409
   99  5500  5.00 -1.50  2.00  0.00  0.00 -16.766 -16.605 -16.296   0.390   0.801   0.410
  100  5750  0.00 -1.50  2.00  0.00  0.00 -17.097 -16.859 -16.487   0.313   0.661   0.347
  101  5750  0.50 -1.50  2.00  0.00  0.00 -17.079 -16.845 -16.477   0.317   0.669   0.351
  102  5750  1.00 -1.50  2.00  0.00  0.00 -17.061 -16.831 -16.467   0.322   0.677   0.355
  103  5750  1.50 -1.50  2.00  0.00  0.00 -17.042 -16.817 -16.457   0.326   0.686   0.359
  104  5750  2.00 -1.50  2.00  0.00  0.00 -17.022 -16.802 -16.446   0.331   0.695   0.364
  105  5750  2.50 -1.50  2.00  0.00  0.00 -17.004 -16.788 -16.436   0.335   0.704   0.368
  106  5750  3.00 -1.50  2.00  0.00  0.00 -16.988 -16.776 -16.429   0.339   0.712   0.371
  107  5750  3.50 -1.50  2.00  0.00  0.00 -16.977 -16.769 -16.424   0.343   0.718   0.374
  108  5750  4.00 -1.50  2.00  0.00  0.00 -16.972 -16.768 -16.425   0.347   0.724   0.376
  109  5750  4.50 -1.50  2.00  0.00  0.00 -16.974 -16.773 -16.432   0.350   0.729   0.378
  110  5750  5.00 -1.50  2.00  0.00  0.00 -16.980 -16.784 -16.444   0.355   0.735   0.379
  111  6000  0.00 -1.50  2.00  0.00  0.00 -17.327 -17.037 -16.623   0.261   0.567   0.305
  112  6000  0.50 -1.50  2.00  0.00  0.00 -17.310 -17.028 -16.619   0.269   0.580   0.310
  113  6000  1.00 -1.50  2.00  0.00  0.00 -17.290 -17.016 -16.613   0.277   0.593   0.315
  114  6000  1.50 -1.50  2.00  0.00  0.00 -17.269 -17.003 -16.605   0.284   0.606   0.321
  115  6000  2.00 -1.50  2.00  0.00  0.00 -17.247 -16.988 -16.596   0.292   0.619   0.327
  116  6000  2.50 -1.50  2.00  0.00  0.00 -17.225 -16.972 -16.586   0.298   0.632   0.333
  117  6000  3.00 -1.50  2.00  0.00  0.00 -17.204 -16.958 -16.577   0.305   0.644   0.338
  118  6000  3.50 -1.50  2.00  0.00  0.00 -17.187 -16.946 -16.570   0.310   0.654   0.343
  119  6000  4.00 -1.50  2.00  0.00  0.00 -17.176 -16.940 -16.567   0.315   0.662   0.346
  120  6000  4.50 -1.50  2.00  0.00  0.00 -17.172 -16.940 -16.570   0.319   0.669   0.349
  121  6000  5.00 -1.50  2.00  0.00  0.00 -17.175 -16.947 -16.579   0.323   0.675   0.351
  122  6250  0.50 -1.50  2.00  0.00  0.00 -17.522 -17.195 -16.747   0.224   0.496   0.271
  123  6250  1.00 -1.50  2.00  0.00  0.00 -17.505 -17.188 -16.746   0.234   0.512   0.277
  124  6250  1.50 -1.50  2.00  0.00  0.00 -17.484 -17.177 -16.741   0.244   0.529   0.284
  125  6250  2.00 -1.50  2.00  0.00  0.00 -17.460 -17.163 -16.735   0.254   0.546   0.291
  126  6250  2.50 -1.50  2.00  0.00  0.00 -17.435 -17.147 -16.726   0.263   0.562   0.298
  127  6250  3.00 -1.50  2.00  0.00  0.00 -17.411 -17.131 -16.717   0.271   0.577   0.305
  128  6250  3.50 -1.50  2.00  0.00  0.00 -17.388 -17.116 -16.708   0.278   0.591   0.312
  129  6250  4.00 -1.50  2.00  0.00  0.00 -17.371 -17.104 -16.702   0.285   0.602   0.317
  130  6250  4.50 -1.50  2.00  0.00  0.00 -17.360 -17.099 -16.700   0.290   0.612   0.321
  131  6250  5.00 -1.50  2.00  0.00  0.00 -17.357 -17.101 -16.705   0.295   0.619   0.324
  132  6500  0.50 -1.50  2.00  0.00  0.00 -17.716 -17.345 -16.861   0.181   0.417   0.235
  133  6500  1.00 -1.50  2.00  0.00  0.00 -17.703 -17.345 -16.867   0.193   0.434   0.240
  134  6500  1.50 -1.50  2.00  0.00  0.00 -17.685 -17.339 -16.867   0.205   0.453   0.247
  135  6500  2.00 -1.50  2.00  0.00  0.00 -17.661 -17.327 -16.863   0.217   0.473   0.255
  136  6500  2.50 -1.50  2.00  0.00  0.00 -17.635 -17.312 -16.857   0.228   0.492   0.264
  137  6500  3.00 -1.50  2.00  0.00  0.00 -17.608 -17.295 -16.848   0.238   0.511   0.272
  138  6500  3.50 -1.50  2.00  0.00  0.00 -17.581 -17.278 -16.839   0.247   0.529   0.281
  139  6500  4.00 -1.50  2.00  0.00  0.00 -17.558 -17.262 -16.831   0.255   0.544   0.288
  140  6500  4.50 -1.50  2.00  0.00  0.00 -17.541 -17.251 -16.826   0.262   0.556   0.293
  141  6500  5.00 -1.50  2.00  0.00  0.00 -17.531 -17.248 -16.826   0.268   0.566   0.298
  142  6750  0.50 -1.50  2.00  0.00  0.00 -17.898 -17.488 -16.970   0.141   0.343   0.201
  143  6750  1.00 -1.50  2.00  0.00  0.00 -17.885 -17.487 -16.975   0.153   0.361   0.207
  144  6750  1.50 -1.50  2.00  0.00  0.00 -17.872 -17.488 -16.981   0.167   0.380   0.212
  145  6750  2.00 -1.50  2.00  0.00  0.00 -17.851 -17.480 -16.982   0.180   0.402   0.220
  146  6750  2.50 -1.50  2.00  0.00  0.00 -17.825 -17.467 -16.978   0.193   0.424   0.230
  147  6750  3.00 -1.50  2.00  0.00  0.00 -17.796 -17.451 -16.971   0.205   0.446   0.240
  148  6750  3.50 -1.50  2.00  0.00  0.00 -17.767 -17.432 -16.963   0.216   0.467   0.249
  149  6750  4.00 -1.50  2.00  0.00  0.00 -17.739 -17.414 -16.954   0.226   0.486   0.258
  150  6750  4.50 -1.50  2.00  0.00  0.00 -17.716 -17.400 -16.947   0.235   0.502   0.266
  151  6750  5.00 -1.50  2.00  0.00  0.00 -17.699 -17.390 -16.943   0.242   0.515   0.272
  152  7000  0.50 -1.50  2.00  0.00  0.00 -18.068 -17.625 -17.075   0.108   0.277   0.169
  153  7000  1.00 -1.50  2.00  0.00  0.00 -18.056 -17.622 -17.078   0.118   0.293   0.175
  154  7000  1.50 -1.50  2.00  0.00  0.00 -18.043 -17.622 -17.083   0.130   0.312   0.180
  155  7000  2.00 -1.50  2.00  0.00  0.00 -18.028 -17.622 -17.089   0.145   0.333   0.187
  156  7000  2.50 -1.50  2.00  0.00  0.00 -18.004 -17.613 -17.090   0.159   0.357   0.196
  157  7000  3.00 -1.50  2.00  0.00  0.00 -17.976 -17.598 -17.086   0.173   0.381   0.207
  158  7000  3.50 -1.50  2.00  0.00  0.00 -17.945 -17.580 -17.079   0.186   0.405   0.218
  159  7000  4.00 -1.50  2.00  0.00  0.00 -17.914 -17.560 -17.070   0.197   0.427   0.229
  160  7000  4.50 -1.50  2.00  0.00  0.00 -17.886 -17.542 -17.062   0.208   0.447   0.239
  161  7000  5.00 -1.50  2.00  0.00  0.00 -17.863 -17.528 -17.056   0.216   0.464   0.247
  162  7250  0.50 -1.50  2.00  0.00  0.00 -18.225 -17.756 -17.178   0.082   0.224   0.141
  163  7250  1.00 -1.50  2.00  0.00  0.00 -18.215 -17.751 -17.177   0.088   0.234   0.145
  164  7250  1.50 -1.50  2.00  0.00  0.00 -18.203 -17.750 -17.181   0.098   0.249   0.150
  165  7250  2.00 -1.50  2.00  0.00  0.00 -18.189 -17.749 -17.187   0.111   0.269   0.157
  166  7250  2.50 -1.50  2.00  0.00  0.00 -18.171 -17.747 -17.192   0.126   0.292   0.164
  167  7250  3.00 -1.50  2.00  0.00  0.00 -18.146 -17.736 -17.192   0.141   0.317   0.175
  168  7250  3.50 -1.50  2.00  0.00  0.00 -18.115 -17.719 -17.187   0.155   0.344   0.187
  169  7250  4.00 -1.50  2.00  0.00  0.00 -18.082 -17.700 -17.180   0.169   0.369   0.199
  170  7250  4.50 -1.50  2.00  0.00  0.00 -18.050 -17.680 -17.172   0.181   0.393   0.211
  171  7250  5.00 -1.50  2.00  0.00  0.00 -18.022 -17.662 -17.164   0.191   0.413   0.221
  172  7500  0.50 -1.50  2.00  0.00  0.00 -18.365 -17.884 -17.284   0.070   0.190   0.119
  173  7500  1.00 -1.50  2.00  0.00  0.00 -18.358 -17.872 -17.273   0.064   0.185   0.120
