
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   29  4000  3.00 -1.50  2.00  0.00  0.00 -12.467 -12.448 -13.642 -14.478 -14.741   2.813   2.810   0.763   0.502   0.281   0.278
   30  4000  3.50 -1.50  2.00  0.00  0.00 -12.500 -12.481 -13.658 -14.476 -14.756   2.778   2.775   0.780   0.466   0.283   0.281
   31  4000  4.00 -1.50  2.00  0.00  0.00 -12.528 -12.509 -13.672 -14.472 -14.772   2.746   2.742   0.800   0.428   0.286   0.283
   32  4000  4.50 -1.50  2.00  0.00  0.00 -12.536 -12.517 -13.666 -14.472 -14.784   2.739   2.735   0.812   0.423   0.267   0.264
   33  4000  5.00 -1.50  2.00  0.00  0.00 -12.497 -12.478 -13.621 -14.470 -14.787   2.775   2.772   0.818   0.460   0.218   0.215
   34  4250  0.00 -1.50  2.00  0.00  0.00 -11.952 -11.935 -13.597 -14.564 -15.038   3.414   3.408   0.974   0.422   0.620   0.614
   35  4250  0.50 -1.50  2.00  0.00  0.00 -12.322 -12.305 -13.839 -14.717 -15.101   3.197   3.192   0.884   0.423   0.581   0.576
   36  4250  1.00 -1.50  2.00  0.00  0.00 -12.663 -12.645 -14.033 -14.830 -15.140   2.969   2.964   0.810   0.416   0.515   0.510
   37  4250  1.50 -1.50  2.00  0.00  0.00 -12.944 -12.926 -14.175 -14.907 -15.162   2.765   2.761   0.754   0.406   0.441   0.437
   38  4250  2.00 -1.50  2.00  0.00  0.00 -13.150 -13.131 -14.271 -14.959 -15.174   2.611   2.608   0.715   0.402   0.376   0.373
   39  4250  2.50 -1.50  2.00  0.00  0.00 -13.279 -13.259 -14.329 -14.993 -15.182   2.517   2.514   0.688   0.406   0.327   0.325
   40  4250  3.00 -1.50  2.00  0.00  0.00 -13.341 -13.321 -14.356 -15.016 -15.188   2.477   2.475   0.672   0.417   0.297   0.295
   41  4250  3.50 -1.50  2.00  0.00  0.00 -13.346 -13.325 -14.357 -15.024 -15.194   2.481   2.479   0.670   0.427   0.286   0.284
   42  4250  4.00 -1.50  2.00  0.00  0.00 -13.306 -13.286 -14.335 -15.009 -15.197   2.505   2.503   0.688   0.414   0.298   0.296
   43  4250  4.50 -1.50  2.00  0.00  0.00 -13.266 -13.246 -14.314 -14.993 -15.202   2.529   2.527   0.709   0.400   0.310   0.307
   44  4250  5.00 -1.50  2.00  0.00  0.00 -13.236 -13.216 -14.294 -14.986 -15.209   2.552   2.549   0.723   0.398   0.308   0.306
   45  4500  0.00 -1.50  2.00  0.00  0.00 -12.927 -12.911 -14.393 -15.152 -15.498   3.027   3.021   0.846   0.343   0.648   0.642
   46  4500  0.50 -1.50  2.00  0.00  0.00 -13.231 -13.214 -14.570 -15.260 -15.539   2.831   2.826   0.779   0.340   0.590   0.586
   47  4500  1.00 -1.50  2.00  0.00  0.00 -13.510 -13.493 -14.714 -15.342 -15.566   2.634   2.630   0.724   0.334   0.517   0.513
   48  4500  1.50 -1.50  2.00  0.00  0.00 -13.741 -13.723 -14.820 -15.400 -15.581   2.461   2.457   0.681   0.328   0.440   0.437
   49  4500  2.00 -1.50  2.00  0.00  0.00 -13.911 -13.892 -14.891 -15.439 -15.589   2.329   2.326   0.650   0.327   0.374   0.371
   50  4500  2.50 -1.50  2.00  0.00  0.00 -14.021 -14.001 -14.934 -15.464 -15.593   2.246   2.243   0.629   0.331   0.324   0.322
   51  4500  3.00 -1.50  2.00  0.00  0.00 -14.076 -14.056 -14.955 -15.482 -15.596   2.208   2.205   0.614   0.341   0.294   0.292
   52  4500  3.50 -1.50  2.00  0.00  0.00 -14.087 -14.067 -14.960 -15.493 -15.600   2.208   2.207   0.606   0.356   0.282   0.280
   53  4500  4.00 -1.50  2.00  0.00  0.00 -14.062 -14.041 -14.950 -15.497 -15.603   2.237   2.236   0.606   0.369   0.285   0.283
   54  4500  4.50 -1.50  2.00  0.00  0.00 -14.003 -13.983 -14.923 -15.487 -15.604   2.285   2.284   0.618   0.375   0.298   0.297
   55  4500  5.00 -1.50  2.00  0.00  0.00 -13.941 -13.921 -14.893 -15.473 -15.606   2.334   2.332   0.633   0.376   0.314   0.312
   56  4750  0.00 -1.50  2.00  0.00  0.00 -13.803 -13.786 -15.133 -15.687 -15.907   2.686   2.681   0.719   0.263   0.718   0.713
   57  4750  0.50 -1.50  2.00  0.00  0.00 -14.051 -14.033 -15.246 -15.750 -15.925   2.501   2.497   0.675   0.258   0.633   0.628
   58  4750  1.00 -1.50  2.00  0.00  0.00 -14.276 -14.258 -15.338 -15.799 -15.937   2.325   2.321   0.638   0.253   0.542   0.538
   59  4750  1.50 -1.50  2.00  0.00  0.00 -14.463 -14.445 -15.405 -15.835 -15.944   2.174   2.170   0.609   0.250   0.454   0.451
   60  4750  2.00 -1.50  2.00  0.00  0.00 -14.603 -14.584 -15.449 -15.859 -15.947   2.058   2.055   0.588   0.251   0.378   0.375
   61  4750  2.50 -1.50  2.00  0.00  0.00 -14.695 -14.676 -15.474 -15.875 -15.948   1.982   1.979   0.573   0.257   0.320   0.318
   62  4750  3.00 -1.50  2.00  0.00  0.00 -14.741 -14.721 -15.484 -15.886 -15.950   1.947   1.945   0.563   0.268   0.282   0.280
   63  4750  3.50 -1.50  2.00  0.00  0.00 -14.751 -14.731 -15.483 -15.895 -15.953   1.946   1.944   0.558   0.283   0.262   0.260
   64  4750  4.00 -1.50  2.00  0.00  0.00 -14.734 -14.714 -15.476 -15.900 -15.956   1.968   1.966   0.556   0.298   0.259   0.257
   65  4750  4.50 -1.50  2.00  0.00  0.00 -14.693 -14.673 -15.460 -15.901 -15.958   2.010   2.008   0.558   0.312   0.268   0.267
   66  4750  5.00 -1.50  2.00  0.00  0.00 -14.629 -14.609 -15.434 -15.899 -15.961   2.071   2.070   0.563   0.331   0.283   0.281
   67  5000  0.00 -1.50  2.00  0.00  0.00 -14.515 -14.497 -15.781 -16.159 -16.265   2.446   2.442   0.606   0.201   0.830   0.826
   68  5000  0.50 -1.50  2.00  0.00  0.00 -14.732 -14.714 -15.849 -16.188 -16.266   2.258   2.255   0.578   0.191   0.719   0.715
   69  5000  1.00 -1.50  2.00  0.00  0.00 -14.926 -14.908 -15.900 -16.210 -16.265   2.086   2.083   0.555   0.184   0.606   0.603
   70  5000  1.50 -1.50  2.00  0.00  0.00 -15.087 -15.068 -15.935 -16.225 -16.263   1.940   1.937   0.538   0.182   0.499   0.497
   71  5000  2.00 -1.50  2.00  0.00  0.00 -15.211 -15.192 -15.955 -16.234 -16.259   1.825   1.822   0.525   0.183   0.406   0.403
   72  5000  2.50 -1.50  2.00  0.00  0.00 -15.295 -15.276 -15.962 -16.240 -16.257   1.746   1.744   0.517   0.189   0.331   0.329
   73  5000  3.00 -1.50  2.00  0.00  0.00 -15.340 -15.320 -15.960 -16.244 -16.257   1.706   1.704   0.513   0.200   0.278   0.276
   74  5000  3.50 -1.50  2.00  0.00  0.00 -15.353 -15.333 -15.952 -16.248 -16.259   1.698   1.696   0.510   0.215   0.245   0.243
   75  5000  4.00 -1.50  2.00  0.00  0.00 -15.339 -15.319 -15.939 -16.252 -16.263   1.715   1.714   0.510   0.232   0.229   0.228
   76  5000  4.50 -1.50  2.00  0.00  0.00 -15.308 -15.288 -15.924 -16.255 -16.267   1.749   1.747   0.512   0.247   0.228   0.226
   77  5000  5.00 -1.50  2.00  0.00  0.00 -15.261 -15.241 -15.906 -16.256 -16.271   1.797   1.795   0.515   0.264   0.236   0.234
   78  5250  0.00 -1.50  2.00  0.00  0.00 -15.061 -15.042 -16.328 -16.568 -16.578   2.309   2.306   0.510   0.158   0.969   0.967
   79  5250  0.50 -1.50  2.00  0.00  0.00 -15.254 -15.235 -16.363 -16.575 -16.569   2.122   2.120   0.494   0.146   0.840   0.837
   80  5250  1.00 -1.50  2.00  0.00  0.00 -15.431 -15.412 -16.388 -16.577 -16.559   1.948   1.946   0.481   0.137   0.708   0.706
   81  5250  1.50 -1.50  2.00  0.00  0.00 -15.582 -15.562 -16.400 -16.576 -16.548   1.796   1.794   0.473   0.133   0.584   0.581
   82  5250  2.00 -1.50  2.00  0.00  0.00 -15.702 -15.683 -16.401 -16.572 -16.539   1.671   1.669   0.467   0.132   0.470   0.468
   83  5250  2.50 -1.50  2.00  0.00  0.00 -15.791 -15.771 -16.394 -16.567 -16.531   1.577   1.575   0.464   0.137   0.373   0.371
   84  5250  3.00 -1.50  2.00  0.00  0.00 -15.848 -15.828 -16.383 -16.563 -16.527   1.517   1.515   0.464   0.146   0.297   0.295
   85  5250  3.50 -1.50  2.00  0.00  0.00 -15.872 -15.852 -16.368 -16.562 -16.527   1.492   1.490   0.465   0.158   0.244   0.242
   86  5250  4.00 -1.50  2.00  0.00  0.00 -15.869 -15.849 -16.351 -16.563 -16.531   1.496   1.495   0.467   0.174   0.212   0.211
   87  5250  4.50 -1.50  2.00  0.00  0.00 -15.848 -15.827 -16.334 -16.565 -16.536   1.519   1.518   0.471   0.189   0.197   0.196
   88  5250  5.00 -1.50  2.00  0.00  0.00 -15.813 -15.793 -16.316 -16.568 -16.542   1.556   1.555   0.474   0.206   0.194   0.192
   89  5500  0.00 -1.50  2.00  0.00  0.00 -15.485 -15.465 -16.799 -16.928 -16.857   2.246   2.243   0.428   0.130   1.127   1.124
   90  5500  0.50 -1.50  2.00  0.00  0.00 -15.656 -15.636 -16.808 -16.920 -16.841   2.066   2.064   0.422   0.119   0.983   0.981
   91  5500  1.00 -1.50  2.00  0.00  0.00 -15.818 -15.798 -16.811 -16.909 -16.826   1.893   1.891   0.417   0.110   0.837   0.835
   92  5500  1.50 -1.50  2.00  0.00  0.00 -15.963 -15.942 -16.806 -16.895 -16.810   1.735   1.733   0.415   0.104   0.696   0.694
   93  5500  2.00 -1.50  2.00  0.00  0.00 -16.084 -16.064 -16.793 -16.880 -16.795   1.598   1.596   0.414   0.101   0.565   0.563
   94  5500  2.50 -1.50  2.00  0.00  0.00 -16.182 -16.162 -16.776 -16.865 -16.781   1.485   1.483   0.416   0.102   0.447   0.445
   95  5500  3.00 -1.50  2.00  0.00  0.00 -16.256 -16.236 -16.757 -16.853 -16.771   1.399   1.398   0.418   0.107   0.346   0.345
   96  5500  3.50 -1.50  2.00  0.00  0.00 -16.301 -16.281 -16.737 -16.845 -16.767   1.346   1.344   0.422   0.116   0.268   0.267
   97  5500  4.00 -1.50  2.00  0.00  0.00 -16.319 -16.299 -16.717 -16.842 -16.768   1.325   1.323   0.426   0.128   0.215   0.214
   98  5500  4.50 -1.50  2.00  0.00  0.00 -16.314 -16.293 -16.699 -16.842 -16.773   1.330   1.329   0.431   0.141   0.184   0.182
   99  5500  5.00 -1.50  2.00  0.00  0.00 -16.293 -16.272 -16.681 -16.844 -16.780   1.353   1.352   0.436   0.156   0.167   0.166
  100  5750  0.00 -1.50  2.00  0.00  0.00 -15.822 -15.801 -17.213 -17.252 -17.109   2.232   2.230   0.357   0.111   1.295   1.293
  101  5750  0.50 -1.50  2.00  0.00  0.00 -15.972 -15.952 -17.202 -17.233 -17.090   2.063   2.061   0.357   0.103   1.141   1.139
  102  5750  1.00 -1.50  2.00  0.00  0.00 -16.122 -16.101 -17.187 -17.213 -17.072   1.893   1.891   0.359   0.095   0.982   0.980
  103  5750  1.50 -1.50  2.00  0.00  0.00 -16.261 -16.240 -17.168 -17.190 -17.053   1.731   1.730   0.362   0.090   0.826   0.825
  104  5750  2.00 -1.50  2.00  0.00  0.00 -16.384 -16.363 -17.143 -17.167 -17.033   1.585   1.583   0.366   0.086   0.678   0.677
  105  5750  2.50 -1.50  2.00  0.00  0.00 -16.489 -16.468 -17.117 -17.143 -17.015   1.456   1.455   0.371   0.085   0.543   0.541
  106  5750  3.00 -1.50  2.00  0.00  0.00 -16.576 -16.555 -17.089 -17.122 -16.999   1.349   1.347   0.377   0.086   0.421   0.420
  107  5750  3.50 -1.50  2.00  0.00  0.00 -16.642 -16.621 -17.063 -17.106 -16.988   1.266   1.265   0.382   0.091   0.320   0.318
  108  5750  4.00 -1.50  2.00  0.00  0.00 -16.685 -16.664 -17.041 -17.097 -16.984   1.214   1.213   0.387   0.098   0.242   0.241
  109  5750  4.50 -1.50  2.00  0.00  0.00 -16.701 -16.680 -17.021 -17.093 -16.986   1.193   1.192   0.393   0.108   0.189   0.188
  110  5750  5.00 -1.50  2.00  0.00  0.00 -16.698 -16.677 -17.003 -17.093 -16.992   1.196   1.195   0.400   0.119   0.158   0.156
  111  6000  0.00 -1.50  2.00  0.00  0.00 -16.099 -16.078 -17.588 -17.545 -17.338   2.249   2.247   0.292   0.094   1.474   1.473
  112  6000  0.50 -1.50  2.00  0.00  0.00 -16.229 -16.208 -17.557 -17.520 -17.320   2.093   2.092   0.300   0.093   1.307   1.306
  113  6000  1.00 -1.50  2.00  0.00  0.00 -16.367 -16.346 -17.529 -17.494 -17.301   1.929   1.928   0.307   0.088   1.139   1.138
  114  6000  1.50 -1.50  2.00  0.00  0.00 -16.501 -16.480 -17.498 -17.466 -17.280   1.767   1.766   0.314   0.084   0.970   0.969
  115  6000  2.00 -1.50  2.00  0.00  0.00 -16.624 -16.603 -17.463 -17.436 -17.258   1.614   1.613   0.322   0.081   0.807   0.806
  116  6000  2.50 -1.50  2.00  0.00  0.00 -16.735 -16.714 -17.427 -17.406 -17.236   1.473   1.472   0.330   0.079   0.655   0.654
  117  6000  3.00 -1.50  2.00  0.00  0.00 -16.831 -16.810 -17.391 -17.377 -17.215   1.348   1.347   0.338   0.078   0.515   0.514
  118  6000  3.50 -1.50  2.00  0.00  0.00 -16.912 -16.891 -17.358 -17.353 -17.198   1.243   1.242   0.345   0.079   0.392   0.391
  119  6000  4.00 -1.50  2.00  0.00  0.00 -16.975 -16.954 -17.329 -17.335 -17.187   1.162   1.161   0.352   0.083   0.290   0.289
  120  6000  4.50 -1.50  2.00  0.00  0.00 -17.016 -16.995 -17.306 -17.325 -17.183   1.111   1.110   0.359   0.089   0.214   0.213
  121  6000  5.00 -1.50  2.00  0.00  0.00 -17.034 -17.013 -17.288 -17.321 -17.186   1.089   1.088   0.366   0.096   0.163   0.162
  122  6250  0.50 -1.50  2.00  0.00  0.00 -16.448 -16.427 -17.887 -17.787 -17.532   2.141   2.140   0.245   0.084   1.481   1.480
  123  6250  1.00 -1.50  2.00  0.00  0.00 -16.573 -16.552 -17.844 -17.757 -17.514   1.986   1.985   0.257   0.085   1.299   1.298
  124  6250  1.50 -1.50  2.00  0.00  0.00 -16.701 -16.680 -17.802 -17.725 -17.494   1.826   1.825   0.268   0.083   1.121   1.120
  125  6250  2.00 -1.50  2.00  0.00  0.00 -16.824 -16.803 -17.759 -17.691 -17.470   1.668   1.668   0.279   0.081   0.945   0.945
  126  6250  2.50 -1.50  2.00  0.00  0.00 -16.939 -16.917 -17.715 -17.655 -17.445   1.519   1.518   0.290   0.079   0.778   0.777
  127  6250  3.00 -1.50  2.00  0.00  0.00 -17.042 -17.021 -17.671 -17.620 -17.421   1.380   1.380   0.301   0.078   0.622   0.621
  128  6250  3.50 -1.50  2.00  0.00  0.00 -17.133 -17.112 -17.630 -17.588 -17.399   1.257   1.256   0.310   0.077   0.480   0.479
  129  6250  4.00 -1.50  2.00  0.00  0.00 -17.212 -17.191 -17.594 -17.562 -17.381   1.153   1.152   0.319   0.078   0.356   0.355
  130  6250  4.50 -1.50  2.00  0.00  0.00 -17.273 -17.251 -17.566 -17.544 -17.371   1.073   1.073   0.327   0.081   0.256   0.256
  131  6250  5.00 -1.50  2.00  0.00  0.00 -17.312 -17.291 -17.544 -17.534 -17.368   1.024   1.023   0.334   0.085   0.184   0.183
  132  6500  0.50 -1.50  2.00  0.00  0.00 -16.644 -16.623 -18.202 -18.035 -17.724   2.193   2.192   0.189   0.074   1.666   1.665
  133  6500  1.00 -1.50  2.00  0.00  0.00 -16.757 -16.735 -18.141 -18.004 -17.713   2.049   2.048   0.209   0.082   1.464   1.463
  134  6500  1.50 -1.50  2.00  0.00  0.00 -16.877 -16.856 -18.088 -17.969 -17.694   1.894   1.893   0.225   0.085   1.271   1.270
  135  6500  2.00 -1.50  2.00  0.00  0.00 -16.998 -16.976 -18.037 -17.932 -17.671   1.736   1.736   0.239   0.085   1.087   1.086
  136  6500  2.50 -1.50  2.00  0.00  0.00 -17.114 -17.092 -17.986 -17.893 -17.645   1.581   1.580   0.252   0.084   0.907   0.906
  137  6500  3.00 -1.50  2.00  0.00  0.00 -17.223 -17.201 -17.934 -17.853 -17.618   1.433   1.432   0.265   0.083   0.735   0.734
  138  6500  3.50 -1.50  2.00  0.00  0.00 -17.322 -17.301 -17.886 -17.815 -17.592   1.295   1.294   0.277   0.082   0.576   0.576
  139  6500  4.00 -1.50  2.00  0.00  0.00 -17.411 -17.389 -17.842 -17.781 -17.569   1.173   1.172   0.287   0.081   0.434   0.434
  140  6500  4.50 -1.50  2.00  0.00  0.00 -17.487 -17.465 -17.806 -17.755 -17.551   1.070   1.070   0.297   0.081   0.313   0.312
  141  6500  5.00 -1.50  2.00  0.00  0.00 -17.544 -17.523 -17.779 -17.737 -17.542   0.995   0.994   0.305   0.082   0.218   0.218
  142  6750  0.50 -1.50  2.00  0.00  0.00 -16.836 -16.815 -18.471 -18.260 -17.906   2.226   2.226   0.145   0.072   1.788   1.788
  143  6750  1.00 -1.50  2.00  0.00  0.00 -16.928 -16.906 -18.428 -18.235 -17.893   2.109   2.109   0.158   0.077   1.636   1.636
  144  6750  1.50 -1.50  2.00  0.00  0.00 -17.039 -17.018 -18.360 -18.199 -17.881   1.962   1.961   0.182   0.086   1.424   1.424
  145  6750  2.00 -1.50  2.00  0.00  0.00 -17.155 -17.133 -18.299 -18.160 -17.860   1.807   1.807   0.200   0.091   1.224   1.224
  146  6750  2.50 -1.50  2.00  0.00  0.00 -17.270 -17.248 -18.241 -18.119 -17.835   1.651   1.650   0.216   0.091   1.035   1.035
  147  6750  3.00 -1.50  2.00  0.00  0.00 -17.381 -17.360 -18.184 -18.076 -17.806   1.496   1.496   0.231   0.090   0.852   0.852
  148  6750  3.50 -1.50  2.00  0.00  0.00 -17.486 -17.465 -18.128 -18.033 -17.777   1.349   1.349   0.244   0.090   0.680   0.679
  149  6750  4.00 -1.50  2.00  0.00  0.00 -17.583 -17.561 -18.077 -17.993 -17.750   1.212   1.212   0.257   0.088   0.521   0.520
  150  6750  4.50 -1.50  2.00  0.00  0.00 -17.669 -17.648 -18.033 -17.959 -17.727   1.091   1.091   0.268   0.087   0.380   0.380
  151  6750  5.00 -1.50  2.00  0.00  0.00 -17.742 -17.720 -17.998 -17.933 -17.710   0.993   0.992   0.278   0.086   0.264   0.264
  152  7000  0.50 -1.50  2.00  0.00  0.00 -17.035 -17.013 -18.701 -18.460 -18.075   2.227   2.227   0.115   0.073   1.849   1.849
  153  7000  1.00 -1.50  2.00  0.00  0.00 -17.101 -17.079 -18.675 -18.443 -18.063   2.144   2.144   0.120   0.077   1.747   1.747
  154  7000  1.50 -1.50  2.00  0.00  0.00 -17.195 -17.173 -18.624 -18.415 -18.050   2.022   2.022   0.135   0.085   1.579   1.579
  155  7000  2.00 -1.50  2.00  0.00  0.00 -17.304 -17.282 -18.550 -18.376 -18.036   1.874   1.874   0.160   0.095   1.361   1.361
  156  7000  2.50 -1.50  2.00  0.00  0.00 -17.415 -17.394 -18.483 -18.334 -18.014   1.720   1.720   0.180   0.100   1.159   1.158
  157  7000  3.00 -1.50  2.00  0.00  0.00 -17.526 -17.504 -18.420 -18.288 -17.986   1.565   1.564   0.197   0.100   0.967   0.967
  158  7000  3.50 -1.50  2.00  0.00  0.00 -17.633 -17.612 -18.359 -18.242 -17.955   1.411   1.411   0.213   0.100   0.784   0.784
  159  7000  4.00 -1.50  2.00  0.00  0.00 -17.735 -17.713 -18.301 -18.197 -17.924   1.264   1.264   0.227   0.098   0.612   0.611
  160  7000  4.50 -1.50  2.00  0.00  0.00 -17.830 -17.808 -18.249 -18.156 -17.896   1.129   1.128   0.240   0.096   0.455   0.454
  161  7000  5.00 -1.50  2.00  0.00  0.00 -17.913 -17.891 -18.206 -18.122 -17.874   1.012   1.011   0.251   0.094   0.320   0.319
  162  7250  0.50 -1.50  2.00  0.00  0.00 -17.252 -17.230 -18.891 -18.635 -18.232   2.184   2.185   0.097   0.076   1.836   1.836
  163  7250  1.00 -1.50  2.00  0.00  0.00 -17.284 -17.262 -18.887 -18.629 -18.221   2.147   2.147   0.093   0.078   1.803   1.802
  164  7250  1.50 -1.50  2.00  0.00  0.00 -17.357 -17.335 -18.851 -18.610 -18.210   2.055   2.054   0.100   0.087   1.678   1.678
  165  7250  2.00 -1.50  2.00  0.00  0.00 -17.451 -17.429 -18.793 -18.579 -18.197   1.930   1.930   0.118   0.097   1.499   1.499
  166  7250  2.50 -1.50  2.00  0.00  0.00 -17.555 -17.534 -18.715 -18.536 -18.180   1.783   1.783   0.144   0.107   1.280   1.280
  167  7250  3.00 -1.50  2.00  0.00  0.00 -17.662 -17.641 -18.644 -18.491 -18.155   1.630   1.630   0.165   0.111   1.078   1.077
  168  7250  3.50 -1.50  2.00  0.00  0.00 -17.769 -17.747 -18.578 -18.443 -18.125   1.476   1.475   0.182   0.112   0.886   0.885
  169  7250  4.00 -1.50  2.00  0.00  0.00 -17.873 -17.852 -18.514 -18.394 -18.092   1.323   1.323   0.198   0.111   0.703   0.703
  170  7250  4.50 -1.50  2.00  0.00  0.00 -17.973 -17.951 -18.456 -18.348 -18.061   1.177   1.177   0.213   0.108   0.533   0.533
  171  7250  5.00 -1.50  2.00  0.00  0.00 -18.064 -18.042 -18.405 -18.307 -18.033   1.045   1.045   0.226   0.105   0.382   0.381
  172  7500  0.50 -1.50  2.00  0.00  0.00 -17.507 -17.485 -19.017 -18.770 -18.374   2.065   2.066   0.103   0.079   1.699   1.700
  173  7500  1.00 -1.50  2.00  0.00  0.00 -17.482 -17.460 -19.067 -18.791 -18.365   2.111   2.112   0.074   0.079   1.804   1.804
  174  7500  1.50 -1.50  2.00  0.00  0.00 -17.530 -17.508 -19.047 -18.781 -18.357   2.054   2.054   0.076   0.087   1.725   1.725
  175  7500  2.00 -1.50  2.00  0.00  0.00 -17.605 -17.583 -19.004 -18.760 -18.346   1.957   1.957   0.086   0.099   1.586   1.586
  176  7500  2.50 -1.50  2.00  0.00  0.00 -17.696 -17.674 -18.940 -18.727 -18.331   1.833   1.833   0.104   0.111   1.400   1.400
  177  7500  3.00 -1.50  2.00  0.00  0.00 -17.796 -17.775 -18.859 -18.682 -18.313   1.688   1.687   0.131   0.121   1.182   1.182
  178  7500  3.50 -1.50  2.00  0.00  0.00 -17.899 -17.878 -18.786 -18.633 -18.286   1.536   1.536   0.152   0.124   0.982   0.982
  179  7500  4.00 -1.50  2.00  0.00  0.00 -18.003 -17.981 -18.718 -18.583 -18.253   1.383   1.382   0.170   0.124   0.792   0.791
  180  7500  4.50 -1.50  2.00  0.00  0.00 -18.104 -18.082 -18.653 -18.533 -18.219   1.231   1.231   0.186   0.123   0.611   0.611
  181  7500  5.00 -1.50  2.00  0.00  0.00 -18.200 -18.178 -18.595 -18.486 -18.187   1.088   1.088   0.201   0.119   0.447   0.446
  182  7750  1.00 -1.50  2.00  0.00  0.00 -17.697 -17.674 -19.211 -18.926 -18.493   2.032   2.032   0.066   0.078   1.740   1.741
