
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   73  5000  3.00  0.00  2.00  0.00  0.00 -14.837 -14.818 -15.735 -16.235 -16.289   2.200   2.197   0.554   0.375   0.340   0.337
   74  5000  3.50  0.00  2.00  0.00  0.00 -14.899 -14.879 -15.760 -16.246 -16.287   2.149   2.147   0.542   0.374   0.317   0.314
   75  5000  4.00  0.00  2.00  0.00  0.00 -14.930 -14.911 -15.772 -16.255 -16.287   2.127   2.125   0.531   0.380   0.301   0.299
   76  5000  4.50  0.00  2.00  0.00  0.00 -14.935 -14.915 -15.775 -16.264 -16.287   2.131   2.129   0.523   0.395   0.294   0.292
   77  5000  5.00  0.00  2.00  0.00  0.00 -14.912 -14.893 -15.767 -16.270 -16.287   2.160   2.157   0.517   0.415   0.294   0.291
   78  5250  0.00  0.00  2.00  0.00  0.00 -14.638 -14.621 -15.956 -16.571 -16.630   2.734   2.730   0.559   0.484   0.646   0.641
   79  5250  0.50  0.00  2.00  0.00  0.00 -14.799 -14.781 -16.023 -16.579 -16.621   2.582   2.578   0.543   0.442   0.610   0.606
   80  5250  1.00  0.00  2.00  0.00  0.00 -14.945 -14.927 -16.076 -16.582 -16.613   2.439   2.435   0.530   0.405   0.567   0.563
   81  5250  1.50  0.00  2.00  0.00  0.00 -15.075 -15.057 -16.117 -16.582 -16.604   2.309   2.305   0.522   0.373   0.518   0.515
   82  5250  2.00  0.00  2.00  0.00  0.00 -15.192 -15.173 -16.149 -16.581 -16.595   2.191   2.188   0.514   0.347   0.468   0.465
   83  5250  2.50  0.00  2.00  0.00  0.00 -15.292 -15.273 -16.174 -16.581 -16.588   2.091   2.088   0.507   0.329   0.417   0.415
   84  5250  3.00  0.00  2.00  0.00  0.00 -15.375 -15.355 -16.193 -16.584 -16.583   2.011   2.009   0.499   0.321   0.369   0.367
   85  5250  3.50  0.00  2.00  0.00  0.00 -15.437 -15.417 -16.206 -16.589 -16.580   1.954   1.952   0.491   0.322   0.327   0.325
   86  5250  4.00  0.00  2.00  0.00  0.00 -15.478 -15.458 -16.212 -16.595 -16.578   1.920   1.918   0.483   0.329   0.293   0.291
   87  5250  4.50  0.00  2.00  0.00  0.00 -15.497 -15.476 -16.213 -16.602 -16.578   1.908   1.906   0.476   0.343   0.269   0.267
   88  5250  5.00  0.00  2.00  0.00  0.00 -15.492 -15.472 -16.208 -16.610 -16.579   1.920   1.918   0.468   0.364   0.254   0.252
   89  5500  0.00  0.00  2.00  0.00  0.00 -15.112 -15.094 -16.463 -16.934 -16.912   2.624   2.620   0.478   0.422   0.822   0.818
   90  5500  0.50  0.00  2.00  0.00  0.00 -15.257 -15.239 -16.503 -16.930 -16.899   2.475   2.471   0.469   0.387   0.761   0.757
   91  5500  1.00  0.00  2.00  0.00  0.00 -15.399 -15.381 -16.538 -16.926 -16.887   2.329   2.325   0.462   0.355   0.694   0.690
   92  5500  1.50  0.00  2.00  0.00  0.00 -15.530 -15.511 -16.565 -16.919 -16.876   2.192   2.189   0.457   0.326   0.623   0.620
   93  5500  2.00  0.00  2.00  0.00  0.00 -15.647 -15.628 -16.586 -16.912 -16.866   2.068   2.065   0.453   0.303   0.554   0.551
   94  5500  2.50  0.00  2.00  0.00  0.00 -15.748 -15.729 -16.599 -16.906 -16.856   1.960   1.957   0.450   0.286   0.486   0.483
   95  5500  3.00  0.00  2.00  0.00  0.00 -15.834 -15.814 -16.608 -16.902 -16.849   1.870   1.868   0.447   0.277   0.421   0.419
   96  5500  3.50  0.00  2.00  0.00  0.00 -15.901 -15.881 -16.610 -16.901 -16.843   1.802   1.800   0.443   0.276   0.361   0.359
   97  5500  4.00  0.00  2.00  0.00  0.00 -15.949 -15.928 -16.609 -16.902 -16.840   1.755   1.753   0.438   0.283   0.309   0.307
   98  5500  4.50  0.00  2.00  0.00  0.00 -15.978 -15.958 -16.604 -16.905 -16.839   1.729   1.728   0.433   0.297   0.267   0.266
   99  5500  5.00  0.00  2.00  0.00  0.00 -15.987 -15.966 -16.597 -16.912 -16.839   1.727   1.725   0.427   0.317   0.237   0.236
  100  5750  0.00  0.00  2.00  0.00  0.00 -15.520 -15.502 -16.929 -17.267 -17.168   2.549   2.545   0.401   0.366   1.013   1.009
  101  5750  0.50  0.00  2.00  0.00  0.00 -15.646 -15.627 -16.941 -17.253 -17.153   2.409   2.406   0.400   0.340   0.926   0.923
  102  5750  1.00  0.00  2.00  0.00  0.00 -15.778 -15.759 -16.957 -17.240 -17.139   2.264   2.261   0.399   0.313   0.837   0.834
  103  5750  1.50  0.00  2.00  0.00  0.00 -15.907 -15.888 -16.969 -17.227 -17.126   2.123   2.120   0.398   0.289   0.746   0.743
  104  5750  2.00  0.00  2.00  0.00  0.00 -16.025 -16.005 -16.977 -17.215 -17.113   1.992   1.989   0.398   0.268   0.656   0.654
  105  5750  2.50  0.00  2.00  0.00  0.00 -16.130 -16.110 -16.980 -17.203 -17.101   1.875   1.872   0.399   0.253   0.569   0.567
  106  5750  3.00  0.00  2.00  0.00  0.00 -16.221 -16.201 -16.980 -17.193 -17.091   1.774   1.772   0.399   0.244   0.487   0.485
  107  5750  3.50  0.00  2.00  0.00  0.00 -16.296 -16.276 -16.975 -17.186 -17.084   1.692   1.690   0.398   0.241   0.411   0.409
  108  5750  4.00  0.00  2.00  0.00  0.00 -16.354 -16.334 -16.968 -17.181 -17.078   1.629   1.627   0.397   0.246   0.342   0.340
  109  5750  4.50  0.00  2.00  0.00  0.00 -16.394 -16.374 -16.958 -17.181 -17.075   1.588   1.587   0.394   0.257   0.283   0.282
  110  5750  5.00  0.00  2.00  0.00  0.00 -16.415 -16.395 -16.947 -17.184 -17.074   1.571   1.569   0.390   0.275   0.237   0.236
  111  6000  0.00  0.00  2.00  0.00  0.00 -15.874 -15.854 -17.367 -17.574 -17.398   2.502   2.499   0.325   0.311   1.229   1.226
  112  6000  0.50  0.00  2.00  0.00  0.00 -15.978 -15.959 -17.346 -17.550 -17.385   2.374   2.372   0.335   0.299   1.105   1.102
  113  6000  1.00  0.00  2.00  0.00  0.00 -16.099 -16.079 -17.340 -17.530 -17.370   2.233   2.231   0.340   0.279   0.994   0.991
  114  6000  1.50  0.00  2.00  0.00  0.00 -16.223 -16.203 -17.338 -17.512 -17.356   2.091   2.089   0.344   0.258   0.884   0.881
  115  6000  2.00  0.00  2.00  0.00  0.00 -16.341 -16.321 -17.333 -17.493 -17.341   1.954   1.952   0.348   0.241   0.774   0.772
  116  6000  2.50  0.00  2.00  0.00  0.00 -16.450 -16.430 -17.326 -17.476 -17.328   1.828   1.826   0.352   0.227   0.668   0.666
  117  6000  3.00  0.00  2.00  0.00  0.00 -16.547 -16.527 -17.317 -17.461 -17.316   1.715   1.713   0.355   0.218   0.567   0.565
  118  6000  3.50  0.00  2.00  0.00  0.00 -16.631 -16.611 -17.305 -17.448 -17.305   1.619   1.617   0.357   0.215   0.473   0.471
  119  6000  4.00  0.00  2.00  0.00  0.00 -16.700 -16.679 -17.292 -17.438 -17.297   1.541   1.539   0.358   0.217   0.387   0.385
  120  6000  4.50  0.00  2.00  0.00  0.00 -16.752 -16.731 -17.278 -17.433 -17.291   1.483   1.482   0.358   0.226   0.312   0.311
  121  6000  5.00  0.00  2.00  0.00  0.00 -16.786 -16.766 -17.263 -17.432 -17.289   1.448   1.446   0.357   0.241   0.250   0.249
  122  6250  0.50  0.00  2.00  0.00  0.00 -16.266 -16.246 -17.729 -17.826 -17.594   2.362   2.360   0.268   0.257   1.309   1.307
  123  6250  1.00  0.00  2.00  0.00  0.00 -16.374 -16.354 -17.697 -17.800 -17.583   2.228   2.226   0.283   0.249   1.162   1.160
  124  6250  1.50  0.00  2.00  0.00  0.00 -16.492 -16.471 -17.678 -17.776 -17.569   2.086   2.084   0.293   0.234   1.031   1.029
  125  6250  2.00  0.00  2.00  0.00  0.00 -16.609 -16.589 -17.661 -17.753 -17.554   1.945   1.943   0.301   0.219   0.903   0.901
  126  6250  2.50  0.00  2.00  0.00  0.00 -16.722 -16.701 -17.644 -17.730 -17.539   1.811   1.809   0.308   0.207   0.778   0.777
  127  6250  3.00  0.00  2.00  0.00  0.00 -16.825 -16.804 -17.625 -17.710 -17.524   1.687   1.685   0.314   0.199   0.658   0.657
  128  6250  3.50  0.00  2.00  0.00  0.00 -16.917 -16.896 -17.606 -17.692 -17.511   1.577   1.575   0.319   0.195   0.545   0.544
  129  6250  4.00  0.00  2.00  0.00  0.00 -16.996 -16.975 -17.587 -17.677 -17.500   1.483   1.482   0.323   0.196   0.443   0.441
  130  6250  4.50  0.00  2.00  0.00  0.00 -17.059 -17.039 -17.567 -17.666 -17.492   1.409   1.408   0.325   0.203   0.351   0.350
  131  6250  5.00  0.00  2.00  0.00  0.00 -17.107 -17.087 -17.550 -17.661 -17.487   1.355   1.354   0.326   0.214   0.273   0.272
  132  6500  0.50  0.00  2.00  0.00  0.00 -16.524 -16.503 -18.076 -18.078 -17.786   2.356   2.355   0.208   0.223   1.492   1.490
  133  6500  1.00  0.00  2.00  0.00  0.00 -16.615 -16.595 -18.039 -18.052 -17.776   2.238   2.237   0.225   0.217   1.352   1.351
  134  6500  1.50  0.00  2.00  0.00  0.00 -16.726 -16.705 -17.996 -18.023 -17.766   2.099   2.098   0.243   0.213   1.186   1.184
  135  6500  2.00  0.00  2.00  0.00  0.00 -16.840 -16.820 -17.967 -17.996 -17.751   1.957   1.956   0.256   0.202   1.039   1.038
  136  6500  2.50  0.00  2.00  0.00  0.00 -16.954 -16.933 -17.939 -17.969 -17.735   1.817   1.816   0.266   0.193   0.897   0.896
  137  6500  3.00  0.00  2.00  0.00  0.00 -17.062 -17.041 -17.912 -17.944 -17.719   1.684   1.683   0.276   0.185   0.760   0.759
  138  6500  3.50  0.00  2.00  0.00  0.00 -17.161 -17.141 -17.885 -17.920 -17.704   1.561   1.560   0.283   0.181   0.629   0.628
  139  6500  4.00  0.00  2.00  0.00  0.00 -17.250 -17.229 -17.858 -17.900 -17.690   1.452   1.451   0.290   0.181   0.508   0.507
  140  6500  4.50  0.00  2.00  0.00  0.00 -17.325 -17.304 -17.833 -17.884 -17.679   1.361   1.360   0.295   0.186   0.399   0.398
  141  6500  5.00  0.00  2.00  0.00  0.00 -17.385 -17.364 -17.811 -17.873 -17.670   1.290   1.289   0.297   0.194   0.305   0.304
  142  6750  0.50  0.00  2.00  0.00  0.00 -16.765 -16.745 -18.375 -18.302 -17.964   2.338   2.337   0.162   0.194   1.624   1.623
  143  6750  1.00  0.00  2.00  0.00  0.00 -16.835 -16.815 -18.349 -18.283 -17.954   2.250   2.248   0.171   0.193   1.521   1.520
  144  6750  1.50  0.00  2.00  0.00  0.00 -16.934 -16.913 -18.304 -18.255 -17.945   2.123   2.122   0.190   0.190   1.360   1.359
  145  6750  2.00  0.00  2.00  0.00  0.00 -17.045 -17.024 -18.253 -18.224 -17.935   1.981   1.980   0.211   0.189   1.179   1.178
  146  6750  2.50  0.00  2.00  0.00  0.00 -17.157 -17.136 -18.214 -18.194 -17.920   1.839   1.838   0.226   0.183   1.020   1.019
  147  6750  3.00  0.00  2.00  0.00  0.00 -17.267 -17.246 -18.178 -18.164 -17.903   1.699   1.698   0.238   0.177   0.867   0.865
  148  6750  3.50  0.00  2.00  0.00  0.00 -17.372 -17.351 -18.143 -18.136 -17.885   1.567   1.565   0.249   0.174   0.720   0.719
  149  6750  4.00  0.00  2.00  0.00  0.00 -17.468 -17.447 -18.109 -18.111 -17.869   1.444   1.443   0.258   0.173   0.582   0.580
  150  6750  4.50  0.00  2.00  0.00  0.00 -17.554 -17.533 -18.078 -18.089 -17.854   1.337   1.336   0.265   0.175   0.455   0.454
  151  6750  5.00  0.00  2.00  0.00  0.00 -17.626 -17.605 -18.050 -18.072 -17.842   1.249   1.248   0.270   0.181   0.345   0.344
  152  7000  0.50  0.00  2.00  0.00  0.00 -17.003 -16.981 -18.634 -18.500 -18.128   2.299   2.299   0.128   0.167   1.707   1.706
  153  7000  1.00  0.00  2.00  0.00  0.00 -17.048 -17.027 -18.616 -18.489 -18.120   2.242   2.241   0.131   0.170   1.637   1.636
  154  7000  1.50  0.00  2.00  0.00  0.00 -17.128 -17.107 -18.583 -18.470 -18.111   2.143   2.142   0.142   0.173   1.511   1.510
  155  7000  2.00  0.00  2.00  0.00  0.00 -17.230 -17.209 -18.530 -18.440 -18.103   2.012   2.011   0.163   0.176   1.332   1.331
  156  7000  2.50  0.00  2.00  0.00  0.00 -17.340 -17.319 -18.473 -18.406 -18.092   1.868   1.867   0.186   0.177   1.142   1.141
  157  7000  3.00  0.00  2.00  0.00  0.00 -17.449 -17.428 -18.428 -18.374 -18.076   1.727   1.727   0.201   0.174   0.975   0.974
  158  7000  3.50  0.00  2.00  0.00  0.00 -17.556 -17.535 -18.384 -18.341 -18.056   1.587   1.586   0.215   0.171   0.812   0.811
  159  7000  4.00  0.00  2.00  0.00  0.00 -17.658 -17.637 -18.343 -18.311 -18.037   1.455   1.454   0.227   0.170   0.660   0.659
  160  7000  4.50  0.00  2.00  0.00  0.00 -17.751 -17.730 -18.305 -18.283 -18.020   1.334   1.333   0.236   0.171   0.518   0.517
  161  7000  5.00  0.00  2.00  0.00  0.00 -17.834 -17.813 -18.272 -18.261 -18.004   1.229   1.228   0.244   0.174   0.391   0.390
  162  7250  0.50  0.00  2.00  0.00  0.00 -17.248 -17.227 -18.845 -18.670 -18.281   2.224   2.224   0.110   0.144   1.714   1.714
  163  7250  1.00  0.00  2.00  0.00  0.00 -17.260 -17.238 -18.851 -18.673 -18.273   2.215   2.214   0.100   0.150   1.713   1.712
  164  7250  1.50  0.00  2.00  0.00  0.00 -17.321 -17.299 -18.824 -18.660 -18.267   2.141   2.140   0.107   0.158   1.610   1.610
  165  7250  2.00  0.00  2.00  0.00  0.00 -17.406 -17.385 -18.785 -18.639 -18.258   2.035   2.034   0.119   0.164   1.466   1.466
  166  7250  2.50  0.00  2.00  0.00  0.00 -17.508 -17.487 -18.724 -18.607 -18.250   1.900   1.899   0.143   0.169   1.274   1.273
  167  7250  3.00  0.00  2.00  0.00  0.00 -17.616 -17.595 -18.661 -18.570 -18.236   1.757   1.756   0.166   0.173   1.078   1.077
  168  7250  3.50  0.00  2.00  0.00  0.00 -17.723 -17.701 -18.609 -18.535 -18.218   1.614   1.614   0.183   0.172   0.902   0.901
  169  7250  4.00  0.00  2.00  0.00  0.00 -17.826 -17.804 -18.562 -18.501 -18.198   1.477   1.477   0.196   0.172   0.739   0.739
  170  7250  4.50  0.00  2.00  0.00  0.00 -17.924 -17.903 -18.518 -18.469 -18.177   1.346   1.346   0.208   0.172   0.585   0.584
  171  7250  5.00  0.00  2.00  0.00  0.00 -18.015 -17.994 -18.478 -18.441 -18.159   1.227   1.227   0.218   0.174   0.442   0.441
  172  7500  0.50  0.00  2.00  0.00  0.00 -17.538 -17.516 -18.981 -18.793 -18.419   2.057   2.057   0.126   0.115   1.573   1.573
  173  7500  1.00  0.00  2.00  0.00  0.00 -17.480 -17.459 -19.052 -18.833 -18.412   2.154   2.154   0.080   0.129   1.733   1.733
  174  7500  1.50  0.00  2.00  0.00  0.00 -17.516 -17.494 -19.038 -18.830 -18.409   2.116   2.116   0.080   0.141   1.674   1.673
  175  7500  2.00  0.00  2.00  0.00  0.00 -17.585 -17.563 -19.004 -18.815 -18.404   2.033   2.032   0.088   0.153   1.549   1.549
  176  7500  2.50  0.00  2.00  0.00  0.00 -17.671 -17.650 -18.956 -18.793 -18.395   1.924   1.923   0.102   0.164   1.390   1.390
  177  7500  3.00  0.00  2.00  0.00  0.00 -17.773 -17.751 -18.888 -18.758 -18.385   1.787   1.787   0.127   0.171   1.188   1.187
  178  7500  3.50  0.00  2.00  0.00  0.00 -17.876 -17.855 -18.823 -18.719 -18.370   1.645   1.644   0.150   0.175   0.993   0.992
  179  7500  4.00  0.00  2.00  0.00  0.00 -17.979 -17.958 -18.768 -18.682 -18.349   1.505   1.504   0.167   0.176   0.816   0.816
  180  7500  4.50  0.00  2.00  0.00  0.00 -18.080 -18.058 -18.717 -18.646 -18.327   1.368   1.368   0.181   0.177   0.650   0.650
  181  7500  5.00  0.00  2.00  0.00  0.00 -18.175 -18.154 -18.671 -18.612 -18.306   1.239   1.238   0.193   0.177   0.496   0.495
  182  7750  1.00  0.00  2.00  0.00  0.00 -17.719 -17.697 -19.212 -18.967 -18.540   2.050   2.050   0.073   0.111   1.680   1.680
  183  7750  1.50  0.00  2.00  0.00  0.00 -17.722 -17.700 -19.222 -18.977 -18.538   2.057   2.057   0.061   0.124   1.687   1.687
  184  7750  2.00  0.00  2.00  0.00  0.00 -17.770 -17.748 -19.197 -18.971 -18.536   2.003   2.003   0.064   0.139   1.594   1.594
