
       Teff log g  [M]a Vturb  l/H  E(B-V)    V       R       I       J       K       L      V-R     V-I     V-J     V-K     V-L
    1  3500  0.00  0.00  2.00  1.25  0.00 -12.577 -13.372 -14.038 -14.078 -13.001 -11.033   1.512   2.949   4.152   5.274   5.418
    2  3500  0.50  0.00  2.00  1.25  0.00 -12.464 -13.297 -14.020 -14.090 -13.008 -11.027   1.550   3.044   4.276   5.394   5.525
    3  3500  1.00  0.00  2.00  1.25  0.00 -12.371 -13.240 -14.008 -14.103 -13.009 -11.012   1.585   3.125   4.383   5.488   5.603
    4  3500  1.50  0.00  2.00  1.25  0.00 -12.311 -13.205 -14.006 -14.120 -13.000 -10.987   1.611   3.182   4.459   5.539   5.638
    5  3500  2.00  0.00  2.00  1.25  0.00 -12.290 -13.197 -14.016 -14.137 -12.981 -10.951   1.624   3.214   4.498   5.541   5.622
    6  3500  2.50  0.00  2.00  1.25  0.00 -12.314 -13.220 -14.045 -14.155 -12.949 -10.900   1.623   3.219   4.492   5.484   5.548
    7  3500  3.00  0.00  2.00  1.25  0.00 -12.398 -13.281 -14.097 -14.173 -12.898 -10.837   1.601   3.187   4.427   5.351   5.401
    8  3500  3.50  0.00  2.00  1.25  0.00 -12.540 -13.381 -14.173 -14.190 -12.825 -10.761   1.558   3.121   4.300   5.135   5.182
    9  3500  4.00  0.00  2.00  1.25  0.00 -12.748 -13.526 -14.269 -14.199 -12.728 -10.678   1.496   3.010   4.103   4.830   4.892
   10  3500  4.50  0.00  2.00  1.25  0.00 -12.974 -13.689 -14.368 -14.199 -12.617 -10.600   1.432   2.882   3.876   4.493   4.588
   11  3500  5.00  0.00  2.00  1.25  0.00 -13.168 -13.831 -14.439 -14.186 -12.523 -10.552   1.380   2.760   3.669   4.206   4.346
   12  3750  0.00  0.00  2.00  1.25  0.00 -13.828 -14.289 -14.483 -14.291 -13.105 -11.128   1.179   2.144   3.114   4.127   4.262
   13  3750  0.50  0.00  2.00  1.25  0.00 -13.781 -14.244 -14.480 -14.293 -13.117 -11.130   1.180   2.187   3.163   4.186   4.311
   14  3750  1.00  0.00  2.00  1.25  0.00 -13.730 -14.199 -14.480 -14.298 -13.125 -11.128   1.186   2.238   3.219   4.245   4.360
   15  3750  1.50  0.00  2.00  1.25  0.00 -13.678 -14.156 -14.481 -14.307 -13.129 -11.122   1.195   2.291   3.280   4.301   4.406
   16  3750  2.00  0.00  2.00  1.25  0.00 -13.631 -14.119 -14.484 -14.317 -13.128 -11.109   1.205   2.342   3.338   4.347   4.440
   17  3750  2.50  0.00  2.00  1.25  0.00 -13.587 -14.087 -14.491 -14.330 -13.121 -11.088   1.217   2.392   3.395   4.385   4.464
   18  3750  3.00  0.00  2.00  1.25  0.00 -13.555 -14.068 -14.503 -14.346 -13.106 -11.056   1.230   2.436   3.442   4.401   4.463
   19  3750  3.50  0.00  2.00  1.25  0.00 -13.546 -14.069 -14.526 -14.364 -13.077 -11.011   1.239   2.468   3.469   4.380   4.427
   20  3750  4.00  0.00  2.00  1.25  0.00 -13.576 -14.100 -14.565 -14.382 -13.027 -10.954   1.241   2.478   3.457   4.301   4.341
   21  3750  4.50  0.00  2.00  1.25  0.00 -13.665 -14.177 -14.623 -14.391 -12.953 -10.894   1.229   2.446   3.377   4.138   4.191
   22  3750  5.00  0.00  2.00  1.25  0.00 -13.786 -14.279 -14.686 -14.392 -12.864 -10.833   1.211   2.388   3.257   3.929   4.010
   23  4000  0.00  0.00  2.00  1.25  0.00 -14.574 -14.864 -14.830 -14.510 -13.198 -11.209   1.008   1.744   2.587   3.474   3.598
   24  4000  0.50  0.00  2.00  1.25  0.00 -14.559 -14.846 -14.824 -14.504 -13.211 -11.213   1.004   1.753   2.596   3.502   3.616
   25  4000  1.00  0.00  2.00  1.25  0.00 -14.540 -14.827 -14.821 -14.501 -13.220 -11.214   1.004   1.768   2.611   3.530   3.636
   26  4000  1.50  0.00  2.00  1.25  0.00 -14.521 -14.807 -14.819 -14.499 -13.227 -11.214   1.003   1.786   2.630   3.556   3.655
   27  4000  2.00  0.00  2.00  1.25  0.00 -14.501 -14.786 -14.820 -14.500 -13.231 -11.211   1.002   1.807   2.650   3.580   3.672
