
       Teff log g  [M]  Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00 -2.50  2.00  1.25  0.00 -12.785 -13.512 -13.911   1.278   2.397   1.118
    2  3500  0.50 -2.50  2.00  1.25  0.00 -12.969 -13.606 -13.935   1.188   2.237   1.048
    3  3500  1.00 -2.50  2.00  1.25  0.00 -13.147 -13.704 -13.979   1.108   2.103   0.994
    4  3500  1.50 -2.50  2.00  1.25  0.00 -13.336 -13.832 -14.066   1.047   2.001   0.954
    5  3500  2.00 -2.50  2.00  1.25  0.00 -13.483 -13.938 -14.144   1.006   1.932   0.925
    6  3500  2.50 -2.50  2.00  1.25  0.00 -13.550 -13.989 -14.180   0.990   1.901   0.910
    7  3500  3.00 -2.50  2.00  1.25  0.00 -13.571 -14.010 -14.193   0.990   1.893   0.903
    8  3500  3.50 -2.50  2.00  1.25  0.00 -13.570 -14.016 -14.196   0.997   1.898   0.899
    9  3500  4.00 -2.50  2.00  1.25  0.00 -13.558 -14.015 -14.194   1.009   1.907   0.898
   10  3750  0.00 -2.50  2.00  1.25  0.00 -13.634 -14.177 -14.436   1.094   2.072   0.978
   11  3750  0.50 -2.50  2.00  1.25  0.00 -13.790 -14.244 -14.440   1.005   1.921   0.915
   12  3750  1.00 -2.50  2.00  1.25  0.00 -13.907 -14.293 -14.441   0.937   1.805   0.867
   13  3750  1.50 -2.50  2.00  1.25  0.00 -13.994 -14.334 -14.450   0.891   1.727   0.835
   14  3750  2.00 -2.50  2.00  1.25  0.00 -14.071 -14.388 -14.489   0.868   1.689   0.820
   15  3750  2.50 -2.50  2.00  1.25  0.00 -14.140 -14.446 -14.539   0.857   1.670   0.812
   16  3750  3.00 -2.50  2.00  1.25  0.00 -14.182 -14.484 -14.572   0.853   1.661   0.807
   17  3750  3.50 -2.50  2.00  1.25  0.00 -14.198 -14.504 -14.588   0.856   1.661   0.804
   18  3750  4.00 -2.50  2.00  1.25  0.00 -14.199 -14.513 -14.596   0.865   1.668   0.802
   19  3750  4.50 -2.50  2.00  1.25  0.00 -14.190 -14.516 -14.598   0.877   1.680   0.802
