
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  181  7500  5.00  0.20  2.00  1.25  0.00 -18.165 -18.144 -18.676 -18.632 -18.327   1.268   1.268   0.195   0.190   0.497   0.497
  182  7750  1.00  0.20  2.00  1.25  0.00 -17.715 -17.693 -19.210 -18.977 -18.550   2.064   2.064   0.073   0.124   1.670   1.670
  183  7750  1.50  0.20  2.00  1.25  0.00 -17.717 -17.696 -19.220 -18.988 -18.549   2.073   2.073   0.060   0.137   1.677   1.677
  184  7750  2.00  0.20  2.00  1.25  0.00 -17.766 -17.744 -19.195 -18.982 -18.547   2.019   2.018   0.065   0.152   1.584   1.583
  185  7750  2.50  0.20  2.00  1.25  0.00 -17.837 -17.815 -19.154 -18.967 -18.542   1.932   1.932   0.075   0.167   1.447   1.446
  186  7750  3.00  0.20  2.00  1.25  0.00 -17.922 -17.901 -19.103 -18.944 -18.533   1.824   1.823   0.089   0.181   1.282   1.281
  187  7750  3.50  0.20  2.00  1.25  0.00 -18.020 -17.998 -19.032 -18.907 -18.524   1.690   1.689   0.116   0.189   1.078   1.078
  188  7750  4.00  0.20  2.00  1.25  0.00 -18.120 -18.099 -18.966 -18.868 -18.508   1.550   1.549   0.139   0.192   0.884   0.884
  189  7750  4.50  0.20  2.00  1.25  0.00 -18.220 -18.198 -18.910 -18.831 -18.488   1.414   1.413   0.156   0.194   0.711   0.710
  190  7750  5.00  0.20  2.00  1.25  0.00 -18.316 -18.295 -18.860 -18.796 -18.466   1.282   1.281   0.170   0.195   0.549   0.548
  191  8000  1.00  0.20  2.00  1.25  0.00 -17.979 -17.957 -19.328 -19.079 -18.659   1.902   1.902   0.080   0.100   1.539   1.539
  192  8000  1.50  0.20  2.00  1.25  0.00 -17.933 -17.912 -19.379 -19.116 -18.665   1.985   1.985   0.048   0.118   1.650   1.650
  193  8000  2.00  0.20  2.00  1.25  0.00 -17.956 -17.934 -19.369 -19.121 -18.667   1.967   1.967   0.045   0.135   1.604   1.603
  194  8000  2.50  0.20  2.00  1.25  0.00 -18.011 -17.990 -19.336 -19.113 -18.665   1.903   1.903   0.052   0.154   1.489   1.489
  195  8000  3.00  0.20  2.00  1.25  0.00 -18.083 -18.061 -19.289 -19.096 -18.659   1.815   1.815   0.063   0.173   1.341   1.340
  196  8000  3.50  0.20  2.00  1.25  0.00 -18.167 -18.145 -19.230 -19.071 -18.650   1.706   1.706   0.080   0.190   1.164   1.164
  197  8000  4.00  0.20  2.00  1.25  0.00 -18.262 -18.241 -19.155 -19.031 -18.639   1.571   1.571   0.107   0.198   0.958   0.957
  198  8000  4.50  0.20  2.00  1.25  0.00 -18.359 -18.338 -19.089 -18.991 -18.621   1.434   1.433   0.130   0.201   0.770   0.770
  199  8000  5.00  0.20  2.00  1.25  0.00 -18.456 -18.434 -19.032 -18.953 -18.599   1.299   1.299   0.146   0.203   0.598   0.598
  200  8250  1.00  0.20  2.00  1.25  0.00 -18.272 -18.249 -19.406 -19.149 -18.744   1.680   1.680   0.095   0.077   1.334   1.334
  201  8250  1.50  0.20  2.00  1.25  0.00 -18.155 -18.133 -19.508 -19.225 -18.769   1.872   1.872   0.044   0.103   1.578   1.578
  202  8250  2.00  0.20  2.00  1.25  0.00 -18.156 -18.134 -19.516 -19.240 -18.773   1.886   1.886   0.033   0.120   1.579   1.579
  203  8250  2.50  0.20  2.00  1.25  0.00 -18.194 -18.172 -19.492 -19.239 -18.775   1.847   1.847   0.036   0.139   1.494   1.494
  204  8250  3.00  0.20  2.00  1.25  0.00 -18.248 -18.226 -19.454 -19.231 -18.773   1.785   1.784   0.043   0.163   1.371   1.371
  205  8250  3.50  0.20  2.00  1.25  0.00 -18.317 -18.296 -19.402 -19.213 -18.768   1.698   1.697   0.055   0.185   1.215   1.215
  206  8250  4.00  0.20  2.00  1.25  0.00 -18.399 -18.378 -19.336 -19.184 -18.757   1.587   1.586   0.074   0.203   1.031   1.031
  207  8250  4.50  0.20  2.00  1.25  0.00 -18.493 -18.471 -19.260 -19.142 -18.744   1.452   1.451   0.102   0.210   0.827   0.826
  208  8250  5.00  0.20  2.00  1.25  0.00 -18.587 -18.565 -19.195 -19.101 -18.724   1.317   1.316   0.123   0.212   0.645   0.644
  209  8500  1.50  0.20  2.00  1.25  0.00 -18.383 -18.361 -19.611 -19.316 -18.860   1.734   1.735   0.044   0.090   1.465   1.465
  210  8500  2.00  0.20  2.00  1.25  0.00 -18.355 -18.333 -19.642 -19.345 -18.870   1.792   1.792   0.025   0.107   1.526   1.526
  211  8500  2.50  0.20  2.00  1.25  0.00 -18.375 -18.353 -19.630 -19.351 -18.874   1.778   1.778   0.023   0.126   1.477   1.476
  212  8500  3.00  0.20  2.00  1.25  0.00 -18.418 -18.396 -19.597 -19.346 -18.875   1.730   1.730   0.029   0.149   1.372   1.371
  213  8500  3.50  0.20  2.00  1.25  0.00 -18.475 -18.453 -19.551 -19.334 -18.872   1.661   1.661   0.038   0.175   1.234   1.234
  214  8500  4.00  0.20  2.00  1.25  0.00 -18.543 -18.521 -19.493 -19.315 -18.865   1.574   1.574   0.050   0.200   1.071   1.071
  215  8500  4.50  0.20  2.00  1.25  0.00 -18.620 -18.599 -19.423 -19.284 -18.856   1.466   1.465   0.072   0.218   0.884   0.883
  216  8500  5.00  0.20  2.00  1.25  0.00 -18.712 -18.690 -19.350 -19.242 -18.841   1.332   1.332   0.099   0.222   0.688   0.687
  217  8750  1.50  0.20  2.00  1.25  0.00 -18.608 -18.586 -19.696 -19.392 -18.938   1.586   1.587   0.046   0.080   1.333   1.333
  218  8750  2.00  0.20  2.00  1.25  0.00 -18.553 -18.531 -19.747 -19.435 -18.955   1.684   1.684   0.021   0.096   1.448   1.448
  219  8750  2.50  0.20  2.00  1.25  0.00 -18.556 -18.534 -19.749 -19.448 -18.962   1.694   1.694   0.014   0.114   1.435   1.435
  220  8750  3.00  0.20  2.00  1.25  0.00 -18.586 -18.564 -19.725 -19.449 -18.966   1.666   1.665   0.017   0.137   1.356   1.356
  221  8750  3.50  0.20  2.00  1.25  0.00 -18.631 -18.609 -19.685 -19.443 -18.967   1.615   1.614   0.024   0.164   1.237   1.237
  222  8750  4.00  0.20  2.00  1.25  0.00 -18.687 -18.665 -19.632 -19.430 -18.964   1.545   1.545   0.034   0.193   1.089   1.089
  223  8750  4.50  0.20  2.00  1.25  0.00 -18.753 -18.731 -19.569 -19.408 -18.957   1.457   1.457   0.048   0.220   0.919   0.919
  224  8750  5.00  0.20  2.00  1.25  0.00 -18.833 -18.811 -19.496 -19.373 -18.946   1.342   1.342   0.073   0.233   0.728   0.728
  225  9000  1.50  0.20  2.00  0.00  0.00 -18.822 -18.800 -19.771 -19.462 -19.009   1.442   1.443   0.047   0.074   1.199   1.200
  226  9000  2.00  0.20  2.00  0.00  0.00 -18.742 -18.720 -19.837 -19.515 -19.033   1.574   1.575   0.018   0.089   1.358   1.359
  227  9000  2.50  0.20  2.00  0.00  0.00 -18.732 -18.710 -19.850 -19.534 -19.042   1.604   1.604   0.008   0.105   1.375   1.375
  228  9000  3.00  0.20  2.00  0.00  0.00 -18.751 -18.729 -19.835 -19.540 -19.048   1.591   1.591   0.007   0.127   1.321   1.321
  229  9000  3.50  0.20  2.00  0.00  0.00 -18.786 -18.764 -19.803 -19.539 -19.051   1.555   1.555   0.012   0.153   1.223   1.223
  230  9000  4.00  0.20  2.00  0.00  0.00 -18.831 -18.810 -19.757 -19.531 -19.052   1.502   1.502   0.021   0.183   1.093   1.093
  231  9000  4.50  0.20  2.00  0.00  0.00 -18.886 -18.865 -19.700 -19.517 -19.048   1.432   1.432   0.032   0.214   0.939   0.939
  232  9000  5.00  0.20  2.00  0.00  0.00 -18.952 -18.930 -19.632 -19.492 -19.041   1.342   1.341   0.049   0.240   0.762   0.762
  233  9250  2.00  0.20  2.00  0.00  0.00 -18.922 -18.899 -19.917 -19.588 -19.104   1.468   1.469   0.016   0.084   1.266   1.267
  234  9250  2.50  0.20  2.00  0.00  0.00 -18.897 -18.875 -19.938 -19.611 -19.115   1.516   1.517   0.003   0.099   1.310   1.310
  235  9250  3.00  0.20  2.00  0.00  0.00 -18.908 -18.886 -19.932 -19.621 -19.121   1.515   1.515   0.000   0.118   1.277   1.277
  236  9250  3.50  0.20  2.00  0.00  0.00 -18.936 -18.914 -19.907 -19.623 -19.126   1.489   1.489   0.003   0.142   1.197   1.197
  237  9250  4.00  0.20  2.00  0.00  0.00 -18.974 -18.952 -19.868 -19.620 -19.130   1.448   1.448   0.010   0.171   1.083   1.083
  238  9250  4.50  0.20  2.00  0.00  0.00 -19.020 -18.998 -19.816 -19.611 -19.131   1.393   1.393   0.019   0.205   0.943   0.943
  239  9250  5.00  0.20  2.00  0.00  0.00 -19.075 -19.053 -19.753 -19.594 -19.127   1.322   1.322   0.032   0.238   0.779   0.779
  240  9500  2.00  0.20  2.00  0.00  0.00 -19.094 -19.071 -19.991 -19.657 -19.171   1.365   1.366   0.014   0.081   1.174   1.174
  241  9500  2.50  0.20  2.00  0.00  0.00 -19.053 -19.031 -20.018 -19.683 -19.182   1.432   1.432  -0.001   0.095   1.242   1.242
  242  9500  3.00  0.20  2.00  0.00  0.00 -19.053 -19.031 -20.017 -19.694 -19.189   1.443   1.443  -0.005   0.112   1.228   1.228
  243  9500  3.50  0.20  2.00  0.00  0.00 -19.075 -19.053 -19.997 -19.698 -19.194   1.425   1.425  -0.004   0.134   1.164   1.164
  244  9500  4.00  0.20  2.00  0.00  0.00 -19.108 -19.087 -19.965 -19.698 -19.200   1.392   1.392   0.001   0.162   1.064   1.064
  245  9500  4.50  0.20  2.00  0.00  0.00 -19.150 -19.128 -19.919 -19.694 -19.204   1.347   1.347   0.009   0.195   0.936   0.936
  246  9500  5.00  0.20  2.00  0.00  0.00 -19.197 -19.175 -19.862 -19.684 -19.204   1.289   1.289   0.020   0.231   0.784   0.784
  247  9750  2.00  0.20  2.00  0.00  0.00 -19.259 -19.236 -20.061 -19.722 -19.234   1.265   1.266   0.012   0.078   1.083   1.083
  248  9750  2.50  0.20  2.00  0.00  0.00 -19.204 -19.182 -20.091 -19.750 -19.246   1.348   1.348  -0.004   0.091   1.171   1.171
  249  9750  3.00  0.20  2.00  0.00  0.00 -19.192 -19.170 -20.094 -19.762 -19.252   1.372   1.372  -0.010   0.107   1.175   1.176
  250  9750  3.50  0.20  2.00  0.00  0.00 -19.205 -19.183 -20.078 -19.767 -19.257   1.364   1.364  -0.010   0.128   1.127   1.127
  251  9750  4.00  0.20  2.00  0.00  0.00 -19.233 -19.211 -20.050 -19.769 -19.262   1.337   1.337  -0.006   0.154   1.041   1.041
  252  9750  4.50  0.20  2.00  0.00  0.00 -19.271 -19.249 -20.011 -19.768 -19.268   1.299   1.299   0.000   0.185   0.925   0.925
  253  9750  5.00  0.20  2.00  0.00  0.00 -19.315 -19.293 -19.960 -19.762 -19.272   1.249   1.249   0.010   0.221   0.785   0.785
  254 10000  2.00  0.20  2.00  0.00  0.00 -19.415 -19.393 -20.127 -19.784 -19.294   1.171   1.172   0.010   0.077   0.996   0.997
  255 10000  2.50  0.20  2.00  0.00  0.00 -19.350 -19.328 -20.160 -19.814 -19.307   1.266   1.266  -0.007   0.089   1.099   1.099
  256 10000  3.00  0.20  2.00  0.00  0.00 -19.326 -19.304 -20.165 -19.826 -19.312   1.302   1.302  -0.014   0.104   1.120   1.120
  257 10000  3.50  0.20  2.00  0.00  0.00 -19.329 -19.307 -20.153 -19.831 -19.316   1.304   1.304  -0.015   0.123   1.087   1.087
  258 10000  4.00  0.20  2.00  0.00  0.00 -19.350 -19.328 -20.128 -19.833 -19.321   1.285   1.285  -0.013   0.147   1.014   1.014
  259 10000  4.50  0.20  2.00  0.00  0.00 -19.384 -19.362 -20.093 -19.834 -19.327   1.252   1.252  -0.007   0.177   0.910   0.910
  260 10000  5.00  0.20  2.00  0.00  0.00 -19.425 -19.402 -20.047 -19.831 -19.333   1.209   1.209   0.001   0.212   0.779   0.780
  261 10250  2.00  0.20  2.00  0.00  0.00 -19.562 -19.540 -20.190 -19.844 -19.352   1.084   1.084   0.008   0.075   0.916   0.917
  262 10250  2.50  0.20  2.00  0.00  0.00 -19.490 -19.468 -20.226 -19.875 -19.365   1.186   1.187  -0.009   0.087   1.028   1.029
  263 10250  3.00  0.20  2.00  0.00  0.00 -19.457 -19.434 -20.232 -19.887 -19.370   1.232   1.233  -0.017   0.101   1.062   1.062
  264 10250  3.50  0.20  2.00  0.00  0.00 -19.450 -19.428 -20.222 -19.892 -19.373   1.244   1.244  -0.019   0.119   1.043   1.043
  265 10250  4.00  0.20  2.00  0.00  0.00 -19.463 -19.441 -20.199 -19.894 -19.376   1.233   1.234  -0.018   0.142   0.984   0.984
  266 10250  4.50  0.20  2.00  0.00  0.00 -19.490 -19.468 -20.167 -19.895 -19.381   1.207   1.207  -0.013   0.170   0.891   0.891
  267 10250  5.00  0.20  2.00  0.00  0.00 -19.527 -19.505 -20.125 -19.894 -19.388   1.169   1.170  -0.006   0.205   0.770   0.770
  268 10500  2.00  0.20  2.00  0.00  0.00 -19.700 -19.677 -20.251 -19.901 -19.407   1.003   1.004   0.006   0.073   0.843   0.843
  269 10500  2.50  0.20  2.00  0.00  0.00 -19.624 -19.601 -20.288 -19.933 -19.421   1.111   1.111  -0.012   0.085   0.961   0.961
  270 10500  3.00  0.20  2.00  0.00  0.00 -19.583 -19.561 -20.295 -19.945 -19.426   1.164   1.165  -0.020   0.099   1.004   1.004
  271 10500  3.50  0.20  2.00  0.00  0.00 -19.568 -19.546 -20.287 -19.950 -19.427   1.184   1.185  -0.023   0.116   0.997   0.997
  272 10500  4.00  0.20  2.00  0.00  0.00 -19.572 -19.550 -20.266 -19.952 -19.430   1.182   1.182  -0.022   0.137   0.950   0.950
  273 10500  4.50  0.20  2.00  0.00  0.00 -19.592 -19.570 -20.236 -19.952 -19.434   1.162   1.162  -0.019   0.164   0.869   0.869
  274 10500  5.00  0.20  2.00  0.00  0.00 -19.624 -19.602 -20.196 -19.953 -19.440   1.131   1.131  -0.013   0.198   0.758   0.758
  275 10750  2.00  0.20  2.00  0.00  0.00 -19.827 -19.805 -20.308 -19.955 -19.459   0.930   0.930   0.004   0.072   0.776   0.777
  276 10750  2.50  0.20  2.00  0.00  0.00 -19.751 -19.728 -20.347 -19.988 -19.474   1.039   1.040  -0.014   0.084   0.897   0.898
  277 10750  3.00  0.20  2.00  0.00  0.00 -19.705 -19.683 -20.356 -20.001 -19.479   1.098   1.099  -0.023   0.097   0.947   0.947
  278 10750  3.50  0.20  2.00  0.00  0.00 -19.683 -19.660 -20.348 -20.006 -19.480   1.125   1.126  -0.026   0.113   0.949   0.950
  279 10750  4.00  0.20  2.00  0.00  0.00 -19.679 -19.657 -20.329 -20.007 -19.481   1.130   1.130  -0.026   0.134   0.913   0.913
  280 10750  4.50  0.20  2.00  0.00  0.00 -19.692 -19.670 -20.300 -20.007 -19.484   1.117   1.118  -0.024   0.160   0.844   0.844
  281 10750  5.00  0.20  2.00  0.00  0.00 -19.718 -19.696 -20.263 -20.007 -19.489   1.092   1.092  -0.018   0.192   0.743   0.743
  282 11000  2.00  0.20  2.00  0.00  0.00 -19.946 -19.923 -20.363 -20.007 -19.509   0.863   0.864   0.002   0.071   0.716   0.716
  283 11000  2.50  0.20  2.00  0.00  0.00 -19.870 -19.848 -20.404 -20.041 -19.525   0.973   0.974  -0.016   0.083   0.838   0.839
  284 11000  3.00  0.20  2.00  0.00  0.00 -19.822 -19.799 -20.413 -20.055 -19.530   1.035   1.035  -0.025   0.096   0.892   0.892
  285 11000  3.50  0.20  2.00  0.00  0.00 -19.794 -19.772 -20.406 -20.059 -19.530   1.067   1.068  -0.029   0.111   0.901   0.902
  286 11000  4.00  0.20  2.00  0.00  0.00 -19.784 -19.762 -20.388 -20.060 -19.530   1.078   1.078  -0.030   0.131   0.875   0.875
  287 11000  4.50  0.20  2.00  0.00  0.00 -19.789 -19.767 -20.361 -20.060 -19.532   1.072   1.072  -0.028   0.155   0.815   0.816
  288 11000  5.00  0.20  2.00  0.00  0.00 -19.809 -19.787 -20.326 -20.060 -19.536   1.053   1.053  -0.024   0.186   0.725   0.726
  289 11250  2.00  0.20  2.00  0.00  0.00 -20.056 -20.034 -20.416 -20.057 -19.557   0.802   0.803   0.000   0.070   0.661   0.662
  290 11250  2.50  0.20  2.00  0.00  0.00 -19.982 -19.960 -20.458 -20.092 -19.574   0.912   0.912  -0.018   0.082   0.783   0.784
  291 11250  3.00  0.20  2.00  0.00  0.00 -19.933 -19.911 -20.468 -20.106 -19.578   0.975   0.975  -0.028   0.094   0.840   0.840
  292 11250  3.50  0.20  2.00  0.00  0.00 -19.902 -19.879 -20.462 -20.111 -19.579   1.011   1.011  -0.032   0.109   0.854   0.854
  293 11250  4.00  0.20  2.00  0.00  0.00 -19.886 -19.864 -20.445 -20.111 -19.578   1.027   1.027  -0.033   0.128   0.835   0.835
  294 11250  4.50  0.20  2.00  0.00  0.00 -19.885 -19.863 -20.419 -20.110 -19.578   1.027   1.027  -0.032   0.152   0.785   0.785
  295 11250  5.00  0.20  2.00  0.00  0.00 -19.898 -19.876 -20.385 -20.110 -19.582   1.013   1.014  -0.028   0.181   0.705   0.705
  296 11500  2.00  0.20  2.00  0.00  0.00 -20.160 -20.137 -20.467 -20.105 -19.602   0.747   0.748  -0.002   0.069   0.611   0.612
  297 11500  2.50  0.20  2.00  0.00  0.00 -20.088 -20.065 -20.510 -20.141 -19.620   0.855   0.856  -0.021   0.081   0.733   0.734
  298 11500  3.00  0.20  2.00  0.00  0.00 -20.039 -20.016 -20.521 -20.155 -19.625   0.919   0.919  -0.030   0.093   0.791   0.791
  299 11500  3.50  0.20  2.00  0.00  0.00 -20.005 -19.983 -20.516 -20.160 -19.625   0.957   0.957  -0.034   0.108   0.808   0.809
  300 11500  4.00  0.20  2.00  0.00  0.00 -19.985 -19.963 -20.499 -20.160 -19.624   0.977   0.977  -0.036   0.126   0.795   0.795
  301 11500  4.50  0.20  2.00  0.00  0.00 -19.979 -19.957 -20.474 -20.159 -19.624   0.981   0.982  -0.035   0.148   0.753   0.753
  302 11500  5.00  0.20  2.00  0.00  0.00 -19.986 -19.964 -20.442 -20.158 -19.626   0.973   0.974  -0.032   0.177   0.682   0.682
  303 11750  2.00  0.20  2.00  0.00  0.00 -20.257 -20.234 -20.515 -20.151 -19.646   0.696   0.697  -0.004   0.068   0.566   0.566
  304 11750  2.50  0.20  2.00  0.00  0.00 -20.187 -20.164 -20.560 -20.188 -19.665   0.803   0.804  -0.023   0.080   0.687   0.688
  305 11750  3.00  0.20  2.00  0.00  0.00 -20.139 -20.116 -20.572 -20.203 -19.671   0.866   0.867  -0.032   0.092   0.745   0.746
  306 11750  3.50  0.20  2.00  0.00  0.00 -20.104 -20.082 -20.567 -20.207 -19.671   0.905   0.906  -0.037   0.106   0.765   0.765
  307 11750  4.00  0.20  2.00  0.00  0.00 -20.082 -20.059 -20.551 -20.207 -19.669   0.928   0.928  -0.038   0.124   0.755   0.756
  308 11750  4.50  0.20  2.00  0.00  0.00 -20.071 -20.049 -20.527 -20.206 -19.668   0.937   0.937  -0.038   0.146   0.719   0.720
  309 11750  5.00  0.20  2.00  0.00  0.00 -20.073 -20.050 -20.496 -20.204 -19.669   0.933   0.934  -0.036   0.173   0.657   0.657
  310 12000  2.50  0.20  2.00  0.00  0.00 -20.280 -20.257 -20.608 -20.233 -19.708   0.755   0.756  -0.025   0.079   0.645   0.646
  311 12000  3.00  0.20  2.00  0.00  0.00 -20.233 -20.210 -20.621 -20.248 -19.714   0.817   0.818  -0.034   0.091   0.703   0.703
  312 12000  3.50  0.20  2.00  0.00  0.00 -20.199 -20.176 -20.617 -20.253 -19.714   0.857   0.857  -0.039   0.105   0.723   0.724
  313 12000  4.00  0.20  2.00  0.00  0.00 -20.175 -20.152 -20.601 -20.253 -19.712   0.880   0.881  -0.041   0.122   0.716   0.717
  314 12000  4.50  0.20  2.00  0.00  0.00 -20.161 -20.138 -20.577 -20.251 -19.710   0.892   0.893  -0.041   0.143   0.685   0.686
  315 12000  5.00  0.20  2.00  0.00  0.00 -20.158 -20.135 -20.547 -20.249 -19.710   0.893   0.894  -0.039   0.169   0.630   0.631
  316 12250  2.50  0.20  2.00  0.00  0.00 -20.368 -20.345 -20.655 -20.277 -19.750   0.711   0.712  -0.027   0.078   0.607   0.607
  317 12250  3.00  0.20  2.00  0.00  0.00 -20.322 -20.299 -20.668 -20.292 -19.756   0.772   0.773  -0.037   0.090   0.664   0.665
  318 12250  3.50  0.20  2.00  0.00  0.00 -20.288 -20.266 -20.664 -20.297 -19.756   0.811   0.812  -0.041   0.104   0.685   0.685
  319 12250  4.00  0.20  2.00  0.00  0.00 -20.264 -20.241 -20.649 -20.297 -19.754   0.836   0.836  -0.043   0.120   0.680   0.680
  320 12250  4.50  0.20  2.00  0.00  0.00 -20.247 -20.225 -20.626 -20.295 -19.752   0.850   0.850  -0.043   0.141   0.652   0.653
  321 12250  5.00  0.20  2.00  0.00  0.00 -20.241 -20.218 -20.597 -20.293 -19.751   0.854   0.854  -0.042   0.166   0.602   0.603
  322 12500  2.50  0.20  2.00  0.00  0.00 -20.451 -20.428 -20.700 -20.319 -19.790   0.670   0.671  -0.029   0.078   0.571   0.572
  323 12500  3.00  0.20  2.00  0.00  0.00 -20.406 -20.384 -20.713 -20.335 -19.796   0.730   0.731  -0.039   0.089   0.628   0.629
  324 12500  3.50  0.20  2.00  0.00  0.00 -20.374 -20.351 -20.710 -20.340 -19.796   0.768   0.769  -0.044   0.102   0.649   0.650
  325 12500  4.00  0.20  2.00  0.00  0.00 -20.349 -20.326 -20.696 -20.340 -19.794   0.793   0.794  -0.046   0.119   0.645   0.645
  326 12500  4.50  0.20  2.00  0.00  0.00 -20.331 -20.309 -20.673 -20.337 -19.792   0.808   0.809  -0.046   0.139   0.619   0.620
  327 12500  5.00  0.20  2.00  0.00  0.00 -20.322 -20.300 -20.645 -20.335 -19.791   0.815   0.815  -0.044   0.164   0.574   0.575
  328 12750  2.50  0.20  2.00  0.00  0.00 -20.531 -20.508 -20.743 -20.360 -19.829   0.631   0.632  -0.031   0.077   0.538   0.538
  329 12750  3.00  0.20  2.00  0.00  0.00 -20.487 -20.464 -20.757 -20.376 -19.835   0.691   0.692  -0.041   0.088   0.595   0.595
  330 12750  3.50  0.20  2.00  0.00  0.00 -20.455 -20.432 -20.755 -20.381 -19.835   0.729   0.729  -0.046   0.101   0.616   0.616
  331 12750  4.00  0.20  2.00  0.00  0.00 -20.430 -20.407 -20.741 -20.381 -19.833   0.753   0.754  -0.048   0.118   0.612   0.613
  332 12750  4.50  0.20  2.00  0.00  0.00 -20.412 -20.389 -20.718 -20.379 -19.831   0.769   0.769  -0.048   0.137   0.588   0.589
  333 12750  5.00  0.20  2.00  0.00  0.00 -20.401 -20.378 -20.690 -20.376 -19.829   0.777   0.778  -0.047   0.161   0.546   0.547
  334 13000  2.50  0.20  2.00  0.00  0.00 -20.607 -20.584 -20.785 -20.400 -19.867   0.595   0.596  -0.033   0.076   0.506   0.507
  335 13000  3.00  0.20  2.00  0.00  0.00 -20.563 -20.540 -20.800 -20.416 -19.873   0.655   0.656  -0.043   0.087   0.564   0.564
  336 13000  3.50  0.20  2.00  0.00  0.00 -20.531 -20.509 -20.798 -20.421 -19.873   0.692   0.692  -0.048   0.100   0.585   0.585
  337 13000  4.00  0.20  2.00  0.00  0.00 -20.508 -20.485 -20.784 -20.421 -19.871   0.716   0.716  -0.050   0.116   0.581   0.582
  338 13000  4.50  0.20  2.00  0.00  0.00 -20.489 -20.467 -20.762 -20.418 -19.868   0.731   0.732  -0.050   0.135   0.559   0.559
  339 13000  5.00  0.20  2.00  0.00  0.00 -20.477 -20.454 -20.735 -20.415 -19.866   0.741   0.741  -0.049   0.159   0.519   0.520
  340 14000  2.00  0.20  2.00  0.00  0.00 -20.964 -20.941 -20.893 -20.509 -19.991   0.347   0.348  -0.018   0.064   0.254   0.255
  341 14000  2.50  0.20  2.00  0.00  0.00 -20.883 -20.861 -20.944 -20.549 -20.009   0.468   0.469  -0.040   0.074   0.398   0.398
  342 14000  3.00  0.20  2.00  0.00  0.00 -20.837 -20.815 -20.959 -20.564 -20.013   0.529   0.529  -0.051   0.085   0.458   0.459
  343 14000  3.50  0.20  2.00  0.00  0.00 -20.807 -20.785 -20.958 -20.570 -20.014   0.564   0.565  -0.056   0.097   0.480   0.481
  344 14000  4.00  0.20  2.00  0.00  0.00 -20.786 -20.763 -20.946 -20.570 -20.012   0.587   0.587  -0.059   0.112   0.478   0.478
  345 14000  4.50  0.20  2.00  0.00  0.00 -20.768 -20.745 -20.924 -20.567 -20.008   0.601   0.601  -0.058   0.130   0.456   0.456
  346 14000  5.00  0.20  2.00  0.00  0.00 -20.754 -20.732 -20.898 -20.563 -20.005   0.610   0.611  -0.057   0.151   0.420   0.421
  347 15000  2.50  0.20  2.00  0.00  0.00 -21.128 -21.105 -21.090 -20.687 -20.141   0.361   0.362  -0.046   0.072   0.307   0.308
  348 15000  3.00  0.20  2.00  0.00  0.00 -21.076 -21.053 -21.103 -20.699 -20.142   0.425   0.426  -0.057   0.083   0.373   0.374
  349 15000  3.50  0.20  2.00  0.00  0.00 -21.044 -21.022 -21.102 -20.704 -20.141   0.462   0.463  -0.063   0.094   0.398   0.399
  350 15000  4.00  0.20  2.00  0.00  0.00 -21.024 -21.001 -21.092 -20.705 -20.139   0.484   0.484  -0.066   0.109   0.397   0.398
  351 15000  4.50  0.20  2.00  0.00  0.00 -21.007 -20.984 -21.071 -20.701 -20.135   0.496   0.497  -0.066   0.125   0.376   0.377
  352 15000  5.00  0.20  2.00  0.00  0.00 -20.993 -20.970 -21.043 -20.695 -20.130   0.504   0.505  -0.065   0.145   0.341   0.342
  353 16000  2.50  0.20  2.00  0.00  0.00 -21.352 -21.329 -21.227 -20.817 -20.265   0.266   0.267  -0.051   0.071   0.226   0.227
  354 16000  3.00  0.20  2.00  0.00  0.00 -21.290 -21.267 -21.236 -20.824 -20.261   0.337   0.338  -0.063   0.080   0.301   0.302
  355 16000  3.50  0.20  2.00  0.00  0.00 -21.255 -21.232 -21.235 -20.828 -20.258   0.375   0.376  -0.070   0.092   0.329   0.330
  356 16000  4.00  0.20  2.00  0.00  0.00 -21.233 -21.210 -21.225 -20.829 -20.256   0.398   0.399  -0.073   0.105   0.331   0.332
  357 16000  4.50  0.20  2.00  0.00  0.00 -21.216 -21.193 -21.205 -20.824 -20.251   0.410   0.411  -0.074   0.122   0.312   0.313
  358 16000  5.00  0.20  2.00  0.00  0.00 -21.201 -21.178 -21.177 -20.816 -20.244   0.417   0.418  -0.072   0.140   0.278   0.279
  359 17000  2.50  0.20  2.00  0.00  0.00 -21.563 -21.540 -21.355 -20.940 -20.385   0.179   0.180  -0.055   0.068   0.150   0.151
  360 17000  3.00  0.20  2.00  0.00  0.00 -21.486 -21.463 -21.362 -20.942 -20.374   0.259   0.260  -0.068   0.078   0.237   0.238
  361 17000  3.50  0.20  2.00  0.00  0.00 -21.445 -21.422 -21.358 -20.943 -20.368   0.299   0.300  -0.075   0.089   0.269   0.270
  362 17000  4.00  0.20  2.00  0.00  0.00 -21.422 -21.399 -21.349 -20.943 -20.364   0.323   0.324  -0.079   0.102   0.274   0.275
  363 17000  4.50  0.20  2.00  0.00  0.00 -21.405 -21.382 -21.331 -20.940 -20.360   0.337   0.338  -0.080   0.118   0.258   0.259
  364 17000  5.00  0.20  2.00  0.00  0.00 -21.387 -21.364 -21.301 -20.929 -20.351   0.344   0.345  -0.078   0.136   0.227   0.227
