
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   55  4500  5.00 -2.00  1.00  1.25  0.00 -14.254 -14.235 -15.024 -15.453 -15.597   2.002   1.999   0.644   0.215   0.282   0.279
   56  4750  0.00 -2.00  1.00  1.25  0.00 -13.997 -13.980 -15.245 -15.690 -15.899   2.495   2.490   0.709   0.165   0.745   0.741
   57  4750  0.50 -2.00  1.00  1.25  0.00 -14.251 -14.233 -15.353 -15.749 -15.914   2.300   2.296   0.665   0.159   0.649   0.645
   58  4750  1.00 -2.00  1.00  1.25  0.00 -14.482 -14.464 -15.442 -15.796 -15.924   2.116   2.112   0.628   0.155   0.548   0.544
   59  4750  1.50 -2.00  1.00  1.25  0.00 -14.678 -14.659 -15.509 -15.831 -15.929   1.955   1.952   0.598   0.152   0.451   0.448
   60  4750  2.00 -2.00  1.00  1.25  0.00 -14.825 -14.806 -15.553 -15.854 -15.931   1.831   1.828   0.577   0.153   0.369   0.365
   61  4750  2.50 -2.00  1.00  1.25  0.00 -14.922 -14.902 -15.577 -15.870 -15.932   1.750   1.747   0.563   0.158   0.306   0.303
   62  4750  3.00 -2.00  1.00  1.25  0.00 -14.971 -14.952 -15.587 -15.880 -15.934   1.711   1.708   0.554   0.168   0.265   0.262
   63  4750  3.50 -2.00  1.00  1.25  0.00 -14.981 -14.961 -15.584 -15.886 -15.938   1.708   1.705   0.552   0.180   0.243   0.241
   64  4750  4.00 -2.00  1.00  1.25  0.00 -14.961 -14.941 -15.572 -15.888 -15.942   1.730   1.727   0.554   0.191   0.238   0.235
   65  4750  4.50 -2.00  1.00  1.25  0.00 -14.929 -14.909 -15.557 -15.883 -15.945   1.756   1.754   0.561   0.194   0.244   0.242
   66  4750  5.00 -2.00  1.00  1.25  0.00 -14.902 -14.882 -15.541 -15.872 -15.946   1.772   1.770   0.574   0.186   0.251   0.248
   67  5000  0.00 -2.00  1.00  1.25  0.00 -14.675 -14.656 -15.865 -16.159 -16.256   2.286   2.282   0.597   0.126   0.839   0.835
   68  5000  0.50 -2.00  1.00  1.25  0.00 -14.896 -14.877 -15.929 -16.186 -16.255   2.092   2.088   0.569   0.116   0.719   0.715
   69  5000  1.00 -2.00  1.00  1.25  0.00 -15.095 -15.075 -15.978 -16.205 -16.252   1.913   1.910   0.547   0.110   0.598   0.595
   70  5000  1.50 -2.00  1.00  1.25  0.00 -15.260 -15.241 -16.010 -16.217 -16.247   1.759   1.756   0.530   0.107   0.484   0.481
   71  5000  2.00 -2.00  1.00  1.25  0.00 -15.388 -15.369 -16.028 -16.224 -16.242   1.638   1.635   0.517   0.108   0.385   0.383
   72  5000  2.50 -2.00  1.00  1.25  0.00 -15.476 -15.457 -16.035 -16.229 -16.238   1.554   1.552   0.509   0.113   0.308   0.305
   73  5000  3.00 -2.00  1.00  1.25  0.00 -15.523 -15.504 -16.034 -16.232 -16.238   1.511   1.508   0.506   0.122   0.254   0.252
   74  5000  3.50 -2.00  1.00  1.25  0.00 -15.536 -15.516 -16.025 -16.235 -16.241   1.501   1.499   0.506   0.133   0.222   0.220
   75  5000  4.00 -2.00  1.00  1.25  0.00 -15.522 -15.503 -16.013 -16.236 -16.245   1.516   1.514   0.509   0.144   0.209   0.206
   76  5000  4.50 -2.00  1.00  1.25  0.00 -15.496 -15.476 -15.998 -16.235 -16.249   1.541   1.539   0.514   0.151   0.207   0.205
   77  5000  5.00 -2.00  1.00  1.25  0.00 -15.469 -15.449 -15.985 -16.230 -16.252   1.562   1.560   0.522   0.151   0.213   0.211
   78  5250  0.00 -2.00  1.00  1.25  0.00 -15.192 -15.172 -16.389 -16.564 -16.567   2.174   2.172   0.503   0.100   0.965   0.962
   79  5250  0.50 -2.00  1.00  1.25  0.00 -15.386 -15.367 -16.420 -16.569 -16.556   1.984   1.982   0.487   0.090   0.827   0.824
   80  5250  1.00 -2.00  1.00  1.25  0.00 -15.564 -15.544 -16.440 -16.569 -16.544   1.807   1.805   0.475   0.083   0.689   0.687
   81  5250  1.50 -2.00  1.00  1.25  0.00 -15.716 -15.696 -16.449 -16.565 -16.532   1.651   1.649   0.467   0.078   0.559   0.557
   82  5250  2.00 -2.00  1.00  1.25  0.00 -15.838 -15.818 -16.448 -16.558 -16.520   1.522   1.520   0.462   0.077   0.442   0.440
   83  5250  2.50 -2.00  1.00  1.25  0.00 -15.930 -15.910 -16.441 -16.551 -16.510   1.423   1.421   0.459   0.080   0.342   0.340
   84  5250  3.00 -2.00  1.00  1.25  0.00 -15.988 -15.968 -16.429 -16.546 -16.505   1.360   1.358   0.460   0.086   0.266   0.265
   85  5250  3.50 -2.00  1.00  1.25  0.00 -16.014 -15.993 -16.416 -16.544 -16.506   1.332   1.330   0.462   0.095   0.216   0.214
   86  5250  4.00 -2.00  1.00  1.25  0.00 -16.010 -15.990 -16.400 -16.544 -16.510   1.335   1.333   0.466   0.106   0.188   0.186
   87  5250  4.50 -2.00  1.00  1.25  0.00 -15.990 -15.970 -16.384 -16.543 -16.516   1.355   1.353   0.473   0.116   0.176   0.174
   88  5250  5.00 -2.00  1.00  1.25  0.00 -15.965 -15.945 -16.369 -16.540 -16.521   1.377   1.375   0.480   0.120   0.175   0.173
   89  5500  0.00 -2.00  1.00  1.25  0.00 -15.591 -15.571 -16.842 -16.921 -16.844   2.132   2.130   0.424   0.084   1.114   1.112
   90  5500  0.50 -2.00  1.00  1.25  0.00 -15.762 -15.742 -16.847 -16.911 -16.828   1.951   1.949   0.417   0.076   0.963   0.962
   91  5500  1.00 -2.00  1.00  1.25  0.00 -15.923 -15.903 -16.845 -16.898 -16.810   1.777   1.775   0.413   0.069   0.811   0.810
   92  5500  1.50 -2.00  1.00  1.25  0.00 -16.066 -16.046 -16.836 -16.882 -16.793   1.618   1.616   0.411   0.064   0.665   0.664
   93  5500  2.00 -2.00  1.00  1.25  0.00 -16.187 -16.166 -16.820 -16.864 -16.775   1.479   1.478   0.411   0.062   0.532   0.530
   94  5500  2.50 -2.00  1.00  1.25  0.00 -16.285 -16.264 -16.801 -16.847 -16.760   1.364   1.362   0.413   0.062   0.412   0.411
   95  5500  3.00 -2.00  1.00  1.25  0.00 -16.359 -16.338 -16.781 -16.832 -16.748   1.276   1.274   0.416   0.065   0.312   0.311
   96  5500  3.50 -2.00  1.00  1.25  0.00 -16.406 -16.385 -16.762 -16.823 -16.743   1.220   1.218   0.420   0.070   0.237   0.236
   97  5500  4.00 -2.00  1.00  1.25  0.00 -16.423 -16.403 -16.744 -16.820 -16.745   1.198   1.197   0.426   0.079   0.188   0.186
   98  5500  4.50 -2.00  1.00  1.25  0.00 -16.418 -16.397 -16.727 -16.818 -16.751   1.203   1.201   0.433   0.087   0.160   0.158
   99  5500  5.00 -2.00  1.00  1.25  0.00 -16.400 -16.380 -16.711 -16.817 -16.758   1.219   1.217   0.441   0.094   0.148   0.146
  100  5750  0.00 -2.00  1.00  1.25  0.00 -15.909 -15.888 -17.242 -17.242 -17.095   2.135   2.134   0.354   0.075   1.277   1.275
  101  5750  0.50 -2.00  1.00  1.25  0.00 -16.057 -16.037 -17.228 -17.222 -17.076   1.967   1.965   0.354   0.069   1.119   1.117
  102  5750  1.00 -2.00  1.00  1.25  0.00 -16.205 -16.184 -17.210 -17.200 -17.056   1.797   1.796   0.356   0.063   0.956   0.955
  103  5750  1.50 -2.00  1.00  1.25  0.00 -16.342 -16.321 -17.186 -17.176 -17.036   1.636   1.635   0.360   0.059   0.796   0.795
  104  5750  2.00 -2.00  1.00  1.25  0.00 -16.462 -16.441 -17.157 -17.149 -17.014   1.490   1.488   0.365   0.056   0.645   0.644
  105  5750  2.50 -2.00  1.00  1.25  0.00 -16.565 -16.544 -17.127 -17.124 -16.994   1.361   1.360   0.370   0.055   0.508   0.507
  106  5750  3.00 -2.00  1.00  1.25  0.00 -16.651 -16.630 -17.098 -17.100 -16.976   1.252   1.251   0.376   0.056   0.387   0.386
  107  5750  3.50 -2.00  1.00  1.25  0.00 -16.717 -16.696 -17.072 -17.083 -16.965   1.168   1.167   0.382   0.058   0.286   0.285
  108  5750  4.00 -2.00  1.00  1.25  0.00 -16.759 -16.738 -17.051 -17.072 -16.961   1.115   1.114   0.388   0.063   0.212   0.210
  109  5750  4.50 -2.00  1.00  1.25  0.00 -16.776 -16.755 -17.032 -17.068 -16.963   1.094   1.093   0.396   0.069   0.163   0.162
  110  5750  5.00 -2.00  1.00  1.25  0.00 -16.773 -16.752 -17.016 -17.066 -16.970   1.095   1.094   0.404   0.075   0.136   0.135
  111  6000  0.00 -2.00  1.00  1.25  0.00 -16.171 -16.150 -17.607 -17.534 -17.324   2.165   2.164   0.290   0.066   1.450   1.450
  112  6000  0.50 -2.00  1.00  1.25  0.00 -16.299 -16.278 -17.575 -17.509 -17.306   2.012   2.011   0.298   0.065   1.284   1.283
  113  6000  1.00 -2.00  1.00  1.25  0.00 -16.434 -16.413 -17.543 -17.481 -17.286   1.849   1.848   0.305   0.062   1.113   1.113
  114  6000  1.50 -2.00  1.00  1.25  0.00 -16.565 -16.544 -17.508 -17.451 -17.264   1.688   1.687   0.313   0.059   0.942   0.941
  115  6000  2.00 -2.00  1.00  1.25  0.00 -16.686 -16.665 -17.469 -17.419 -17.240   1.535   1.534   0.321   0.057   0.776   0.776
  116  6000  2.50 -2.00  1.00  1.25  0.00 -16.793 -16.772 -17.430 -17.386 -17.216   1.395   1.394   0.330   0.056   0.622   0.621
  117  6000  3.00 -2.00  1.00  1.25  0.00 -16.888 -16.867 -17.391 -17.355 -17.193   1.269   1.268   0.338   0.055   0.481   0.481
  118  6000  3.50 -2.00  1.00  1.25  0.00 -16.968 -16.946 -17.357 -17.329 -17.175   1.164   1.163   0.346   0.055   0.359   0.358
  119  6000  4.00 -2.00  1.00  1.25  0.00 -17.030 -17.009 -17.329 -17.310 -17.164   1.082   1.081   0.353   0.057   0.259   0.258
  120  6000  4.50 -2.00  1.00  1.25  0.00 -17.070 -17.049 -17.307 -17.300 -17.161   1.032   1.031   0.361   0.060   0.186   0.185
  121  6000  5.00 -2.00  1.00  1.25  0.00 -17.087 -17.066 -17.290 -17.295 -17.164   1.010   1.009   0.369   0.065   0.140   0.138
  122  6250  0.50 -2.00  1.00  1.25  0.00 -16.506 -16.485 -17.897 -17.775 -17.519   2.071   2.070   0.244   0.063   1.455   1.454
  123  6250  1.00 -2.00  1.00  1.25  0.00 -16.628 -16.607 -17.852 -17.744 -17.501   1.918   1.917   0.256   0.064   1.274   1.274
  124  6250  1.50 -2.00  1.00  1.25  0.00 -16.753 -16.732 -17.808 -17.711 -17.479   1.759   1.759   0.268   0.063   1.095   1.094
  125  6250  2.00 -2.00  1.00  1.25  0.00 -16.873 -16.852 -17.762 -17.674 -17.454   1.603   1.602   0.279   0.062   0.918   0.917
  126  6250  2.50 -2.00  1.00  1.25  0.00 -16.985 -16.964 -17.714 -17.636 -17.427   1.453   1.453   0.291   0.061   0.749   0.748
  127  6250  3.00 -2.00  1.00  1.25  0.00 -17.086 -17.065 -17.667 -17.599 -17.401   1.315   1.314   0.302   0.059   0.590   0.590
  128  6250  3.50 -2.00  1.00  1.25  0.00 -17.176 -17.155 -17.624 -17.565 -17.377   1.191   1.190   0.312   0.058   0.449   0.448
  129  6250  4.00 -2.00  1.00  1.25  0.00 -17.253 -17.232 -17.587 -17.538 -17.359   1.086   1.086   0.321   0.058   0.326   0.325
  130  6250  4.50 -2.00  1.00  1.25  0.00 -17.313 -17.292 -17.559 -17.519 -17.348   1.008   1.007   0.329   0.059   0.228   0.228
  131  6250  5.00 -2.00  1.00  1.25  0.00 -17.351 -17.330 -17.538 -17.509 -17.347   0.960   0.959   0.338   0.062   0.159   0.158
  132  6500  0.50 -2.00  1.00  1.25  0.00 -16.693 -16.672 -18.207 -18.024 -17.712   2.132   2.132   0.188   0.057   1.639   1.639
  133  6500  1.00 -2.00  1.00  1.25  0.00 -16.802 -16.780 -18.145 -17.991 -17.700   1.991   1.991   0.209   0.066   1.439   1.438
  134  6500  1.50 -2.00  1.00  1.25  0.00 -16.919 -16.897 -18.091 -17.956 -17.681   1.839   1.839   0.225   0.069   1.249   1.248
  135  6500  2.00 -2.00  1.00  1.25  0.00 -17.037 -17.015 -18.037 -17.917 -17.656   1.682   1.682   0.239   0.069   1.063   1.063
  136  6500  2.50 -2.00  1.00  1.25  0.00 -17.150 -17.129 -17.983 -17.876 -17.629   1.527   1.527   0.253   0.069   0.882   0.881
  137  6500  3.00 -2.00  1.00  1.25  0.00 -17.257 -17.236 -17.928 -17.833 -17.599   1.378   1.378   0.266   0.068   0.708   0.708
  138  6500  3.50 -2.00  1.00  1.25  0.00 -17.355 -17.333 -17.877 -17.793 -17.571   1.240   1.240   0.279   0.066   0.549   0.548
  139  6500  4.00 -2.00  1.00  1.25  0.00 -17.443 -17.421 -17.832 -17.757 -17.547   1.117   1.116   0.290   0.065   0.407   0.406
  140  6500  4.50 -2.00  1.00  1.25  0.00 -17.517 -17.496 -17.796 -17.730 -17.529   1.015   1.014   0.299   0.064   0.286   0.286
  141  6500  5.00 -2.00  1.00  1.25  0.00 -17.574 -17.552 -17.769 -17.712 -17.521   0.940   0.940   0.309   0.064   0.194   0.193
  142  6750  0.50 -2.00  1.00  1.25  0.00 -16.879 -16.857 -18.475 -18.250 -17.894   2.173   2.173   0.144   0.060   1.763   1.763
  143  6750  1.00 -2.00  1.00  1.25  0.00 -16.966 -16.944 -18.430 -18.224 -17.882   2.060   2.060   0.158   0.065   1.613   1.612
  144  6750  1.50 -2.00  1.00  1.25  0.00 -17.073 -17.051 -18.361 -18.187 -17.869   1.917   1.916   0.182   0.074   1.403   1.403
  145  6750  2.00 -2.00  1.00  1.25  0.00 -17.185 -17.163 -18.298 -18.147 -17.847   1.764   1.764   0.200   0.078   1.205   1.205
  146  6750  2.50 -2.00  1.00  1.25  0.00 -17.298 -17.276 -18.237 -18.104 -17.820   1.608   1.607   0.217   0.078   1.015   1.015
  147  6750  3.00 -2.00  1.00  1.25  0.00 -17.408 -17.386 -18.177 -18.058 -17.790   1.452   1.452   0.232   0.078   0.830   0.830
  148  6750  3.50 -2.00  1.00  1.25  0.00 -17.511 -17.490 -18.118 -18.012 -17.758   1.303   1.303   0.246   0.077   0.655   0.655
  149  6750  4.00 -2.00  1.00  1.25  0.00 -17.607 -17.585 -18.065 -17.970 -17.729   1.165   1.164   0.259   0.075   0.496   0.495
  150  6750  4.50 -2.00  1.00  1.25  0.00 -17.693 -17.671 -18.020 -17.934 -17.705   1.043   1.043   0.271   0.072   0.355   0.355
  151  6750  5.00 -2.00  1.00  1.25  0.00 -17.764 -17.743 -17.985 -17.908 -17.689   0.945   0.945   0.281   0.070   0.241   0.240
  152  7000  0.50 -2.00  1.00  1.25  0.00 -17.074 -17.051 -18.702 -18.451 -18.065   2.180   2.180   0.113   0.065   1.821   1.822
  153  7000  1.00 -2.00  1.00  1.25  0.00 -17.134 -17.112 -18.676 -18.434 -18.053   2.103   2.103   0.119   0.069   1.726   1.726
  154  7000  1.50 -2.00  1.00  1.25  0.00 -17.223 -17.201 -18.624 -18.406 -18.041   1.985   1.985   0.135   0.076   1.561   1.561
  155  7000  2.00 -2.00  1.00  1.25  0.00 -17.327 -17.305 -18.548 -18.365 -18.026   1.840   1.840   0.160   0.086   1.345   1.345
  156  7000  2.50 -2.00  1.00  1.25  0.00 -17.436 -17.414 -18.479 -18.321 -18.001   1.687   1.687   0.181   0.090   1.144   1.143
  157  7000  3.00 -2.00  1.00  1.25  0.00 -17.545 -17.523 -18.413 -18.273 -17.971   1.530   1.530   0.198   0.090   0.950   0.950
  158  7000  3.50 -2.00  1.00  1.25  0.00 -17.651 -17.630 -18.349 -18.224 -17.938   1.374   1.374   0.214   0.089   0.765   0.765
  159  7000  4.00 -2.00  1.00  1.25  0.00 -17.753 -17.731 -18.288 -18.176 -17.905   1.225   1.225   0.229   0.087   0.590   0.590
  160  7000  4.50 -2.00  1.00  1.25  0.00 -17.847 -17.825 -18.235 -18.133 -17.876   1.088   1.087   0.243   0.084   0.432   0.432
  161  7000  5.00 -2.00  1.00  1.25  0.00 -17.930 -17.908 -18.192 -18.098 -17.852   0.971   0.970   0.254   0.081   0.298   0.298
  162  7250  0.50 -2.00  1.00  1.25  0.00 -17.290 -17.268 -18.890 -18.627 -18.222   2.138   2.139   0.095   0.070   1.806   1.806
  163  7250  1.00 -2.00  1.00  1.25  0.00 -17.314 -17.292 -18.887 -18.621 -18.213   2.109   2.110   0.091   0.072   1.780   1.780
  164  7250  1.50 -2.00  1.00  1.25  0.00 -17.381 -17.359 -18.851 -18.602 -18.202   2.023   2.023   0.099   0.081   1.661   1.661
  165  7250  2.00 -2.00  1.00  1.25  0.00 -17.470 -17.448 -18.791 -18.570 -18.188   1.903   1.903   0.117   0.090   1.485   1.485
  166  7250  2.50 -2.00  1.00  1.25  0.00 -17.570 -17.548 -18.711 -18.525 -18.170   1.757   1.757   0.144   0.100   1.268   1.268
  167  7250  3.00 -2.00  1.00  1.25  0.00 -17.675 -17.653 -18.638 -18.477 -18.142   1.604   1.604   0.165   0.103   1.065   1.065
  168  7250  3.50 -2.00  1.00  1.25  0.00 -17.781 -17.759 -18.568 -18.426 -18.110   1.447   1.447   0.183   0.104   0.871   0.871
  169  7250  4.00 -2.00  1.00  1.25  0.00 -17.885 -17.863 -18.502 -18.375 -18.075   1.291   1.291   0.200   0.102   0.686   0.685
  170  7250  4.50 -2.00  1.00  1.25  0.00 -17.985 -17.963 -18.441 -18.326 -18.041   1.143   1.143   0.215   0.098   0.514   0.513
  171  7250  5.00 -2.00  1.00  1.25  0.00 -18.076 -18.054 -18.390 -18.284 -18.012   1.010   1.010   0.228   0.095   0.362   0.362
  172  7500  0.50 -2.00  1.00  1.25  0.00 -17.552 -17.529 -19.015 -18.762 -18.363   2.012   2.013   0.101   0.075   1.658   1.659
  173  7500  1.00 -2.00  1.00  1.25  0.00 -17.512 -17.490 -19.066 -18.784 -18.357   2.074   2.075   0.073   0.075   1.777   1.777
  174  7500  1.50 -2.00  1.00  1.25  0.00 -17.551 -17.529 -19.046 -18.775 -18.350   2.026   2.026   0.075   0.084   1.708   1.708
  175  7500  2.00 -2.00  1.00  1.25  0.00 -17.620 -17.598 -19.002 -18.753 -18.338   1.935   1.935   0.085   0.095   1.574   1.574
  176  7500  2.50 -2.00  1.00  1.25  0.00 -17.706 -17.684 -18.936 -18.717 -18.322   1.813   1.813   0.104   0.106   1.390   1.390
  177  7500  3.00 -2.00  1.00  1.25  0.00 -17.804 -17.782 -18.852 -18.670 -18.302   1.668   1.668   0.132   0.115   1.173   1.173
  178  7500  3.50 -2.00  1.00  1.25  0.00 -17.906 -17.884 -18.777 -18.619 -18.272   1.515   1.515   0.153   0.118   0.971   0.971
  179  7500  4.00 -2.00  1.00  1.25  0.00 -18.009 -17.987 -18.705 -18.565 -18.237   1.358   1.358   0.172   0.117   0.778   0.778
  180  7500  4.50 -2.00  1.00  1.25  0.00 -18.111 -18.089 -18.639 -18.512 -18.201   1.203   1.203   0.189   0.114   0.595   0.595
  181  7500  5.00 -2.00  1.00  1.25  0.00 -18.207 -18.186 -18.580 -18.464 -18.168   1.059   1.058   0.203   0.110   0.430   0.430
  182  7750  1.00 -2.00  1.00  1.25  0.00 -17.735 -17.712 -19.206 -18.919 -18.484   1.986   1.987   0.066   0.076   1.701   1.702
