
       Teff log g  [M]a Vturb  l/H  E(B-V)   u-b    u0-b     b-y      m1      c1     c10    beta     a0      r*
    1  3500  0.00 -2.00  2.00  1.25  0.00   4.566   4.557   1.469   0.493   0.638   0.630   2.511   2.044   0.172
    2  3500  0.50 -2.00  2.00  1.25  0.00   4.413   4.404   1.344   0.529   0.666   0.657   2.481   1.892   0.220
    3  3500  1.00 -2.00  2.00  1.25  0.00   4.175   4.166   1.234   0.519   0.669   0.660   2.452   1.739   0.258
    4  3500  1.50 -2.00  2.00  1.25  0.00   3.863   3.854   1.159   0.471   0.602   0.593   2.440   1.608   0.251
    5  3500  2.00 -2.00  2.00  1.25  0.00   3.573   3.565   1.121   0.411   0.506   0.498   2.444   1.517   0.217
    6  3500  2.50 -2.00  2.00  1.25  0.00   3.368   3.360   1.093   0.374   0.432   0.425   2.445   1.453   0.192
    7  3500  3.00 -2.00  2.00  1.25  0.00   3.258   3.251   1.079   0.363   0.371   0.364   2.438   1.419   0.179
    8  3500  3.50 -2.00  2.00  1.25  0.00   3.202   3.196   1.077   0.374   0.299   0.293   2.422   1.407   0.170
    9  3500  4.00 -2.00  2.00  1.25  0.00   3.154   3.148   1.080   0.393   0.204   0.199   2.400   1.401   0.159
   10  3500  4.50 -2.00  2.00  1.25  0.00   3.071   3.067   1.088   0.405   0.084   0.080   2.373   1.395   0.144
   11  3500  5.00 -2.00  2.00  1.25  0.00   2.948   2.945   1.098   0.401  -0.051  -0.054   2.338   1.383   0.131
   12  3750  0.00 -2.00  2.00  1.25  0.00   4.106   4.098   1.271   0.468   0.626   0.618   2.547   1.763   0.145
   13  3750  0.50 -2.00  2.00  1.25  0.00   3.918   3.910   1.148   0.507   0.605   0.597   2.530   1.606   0.164
   14  3750  1.00 -2.00  2.00  1.25  0.00   3.687   3.679   1.048   0.515   0.559   0.550   2.508   1.465   0.176
   15  3750  1.50 -2.00  2.00  1.25  0.00   3.458   3.450   0.975   0.506   0.494   0.486   2.481   1.351   0.186
   16  3750  2.00 -2.00  2.00  1.25  0.00   3.258   3.251   0.931   0.482   0.430   0.423   2.459   1.271   0.189
   17  3750  2.50 -2.00  2.00  1.25  0.00   3.100   3.093   0.927   0.431   0.383   0.376   2.456   1.239   0.176
   18  3750  3.00 -2.00  2.00  1.25  0.00   2.985   2.978   0.935   0.377   0.357   0.351   2.459   1.226   0.163
   19  3750  3.50 -2.00  2.00  1.25  0.00   2.908   2.902   0.939   0.348   0.334   0.328   2.455   1.217   0.159
   20  3750  4.00 -2.00  2.00  1.25  0.00   2.858   2.853   0.943   0.337   0.297   0.291   2.444   1.211   0.157
   21  3750  4.50 -2.00  2.00  1.25  0.00   2.802   2.797   0.951   0.334   0.230   0.225   2.426   1.209   0.151
   22  3750  5.00 -2.00  2.00  1.25  0.00   2.714   2.710   0.960   0.331   0.129   0.125   2.401   1.202   0.141
   23  4000  0.00 -2.00  2.00  1.25  0.00   3.676   3.669   1.117   0.386   0.667   0.660   2.558   1.532   0.160
   24  4000  0.50 -2.00  2.00  1.25  0.00   3.454   3.448   1.005   0.406   0.630   0.624   2.549   1.380   0.164
   25  4000  1.00 -2.00  2.00  1.25  0.00   3.205   3.198   0.913   0.410   0.557   0.551   2.538   1.244   0.156
   26  4000  1.50 -2.00  2.00  1.25  0.00   2.976   2.970   0.844   0.408   0.470   0.464   2.524   1.133   0.144
   27  4000  2.00 -2.00  2.00  1.25  0.00   2.802   2.797   0.798   0.407   0.390   0.385   2.509   1.056   0.135
   28  4000  2.50 -2.00  2.00  1.25  0.00   2.700   2.695   0.773   0.410   0.331   0.326   2.490   1.013   0.135
   29  4000  3.00 -2.00  2.00  1.25  0.00   2.651   2.646   0.777   0.393   0.309   0.305   2.479   1.008   0.138
   30  4000  3.50 -2.00  2.00  1.25  0.00   2.623   2.618   0.799   0.354   0.316   0.311   2.476   1.025   0.142
   31  4000  4.00 -2.00  2.00  1.25  0.00   2.586   2.582   0.817   0.316   0.318   0.313   2.473   1.036   0.144
   32  4000  4.50 -2.00  2.00  1.25  0.00   2.544   2.539   0.829   0.292   0.300   0.296   2.464   1.041   0.147
   33  4000  5.00 -2.00  2.00  1.25  0.00   2.489   2.485   0.839   0.277   0.255   0.250   2.449   1.041   0.145
   34  4250  0.00 -2.00  2.00  1.25  0.00   3.051   3.045   0.885   0.316   0.646   0.641   2.557   1.188   0.170
   35  4250  0.50 -2.00  2.00  1.25  0.00   3.051   3.045   0.885   0.316   0.646   0.641   2.551   1.188   0.176
   36  4250  1.00 -2.00  2.00  1.25  0.00   2.813   2.808   0.809   0.313   0.568   0.562   2.544   1.069   0.161
   37  4250  1.50 -2.00  2.00  1.25  0.00   2.601   2.596   0.751   0.310   0.478   0.473   2.538   0.973   0.140
   38  4250  2.00 -2.00  2.00  1.25  0.00   2.439   2.434   0.710   0.309   0.397   0.393   2.530   0.903   0.123
   39  4250  2.50 -2.00  2.00  1.25  0.00   2.338   2.334   0.685   0.315   0.336   0.332   2.521   0.860   0.112
   40  4250  3.00 -2.00  2.00  1.25  0.00   2.296   2.292   0.672   0.326   0.298   0.294   2.510   0.839   0.111
   41  4250  3.50 -2.00  2.00  1.25  0.00   2.299   2.295   0.677   0.328   0.286   0.283   2.499   0.845   0.118
   42  4250  4.00 -2.00  2.00  1.25  0.00   2.305   2.301   0.698   0.305   0.298   0.294   2.493   0.867   0.126
   43  4250  4.50 -2.00  2.00  1.25  0.00   2.291   2.288   0.718   0.274   0.305   0.302   2.488   0.885   0.132
   44  4250  5.00 -2.00  2.00  1.25  0.00   2.258   2.255   0.734   0.246   0.295   0.292   2.480   0.895   0.136
   45  4500  0.00 -2.00  2.00  1.25  0.00   2.876   2.871   0.838   0.244   0.710   0.704   2.553   1.109   0.200
   46  4500  0.50 -2.00  2.00  1.25  0.00   2.673   2.668   0.773   0.241   0.644   0.639   2.550   1.008   0.185
   47  4500  1.00 -2.00  2.00  1.25  0.00   2.466   2.461   0.716   0.235   0.561   0.556   2.546   0.914   0.163
   48  4500  1.50 -2.00  2.00  1.25  0.00   2.281   2.277   0.672   0.230   0.474   0.470   2.541   0.837   0.141
   49  4500  2.00 -2.00  2.00  1.25  0.00   2.139   2.135   0.641   0.230   0.396   0.392   2.537   0.780   0.120
   50  4500  2.50 -2.00  2.00  1.25  0.00   2.047   2.043   0.620   0.235   0.336   0.333   2.532   0.743   0.106
   51  4500  3.00 -2.00  2.00  1.25  0.00   2.003   1.999   0.608   0.244   0.297   0.294   2.527   0.723   0.098
   52  4500  3.50 -2.00  2.00  1.25  0.00   1.999   1.996   0.604   0.255   0.278   0.275   2.521   0.718   0.098
   53  4500  4.00 -2.00  2.00  1.25  0.00   2.019   2.016   0.610   0.260   0.276   0.273   2.513   0.728   0.105
   54  4500  4.50 -2.00  2.00  1.25  0.00   2.032   2.029   0.627   0.247   0.284   0.281   2.508   0.747   0.111
   55  4500  5.00 -2.00  2.00  1.25  0.00   2.027   2.024   0.644   0.225   0.287   0.284   2.503   0.763   0.116
   56  4750  0.00 -2.00  2.00  1.25  0.00   2.543   2.538   0.709   0.181   0.760   0.756   2.555   0.921   0.225
   57  4750  0.50 -2.00  2.00  1.25  0.00   2.350   2.346   0.666   0.175   0.668   0.663   2.551   0.843   0.199
   58  4750  1.00 -2.00  2.00  1.25  0.00   2.167   2.163   0.628   0.170   0.568   0.564   2.547   0.772   0.171
   59  4750  1.50 -2.00  2.00  1.25  0.00   2.007   2.003   0.599   0.167   0.472   0.469   2.544   0.714   0.143
   60  4750  2.00 -2.00  2.00  1.25  0.00   1.883   1.879   0.577   0.168   0.390   0.386   2.541   0.670   0.119
   61  4750  2.50 -2.00  2.00  1.25  0.00   1.799   1.796   0.563   0.172   0.326   0.323   2.538   0.641   0.101
   62  4750  3.00 -2.00  2.00  1.25  0.00   1.756   1.753   0.555   0.181   0.283   0.280   2.535   0.626   0.089
   63  4750  3.50 -2.00  2.00  1.25  0.00   1.748   1.745   0.552   0.191   0.259   0.257   2.532   0.621   0.084
   64  4750  4.00 -2.00  2.00  1.25  0.00   1.763   1.761   0.554   0.201   0.251   0.249   2.528   0.626   0.085
