
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  183  7750  1.50 -2.00  4.00  1.25  0.00 -17.738 -17.716 -19.218 -18.930 -18.487   1.994   1.994   0.057   0.085   1.709   1.710
  184  7750  2.00 -2.00  4.00  1.25  0.00 -17.785 -17.763 -19.188 -18.918 -18.480   1.935   1.936   0.062   0.098   1.614   1.614
  185  7750  2.50 -2.00  4.00  1.25  0.00 -17.854 -17.832 -19.137 -18.894 -18.468   1.843   1.843   0.073   0.113   1.468   1.468
  186  7750  3.00 -2.00  4.00  1.25  0.00 -17.938 -17.916 -19.067 -18.857 -18.451   1.722   1.721   0.094   0.126   1.280   1.280
  187  7750  3.50 -2.00  4.00  1.25  0.00 -18.032 -18.010 -18.984 -18.809 -18.430   1.579   1.579   0.121   0.133   1.068   1.068
  188  7750  4.00 -2.00  4.00  1.25  0.00 -18.131 -18.109 -18.908 -18.757 -18.399   1.428   1.427   0.143   0.135   0.870   0.870
  189  7750  4.50 -2.00  4.00  1.25  0.00 -18.232 -18.210 -18.836 -18.703 -18.364   1.273   1.272   0.161   0.134   0.680   0.680
  190  7750  5.00 -2.00  4.00  1.25  0.00 -18.330 -18.308 -18.771 -18.650 -18.327   1.122   1.121   0.178   0.130   0.503   0.503
  191  8000  1.00 -2.00  4.00  1.25  0.00 -17.985 -17.962 -19.306 -19.024 -18.597   1.841   1.842   0.073   0.074   1.545   1.546
  192  8000  1.50 -2.00  4.00  1.25  0.00 -17.938 -17.916 -19.356 -19.057 -18.603   1.921   1.921   0.047   0.083   1.659   1.659
  193  8000  2.00 -2.00  4.00  1.25  0.00 -17.959 -17.936 -19.342 -19.056 -18.601   1.899   1.899   0.046   0.097   1.612   1.612
  194  8000  2.50 -2.00  4.00  1.25  0.00 -18.008 -17.986 -19.303 -19.040 -18.593   1.834   1.834   0.053   0.113   1.499   1.499
  195  8000  3.00 -2.00  4.00  1.25  0.00 -18.076 -18.054 -19.247 -19.014 -18.580   1.740   1.740   0.066   0.131   1.346   1.346
  196  8000  3.50 -2.00  4.00  1.25  0.00 -18.158 -18.136 -19.172 -18.975 -18.563   1.619   1.619   0.088   0.144   1.153   1.152
  197  8000  4.00 -2.00  4.00  1.25  0.00 -18.251 -18.229 -19.090 -18.926 -18.540   1.477   1.476   0.115   0.150   0.945   0.945
  198  8000  4.50 -2.00  4.00  1.25  0.00 -18.348 -18.327 -19.015 -18.872 -18.508   1.325   1.325   0.136   0.150   0.751   0.751
  199  8000  5.00 -2.00  4.00  1.25  0.00 -18.446 -18.424 -18.944 -18.817 -18.471   1.173   1.173   0.154   0.148   0.567   0.567
  200  8250  1.50 -2.00  4.00  1.25  0.00 -18.148 -18.126 -19.464 -19.159 -18.703   1.813   1.813   0.044   0.080   1.562   1.563
  201  8250  2.00 -2.00  4.00  1.25  0.00 -18.140 -18.118 -19.472 -19.172 -18.707   1.833   1.834   0.035   0.093   1.574   1.574
  202  8250  2.50 -2.00  4.00  1.25  0.00 -18.170 -18.148 -19.446 -19.166 -18.704   1.798   1.798   0.038   0.111   1.497   1.498
  203  8250  3.00 -2.00  4.00  1.25  0.00 -18.221 -18.199 -19.399 -19.148 -18.696   1.729   1.729   0.047   0.131   1.371   1.371
  204  8250  3.50 -2.00  4.00  1.25  0.00 -18.288 -18.266 -19.338 -19.120 -18.681   1.635   1.634   0.061   0.151   1.210   1.210
  205  8250  4.00 -2.00  4.00  1.25  0.00 -18.370 -18.348 -19.261 -19.080 -18.666   1.512   1.512   0.086   0.163   1.014   1.013
  206  8250  4.50 -2.00  4.00  1.25  0.00 -18.462 -18.441 -19.183 -19.031 -18.641   1.370   1.370   0.111   0.166   0.815   0.815
  207  8250  5.00 -2.00  4.00  1.25  0.00 -18.558 -18.536 -19.109 -18.976 -18.607   1.221   1.221   0.131   0.165   0.627   0.627
  208  8500  1.50 -2.00  4.00  1.25  0.00 -18.361 -18.338 -19.550 -19.243 -18.790   1.684   1.685   0.047   0.076   1.438   1.438
  209  8500  2.00 -2.00  4.00  1.25  0.00 -18.326 -18.303 -19.581 -19.271 -18.800   1.747   1.748   0.029   0.090   1.508   1.508
  210  8500  2.50 -2.00  4.00  1.25  0.00 -18.335 -18.313 -19.568 -19.274 -18.802   1.741   1.741   0.027   0.108   1.469   1.469
  211  8500  3.00 -2.00  4.00  1.25  0.00 -18.370 -18.348 -19.532 -19.265 -18.798   1.697   1.697   0.033   0.129   1.371   1.371
  212  8500  3.50 -2.00  4.00  1.25  0.00 -18.422 -18.400 -19.480 -19.245 -18.788   1.625   1.625   0.043   0.151   1.234   1.234
  213  8500  4.00 -2.00  4.00  1.25  0.00 -18.490 -18.468 -19.414 -19.215 -18.774   1.527   1.527   0.059   0.171   1.066   1.066
  214  8500  4.50 -2.00  4.00  1.25  0.00 -18.575 -18.553 -19.339 -19.175 -18.760   1.402   1.402   0.085   0.180   0.870   0.869
  215  8500  5.00 -2.00  4.00  1.25  0.00 -18.666 -18.644 -19.264 -19.126 -18.734   1.262   1.261   0.108   0.182   0.678   0.678
  216  8750  2.00 -2.00  4.00  1.25  0.00 -18.511 -18.488 -19.673 -19.355 -18.881   1.646   1.647   0.027   0.085   1.422   1.422
  217  8750  2.50 -2.00  4.00  1.25  0.00 -18.502 -18.480 -19.674 -19.367 -18.887   1.667   1.667   0.020   0.102   1.420   1.421
  218  8750  3.00 -2.00  4.00  1.25  0.00 -18.521 -18.499 -19.649 -19.366 -18.888   1.647   1.647   0.022   0.124   1.353   1.353
  219  8750  3.50 -2.00  4.00  1.25  0.00 -18.559 -18.537 -19.605 -19.354 -18.883   1.597   1.597   0.029   0.148   1.240   1.240
  220  8750  4.00 -2.00  4.00  1.25  0.00 -18.613 -18.591 -19.547 -19.332 -18.873   1.521   1.521   0.041   0.173   1.091   1.091
  221  8750  4.50 -2.00  4.00  1.25  0.00 -18.684 -18.662 -19.477 -19.301 -18.861   1.419   1.419   0.060   0.192   0.912   0.912
  222  8750  5.00 -2.00  4.00  1.25  0.00 -18.772 -18.750 -19.406 -19.261 -18.848   1.292   1.292   0.086   0.198   0.721   0.721
  223  9000  2.00 -2.00  4.00  0.00  0.00 -18.687 -18.665 -19.752 -19.429 -18.954   1.544   1.544   0.025   0.081   1.329   1.330
  224  9000  2.50 -2.00  4.00  0.00  0.00 -18.666 -18.644 -19.765 -19.448 -18.964   1.584   1.585   0.015   0.097   1.357   1.358
  225  9000  3.00 -2.00  4.00  0.00  0.00 -18.672 -18.649 -19.750 -19.453 -18.968   1.584   1.584   0.014   0.118   1.316   1.317
  226  9000  3.50 -2.00  4.00  0.00  0.00 -18.697 -18.674 -19.715 -19.449 -18.967   1.554   1.554   0.019   0.144   1.226   1.226
  227  9000  4.00 -2.00  4.00  0.00  0.00 -18.738 -18.716 -19.664 -19.435 -18.962   1.498   1.498   0.027   0.172   1.097   1.097
  228  9000  4.50 -2.00  4.00  0.00  0.00 -18.795 -18.773 -19.601 -19.411 -18.951   1.418   1.418   0.040   0.199   0.938   0.938
  229  9000  5.00 -2.00  4.00  0.00  0.00 -18.862 -18.840 -19.530 -19.378 -18.934   1.318   1.318   0.056   0.221   0.762   0.762
  230  9250  2.00 -2.00  4.00  0.00  0.00 -18.852 -18.830 -19.823 -19.496 -19.021   1.446   1.447   0.024   0.078   1.240   1.241
  231  9250  2.50 -2.00  4.00  0.00  0.00 -18.821 -18.799 -19.845 -19.521 -19.033   1.502   1.502   0.012   0.093   1.289   1.290
  232  9250  3.00 -2.00  4.00  0.00  0.00 -18.818 -18.795 -19.838 -19.531 -19.039   1.515   1.515   0.008   0.113   1.269   1.270
  233  9250  3.50 -2.00  4.00  0.00  0.00 -18.833 -18.811 -19.811 -19.531 -19.042   1.500   1.501   0.010   0.139   1.200   1.200
  234  9250  4.00 -2.00  4.00  0.00  0.00 -18.864 -18.842 -19.769 -19.524 -19.041   1.462   1.462   0.017   0.167   1.092   1.092
  235  9250  4.50 -2.00  4.00  0.00  0.00 -18.910 -18.888 -19.713 -19.508 -19.035   1.400   1.400   0.027   0.197   0.949   0.950
  236  9250  5.00 -2.00  4.00  0.00  0.00 -18.969 -18.947 -19.646 -19.482 -19.023   1.314   1.315   0.041   0.223   0.783   0.783
  237  9500  2.00 -2.00  4.00  0.00  0.00 -19.007 -18.984 -19.891 -19.560 -19.083   1.355   1.356   0.023   0.075   1.157   1.157
  238  9500  2.50 -2.00  4.00  0.00  0.00 -18.967 -18.945 -19.917 -19.587 -19.096   1.422   1.422   0.009   0.089   1.222   1.223
  239  9500  3.00 -2.00  4.00  0.00  0.00 -18.956 -18.934 -19.917 -19.600 -19.104   1.445   1.446   0.004   0.108   1.219   1.220
  240  9500  3.50 -2.00  4.00  0.00  0.00 -18.964 -18.942 -19.897 -19.604 -19.108   1.442   1.443   0.004   0.132   1.168   1.168
  241  9500  4.00 -2.00  4.00  0.00  0.00 -18.987 -18.965 -19.862 -19.602 -19.111   1.418   1.418   0.008   0.161   1.077   1.077
  242  9500  4.50 -2.00  4.00  0.00  0.00 -19.024 -19.002 -19.812 -19.593 -19.109   1.371   1.371   0.016   0.193   0.949   0.949
  243  9500  5.00 -2.00  4.00  0.00  0.00 -19.075 -19.053 -19.750 -19.574 -19.103   1.301   1.301   0.029   0.224   0.792   0.792
  244  9750  2.00 -2.00  4.00  0.00  0.00 -19.151 -19.128 -19.955 -19.620 -19.142   1.272   1.272   0.022   0.073   1.080   1.081
  245  9750  2.50 -2.00  4.00  0.00  0.00 -19.104 -19.082 -19.984 -19.649 -19.156   1.347   1.347   0.007   0.087   1.157   1.158
  246  9750  3.00 -2.00  4.00  0.00  0.00 -19.087 -19.065 -19.988 -19.663 -19.164   1.378   1.379   0.000   0.104   1.167   1.168
  247  9750  3.50 -2.00  4.00  0.00  0.00 -19.089 -19.066 -19.974 -19.671 -19.170   1.384   1.384  -0.001   0.126   1.131   1.131
  248  9750  4.00 -2.00  4.00  0.00  0.00 -19.105 -19.083 -19.945 -19.672 -19.174   1.369   1.369   0.002   0.155   1.054   1.054
  249  9750  4.50 -2.00  4.00  0.00  0.00 -19.136 -19.114 -19.901 -19.669 -19.176   1.335   1.335   0.008   0.188   0.940   0.940
  250  9750  5.00 -2.00  4.00  0.00  0.00 -19.179 -19.157 -19.844 -19.656 -19.174   1.279   1.279   0.018   0.222   0.795   0.796
  251 10000  2.00 -2.00  4.00  0.00  0.00 -19.286 -19.263 -20.016 -19.679 -19.198   1.194   1.195   0.020   0.072   1.009   1.010
  252 10000  2.50 -2.00  4.00  0.00  0.00 -19.234 -19.211 -20.048 -19.708 -19.212   1.276   1.276   0.005   0.085   1.095   1.096
  253 10000  3.00 -2.00  4.00  0.00  0.00 -19.211 -19.189 -20.054 -19.723 -19.220   1.314   1.314  -0.003   0.101   1.116   1.116
  254 10000  3.50 -2.00  4.00  0.00  0.00 -19.207 -19.185 -20.044 -19.732 -19.227   1.326   1.327  -0.005   0.122   1.091   1.091
  255 10000  4.00 -2.00  4.00  0.00  0.00 -19.219 -19.196 -20.020 -19.736 -19.232   1.319   1.320  -0.004   0.149   1.026   1.027
  256 10000  4.50 -2.00  4.00  0.00  0.00 -19.244 -19.222 -19.982 -19.736 -19.237   1.294   1.295   0.001   0.183   0.926   0.926
  257 10000  5.00 -2.00  4.00  0.00  0.00 -19.281 -19.259 -19.931 -19.729 -19.239   1.250   1.250   0.009   0.218   0.793   0.793
  258 10500  2.00 -2.00  4.00  0.00  0.00 -19.534 -19.511 -20.132 -19.789 -19.304   1.057   1.057   0.015   0.070   0.884   0.885
  259 10500  2.50 -2.00  4.00  0.00  0.00 -19.474 -19.451 -20.166 -19.818 -19.318   1.146   1.147   0.000   0.082   0.981   0.982
  260 10500  3.00 -2.00  4.00  0.00  0.00 -19.442 -19.419 -20.175 -19.834 -19.325   1.194   1.194  -0.008   0.096   1.016   1.016
  261 10500  3.50 -2.00  4.00  0.00  0.00 -19.429 -19.407 -20.169 -19.843 -19.331   1.216   1.216  -0.012   0.115   1.008   1.009
  262 10500  4.00 -2.00  4.00  0.00  0.00 -19.432 -19.409 -20.152 -19.850 -19.337   1.220   1.220  -0.013   0.139   0.965   0.965
  263 10500  4.50 -2.00  4.00  0.00  0.00 -19.447 -19.425 -20.124 -19.854 -19.344   1.209   1.209  -0.010   0.170   0.888   0.888
  264 10500  5.00 -2.00  4.00  0.00  0.00 -19.476 -19.453 -20.083 -19.855 -19.350   1.181   1.181  -0.005   0.206   0.777   0.778
  265 11000  2.50 -2.00  4.00  0.00  0.00 -19.690 -19.667 -20.275 -19.920 -19.415   1.032   1.033  -0.005   0.079   0.881   0.882
  266 11000  3.00 -2.00  4.00  0.00  0.00 -19.652 -19.630 -20.285 -19.935 -19.422   1.085   1.085  -0.013   0.093   0.924   0.924
  267 11000  3.50 -2.00  4.00  0.00  0.00 -19.633 -19.611 -20.281 -19.944 -19.427   1.113   1.113  -0.018   0.110   0.927   0.928
  268 11000  4.00 -2.00  4.00  0.00  0.00 -19.629 -19.606 -20.268 -19.951 -19.432   1.125   1.125  -0.019   0.131   0.899   0.899
  269 11000  4.50 -2.00  4.00  0.00  0.00 -19.637 -19.614 -20.246 -19.957 -19.438   1.123   1.123  -0.019   0.159   0.840   0.840
  270 11000  5.00 -2.00  4.00  0.00  0.00 -19.657 -19.635 -20.212 -19.962 -19.446   1.107   1.107  -0.015   0.194   0.748   0.748
  271 11500  2.50 -2.00  4.00  0.00  0.00 -19.886 -19.863 -20.376 -20.016 -19.506   0.932   0.933  -0.010   0.078   0.794   0.794
  272 11500  3.00 -2.00  4.00  0.00  0.00 -19.844 -19.822 -20.386 -20.030 -19.511   0.987   0.988  -0.018   0.090   0.841   0.842
  273 11500  3.50 -2.00  4.00  0.00  0.00 -19.821 -19.799 -20.384 -20.038 -19.515   1.019   1.019  -0.023   0.106   0.851   0.851
  274 11500  4.00 -2.00  4.00  0.00  0.00 -19.812 -19.789 -20.373 -20.045 -19.520   1.035   1.036  -0.025   0.126   0.832   0.832
  275 11500  4.50 -2.00  4.00  0.00  0.00 -19.814 -19.791 -20.354 -20.051 -19.526   1.039   1.039  -0.025   0.151   0.786   0.786
  276 11500  5.00 -2.00  4.00  0.00  0.00 -19.827 -19.805 -20.326 -20.057 -19.533   1.032   1.032  -0.023   0.183   0.711   0.711
  277 12000  2.50 -2.00  4.00  0.00  0.00 -20.063 -20.041 -20.472 -20.105 -19.591   0.843   0.844  -0.014   0.076   0.717   0.718
  278 12000  3.00 -2.00  4.00  0.00  0.00 -20.020 -19.997 -20.482 -20.118 -19.595   0.900   0.901  -0.023   0.088   0.767   0.768
  279 12000  3.50 -2.00  4.00  0.00  0.00 -19.994 -19.972 -20.479 -20.126 -19.598   0.933   0.934  -0.028   0.103   0.781   0.781
  280 12000  4.00 -2.00  4.00  0.00  0.00 -19.982 -19.959 -20.470 -20.132 -19.602   0.952   0.953  -0.030   0.122   0.768   0.768
  281 12000  4.50 -2.00  4.00  0.00  0.00 -19.980 -19.957 -20.453 -20.138 -19.607   0.960   0.960  -0.031   0.145   0.730   0.731
  282 12000  5.00 -2.00  4.00  0.00  0.00 -19.988 -19.966 -20.429 -20.144 -19.614   0.958   0.958  -0.030   0.174   0.668   0.669
  283 12500  2.50 -2.00  4.00  0.00  0.00 -20.226 -20.203 -20.562 -20.189 -19.670   0.765   0.766  -0.019   0.075   0.650   0.651
  284 12500  3.00 -2.00  4.00  0.00  0.00 -20.181 -20.158 -20.571 -20.201 -19.674   0.822   0.823  -0.028   0.087   0.702   0.703
  285 12500  3.50 -2.00  4.00  0.00  0.00 -20.154 -20.131 -20.569 -20.208 -19.676   0.856   0.857  -0.032   0.101   0.717   0.718
  286 12500  4.00 -2.00  4.00  0.00  0.00 -20.139 -20.117 -20.559 -20.214 -19.679   0.876   0.877  -0.035   0.118   0.708   0.708
  287 12500  4.50 -2.00  4.00  0.00  0.00 -20.135 -20.113 -20.544 -20.219 -19.683   0.886   0.887  -0.036   0.140   0.676   0.677
  288 12500  5.00 -2.00  4.00  0.00  0.00 -20.140 -20.117 -20.523 -20.225 -19.690   0.888   0.888  -0.036   0.167   0.623   0.624
  289 13000  2.50 -2.00  4.00  0.00  0.00 -20.376 -20.354 -20.647 -20.269 -19.745   0.695   0.695  -0.024   0.074   0.591   0.592
  290 13000  3.00 -2.00  4.00  0.00  0.00 -20.330 -20.307 -20.656 -20.280 -19.748   0.752   0.753  -0.032   0.085   0.644   0.645
  291 13000  3.50 -2.00  4.00  0.00  0.00 -20.302 -20.279 -20.653 -20.286 -19.749   0.787   0.787  -0.037   0.099   0.661   0.661
  292 13000  4.00 -2.00  4.00  0.00  0.00 -20.286 -20.263 -20.644 -20.291 -19.752   0.807   0.808  -0.039   0.115   0.653   0.654
  293 13000  4.50 -2.00  4.00  0.00  0.00 -20.280 -20.258 -20.630 -20.296 -19.756   0.818   0.819  -0.041   0.136   0.625   0.626
  294 13000  5.00 -2.00  4.00  0.00  0.00 -20.283 -20.260 -20.610 -20.302 -19.761   0.821   0.822  -0.041   0.161   0.578   0.579
  295 14000  2.00 -2.00  4.00  0.00  0.00 -20.735 -20.712 -20.767 -20.388 -19.875   0.455   0.456  -0.013   0.063   0.354   0.355
  296 14000  2.50 -2.00  4.00  0.00  0.00 -20.649 -20.626 -20.806 -20.418 -19.886   0.571   0.572  -0.032   0.073   0.488   0.489
  297 14000  3.00 -2.00  4.00  0.00  0.00 -20.597 -20.575 -20.814 -20.427 -19.886   0.631   0.632  -0.041   0.083   0.545   0.546
  298 14000  3.50 -2.00  4.00  0.00  0.00 -20.567 -20.544 -20.810 -20.431 -19.886   0.666   0.667  -0.045   0.096   0.563   0.564
  299 14000  4.00 -2.00  4.00  0.00  0.00 -20.550 -20.527 -20.800 -20.434 -19.887   0.686   0.687  -0.048   0.111   0.558   0.559
  300 14000  4.50 -2.00  4.00  0.00  0.00 -20.543 -20.520 -20.787 -20.439 -19.889   0.698   0.698  -0.049   0.130   0.534   0.535
  301 14000  5.00 -2.00  4.00  0.00  0.00 -20.543 -20.521 -20.769 -20.444 -19.894   0.703   0.703  -0.049   0.153   0.494   0.494
  302 15000  2.50 -2.00  4.00  0.00  0.00 -20.894 -20.871 -20.953 -20.555 -20.016   0.464   0.465  -0.039   0.071   0.398   0.399
  303 15000  3.00 -2.00  4.00  0.00  0.00 -20.836 -20.813 -20.959 -20.562 -20.013   0.528   0.529  -0.049   0.081   0.461   0.462
  304 15000  3.50 -2.00  4.00  0.00  0.00 -20.802 -20.779 -20.953 -20.564 -20.010   0.564   0.565  -0.053   0.093   0.483   0.484
  305 15000  4.00 -2.00  4.00  0.00  0.00 -20.783 -20.760 -20.943 -20.566 -20.010   0.584   0.585  -0.056   0.107   0.480   0.480
  306 15000  4.50 -2.00  4.00  0.00  0.00 -20.775 -20.752 -20.930 -20.569 -20.012   0.596   0.596  -0.057   0.125   0.458   0.459
  307 15000  5.00 -2.00  4.00  0.00  0.00 -20.775 -20.752 -20.913 -20.573 -20.016   0.601   0.601  -0.057   0.146   0.421   0.421
  308 16000  2.50 -2.00  4.00  0.00  0.00 -21.118 -21.095 -21.089 -20.683 -20.138   0.367   0.368  -0.046   0.069   0.318   0.319
  309 16000  3.00 -2.00  4.00  0.00  0.00 -21.053 -21.030 -21.093 -20.688 -20.132   0.437   0.438  -0.056   0.079   0.388   0.389
  310 16000  3.50 -2.00  4.00  0.00  0.00 -21.014 -20.991 -21.086 -20.687 -20.127   0.476   0.476  -0.061   0.091   0.414   0.415
  311 16000  4.00 -2.00  4.00  0.00  0.00 -20.992 -20.970 -21.075 -20.687 -20.124   0.497   0.498  -0.063   0.104   0.413   0.414
  312 16000  4.50 -2.00  4.00  0.00  0.00 -20.983 -20.960 -21.062 -20.689 -20.125   0.508   0.509  -0.064   0.121   0.393   0.394
  313 16000  5.00 -2.00  4.00  0.00  0.00 -20.982 -20.959 -21.046 -20.693 -20.128   0.513   0.514  -0.065   0.141   0.359   0.359
  314 17000  2.50 -2.00  4.00  0.00  0.00 -21.327 -21.304 -21.216 -20.803 -20.252   0.278   0.279  -0.051   0.068   0.244   0.245
  315 17000  3.00 -2.00  4.00  0.00  0.00 -21.253 -21.230 -21.220 -20.806 -20.244   0.355   0.356  -0.062   0.077   0.322   0.323
  316 17000  3.50 -2.00  4.00  0.00  0.00 -21.209 -21.186 -21.211 -20.803 -20.236   0.396   0.397  -0.067   0.088   0.352   0.353
  317 17000  4.00 -2.00  4.00  0.00  0.00 -21.184 -21.161 -21.199 -20.801 -20.231   0.419   0.420  -0.070   0.101   0.354   0.355
  318 17000  4.50 -2.00  4.00  0.00  0.00 -21.173 -21.150 -21.185 -20.802 -20.231   0.431   0.432  -0.071   0.117   0.338   0.338
  319 17000  5.00 -2.00  4.00  0.00  0.00 -21.170 -21.147 -21.169 -20.805 -20.233   0.436   0.437  -0.071   0.136   0.305   0.306
  320 18000  2.50 -2.00  4.00  0.00  0.00 -21.522 -21.498 -21.336 -20.917 -20.361   0.197   0.198  -0.056   0.066   0.176   0.177
  321 18000  3.00 -2.00  4.00  0.00  0.00 -21.441 -21.418 -21.340 -20.918 -20.350   0.279   0.280  -0.068   0.076   0.262   0.263
  322 18000  3.50 -2.00  4.00  0.00  0.00 -21.391 -21.368 -21.329 -20.913 -20.340   0.324   0.325  -0.073   0.086   0.296   0.297
  323 18000  4.00 -2.00  4.00  0.00  0.00 -21.362 -21.339 -21.315 -20.909 -20.333   0.349   0.350  -0.076   0.099   0.301   0.302
  324 18000  4.50 -2.00  4.00  0.00  0.00 -21.348 -21.325 -21.301 -20.908 -20.331   0.362   0.363  -0.077   0.113   0.288   0.289
  325 18000  5.00 -2.00  4.00  0.00  0.00 -21.344 -21.321 -21.285 -20.910 -20.332   0.368   0.369  -0.078   0.132   0.258   0.259
  326 19000  2.50 -2.00  4.00  0.00  0.00 -21.703 -21.680 -21.450 -21.024 -20.464   0.124   0.125  -0.060   0.064   0.114   0.115
  327 19000  3.00 -2.00  4.00  0.00  0.00 -21.616 -21.593 -21.453 -21.025 -20.452   0.211   0.212  -0.073   0.074   0.208   0.209
  328 19000  3.50 -2.00  4.00  0.00  0.00 -21.562 -21.539 -21.441 -21.017 -20.438   0.257   0.258  -0.079   0.084   0.245   0.246
  329 19000  4.00 -2.00  4.00  0.00  0.00 -21.529 -21.506 -21.426 -21.011 -20.430   0.284   0.285  -0.081   0.096   0.253   0.254
  330 19000  4.50 -2.00  4.00  0.00  0.00 -21.512 -21.489 -21.411 -21.009 -20.426   0.299   0.300  -0.083   0.110   0.243   0.244
  331 19000  5.00 -2.00  4.00  0.00  0.00 -21.505 -21.482 -21.395 -21.010 -20.426   0.306   0.307  -0.083   0.127   0.216   0.217
  332 20000  3.00 -2.00  4.00  0.00  0.00 -21.779 -21.756 -21.561 -21.127 -20.549   0.149   0.151  -0.078   0.072   0.159   0.160
  333 20000  3.50 -2.00  4.00  0.00  0.00 -21.721 -21.698 -21.547 -21.116 -20.533   0.197   0.198  -0.084   0.082   0.199   0.200
  334 20000  4.00 -2.00  4.00  0.00  0.00 -21.686 -21.662 -21.531 -21.109 -20.522   0.225   0.226  -0.086   0.093   0.209   0.210
  335 20000  4.50 -2.00  4.00  0.00  0.00 -21.666 -21.643 -21.515 -21.105 -20.517   0.241   0.242  -0.088   0.107   0.201   0.202
  336 20000  5.00 -2.00  4.00  0.00  0.00 -21.657 -21.634 -21.499 -21.105 -20.516   0.250   0.251  -0.088   0.123   0.178   0.179
  337 21000  3.00 -2.00  4.00  0.00  0.00 -21.933 -21.910 -21.666 -21.225 -20.642   0.094   0.095  -0.082   0.070   0.116   0.117
  338 21000  3.50 -2.00  4.00  0.00  0.00 -21.871 -21.847 -21.649 -21.212 -20.623   0.143   0.144  -0.088   0.080   0.158   0.159
  339 21000  4.00 -2.00  4.00  0.00  0.00 -21.833 -21.810 -21.631 -21.202 -20.611   0.171   0.173  -0.091   0.091   0.170   0.171
  340 21000  4.50 -2.00  4.00  0.00  0.00 -21.811 -21.788 -21.615 -21.197 -20.604   0.188   0.189  -0.093   0.104   0.164   0.165
  341 21000  5.00 -2.00  4.00  0.00  0.00 -21.801 -21.778 -21.599 -21.196 -20.603   0.197   0.198  -0.093   0.119   0.143   0.144
  342 22000  3.00 -2.00  4.00  0.00  0.00 -22.079 -22.056 -21.767 -21.320 -20.733   0.043   0.044  -0.087   0.069   0.076   0.077
  343 22000  3.50 -2.00  4.00  0.00  0.00 -22.011 -21.988 -21.747 -21.304 -20.711   0.094   0.096  -0.093   0.078   0.122   0.123
  344 22000  4.00 -2.00  4.00  0.00  0.00 -21.971 -21.948 -21.728 -21.292 -20.696   0.123   0.124  -0.096   0.089   0.135   0.136
  345 22000  4.50 -2.00  4.00  0.00  0.00 -21.948 -21.925 -21.711 -21.285 -20.688   0.140   0.141  -0.097   0.101   0.130   0.131
  346 22000  5.00 -2.00  4.00  0.00  0.00 -21.936 -21.913 -21.694 -21.283 -20.686   0.149   0.150  -0.098   0.116   0.111   0.112
  347 23000  3.00 -2.00  4.00  0.00  0.00 -22.220 -22.197 -21.865 -21.413 -20.823  -0.005  -0.003  -0.091   0.068   0.040   0.041
  348 23000  3.50 -2.00  4.00  0.00  0.00 -22.145 -22.122 -21.843 -21.393 -20.796   0.050   0.051  -0.097   0.077   0.089   0.090
  349 23000  4.00 -2.00  4.00  0.00  0.00 -22.101 -22.078 -21.821 -21.379 -20.779   0.079   0.081  -0.100   0.087   0.104   0.105
  350 23000  4.50 -2.00  4.00  0.00  0.00 -22.076 -22.053 -21.803 -21.371 -20.769   0.096   0.097  -0.101   0.098   0.100   0.101
  351 23000  5.00 -2.00  4.00  0.00  0.00 -22.064 -22.041 -21.786 -21.368 -20.765   0.106   0.107  -0.102   0.113   0.083   0.084
  352 24000  3.00 -2.00  4.00  0.00  0.00 -22.359 -22.335 -21.964 -21.507 -20.913  -0.050  -0.048  -0.094   0.066   0.005   0.006
  353 24000  3.50 -2.00  4.00  0.00  0.00 -22.274 -22.251 -21.936 -21.480 -20.879   0.009   0.010  -0.101   0.075   0.059   0.060
  354 24000  4.00 -2.00  4.00  0.00  0.00 -22.226 -22.203 -21.911 -21.463 -20.859   0.039   0.040  -0.104   0.085   0.076   0.077
  355 24000  4.50 -2.00  4.00  0.00  0.00 -22.199 -22.176 -21.892 -21.453 -20.848   0.056   0.058  -0.106   0.096   0.073   0.074
  356 24000  5.00 -2.00  4.00  0.00  0.00 -22.185 -22.162 -21.875 -21.449 -20.843   0.066   0.067  -0.106   0.110   0.057   0.058
  357 25000  3.00 -2.00  4.00  0.00  0.00 -22.500 -22.477 -22.066 -21.604 -21.006  -0.094  -0.093  -0.098   0.065  -0.030  -0.029
  358 25000  3.50 -2.00  4.00  0.00  0.00 -22.399 -22.375 -22.027 -21.567 -20.961  -0.030  -0.029  -0.105   0.074   0.031   0.033
  359 25000  4.00 -2.00  4.00  0.00  0.00 -22.346 -22.323 -22.000 -21.546 -20.938   0.002   0.003  -0.108   0.083   0.050   0.051
  360 25000  4.50 -2.00  4.00  0.00  0.00 -22.316 -22.293 -21.978 -21.534 -20.924   0.020   0.021  -0.110   0.094   0.049   0.050
  361 25000  5.00 -2.00  4.00  0.00  0.00 -22.301 -22.278 -21.961 -21.528 -20.918   0.029   0.031  -0.110   0.107   0.034   0.035
  362 26000  3.00 -2.00  4.00  0.00  0.00 -22.652 -22.628 -22.172 -21.707 -21.107  -0.143  -0.142  -0.099   0.063  -0.073  -0.071
  363 26000  3.50 -2.00  4.00  0.00  0.00 -22.522 -22.498 -22.119 -21.653 -21.044  -0.066  -0.065  -0.109   0.072   0.005   0.007
