TEFF   3500.  GRAVITY 0.00000 LTE 
TITLE  [-2.0A] N(He)/Ntot=0.089 VTURB=2  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 1.60730023E+03   3075.8 1.607E+03 1.427E+09 5.627E-05 4.326E-05 2.000E+05 0.000E+00 0.000E+00
 1.83077241E+03   3122.6 1.830E+03 1.809E+09 7.011E-05 5.005E-05 2.000E+05 0.000E+00 0.000E+00
 2.06833760E+03   3175.2 2.068E+03 2.310E+09 8.850E-05 5.845E-05 2.000E+05 0.000E+00 0.000E+00
 2.31800908E+03   3234.4 2.318E+03 2.964E+09 1.128E-04 6.867E-05 2.000E+05 4.944E-09 5.806E+02
 2.57850137E+03   3300.6 2.578E+03 3.809E+09 1.444E-04 8.085E-05 2.000E+05 8.838E-09 7.124E+02
 2.84983119E+03   3374.3 2.849E+03 4.878E+09 1.847E-04 9.486E-05 2.000E+05 5.637E-09 6.234E+02
 3.13372053E+03   3456.1 3.133E+03 6.197E+09 2.343E-04 1.105E-04 2.000E+05 2.605E-09 4.912E+02
 3.43392001E+03   3546.9 3.433E+03 7.782E+09 2.935E-04 1.272E-04 2.000E+05 1.105E-09 3.759E+02
 3.75593858E+03   3647.5 3.755E+03 9.655E+09 3.622E-04 1.448E-04 2.000E+05 5.181E-10 2.964E+02
 4.10660352E+03   3759.2 4.106E+03 1.187E+10 4.407E-04 1.634E-04 2.000E+05 3.418E-10 2.605E+02
 4.49265107E+03   3883.4 4.492E+03 1.459E+10 5.326E-04 1.844E-04 2.000E+05 5.894E-10 3.134E+02
 4.91493748E+03   4021.6 4.914E+03 1.850E+10 6.591E-04 2.144E-04 2.000E+05 5.458E-09 6.569E+02
 5.35216624E+03   4175.0 5.351E+03 2.600E+10 8.931E-04 2.741E-04 2.000E+05 1.748E-07 2.076E+03
 5.75329469E+03   4345.5 5.752E+03 4.295E+10 1.395E-03 4.066E-04 2.000E+05 8.228E-06 7.470E+03
 6.07427248E+03   4536.7 6.073E+03 8.215E+10 2.456E-03 6.899E-04 2.000E+05 3.358E-04 2.573E+04
 6.30796501E+03   4752.6 6.306E+03 1.731E+11 4.637E-03 1.276E-03 2.000E+05 3.816E-03 5.811E+04
 6.46861520E+03   5000.6 6.467E+03 3.905E+11 9.162E-03 2.462E-03 2.000E+05 1.569E-02 9.356E+04
 6.57646910E+03   5272.4 6.574E+03 8.866E+11 1.808E-02 4.392E-03 2.000E+05 8.081E-02 1.612E+05
 6.65278528E+03   5527.0 6.650E+03 1.787E+12 3.240E-02 6.070E-03 2.000E+05 3.283E-01 2.633E+05
 6.71357823E+03   5738.1 6.710E+03 3.056E+12 5.089E-02 6.530E-03 2.000E+05 5.546E-01 3.172E+05
 6.76798639E+03   5911.3 6.764E+03 4.620E+12 7.250E-02 6.419E-03 2.000E+05 6.897E-01 3.387E+05
 6.82039715E+03   6064.1 6.817E+03 6.527E+12 9.798E-02 6.344E-03 2.000E+05 7.733E-01 3.502E+05
 6.87293400E+03   6205.9 6.869E+03 8.866E+12 1.286E-01 6.258E-03 2.000E+05 8.287E-01 3.557E+05
 6.92694504E+03   6339.7 6.922E+03 1.170E+13 1.652E-01 6.188E-03 2.000E+05 8.688E-01 3.592E+05
 6.98326745E+03   6471.2 6.978E+03 1.519E+13 2.102E-01 6.091E-03 2.000E+05 8.972E-01 3.582E+05
 7.04277249E+03   6596.6 7.038E+03 1.931E+13 2.636E-01 6.016E-03 2.000E+05 9.204E-01 3.592E+05
 7.10587471E+03   6726.3 7.100E+03 2.453E+13 3.318E-01 5.915E-03 2.000E+05 9.367E-01 3.544E+05
 7.17330668E+03   6846.7 7.167E+03 3.040E+13 4.098E-01 6.233E-03 2.000E+05 9.466E-01 3.516E+05
PRADK 1.9870E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 0.50000 LTE 
TITLE  [-2.0A] N(He)/Ntot=0.089 VTURB=2  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.01000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -2.71
 ABUNDANCE CHANGE  9  -7.48 10  -3.55 11  -5.71 12  -4.06 13  -5.57 14  -4.09
 ABUNDANCE CHANGE 15  -6.59 16  -4.43 17  -6.54 18  -5.08 19  -6.82 20  -5.28
 ABUNDANCE CHANGE 21  -8.94 22  -6.65 23  -8.04 24  -6.37 25  -6.65 26  -4.53
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 1.47147016E-01   2173.6 4.653E-01 1.552E+05 9.185E-07 9.718E-05 2.000E+05 0.000E+00 0.000E+00
 1.94522082E-01   2196.0 6.151E-01 2.032E+05 9.543E-07 9.838E-05 2.000E+05 0.000E+00 0.000E+00
 2.54585997E-01   2212.0 8.077E-01 2.658E+05 1.003E-06 9.679E-05 2.000E+05 0.000E+00 0.000E+00
 3.28563253E-01   2231.1 1.050E+00 3.456E+05 1.062E-06 9.309E-05 2.000E+05 0.000E+00 0.000E+00
 4.19588860E-01   2251.2 1.354E+00 4.472E+05 1.130E-06 8.742E-05 2.000E+05 0.000E+00 0.000E+00
 5.27876930E-01   2264.6 1.734E+00 5.766E+05 1.208E-06 7.897E-05 2.000E+05 0.000E+00 0.000E+00
 6.51857462E-01   2270.4 2.208E+00 7.393E+05 1.292E-06 6.783E-05 2.000E+05 0.000E+00 0.000E+00
 7.98556101E-01   2283.9 2.800E+00 9.441E+05 1.380E-06 6.045E-05 2.000E+05 0.000E+00 0.000E+00
 1.01906200E+00   2296.4 3.536E+00 1.209E+06 1.487E-06 5.380E-05 2.000E+05 0.000E+00 0.000E+00
 1.30172540E+00   2312.4 4.448E+00 1.536E+06 1.593E-06 4.910E-05 2.000E+05 0.000E+00 0.000E+00
 1.65486269E+00   2327.9 5.584E+00 1.947E+06 1.706E-06 4.429E-05 2.000E+05 0.000E+00 0.000E+00
 2.10016431E+00   2345.8 6.998E+00 2.465E+06 1.829E-06 4.060E-05 2.000E+05 0.000E+00 0.000E+00
 2.65441174E+00   2365.4 8.755E+00 3.119E+06 1.964E-06 3.769E-05 2.000E+05 0.000E+00 0.000E+00
 3.34456536E+00   2385.5 1.094E+01 3.942E+06 2.113E-06 3.514E-05 2.000E+05 0.000E+00 0.000E+00
 4.19971643E+00   2405.4 1.364E+01 4.967E+06 2.275E-06 3.293E-05 2.000E+05 0.000E+00 0.000E+00
 5.25897132E+00   2424.8 1.698E+01 6.241E+06 2.451E-06 3.088E-05 2.000E+05 0.000E+00 0.000E+00
 6.56820065E+00   2444.5 2.112E+01 7.838E+06 2.649E-06 2.920E-05 2.000E+05 0.000E+00 0.000E+00
 8.18085001E+00   2464.6 2.621E+01 9.837E+06 2.872E-06 2.780E-05 2.000E+05 0.000E+00 0.000E+00
 1.01611412E+01   2485.0 3.246E+01 1.233E+07 3.122E-06 2.662E-05 2.000E+05 0.000E+00 0.000E+00
 1.25877359E+01   2504.8 4.013E+01 1.541E+07 3.401E-06 2.553E-05 2.000E+05 0.000E+00 0.000E+00
 1.55534032E+01   2525.0 4.949E+01 1.923E+07 3.715E-06 2.462E-05 2.000E+05 0.000E+00 0.000E+00
 1.91680204E+01   2545.2 6.092E+01 2.396E+07 4.069E-06 2.382E-05 2.000E+05 0.000E+00 0.000E+00
 2.35629469E+01   2565.7 7.480E+01 2.981E+07 4.468E-06 2.316E-05 2.000E+05 0.000E+00 0.000E+00
 2.88904521E+01   2586.5 9.164E+01 3.705E+07 4.921E-06 2.262E-05 2.000E+05 0.000E+00 0.000E+00
 3.53349514E+01   2607.0 1.120E+02 4.592E+07 5.430E-06 2.215E-05 2.000E+05 0.000E+00 0.000E+00
 4.31096630E+01   2628.0 1.366E+02 5.686E+07 6.011E-06 2.183E-05 2.000E+05 0.000E+00 0.000E+00
 5.24578800E+01   2649.3 1.661E+02 7.032E+07 6.677E-06 2.162E-05 2.000E+05 0.000E+00 0.000E+00
 6.36634068E+01   2670.8 2.016E+02 8.681E+07 7.437E-06 2.154E-05 2.000E+05 0.000E+00 0.000E+00
 7.70568479E+01   2692.4 2.439E+02 1.070E+08 8.309E-06 2.158E-05 2.000E+05 0.000E+00 0.000E+00
 9.30164903E+01   2714.1 2.944E+02 1.315E+08 9.311E-06 2.176E-05 2.000E+05 0.000E+00 0.000E+00
 1.11997031E+02   2735.0 3.544E+02 1.610E+08 1.045E-05 2.207E-05 2.000E+05 0.000E+00 0.000E+00
 1.34527673E+02   2755.7 4.256E+02 1.964E+08 1.175E-05 2.258E-05 2.000E+05 0.000E+00 0.000E+00
 1.61205477E+02   2776.0 5.100E+02 2.389E+08 1.325E-05 2.333E-05 2.000E+05 0.000E+00 0.000E+00
 1.92728941E+02   2795.9 6.097E+02 2.895E+08 1.496E-05 2.428E-05 2.000E+05 0.000E+00 0.000E+00
 2.29911273E+02   2815.5 7.272E+02 3.497E+08 1.693E-05 2.546E-05 2.000E+05 0.000E+00 0.000E+00
 2.73679321E+02   2834.8 8.657E+02 4.213E+08 1.920E-05 2.688E-05 2.000E+05 0.000E+00 0.000E+00
 3.25052043E+02   2854.3 1.028E+03 5.066E+08 2.185E-05 2.857E-05 2.000E+05 0.000E+00 0.000E+00
 3.85150674E+02   2873.9 1.218E+03 6.082E+08 2.495E-05 3.055E-05 2.000E+05 0.000E+00 0.000E+00
 4.55106387E+02   2895.0 1.439E+03 7.314E+08 2.869E-05 3.298E-05 2.000E+05 0.000E+00 0.000E+00
 5.35919409E+02   2917.7 1.695E+03 8.814E+08 3.325E-05 3.589E-05 2.000E+05 0.000E+00 0.000E+00
 6.28444947E+02   2943.0 1.988E+03 1.066E+09 3.892E-05 3.941E-05 2.000E+05 0.000E+00 0.000E+00
 7.33330156E+02   2970.7 2.319E+03 1.295E+09 4.601E-05 4.368E-05 2.000E+05 0.000E+00 0.000E+00
 8.50871010E+02   3002.1 2.691E+03 1.583E+09 5.514E-05 4.897E-05 2.000E+05 0.000E+00 0.000E+00
 9.80438209E+02   3039.0 3.101E+03 1.959E+09 6.738E-05 5.575E-05 2.000E+05 0.000E+00 0.000E+00
 1.12020971E+03   3082.0 3.543E+03 2.455E+09 8.406E-05 6.438E-05 2.000E+05 4.296E-05 8.502E+03
 1.26945705E+03   3126.7 4.015E+03 3.071E+09 1.051E-04 7.475E-05 2.000E+05 1.228E-04 1.187E+04
 1.42736416E+03   3177.8 4.514E+03 3.887E+09 1.336E-04 8.799E-05 2.000E+05 2.284E-04 1.448E+04
 1.59167114E+03   3235.9 5.034E+03 4.975E+09 1.725E-04 1.047E-04 2.000E+05 1.897E-04 1.364E+04
 1.76071637E+03   3301.1 5.569E+03 6.408E+09 2.243E-04 1.253E-04 2.000E+05 1.056E-04 1.135E+04
 1.93350743E+03   3374.7 6.115E+03 8.290E+09 2.931E-04 1.501E-04 2.000E+05 4.627E-05 8.807E+03
 2.11006636E+03   3456.9 6.673E+03 1.069E+10 3.813E-04 1.788E-04 2.000E+05 1.679E-05 6.463E+03
 2.29263281E+03   3546.2 7.251E+03 1.361E+10 4.875E-04 2.099E-04 2.000E+05 7.142E-06 5.015E+03
 2.48450876E+03   3646.1 7.857E+03 1.713E+10 6.135E-04 2.435E-04 2.000E+05 3.704E-06 4.160E+03
 2.68993290E+03   3756.8 8.507E+03 2.128E+10 7.570E-04 2.783E-04 2.000E+05 2.193E-06 3.593E+03
 2.91376163E+03   3879.8 9.215E+03 2.626E+10 9.207E-04 3.158E-04 2.000E+05 1.695E-06 3.369E+03
 3.15922954E+03   4017.1 9.991E+03 3.279E+10 1.124E-03 3.626E-04 2.000E+05 2.260E-06 3.759E+03
 3.42177449E+03   4170.2 1.082E+04 4.363E+10 1.445E-03 4.419E-04 2.000E+05 9.523E-06 6.112E+03
 3.67810420E+03   4341.9 1.163E+04 6.717E+10 2.114E-03 6.163E-04 2.000E+05 1.383E-04 1.496E+04
 3.89532774E+03   4533.4 1.232E+04 1.220E+11 3.557E-03 9.976E-04 2.000E+05 2.875E-03 4.130E+04
 4.05825707E+03   4751.2 1.283E+04 2.516E+11 6.600E-03 1.790E-03 2.000E+05 1.531E-02 7.253E+04
 4.17195337E+03   4995.6 1.319E+04 5.547E+11 1.279E-02 3.218E-03 2.000E+05 5.619E-02 1.119E+05
 4.25214999E+03   5237.1 1.345E+04 1.151E+12 2.340E-02 4.859E-03 2.000E+05 2.318E-01 1.821E+05
 4.31403507E+03   5448.9 1.364E+04 2.088E+12 3.822E-02 5.759E-03 2.000E+05 4.669E-01 2.345E+05
 4.36754077E+03   5624.8 1.381E+04 3.318E+12 5.610E-02 5.878E-03 2.000E+05 6.313E-01 2.598E+05
 4.41776366E+03   5780.1 1.397E+04 4.889E+12 7.749E-02 5.882E-03 2.000E+05 7.340E-01 2.729E+05
 4.46726705E+03   5922.0 1.413E+04 6.851E+12 1.030E-01 5.859E-03 2.000E+05 8.002E-01 2.802E+05
 4.51752574E+03   6057.2 1.428E+04 9.321E+12 1.339E-01 5.868E-03 2.000E+05 8.462E-01 2.848E+05
 4.56948258E+03   6188.5 1.445E+04 1.242E+13 1.716E-01 5.895E-03 2.000E+05 8.797E-01 2.876E+05
 4.62378837E+03   6318.5 1.462E+04 1.631E+13 2.181E-01 5.897E-03 2.000E+05 9.042E-01 2.877E+05
 4.68108046E+03   6446.1 1.480E+04 2.111E+13 2.745E-01 5.944E-03 2.000E+05 9.246E-01 2.895E+05
 4.74167236E+03   6577.9 1.499E+04 2.727E+13 3.463E-01 5.937E-03 2.000E+05 9.392E-01 2.866E+05
 4.80607408E+03   6703.3 1.519E+04 3.451E+13 4.306E-01 6.393E-03 2.000E+05 9.479E-01 2.855E+05
PRADK 1.9865E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 1.00000 LTE 
TITLE  [-2.0A] N(He)/Ntot=0.089 VTURB=2  L/H=1.25 NOVER                         
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.01000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -2.71
 ABUNDANCE CHANGE  9  -7.48 10  -3.55 11  -5.71 12  -4.06 13  -5.57 14  -4.09
 ABUNDANCE CHANGE 15  -6.59 16  -4.43 17  -6.54 18  -5.08 19  -6.82 20  -5.28
 ABUNDANCE CHANGE 21  -8.94 22  -6.65 23  -8.04 24  -6.37 25  -6.65 26  -4.53
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 1.26116699E-01   2224.1 1.261E+00 4.087E+05 1.078E-06 1.100E-04 2.000E+05 0.000E+00 0.000E+00
 1.66210446E-01   2244.2 1.662E+00 5.346E+05 1.134E-06 1.118E-04 2.000E+05 0.000E+00 0.000E+00
 2.16528315E-01   2261.8 2.172E+00 6.971E+05 1.205E-06 1.128E-04 2.000E+05 0.000E+00 0.000E+00
 2.77701768E-01   2277.4 2.805E+00 9.056E+05 1.294E-06 1.051E-04 2.000E+05 0.000E+00 0.000E+00
 3.52396969E-01   2280.9 3.586E+00 1.173E+06 1.403E-06 9.181E-05 2.000E+05 0.000E+00 0.000E+00
 4.42228280E-01   2286.7 4.548E+00 1.504E+06 1.516E-06 7.829E-05 2.000E+05 0.000E+00 0.000E+00
 5.48626859E-01   2306.5 5.744E+00 1.904E+06 1.616E-06 7.350E-05 2.000E+05 0.000E+00 0.000E+00
 6.75613197E-01   2326.5 7.245E+00 2.400E+06 1.717E-06 6.974E-05 2.000E+05 0.000E+00 0.000E+00
 8.56579399E-01   2341.6 9.115E+00 3.046E+06 1.848E-06 6.330E-05 2.000E+05 0.000E+00 0.000E+00
 1.08534821E+00   2357.0 1.143E+01 3.858E+06 1.996E-06 5.700E-05 2.000E+05 0.000E+00 0.000E+00
 1.37005509E+00   2375.0 1.429E+01 4.864E+06 2.152E-06 5.242E-05 2.000E+05 0.000E+00 0.000E+00
 1.72245392E+00   2395.7 1.781E+01 6.130E+06 2.331E-06 4.897E-05 2.000E+05 0.000E+00 0.000E+00
 2.15738331E+00   2415.5 2.216E+01 7.688E+06 2.520E-06 4.579E-05 2.000E+05 0.000E+00 0.000E+00
 2.69337878E+00   2435.1 2.751E+01 9.624E+06 2.731E-06 4.288E-05 2.000E+05 0.000E+00 0.000E+00
 3.35280062E+00   2454.4 3.409E+01 1.202E+07 2.964E-06 4.023E-05 2.000E+05 0.000E+00 0.000E+00
 4.16254936E+00   2473.4 4.217E+01 1.498E+07 3.222E-06 3.789E-05 2.000E+05 0.000E+00 0.000E+00
