
       Teff log g  [M]a Vturb  l/H  E(B-V)   u-b    u0-b     b-y      m1      c1     c10    beta     a0      r*
    1  3500  0.00 -2.00  1.00  1.25  0.00   4.483   4.474   1.456   0.446   0.678   0.670   2.511   2.017   0.187
    2  3500  0.50 -2.00  1.00  1.25  0.00   4.326   4.317   1.330   0.476   0.710   0.701   2.483   1.862   0.234
    3  3500  1.00 -2.00  1.00  1.25  0.00   4.083   4.074   1.220   0.467   0.707   0.698   2.456   1.708   0.268
    4  3500  1.50 -2.00  1.00  1.25  0.00   3.776   3.768   1.148   0.426   0.627   0.619   2.444   1.581   0.257
    5  3500  2.00 -2.00  1.00  1.25  0.00   3.500   3.492   1.113   0.375   0.523   0.515   2.447   1.497   0.220
    6  3500  2.50 -2.00  1.00  1.25  0.00   3.309   3.302   1.086   0.345   0.444   0.437   2.448   1.435   0.194
    7  3500  3.00 -2.00  1.00  1.25  0.00   3.213   3.206   1.074   0.340   0.382   0.375   2.441   1.406   0.180
    8  3500  3.50 -2.00  1.00  1.25  0.00   3.169   3.163   1.072   0.354   0.314   0.308   2.426   1.396   0.172
    9  3500  4.00 -2.00  1.00  1.25  0.00   3.129   3.124   1.077   0.375   0.223   0.218   2.405   1.394   0.161
   10  3500  4.50 -2.00  1.00  1.25  0.00   3.053   3.049   1.084   0.388   0.107   0.103   2.379   1.388   0.146
   11  3500  5.00 -2.00  1.00  1.25  0.00   2.935   2.931   1.093   0.386  -0.025  -0.029   2.346   1.375   0.132
   12  3750  0.00 -2.00  1.00  1.25  0.00   4.012   4.004   1.260   0.422   0.645   0.638   2.544   1.736   0.156
   13  3750  0.50 -2.00  1.00  1.25  0.00   3.820   3.812   1.138   0.456   0.630   0.622   2.527   1.579   0.176
   14  3750  1.00 -2.00  1.00  1.25  0.00   3.586   3.578   1.038   0.462   0.584   0.576   2.506   1.437   0.188
   15  3750  1.50 -2.00  1.00  1.25  0.00   3.359   3.351   0.965   0.454   0.518   0.510   2.482   1.323   0.194
   16  3750  2.00 -2.00  1.00  1.25  0.00   3.168   3.161   0.922   0.436   0.449   0.442   2.461   1.246   0.194
   17  3750  2.50 -2.00  1.00  1.25  0.00   3.028   3.021   0.920   0.394   0.396   0.390   2.458   1.218   0.179
   18  3750  3.00 -2.00  1.00  1.25  0.00   2.930   2.924   0.931   0.350   0.367   0.361   2.460   1.212   0.166
   19  3750  3.50 -2.00  1.00  1.25  0.00   2.866   2.861   0.935   0.325   0.343   0.338   2.457   1.205   0.161
   20  3750  4.00 -2.00  1.00  1.25  0.00   2.826   2.821   0.940   0.317   0.309   0.303   2.447   1.202   0.158
   21  3750  4.50 -2.00  1.00  1.25  0.00   2.776   2.772   0.948   0.316   0.245   0.241   2.429   1.202   0.154
   22  3750  5.00 -2.00  1.00  1.25  0.00   2.693   2.689   0.958   0.314   0.149   0.145   2.406   1.197   0.143
   23  4000  0.00 -2.00  1.00  1.25  0.00   3.590   3.584   1.111   0.351   0.665   0.658   2.556   1.511   0.162
   24  4000  0.50 -2.00  1.00  1.25  0.00   3.365   3.358   0.998   0.368   0.629   0.622   2.547   1.357   0.166
   25  4000  1.00 -2.00  1.00  1.25  0.00   3.113   3.107   0.906   0.371   0.557   0.551   2.536   1.220   0.158
   26  4000  1.50 -2.00  1.00  1.25  0.00   2.884   2.879   0.838   0.367   0.472   0.467   2.523   1.111   0.147
   27  4000  2.00 -2.00  1.00  1.25  0.00   2.716   2.711   0.792   0.367   0.394   0.389   2.509   1.034   0.137
   28  4000  2.50 -2.00  1.00  1.25  0.00   2.623   2.619   0.767   0.375   0.338   0.333   2.491   0.993   0.137
   29  4000  3.00 -2.00  1.00  1.25  0.00   2.589   2.585   0.773   0.363   0.316   0.311   2.480   0.993   0.140
   30  4000  3.50 -2.00  1.00  1.25  0.00   2.575   2.571   0.796   0.330   0.321   0.317   2.477   1.014   0.143
   31  4000  4.00 -2.00  1.00  1.25  0.00   2.550   2.545   0.815   0.298   0.323   0.319   2.474   1.028   0.146
   32  4000  4.50 -2.00  1.00  1.25  0.00   2.515   2.510   0.827   0.275   0.307   0.303   2.466   1.033   0.147
   33  4000  5.00 -2.00  1.00  1.25  0.00   2.465   2.461   0.838   0.261   0.265   0.261   2.451   1.036   0.147
   34  4250  0.50 -2.00  1.00  1.25  0.00   3.203   3.197   0.973   0.284   0.686   0.680   2.551   1.303   0.184
   35  4250  0.50 -2.00  1.00  1.25  0.00   2.973   2.968   0.882   0.288   0.632   0.626   2.551   1.171   0.171
   36  4250  1.00 -2.00  1.00  1.25  0.00   2.734   2.729   0.806   0.285   0.551   0.546   2.545   1.052   0.155
   37  4250  1.50 -2.00  1.00  1.25  0.00   2.522   2.517   0.748   0.281   0.462   0.457   2.538   0.956   0.135
   38  4250  2.00 -2.00  1.00  1.25  0.00   2.362   2.358   0.707   0.282   0.383   0.379   2.531   0.886   0.117
   39  4250  2.50 -2.00  1.00  1.25  0.00   2.268   2.264   0.681   0.289   0.326   0.322   2.522   0.843   0.108
   40  4250  3.00 -2.00  1.00  1.25  0.00   2.235   2.232   0.669   0.303   0.291   0.288   2.511   0.826   0.108
   41  4250  3.50 -2.00  1.00  1.25  0.00   2.249   2.246   0.675   0.307   0.283   0.280   2.500   0.834   0.116
   42  4250  4.00 -2.00  1.00  1.25  0.00   2.267   2.263   0.696   0.288   0.296   0.293   2.494   0.858   0.125
   43  4250  4.50 -2.00  1.00  1.25  0.00   2.261   2.257   0.717   0.260   0.305   0.302   2.489   0.878   0.132
   44  4250  5.00 -2.00  1.00  1.25  0.00   2.233   2.230   0.734   0.234   0.297   0.293   2.481   0.890   0.135
   45  4500  0.00 -2.00  1.00  1.25  0.00   2.815   2.810   0.837   0.221   0.696   0.691   2.554   1.097   0.194
   46  4500  0.50 -2.00  1.00  1.25  0.00   2.609   2.604   0.772   0.219   0.627   0.622   2.550   0.996   0.179
   47  4500  1.00 -2.00  1.00  1.25  0.00   2.401   2.397   0.715   0.214   0.541   0.537   2.547   0.901   0.156
   48  4500  1.50 -2.00  1.00  1.25  0.00   2.216   2.212   0.671   0.210   0.453   0.449   2.543   0.824   0.132
   49  4500  2.00 -2.00  1.00  1.25  0.00   2.075   2.072   0.639   0.210   0.375   0.371   2.539   0.767   0.111
   50  4500  2.50 -2.00  1.00  1.25  0.00   1.986   1.983   0.618   0.216   0.316   0.313   2.534   0.730   0.097
   51  4500  3.00 -2.00  1.00  1.25  0.00   1.948   1.945   0.606   0.227   0.280   0.277   2.529   0.711   0.091
   52  4500  3.50 -2.00  1.00  1.25  0.00   1.952   1.950   0.602   0.241   0.264   0.262   2.522   0.708   0.093
   53  4500  4.00 -2.00  1.00  1.25  0.00   1.982   1.979   0.609   0.247   0.267   0.264   2.514   0.720   0.101
   54  4500  4.50 -2.00  1.00  1.25  0.00   2.002   1.999   0.626   0.236   0.277   0.274   2.509   0.741   0.108
   55  4500  5.00 -2.00  1.00  1.25  0.00   2.002   1.999   0.644   0.215   0.282   0.279   2.503   0.759   0.115
   56  4750  0.00 -2.00  1.00  1.25  0.00   2.495   2.490   0.709   0.165   0.745   0.741   2.555   0.912   0.220
   57  4750  0.50 -2.00  1.00  1.25  0.00   2.300   2.296   0.665   0.159   0.649   0.645   2.551   0.833   0.193
   58  4750  1.00 -2.00  1.00  1.25  0.00   2.116   2.112   0.628   0.155   0.548   0.544   2.548   0.763   0.163
   59  4750  1.50 -2.00  1.00  1.25  0.00   1.955   1.952   0.598   0.152   0.451   0.448   2.545   0.704   0.135
   60  4750  2.00 -2.00  1.00  1.25  0.00   1.831   1.828   0.577   0.153   0.369   0.365   2.542   0.661   0.110
   61  4750  2.50 -2.00  1.00  1.25  0.00   1.750   1.747   0.563   0.158   0.306   0.303   2.540   0.632   0.092
   62  4750  3.00 -2.00  1.00  1.25  0.00   1.711   1.708   0.554   0.168   0.265   0.262   2.537   0.616   0.081
   63  4750  3.50 -2.00  1.00  1.25  0.00   1.708   1.705   0.552   0.180   0.243   0.241   2.533   0.614   0.078
   64  4750  4.00 -2.00  1.00  1.25  0.00   1.730   1.727   0.554   0.191   0.238   0.235   2.529   0.620   0.079
   65  4750  4.50 -2.00  1.00  1.25  0.00   1.756   1.754   0.561   0.194   0.244   0.242   2.525   0.632   0.085
   66  4750  5.00 -2.00  1.00  1.25  0.00   1.772   1.770   0.574   0.186   0.251   0.248   2.521   0.647   0.091
