
       Teff log g  [M]a Vturb  l/H  E(B-V)    U       B       V      BOL     BC      U-B     B-V(J)  B-V(H) 
    1  3500  0.00 -2.00  4.00  1.25  0.00 -13.281 -16.428 -17.811 -22.077  -2.141   2.175   2.108   2.092
    2  3500  0.50 -2.00  4.00  1.25  0.00 -13.688 -16.665 -17.920 -22.077  -2.032   1.999   1.981   1.965
    3  3500  1.00 -2.00  4.00  1.25  0.00 -14.094 -16.866 -17.998 -22.077  -1.955   1.789   1.857   1.841
    4  3500  1.50 -2.00  4.00  1.25  0.00 -14.504 -17.057 -18.084 -22.077  -1.869   1.566   1.752   1.736
    5  3500  2.00 -2.00  4.00  1.25  0.00 -14.898 -17.267 -18.218 -22.077  -1.735   1.378   1.675   1.659
    6  3500  2.50 -2.00  4.00  1.25  0.00 -15.203 -17.443 -18.338 -22.077  -1.615   1.247   1.619   1.603
    7  3500  3.00 -2.00  4.00  1.25  0.00 -15.336 -17.510 -18.381 -22.077  -1.571   1.179   1.596   1.580
    8  3500  3.50 -2.00  4.00  1.25  0.00 -15.366 -17.512 -18.386 -22.077  -1.567   1.151   1.599   1.583
    9  3500  4.00 -2.00  4.00  1.25  0.00 -15.363 -17.482 -18.372 -22.077  -1.580   1.124   1.615   1.599
   10  3500  4.50 -2.00  4.00  1.25  0.00 -15.383 -17.439 -18.349 -22.077  -1.603   1.061   1.635   1.619
   11  3500  5.00 -2.00  4.00  1.25  0.00 -15.434 -17.388 -18.318 -22.077  -1.635   0.957   1.655   1.639
   12  3750  0.00 -2.00  4.00  1.25  0.00 -14.613 -17.503 -18.639 -22.376  -1.613   1.912   1.861   1.845
   13  3750  0.50 -2.00  4.00  1.25  0.00 -15.025 -17.732 -18.736 -22.376  -1.517   1.724   1.729   1.713
   14  3750  1.00 -2.00  4.00  1.25  0.00 -15.403 -17.907 -18.796 -22.376  -1.457   1.517   1.613   1.597
   15  3750  1.50 -2.00  4.00  1.25  0.00 -15.712 -18.032 -18.830 -22.376  -1.422   1.328   1.524   1.508
   16  3750  2.00 -2.00  4.00  1.25  0.00 -15.947 -18.119 -18.855 -22.376  -1.397   1.176   1.461   1.445
   17  3750  2.50 -2.00  4.00  1.25  0.00 -16.125 -18.194 -18.897 -22.376  -1.355   1.071   1.429   1.413
   18  3750  3.00 -2.00  4.00  1.25  0.00 -16.274 -18.272 -18.957 -22.376  -1.295   0.999   1.410   1.394
   19  3750  3.50 -2.00  4.00  1.25  0.00 -16.372 -18.324 -18.998 -22.376  -1.254   0.951   1.399   1.383
   20  3750  4.00 -2.00  4.00  1.25  0.00 -16.413 -18.333 -19.009 -22.376  -1.244   0.919   1.400   1.384
