
       Teff log g  [M]  Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00 -1.00  2.00  1.25  0.00 -13.108 -13.619 -13.896   1.062   2.059   0.996
    2  3500  0.50 -1.00  2.00  1.25  0.00 -13.161 -13.620 -13.883   1.010   1.993   0.981
    3  3500  1.00 -1.00  2.00  1.25  0.00 -13.188 -13.610 -13.867   0.972   1.949   0.976
    4  3500  1.50 -1.00  2.00  1.25  0.00 -13.200 -13.597 -13.854   0.948   1.926   0.976
    5  3500  2.00 -1.00  2.00  1.25  0.00 -13.232 -13.630 -13.883   0.949   1.922   0.972
    6  3500  2.50 -1.00  2.00  1.25  0.00 -13.347 -13.761 -13.994   0.965   1.918   0.952
    7  3500  3.00 -1.00  2.00  1.25  0.00 -13.469 -13.890 -14.102   0.972   1.904   0.930
    8  3500  3.50 -1.00  2.00  1.25  0.00 -13.512 -13.942 -14.146   0.982   1.906   0.923
    9  3500  4.00 -1.00  2.00  1.25  0.00 -13.515 -13.961 -14.164   0.996   1.920   0.923
   10  3500  4.50 -1.00  2.00  1.25  0.00 -13.503 -13.966 -14.172   1.014   1.940   0.925
   11  3500  5.00 -1.00  2.00  1.25  0.00 -13.482 -13.966 -14.175   1.035   1.964   0.929
   12  3750  0.00 -1.00  2.00  1.25  0.00 -13.908 -14.293 -14.418   0.936   1.781   0.844
   13  3750  0.50 -1.00  2.00  1.25  0.00 -13.955 -14.307 -14.413   0.903   1.729   0.825
   14  3750  1.00 -1.00  2.00  1.25  0.00 -13.981 -14.314 -14.408   0.884   1.698   0.813
   15  3750  1.50 -1.00  2.00  1.25  0.00 -13.992 -14.316 -14.403   0.875   1.683   0.807
   16  3750  2.00 -1.00  2.00  1.25  0.00 -13.993 -14.314 -14.400   0.873   1.679   0.805
   17  3750  2.50 -1.00  2.00  1.25  0.00 -13.993 -14.320 -14.409   0.878   1.686   0.807
   18  3750  3.00 -1.00  2.00  1.25  0.00 -14.026 -14.367 -14.460   0.892   1.705   0.812
   19  3750  3.50 -1.00  2.00  1.25  0.00 -14.089 -14.437 -14.529   0.898   1.711   0.811
   20  3750  4.00 -1.00  2.00  1.25  0.00 -14.128 -14.480 -14.571   0.902   1.714   0.811
   21  3750  4.50 -1.00  2.00  1.25  0.00 -14.137 -14.496 -14.589   0.910   1.723   0.812
   22  3750  5.00 -1.00  2.00  1.25  0.00 -14.131 -14.500 -14.596   0.920   1.736   0.815
   23  4000  0.00 -1.00  2.00  1.25  0.00 -14.546 -14.808 -14.831   0.813   1.555   0.741
   24  4000  0.50 -1.00  2.00  1.25  0.00 -14.590 -14.817 -14.822   0.778   1.503   0.724
   25  4000  1.00 -1.00  2.00  1.25  0.00 -14.612 -14.821 -14.815   0.759   1.474   0.714
   26  4000  1.50 -1.00  2.00  1.25  0.00 -14.621 -14.822 -14.811   0.753   1.461   0.708
   27  4000  2.00 -1.00  2.00  1.25  0.00 -14.620 -14.823 -14.809   0.754   1.460   0.704
   28  4000  2.50 -1.00  2.00  1.25  0.00 -14.614 -14.825 -14.808   0.762   1.466   0.702
   29  4000  3.00 -1.00  2.00  1.25  0.00 -14.605 -14.829 -14.813   0.776   1.479   0.702
   30  4000  3.50 -1.00  2.00  1.25  0.00 -14.607 -14.849 -14.840   0.793   1.504   0.711
   31  4000  4.00 -1.00  2.00  1.25  0.00 -14.631 -14.885 -14.886   0.805   1.526   0.720
   32  4000  4.50 -1.00  2.00  1.25  0.00 -14.658 -14.918 -14.923   0.811   1.536   0.724
   33  4000  5.00 -1.00  2.00  1.25  0.00 -14.669 -14.935 -14.943   0.817   1.545   0.727
   34  4250  0.00 -1.00  2.00  1.25  0.00 -15.072 -15.242 -15.187   0.722   1.386   0.663
   35  4250  0.50 -1.00  2.00  1.25  0.00 -15.110 -15.245 -15.172   0.686   1.333   0.646
   36  4250  1.00 -1.00  2.00  1.25  0.00 -15.131 -15.243 -15.161   0.663   1.301   0.637
   37  4250  1.50 -1.00  2.00  1.25  0.00 -15.139 -15.240 -15.153   0.652   1.285   0.632
   38  4250  2.00 -1.00  2.00  1.25  0.00 -15.140 -15.238 -15.148   0.649   1.280   0.629
   39  4250  2.50 -1.00  2.00  1.25  0.00 -15.135 -15.237 -15.146   0.654   1.282   0.628
   40  4250  3.00 -1.00  2.00  1.25  0.00 -15.127 -15.239 -15.147   0.663   1.291   0.627
   41  4250  3.50 -1.00  2.00  1.25  0.00 -15.117 -15.244 -15.151   0.678   1.305   0.626
   42  4250  4.00 -1.00  2.00  1.25  0.00 -15.110 -15.256 -15.168   0.697   1.330   0.632
   43  4250  4.50 -1.00  2.00  1.25  0.00 -15.114 -15.276 -15.199   0.713   1.356   0.642
   44  4250  5.00 -1.00  2.00  1.25  0.00 -15.126 -15.298 -15.229   0.722   1.374   0.650
   45  4500  0.00 -1.00  2.00  1.25  0.00 -15.520 -15.616 -15.498   0.647   1.249   0.601
   46  4500  0.50 -1.00  2.00  1.25  0.00 -15.549 -15.612 -15.479   0.614   1.200   0.585
   47  4500  1.00 -1.00  2.00  1.25  0.00 -15.565 -15.607 -15.463   0.592   1.169   0.576
   48  4500  1.50 -1.00  2.00  1.25  0.00 -15.572 -15.600 -15.452   0.579   1.151   0.571
   49  4500  2.00 -1.00  2.00  1.25  0.00 -15.574 -15.595 -15.444   0.572   1.142   0.568
   50  4500  2.50 -1.00  2.00  1.25  0.00 -15.571 -15.592 -15.440   0.572   1.140   0.567
   51  4500  3.00 -1.00  2.00  1.25  0.00 -15.566 -15.591 -15.438   0.576   1.143   0.566
   52  4500  3.50 -1.00  2.00  1.25  0.00 -15.560 -15.593 -15.440   0.584   1.151   0.566
   53  4500  4.00 -1.00  2.00  1.25  0.00 -15.552 -15.598 -15.445   0.598   1.164   0.566
   54  4500  4.50 -1.00  2.00  1.25  0.00 -15.544 -15.607 -15.457   0.615   1.184   0.569
   55  4500  5.00 -1.00  2.00  1.25  0.00 -15.541 -15.620 -15.479   0.630   1.209   0.578
   56  4750  0.00 -1.00  2.00  1.25  0.00 -15.914 -15.937 -15.763   0.574   1.120   0.545
   57  4750  0.50 -1.00  2.00  1.25  0.00 -15.930 -15.930 -15.744   0.550   1.084   0.533
   58  4750  1.00 -1.00  2.00  1.25  0.00 -15.939 -15.921 -15.727   0.533   1.059   0.525
   59  4750  1.50 -1.00  2.00  1.25  0.00 -15.943 -15.913 -15.714   0.521   1.042   0.520
   60  4750  2.00 -1.00  2.00  1.25  0.00 -15.943 -15.906 -15.704   0.514   1.033   0.518
   61  4750  2.50 -1.00  2.00  1.25  0.00 -15.941 -15.901 -15.698   0.511   1.028   0.516
   62  4750  3.00 -1.00  2.00  1.25  0.00 -15.938 -15.898 -15.695   0.511   1.028   0.516
   63  4750  3.50 -1.00  2.00  1.25  0.00 -15.935 -15.899 -15.695   0.515   1.031   0.515
