
       Teff log g  [M]  Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00 -1.50  2.00  1.25  0.00 -13.036 -13.616 -13.911   1.130   2.146   1.015
    2  3500  0.50 -1.50  2.00  1.25  0.00 -13.129 -13.648 -13.909   1.070   2.052   0.980
    3  3500  1.00 -1.50  2.00  1.25  0.00 -13.191 -13.668 -13.907   1.028   1.987   0.958
    4  3500  1.50 -1.50  2.00  1.25  0.00 -13.246 -13.703 -13.928   1.007   1.953   0.945
    5  3500  2.00 -1.50  2.00  1.25  0.00 -13.348 -13.800 -14.012   1.003   1.935   0.931
    6  3500  2.50 -1.50  2.00  1.25  0.00 -13.478 -13.920 -14.114   0.993   1.907   0.913
    7  3500  3.00 -1.50  2.00  1.25  0.00 -13.538 -13.978 -14.164   0.991   1.897   0.904
    8  3500  3.50 -1.50  2.00  1.25  0.00 -13.549 -13.998 -14.181   0.999   1.903   0.903
    9  3500  4.00 -1.50  2.00  1.25  0.00 -13.540 -14.002 -14.187   1.013   1.918   0.904
   10  3500  4.50 -1.50  2.00  1.25  0.00 -13.523 -14.000 -14.188   1.028   1.936   0.907
   11  3500  5.00 -1.50  2.00  1.25  0.00 -13.499 -13.995 -14.186   1.046   1.958   0.911
   12  3750  0.00 -1.50  2.00  1.25  0.00 -13.847 -14.267 -14.424   0.971   1.848   0.876
   13  3750  0.50 -1.50  2.00  1.25  0.00 -13.926 -14.295 -14.419   0.919   1.764   0.843
   14  3750  1.00 -1.50  2.00  1.25  0.00 -13.974 -14.312 -14.414   0.888   1.711   0.821
   15  3750  1.50 -1.50  2.00  1.25  0.00 -14.001 -14.323 -14.411   0.874   1.682   0.807
   16  3750  2.00 -1.50  2.00  1.25  0.00 -14.015 -14.335 -14.415   0.870   1.671   0.800
   17  3750  2.50 -1.50  2.00  1.25  0.00 -14.041 -14.367 -14.451   0.877   1.680   0.803
   18  3750  3.00 -1.50  2.00  1.25  0.00 -14.097 -14.428 -14.514   0.883   1.688   0.805
   19  3750  3.50 -1.50  2.00  1.25  0.00 -14.146 -14.479 -14.564   0.884   1.689   0.804
   20  3750  4.00 -1.50  2.00  1.25  0.00 -14.164 -14.503 -14.588   0.890   1.695   0.804
   21  3750  4.50 -1.50  2.00  1.25  0.00 -14.162 -14.511 -14.597   0.900   1.707   0.805
   22  3750  5.00 -1.50  2.00  1.25  0.00 -14.150 -14.512 -14.600   0.912   1.721   0.807
   23  4000  0.00 -1.50  2.00  1.25  0.00 -14.492 -14.787 -14.844   0.845   1.622   0.776
   24  4000  0.50 -1.50  2.00  1.25  0.00 -14.563 -14.805 -14.831   0.793   1.539   0.746
