
       Teff log g  [M]  Vturb  l/H  E(B-V)    U       B       V      BOL     BC      U-B     B-V(J)  B-V(H) 
    1  3500  0.00 -1.50  2.00  1.25  0.00 -13.282 -16.559 -17.886 -22.077  -2.067   2.305   2.052   2.036
    2  3500  0.50 -1.50  2.00  1.25  0.00 -13.675 -16.779 -17.978 -22.077  -1.974   2.127   1.924   1.908
    3  3500  1.00 -1.50  2.00  1.25  0.00 -14.040 -16.956 -18.040 -22.077  -1.912   1.935   1.809   1.793
    4  3500  1.50 -1.50  2.00  1.25  0.00 -14.377 -17.102 -18.096 -22.077  -1.857   1.739   1.718   1.702
    5  3500  2.00 -1.50  2.00  1.25  0.00 -14.719 -17.261 -18.197 -22.077  -1.755   1.553   1.662   1.646
    6  3500  2.50 -1.50  2.00  1.25  0.00 -15.036 -17.439 -18.328 -22.077  -1.625   1.411   1.614   1.598
    7  3500  3.00 -1.50  2.00  1.25  0.00 -15.189 -17.522 -18.388 -22.077  -1.565   1.341   1.590   1.574
    8  3500  3.50 -1.50  2.00  1.25  0.00 -15.212 -17.533 -18.399 -22.077  -1.554   1.329   1.590   1.574
    9  3500  4.00 -1.50  2.00  1.25  0.00 -15.177 -17.512 -18.390 -22.077  -1.563   1.343   1.603   1.587
   10  3500  4.50 -1.50  2.00  1.25  0.00 -15.154 -17.480 -18.372 -22.077  -1.580   1.334   1.617   1.601
   11  3500  5.00 -1.50  2.00  1.25  0.00 -15.184 -17.447 -18.349 -22.077  -1.604   1.270   1.627   1.611
   12  3750  0.00 -1.50  2.00  1.25  0.00 -14.575 -17.597 -18.697 -22.376  -1.556   2.044   1.825   1.809
   13  3750  0.50 -1.50  2.00  1.25  0.00 -14.961 -17.801 -18.776 -22.376  -1.476   1.859   1.699   1.683
   14  3750  1.00 -1.50  2.00  1.25  0.00 -15.302 -17.955 -18.824 -22.376  -1.428   1.667   1.593   1.577
   15  3750  1.50 -1.50  2.00  1.25  0.00 -15.569 -18.062 -18.850 -22.376  -1.402   1.504   1.513   1.497
   16  3750  2.00 -1.50  2.00  1.25  0.00 -15.756 -18.132 -18.865 -22.376  -1.387   1.383   1.458   1.442
   17  3750  2.50 -1.50  2.00  1.25  0.00 -15.905 -18.182 -18.891 -22.376  -1.361   1.283   1.434   1.418
   18  3750  3.00 -1.50  2.00  1.25  0.00 -16.058 -18.248 -18.946 -22.376  -1.306   1.194   1.423   1.407
   19  3750  3.50 -1.50  2.00  1.25  0.00 -16.174 -18.308 -18.996 -22.376  -1.257   1.136   1.412   1.396
   20  3750  4.00 -1.50  2.00  1.25  0.00 -16.214 -18.327 -19.013 -22.376  -1.239   1.115   1.412   1.396
   21  3750  4.50 -1.50  2.00  1.25  0.00 -16.220 -18.318 -19.011 -22.376  -1.241   1.100   1.419   1.403
   22  3750  5.00 -1.50  2.00  1.25  0.00 -16.243 -18.298 -19.000 -22.376  -1.252   1.057   1.427   1.411
   23  4000  0.00 -1.50  2.00  1.25  0.00 -15.696 -18.419 -19.342 -22.656  -1.191   1.739   1.648   1.632
   24  4000  0.50 -1.50  2.00  1.25  0.00 -16.067 -18.612 -19.413 -22.656  -1.120   1.558   1.525   1.509
   25  4000  1.00 -1.50  2.00  1.25  0.00 -16.396 -18.759 -19.455 -22.656  -1.078   1.372   1.421   1.405
   26  4000  1.50 -1.50  2.00  1.25  0.00 -16.653 -18.862 -19.476 -22.656  -1.056   1.213   1.340   1.324
