
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  183  7750  1.50  0.20  2.00  0.00  0.00 -17.716 -17.695 -19.218 -18.982 -18.542   2.067   2.067   0.061   0.132   1.681   1.681
  184  7750  2.00  0.20  2.00  0.00  0.00 -17.765 -17.743 -19.191 -18.975 -18.540   2.012   2.012   0.066   0.147   1.585   1.585
  185  7750  2.50  0.20  2.00  0.00  0.00 -17.835 -17.813 -19.149 -18.959 -18.535   1.927   1.926   0.076   0.163   1.447   1.447
  186  7750  3.00  0.20  2.00  0.00  0.00 -17.918 -17.896 -19.097 -18.936 -18.527   1.820   1.820   0.091   0.177   1.282   1.282
  187  7750  3.50  0.20  2.00  0.00  0.00 -18.012 -17.991 -19.026 -18.900 -18.517   1.689   1.689   0.117   0.186   1.081   1.081
  188  7750  4.00  0.20  2.00  0.00  0.00 -18.110 -18.089 -18.959 -18.860 -18.500   1.552   1.551   0.140   0.190   0.890   0.889
  189  7750  4.50  0.20  2.00  0.00  0.00 -18.208 -18.186 -18.902 -18.822 -18.479   1.416   1.415   0.158   0.191   0.717   0.716
  190  7750  5.00  0.20  2.00  0.00  0.00 -18.303 -18.281 -18.851 -18.785 -18.457   1.284   1.284   0.172   0.191   0.556   0.555
  191  8000  1.00  0.20  2.00  0.00  0.00 -17.979 -17.957 -19.326 -19.074 -18.654   1.897   1.897   0.080   0.097   1.540   1.540
  192  8000  1.50  0.20  2.00  0.00  0.00 -17.933 -17.911 -19.377 -19.111 -18.659   1.979   1.979   0.048   0.115   1.652   1.652
  193  8000  2.00  0.20  2.00  0.00  0.00 -17.959 -17.937 -19.364 -19.113 -18.659   1.956   1.955   0.046   0.131   1.599   1.598
  194  8000  2.50  0.20  2.00  0.00  0.00 -18.013 -17.992 -19.329 -19.104 -18.658   1.892   1.892   0.054   0.150   1.483   1.483
  195  8000  3.00  0.20  2.00  0.00  0.00 -18.083 -18.061 -19.281 -19.087 -18.652   1.806   1.805   0.065   0.169   1.335   1.334
  196  8000  3.50  0.20  2.00  0.00  0.00 -18.164 -18.142 -19.222 -19.061 -18.643   1.699   1.699   0.082   0.187   1.160   1.160
  197  8000  4.00  0.20  2.00  0.00  0.00 -18.255 -18.233 -19.148 -19.023 -18.632   1.570   1.570   0.109   0.195   0.960   0.959
  198  8000  4.50  0.20  2.00  0.00  0.00 -18.349 -18.327 -19.082 -18.982 -18.613   1.435   1.435   0.131   0.198   0.775   0.775
  199  8000  5.00  0.20  2.00  0.00  0.00 -18.443 -18.422 -19.024 -18.942 -18.590   1.301   1.301   0.148   0.199   0.605   0.604
  200  8250  1.00  0.20  2.00  0.00  0.00 -18.263 -18.241 -19.402 -19.144 -18.739   1.683   1.683   0.095   0.076   1.339   1.339
  201  8250  1.50  0.20  2.00  0.00  0.00 -18.154 -18.132 -19.505 -19.219 -18.762   1.867   1.867   0.043   0.100   1.578   1.578
  202  8250  2.00  0.20  2.00  0.00  0.00 -18.156 -18.134 -19.512 -19.233 -18.766   1.879   1.879   0.033   0.117   1.577   1.577
  203  8250  2.50  0.20  2.00  0.00  0.00 -18.194 -18.173 -19.487 -19.231 -18.767   1.839   1.838   0.036   0.137   1.490   1.490
  204  8250  3.00  0.20  2.00  0.00  0.00 -18.251 -18.229 -19.445 -19.220 -18.765   1.772   1.771   0.045   0.159   1.361   1.361
  205  8250  3.50  0.20  2.00  0.00  0.00 -18.318 -18.297 -19.392 -19.202 -18.759   1.685   1.685   0.058   0.181   1.206   1.206
  206  8250  4.00  0.20  2.00  0.00  0.00 -18.396 -18.374 -19.327 -19.173 -18.750   1.579   1.579   0.076   0.199   1.026   1.026
  207  8250  4.50  0.20  2.00  0.00  0.00 -18.484 -18.462 -19.252 -19.133 -18.737   1.451   1.451   0.104   0.206   0.829   0.829
  208  8250  5.00  0.20  2.00  0.00  0.00 -18.575 -18.554 -19.187 -19.091 -18.716   1.318   1.318   0.125   0.208   0.650   0.650
  209  8500  1.50  0.20  2.00  0.00  0.00 -18.372 -18.350 -19.606 -19.309 -18.853   1.739   1.739   0.043   0.089   1.473   1.473
  210  8500  2.00  0.20  2.00  0.00  0.00 -18.350 -18.328 -19.636 -19.336 -18.861   1.788   1.788   0.025   0.105   1.527   1.527
  211  8500  2.50  0.20  2.00  0.00  0.00 -18.373 -18.351 -19.623 -19.341 -18.865   1.770   1.770   0.023   0.124   1.473   1.473
  212  8500  3.00  0.20  2.00  0.00  0.00 -18.417 -18.396 -19.589 -19.336 -18.866   1.721   1.721   0.029   0.147   1.367   1.367
  213  8500  3.50  0.20  2.00  0.00  0.00 -18.474 -18.452 -19.542 -19.324 -18.864   1.652   1.652   0.039   0.171   1.229   1.228
  214  8500  4.00  0.20  2.00  0.00  0.00 -18.540 -18.518 -19.485 -19.305 -18.857   1.567   1.567   0.053   0.196   1.067   1.067
  215  8500  4.50  0.20  2.00  0.00  0.00 -18.616 -18.594 -19.414 -19.273 -18.848   1.459   1.459   0.075   0.214   0.880   0.880
  216  8500  5.00  0.20  2.00  0.00  0.00 -18.702 -18.680 -19.342 -19.232 -18.833   1.332   1.332   0.101   0.218   0.691   0.691
  217  8750  1.50  0.20  2.00  0.00  0.00 -18.588 -18.566 -19.691 -19.387 -18.932   1.601   1.601   0.045   0.080   1.349   1.350
  218  8750  2.00  0.20  2.00  0.00  0.00 -18.536 -18.514 -19.740 -19.426 -18.946   1.692   1.692   0.020   0.096   1.459   1.459
  219  8750  2.50  0.20  2.00  0.00  0.00 -18.544 -18.522 -19.739 -19.437 -18.951   1.695   1.695   0.014   0.113   1.439   1.439
  220  8750  3.00  0.20  2.00  0.00  0.00 -18.578 -18.556 -19.714 -19.437 -18.954   1.661   1.661   0.017   0.135   1.355   1.355
  221  8750  3.50  0.20  2.00  0.00  0.00 -18.626 -18.604 -19.674 -19.431 -18.956   1.607   1.607   0.025   0.161   1.233   1.233
  222  8750  4.00  0.20  2.00  0.00  0.00 -18.683 -18.661 -19.622 -19.418 -18.954   1.537   1.537   0.036   0.189   1.085   1.085
  223  8750  4.50  0.20  2.00  0.00  0.00 -18.748 -18.726 -19.559 -19.396 -18.947   1.451   1.450   0.051   0.216   0.916   0.916
  224  8750  5.00  0.20  2.00  0.00  0.00 -18.825 -18.803 -19.487 -19.362 -18.938   1.340   1.339   0.076   0.228   0.729   0.729
  225  9000  1.50  0.20  2.00  0.00  0.00 -18.801 -18.779 -19.767 -19.457 -19.003   1.458   1.459   0.046   0.073   1.217   1.218
  226  9000  2.00  0.20  2.00  0.00  0.00 -18.717 -18.694 -19.830 -19.507 -19.024   1.592   1.592   0.017   0.089   1.378   1.378
  227  9000  2.50  0.20  2.00  0.00  0.00 -18.708 -18.685 -19.839 -19.523 -19.030   1.617   1.617   0.007   0.105   1.390   1.390
  228  9000  3.00  0.20  2.00  0.00  0.00 -18.730 -18.708 -19.822 -19.526 -19.034   1.598   1.598   0.008   0.126   1.329   1.329
  229  9000  3.50  0.20  2.00  0.00  0.00 -18.770 -18.748 -19.788 -19.524 -19.037   1.556   1.556   0.013   0.151   1.225   1.225
  230  9000  4.00  0.20  2.00  0.00  0.00 -18.820 -18.798 -19.743 -19.516 -19.038   1.498   1.498   0.022   0.180   1.092   1.092
  231  9000  4.50  0.20  2.00  0.00  0.00 -18.877 -18.855 -19.687 -19.502 -19.036   1.426   1.426   0.034   0.210   0.937   0.936
  232  9000  5.00  0.20  2.00  0.00  0.00 -18.943 -18.921 -19.620 -19.478 -19.030   1.337   1.337   0.052   0.235   0.762   0.762
  233  9250  2.00  0.20  2.00  0.00  0.00 -18.894 -18.872 -19.911 -19.581 -19.096   1.488   1.489   0.015   0.084   1.289   1.289
  234  9250  2.50  0.20  2.00  0.00  0.00 -18.866 -18.844 -19.928 -19.601 -19.103   1.537   1.537   0.002   0.099   1.332   1.332
  235  9250  3.00  0.20  2.00  0.00  0.00 -18.876 -18.853 -19.918 -19.607 -19.107   1.533   1.533   0.000   0.118   1.295   1.295
  236  9250  3.50  0.20  2.00  0.00  0.00 -18.906 -18.884 -19.889 -19.606 -19.110   1.502   1.502   0.004   0.142   1.208   1.208
  237  9250  4.00  0.20  2.00  0.00  0.00 -18.949 -18.927 -19.849 -19.602 -19.113   1.454   1.454   0.011   0.170   1.089   1.089
  238  9250  4.50  0.20  2.00  0.00  0.00 -19.001 -18.979 -19.798 -19.593 -19.114   1.394   1.394   0.022   0.202   0.945   0.945
  239  9250  5.00  0.20  2.00  0.00  0.00 -19.060 -19.038 -19.737 -19.577 -19.112   1.319   1.319   0.035   0.233   0.780   0.780
  240  9500  2.00  0.20  2.00  0.00  0.00 -19.069 -19.046 -19.986 -19.650 -19.163   1.383   1.384   0.013   0.080   1.195   1.195
  241  9500  2.50  0.20  2.00  0.00  0.00 -19.021 -18.999 -20.009 -19.673 -19.172   1.454   1.454  -0.001   0.094   1.266   1.266
  242  9500  3.00  0.20  2.00  0.00  0.00 -19.017 -18.995 -20.004 -19.681 -19.176   1.466   1.466  -0.006   0.112   1.251   1.252
  243  9500  3.50  0.20  2.00  0.00  0.00 -19.037 -19.015 -19.980 -19.682 -19.178   1.447   1.447  -0.004   0.134   1.183   1.184
  244  9500  4.00  0.20  2.00  0.00  0.00 -19.072 -19.050 -19.944 -19.679 -19.182   1.409   1.409   0.002   0.162   1.078   1.078
  245  9500  4.50  0.20  2.00  0.00  0.00 -19.118 -19.096 -19.897 -19.673 -19.184   1.357   1.357   0.011   0.195   0.944   0.944
  246  9500  5.00  0.20  2.00  0.00  0.00 -19.172 -19.150 -19.840 -19.663 -19.185   1.293   1.293   0.023   0.229   0.787   0.787
  247  9750  2.00  0.20  2.00  0.00  0.00 -19.237 -19.214 -20.056 -19.716 -19.227   1.281   1.282   0.011   0.078   1.102   1.102
  248  9750  2.50  0.20  2.00  0.00  0.00 -19.174 -19.152 -20.084 -19.741 -19.237   1.369   1.369  -0.005   0.091   1.195   1.195
  249  9750  3.00  0.20  2.00  0.00  0.00 -19.156 -19.134 -20.083 -19.750 -19.240   1.396   1.397  -0.010   0.107   1.201   1.201
  250  9750  3.50  0.20  2.00  0.00  0.00 -19.165 -19.142 -20.063 -19.752 -19.242   1.389   1.390  -0.010   0.128   1.151   1.151
  251  9750  4.00  0.20  2.00  0.00  0.00 -19.191 -19.169 -20.030 -19.750 -19.245   1.361   1.361  -0.005   0.155   1.061   1.061
  252  9750  4.50  0.20  2.00  0.00  0.00 -19.230 -19.208 -19.987 -19.746 -19.248   1.318   1.318   0.002   0.187   0.939   0.939
  253  9750  5.00  0.20  2.00  0.00  0.00 -19.278 -19.256 -19.934 -19.739 -19.251   1.262   1.262   0.012   0.222   0.792   0.792
  254 10000  2.00  0.20  2.00  0.00  0.00 -19.396 -19.374 -20.123 -19.779 -19.288   1.184   1.185   0.009   0.075   1.013   1.013
  255 10000  2.50  0.20  2.00  0.00  0.00 -19.323 -19.301 -20.154 -19.806 -19.299   1.284   1.285  -0.007   0.088   1.121   1.121
  256 10000  3.00  0.20  2.00  0.00  0.00 -19.293 -19.270 -20.155 -19.816 -19.301   1.325   1.325  -0.014   0.103   1.145   1.145
  257 10000  3.50  0.20  2.00  0.00  0.00 -19.290 -19.268 -20.139 -19.818 -19.303   1.330   1.330  -0.015   0.123   1.112   1.112
  258 10000  4.00  0.20  2.00  0.00  0.00 -19.307 -19.285 -20.109 -19.817 -19.305   1.311   1.312  -0.012   0.148   1.037   1.037
  259 10000  4.50  0.20  2.00  0.00  0.00 -19.339 -19.316 -20.069 -19.814 -19.308   1.277   1.277  -0.006   0.179   0.928   0.928
  260 10000  5.00  0.20  2.00  0.00  0.00 -19.381 -19.359 -20.019 -19.808 -19.312   1.229   1.230   0.003   0.214   0.792   0.792
  261 10250  2.00  0.20  2.00  0.00  0.00 -19.546 -19.523 -20.187 -19.839 -19.346   1.095   1.095   0.007   0.074   0.931   0.931
  262 10250  2.50  0.20  2.00  0.00  0.00 -19.466 -19.444 -20.220 -19.867 -19.358   1.203   1.203  -0.010   0.086   1.048   1.049
  263 10250  3.00  0.20  2.00  0.00  0.00 -19.427 -19.404 -20.223 -19.877 -19.360   1.253   1.253  -0.017   0.100   1.085   1.085
  264 10250  3.50  0.20  2.00  0.00  0.00 -19.414 -19.392 -20.210 -19.880 -19.360   1.268   1.268  -0.019   0.119   1.067   1.068
  265 10250  4.00  0.20  2.00  0.00  0.00 -19.422 -19.399 -20.183 -19.879 -19.361   1.259   1.260  -0.018   0.142   1.008   1.008
  266 10250  4.50  0.20  2.00  0.00  0.00 -19.445 -19.423 -20.146 -19.876 -19.364   1.233   1.234  -0.013   0.172   0.912   0.913
  267 10250  5.00  0.20  2.00  0.00  0.00 -19.480 -19.458 -20.099 -19.872 -19.368   1.194   1.194  -0.005   0.207   0.787   0.787
  268 10500  2.00  0.20  2.00  0.00  0.00 -19.686 -19.663 -20.248 -19.896 -19.402   1.013   1.013   0.006   0.072   0.855   0.856
  269 10500  2.50  0.20  2.00  0.00  0.00 -19.603 -19.580 -20.283 -19.926 -19.414   1.125   1.126  -0.012   0.084   0.979   0.979
  270 10500  3.00  0.20  2.00  0.00  0.00 -19.556 -19.533 -20.288 -19.936 -19.416   1.183   1.183  -0.020   0.098   1.025   1.026
  271 10500  3.50  0.20  2.00  0.00  0.00 -19.535 -19.513 -20.276 -19.939 -19.416   1.206   1.206  -0.023   0.115   1.020   1.020
  272 10500  4.00  0.20  2.00  0.00  0.00 -19.534 -19.512 -20.252 -19.938 -19.416   1.206   1.206  -0.022   0.138   0.973   0.973
  273 10500  4.50  0.20  2.00  0.00  0.00 -19.549 -19.527 -20.217 -19.936 -19.417   1.188   1.189  -0.018   0.166   0.891   0.892
  274 10500  5.00  0.20  2.00  0.00  0.00 -19.578 -19.556 -20.173 -19.933 -19.421   1.157   1.157  -0.011   0.200   0.777   0.777
  275 10750  2.00  0.20  2.00  0.00  0.00 -19.815 -19.793 -20.306 -19.951 -19.455   0.938   0.938   0.004   0.071   0.787   0.788
  276 10750  2.50  0.20  2.00  0.00  0.00 -19.732 -19.709 -20.343 -19.982 -19.468   1.052   1.053  -0.014   0.083   0.913   0.914
  277 10750  3.00  0.20  2.00  0.00  0.00 -19.680 -19.658 -20.349 -19.993 -19.470   1.115   1.115  -0.023   0.096   0.966   0.967
  278 10750  3.50  0.20  2.00  0.00  0.00 -19.653 -19.630 -20.338 -19.996 -19.469   1.145   1.145  -0.026   0.113   0.971   0.971
  279 10750  4.00  0.20  2.00  0.00  0.00 -19.644 -19.622 -20.316 -19.994 -19.468   1.152   1.152  -0.026   0.134   0.935   0.936
  280 10750  4.50  0.20  2.00  0.00  0.00 -19.652 -19.630 -20.284 -19.992 -19.469   1.142   1.142  -0.023   0.160   0.865   0.866
  281 10750  5.00  0.20  2.00  0.00  0.00 -19.674 -19.652 -20.242 -19.989 -19.472   1.117   1.117  -0.017   0.194   0.762   0.762
  282 11000  2.00  0.20  2.00  0.00  0.00 -19.935 -19.913 -20.361 -20.003 -19.505   0.870   0.871   0.002   0.070   0.726   0.726
  283 11000  2.50  0.20  2.00  0.00  0.00 -19.853 -19.831 -20.400 -20.036 -19.519   0.984   0.985  -0.017   0.081   0.853   0.853
  284 11000  3.00  0.20  2.00  0.00  0.00 -19.800 -19.777 -20.407 -20.047 -19.522   1.050   1.050  -0.026   0.094   0.910   0.910
  285 11000  3.50  0.20  2.00  0.00  0.00 -19.767 -19.744 -20.398 -20.050 -19.520   1.085   1.085  -0.029   0.110   0.921   0.922
  286 11000  4.00  0.20  2.00  0.00  0.00 -19.752 -19.730 -20.377 -20.048 -19.518   1.098   1.099  -0.030   0.130   0.896   0.896
  287 11000  4.50  0.20  2.00  0.00  0.00 -19.753 -19.731 -20.347 -20.046 -19.518   1.095   1.095  -0.028   0.156   0.836   0.837
  288 11000  5.00  0.20  2.00  0.00  0.00 -19.768 -19.746 -20.307 -20.043 -19.520   1.077   1.077  -0.023   0.188   0.745   0.745
  289 11250  2.00  0.20  2.00  0.00  0.00 -20.047 -20.024 -20.414 -20.053 -19.553   0.808   0.809   0.000   0.069   0.670   0.671
  290 11250  2.50  0.20  2.00  0.00  0.00 -19.967 -19.945 -20.455 -20.087 -19.568   0.922   0.922  -0.019   0.080   0.797   0.797
  291 11250  3.00  0.20  2.00  0.00  0.00 -19.913 -19.890 -20.463 -20.099 -19.571   0.988   0.989  -0.028   0.093   0.856   0.857
  292 11250  3.50  0.20  2.00  0.00  0.00 -19.877 -19.854 -20.455 -20.102 -19.570   1.027   1.027  -0.032   0.108   0.872   0.873
  293 11250  4.00  0.20  2.00  0.00  0.00 -19.857 -19.834 -20.435 -20.100 -19.567   1.045   1.046  -0.033   0.127   0.854   0.855
  294 11250  4.50  0.20  2.00  0.00  0.00 -19.852 -19.829 -20.406 -20.097 -19.566   1.047   1.048  -0.031   0.152   0.805   0.805
  295 11250  5.00  0.20  2.00  0.00  0.00 -19.861 -19.839 -20.369 -20.094 -19.567   1.036   1.036  -0.028   0.182   0.724   0.724
  296 11500  2.00  0.20  2.00  0.00  0.00 -20.151 -20.129 -20.465 -20.102 -19.599   0.752   0.753  -0.002   0.068   0.619   0.620
  297 11500  2.50  0.20  2.00  0.00  0.00 -20.074 -20.052 -20.507 -20.137 -19.616   0.864   0.865  -0.021   0.079   0.746   0.746
  298 11500  3.00  0.20  2.00  0.00  0.00 -20.020 -19.998 -20.517 -20.149 -19.619   0.930   0.931  -0.030   0.092   0.806   0.806
  299 11500  3.50  0.20  2.00  0.00  0.00 -19.983 -19.960 -20.509 -20.152 -19.617   0.971   0.972  -0.035   0.106   0.825   0.826
  300 11500  4.00  0.20  2.00  0.00  0.00 -19.959 -19.936 -20.490 -20.150 -19.614   0.993   0.994  -0.036   0.125   0.813   0.813
  301 11500  4.50  0.20  2.00  0.00  0.00 -19.949 -19.926 -20.462 -20.147 -19.612   1.000   1.001  -0.035   0.148   0.771   0.772
  302 11500  5.00  0.20  2.00  0.00  0.00 -19.952 -19.929 -20.427 -20.144 -19.612   0.994   0.994  -0.032   0.177   0.700   0.701
  303 11750  2.00  0.20  2.00  0.00  0.00 -20.250 -20.227 -20.514 -20.148 -19.644   0.700   0.701  -0.004   0.067   0.573   0.574
  304 11750  2.50  0.20  2.00  0.00  0.00 -20.175 -20.152 -20.558 -20.184 -19.661   0.811   0.812  -0.023   0.078   0.699   0.700
  305 11750  3.00  0.20  2.00  0.00  0.00 -20.122 -20.099 -20.568 -20.197 -19.664   0.877   0.877  -0.033   0.090   0.759   0.760
  306 11750  3.50  0.20  2.00  0.00  0.00 -20.084 -20.061 -20.561 -20.200 -19.663   0.918   0.919  -0.037   0.105   0.781   0.781
  307 11750  4.00  0.20  2.00  0.00  0.00 -20.057 -20.035 -20.543 -20.198 -19.659   0.943   0.943  -0.039   0.123   0.772   0.773
  308 11750  4.50  0.20  2.00  0.00  0.00 -20.043 -20.020 -20.516 -20.195 -19.657   0.954   0.954  -0.038   0.145   0.737   0.737
  309 11750  5.00  0.20  2.00  0.00  0.00 -20.041 -20.019 -20.482 -20.191 -19.656   0.952   0.953  -0.035   0.173   0.674   0.675
  310 12000  2.50  0.20  2.00  0.00  0.00 -20.269 -20.246 -20.606 -20.230 -19.704   0.763   0.763  -0.025   0.077   0.656   0.657
  311 12000  3.00  0.20  2.00  0.00  0.00 -20.218 -20.195 -20.617 -20.243 -19.708   0.827   0.828  -0.035   0.089   0.716   0.717
  312 12000  3.50  0.20  2.00  0.00  0.00 -20.180 -20.157 -20.611 -20.246 -19.707   0.868   0.869  -0.039   0.103   0.738   0.739
  313 12000  4.00  0.20  2.00  0.00  0.00 -20.152 -20.129 -20.593 -20.244 -19.703   0.894   0.895  -0.041   0.121   0.732   0.733
  314 12000  4.50  0.20  2.00  0.00  0.00 -20.135 -20.112 -20.568 -20.241 -19.700   0.908   0.908  -0.041   0.143   0.702   0.702
  315 12000  5.00  0.20  2.00  0.00  0.00 -20.129 -20.106 -20.535 -20.237 -19.699   0.910   0.911  -0.038   0.169   0.647   0.647
  316 12250  2.50  0.20  2.00  0.00  0.00 -20.358 -20.335 -20.653 -20.274 -19.746   0.718   0.719  -0.027   0.077   0.617   0.618
  317 12250  3.00  0.20  2.00  0.00  0.00 -20.308 -20.286 -20.665 -20.288 -19.751   0.781   0.782  -0.037   0.088   0.677   0.677
  318 12250  3.50  0.20  2.00  0.00  0.00 -20.271 -20.248 -20.659 -20.291 -19.749   0.822   0.822  -0.042   0.102   0.699   0.699
  319 12250  4.00  0.20  2.00  0.00  0.00 -20.243 -20.220 -20.642 -20.289 -19.746   0.848   0.849  -0.043   0.119   0.695   0.695
  320 12250  4.50  0.20  2.00  0.00  0.00 -20.223 -20.201 -20.617 -20.285 -19.742   0.864   0.864  -0.043   0.140   0.668   0.668
  321 12250  5.00  0.20  2.00  0.00  0.00 -20.214 -20.192 -20.586 -20.281 -19.740   0.869   0.870  -0.041   0.166   0.618   0.618
  322 12500  2.50  0.20  2.00  0.00  0.00 -20.442 -20.419 -20.699 -20.316 -19.787   0.676   0.677  -0.029   0.076   0.581   0.582
  323 12500  3.00  0.20  2.00  0.00  0.00 -20.394 -20.371 -20.711 -20.330 -19.791   0.739   0.739  -0.039   0.087   0.640   0.641
  324 12500  3.50  0.20  2.00  0.00  0.00 -20.358 -20.335 -20.706 -20.334 -19.790   0.778   0.779  -0.044   0.101   0.662   0.663
  325 12500  4.00  0.20  2.00  0.00  0.00 -20.330 -20.307 -20.689 -20.332 -19.787   0.805   0.805  -0.046   0.118   0.659   0.659
  326 12500  4.50  0.20  2.00  0.00  0.00 -20.309 -20.286 -20.665 -20.328 -19.783   0.821   0.822  -0.045   0.138   0.634   0.635
  327 12500  5.00  0.20  2.00  0.00  0.00 -20.297 -20.275 -20.634 -20.324 -19.780   0.829   0.830  -0.044   0.163   0.589   0.589
  328 12750  2.50  0.20  2.00  0.00  0.00 -20.522 -20.500 -20.743 -20.358 -19.826   0.637   0.638  -0.031   0.075   0.547   0.548
  329 12750  3.00  0.20  2.00  0.00  0.00 -20.475 -20.452 -20.756 -20.372 -19.831   0.699   0.700  -0.041   0.087   0.606   0.607
  330 12750  3.50  0.20  2.00  0.00  0.00 -20.440 -20.417 -20.751 -20.376 -19.830   0.738   0.739  -0.046   0.100   0.628   0.629
  331 12750  4.00  0.20  2.00  0.00  0.00 -20.412 -20.390 -20.735 -20.374 -19.826   0.764   0.765  -0.048   0.116   0.625   0.626
  332 12750  4.50  0.20  2.00  0.00  0.00 -20.391 -20.369 -20.711 -20.370 -19.822   0.781   0.781  -0.048   0.136   0.602   0.603
  333 12750  5.00  0.20  2.00  0.00  0.00 -20.378 -20.355 -20.681 -20.366 -19.819   0.790   0.791  -0.046   0.160   0.560   0.561
  334 13000  2.50  0.20  2.00  0.00  0.00 -20.599 -20.576 -20.785 -20.398 -19.864   0.601   0.602  -0.034   0.075   0.516   0.517
  335 13000  3.00  0.20  2.00  0.00  0.00 -20.552 -20.529 -20.799 -20.412 -19.869   0.662   0.663  -0.043   0.086   0.575   0.576
  336 13000  3.50  0.20  2.00  0.00  0.00 -20.518 -20.495 -20.794 -20.416 -19.868   0.700   0.701  -0.048   0.099   0.597   0.598
  337 13000  4.00  0.20  2.00  0.00  0.00 -20.491 -20.468 -20.779 -20.415 -19.865   0.726   0.726  -0.050   0.115   0.594   0.595
  338 13000  4.50  0.20  2.00  0.00  0.00 -20.470 -20.447 -20.755 -20.410 -19.860   0.742   0.743  -0.050   0.134   0.572   0.572
  339 13000  5.00  0.20  2.00  0.00  0.00 -20.455 -20.433 -20.726 -20.406 -19.857   0.753   0.753  -0.049   0.158   0.532   0.533
  340 14000  2.00  0.20  2.00  0.00  0.00 -20.963 -20.940 -20.892 -20.507 -19.989   0.347   0.347  -0.018   0.063   0.255   0.256
  341 14000  2.50  0.20  2.00  0.00  0.00 -20.878 -20.855 -20.945 -20.549 -20.008   0.473   0.474  -0.041   0.073   0.406   0.407
  342 14000  3.00  0.20  2.00  0.00  0.00 -20.829 -20.806 -20.959 -20.562 -20.011   0.535   0.536  -0.051   0.084   0.469   0.470
  343 14000  3.50  0.20  2.00  0.00  0.00 -20.797 -20.774 -20.956 -20.566 -20.010   0.572   0.572  -0.057   0.096   0.491   0.492
  344 14000  4.00  0.20  2.00  0.00  0.00 -20.773 -20.750 -20.943 -20.566 -20.007   0.595   0.596  -0.059   0.111   0.489   0.489
  345 14000  4.50  0.20  2.00  0.00  0.00 -20.753 -20.731 -20.919 -20.561 -20.002   0.609   0.610  -0.058   0.129   0.467   0.467
  346 14000  5.00  0.20  2.00  0.00  0.00 -20.738 -20.715 -20.891 -20.555 -19.998   0.620   0.620  -0.057   0.150   0.431   0.432
  347 15000  2.50  0.20  2.00  0.00  0.00 -21.124 -21.101 -21.092 -20.687 -20.140   0.365   0.366  -0.047   0.072   0.314   0.315
  348 15000  3.00  0.20  2.00  0.00  0.00 -21.069 -21.046 -21.104 -20.698 -20.140   0.432   0.433  -0.059   0.082   0.383   0.384
  349 15000  3.50  0.20  2.00  0.00  0.00 -21.035 -21.012 -21.102 -20.702 -20.138   0.469   0.470  -0.064   0.094   0.409   0.410
  350 15000  4.00  0.20  2.00  0.00  0.00 -21.013 -20.990 -21.090 -20.702 -20.135   0.491   0.492  -0.067   0.108   0.408   0.408
  351 15000  4.50  0.20  2.00  0.00  0.00 -20.994 -20.972 -21.067 -20.696 -20.130   0.504   0.505  -0.067   0.124   0.386   0.387
  352 15000  5.00  0.20  2.00  0.00  0.00 -20.979 -20.956 -21.038 -20.689 -20.124   0.512   0.513  -0.065   0.144   0.350   0.351
  353 16000  2.50  0.20  2.00  0.00  0.00 -21.351 -21.328 -21.229 -20.817 -20.265   0.269   0.270  -0.052   0.070   0.231   0.232
  354 16000  3.00  0.20  2.00  0.00  0.00 -21.284 -21.261 -21.239 -20.825 -20.260   0.343   0.344  -0.065   0.080   0.310   0.311
  355 16000  3.50  0.20  2.00  0.00  0.00 -21.247 -21.224 -21.236 -20.827 -20.256   0.382   0.383  -0.071   0.091   0.340   0.341
  356 16000  4.00  0.20  2.00  0.00  0.00 -21.224 -21.201 -21.225 -20.827 -20.253   0.405   0.406  -0.074   0.105   0.342   0.342
  357 16000  4.50  0.20  2.00  0.00  0.00 -21.205 -21.183 -21.203 -20.821 -20.247   0.418   0.418  -0.074   0.121   0.322   0.323
  358 16000  5.00  0.20  2.00  0.00  0.00 -21.189 -21.166 -21.173 -20.811 -20.239   0.424   0.425  -0.072   0.140   0.287   0.288
  359 17000  2.50  0.20  2.00  0.00  0.00 -21.563 -21.540 -21.357 -20.940 -20.385   0.179   0.180  -0.056   0.068   0.152   0.153
  360 17000  3.00  0.20  2.00  0.00  0.00 -21.482 -21.459 -21.364 -20.943 -20.373   0.263   0.265  -0.070   0.078   0.245   0.246
  361 17000  3.50  0.20  2.00  0.00  0.00 -21.439 -21.416 -21.360 -20.943 -20.366   0.306   0.307  -0.077   0.089   0.279   0.280
  362 17000  4.00  0.20  2.00  0.00  0.00 -21.414 -21.392 -21.350 -20.942 -20.362   0.330   0.331  -0.080   0.102   0.284   0.285
  363 17000  4.50  0.20  2.00  0.00  0.00 -21.396 -21.373 -21.330 -20.938 -20.357   0.344   0.345  -0.081   0.118   0.268   0.269
  364 17000  5.00  0.20  2.00  0.00  0.00 -21.377 -21.354 -21.298 -20.925 -20.347   0.351   0.352  -0.079   0.136   0.235   0.236
  365 18000  2.50  0.20  2.00  0.00  0.00 -21.766 -21.743 -21.478 -21.057 -20.500   0.093   0.094  -0.057   0.065   0.075   0.076
  366 18000  3.00  0.20  2.00  0.00  0.00 -21.668 -21.645 -21.484 -21.057 -20.483   0.191   0.192  -0.074   0.076   0.185   0.186
