TEFF   9750.  GRAVITY 5.00000 LTE
TITLE  [+0.2] N(He)/Ntot=0.07828 VTURB=2.0  L/H=1.25 NOVER
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.58489 ABUNDANCE CHANGE 1 0.91970 2 0.07828
ABUNDANCE CHANGE  3 -10.94  4 -10.64  5  -9.49  6  -3.52  7  -4.12  8  -3.21
ABUNDANCE CHANGE  9  -7.48 10  -3.96 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.71 17  -6.54 18  -5.64 19  -6.92 20  -5.68
ABUNDANCE CHANGE 21  -8.87 22  -7.02 23  -8.04 24  -6.37 25  -6.65 26  -4.54
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.63 35  -9.41 36  -8.73 37  -9.44 38  -9.07
ABUNDANCE CHANGE 39  -9.80 40  -9.44 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.27 49 -10.38 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.87 55 -10.91 56  -9.91
ABUNDANCE CHANGE 57 -10.87 58 -10.46 59 -11.33 60 -10.54 61 -20.00 62 -11.03
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.69 66 -10.90 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.98 72 -11.16 73 -12.17 74 -10.93
ABUNDANCE CHANGE 75 -11.76 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.91
ABUNDANCE CHANGE 81 -11.14 82 -10.09 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.95 91 -20.00 92 -12.54
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB, FLXCNV,VCONV,VELSND
3.80143090E-06   5941.5 3.800E-01 3.427E+10 3.508E-02 3.881E+01 2.000E+05 0.000E+00 0.000E+00 2.023E+06
5.07581812E-06   5981.5 5.074E-01 4.352E+10 3.472E-02 3.834E+01 2.000E+05 0.000E+00 0.000E+00 1.808E+06
6.79197673E-06   6020.6 6.789E-01 5.517E+10 3.440E-02 3.763E+01 2.000E+05 0.000E+00 0.000E+00 1.623E+06
9.08155263E-06   6064.9 9.078E-01 7.056E+10 3.469E-02 3.679E+01 2.000E+05 0.000E+00 6.219E+05 1.463E+06
1.20857290E-05   6113.3 1.208E+00 9.061E+10 3.557E-02 3.586E+01 2.000E+05 0.000E+00 4.475E+05 1.329E+06
1.59640871E-05   6164.1 1.596E+00 1.163E+11 3.698E-02 3.485E+01 2.000E+05 0.000E+00 3.015E+05 1.218E+06
2.09070072E-05   6216.3 2.090E+00 1.486E+11 3.891E-02 3.378E+01 2.000E+05 0.000E+00 1.801E+05 1.127E+06
2.71403462E-05   6269.1 2.713E+00 1.890E+11 4.134E-02 3.271E+01 2.000E+05 0.000E+00 6.750E+04 1.053E+06
3.49291891E-05   6321.8 3.492E+00 2.388E+11 4.428E-02 3.166E+01 2.000E+05 0.000E+00 0.000E+00 9.926E+05
4.45914157E-05   6374.0 4.458E+00 2.997E+11 4.775E-02 3.065E+01 2.000E+05 0.000E+00 0.000E+00 9.440E+05
5.65092934E-05   6425.1 5.649E+00 3.733E+11 5.174E-02 2.970E+01 2.000E+05 0.000E+00 0.000E+00 9.049E+05
7.11454888E-05   6475.0 7.112E+00 4.617E+11 5.628E-02 2.882E+01 2.000E+05 0.000E+00 0.000E+00 8.733E+05
8.90621665E-05   6523.3 8.903E+00 5.669E+11 6.138E-02 2.805E+01 2.000E+05 0.000E+00 0.000E+00 8.480E+05
1.10940366E-04   6570.2 1.109E+01 6.917E+11 6.711E-02 2.744E+01 2.000E+05 0.000E+00 0.000E+00 8.276E+05
1.37598967E-04   6615.7 1.376E+01 8.390E+11 7.353E-02 2.700E+01 2.000E+05 0.000E+00 0.000E+00 8.112E+05
1.69984358E-04   6660.5 1.699E+01 1.013E+12 8.086E-02 2.672E+01 2.000E+05 0.000E+00 0.000E+00 7.981E+05
2.09188450E-04   6704.9 2.091E+01 1.219E+12 8.922E-02 2.658E+01 2.000E+05 0.000E+00 0.000E+00 7.878E+05
2.56452643E-04   6749.5 2.564E+01 1.463E+12 9.892E-02 2.657E+01 2.000E+05 0.000E+00 0.000E+00 7.797E+05
3.13160922E-04   6794.8 3.131E+01 1.752E+12 1.102E-01 2.666E+01 2.000E+05 0.000E+00 0.000E+00 7.735E+05
3.80861228E-04   6841.0 3.808E+01 2.095E+12 1.234E-01 2.687E+01 2.000E+05 0.000E+00 0.000E+00 7.689E+05
4.61290145E-04   6888.3 4.612E+01 2.501E+12 1.388E-01 2.715E+01 2.000E+05 0.000E+00 0.000E+00 7.656E+05
5.56429787E-04   6936.6 5.563E+01 2.981E+12 1.568E-01 2.748E+01 2.000E+05 0.000E+00 0.000E+00 7.634E+05
6.68556749E-04   6985.8 6.684E+01 3.547E+12 1.777E-01 2.787E+01 2.000E+05 0.000E+00 0.000E+00 7.621E+05
8.00299881E-04   7036.0 8.001E+01 4.214E+12 2.019E-01 2.831E+01 2.000E+05 0.000E+00 0.000E+00 7.615E+05
9.54727512E-04   7086.7 9.545E+01 4.997E+12 2.300E-01 2.881E+01 2.000E+05 0.000E+00 0.000E+00 7.616E+05
1.13538473E-03   7138.1 1.135E+02 5.913E+12 2.623E-01 2.939E+01 2.000E+05 0.000E+00 0.000E+00 7.622E+05
1.34650071E-03   7189.5 1.346E+02 6.980E+12 2.994E-01 3.006E+01 2.000E+05 0.000E+00 0.000E+00 7.632E+05
1.59326632E-03   7240.7 1.593E+02 8.220E+12 3.414E-01 3.081E+01 2.000E+05 0.000E+00 0.000E+00 7.645E+05
1.88191377E-03   7291.6 1.881E+02 9.656E+12 3.891E-01 3.167E+01 2.000E+05 0.000E+00 0.000E+00 7.660E+05
2.21985483E-03   7342.2 2.219E+02 1.132E+13 4.430E-01 3.265E+01 2.000E+05 0.000E+00 0.000E+00 7.678E+05
2.61578103E-03   7392.7 2.615E+02 1.325E+13 5.041E-01 3.377E+01 2.000E+05 0.000E+00 0.000E+00 7.697E+05
3.07998785E-03   7443.1 3.079E+02 1.548E+13 5.731E-01 3.504E+01 2.000E+05 0.000E+00 0.000E+00 7.717E+05
