
       Teff log g  [M]  Vturb  l/H  E(B-V)    V       R       I       J       K       L      V-R     V-I     V-J     V-K     V-L
    1  3500  0.00  0.20  2.00  1.25  0.00 -12.797 -13.504 -14.045 -14.045 -12.997 -11.047   1.424   2.736   3.899   5.050   5.212
    2  3500  0.50  0.20  2.00  1.25  0.00 -12.719 -13.447 -14.039 -14.051 -13.003 -11.034   1.445   2.808   3.983   5.134   5.277
    3  3500  1.00  0.20  2.00  1.25  0.00 -12.652 -13.403 -14.038 -14.061 -13.002 -11.014   1.467   2.873   4.059   5.200   5.324
    4  3500  1.50  0.20  2.00  1.25  0.00 -12.611 -13.378 -14.045 -14.074 -12.992 -10.983   1.484   2.922   4.114   5.231   5.335
    5  3500  2.00  0.20  2.00  1.25  0.00 -12.601 -13.376 -14.063 -14.089 -12.971 -10.941   1.491   2.949   4.139   5.219   5.302
    6  3500  2.50  0.20  2.00  1.25  0.00 -12.630 -13.400 -14.094 -14.106 -12.936 -10.888   1.487   2.951   4.126   5.156   5.220
    7  3500  3.00  0.20  2.00  1.25  0.00 -12.705 -13.455 -14.140 -14.121 -12.887 -10.827   1.467   2.923   4.067   5.032   5.084
    8  3500  3.50  0.20  2.00  1.25  0.00 -12.827 -13.543 -14.203 -14.136 -12.819 -10.762   1.433   2.865   3.960   4.842   4.897
    9  3500  4.00  0.20  2.00  1.25  0.00 -12.993 -13.667 -14.284 -14.145 -12.731 -10.699   1.391   2.779   3.803   4.588   4.668
   10  3500  4.50  0.20  2.00  1.25  0.00 -13.179 -13.806 -14.355 -14.140 -12.646 -10.651   1.344   2.664   3.612   4.317   4.434
   11  3500  5.00  0.20  2.00  1.25  0.00 -13.324 -13.920 -14.396 -14.127 -12.584 -10.628   1.313   2.560   3.454   4.110   4.267
   12  3750  0.00  0.20  2.00  1.25  0.00 -13.909 -14.334 -14.465 -14.277 -13.104 -11.149   1.142   2.044   3.019   4.045   4.202
   13  3750  0.50  0.20  2.00  1.25  0.00 -13.880 -14.305 -14.461 -14.273 -13.116 -11.146   1.142   2.069   3.043   4.085   4.228
   14  3750  1.00  0.20  2.00  1.25  0.00 -13.846 -14.275 -14.462 -14.272 -13.123 -11.140   1.146   2.104   3.077   4.127   4.256
   15  3750  1.50  0.20  2.00  1.25  0.00 -13.810 -14.244 -14.465 -14.275 -13.127 -11.129   1.151   2.143   3.117   4.167   4.282
   16  3750  2.00  0.20  2.00  1.25  0.00 -13.777 -14.217 -14.471 -14.282 -13.125 -11.113   1.157   2.182   3.156   4.198   4.297
   17  3750  2.50  0.20  2.00  1.25  0.00 -13.748 -14.196 -14.482 -14.292 -13.117 -11.087   1.165   2.221   3.195   4.219   4.301
   18  3750  3.00  0.20  2.00  1.25  0.00 -13.733 -14.186 -14.497 -14.304 -13.100 -11.051   1.170   2.252   3.222   4.217   4.280
   19  3750  3.50  0.20  2.00  1.25  0.00 -13.738 -14.195 -14.523 -14.318 -13.069 -11.005   1.174   2.272   3.231   4.181   4.229
   20  3750  4.00  0.20  2.00  1.25  0.00 -13.778 -14.236 -14.564 -14.332 -13.017 -10.952   1.175   2.274   3.205   4.089   4.136
   21  3750  4.50  0.20  2.00  1.25  0.00 -13.863 -14.314 -14.617 -14.336 -12.947 -10.907   1.169   2.243   3.125   3.934   4.006
   22  3750  5.00  0.20  2.00  1.25  0.00 -13.951 -14.397 -14.663 -14.335 -12.877 -10.867   1.163   2.200   3.035   3.776   3.878
   23  4000  0.00  0.20  2.00  1.25  0.00 -14.618 -14.873 -14.814 -14.509 -13.199 -11.236   0.972   1.684   2.542   3.432   3.580
   24  4000  0.50  0.20  2.00  1.25  0.00 -14.608 -14.860 -14.807 -14.499 -13.212 -11.234   0.970   1.687   2.542   3.454   3.589
   25  4000  1.00  0.20  2.00  1.25  0.00 -14.593 -14.848 -14.803 -14.492 -13.221 -11.232   0.972   1.698   2.550   3.478   3.601
   26  4000  1.50  0.20  2.00  1.25  0.00 -14.575 -14.835 -14.801 -14.487 -13.228 -11.228   0.977   1.714   2.563   3.503   3.615
   27  4000  2.00  0.20  2.00  1.25  0.00 -14.558 -14.822 -14.801 -14.484 -13.233 -11.222   0.981   1.731   2.578   3.525   3.627
   28  4000  2.50  0.20  2.00  1.25  0.00 -14.538 -14.807 -14.803 -14.484 -13.235 -11.214   0.986   1.753   2.598   3.548   3.638
   29  4000  3.00  0.20  2.00  1.25  0.00 -14.516 -14.792 -14.808 -14.488 -13.235 -11.201   0.993   1.780   2.623   3.569   3.647
   30  4000  3.50  0.20  2.00  1.25  0.00 -14.496 -14.781 -14.818 -14.495 -13.229 -11.181   1.001   1.810   2.650   3.582   3.647
   31  4000  4.00  0.20  2.00  1.25  0.00 -14.485 -14.780 -14.837 -14.506 -13.211 -11.151   1.013   1.840   2.672   3.576   3.629
   32  4000  4.50  0.20  2.00  1.25  0.00 -14.495 -14.807 -14.871 -14.515 -13.171 -11.115   1.029   1.864   2.672   3.526   3.582
   33  4000  5.00  0.20  2.00  1.25  0.00 -14.530 -14.854 -14.910 -14.518 -13.115 -11.082   1.042   1.869   2.640   3.436   3.515
   34  4250  0.00  0.20  2.00  1.25  0.00 -15.158 -15.292 -15.125 -14.721 -13.289 -11.313   0.850   1.455   2.213   2.981   3.117
   35  4250  0.50  0.20  2.00  1.25  0.00 -15.155 -15.281 -15.117 -14.711 -13.300 -11.313   0.843   1.449   2.207   2.995   3.119
   36  4250  1.00  0.20  2.00  1.25  0.00 -15.146 -15.272 -15.111 -14.704 -13.310 -11.311   0.843   1.453   2.209   3.013   3.127
   37  4250  1.50  0.20  2.00  1.25  0.00 -15.135 -15.263 -15.107 -14.697 -13.317 -11.309   0.846   1.460   2.213   3.032   3.137
   38  4250  2.00  0.20  2.00  1.25  0.00 -15.122 -15.256 -15.103 -14.691 -13.323 -11.306   0.850   1.469   2.219   3.050   3.146
   39  4250  2.50  0.20  2.00  1.25  0.00 -15.110 -15.249 -15.101 -14.686 -13.327 -11.302   0.856   1.479   2.227   3.068   3.155
   40  4250  3.00  0.20  2.00  1.25  0.00 -15.093 -15.242 -15.100 -14.683 -13.331 -11.298   0.866   1.495   2.241   3.088   3.166
   41  4250  3.50  0.20  2.00  1.25  0.00 -15.076 -15.237 -15.102 -14.683 -13.334 -11.292   0.877   1.513   2.258   3.107   3.177
   42  4250  4.00  0.20  2.00  1.25  0.00 -15.057 -15.232 -15.108 -14.687 -13.334 -11.284   0.892   1.538   2.281   3.127   3.189
   43  4250  4.50  0.20  2.00  1.25  0.00 -15.041 -15.234 -15.121 -14.694 -13.325 -11.269   0.911   1.569   2.304   3.134   3.191
   44  4250  5.00  0.20  2.00  1.25  0.00 -15.038 -15.254 -15.148 -14.699 -13.296 -11.251   0.932   1.598   2.311   3.108   3.175
   45  4500  0.00  0.20  2.00  1.25  0.00 -15.599 -15.648 -15.404 -14.909 -13.375 -11.384   0.766   1.293   1.961   2.626   2.747
   46  4500  0.50  0.20  2.00  1.25  0.00 -15.600 -15.638 -15.395 -14.901 -13.385 -11.383   0.755   1.284   1.953   2.635   2.746
   47  4500  1.00  0.20  2.00  1.25  0.00 -15.594 -15.629 -15.389 -14.895 -13.392 -11.383   0.751   1.283   1.951   2.648   2.750
   48  4500  1.50  0.20  2.00  1.25  0.00 -15.586 -15.620 -15.385 -14.889 -13.399 -11.381   0.751   1.287   1.954   2.663   2.757
   49  4500  2.00  0.20  2.00  1.25  0.00 -15.576 -15.612 -15.380 -14.883 -13.404 -11.379   0.753   1.293   1.959   2.679   2.766
   50  4500  2.50  0.20  2.00  1.25  0.00 -15.566 -15.606 -15.377 -14.878 -13.409 -11.377   0.757   1.299   1.963   2.693   2.773
   51  4500  3.00  0.20  2.00  1.25  0.00 -15.553 -15.601 -15.374 -14.874 -13.413 -11.374   0.764   1.309   1.971   2.710   2.783
   52  4500  3.50  0.20  2.00  1.25  0.00 -15.538 -15.598 -15.373 -14.872 -13.417 -11.371   0.776   1.323   1.984   2.729   2.795
   53  4500  4.00  0.20  2.00  1.25  0.00 -15.522 -15.596 -15.375 -14.872 -13.421 -11.368   0.791   1.341   2.001   2.749   2.808
   54  4500  4.50  0.20  2.00  1.25  0.00 -15.504 -15.596 -15.380 -14.875 -13.423 -11.365   0.810   1.364   2.023   2.770   2.824
   55  4500  5.00  0.20  2.00  1.25  0.00 -15.486 -15.601 -15.391 -14.880 -13.420 -11.359   0.832   1.393   2.045   2.784   2.835
   56  4750  0.00  0.20  2.00  1.25  0.00 -15.975 -15.958 -15.657 -15.078 -13.457 -11.448   0.700   1.171   1.754   2.332   2.435
   57  4750  0.50  0.20  2.00  1.25  0.00 -15.976 -15.948 -15.647 -15.070 -13.465 -11.448   0.688   1.158   1.745   2.339   2.434
   58  4750  1.00  0.20  2.00  1.25  0.00 -15.974 -15.939 -15.639 -15.064 -13.471 -11.447   0.682   1.154   1.741   2.347   2.436
   59  4750  1.50  0.20  2.00  1.25  0.00 -15.968 -15.930 -15.634 -15.059 -13.476 -11.447   0.679   1.154   1.742   2.358   2.440
   60  4750  2.00  0.20  2.00  1.25  0.00 -15.961 -15.922 -15.629 -15.055 -13.481 -11.446   0.678   1.156   1.744   2.370   2.446
   61  4750  2.50  0.20  2.00  1.25  0.00 -15.954 -15.915 -15.625 -15.050 -13.485 -11.444   0.678   1.159   1.747   2.381   2.452
   62  4750  3.00  0.20  2.00  1.25  0.00 -15.946 -15.909 -15.621 -15.046 -13.488 -11.442   0.680   1.163   1.751   2.392   2.458
   63  4750  3.50  0.20  2.00  1.25  0.00 -15.935 -15.905 -15.618 -15.043 -13.492 -11.440   0.688   1.172   1.759   2.407   2.467
   64  4750  4.00  0.20  2.00  1.25  0.00 -15.922 -15.904 -15.618 -15.042 -13.496 -11.439   0.699   1.185   1.771   2.424   2.479
   65  4750  4.50  0.20  2.00  1.25  0.00 -15.907 -15.905 -15.621 -15.043 -13.500 -11.439   0.715   1.203   1.788   2.444   2.494
   66  4750  5.00  0.20  2.00  1.25  0.00 -15.890 -15.907 -15.626 -15.047 -13.505 -11.439   0.735   1.225   1.808   2.465   2.511
   67  5000  0.00  0.20  2.00  1.25  0.00 -16.309 -16.229 -15.885 -15.229 -13.532 -11.507   0.637   1.065   1.571   2.073   2.160
   68  5000  0.50  0.20  2.00  1.25  0.00 -16.308 -16.218 -15.873 -15.222 -13.540 -11.507   0.627   1.053   1.565   2.082   2.161
   69  5000  1.00  0.20  2.00  1.25  0.00 -16.305 -16.209 -15.864 -15.216 -13.546 -11.507   0.621   1.047   1.561   2.091   2.164
   70  5000  1.50  0.20  2.00  1.25  0.00 -16.300 -16.201 -15.857 -15.211 -13.550 -11.506   0.617   1.045   1.561   2.100   2.168
   71  5000  2.00  0.20  2.00  1.25  0.00 -16.295 -16.193 -15.852 -15.207 -13.554 -11.506   0.615   1.045   1.563   2.109   2.173
   72  5000  2.50  0.20  2.00  1.25  0.00 -16.289 -16.185 -15.846 -15.202 -13.556 -11.505   0.613   1.045   1.564   2.117   2.178
   73  5000  3.00  0.20  2.00  1.25  0.00 -16.283 -16.179 -15.841 -15.198 -13.559 -11.504   0.613   1.046   1.566   2.126   2.182
   74  5000  3.50  0.20  2.00  1.25  0.00 -16.277 -16.175 -15.838 -15.195 -13.563 -11.503   0.615   1.049   1.570   2.136   2.188
   75  5000  4.00  0.20  2.00  1.25  0.00 -16.268 -16.173 -15.837 -15.194 -13.566 -11.502   0.621   1.056   1.577   2.148   2.196
   76  5000  4.50  0.20  2.00  1.25  0.00 -16.258 -16.173 -15.838 -15.195 -13.571 -11.502   0.632   1.068   1.588   2.163   2.207
   77  5000  5.00  0.20  2.00  1.25  0.00 -16.245 -16.175 -15.841 -15.197 -13.575 -11.503   0.647   1.084   1.603   2.180   2.220
   78  5250  0.00  0.20  2.00  1.25  0.00 -16.614 -16.467 -16.086 -15.364 -13.600 -11.562   0.569   0.960   1.400   1.836   1.909
   79  5250  0.50  0.20  2.00  1.25  0.00 -16.609 -16.456 -16.074 -15.358 -13.610 -11.563   0.564   0.953   1.399   1.850   1.916
   80  5250  1.00  0.20  2.00  1.25  0.00 -16.604 -16.447 -16.064 -15.352 -13.616 -11.563   0.560   0.948   1.399   1.862   1.921
   81  5250  1.50  0.20  2.00  1.25  0.00 -16.597 -16.439 -16.056 -15.347 -13.620 -11.562   0.558   0.947   1.401   1.872   1.927
   82  5250  2.00  0.20  2.00  1.25  0.00 -16.591 -16.431 -16.049 -15.343 -13.623 -11.562   0.557   0.947   1.403   1.882   1.933
   83  5250  2.50  0.20  2.00  1.25  0.00 -16.585 -16.424 -16.044 -15.339 -13.625 -11.561   0.556   0.947   1.405   1.891   1.938
   84  5250  3.00  0.20  2.00  1.25  0.00 -16.579 -16.418 -16.039 -15.335 -13.627 -11.560   0.556   0.948   1.407   1.898   1.943
   85  5250  3.50  0.20  2.00  1.25  0.00 -16.574 -16.414 -16.035 -15.333 -13.630 -11.560   0.557   0.949   1.410   1.906   1.948
   86  5250  4.00  0.20  2.00  1.25  0.00 -16.569 -16.411 -16.033 -15.331 -13.633 -11.560   0.560   0.952   1.414   1.914   1.953
   87  5250  4.50  0.20  2.00  1.25  0.00 -16.563 -16.411 -16.033 -15.331 -13.637 -11.561   0.566   0.958   1.420   1.924   1.960
   88  5250  5.00  0.20  2.00  1.25  0.00 -16.555 -16.414 -16.036 -15.333 -13.641 -11.563   0.575   0.968   1.429   1.936   1.969
   89  5500  0.00  0.20  2.00  1.25  0.00 -16.895 -16.677 -16.260 -15.479 -13.659 -11.610   0.499   0.853   1.235   1.613   1.677
   90  5500  0.50  0.20  2.00  1.25  0.00 -16.886 -16.668 -16.249 -15.477 -13.672 -11.614   0.499   0.852   1.242   1.636   1.690
   91  5500  1.00  0.20  2.00  1.25  0.00 -16.877 -16.659 -16.240 -15.473 -13.680 -11.615   0.499   0.851   1.247   1.653   1.700
   92  5500  1.50  0.20  2.00  1.25  0.00 -16.868 -16.651 -16.232 -15.469 -13.684 -11.615   0.499   0.852   1.252   1.666   1.709
   93  5500  2.00  0.20  2.00  1.25  0.00 -16.860 -16.643 -16.225 -15.465 -13.688 -11.615   0.500   0.854   1.257   1.678   1.717
   94  5500  2.50  0.20  2.00  1.25  0.00 -16.852 -16.636 -16.220 -15.462 -13.690 -11.614   0.501   0.856   1.261   1.688   1.725
   95  5500  3.00  0.20  2.00  1.25  0.00 -16.845 -16.630 -16.215 -15.459 -13.692 -11.614   0.502   0.858   1.265   1.697   1.731
   96  5500  3.50  0.20  2.00  1.25  0.00 -16.839 -16.626 -16.211 -15.456 -13.694 -11.614   0.504   0.860   1.268   1.705   1.737
   97  5500  4.00  0.20  2.00  1.25  0.00 -16.834 -16.624 -16.209 -15.455 -13.696 -11.614   0.507   0.863   1.272   1.712   1.742
   98  5500  4.50  0.20  2.00  1.25  0.00 -16.830 -16.624 -16.209 -15.455 -13.699 -11.615   0.511   0.867   1.276   1.719   1.747
   99  5500  5.00  0.20  2.00  1.25  0.00 -16.827 -16.627 -16.211 -15.457 -13.703 -11.617   0.517   0.873   1.281   1.726   1.753
  100  5750  0.00  0.20  2.00  1.25  0.00 -17.152 -16.864 -16.412 -15.578 -13.704 -11.653   0.429   0.747   1.076   1.402   1.463
  101  5750  0.50  0.20  2.00  1.25  0.00 -17.140 -16.857 -16.404 -15.581 -13.723 -11.660   0.435   0.752   1.092   1.433   1.483
