
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   14  3750  1.00 -2.00  2.00  0.00  0.00 -10.773 -10.759 -12.441 -13.558 -14.090   3.587   3.579   1.031   0.515   0.493   0.485
   15  3750  1.50 -2.00  2.00  0.00  0.00 -11.254 -11.240 -12.732 -13.742 -14.188   3.290   3.283   0.946   0.494   0.409   0.402
   16  3750  2.00 -2.00  2.00  0.00  0.00 -11.648 -11.632 -12.960 -13.888 -14.274   3.043   3.036   0.886   0.472   0.326   0.319
   17  3750  2.50 -2.00  2.00  0.00  0.00 -11.903 -11.887 -13.102 -13.977 -14.335   2.875   2.869   0.858   0.445   0.267   0.261
   18  3750  3.00 -2.00  2.00  0.00  0.00 -11.996 -11.980 -13.145 -13.990 -14.362   2.797   2.791   0.871   0.403   0.246   0.241
   19  3750  3.50 -2.00  2.00  0.00  0.00 -12.024 -12.008 -13.145 -13.983 -14.373   2.760   2.755   0.890   0.376   0.226   0.220
   20  3750  4.00 -2.00  2.00  0.00  0.00 -12.032 -12.015 -13.122 -13.982 -14.381   2.752   2.747   0.899   0.389   0.173   0.168
   21  3750  4.50 -2.00  2.00  0.00  0.00 -11.995 -11.978 -13.052 -13.978 -14.383   2.785   2.780   0.905   0.449   0.075   0.070
   22  3750  5.00 -2.00  2.00  0.00  0.00 -11.901 -11.884 -12.917 -13.963 -14.376   2.864   2.859   0.913   0.561  -0.087  -0.091
   23  4000  0.00 -2.00  2.00  0.00  0.00 -11.035 -11.020 -12.822 -13.906 -14.515   3.672   3.665   1.109   0.404   0.644   0.637
   24  4000  0.50 -2.00  2.00  0.00  0.00 -11.452 -11.436 -13.085 -14.070 -14.572   3.420   3.414   1.002   0.412   0.591   0.584
   25  4000  1.00 -2.00  2.00  0.00  0.00 -11.857 -11.842 -13.319 -14.214 -14.625   3.159   3.152   0.911   0.413   0.508   0.502
   26  4000  1.50 -2.00  2.00  0.00  0.00 -12.205 -12.189 -13.499 -14.323 -14.665   2.920   2.914   0.842   0.412   0.411   0.405
   27  4000  2.00 -2.00  2.00  0.00  0.00 -12.472 -12.455 -13.626 -14.405 -14.699   2.735   2.730   0.794   0.414   0.317   0.312
   28  4000  2.50 -2.00  2.00  0.00  0.00 -12.664 -12.648 -13.720 -14.475 -14.739   2.613   2.608   0.764   0.420   0.243   0.238
   29  4000  3.00 -2.00  2.00  0.00  0.00 -12.767 -12.750 -13.775 -14.514 -14.772   2.548   2.543   0.759   0.409   0.211   0.207
   30  4000  3.50 -2.00  2.00  0.00  0.00 -12.789 -12.771 -13.789 -14.516 -14.793   2.530   2.525   0.777   0.380   0.215   0.210
   31  4000  4.00 -2.00  2.00  0.00  0.00 -12.791 -12.774 -13.791 -14.515 -14.810   2.526   2.521   0.795   0.358   0.217   0.212
   32  4000  4.50 -2.00  2.00  0.00  0.00 -12.764 -12.747 -13.761 -14.507 -14.815   2.545   2.540   0.809   0.366   0.193   0.188
   33  4000  5.00 -2.00  2.00  0.00  0.00 -12.717 -12.700 -13.703 -14.503 -14.820   2.588   2.584   0.816   0.413   0.128   0.123
   34  4250  0.00 -2.00  2.00  0.00  0.00 -12.081 -12.065 -13.666 -14.529 -15.006   3.250   3.244   0.977   0.315   0.664   0.658
   35  4250  0.50 -2.00  2.00  0.00  0.00 -12.475 -12.459 -13.915 -14.688 -15.074   3.015   3.009   0.885   0.317   0.609   0.603
   36  4250  1.00 -2.00  2.00  0.00  0.00 -12.844 -12.827 -14.119 -14.811 -15.119   2.769   2.764   0.808   0.313   0.525   0.519
   37  4250  1.50 -2.00  2.00  0.00  0.00 -13.150 -13.133 -14.268 -14.898 -15.147   2.550   2.545   0.749   0.309   0.430   0.425
   38  4250  2.00 -2.00  2.00  0.00  0.00 -13.375 -13.358 -14.367 -14.955 -15.164   2.382   2.378   0.708   0.310   0.344   0.340
   39  4250  2.50 -2.00  2.00  0.00  0.00 -13.519 -13.501 -14.424 -14.994 -15.175   2.277   2.273   0.682   0.318   0.277   0.273
   40  4250  3.00 -2.00  2.00  0.00  0.00 -13.591 -13.572 -14.448 -15.019 -15.187   2.230   2.227   0.668   0.332   0.229   0.225
   41  4250  3.50 -2.00  2.00  0.00  0.00 -13.591 -13.573 -14.442 -15.024 -15.197   2.235   2.231   0.673   0.338   0.211   0.207
   42  4250  4.00 -2.00  2.00  0.00  0.00 -13.543 -13.525 -14.418 -15.012 -15.205   2.271   2.267   0.693   0.331   0.222   0.218
   43  4250  4.50 -2.00  2.00  0.00  0.00 -13.494 -13.477 -14.395 -15.002 -15.214   2.310   2.306   0.712   0.325   0.235   0.230
   44  4250  5.00 -2.00  2.00  0.00  0.00 -13.453 -13.436 -14.370 -14.999 -15.223   2.348   2.343   0.725   0.333   0.231   0.226
   45  4500  0.00 -2.00  2.00  0.00  0.00 -13.059 -13.042 -14.475 -15.141 -15.482   2.884   2.878   0.841   0.253   0.693   0.687
   46  4500  0.50 -2.00  2.00  0.00  0.00 -13.377 -13.360 -14.653 -15.248 -15.523   2.673   2.668   0.775   0.249   0.622   0.617
   47  4500  1.00 -2.00  2.00  0.00  0.00 -13.675 -13.658 -14.800 -15.333 -15.551   2.460   2.455   0.718   0.243   0.535   0.530
   48  4500  1.50 -2.00  2.00  0.00  0.00 -13.926 -13.908 -14.910 -15.394 -15.568   2.270   2.266   0.674   0.239   0.443   0.438
   49  4500  2.00 -2.00  2.00  0.00  0.00 -14.113 -14.095 -14.983 -15.435 -15.577   2.124   2.120   0.642   0.239   0.360   0.356
   50  4500  2.50 -2.00  2.00  0.00  0.00 -14.236 -14.218 -15.025 -15.462 -15.583   2.028   2.025   0.621   0.245   0.295   0.291
   51  4500  3.00 -2.00  2.00  0.00  0.00 -14.300 -14.282 -15.044 -15.480 -15.588   1.981   1.978   0.609   0.256   0.250   0.247
   52  4500  3.50 -2.00  2.00  0.00  0.00 -14.314 -14.296 -15.043 -15.488 -15.593   1.976   1.973   0.604   0.270   0.226   0.223
   53  4500  4.00 -2.00  2.00  0.00  0.00 -14.289 -14.270 -15.028 -15.488 -15.598   2.002   1.998   0.610   0.279   0.221   0.217
   54  4500  4.50 -2.00  2.00  0.00  0.00 -14.234 -14.216 -15.001 -15.479 -15.603   2.046   2.043   0.624   0.282   0.231   0.228
   55  4500  5.00 -2.00  2.00  0.00  0.00 -14.174 -14.156 -14.974 -15.469 -15.608   2.096   2.093   0.639   0.285   0.246   0.243
   56  4750  0.00 -2.00  2.00  0.00  0.00 -13.922 -13.905 -15.212 -15.688 -15.900   2.568   2.563   0.712   0.193   0.756   0.752
   57  4750  0.50 -2.00  2.00  0.00  0.00 -14.179 -14.161 -15.322 -15.746 -15.915   2.369   2.365   0.668   0.185   0.660   0.656
   58  4750  1.00 -2.00  2.00  0.00  0.00 -14.418 -14.400 -15.415 -15.795 -15.926   2.179   2.175   0.631   0.179   0.558   0.554
   59  4750  1.50 -2.00  2.00  0.00  0.00 -14.619 -14.601 -15.483 -15.830 -15.931   2.013   2.010   0.601   0.176   0.458   0.454
   60  4750  2.00 -2.00  2.00  0.00  0.00 -14.772 -14.753 -15.527 -15.854 -15.934   1.885   1.881   0.580   0.177   0.370   0.366
   61  4750  2.50 -2.00  2.00  0.00  0.00 -14.872 -14.854 -15.550 -15.869 -15.934   1.798   1.795   0.565   0.182   0.301   0.298
   62  4750  3.00 -2.00  2.00  0.00  0.00 -14.928 -14.909 -15.560 -15.880 -15.936   1.753   1.750   0.557   0.192   0.254   0.251
   63  4750  3.50 -2.00  2.00  0.00  0.00 -14.945 -14.926 -15.557 -15.886 -15.940   1.743   1.740   0.554   0.204   0.225   0.222
   64  4750  4.00 -2.00  2.00  0.00  0.00 -14.934 -14.915 -15.547 -15.889 -15.944   1.757   1.754   0.555   0.216   0.213   0.210
   65  4750  4.50 -2.00  2.00  0.00  0.00 -14.898 -14.879 -15.530 -15.888 -15.949   1.792   1.789   0.561   0.226   0.216   0.213
   66  4750  5.00 -2.00  2.00  0.00  0.00 -14.846 -14.827 -15.506 -15.882 -15.953   1.839   1.835   0.571   0.234   0.227   0.224
   67  5000  0.00 -2.00  2.00  0.00  0.00 -14.607 -14.588 -15.842 -16.161 -16.260   2.356   2.352   0.599   0.148   0.859   0.856
   68  5000  0.50 -2.00  2.00  0.00  0.00 -14.832 -14.814 -15.909 -16.188 -16.259   2.157   2.154   0.571   0.137   0.739   0.736
   69  5000  1.00 -2.00  2.00  0.00  0.00 -15.036 -15.017 -15.959 -16.207 -16.256   1.973   1.970   0.548   0.129   0.617   0.614
   70  5000  1.50 -2.00  2.00  0.00  0.00 -15.208 -15.189 -15.993 -16.220 -16.251   1.814   1.811   0.531   0.125   0.501   0.498
   71  5000  2.00 -2.00  2.00  0.00  0.00 -15.341 -15.322 -16.012 -16.227 -16.246   1.688   1.685   0.519   0.125   0.398   0.395
   72  5000  2.50 -2.00  2.00  0.00  0.00 -15.435 -15.416 -16.020 -16.231 -16.242   1.598   1.595   0.511   0.130   0.314   0.312
   73  5000  3.00 -2.00  2.00  0.00  0.00 -15.488 -15.468 -16.018 -16.235 -16.241   1.549   1.546   0.507   0.139   0.255   0.252
   74  5000  3.50 -2.00  2.00  0.00  0.00 -15.506 -15.487 -16.009 -16.237 -16.244   1.533   1.530   0.507   0.151   0.217   0.214
   75  5000  4.00 -2.00  2.00  0.00  0.00 -15.499 -15.479 -15.996 -16.239 -16.248   1.542   1.539   0.509   0.163   0.196   0.194
   76  5000  4.50 -2.00  2.00  0.00  0.00 -15.476 -15.456 -15.981 -16.239 -16.253   1.565   1.563   0.514   0.173   0.190   0.188
   77  5000  5.00 -2.00  2.00  0.00  0.00 -15.441 -15.421 -15.965 -16.238 -16.258   1.600   1.597   0.520   0.183   0.193   0.191
   78  5250  0.00 -2.00  2.00  0.00  0.00 -15.131 -15.112 -16.374 -16.568 -16.573   2.239   2.236   0.504   0.119   0.991   0.988
   79  5250  0.50 -2.00  2.00  0.00  0.00 -15.330 -15.311 -16.407 -16.573 -16.562   2.045   2.043   0.488   0.107   0.852   0.850
   80  5250  1.00 -2.00  2.00  0.00  0.00 -15.512 -15.493 -16.429 -16.574 -16.550   1.863   1.861   0.476   0.098   0.713   0.711
   81  5250  1.50 -2.00  2.00  0.00  0.00 -15.669 -15.649 -16.439 -16.570 -16.537   1.703   1.700   0.467   0.092   0.581   0.579
   82  5250  2.00 -2.00  2.00  0.00  0.00 -15.796 -15.777 -16.439 -16.563 -16.525   1.568   1.566   0.462   0.091   0.461   0.458
   83  5250  2.50 -2.00  2.00  0.00  0.00 -15.893 -15.873 -16.432 -16.556 -16.515   1.465   1.462   0.460   0.093   0.357   0.355
   84  5250  3.00 -2.00  2.00  0.00  0.00 -15.956 -15.936 -16.420 -16.550 -16.510   1.396   1.394   0.460   0.100   0.276   0.274
   85  5250  3.50 -2.00  2.00  0.00  0.00 -15.987 -15.967 -16.406 -16.548 -16.509   1.363   1.361   0.462   0.109   0.220   0.218
   86  5250  4.00 -2.00  2.00  0.00  0.00 -15.989 -15.969 -16.390 -16.547 -16.513   1.360   1.358   0.466   0.120   0.186   0.184
   87  5250  4.50 -2.00  2.00  0.00  0.00 -15.974 -15.954 -16.374 -16.547 -16.519   1.375   1.373   0.472   0.130   0.169   0.167
   88  5250  5.00 -2.00  2.00  0.00  0.00 -15.949 -15.929 -16.358 -16.547 -16.525   1.401   1.398   0.478   0.140   0.163   0.161
   89  5500  0.00 -2.00  2.00  0.00  0.00 -15.538 -15.519 -16.833 -16.927 -16.851   2.190   2.188   0.424   0.098   1.144   1.141
   90  5500  0.50 -2.00  2.00  0.00  0.00 -15.714 -15.694 -16.839 -16.917 -16.834   2.005   2.003   0.417   0.089   0.991   0.989
   91  5500  1.00 -2.00  2.00  0.00  0.00 -15.879 -15.859 -16.839 -16.904 -16.817   1.827   1.825   0.413   0.081   0.836   0.835
   92  5500  1.50 -2.00  2.00  0.00  0.00 -16.026 -16.006 -16.830 -16.888 -16.799   1.664   1.662   0.411   0.076   0.689   0.687
   93  5500  2.00 -2.00  2.00  0.00  0.00 -16.151 -16.130 -16.816 -16.870 -16.781   1.522   1.520   0.411   0.072   0.553   0.551
   94  5500  2.50 -2.00  2.00  0.00  0.00 -16.252 -16.232 -16.797 -16.853 -16.766   1.402   1.401   0.413   0.072   0.430   0.429
   95  5500  3.00 -2.00  2.00  0.00  0.00 -16.331 -16.310 -16.777 -16.838 -16.754   1.310   1.308   0.415   0.075   0.327   0.325
   96  5500  3.50 -2.00  2.00  0.00  0.00 -16.381 -16.361 -16.758 -16.829 -16.748   1.249   1.248   0.419   0.081   0.247   0.245
   97  5500  4.00 -2.00  2.00  0.00  0.00 -16.404 -16.383 -16.739 -16.824 -16.749   1.222   1.221   0.425   0.088   0.193   0.192
   98  5500  4.50 -2.00  2.00  0.00  0.00 -16.403 -16.383 -16.722 -16.822 -16.754   1.221   1.219   0.432   0.097   0.161   0.159
   99  5500  5.00 -2.00  2.00  0.00  0.00 -16.388 -16.368 -16.706 -16.822 -16.761   1.236   1.234   0.439   0.106   0.144   0.142
  100  5750  0.00 -2.00  2.00  0.00  0.00 -15.862 -15.842 -17.239 -17.249 -17.102   2.189   2.187   0.354   0.085   1.309   1.307
  101  5750  0.50 -2.00  2.00  0.00  0.00 -16.016 -15.996 -17.224 -17.229 -17.083   2.014   2.013   0.354   0.079   1.146   1.145
  102  5750  1.00 -2.00  2.00  0.00  0.00 -16.168 -16.148 -17.207 -17.207 -17.063   1.840   1.839   0.356   0.073   0.980   0.979
  103  5750  1.50 -2.00  2.00  0.00  0.00 -16.309 -16.288 -17.184 -17.182 -17.042   1.675   1.674   0.360   0.068   0.818   0.817
  104  5750  2.00 -2.00  2.00  0.00  0.00 -16.432 -16.412 -17.156 -17.156 -17.021   1.526   1.525   0.364   0.065   0.666   0.665
  105  5750  2.50 -2.00  2.00  0.00  0.00 -16.538 -16.518 -17.127 -17.130 -17.000   1.394   1.393   0.370   0.063   0.526   0.525
  106  5750  3.00 -2.00  2.00  0.00  0.00 -16.627 -16.606 -17.097 -17.107 -16.982   1.282   1.281   0.375   0.064   0.403   0.401
  107  5750  3.50 -2.00  2.00  0.00  0.00 -16.696 -16.675 -17.071 -17.089 -16.970   1.195   1.194   0.381   0.066   0.299   0.298
  108  5750  4.00 -2.00  2.00  0.00  0.00 -16.741 -16.721 -17.049 -17.078 -16.965   1.138   1.137   0.387   0.070   0.221   0.220
  109  5750  4.50 -2.00  2.00  0.00  0.00 -16.762 -16.741 -17.030 -17.072 -16.966   1.113   1.111   0.394   0.076   0.169   0.168
  110  5750  5.00 -2.00  2.00  0.00  0.00 -16.762 -16.742 -17.014 -17.070 -16.973   1.110   1.109   0.402   0.083   0.138   0.137
  111  6000  0.00 -2.00  2.00  0.00  0.00 -16.128 -16.108 -17.607 -17.542 -17.332   2.215   2.214   0.290   0.074   1.485   1.484
  112  6000  0.50 -2.00  2.00  0.00  0.00 -16.262 -16.241 -17.574 -17.516 -17.313   2.056   2.055   0.298   0.073   1.312   1.311
  113  6000  1.00 -2.00  2.00  0.00  0.00 -16.402 -16.381 -17.543 -17.488 -17.292   1.888   1.887   0.305   0.069   1.138   1.137
  114  6000  1.50 -2.00  2.00  0.00  0.00 -16.537 -16.516 -17.508 -17.458 -17.270   1.723   1.722   0.312   0.066   0.963   0.962
  115  6000  2.00 -2.00  2.00  0.00  0.00 -16.661 -16.640 -17.470 -17.425 -17.246   1.567   1.566   0.321   0.064   0.796   0.795
  116  6000  2.50 -2.00  2.00  0.00  0.00 -16.771 -16.750 -17.431 -17.393 -17.222   1.424   1.423   0.329   0.062   0.640   0.639
  117  6000  3.00 -2.00  2.00  0.00  0.00 -16.868 -16.847 -17.392 -17.362 -17.199   1.296   1.295   0.337   0.061   0.497   0.496
  118  6000  3.50 -2.00  2.00  0.00  0.00 -16.950 -16.929 -17.358 -17.336 -17.181   1.188   1.187   0.345   0.062   0.373   0.372
  119  6000  4.00 -2.00  2.00  0.00  0.00 -17.014 -16.993 -17.329 -17.316 -17.168   1.104   1.103   0.352   0.064   0.270   0.269
  120  6000  4.50 -2.00  2.00  0.00  0.00 -17.057 -17.036 -17.307 -17.305 -17.165   1.050   1.049   0.360   0.067   0.195   0.194
  121  6000  5.00 -2.00  2.00  0.00  0.00 -17.077 -17.056 -17.290 -17.299 -17.167   1.025   1.024   0.368   0.071   0.145   0.144
  122  6250  0.50 -2.00  2.00  0.00  0.00 -16.472 -16.450 -17.898 -17.782 -17.526   2.112   2.111   0.244   0.069   1.485   1.484
  123  6250  1.00 -2.00  2.00  0.00  0.00 -16.599 -16.578 -17.853 -17.751 -17.507   1.954   1.953   0.256   0.070   1.299   1.298
  124  6250  1.50 -2.00  2.00  0.00  0.00 -16.728 -16.707 -17.809 -17.717 -17.484   1.791   1.790   0.268   0.069   1.115   1.114
  125  6250  2.00 -2.00  2.00  0.00  0.00 -16.852 -16.830 -17.763 -17.680 -17.459   1.631   1.630   0.279   0.068   0.935   0.935
  126  6250  2.50 -2.00  2.00  0.00  0.00 -16.966 -16.945 -17.715 -17.643 -17.433   1.479   1.478   0.290   0.066   0.764   0.763
  127  6250  3.00 -2.00  2.00  0.00  0.00 -17.070 -17.048 -17.669 -17.605 -17.406   1.338   1.337   0.301   0.065   0.605   0.604
  128  6250  3.50 -2.00  2.00  0.00  0.00 -17.161 -17.140 -17.626 -17.572 -17.383   1.213   1.212   0.311   0.064   0.461   0.460
  129  6250  4.00 -2.00  2.00  0.00  0.00 -17.240 -17.218 -17.589 -17.544 -17.364   1.106   1.105   0.320   0.064   0.337   0.336
  130  6250  4.50 -2.00  2.00  0.00  0.00 -17.301 -17.280 -17.561 -17.524 -17.353   1.025   1.025   0.328   0.065   0.238   0.237
  131  6250  5.00 -2.00  2.00  0.00  0.00 -17.341 -17.320 -17.539 -17.514 -17.350   0.975   0.974   0.337   0.067   0.166   0.165
  132  6500  0.50 -2.00  2.00  0.00  0.00 -16.661 -16.639 -18.209 -18.030 -17.718   2.172   2.171   0.188   0.062   1.670   1.669
  133  6500  1.00 -2.00  2.00  0.00  0.00 -16.775 -16.753 -18.147 -17.997 -17.706   2.024   2.024   0.209   0.071   1.463   1.462
  134  6500  1.50 -2.00  2.00  0.00  0.00 -16.896 -16.875 -18.091 -17.961 -17.686   1.867   1.866   0.225   0.074   1.267   1.267
  135  6500  2.00 -2.00  2.00  0.00  0.00 -17.017 -16.996 -18.038 -17.922 -17.661   1.707   1.706   0.239   0.074   1.079   1.078
  136  6500  2.50 -2.00  2.00  0.00  0.00 -17.134 -17.113 -17.984 -17.881 -17.634   1.549   1.548   0.253   0.073   0.895   0.895
  137  6500  3.00 -2.00  2.00  0.00  0.00 -17.243 -17.222 -17.930 -17.839 -17.605   1.398   1.397   0.266   0.072   0.721   0.720
  138  6500  3.50 -2.00  2.00  0.00  0.00 -17.342 -17.321 -17.880 -17.799 -17.577   1.259   1.258   0.278   0.070   0.560   0.560
  139  6500  4.00 -2.00  2.00  0.00  0.00 -17.431 -17.410 -17.835 -17.764 -17.552   1.134   1.134   0.289   0.069   0.417   0.416
  140  6500  4.50 -2.00  2.00  0.00  0.00 -17.507 -17.485 -17.798 -17.736 -17.534   1.031   1.030   0.298   0.068   0.296   0.295
  141  6500  5.00 -2.00  2.00  0.00  0.00 -17.565 -17.543 -17.771 -17.717 -17.525   0.955   0.954   0.308   0.068   0.201   0.201
  142  6750  0.50 -2.00  2.00  0.00  0.00 -16.847 -16.825 -18.476 -18.256 -17.900   2.211   2.211   0.145   0.064   1.792   1.792
  143  6750  1.00 -2.00  2.00  0.00  0.00 -16.940 -16.918 -18.431 -18.229 -17.887   2.091   2.090   0.158   0.068   1.636   1.635
  144  6750  1.50 -2.00  2.00  0.00  0.00 -17.052 -17.031 -18.361 -18.192 -17.873   1.942   1.941   0.182   0.078   1.421   1.420
  145  6750  2.00 -2.00  2.00  0.00  0.00 -17.168 -17.147 -18.298 -18.151 -17.852   1.785   1.784   0.200   0.082   1.219   1.218
  146  6750  2.50 -2.00  2.00  0.00  0.00 -17.284 -17.263 -18.238 -18.108 -17.824   1.626   1.625   0.217   0.082   1.027   1.026
  147  6750  3.00 -2.00  2.00  0.00  0.00 -17.396 -17.374 -18.179 -18.063 -17.794   1.469   1.468   0.232   0.082   0.841   0.840
  148  6750  3.50 -2.00  2.00  0.00  0.00 -17.501 -17.479 -18.121 -18.018 -17.763   1.319   1.319   0.245   0.080   0.666   0.665
  149  6750  4.00 -2.00  2.00  0.00  0.00 -17.598 -17.576 -18.068 -17.976 -17.734   1.181   1.180   0.258   0.078   0.505   0.505
  150  6750  4.50 -2.00  2.00  0.00  0.00 -17.684 -17.663 -18.023 -17.940 -17.710   1.058   1.058   0.270   0.076   0.364   0.364
  151  6750  5.00 -2.00  2.00  0.00  0.00 -17.756 -17.735 -17.988 -17.914 -17.694   0.959   0.959   0.280   0.074   0.249   0.248
  152  7000  0.50 -2.00  2.00  0.00  0.00 -17.042 -17.020 -18.704 -18.456 -18.070   2.217   2.216   0.114   0.068   1.851   1.851
  153  7000  1.00 -2.00  2.00  0.00  0.00 -17.109 -17.087 -18.677 -18.438 -18.057   2.131   2.131   0.119   0.071   1.748   1.748
  154  7000  1.50 -2.00  2.00  0.00  0.00 -17.203 -17.182 -18.624 -18.409 -18.044   2.007   2.007   0.135   0.078   1.578   1.577
  155  7000  2.00 -2.00  2.00  0.00  0.00 -17.312 -17.291 -18.548 -18.368 -18.029   1.858   1.857   0.161   0.089   1.357   1.357
  156  7000  2.50 -2.00  2.00  0.00  0.00 -17.424 -17.403 -18.479 -18.324 -18.004   1.702   1.701   0.181   0.093   1.152   1.152
  157  7000  3.00 -2.00  2.00  0.00  0.00 -17.535 -17.514 -18.414 -18.277 -17.975   1.543   1.543   0.198   0.093   0.958   0.958
  158  7000  3.50 -2.00  2.00  0.00  0.00 -17.643 -17.622 -18.351 -18.228 -17.942   1.387   1.387   0.214   0.092   0.773   0.773
  159  7000  4.00 -2.00  2.00  0.00  0.00 -17.745 -17.724 -18.292 -18.182 -17.910   1.238   1.238   0.228   0.090   0.599   0.598
  160  7000  4.50 -2.00  2.00  0.00  0.00 -17.840 -17.819 -18.239 -18.139 -17.881   1.101   1.101   0.242   0.087   0.440   0.440
  161  7000  5.00 -2.00  2.00  0.00  0.00 -17.923 -17.902 -18.196 -18.104 -17.858   0.983   0.983   0.253   0.084   0.306   0.305
  162  7250  0.50 -2.00  2.00  0.00  0.00 -17.254 -17.232 -18.891 -18.631 -18.227   2.178   2.179   0.096   0.072   1.840   1.840
  163  7250  1.00 -2.00  2.00  0.00  0.00 -17.288 -17.266 -18.887 -18.624 -18.216   2.138   2.138   0.092   0.075   1.804   1.804
  164  7250  1.50 -2.00  2.00  0.00  0.00 -17.361 -17.339 -18.851 -18.604 -18.204   2.045   2.045   0.100   0.083   1.678   1.678
  165  7250  2.00 -2.00  2.00  0.00  0.00 -17.455 -17.434 -18.790 -18.572 -18.189   1.918   1.918   0.118   0.092   1.496   1.496
  166  7250  2.50 -2.00  2.00  0.00  0.00 -17.560 -17.539 -18.710 -18.528 -18.172   1.769   1.769   0.144   0.102   1.275   1.275
  167  7250  3.00 -2.00  2.00  0.00  0.00 -17.668 -17.646 -18.639 -18.480 -18.145   1.615   1.614   0.165   0.106   1.071   1.071
  168  7250  3.50 -2.00  2.00  0.00  0.00 -17.775 -17.753 -18.570 -18.430 -18.113   1.457   1.457   0.183   0.106   0.877   0.877
  169  7250  4.00 -2.00  2.00  0.00  0.00 -17.880 -17.858 -18.505 -18.380 -18.079   1.302   1.302   0.200   0.104   0.693   0.692
  170  7250  4.50 -2.00  2.00  0.00  0.00 -17.980 -17.958 -18.446 -18.332 -18.047   1.154   1.154   0.215   0.101   0.521   0.521
  171  7250  5.00 -2.00  2.00  0.00  0.00 -18.071 -18.049 -18.394 -18.290 -18.018   1.021   1.021   0.228   0.097   0.369   0.369
  172  7500  0.50 -2.00  2.00  0.00  0.00 -17.503 -17.481 -19.018 -18.767 -18.368   2.066   2.066   0.101   0.077   1.708   1.708
  173  7500  1.00 -2.00  2.00  0.00  0.00 -17.481 -17.459 -19.066 -18.786 -18.359   2.107   2.107   0.073   0.077   1.805   1.806
  174  7500  1.50 -2.00  2.00  0.00  0.00 -17.530 -17.508 -19.045 -18.776 -18.351   2.048   2.048   0.075   0.085   1.725   1.725
  175  7500  2.00 -2.00  2.00  0.00  0.00 -17.606 -17.584 -19.001 -18.754 -18.339   1.950   1.950   0.085   0.096   1.585   1.585
  176  7500  2.50 -2.00  2.00  0.00  0.00 -17.697 -17.675 -18.935 -18.719 -18.323   1.824   1.823   0.105   0.108   1.397   1.397
  177  7500  3.00 -2.00  2.00  0.00  0.00 -17.798 -17.776 -18.853 -18.673 -18.304   1.677   1.676   0.132   0.117   1.177   1.177
  178  7500  3.50 -2.00  2.00  0.00  0.00 -17.902 -17.880 -18.779 -18.622 -18.275   1.523   1.522   0.153   0.120   0.976   0.975
  179  7500  4.00 -2.00  2.00  0.00  0.00 -18.006 -17.984 -18.709 -18.570 -18.241   1.366   1.366   0.171   0.119   0.783   0.783
  180  7500  4.50 -2.00  2.00  0.00  0.00 -18.108 -18.087 -18.643 -18.519 -18.206   1.212   1.212   0.188   0.117   0.601   0.601
  181  7500  5.00 -2.00  2.00  0.00  0.00 -18.204 -18.183 -18.585 -18.471 -18.173   1.068   1.068   0.203   0.112   0.436   0.436
  182  7750  1.00 -2.00  2.00  0.00  0.00 -17.693 -17.670 -19.208 -18.922 -18.487   2.031   2.031   0.065   0.078   1.743   1.744
