
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  181  7500  5.00 -2.50  2.00  1.25  0.00 -18.207 -18.185 -18.575 -18.458 -18.162   1.053   1.053   0.204   0.108   0.427   0.427
  182  7750  1.00 -2.50  2.00  1.25  0.00 -17.691 -17.668 -19.205 -18.917 -18.482   2.028   2.029   0.064   0.077   1.743   1.744
  183  7750  1.50 -2.50  2.00  1.25  0.00 -17.708 -17.686 -19.207 -18.920 -18.477   2.014   2.015   0.057   0.085   1.728   1.729
  184  7750  2.00 -2.50  2.00  1.25  0.00 -17.764 -17.742 -19.175 -18.906 -18.469   1.944   1.944   0.063   0.098   1.622   1.622
  185  7750  2.50 -2.50  2.00  1.25  0.00 -17.840 -17.818 -19.125 -18.882 -18.456   1.844   1.844   0.074   0.112   1.470   1.469
  186  7750  3.00 -2.50  2.00  1.25  0.00 -17.929 -17.907 -19.054 -18.844 -18.440   1.717   1.717   0.096   0.124   1.276   1.276
  187  7750  3.50 -2.50  2.00  1.25  0.00 -18.027 -18.005 -18.971 -18.796 -18.418   1.571   1.571   0.123   0.131   1.062   1.062
  188  7750  4.00 -2.50  2.00  1.25  0.00 -18.128 -18.106 -18.896 -18.742 -18.387   1.416   1.416   0.144   0.132   0.863   0.862
  189  7750  4.50 -2.50  2.00  1.25  0.00 -18.230 -18.208 -18.824 -18.688 -18.350   1.260   1.260   0.163   0.130   0.672   0.672
  190  7750  5.00 -2.50  2.00  1.25  0.00 -18.329 -18.307 -18.758 -18.635 -18.314   1.108   1.108   0.179   0.126   0.496   0.495
  191  8000  1.00 -2.50  2.00  1.25  0.00 -17.926 -17.904 -19.303 -19.021 -18.591   1.897   1.897   0.070   0.076   1.602   1.602
  192  8000  1.50 -2.50  2.00  1.25  0.00 -17.897 -17.875 -19.346 -19.048 -18.594   1.952   1.953   0.046   0.085   1.688   1.688
  193  8000  2.00 -2.50  2.00  1.25  0.00 -17.930 -17.908 -19.329 -19.044 -18.590   1.916   1.916   0.046   0.098   1.626   1.626
  194  8000  2.50 -2.50  2.00  1.25  0.00 -17.989 -17.967 -19.289 -19.028 -18.582   1.840   1.840   0.054   0.114   1.503   1.503
  195  8000  3.00 -2.50  2.00  1.25  0.00 -18.064 -18.042 -19.234 -19.002 -18.569   1.740   1.740   0.067   0.130   1.345   1.345
  196  8000  3.50 -2.50  2.00  1.25  0.00 -18.151 -18.129 -19.160 -18.964 -18.553   1.614   1.614   0.090   0.142   1.148   1.148
  197  8000  4.00 -2.50  2.00  1.25  0.00 -18.247 -18.225 -19.080 -18.915 -18.530   1.470   1.470   0.116   0.148   0.940   0.940
  198  8000  4.50 -2.50  2.00  1.25  0.00 -18.345 -18.323 -19.005 -18.860 -18.497   1.317   1.317   0.137   0.148   0.746   0.746
  199  8000  5.00 -2.50  2.00  1.25  0.00 -18.444 -18.422 -18.934 -18.805 -18.460   1.163   1.163   0.155   0.145   0.562   0.562
  200  8250  1.00 -2.50  2.00  1.25  0.00 -18.187 -18.164 -19.361 -19.087 -18.675   1.702   1.703   0.087   0.068   1.390   1.390
  201  8250  1.50 -2.50  2.00  1.25  0.00 -18.098 -18.075 -19.457 -19.153 -18.695   1.857   1.857   0.043   0.082   1.606   1.606
  202  8250  2.00 -2.50  2.00  1.25  0.00 -18.103 -18.081 -19.461 -19.162 -18.697   1.861   1.861   0.035   0.095   1.599   1.599
  203  8250  2.50 -2.50  2.00  1.25  0.00 -18.143 -18.121 -19.433 -19.154 -18.693   1.813   1.813   0.039   0.112   1.509   1.510
  204  8250  3.00 -2.50  2.00  1.25  0.00 -18.204 -18.182 -19.387 -19.137 -18.685   1.735   1.735   0.048   0.131   1.374   1.374
  205  8250  3.50 -2.50  2.00  1.25  0.00 -18.278 -18.256 -19.327 -19.110 -18.672   1.634   1.634   0.062   0.150   1.208   1.208
  206  8250  4.00 -2.50  2.00  1.25  0.00 -18.365 -18.343 -19.252 -19.071 -18.658   1.509   1.509   0.087   0.162   1.010   1.010
  207  8250  4.50 -2.50  2.00  1.25  0.00 -18.459 -18.437 -19.175 -19.022 -18.633   1.365   1.365   0.111   0.165   0.811   0.811
  208  8250  5.00 -2.50  2.00  1.25  0.00 -18.555 -18.533 -19.101 -18.967 -18.599   1.214   1.214   0.132   0.163   0.623   0.623
  209  8500  1.50 -2.50  2.00  1.25  0.00 -18.305 -18.282 -19.543 -19.237 -18.782   1.734   1.734   0.045   0.078   1.486   1.487
  210  8500  2.00 -2.50  2.00  1.25  0.00 -18.282 -18.260 -19.570 -19.261 -18.790   1.781   1.781   0.029   0.091   1.539   1.539
  211  8500  2.50 -2.50  2.00  1.25  0.00 -18.303 -18.281 -19.555 -19.263 -18.791   1.762   1.762   0.028   0.109   1.486   1.486
  212  8500  3.00 -2.50  2.00  1.25  0.00 -18.348 -18.326 -19.519 -19.254 -18.787   1.708   1.708   0.033   0.130   1.378   1.378
  213  8500  3.50 -2.50  2.00  1.25  0.00 -18.409 -18.387 -19.469 -19.235 -18.779   1.628   1.628   0.044   0.152   1.235   1.235
  214  8500  4.00 -2.50  2.00  1.25  0.00 -18.483 -18.461 -19.406 -19.207 -18.767   1.527   1.527   0.059   0.171   1.064   1.064
  215  8500  4.50 -2.50  2.00  1.25  0.00 -18.571 -18.549 -19.333 -19.169 -18.754   1.400   1.400   0.086   0.179   0.867   0.867
  216  8500  5.00 -2.50  2.00  1.25  0.00 -18.663 -18.641 -19.258 -19.119 -18.728   1.258   1.258   0.109   0.181   0.676   0.676
  217  8750  1.50 -2.50  2.00  1.25  0.00 -18.507 -18.485 -19.615 -19.307 -18.856   1.602   1.602   0.049   0.073   1.357   1.358
  218  8750  2.00 -2.50  2.00  1.25  0.00 -18.459 -18.437 -19.663 -19.346 -18.872   1.689   1.689   0.026   0.087   1.462   1.462
  219  8750  2.50 -2.50  2.00  1.25  0.00 -18.463 -18.441 -19.662 -19.357 -18.877   1.696   1.696   0.020   0.104   1.445   1.446
  220  8750  3.00 -2.50  2.00  1.25  0.00 -18.493 -18.471 -19.636 -19.355 -18.877   1.663   1.664   0.023   0.126   1.365   1.365
  221  8750  3.50 -2.50  2.00  1.25  0.00 -18.541 -18.519 -19.593 -19.343 -18.873   1.604   1.604   0.030   0.150   1.243   1.243
  222  8750  4.00 -2.50  2.00  1.25  0.00 -18.604 -18.582 -19.538 -19.324 -18.865   1.522   1.522   0.041   0.174   1.090   1.090
  223  8750  4.50 -2.50  2.00  1.25  0.00 -18.680 -18.658 -19.472 -19.296 -18.856   1.417   1.417   0.060   0.192   0.910   0.910
  224  8750  5.00 -2.50  2.00  1.25  0.00 -18.770 -18.748 -19.403 -19.257 -18.844   1.290   1.290   0.087   0.197   0.720   0.720
  225  9000  1.50 -2.50  2.00  0.00  0.00 -18.699 -18.676 -19.679 -19.370 -18.921   1.473   1.474   0.051   0.068   1.232   1.232
  226  9000  2.00 -2.50  2.00  0.00  0.00 -18.630 -18.608 -19.742 -19.420 -18.945   1.592   1.593   0.024   0.083   1.376   1.377
  227  9000  2.50 -2.50  2.00  0.00  0.00 -18.619 -18.596 -19.753 -19.438 -18.953   1.622   1.622   0.015   0.100   1.391   1.391
  228  9000  3.00 -2.50  2.00  0.00  0.00 -18.637 -18.614 -19.736 -19.442 -18.957   1.608   1.608   0.014   0.121   1.336   1.336
  229  9000  3.50 -2.50  2.00  0.00  0.00 -18.674 -18.651 -19.702 -19.438 -18.957   1.566   1.567   0.019   0.146   1.234   1.234
  230  9000  4.00 -2.50  2.00  0.00  0.00 -18.725 -18.703 -19.654 -19.426 -18.954   1.503   1.503   0.028   0.173   1.099   1.099
  231  9000  4.50 -2.50  2.00  0.00  0.00 -18.790 -18.768 -19.595 -19.406 -18.946   1.417   1.417   0.041   0.199   0.936   0.936
  232  9000  5.00 -2.50  2.00  0.00  0.00 -18.872 -18.850 -19.531 -19.377 -18.941   1.307   1.307   0.064   0.211   0.754   0.754
  233  9250  2.00 -2.50  2.00  0.00  0.00 -18.793 -18.771 -19.814 -19.487 -19.011   1.496   1.497   0.023   0.079   1.289   1.289
  234  9250  2.50 -2.50  2.00  0.00  0.00 -18.769 -18.746 -19.833 -19.511 -19.022   1.544   1.545   0.011   0.095   1.329   1.329
  235  9250  3.00 -2.50  2.00  0.00  0.00 -18.776 -18.754 -19.825 -19.520 -19.028   1.546   1.546   0.008   0.116   1.296   1.296
  236  9250  3.50 -2.50  2.00  0.00  0.00 -18.804 -18.781 -19.798 -19.521 -19.032   1.519   1.519   0.011   0.141   1.214   1.214
  237  9250  4.00 -2.50  2.00  0.00  0.00 -18.846 -18.824 -19.758 -19.515 -19.032   1.471   1.471   0.017   0.169   1.096   1.096
  238  9250  4.50 -2.50  2.00  0.00  0.00 -18.902 -18.880 -19.705 -19.501 -19.029   1.402   1.402   0.027   0.198   0.949   0.949
  239  9250  5.00 -2.50  2.00  0.00  0.00 -18.971 -18.949 -19.644 -19.480 -19.023   1.311   1.311   0.044   0.221   0.778   0.778
  240  9500  2.00 -2.50  2.00  0.00  0.00 -18.948 -18.925 -19.880 -19.550 -19.072   1.404   1.404   0.022   0.077   1.204   1.205
  241  9500  2.50 -2.50  2.00  0.00  0.00 -18.913 -18.890 -19.906 -19.577 -19.085   1.466   1.467   0.008   0.091   1.265   1.265
  242  9500  3.00 -2.50  2.00  0.00  0.00 -18.910 -18.888 -19.904 -19.589 -19.093   1.481   1.482   0.004   0.111   1.251   1.251
  243  9500  3.50 -2.50  2.00  0.00  0.00 -18.929 -18.907 -19.884 -19.594 -19.098   1.467   1.467   0.004   0.135   1.187   1.187
  244  9500  4.00 -2.50  2.00  0.00  0.00 -18.965 -18.942 -19.850 -19.593 -19.102   1.431   1.431   0.009   0.163   1.084   1.085
  245  9500  4.50 -2.50  2.00  0.00  0.00 -19.012 -18.990 -19.804 -19.586 -19.103   1.376   1.376   0.017   0.195   0.951   0.951
  246  9500  5.00 -2.50  2.00  0.00  0.00 -19.072 -19.050 -19.746 -19.571 -19.100   1.301   1.301   0.029   0.225   0.790   0.791
  247  9750  2.00 -2.50  2.00  0.00  0.00 -19.094 -19.071 -19.943 -19.609 -19.130   1.317   1.318   0.021   0.074   1.125   1.126
  248  9750  2.50 -2.50  2.00  0.00  0.00 -19.050 -19.027 -19.973 -19.638 -19.144   1.390   1.391   0.006   0.088   1.200   1.200
  249  9750  3.00 -2.50  2.00  0.00  0.00 -19.039 -19.017 -19.976 -19.653 -19.153   1.416   1.416   0.000   0.106   1.202   1.202
  250  9750  3.50 -2.50  2.00  0.00  0.00 -19.051 -19.028 -19.961 -19.660 -19.159   1.412   1.412  -0.001   0.129   1.153   1.154
  251  9750  4.00 -2.50  2.00  0.00  0.00 -19.079 -19.057 -19.933 -19.663 -19.165   1.386   1.386   0.002   0.158   1.065   1.065
  252  9750  4.50 -2.50  2.00  0.00  0.00 -19.121 -19.099 -19.892 -19.661 -19.169   1.343   1.343   0.008   0.191   0.944   0.944
  253  9750  5.00 -2.50  2.00  0.00  0.00 -19.173 -19.151 -19.839 -19.652 -19.171   1.281   1.281   0.019   0.223   0.795   0.795
  254 10000  2.00 -2.50  2.00  0.00  0.00 -19.232 -19.209 -20.004 -19.666 -19.185   1.237   1.238   0.019   0.073   1.051   1.052
  255 10000  2.50 -2.50  2.00  0.00  0.00 -19.181 -19.158 -20.036 -19.697 -19.200   1.317   1.318   0.004   0.086   1.136   1.137
  256 10000  3.00 -2.50  2.00  0.00  0.00 -19.163 -19.141 -20.042 -19.712 -19.209   1.351   1.352  -0.003   0.103   1.150   1.151
  257 10000  3.50 -2.50  2.00  0.00  0.00 -19.168 -19.146 -20.032 -19.722 -19.216   1.356   1.356  -0.005   0.124   1.116   1.116
  258 10000  4.00 -2.50  2.00  0.00  0.00 -19.190 -19.167 -20.008 -19.727 -19.223   1.339   1.340  -0.004   0.152   1.041   1.041
  259 10000  4.50 -2.50  2.00  0.00  0.00 -19.226 -19.203 -19.972 -19.729 -19.229   1.305   1.305   0.001   0.185   0.932   0.932
  260 10000  5.00 -2.50  2.00  0.00  0.00 -19.272 -19.250 -19.925 -19.725 -19.234   1.254   1.254   0.009   0.220   0.794   0.794
  261 10250  2.00 -2.50  2.00  0.00  0.00 -19.361 -19.339 -20.062 -19.722 -19.239   1.162   1.163   0.017   0.072   0.983   0.984
  262 10250  2.50 -2.50  2.00  0.00  0.00 -19.306 -19.283 -20.096 -19.752 -19.254   1.248   1.249   0.001   0.084   1.075   1.076
  263 10250  3.00 -2.50  2.00  0.00  0.00 -19.283 -19.260 -20.104 -19.769 -19.262   1.288   1.289  -0.006   0.100   1.099   1.099
  264 10250  3.50 -2.50  2.00  0.00  0.00 -19.281 -19.259 -20.097 -19.779 -19.270   1.300   1.300  -0.009   0.120   1.076   1.076
  265 10250  4.00 -2.50  2.00  0.00  0.00 -19.297 -19.275 -20.077 -19.786 -19.277   1.291   1.291  -0.009   0.146   1.013   1.014
  266 10250  4.50 -2.50  2.00  0.00  0.00 -19.327 -19.305 -20.046 -19.790 -19.284   1.265   1.265  -0.005   0.178   0.917   0.917
  267 10250  5.00 -2.50  2.00  0.00  0.00 -19.369 -19.347 -20.003 -19.790 -19.291   1.223   1.223   0.001   0.214   0.790   0.790
  268 10500  2.00 -2.50  2.00  0.00  0.00 -19.484 -19.461 -20.119 -19.775 -19.290   1.093   1.094   0.015   0.070   0.920   0.921
  269 10500  2.50 -2.50  2.00  0.00  0.00 -19.425 -19.402 -20.153 -19.806 -19.305   1.183   1.184  -0.001   0.083   1.018   1.018
  270 10500  3.00 -2.50  2.00  0.00  0.00 -19.397 -19.374 -20.163 -19.822 -19.313   1.227   1.228  -0.009   0.097   1.048   1.049
  271 10500  3.50 -2.50  2.00  0.00  0.00 -19.390 -19.368 -20.158 -19.833 -19.320   1.245   1.245  -0.012   0.117   1.034   1.035
  272 10500  4.00 -2.50  2.00  0.00  0.00 -19.401 -19.378 -20.141 -19.841 -19.328   1.242   1.242  -0.013   0.141   0.983   0.983
  273 10500  4.50 -2.50  2.00  0.00  0.00 -19.426 -19.403 -20.114 -19.846 -19.336   1.223   1.223  -0.010   0.172   0.897   0.898
  274 10500  5.00 -2.50  2.00  0.00  0.00 -19.463 -19.441 -20.075 -19.850 -19.345   1.189   1.189  -0.005   0.208   0.780   0.780
  275 10750  2.00 -2.50  2.00  0.00  0.00 -19.600 -19.577 -20.173 -19.827 -19.340   1.029   1.030   0.013   0.070   0.862   0.863
  276 10750  2.50 -2.50  2.00  0.00  0.00 -19.538 -19.515 -20.208 -19.857 -19.354   1.122   1.122  -0.003   0.081   0.963   0.964
  277 10750  3.00 -2.50  2.00  0.00  0.00 -19.506 -19.483 -20.218 -19.873 -19.362   1.169   1.170  -0.011   0.096   0.999   1.000
  278 10750  3.50 -2.50  2.00  0.00  0.00 -19.496 -19.473 -20.215 -19.884 -19.369   1.191   1.191  -0.015   0.113   0.992   0.993
  279 10750  4.00 -2.50  2.00  0.00  0.00 -19.501 -19.479 -20.201 -19.892 -19.376   1.193   1.194  -0.016   0.137   0.950   0.951
  280 10750  4.50 -2.50  2.00  0.00  0.00 -19.521 -19.499 -20.177 -19.899 -19.385   1.180   1.181  -0.015   0.166   0.875   0.876
  281 10750  5.00 -2.50  2.00  0.00  0.00 -19.554 -19.532 -20.142 -19.905 -19.394   1.153   1.153  -0.011   0.202   0.768   0.768
  282 11000  2.00 -2.50  2.00  0.00  0.00 -19.709 -19.687 -20.226 -19.877 -19.388   0.970   0.970   0.011   0.069   0.808   0.809
  283 11000  2.50 -2.50  2.00  0.00  0.00 -19.645 -19.622 -20.261 -19.907 -19.402   1.064   1.065  -0.005   0.080   0.913   0.913
  284 11000  3.00 -2.50  2.00  0.00  0.00 -19.610 -19.588 -20.272 -19.923 -19.409   1.115   1.115  -0.014   0.094   0.952   0.953
  285 11000  3.50 -2.50  2.00  0.00  0.00 -19.597 -19.574 -20.270 -19.933 -19.415   1.139   1.139  -0.018   0.111   0.951   0.952
  286 11000  4.00 -2.50  2.00  0.00  0.00 -19.598 -19.576 -20.257 -19.942 -19.422   1.145   1.146  -0.020   0.133   0.916   0.917
  287 11000  4.50 -2.50  2.00  0.00  0.00 -19.614 -19.592 -20.236 -19.949 -19.431   1.137   1.138  -0.019   0.161   0.850   0.851
  288 11000  5.00 -2.50  2.00  0.00  0.00 -19.642 -19.620 -20.204 -19.956 -19.441   1.116   1.116  -0.015   0.196   0.752   0.753
  289 11250  2.00 -2.50  2.00  0.00  0.00 -19.813 -19.791 -20.278 -19.925 -19.434   0.914   0.915   0.008   0.068   0.759   0.759
  290 11250  2.50 -2.50  2.00  0.00  0.00 -19.747 -19.724 -20.313 -19.955 -19.448   1.011   1.011  -0.008   0.079   0.866   0.866
  291 11250  3.00 -2.50  2.00  0.00  0.00 -19.710 -19.688 -20.324 -19.971 -19.454   1.062   1.063  -0.016   0.092   0.908   0.909
  292 11250  3.50 -2.50  2.00  0.00  0.00 -19.694 -19.671 -20.322 -19.981 -19.460   1.089   1.090  -0.021   0.109   0.911   0.911
  293 11250  4.00 -2.50  2.00  0.00  0.00 -19.692 -19.670 -20.311 -19.989 -19.467   1.099   1.099  -0.023   0.130   0.882   0.883
  294 11250  4.50 -2.50  2.00  0.00  0.00 -19.704 -19.682 -20.292 -19.997 -19.475   1.095   1.096  -0.022   0.157   0.824   0.825
  295 11250  5.00 -2.50  2.00  0.00  0.00 -19.728 -19.706 -20.263 -20.005 -19.485   1.078   1.079  -0.020   0.190   0.735   0.736
  296 11500  2.00 -2.50  2.00  0.00  0.00 -19.912 -19.889 -20.327 -19.972 -19.478   0.862   0.863   0.006   0.068   0.712   0.713
  297 11500  2.50 -2.50  2.00  0.00  0.00 -19.844 -19.821 -20.363 -20.002 -19.492   0.960   0.961  -0.010   0.078   0.821   0.822
  298 11500  3.00 -2.50  2.00  0.00  0.00 -19.806 -19.783 -20.373 -20.017 -19.498   1.013   1.014  -0.019   0.091   0.866   0.867
  299 11500  3.50 -2.50  2.00  0.00  0.00 -19.787 -19.764 -20.372 -20.027 -19.504   1.042   1.043  -0.023   0.107   0.872   0.873
  300 11500  4.00 -2.50  2.00  0.00  0.00 -19.783 -19.760 -20.362 -20.035 -19.510   1.054   1.055  -0.025   0.127   0.848   0.849
  301 11500  4.50 -2.50  2.00  0.00  0.00 -19.791 -19.769 -20.345 -20.043 -19.517   1.053   1.054  -0.025   0.153   0.797   0.797
  302 11500  5.00 -2.50  2.00  0.00  0.00 -19.812 -19.789 -20.318 -20.051 -19.527   1.041   1.041  -0.023   0.185   0.716   0.717
  303 11750  2.00 -2.50  2.00  0.00  0.00 -20.006 -19.984 -20.375 -20.018 -19.522   0.813   0.814   0.004   0.067   0.669   0.670
  304 11750  2.50 -2.50  2.00  0.00  0.00 -19.937 -19.914 -20.411 -20.047 -19.535   0.913   0.914  -0.012   0.078   0.780   0.781
  305 11750  3.00 -2.50  2.00  0.00  0.00 -19.897 -19.874 -20.422 -20.062 -19.541   0.967   0.968  -0.021   0.090   0.827   0.828
  306 11750  3.50 -2.50  2.00  0.00  0.00 -19.876 -19.854 -20.420 -20.071 -19.545   0.997   0.998  -0.026   0.106   0.835   0.836
  307 11750  4.00 -2.50  2.00  0.00  0.00 -19.870 -19.848 -20.411 -20.079 -19.551   1.011   1.011  -0.028   0.125   0.815   0.816
  308 11750  4.50 -2.50  2.00  0.00  0.00 -19.876 -19.854 -20.395 -20.087 -19.559   1.013   1.013  -0.028   0.149   0.769   0.770
  309 11750  5.00 -2.50  2.00  0.00  0.00 -19.893 -19.871 -20.371 -20.095 -19.568   1.004   1.004  -0.027   0.180   0.696   0.696
  310 12000  2.50 -2.50  2.00  0.00  0.00 -20.025 -20.002 -20.458 -20.091 -19.577   0.868   0.869  -0.015   0.077   0.742   0.743
  311 12000  3.00 -2.50  2.00  0.00  0.00 -19.984 -19.961 -20.469 -20.105 -19.582   0.924   0.924  -0.023   0.089   0.790   0.791
  312 12000  3.50 -2.50  2.00  0.00  0.00 -19.962 -19.939 -20.467 -20.114 -19.586   0.954   0.955  -0.028   0.104   0.800   0.801
  313 12000  4.00 -2.50  2.00  0.00  0.00 -19.954 -19.932 -20.458 -20.122 -19.591   0.970   0.970  -0.030   0.123   0.783   0.783
  314 12000  4.50 -2.50  2.00  0.00  0.00 -19.958 -19.936 -20.443 -20.129 -19.598   0.973   0.974  -0.031   0.146   0.741   0.741
  315 12000  5.00 -2.50  2.00  0.00  0.00 -19.972 -19.950 -20.421 -20.138 -19.607   0.967   0.968  -0.030   0.176   0.674   0.675
  316 12250  2.50 -2.50  2.00  0.00  0.00 -20.110 -20.087 -20.504 -20.134 -19.617   0.827   0.827  -0.017   0.076   0.706   0.706
  317 12250  3.00 -2.50  2.00  0.00  0.00 -20.067 -20.044 -20.514 -20.148 -19.622   0.882   0.883  -0.026   0.088   0.755   0.756
  318 12250  3.50 -2.50  2.00  0.00  0.00 -20.044 -20.022 -20.512 -20.156 -19.626   0.914   0.914  -0.030   0.103   0.767   0.767
  319 12250  4.00 -2.50  2.00  0.00  0.00 -20.035 -20.013 -20.504 -20.163 -19.630   0.930   0.931  -0.033   0.121   0.752   0.752
  320 12250  4.50 -2.50  2.00  0.00  0.00 -20.037 -20.015 -20.490 -20.171 -19.637   0.935   0.936  -0.034   0.144   0.713   0.714
  321 12250  5.00 -2.50  2.00  0.00  0.00 -20.049 -20.027 -20.469 -20.179 -19.646   0.931   0.932  -0.033   0.172   0.652   0.652
  322 12500  2.50 -2.50  2.00  0.00  0.00 -20.191 -20.168 -20.548 -20.176 -19.657   0.787   0.788  -0.019   0.076   0.672   0.673
  323 12500  3.00 -2.50  2.00  0.00  0.00 -20.147 -20.124 -20.558 -20.189 -19.661   0.843   0.844  -0.028   0.088   0.722   0.723
  324 12500  3.50 -2.50  2.00  0.00  0.00 -20.123 -20.101 -20.556 -20.197 -19.664   0.875   0.876  -0.033   0.102   0.735   0.736
  325 12500  4.00 -2.50  2.00  0.00  0.00 -20.113 -20.091 -20.548 -20.203 -19.668   0.892   0.893  -0.035   0.119   0.722   0.722
  326 12500  4.50 -2.50  2.00  0.00  0.00 -20.114 -20.091 -20.534 -20.211 -19.675   0.899   0.899  -0.036   0.141   0.686   0.687
  327 12500  5.00 -2.50  2.00  0.00  0.00 -20.124 -20.102 -20.515 -20.219 -19.683   0.896   0.897  -0.036   0.168   0.629   0.629
  328 12750  2.50 -2.50  2.00  0.00  0.00 -20.269 -20.246 -20.592 -20.216 -19.695   0.750   0.750  -0.021   0.075   0.640   0.641
  329 12750  3.00 -2.50  2.00  0.00  0.00 -20.224 -20.201 -20.601 -20.229 -19.699   0.807   0.807  -0.030   0.087   0.691   0.692
  330 12750  3.50 -2.50  2.00  0.00  0.00 -20.199 -20.177 -20.599 -20.236 -19.701   0.839   0.840  -0.035   0.101   0.705   0.706
  331 12750  4.00 -2.50  2.00  0.00  0.00 -20.188 -20.166 -20.591 -20.243 -19.705   0.856   0.857  -0.037   0.118   0.693   0.694
  332 12750  4.50 -2.50  2.00  0.00  0.00 -20.188 -20.165 -20.578 -20.250 -19.711   0.864   0.864  -0.039   0.139   0.660   0.660
  333 12750  5.00 -2.50  2.00  0.00  0.00 -20.197 -20.174 -20.559 -20.257 -19.719   0.863   0.863  -0.038   0.165   0.606   0.607
  334 13000  2.50 -2.50  2.00  0.00  0.00 -20.344 -20.321 -20.634 -20.256 -19.732   0.714   0.715  -0.024   0.075   0.610   0.610
  335 13000  3.00 -2.50  2.00  0.00  0.00 -20.298 -20.275 -20.643 -20.268 -19.735   0.772   0.772  -0.032   0.086   0.662   0.663
  336 13000  3.50 -2.50  2.00  0.00  0.00 -20.272 -20.250 -20.641 -20.275 -19.737   0.804   0.805  -0.037   0.100   0.677   0.677
  337 13000  4.00 -2.50  2.00  0.00  0.00 -20.261 -20.238 -20.633 -20.281 -19.741   0.822   0.823  -0.040   0.117   0.666   0.667
  338 13000  4.50 -2.50  2.00  0.00  0.00 -20.260 -20.237 -20.620 -20.287 -19.747   0.830   0.831  -0.041   0.138   0.634   0.635
  339 13000  5.00 -2.50  2.00  0.00  0.00 -20.267 -20.244 -20.602 -20.295 -19.754   0.830   0.831  -0.041   0.163   0.584   0.584
  340 14000  2.00 -2.50  2.00  0.00  0.00 -20.709 -20.686 -20.753 -20.374 -19.862   0.468   0.469  -0.012   0.063   0.365   0.366
  341 14000  2.50 -2.50  2.00  0.00  0.00 -20.621 -20.599 -20.793 -20.406 -19.874   0.586   0.587  -0.032   0.073   0.502   0.503
  342 14000  3.00 -2.50  2.00  0.00  0.00 -20.570 -20.547 -20.801 -20.415 -19.874   0.647   0.648  -0.041   0.084   0.559   0.560
  343 14000  3.50 -2.50  2.00  0.00  0.00 -20.541 -20.518 -20.798 -20.420 -19.874   0.681   0.682  -0.046   0.097   0.577   0.577
  344 14000  4.00 -2.50  2.00  0.00  0.00 -20.527 -20.504 -20.789 -20.424 -19.876   0.699   0.700  -0.048   0.112   0.569   0.570
  345 14000  4.50 -2.50  2.00  0.00  0.00 -20.523 -20.501 -20.776 -20.430 -19.881   0.708   0.709  -0.049   0.132   0.542   0.543
  346 14000  5.00 -2.50  2.00  0.00  0.00 -20.528 -20.505 -20.760 -20.437 -19.887   0.711   0.711  -0.049   0.155   0.498   0.499
  347 15000  2.50 -2.50  2.00  0.00  0.00 -20.869 -20.846 -20.940 -20.543 -20.004   0.476   0.477  -0.039   0.071   0.409   0.410
  348 15000  3.00 -2.50  2.00  0.00  0.00 -20.812 -20.789 -20.946 -20.551 -20.002   0.541   0.542  -0.049   0.082   0.473   0.474
  349 15000  3.50 -2.50  2.00  0.00  0.00 -20.779 -20.756 -20.941 -20.553 -20.000   0.576   0.577  -0.053   0.094   0.493   0.494
  350 15000  4.00 -2.50  2.00  0.00  0.00 -20.762 -20.739 -20.932 -20.556 -20.000   0.596   0.597  -0.056   0.109   0.488   0.489
  351 15000  4.50 -2.50  2.00  0.00  0.00 -20.757 -20.734 -20.919 -20.560 -20.003   0.605   0.606  -0.057   0.127   0.464   0.465
  352 15000  5.00 -2.50  2.00  0.00  0.00 -20.760 -20.737 -20.904 -20.566 -20.009   0.608   0.609  -0.057   0.149   0.424   0.425
  353 16000  2.50 -2.50  2.00  0.00  0.00 -21.096 -21.073 -21.076 -20.671 -20.126   0.377   0.378  -0.046   0.070   0.327   0.328
  354 16000  3.00 -2.50  2.00  0.00  0.00 -21.031 -21.008 -21.081 -20.677 -20.121   0.448   0.449  -0.056   0.080   0.397   0.398
  355 16000  3.50 -2.50  2.00  0.00  0.00 -20.993 -20.971 -21.075 -20.677 -20.116   0.485   0.486  -0.061   0.092   0.421   0.422
  356 16000  4.00 -2.50  2.00  0.00  0.00 -20.974 -20.951 -21.064 -20.678 -20.115   0.506   0.507  -0.063   0.106   0.419   0.420
  357 16000  4.50 -2.50  2.00  0.00  0.00 -20.967 -20.944 -21.051 -20.681 -20.117   0.516   0.517  -0.064   0.123   0.397   0.398
  358 16000  5.00 -2.50  2.00  0.00  0.00 -20.968 -20.945 -21.036 -20.686 -20.121   0.520   0.521  -0.065   0.143   0.360   0.361
  359 17000  2.50 -2.50  2.00  0.00  0.00 -21.305 -21.282 -21.203 -20.791 -20.240   0.288   0.289  -0.051   0.068   0.252   0.253
  360 17000  3.00 -2.50  2.00  0.00  0.00 -21.233 -21.210 -21.208 -20.795 -20.233   0.364   0.365  -0.062   0.078   0.330   0.331
  361 17000  3.50 -2.50  2.00  0.00  0.00 -21.190 -21.167 -21.200 -20.793 -20.226   0.405   0.406  -0.067   0.089   0.358   0.359
  362 17000  4.00 -2.50  2.00  0.00  0.00 -21.167 -21.144 -21.188 -20.792 -20.222   0.427   0.428  -0.070   0.103   0.358   0.359
