
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  183  7750  1.50 -0.50  2.00  0.00  0.00 -17.717 -17.695 -19.224 -18.958 -18.518   2.043   2.043   0.060   0.103   1.715   1.715
  184  7750  2.00 -0.50  2.00  0.00  0.00 -17.768 -17.747 -19.196 -18.949 -18.514   1.983   1.983   0.064   0.118   1.617   1.617
  185  7750  2.50 -0.50  2.00  0.00  0.00 -17.841 -17.820 -19.152 -18.931 -18.505   1.892   1.891   0.074   0.134   1.474   1.473
  186  7750  3.00 -0.50  2.00  0.00  0.00 -17.928 -17.907 -19.092 -18.902 -18.493   1.776   1.775   0.091   0.148   1.296   1.295
  187  7750  3.50 -0.50  2.00  0.00  0.00 -18.025 -18.003 -19.014 -18.860 -18.478   1.637   1.637   0.118   0.157   1.085   1.084
  188  7750  4.00 -0.50  2.00  0.00  0.00 -18.124 -18.103 -18.944 -18.816 -18.455   1.493   1.493   0.139   0.162   0.890   0.890
  189  7750  4.50 -0.50  2.00  0.00  0.00 -18.225 -18.203 -18.881 -18.771 -18.427   1.348   1.348   0.156   0.163   0.709   0.708
  190  7750  5.00 -0.50  2.00  0.00  0.00 -18.323 -18.301 -18.824 -18.728 -18.399   1.207   1.207   0.171   0.162   0.540   0.539
  191  8000  1.00 -0.50  2.00  0.00  0.00 -17.968 -17.946 -19.320 -19.051 -18.630   1.885   1.885   0.079   0.081   1.562   1.563
  192  8000  1.50 -0.50  2.00  0.00  0.00 -17.926 -17.904 -19.372 -19.086 -18.635   1.962   1.962   0.049   0.094   1.673   1.673
  193  8000  2.00 -0.50  2.00  0.00  0.00 -17.953 -17.931 -19.359 -19.087 -18.635   1.936   1.936   0.048   0.109   1.621   1.621
  194  8000  2.50 -0.50  2.00  0.00  0.00 -18.008 -17.987 -19.324 -19.076 -18.630   1.870   1.869   0.054   0.127   1.505   1.505
  195  8000  3.00 -0.50  2.00  0.00  0.00 -18.080 -18.058 -19.273 -19.056 -18.621   1.778   1.778   0.065   0.147   1.353   1.352
  196  8000  3.50 -0.50  2.00  0.00  0.00 -18.163 -18.142 -19.206 -19.024 -18.608   1.662   1.662   0.084   0.163   1.167   1.167
  197  8000  4.00 -0.50  2.00  0.00  0.00 -18.257 -18.235 -19.128 -18.980 -18.591   1.526   1.526   0.111   0.171   0.961   0.961
  198  8000  4.50 -0.50  2.00  0.00  0.00 -18.353 -18.331 -19.059 -18.935 -18.565   1.384   1.383   0.131   0.174   0.771   0.771
  199  8000  5.00 -0.50  2.00  0.00  0.00 -18.449 -18.427 -18.996 -18.889 -18.537   1.242   1.241   0.148   0.174   0.595   0.595
  200  8250  1.00 -0.50  2.00  0.00  0.00 -18.241 -18.219 -19.384 -19.118 -18.713   1.679   1.679   0.095   0.068   1.351   1.352
  201  8250  1.50 -0.50  2.00  0.00  0.00 -18.143 -18.121 -19.489 -19.191 -18.737   1.850   1.850   0.046   0.086   1.585   1.585
  202  8250  2.00 -0.50  2.00  0.00  0.00 -18.145 -18.123 -19.499 -19.206 -18.742   1.863   1.863   0.036   0.100   1.589   1.589
  203  8250  2.50 -0.50  2.00  0.00  0.00 -18.182 -18.160 -19.474 -19.203 -18.741   1.824   1.823   0.038   0.120   1.506   1.506
  204  8250  3.00 -0.50  2.00  0.00  0.00 -18.238 -18.216 -19.432 -19.190 -18.737   1.754   1.754   0.046   0.141   1.377   1.377
  205  8250  3.50 -0.50  2.00  0.00  0.00 -18.307 -18.285 -19.376 -19.169 -18.727   1.663   1.663   0.058   0.163   1.218   1.218
  206  8250  4.00 -0.50  2.00  0.00  0.00 -18.388 -18.366 -19.304 -19.134 -18.714   1.548   1.548   0.080   0.179   1.028   1.028
  207  8250  4.50 -0.50  2.00  0.00  0.00 -18.478 -18.456 -19.227 -19.089 -18.694   1.413   1.412   0.106   0.185   0.829   0.829
  208  8250  5.00 -0.50  2.00  0.00  0.00 -18.571 -18.549 -19.158 -19.042 -18.667   1.273   1.273   0.125   0.187   0.646   0.646
  209  8500  1.50 -0.50  2.00  0.00  0.00 -18.357 -18.334 -19.581 -19.277 -18.825   1.723   1.723   0.047   0.078   1.469   1.470
  210  8500  2.00 -0.50  2.00  0.00  0.00 -18.336 -18.314 -19.613 -19.306 -18.835   1.772   1.772   0.029   0.093   1.526   1.526
  211  8500  2.50 -0.50  2.00  0.00  0.00 -18.358 -18.336 -19.603 -19.312 -18.839   1.756   1.756   0.027   0.111   1.477   1.477
  212  8500  3.00 -0.50  2.00  0.00  0.00 -18.400 -18.379 -19.570 -19.307 -18.839   1.708   1.708   0.032   0.133   1.375   1.375
  213  8500  3.50 -0.50  2.00  0.00  0.00 -18.456 -18.434 -19.523 -19.293 -18.834   1.639   1.639   0.041   0.158   1.239   1.239
  214  8500  4.00 -0.50  2.00  0.00  0.00 -18.522 -18.501 -19.462 -19.269 -18.824   1.549   1.549   0.054   0.182   1.075   1.075
  215  8500  4.50 -0.50  2.00  0.00  0.00 -18.602 -18.580 -19.386 -19.232 -18.811   1.432   1.432   0.079   0.195   0.881   0.881
  216  8500  5.00 -0.50  2.00  0.00  0.00 -18.689 -18.667 -19.312 -19.186 -18.789   1.299   1.299   0.103   0.200   0.691   0.691
  217  8750  1.50 -0.50  2.00  0.00  0.00 -18.564 -18.541 -19.658 -19.351 -18.901   1.589   1.590   0.050   0.072   1.343   1.344
  218  8750  2.00 -0.50  2.00  0.00  0.00 -18.518 -18.496 -19.710 -19.392 -18.918   1.677   1.677   0.025   0.087   1.451   1.451
  219  8750  2.50 -0.50  2.00  0.00  0.00 -18.526 -18.504 -19.712 -19.405 -18.924   1.681   1.682   0.019   0.104   1.434   1.434
  220  8750  3.00 -0.50  2.00  0.00  0.00 -18.558 -18.536 -19.690 -19.407 -18.928   1.650   1.650   0.021   0.125   1.356   1.356
  221  8750  3.50 -0.50  2.00  0.00  0.00 -18.604 -18.583 -19.650 -19.400 -18.928   1.598   1.597   0.028   0.151   1.238   1.238
  222  8750  4.00 -0.50  2.00  0.00  0.00 -18.661 -18.639 -19.598 -19.385 -18.923   1.527   1.527   0.038   0.178   1.092   1.092
  223  8750  4.50 -0.50  2.00  0.00  0.00 -18.726 -18.704 -19.532 -19.360 -18.913   1.435   1.435   0.054   0.203   0.920   0.920
  224  8750  5.00 -0.50  2.00  0.00  0.00 -18.805 -18.784 -19.457 -19.320 -18.900   1.317   1.317   0.080   0.212   0.730   0.730
  225  9000  1.50 -0.50  2.00  0.00  0.00 -18.767 -18.744 -19.728 -19.418 -18.969   1.453   1.454   0.052   0.067   1.213   1.214
  226  9000  2.00 -0.50  2.00  0.00  0.00 -18.693 -18.671 -19.794 -19.470 -18.993   1.579   1.579   0.023   0.082   1.367   1.367
  227  9000  2.50 -0.50  2.00  0.00  0.00 -18.686 -18.663 -19.806 -19.488 -19.001   1.605   1.605   0.013   0.098   1.381   1.381
  228  9000  3.00 -0.50  2.00  0.00  0.00 -18.708 -18.686 -19.792 -19.494 -19.007   1.588   1.589   0.012   0.118   1.325   1.325
  229  9000  3.50 -0.50  2.00  0.00  0.00 -18.746 -18.724 -19.761 -19.493 -19.010   1.549   1.549   0.017   0.144   1.225   1.225
  230  9000  4.00 -0.50  2.00  0.00  0.00 -18.795 -18.773 -19.716 -19.485 -19.010   1.492   1.492   0.025   0.172   1.095   1.095
  231  9000  4.50 -0.50  2.00  0.00  0.00 -18.852 -18.830 -19.659 -19.468 -19.005   1.418   1.418   0.037   0.201   0.940   0.940
  232  9000  5.00 -0.50  2.00  0.00  0.00 -18.919 -18.897 -19.590 -19.440 -18.996   1.323   1.323   0.056   0.223   0.763   0.763
  233  9250  2.00 -0.50  2.00  0.00  0.00 -18.864 -18.842 -19.869 -19.540 -19.062   1.478   1.478   0.022   0.078   1.276   1.276
  234  9250  2.50 -0.50  2.00  0.00  0.00 -18.840 -18.818 -19.890 -19.563 -19.072   1.525   1.525   0.009   0.093   1.318   1.318
  235  9250  3.00 -0.50  2.00  0.00  0.00 -18.850 -18.828 -19.883 -19.572 -19.078   1.524   1.524   0.006   0.113   1.285   1.285
  236  9250  3.50 -0.50  2.00  0.00  0.00 -18.880 -18.858 -19.858 -19.574 -19.082   1.496   1.496   0.008   0.137   1.204   1.204
  237  9250  4.00 -0.50  2.00  0.00  0.00 -18.922 -18.900 -19.820 -19.571 -19.085   1.451   1.451   0.015   0.165   1.089   1.089
  238  9250  4.50 -0.50  2.00  0.00  0.00 -18.973 -18.951 -19.770 -19.561 -19.085   1.390   1.390   0.024   0.196   0.947   0.947
  239  9250  5.00 -0.50  2.00  0.00  0.00 -19.032 -19.010 -19.708 -19.542 -19.080   1.312   1.312   0.038   0.226   0.783   0.783
  240  9500  2.00 -0.50  2.00  0.00  0.00 -19.030 -19.007 -19.939 -19.606 -19.126   1.378   1.379   0.020   0.075   1.185   1.185
  241  9500  2.50 -0.50  2.00  0.00  0.00 -18.991 -18.968 -19.966 -19.632 -19.138   1.443   1.444   0.006   0.090   1.251   1.251
  242  9500  3.00 -0.50  2.00  0.00  0.00 -18.990 -18.967 -19.964 -19.643 -19.144   1.456   1.456   0.001   0.107   1.237   1.237
  243  9500  3.50 -0.50  2.00  0.00  0.00 -19.010 -18.988 -19.944 -19.647 -19.149   1.440   1.440   0.002   0.130   1.174   1.174
  244  9500  4.00 -0.50  2.00  0.00  0.00 -19.044 -19.022 -19.912 -19.647 -19.153   1.406   1.406   0.006   0.158   1.075   1.075
  245  9500  4.50 -0.50  2.00  0.00  0.00 -19.088 -19.066 -19.867 -19.642 -19.156   1.356   1.356   0.014   0.191   0.945   0.945
  246  9500  5.00 -0.50  2.00  0.00  0.00 -19.142 -19.120 -19.810 -19.630 -19.156   1.290   1.291   0.025   0.224   0.790   0.790
  247  9750  2.00 -0.50  2.00  0.00  0.00 -19.188 -19.165 -20.006 -19.669 -19.188   1.283   1.283   0.019   0.073   1.097   1.097
  248  9750  2.50 -0.50  2.00  0.00  0.00 -19.137 -19.114 -20.036 -19.697 -19.200   1.362   1.363   0.003   0.087   1.181   1.181
  249  9750  3.00 -0.50  2.00  0.00  0.00 -19.124 -19.102 -20.039 -19.710 -19.206   1.387   1.388  -0.003   0.103   1.185   1.186
  250  9750  3.50 -0.50  2.00  0.00  0.00 -19.135 -19.113 -20.023 -19.715 -19.211   1.382   1.382  -0.004   0.125   1.138   1.138
  251  9750  4.00 -0.50  2.00  0.00  0.00 -19.162 -19.140 -19.994 -19.717 -19.216   1.357   1.357  -0.001   0.152   1.052   1.053
  252  9750  4.50 -0.50  2.00  0.00  0.00 -19.200 -19.178 -19.954 -19.715 -19.220   1.317   1.317   0.005   0.184   0.935   0.935
  253  9750  5.00 -0.50  2.00  0.00  0.00 -19.247 -19.225 -19.903 -19.708 -19.223   1.263   1.263   0.015   0.219   0.792   0.792
  254 10000  2.00 -0.50  2.00  0.00  0.00 -19.338 -19.316 -20.069 -19.729 -19.246   1.193   1.193   0.017   0.072   1.014   1.014
  255 10000  2.50 -0.50  2.00  0.00  0.00 -19.278 -19.255 -20.102 -19.758 -19.259   1.283   1.283   0.001   0.084   1.110   1.111
  256 10000  3.00 -0.50  2.00  0.00  0.00 -19.255 -19.233 -20.107 -19.772 -19.265   1.319   1.319  -0.007   0.100   1.130   1.130
  257 10000  3.50 -0.50  2.00  0.00  0.00 -19.257 -19.235 -20.095 -19.778 -19.270   1.323   1.324  -0.009   0.120   1.098   1.098
  258 10000  4.00 -0.50  2.00  0.00  0.00 -19.276 -19.254 -20.070 -19.781 -19.274   1.307   1.307  -0.007   0.146   1.026   1.026
  259 10000  4.50 -0.50  2.00  0.00  0.00 -19.307 -19.285 -20.034 -19.781 -19.279   1.276   1.276  -0.002   0.178   0.921   0.921
  260 10000  5.00 -0.50  2.00  0.00  0.00 -19.349 -19.327 -19.987 -19.777 -19.284   1.230   1.230   0.006   0.213   0.789   0.789
  261 10250  2.00 -0.50  2.00  0.00  0.00 -19.479 -19.457 -20.130 -19.787 -19.302   1.109   1.110   0.015   0.070   0.936   0.937
  262 10250  2.50 -0.50  2.00  0.00  0.00 -19.413 -19.391 -20.165 -19.817 -19.316   1.206   1.206  -0.001   0.083   1.041   1.042
  263 10250  3.00 -0.50  2.00  0.00  0.00 -19.383 -19.360 -20.172 -19.831 -19.321   1.250   1.251  -0.010   0.097   1.072   1.073
  264 10250  3.50 -0.50  2.00  0.00  0.00 -19.376 -19.354 -20.163 -19.838 -19.325   1.263   1.264  -0.012   0.116   1.054   1.054
  265 10250  4.00 -0.50  2.00  0.00  0.00 -19.387 -19.365 -20.141 -19.841 -19.329   1.256   1.256  -0.012   0.141   0.995   0.995
  266 10250  4.50 -0.50  2.00  0.00  0.00 -19.412 -19.390 -20.108 -19.842 -19.334   1.232   1.232  -0.008   0.171   0.903   0.904
  267 10250  5.00 -0.50  2.00  0.00  0.00 -19.448 -19.426 -20.064 -19.841 -19.340   1.195   1.195  -0.001   0.207   0.782   0.782
  268 10500  2.00 -0.50  2.00  0.00  0.00 -19.612 -19.589 -20.189 -19.842 -19.356   1.032   1.033   0.013   0.069   0.865   0.866
  269 10500  2.50 -0.50  2.00  0.00  0.00 -19.542 -19.520 -20.225 -19.873 -19.370   1.133   1.133  -0.004   0.081   0.976   0.977
  270 10500  3.00 -0.50  2.00  0.00  0.00 -19.506 -19.483 -20.233 -19.887 -19.375   1.183   1.184  -0.012   0.095   1.015   1.016
  271 10500  3.50 -0.50  2.00  0.00  0.00 -19.492 -19.470 -20.225 -19.894 -19.378   1.204   1.204  -0.016   0.113   1.007   1.007
  272 10500  4.00 -0.50  2.00  0.00  0.00 -19.496 -19.474 -20.206 -19.897 -19.381   1.203   1.204  -0.016   0.136   0.961   0.961
  273 10500  4.50 -0.50  2.00  0.00  0.00 -19.514 -19.492 -20.176 -19.899 -19.386   1.187   1.187  -0.013   0.165   0.881   0.881
  274 10500  5.00 -0.50  2.00  0.00  0.00 -19.545 -19.522 -20.136 -19.900 -19.392   1.157   1.158  -0.008   0.201   0.770   0.770
  275 10750  2.00 -0.50  2.00  0.00  0.00 -19.735 -19.713 -20.245 -19.895 -19.407   0.962   0.963   0.011   0.068   0.801   0.801
  276 10750  2.50 -0.50  2.00  0.00  0.00 -19.664 -19.642 -20.282 -19.927 -19.421   1.065   1.065  -0.006   0.080   0.915   0.915
  277 10750  3.00 -0.50  2.00  0.00  0.00 -19.624 -19.601 -20.291 -19.941 -19.426   1.119   1.120  -0.015   0.094   0.960   0.960
  278 10750  3.50 -0.50  2.00  0.00  0.00 -19.604 -19.582 -20.285 -19.948 -19.429   1.145   1.146  -0.019   0.111   0.959   0.960
  279 10750  4.00 -0.50  2.00  0.00  0.00 -19.602 -19.580 -20.267 -19.951 -19.431   1.151   1.151  -0.020   0.133   0.923   0.924
  280 10750  4.50 -0.50  2.00  0.00  0.00 -19.614 -19.592 -20.240 -19.954 -19.436   1.141   1.142  -0.018   0.160   0.855   0.855
  281 10750  5.00 -0.50  2.00  0.00  0.00 -19.639 -19.617 -20.203 -19.955 -19.442   1.118   1.119  -0.013   0.195   0.754   0.754
  282 11000  2.00 -0.50  2.00  0.00  0.00 -19.851 -19.828 -20.299 -19.946 -19.455   0.898   0.898   0.009   0.068   0.742   0.743
  283 11000  2.50 -0.50  2.00  0.00  0.00 -19.779 -19.756 -20.337 -19.979 -19.471   1.002   1.002  -0.008   0.079   0.858   0.858
  284 11000  3.00 -0.50  2.00  0.00  0.00 -19.736 -19.713 -20.346 -19.993 -19.475   1.059   1.059  -0.017   0.092   0.907   0.907
  285 11000  3.50 -0.50  2.00  0.00  0.00 -19.712 -19.690 -20.341 -19.999 -19.478   1.089   1.089  -0.022   0.109   0.913   0.913
  286 11000  4.00 -0.50  2.00  0.00  0.00 -19.705 -19.683 -20.325 -20.002 -19.479   1.099   1.100  -0.023   0.129   0.885   0.885
  287 11000  4.50 -0.50  2.00  0.00  0.00 -19.712 -19.689 -20.300 -20.005 -19.483   1.095   1.096  -0.022   0.156   0.826   0.826
  288 11000  5.00 -0.50  2.00  0.00  0.00 -19.731 -19.709 -20.266 -20.007 -19.489   1.078   1.078  -0.018   0.189   0.735   0.736
  289 11250  2.00 -0.50  2.00  0.00  0.00 -19.959 -19.936 -20.350 -19.995 -19.502   0.839   0.840   0.007   0.067   0.689   0.689
  290 11250  2.50 -0.50  2.00  0.00  0.00 -19.887 -19.864 -20.389 -20.028 -19.518   0.943   0.944  -0.010   0.078   0.805   0.806
  291 11250  3.00 -0.50  2.00  0.00  0.00 -19.842 -19.820 -20.400 -20.042 -19.523   1.002   1.002  -0.019   0.091   0.857   0.857
  292 11250  3.50 -0.50  2.00  0.00  0.00 -19.816 -19.793 -20.395 -20.048 -19.524   1.034   1.035  -0.024   0.107   0.867   0.868
  293 11250  4.00 -0.50  2.00  0.00  0.00 -19.804 -19.782 -20.380 -20.052 -19.526   1.049   1.050  -0.026   0.127   0.846   0.846
  294 11250  4.50 -0.50  2.00  0.00  0.00 -19.806 -19.784 -20.357 -20.054 -19.529   1.050   1.050  -0.025   0.152   0.795   0.796
  295 11250  5.00 -0.50  2.00  0.00  0.00 -19.821 -19.798 -20.325 -20.056 -19.534   1.038   1.038  -0.023   0.183   0.715   0.715
  296 11500  2.00 -0.50  2.00  0.00  0.00 -20.060 -20.037 -20.400 -20.043 -19.547   0.785   0.786   0.005   0.067   0.640   0.641
  297 11500  2.50 -0.50  2.00  0.00  0.00 -19.989 -19.966 -20.440 -20.076 -19.563   0.889   0.890  -0.012   0.077   0.757   0.758
  298 11500  3.00 -0.50  2.00  0.00  0.00 -19.943 -19.921 -20.451 -20.090 -19.568   0.948   0.949  -0.022   0.090   0.810   0.811
  299 11500  3.50 -0.50  2.00  0.00  0.00 -19.915 -19.892 -20.446 -20.096 -19.570   0.983   0.984  -0.026   0.105   0.824   0.824
  300 11500  4.00 -0.50  2.00  0.00  0.00 -19.900 -19.877 -20.432 -20.099 -19.570   1.001   1.001  -0.029   0.124   0.808   0.808
  301 11500  4.50 -0.50  2.00  0.00  0.00 -19.898 -19.875 -20.410 -20.101 -19.572   1.005   1.006  -0.029   0.148   0.764   0.765
  302 11500  5.00 -0.50  2.00  0.00  0.00 -19.908 -19.885 -20.381 -20.103 -19.577   0.998   0.998  -0.026   0.178   0.692   0.693
  303 11750  2.00 -0.50  2.00  0.00  0.00 -20.155 -20.132 -20.448 -20.088 -19.591   0.735   0.736   0.003   0.066   0.595   0.596
  304 11750  2.50 -0.50  2.00  0.00  0.00 -20.085 -20.062 -20.489 -20.122 -19.607   0.839   0.840  -0.015   0.077   0.713   0.714
  305 11750  3.00 -0.50  2.00  0.00  0.00 -20.039 -20.016 -20.500 -20.136 -19.612   0.899   0.899  -0.024   0.089   0.767   0.767
  306 11750  3.50 -0.50  2.00  0.00  0.00 -20.009 -19.987 -20.496 -20.142 -19.613   0.935   0.935  -0.029   0.104   0.783   0.783
  307 11750  4.00 -0.50  2.00  0.00  0.00 -19.992 -19.969 -20.482 -20.145 -19.613   0.955   0.955  -0.031   0.122   0.770   0.771
  308 11750  4.50 -0.50  2.00  0.00  0.00 -19.986 -19.964 -20.462 -20.146 -19.615   0.962   0.963  -0.031   0.145   0.733   0.733
  309 11750  5.00 -0.50  2.00  0.00  0.00 -19.992 -19.970 -20.433 -20.148 -19.619   0.958   0.959  -0.030   0.174   0.668   0.669
  310 12000  2.50 -0.50  2.00  0.00  0.00 -20.175 -20.152 -20.536 -20.166 -19.649   0.793   0.794  -0.017   0.076   0.673   0.673
  311 12000  3.00 -0.50  2.00  0.00  0.00 -20.130 -20.107 -20.547 -20.180 -19.654   0.852   0.853  -0.026   0.088   0.726   0.727
  312 12000  3.50 -0.50  2.00  0.00  0.00 -20.099 -20.077 -20.543 -20.186 -19.655   0.889   0.889  -0.031   0.103   0.744   0.744
  313 12000  4.00 -0.50  2.00  0.00  0.00 -20.080 -20.057 -20.530 -20.188 -19.655   0.910   0.911  -0.033   0.120   0.735   0.735
  314 12000  4.50 -0.50  2.00  0.00  0.00 -20.072 -20.049 -20.511 -20.190 -19.656   0.921   0.921  -0.034   0.143   0.701   0.702
  315 12000  5.00 -0.50  2.00  0.00  0.00 -20.074 -20.052 -20.484 -20.192 -19.659   0.920   0.920  -0.033   0.170   0.644   0.644
  316 12250  2.50 -0.50  2.00  0.00  0.00 -20.261 -20.238 -20.582 -20.209 -19.690   0.750   0.751  -0.019   0.076   0.635   0.636
  317 12250  3.00 -0.50  2.00  0.00  0.00 -20.216 -20.193 -20.593 -20.223 -19.695   0.809   0.810  -0.028   0.087   0.689   0.690
  318 12250  3.50 -0.50  2.00  0.00  0.00 -20.185 -20.162 -20.589 -20.229 -19.695   0.846   0.846  -0.033   0.101   0.707   0.708
  319 12250  4.00 -0.50  2.00  0.00  0.00 -20.165 -20.142 -20.577 -20.231 -19.695   0.868   0.869  -0.036   0.119   0.700   0.701
  320 12250  4.50 -0.50  2.00  0.00  0.00 -20.154 -20.131 -20.558 -20.232 -19.696   0.880   0.881  -0.037   0.140   0.671   0.671
  321 12250  5.00 -0.50  2.00  0.00  0.00 -20.154 -20.131 -20.532 -20.234 -19.698   0.883   0.883  -0.036   0.167   0.618   0.619
  322 12500  2.50 -0.50  2.00  0.00  0.00 -20.342 -20.320 -20.626 -20.251 -19.729   0.710   0.711  -0.021   0.075   0.601   0.602
  323 12500  3.00 -0.50  2.00  0.00  0.00 -20.297 -20.275 -20.637 -20.264 -19.734   0.769   0.770  -0.031   0.087   0.655   0.656
  324 12500  3.50 -0.50  2.00  0.00  0.00 -20.266 -20.244 -20.634 -20.270 -19.734   0.805   0.806  -0.035   0.100   0.673   0.674
  325 12500  4.00 -0.50  2.00  0.00  0.00 -20.245 -20.223 -20.622 -20.272 -19.734   0.829   0.829  -0.038   0.117   0.668   0.668
  326 12500  4.50 -0.50  2.00  0.00  0.00 -20.233 -20.211 -20.603 -20.273 -19.734   0.842   0.843  -0.039   0.138   0.641   0.642
  327 12500  5.00 -0.50  2.00  0.00  0.00 -20.231 -20.208 -20.578 -20.275 -19.736   0.846   0.847  -0.038   0.164   0.593   0.594
  328 12750  2.50 -0.50  2.00  0.00  0.00 -20.420 -20.397 -20.669 -20.291 -19.768   0.673   0.674  -0.024   0.075   0.569   0.569
  329 12750  3.00 -0.50  2.00  0.00  0.00 -20.375 -20.352 -20.680 -20.305 -19.772   0.731   0.732  -0.033   0.086   0.623   0.624
  330 12750  3.50 -0.50  2.00  0.00  0.00 -20.344 -20.322 -20.677 -20.310 -19.772   0.768   0.768  -0.037   0.099   0.642   0.642
  331 12750  4.00 -0.50  2.00  0.00  0.00 -20.323 -20.300 -20.665 -20.312 -19.772   0.791   0.791  -0.040   0.116   0.637   0.637
  332 12750  4.50 -0.50  2.00  0.00  0.00 -20.310 -20.287 -20.647 -20.313 -19.772   0.805   0.806  -0.041   0.137   0.612   0.613
  333 12750  5.00 -0.50  2.00  0.00  0.00 -20.305 -20.283 -20.623 -20.314 -19.773   0.811   0.812  -0.041   0.161   0.568   0.569
  334 13000  2.50 -0.50  2.00  0.00  0.00 -20.495 -20.472 -20.711 -20.331 -19.805   0.638   0.639  -0.026   0.075   0.538   0.539
  335 13000  3.00 -0.50  2.00  0.00  0.00 -20.449 -20.426 -20.722 -20.344 -19.809   0.696   0.697  -0.035   0.085   0.593   0.594
  336 13000  3.50 -0.50  2.00  0.00  0.00 -20.419 -20.396 -20.719 -20.349 -19.809   0.732   0.733  -0.040   0.099   0.612   0.613
  337 13000  4.00 -0.50  2.00  0.00  0.00 -20.397 -20.375 -20.707 -20.351 -19.808   0.755   0.756  -0.042   0.115   0.608   0.608
  338 13000  4.50 -0.50  2.00  0.00  0.00 -20.384 -20.361 -20.689 -20.352 -19.808   0.770   0.771  -0.043   0.135   0.585   0.585
  339 13000  5.00 -0.50  2.00  0.00  0.00 -20.377 -20.355 -20.666 -20.353 -19.810   0.777   0.778  -0.043   0.159   0.543   0.544
  340 14000  2.00 -0.50  2.00  0.00  0.00 -20.853 -20.830 -20.823 -20.443 -19.930   0.392   0.393  -0.013   0.062   0.292   0.293
  341 14000  2.50 -0.50  2.00  0.00  0.00 -20.768 -20.745 -20.869 -20.479 -19.945   0.513   0.514  -0.034   0.073   0.433   0.434
  342 14000  3.00 -0.50  2.00  0.00  0.00 -20.718 -20.695 -20.878 -20.490 -19.946   0.573   0.574  -0.043   0.083   0.491   0.492
  343 14000  3.50 -0.50  2.00  0.00  0.00 -20.687 -20.664 -20.874 -20.493 -19.945   0.608   0.609  -0.048   0.096   0.510   0.511
  344 14000  4.00 -0.50  2.00  0.00  0.00 -20.666 -20.643 -20.863 -20.494 -19.944   0.631   0.631  -0.050   0.111   0.507   0.508
  345 14000  4.50 -0.50  2.00  0.00  0.00 -20.652 -20.629 -20.846 -20.495 -19.944   0.645   0.646  -0.051   0.129   0.487   0.488
  346 14000  5.00 -0.50  2.00  0.00  0.00 -20.644 -20.621 -20.825 -20.496 -19.945   0.654   0.655  -0.051   0.152   0.452   0.453
  347 15000  2.50 -0.50  2.00  0.00  0.00 -21.011 -20.988 -21.014 -20.616 -20.075   0.406   0.407  -0.041   0.071   0.344   0.345
  348 15000  3.00 -0.50  2.00  0.00  0.00 -20.954 -20.931 -21.022 -20.623 -20.073   0.471   0.472  -0.051   0.081   0.408   0.409
  349 15000  3.50 -0.50  2.00  0.00  0.00 -20.919 -20.897 -21.016 -20.625 -20.069   0.507   0.508  -0.055   0.093   0.429   0.430
  350 15000  4.00 -0.50  2.00  0.00  0.00 -20.898 -20.875 -21.004 -20.625 -20.067   0.529   0.529  -0.058   0.107   0.427   0.428
  351 15000  4.50 -0.50  2.00  0.00  0.00 -20.885 -20.862 -20.988 -20.625 -20.066   0.542   0.543  -0.059   0.125   0.408   0.409
  352 15000  5.00 -0.50  2.00  0.00  0.00 -20.877 -20.854 -20.968 -20.626 -20.067   0.551   0.552  -0.059   0.146   0.375   0.376
  353 16000  2.50 -0.50  2.00  0.00  0.00 -21.235 -21.212 -21.151 -20.744 -20.197   0.311   0.312  -0.047   0.069   0.265   0.266
  354 16000  3.00 -0.50  2.00  0.00  0.00 -21.167 -21.145 -21.156 -20.748 -20.191   0.383   0.384  -0.058   0.079   0.337   0.338
  355 16000  3.50 -0.50  2.00  0.00  0.00 -21.127 -21.104 -21.147 -20.746 -20.184   0.421   0.422  -0.062   0.091   0.362   0.363
  356 16000  4.00 -0.50  2.00  0.00  0.00 -21.103 -21.081 -21.134 -20.744 -20.180   0.443   0.444  -0.065   0.104   0.361   0.362
  357 16000  4.50 -0.50  2.00  0.00  0.00 -21.089 -21.067 -21.117 -20.744 -20.178   0.456   0.457  -0.066   0.121   0.344   0.344
  358 16000  5.00 -0.50  2.00  0.00  0.00 -21.082 -21.059 -21.098 -20.744 -20.178   0.464   0.465  -0.066   0.141   0.312   0.313
  359 17000  2.50 -0.50  2.00  0.00  0.00 -21.445 -21.422 -21.279 -20.866 -20.314   0.223   0.224  -0.052   0.067   0.190   0.191
  360 17000  3.00 -0.50  2.00  0.00  0.00 -21.366 -21.343 -21.282 -20.866 -20.303   0.303   0.304  -0.064   0.077   0.274   0.275
  361 17000  3.50 -0.50  2.00  0.00  0.00 -21.318 -21.295 -21.270 -20.861 -20.292   0.345   0.346  -0.069   0.088   0.303   0.304
  362 17000  4.00 -0.50  2.00  0.00  0.00 -21.290 -21.267 -21.255 -20.856 -20.285   0.368   0.369  -0.071   0.102   0.305   0.306
  363 17000  4.50 -0.50  2.00  0.00  0.00 -21.274 -21.251 -21.238 -20.854 -20.282   0.382   0.383  -0.072   0.117   0.289   0.290
  364 17000  5.00 -0.50  2.00  0.00  0.00 -21.267 -21.244 -21.219 -20.854 -20.282   0.389   0.390  -0.072   0.136   0.259   0.260
