CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.50120 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
1.39960133E-05   6399.6 1.399E+00 1.654E+11 1.316E-01 5.868E+01 2.000E+05
1.39999197E-05   6739.7 1.399E+00 2.769E+11 1.316E-01 5.044E+01 2.000E+05
1.79661528E-05   6784.5 1.796E+00 3.426E+11 1.358E-01 4.958E+01 2.000E+05
2.36118654E-05   6845.1 2.360E+00 4.386E+11 1.447E-01 4.883E+01 2.000E+05
3.06500184E-05   6903.9 3.064E+00 5.551E+11 1.550E-01 4.812E+01 2.000E+05
3.93769590E-05   6962.6 3.936E+00 6.971E+11 1.673E-01 4.747E+01 2.000E+05
5.01199164E-05   7020.1 5.010E+00 8.680E+11 1.816E-01 4.698E+01 2.000E+05
6.32983367E-05   7076.5 6.327E+00 1.073E+12 1.979E-01 4.673E+01 2.000E+05
7.93746972E-05   7132.6 7.934E+00 1.318E+12 2.167E-01 4.657E+01 2.000E+05
9.89058903E-05   7188.1 9.887E+00 1.611E+12 2.385E-01 4.666E+01 2.000E+05
1.22517031E-04   7243.9 1.225E+01 1.960E+12 2.637E-01 4.689E+01 2.000E+05
1.50920891E-04   7299.8 1.509E+01 2.375E+12 2.929E-01 4.724E+01 2.000E+05
1.84952184E-04   7355.7 1.849E+01 2.865E+12 3.266E-01 4.767E+01 2.000E+05
2.25611849E-04   7410.9 2.255E+01 3.441E+12 3.649E-01 4.817E+01 2.000E+05
2.74126239E-04   7464.6 2.740E+01 4.112E+12 4.077E-01 4.874E+01 2.000E+05
3.32072970E-04   7516.1 3.319E+01 4.888E+12 4.547E-01 4.945E+01 2.000E+05
4.01480709E-04   7564.6 4.013E+01 5.780E+12 5.053E-01 5.029E+01 2.000E+05
4.84943214E-04   7610.2 4.847E+01 6.803E+12 5.594E-01 5.137E+01 2.000E+05
5.85641152E-04   7653.1 5.854E+01 7.976E+12 6.174E-01 5.273E+01 2.000E+05
7.07423315E-04   7694.1 7.071E+01 9.328E+12 6.804E-01 5.446E+01 2.000E+05
8.54756271E-04   7734.4 8.543E+01 1.089E+13 7.502E-01 5.655E+01 2.000E+05
1.03283576E-03   7774.9 1.032E+02 1.272E+13 8.286E-01 5.901E+01 2.000E+05
1.24722452E-03   7818.1 1.247E+02 1.488E+13 9.203E-01 6.178E+01 2.000E+05
1.50431429E-03   7862.1 1.503E+02 1.740E+13 1.024E+00 6.479E+01 2.000E+05
1.81198229E-03   7907.1 1.811E+02 2.033E+13 1.143E+00 6.809E+01 2.000E+05
2.17954469E-03   7952.7 2.178E+02 2.374E+13 1.276E+00 7.171E+01 2.000E+05
2.61811404E-03   7998.7 2.617E+02 2.770E+13 1.427E+00 7.569E+01 2.000E+05
3.14145764E-03   8044.6 3.139E+02 3.227E+13 1.595E+00 8.012E+01 2.000E+05
3.76464722E-03   8093.2 3.762E+02 3.765E+13 1.789E+00 8.520E+01 2.000E+05
4.50568443E-03   8141.6 4.503E+02 4.385E+13 2.005E+00 9.080E+01 2.000E+05
5.38683476E-03   8191.4 5.383E+02 5.109E+13 2.250E+00 9.718E+01 2.000E+05
6.43347748E-03   8242.2 6.428E+02 5.951E+13 2.528E+00 1.046E+02 2.000E+05
7.67254118E-03   8296.6 7.666E+02 6.946E+13 2.855E+00 1.135E+02 2.000E+05
9.13069606E-03   8356.4 9.123E+02 8.136E+13 3.247E+00 1.242E+02 2.000E+05
1.08312437E-02   8424.5 1.082E+03 9.582E+13 3.734E+00 1.374E+02 2.000E+05
1.27914769E-02   8502.3 1.278E+03 1.135E+14 4.345E+00 1.538E+02 2.000E+05
1.50245680E-02   8590.3 1.501E+03 1.352E+14 5.116E+00 1.743E+02 2.000E+05
1.75371291E-02   8690.7 1.752E+03 1.620E+14 6.105E+00 2.005E+02 2.000E+05
2.03207340E-02   8808.5 2.029E+03 1.958E+14 7.411E+00 2.341E+02 2.000E+05
2.33535750E-02   8944.0 2.332E+03 2.383E+14 9.144E+00 2.782E+02 2.000E+05
2.66005751E-02   9101.7 2.656E+03 2.925E+14 1.150E+01 3.376E+02 2.000E+05
3.00097177E-02   9286.3 2.995E+03 3.617E+14 1.475E+01 4.185E+02 2.000E+05
3.35242120E-02   9505.2 3.345E+03 4.512E+14 1.922E+01 5.267E+02 2.000E+05
3.71006918E-02   9759.6 3.700E+03 5.642E+14 2.528E+01 6.704E+02 2.000E+05
4.07188949E-02  10056.8 4.060E+03 7.045E+14 3.326E+01 8.575E+02 2.000E+05
4.44243200E-02  10402.2 4.427E+03 8.721E+14 4.270E+01 1.069E+03 2.000E+05
4.83493709E-02  10800.1 4.814E+03 1.061E+15 5.286E+01 1.298E+03 2.000E+05
5.26995106E-02  11263.0 5.243E+03 1.258E+15 6.151E+01 1.498E+03 2.000E+05
5.79496541E-02  11793.3 5.760E+03 1.453E+15 6.468E+01 1.556E+03 2.000E+05
6.48988741E-02  12403.8 6.444E+03 1.647E+15 6.283E+01 1.513E+03 2.000E+05
7.48021210E-02  13094.9 7.421E+03 1.865E+15 5.694E+01 1.367E+03 2.000E+05
8.96165901E-02  13874.9 8.883E+03 2.151E+15 5.023E+01 1.202E+03 2.000E+05
1.12005561E-01  14739.0 1.110E+04 2.559E+15 4.454E+01 1.057E+03 2.000E+05
1.45267973E-01  15687.0 1.439E+04 3.142E+15 4.053E+01 9.509E+02 2.000E+05
1.93002940E-01  16716.9 1.912E+04 3.950E+15 3.836E+01 8.916E+02 2.000E+05
2.59325597E-01  17839.5 2.569E+04 5.026E+15 3.729E+01 8.602E+02 2.000E+05
3.48718161E-01  19056.7 3.456E+04 6.401E+15 3.737E+01 8.578E+02 2.000E+05
4.67311065E-01  20384.9 4.631E+04 8.096E+15 3.765E+01 8.608E+02 2.000E+05
6.23874326E-01  21824.4 6.183E+04 1.016E+16 3.811E+01 8.681E+02 2.000E+05
8.29746962E-01  23385.6 8.224E+04 1.265E+16 3.873E+01 8.786E+02 2.000E+05
1.09850754E+00  25076.3 1.089E+05 1.564E+16 3.978E+01 8.986E+02 2.000E+05
1.44558850E+00  26901.7 1.433E+05 1.920E+16 4.128E+01 9.238E+02 2.000E+05
1.88932701E+00  28876.5 1.872E+05 2.339E+16 4.324E+01 9.557E+02 2.000E+05
2.45226234E+00  31001.5 2.430E+05 2.828E+16 4.562E+01 9.295E+02 2.000E+05
PRADK 2.1737E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  11000.  GRAVITY 2.50000 LTE
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.50120 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.24893726E-06   6257.1 1.682E-03 8.970E+08 2.941E-01 4.701E+01 2.000E+05
6.24973862E-06   6455.5 1.683E-03 8.865E+08 2.941E-01 4.373E+01 2.000E+05
8.06759878E-06   6486.5 2.179E-03 1.140E+09 2.936E-01 4.276E+01 2.000E+05
1.07631806E-05   6531.9 2.918E-03 1.513E+09 2.934E-01 4.149E+01 2.000E+05
1.43589550E-05   6580.9 3.908E-03 2.008E+09 2.934E-01 4.005E+01 2.000E+05
1.91522066E-05   6635.1 5.237E-03 2.665E+09 2.936E-01 3.777E+01 2.000E+05
2.55398200E-05   6691.8 7.026E-03 3.539E+09 2.938E-01 3.487E+01 2.000E+05
3.40496758E-05   6749.3 9.432E-03 4.703E+09 2.941E-01 3.219E+01 2.000E+05
4.53683009E-05   6808.7 1.266E-02 6.244E+09 2.953E-01 3.072E+01 2.000E+05
6.03851943E-05   6869.8 1.695E-02 8.274E+09 2.971E-01 2.990E+01 2.000E+05
8.02703714E-05   6932.9 2.265E-02 1.094E+10 2.995E-01 2.946E+01 2.000E+05
1.06544473E-04   6998.4 3.019E-02 1.442E+10 3.026E-01 2.942E+01 2.000E+05
1.41185099E-04   7066.8 4.013E-02 1.895E+10 3.063E-01 2.899E+01 2.000E+05
1.86792179E-04   7137.2 5.326E-02 2.487E+10 3.104E-01 2.771E+01 2.000E+05
2.46729989E-04   7207.4 7.058E-02 3.260E+10 3.154E-01 2.681E+01 2.000E+05
3.25265792E-04   7278.7 9.332E-02 4.262E+10 3.215E-01 2.643E+01 2.000E+05
4.27848355E-04   7352.2 1.231E-01 5.557E+10 3.287E-01 2.598E+01 2.000E+05
5.61400708E-04   7427.3 1.619E-01 7.226E+10 3.372E-01 2.569E+01 2.000E+05
7.34586288E-04   7504.6 2.122E-01 9.365E+10 3.475E-01 2.571E+01 2.000E+05
9.58144800E-04   7584.9 2.771E-01 1.209E+11 3.598E-01 2.606E+01 2.000E+05
1.24566791E-03   7671.5 3.606E-01 1.556E+11 3.736E-01 2.540E+01 2.000E+05
1.61422226E-03   7757.4 4.679E-01 1.996E+11 3.894E-01 2.481E+01 2.000E+05
2.08454215E-03   7841.6 6.050E-01 2.552E+11 4.079E-01 2.459E+01 2.000E+05
2.68183145E-03   7923.8 7.792E-01 3.250E+11 4.293E-01 2.474E+01 2.000E+05
3.43656211E-03   8004.3 9.990E-01 4.121E+11 4.541E-01 2.528E+01 2.000E+05
4.38599918E-03   8085.2 1.275E+00 5.202E+11 4.823E-01 2.568E+01 2.000E+05
5.57555988E-03   8164.1 1.620E+00 6.540E+11 5.144E-01 2.614E+01 2.000E+05
7.05981527E-03   8240.5 2.051E+00 8.187E+11 5.509E-01 2.671E+01 2.000E+05
8.90311662E-03   8313.2 2.583E+00 1.020E+12 5.930E-01 2.774E+01 2.000E+05
1.11808125E-02   8384.4 3.239E+00 1.266E+12 6.414E-01 2.918E+01 2.000E+05
1.39836410E-02   8456.8 4.041E+00 1.563E+12 6.963E-01 3.065E+01 2.000E+05
1.74186071E-02   8528.1 5.019E+00 1.921E+12 7.593E-01 3.250E+01 2.000E+05
2.16098050E-02   8600.0 6.203E+00 2.350E+12 8.315E-01 3.476E+01 2.000E+05
2.67029840E-02   8673.9 7.630E+00 2.861E+12 9.141E-01 3.748E+01 2.000E+05
3.28732418E-02   8752.4 9.340E+00 3.468E+12 1.007E+00 4.051E+01 2.000E+05
4.03367486E-02   8838.3 1.139E+01 4.186E+12 1.111E+00 4.368E+01 2.000E+05
4.93513979E-02   8933.3 1.383E+01 5.035E+12 1.228E+00 4.723E+01 2.000E+05
6.02221536E-02   9041.9 1.673E+01 6.035E+12 1.358E+00 5.119E+01 2.000E+05
7.33247422E-02   9168.4 2.017E+01 7.209E+12 1.502E+00 5.546E+01 2.000E+05
8.91367999E-02   9318.4 2.426E+01 8.581E+12 1.658E+00 5.992E+01 2.000E+05
1.08326334E-01   9493.7 2.914E+01 1.019E+13 1.813E+00 6.367E+01 2.000E+05
1.31812616E-01   9698.2 3.503E+01 1.207E+13 1.968E+00 6.702E+01 2.000E+05
1.60811184E-01   9937.2 4.221E+01 1.430E+13 2.115E+00 6.994E+01 2.000E+05
1.97079140E-01  10210.9 5.111E+01 1.695E+13 2.238E+00 7.151E+01 2.000E+05
2.43116622E-01  10525.8 6.236E+01 2.017E+13 2.336E+00 7.232E+01 2.000E+05
3.02351527E-01  10889.9 7.679E+01 2.410E+13 2.405E+00 7.258E+01 2.000E+05
3.79630959E-01  11310.0 9.563E+01 2.899E+13 2.441E+00 7.221E+01 2.000E+05
4.82289839E-01  11792.3 1.208E+02 3.520E+13 2.428E+00 7.049E+01 2.000E+05
6.20809494E-01  12341.8 1.549E+02 4.325E+13 2.388E+00 6.858E+01 2.000E+05
8.09227258E-01  12974.6 2.018E+02 5.374E+13 2.334E+00 6.675E+01 2.000E+05
1.06665734E+00  13689.3 2.663E+02 6.758E+13 2.278E+00 6.494E+01 2.000E+05
1.41710013E+00  14499.2 3.546E+02 8.580E+13 2.241E+00 6.365E+01 2.000E+05
1.88922563E+00  15395.7 4.740E+02 1.093E+14 2.227E+00 6.287E+01 2.000E+05
2.52485932E+00  16385.9 6.354E+02 1.390E+14 2.199E+00 6.166E+01 2.000E+05
3.38503801E+00  17466.3 8.550E+02 1.763E+14 2.163E+00 6.032E+01 2.000E+05
4.54904643E+00  18647.8 1.154E+03 2.233E+14 2.138E+00 5.932E+01 2.000E+05
6.10985352E+00  19931.5 1.555E+03 2.819E+14 2.135E+00 5.920E+01 2.000E+05
8.20399143E+00  21328.3 2.094E+03 3.550E+14 2.112E+00 5.811E+01 2.000E+05
1.10087447E+01  22842.9 2.818E+03 4.461E+14 2.118E+00 5.817E+01 2.000E+05
1.47349659E+01  24481.6 3.780E+03 5.584E+14 2.128E+00 5.800E+01 2.000E+05
1.96140884E+01  26258.3 5.036E+03 6.937E+14 2.195E+00 5.943E+01 2.000E+05
2.58952705E+01  28173.2 6.644E+03 8.530E+14 2.284E+00 6.122E+01 2.000E+05
3.38147836E+01  30247.9 8.649E+03 1.035E+15 2.453E+00 6.472E+01 2.000E+05
4.35981572E+01  32475.1 1.111E+04 1.240E+15 2.660E+00 6.461E+01 2.000E+05
PRADK 2.6393E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  11000.  GRAVITY 3.00000 LTE
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.50120 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.16859160E-06   6333.8 5.853E-03 2.946E+09 2.861E-01 5.113E+01 2.000E+05
6.23457427E-06   6536.8 5.916E-03 3.012E+09 2.861E-01 4.760E+01 2.000E+05
8.29443402E-06   6574.1 7.879E-03 3.969E+09 2.849E-01 4.644E+01 2.000E+05
1.10725393E-05   6622.2 1.053E-02 5.245E+09 2.845E-01 4.480E+01 2.000E+05
1.47762946E-05   6676.2 1.407E-02 6.928E+09 2.851E-01 4.299E+01 2.000E+05
1.96996823E-05   6733.7 1.879E-02 9.142E+09 2.863E-01 4.159E+01 2.000E+05
2.62283760E-05   6794.8 2.505E-02 1.205E+10 2.883E-01 4.057E+01 2.000E+05
3.48615632E-05   6858.7 3.333E-02 1.584E+10 2.911E-01 3.979E+01 2.000E+05
4.62501098E-05   6925.0 4.428E-02 2.080E+10 2.946E-01 3.853E+01 2.000E+05
6.12366283E-05   6992.3 5.869E-02 2.725E+10 2.989E-01 3.759E+01 2.000E+05
8.09027997E-05   7060.3 7.763E-02 3.561E+10 3.042E-01 3.702E+01 2.000E+05
1.06641397E-04   7129.4 1.024E-01 4.643E+10 3.103E-01 3.598E+01 2.000E+05
1.40253957E-04   7198.5 1.349E-01 6.040E+10 3.172E-01 3.465E+01 2.000E+05
1.84018353E-04   7267.6 1.771E-01 7.838E+10 3.255E-01 3.384E+01 2.000E+05
2.40769763E-04   7338.0 2.320E-01 1.014E+11 3.354E-01 3.347E+01 2.000E+05
3.14015659E-04   7410.2 3.028E-01 1.308E+11 3.474E-01 3.350E+01 2.000E+05
4.08093622E-04   7485.4 3.937E-01 1.681E+11 3.615E-01 3.330E+01 2.000E+05
5.28337122E-04   7562.0 5.099E-01 2.152E+11 3.780E-01 3.328E+01 2.000E+05
6.81281669E-04   7641.5 6.578E-01 2.745E+11 3.972E-01 3.285E+01 2.000E+05
8.74922474E-04   7720.9 8.451E-01 3.487E+11 4.193E-01 3.257E+01 2.000E+05
1.11894646E-03   7799.2 1.081E+00 4.411E+11 4.447E-01 3.257E+01 2.000E+05
1.42511437E-03   7876.0 1.377E+00 5.557E+11 4.736E-01 3.260E+01 2.000E+05
1.80759226E-03   7949.5 1.747E+00 6.968E+11 5.067E-01 3.304E+01 2.000E+05
2.28321411E-03   8020.0 2.207E+00 8.699E+11 5.445E-01 3.391E+01 2.000E+05
2.87188551E-03   8088.3 2.775E+00 1.081E+12 5.880E-01 3.524E+01 2.000E+05
3.59731595E-03   8156.5 3.475E+00 1.338E+12 6.375E-01 3.662E+01 2.000E+05
4.48805944E-03   8225.0 4.332E+00 1.649E+12 6.935E-01 3.786E+01 2.000E+05
5.57777550E-03   8290.0 5.380E+00 2.023E+12 7.574E-01 3.958E+01 2.000E+05
6.90554248E-03   8353.1 6.654E+00 2.472E+12 8.305E-01 4.182E+01 2.000E+05
8.51690978E-03   8415.3 8.195E+00 3.008E+12 9.143E-01 4.457E+01 2.000E+05
1.04650177E-02   8477.2 1.005E+01 3.646E+12 1.010E+00 4.786E+01 2.000E+05
1.28128561E-02   8541.5 1.228E+01 4.403E+12 1.119E+00 5.135E+01 2.000E+05
1.56342919E-02   8605.8 1.496E+01 5.298E+12 1.244E+00 5.552E+01 2.000E+05
1.90135739E-02   8673.2 1.814E+01 6.355E+12 1.387E+00 6.049E+01 2.000E+05
2.30484132E-02   8747.3 2.192E+01 7.603E+12 1.551E+00 6.605E+01 2.000E+05
2.78535202E-02   8831.1 2.639E+01 9.076E+12 1.739E+00 7.218E+01 2.000E+05
3.35594248E-02   8926.3 3.166E+01 1.081E+13 1.956E+00 7.920E+01 2.000E+05
4.03206162E-02   9038.9 3.787E+01 1.286E+13 2.202E+00 8.653E+01 2.000E+05
4.83248912E-02   9168.1 4.514E+01 1.527E+13 2.481E+00 9.461E+01 2.000E+05
5.78024888E-02   9319.4 5.368E+01 1.809E+13 2.792E+00 1.034E+02 2.000E+05
6.90845426E-02   9496.7 6.375E+01 2.139E+13 3.113E+00 1.112E+02 2.000E+05
8.26361456E-02   9702.3 7.575E+01 2.525E+13 3.441E+00 1.187E+02 2.000E+05
9.90734268E-02   9943.0 9.017E+01 2.977E+13 3.760E+00 1.257E+02 2.000E+05
1.19355155E-01  10219.8 1.079E+02 3.508E+13 4.021E+00 1.295E+02 2.000E+05
1.44895329E-01  10537.2 1.301E+02 4.146E+13 4.222E+00 1.313E+02 2.000E+05
1.77602450E-01  10902.6 1.585E+02 4.922E+13 4.362E+00 1.321E+02 2.000E+05
2.20190723E-01  11322.9 1.954E+02 5.881E+13 4.428E+00 1.315E+02 2.000E+05
2.76925041E-01  11807.3 2.448E+02 7.096E+13 4.382E+00 1.277E+02 2.000E+05
3.53892835E-01  12356.6 3.121E+02 8.672E+13 4.282E+00 1.237E+02 2.000E+05
4.59589378E-01  12992.7 4.050E+02 1.073E+14 4.134E+00 1.190E+02 2.000E+05
6.06029835E-01  13709.4 5.344E+02 1.348E+14 3.976E+00 1.141E+02 2.000E+05
8.08503148E-01  14523.2 7.142E+02 1.713E+14 3.850E+00 1.102E+02 2.000E+05
1.08537752E+00  15421.6 9.610E+02 2.194E+14 3.778E+00 1.072E+02 2.000E+05
1.45948590E+00  16412.6 1.295E+03 2.810E+14 3.741E+00 1.052E+02 2.000E+05
1.96430642E+00  17489.7 1.748E+03 3.586E+14 3.690E+00 1.030E+02 2.000E+05
2.64719474E+00  18667.8 2.361E+03 4.557E+14 3.639E+00 1.010E+02 2.000E+05
3.56843260E+00  19948.2 3.190E+03 5.773E+14 3.607E+00 9.992E+01 2.000E+05
4.80341069E+00  21342.9 4.302E+03 7.283E+14 3.600E+00 9.913E+01 2.000E+05
6.44604799E+00  22853.9 5.782E+03 9.144E+14 3.621E+00 9.937E+01 2.000E+05
8.62279151E+00  24491.0 7.742E+03 1.143E+15 3.646E+00 9.943E+01 2.000E+05
1.14810294E+01  26264.8 1.031E+04 1.420E+15 3.739E+00 1.013E+02 2.000E+05
1.51718020E+01  28178.7 1.363E+04 1.748E+15 3.890E+00 1.042E+02 2.000E+05
1.98214716E+01  30249.7 1.778E+04 2.125E+15 4.177E+00 1.101E+02 2.000E+05
2.55808620E+01  32476.5 2.290E+04 2.552E+15 4.509E+00 1.093E+02 2.000E+05
PRADK 2.6312E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  11000.  GRAVITY 3.50000 LTE
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
