
       Teff log g  [M]  Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
   19  3750  3.50  0.50  2.00  0.00  0.00 -10.946 -10.931 -12.775 -13.198 -13.640   3.053   3.046   0.942  -0.090   1.347   1.340
   20  3750  4.00  0.50  2.00  0.00  0.00 -11.155 -11.140 -12.903 -13.234 -13.660   2.881   2.874   0.925  -0.165   1.358   1.351
   21  3750  4.50  0.50  2.00  0.00  0.00 -11.358 -11.342 -13.014 -13.317 -13.736   2.760   2.754   0.919  -0.188   1.296   1.290
   22  3750  5.00  0.50  2.00  0.00  0.00 -11.540 -11.524 -13.103 -13.432 -13.849   2.694   2.688   0.917  -0.159   1.176   1.170
   23  4000  0.00  0.50  2.00  0.00  0.00  -9.897  -9.882 -12.239 -13.979 -14.608   4.884   4.878   1.129   1.040   0.544   0.538
   24  4000  0.50  0.50  2.00  0.00  0.00 -10.169 -10.154 -12.400 -14.005 -14.596   4.638   4.632   1.090   0.944   0.567   0.560
   25  4000  1.00  0.50  2.00  0.00  0.00 -10.434 -10.419 -12.558 -14.030 -14.582   4.397   4.390   1.053   0.848   0.594   0.587
   26  4000  1.50  0.50  2.00  0.00  0.00 -10.699 -10.684 -12.727 -14.068 -14.573   4.171   4.165   1.005   0.766   0.628   0.621
   27  4000  2.00  0.50  2.00  0.00  0.00 -10.956 -10.941 -12.889 -14.103 -14.562   3.949   3.942   0.959   0.684   0.661   0.654
   28  4000  2.50  0.50  2.00  0.00  0.00 -11.193 -11.178 -13.045 -14.134 -14.549   3.742   3.736   0.916   0.602   0.705   0.698
   29  4000  3.00  0.50  2.00  0.00  0.00 -11.404 -11.388 -13.180 -14.146 -14.528   3.544   3.538   0.881   0.514   0.752   0.746
   30  4000  3.50  0.50  2.00  0.00  0.00 -11.577 -11.561 -13.293 -14.147 -14.502   3.372   3.366   0.856   0.428   0.804   0.798
   31  4000  4.00  0.50  2.00  0.00  0.00 -11.721 -11.704 -13.383 -14.143 -14.481   3.224   3.218   0.839   0.350   0.844   0.838
   32  4000  4.50  0.50  2.00  0.00  0.00 -11.849 -11.833 -13.456 -14.143 -14.477   3.096   3.090   0.834   0.282   0.861   0.856
   33  4000  5.00  0.50  2.00  0.00  0.00 -11.989 -11.972 -13.514 -14.166 -14.506   2.979   2.974   0.841   0.240   0.815   0.810
   34  4250  0.00  0.50  2.00  0.00  0.00 -11.074 -11.056 -13.056 -14.635 -15.161   4.362   4.358   1.026   0.981   0.345   0.341
   35  4250  0.50  0.50  2.00  0.00  0.00 -11.276 -11.259 -13.180 -14.660 -15.153   4.186   4.181   0.993   0.916   0.366   0.362
   36  4250  1.00  0.50  2.00  0.00  0.00 -11.496 -11.478 -13.307 -14.686 -15.144   3.992   3.988   0.958   0.851   0.374   0.369
   37  4250  1.50  0.50  2.00  0.00  0.00 -11.716 -11.698 -13.437 -14.722 -15.140   3.808   3.804   0.917   0.797   0.377   0.373
   38  4250  2.00  0.50  2.00  0.00  0.00 -11.931 -11.914 -13.569 -14.764 -15.137   3.634   3.630   0.874   0.749   0.386   0.382
   39  4250  2.50  0.50  2.00  0.00  0.00 -12.110 -12.092 -13.684 -14.800 -15.135   3.492   3.488   0.835   0.710   0.400   0.396
   40  4250  3.00  0.50  2.00  0.00  0.00 -12.255 -12.237 -13.786 -14.827 -15.129   3.374   3.370   0.802   0.669   0.431   0.427
   41  4250  3.50  0.50  2.00  0.00  0.00 -12.357 -12.339 -13.861 -14.836 -15.115   3.281   3.277   0.778   0.626   0.470   0.466
   42  4250  4.00  0.50  2.00  0.00  0.00 -12.426 -12.408 -13.917 -14.836 -15.099   3.212   3.208   0.763   0.585   0.514   0.510
   43  4250  4.50  0.50  2.00  0.00  0.00 -12.479 -12.461 -13.958 -14.827 -15.081   3.149   3.146   0.754   0.543   0.552   0.548
   44  4250  5.00  0.50  2.00  0.00  0.00 -12.543 -12.525 -13.989 -14.815 -15.072   3.074   3.070   0.757   0.499   0.562   0.558
   45  4500  0.00  0.50  2.00  0.00  0.00 -12.185 -12.166 -13.816 -15.185 -15.612   3.802   3.800   0.927   0.872   0.203   0.200
   46  4500  0.50  0.50  2.00  0.00  0.00 -12.324 -12.305 -13.912 -15.209 -15.607   3.687   3.684   0.898   0.828   0.233   0.230
   47  4500  1.00  0.50  2.00  0.00  0.00 -12.475 -12.456 -14.004 -15.229 -15.599   3.556   3.553   0.870   0.783   0.247   0.244
   48  4500  1.50  0.50  2.00  0.00  0.00 -12.641 -12.621 -14.100 -15.252 -15.592   3.414   3.412   0.840   0.742   0.249   0.247
   49  4500  2.00  0.50  2.00  0.00  0.00 -12.806 -12.786 -14.202 -15.287 -15.590   3.283   3.281   0.803   0.712   0.252   0.250
   50  4500  2.50  0.50  2.00  0.00  0.00 -12.953 -12.933 -14.296 -15.322 -15.589   3.172   3.170   0.766   0.689   0.258   0.256
   51  4500  3.00  0.50  2.00  0.00  0.00 -13.056 -13.036 -14.373 -15.352 -15.588   3.098   3.096   0.735   0.673   0.280   0.278
   52  4500  3.50  0.50  2.00  0.00  0.00 -13.127 -13.107 -14.434 -15.370 -15.581   3.045   3.043   0.711   0.654   0.313   0.311
   53  4500  4.00  0.50  2.00  0.00  0.00 -13.162 -13.142 -14.474 -15.377 -15.571   3.018   3.016   0.694   0.639   0.350   0.348
   54  4500  4.50  0.50  2.00  0.00  0.00 -13.168 -13.149 -14.496 -15.377 -15.560   3.011   3.009   0.682   0.628   0.389   0.386
   55  4500  5.00  0.50  2.00  0.00  0.00 -13.166 -13.147 -14.505 -15.368 -15.546   3.003   3.001   0.678   0.614   0.417   0.415
   56  4750  0.00  0.50  2.00  0.00  0.00 -13.083 -13.064 -14.507 -15.671 -15.995   3.390   3.387   0.824   0.770   0.201   0.198
   57  4750  0.50  0.50  2.00  0.00  0.00 -13.203 -13.184 -14.587 -15.690 -15.991   3.288   3.286   0.801   0.731   0.222   0.220
   58  4750  1.00  0.50  2.00  0.00  0.00 -13.321 -13.301 -14.657 -15.704 -15.985   3.185   3.183   0.781   0.695   0.231   0.229
   59  4750  1.50  0.50  2.00  0.00  0.00 -13.444 -13.424 -14.725 -15.719 -15.979   3.077   3.075   0.760   0.663   0.229   0.227
   60  4750  2.00  0.50  2.00  0.00  0.00 -13.572 -13.551 -14.796 -15.741 -15.975   2.971   2.969   0.734   0.640   0.221   0.220
   61  4750  2.50  0.50  2.00  0.00  0.00 -13.691 -13.670 -14.866 -15.768 -15.973   2.879   2.878   0.706   0.625   0.216   0.215
   62  4750  3.00  0.50  2.00  0.00  0.00 -13.781 -13.760 -14.926 -15.794 -15.973   2.816   2.815   0.678   0.619   0.219   0.218
   63  4750  3.50  0.50  2.00  0.00  0.00 -13.842 -13.821 -14.976 -15.817 -15.970   2.776   2.775   0.654   0.616   0.235   0.234
   64  4750  4.00  0.50  2.00  0.00  0.00 -13.873 -13.852 -15.010 -15.830 -15.965   2.760   2.759   0.635   0.615   0.260   0.259
   65  4750  4.50  0.50  2.00  0.00  0.00 -13.873 -13.852 -15.030 -15.838 -15.958   2.767   2.766   0.620   0.617   0.291   0.291
   66  4750  5.00  0.50  2.00  0.00  0.00 -13.850 -13.829 -15.035 -15.839 -15.949   2.791   2.790   0.610   0.623   0.323   0.322
   67  5000  0.00  0.50  2.00  0.00  0.00 -13.796 -13.777 -15.142 -16.113 -16.331   3.119   3.116   0.718   0.682   0.316   0.313
   68  5000  0.50  0.50  2.00  0.00  0.00 -13.924 -13.905 -15.210 -16.126 -16.327   3.004   3.001   0.702   0.643   0.312   0.309
   69  5000  1.00  0.50  2.00  0.00  0.00 -14.042 -14.023 -15.268 -16.134 -16.322   2.894   2.892   0.688   0.608   0.302   0.299
   70  5000  1.50  0.50  2.00  0.00  0.00 -14.154 -14.134 -15.319 -16.142 -16.316   2.790   2.788   0.674   0.578   0.285   0.283
   71  5000  2.00  0.50  2.00  0.00  0.00 -14.262 -14.242 -15.368 -16.153 -16.312   2.692   2.691   0.659   0.555   0.264   0.262
   72  5000  2.50  0.50  2.00  0.00  0.00 -14.361 -14.340 -15.415 -16.168 -16.308   2.609   2.608   0.641   0.542   0.242   0.241
   73  5000  3.00  0.50  2.00  0.00  0.00 -14.442 -14.421 -15.455 -16.186 -16.307   2.546   2.545   0.621   0.539   0.225   0.224
   74  5000  3.50  0.50  2.00  0.00  0.00 -14.499 -14.477 -15.489 -16.204 -16.306   2.508   2.507   0.601   0.544   0.216   0.216
   75  5000  4.00  0.50  2.00  0.00  0.00 -14.532 -14.510 -15.515 -16.220 -16.303   2.490   2.490   0.583   0.552   0.220   0.219
   76  5000  4.50  0.50  2.00  0.00  0.00 -14.542 -14.520 -15.533 -16.233 -16.299   2.493   2.493   0.566   0.562   0.233   0.233
   77  5000  5.00  0.50  2.00  0.00  0.00 -14.526 -14.504 -15.540 -16.241 -16.294   2.517   2.517   0.553   0.578   0.254   0.254
   78  5250  0.00  0.50  2.00  0.00  0.00 -14.387 -14.369 -15.734 -16.521 -16.637   2.936   2.932   0.616   0.599   0.502   0.498
   79  5250  0.50  0.50  2.00  0.00  0.00 -14.518 -14.499 -15.785 -16.525 -16.631   2.810   2.806   0.605   0.564   0.468   0.465
   80  5250  1.00  0.50  2.00  0.00  0.00 -14.640 -14.621 -15.829 -16.528 -16.624   2.689   2.686   0.596   0.531   0.432   0.429
   81  5250  1.50  0.50  2.00  0.00  0.00 -14.754 -14.735 -15.868 -16.529 -16.617   2.576   2.574   0.588   0.502   0.394   0.392
   82  5250  2.00  0.50  2.00  0.00  0.00 -14.859 -14.839 -15.902 -16.531 -16.611   2.474   2.472   0.580   0.478   0.356   0.354
   83  5250  2.50  0.50  2.00  0.00  0.00 -14.951 -14.930 -15.931 -16.535 -16.606   2.386   2.385   0.571   0.463   0.317   0.316
   84  5250  3.00  0.50  2.00  0.00  0.00 -15.027 -15.006 -15.955 -16.543 -16.603   2.318   2.317   0.560   0.457   0.281   0.280
   85  5250  3.50  0.50  2.00  0.00  0.00 -15.083 -15.061 -15.972 -16.553 -16.601   2.272   2.272   0.548   0.462   0.251   0.250
   86  5250  4.00  0.50  2.00  0.00  0.00 -15.118 -15.096 -15.985 -16.565 -16.599   2.249   2.249   0.534   0.475   0.229   0.229
   87  5250  4.50  0.50  2.00  0.00  0.00 -15.132 -15.111 -15.993 -16.577 -16.597   2.247   2.247   0.520   0.493   0.219   0.219
   88  5250  5.00  0.50  2.00  0.00  0.00 -15.125 -15.103 -15.997 -16.589 -16.595   2.266   2.266   0.506   0.515   0.221   0.221
   89  5500  0.00  0.50  2.00  0.00  0.00 -14.899 -14.880 -16.284 -16.896 -16.919   2.800   2.796   0.523   0.519   0.715   0.711
   90  5500  0.50  0.50  2.00  0.00  0.00 -15.021 -15.002 -16.311 -16.891 -16.909   2.673   2.669   0.517   0.492   0.652   0.649
   91  5500  1.00  0.50  2.00  0.00  0.00 -15.143 -15.123 -16.339 -16.887 -16.900   2.547   2.544   0.513   0.464   0.590   0.587
   92  5500  1.50  0.50  2.00  0.00  0.00 -15.258 -15.239 -16.364 -16.882 -16.891   2.426   2.423   0.509   0.438   0.530   0.527
   93  5500  2.00  0.50  2.00  0.00  0.00 -15.364 -15.344 -16.386 -16.878 -16.883   2.315   2.313   0.506   0.415   0.472   0.470
   94  5500  2.50  0.50  2.00  0.00  0.00 -15.458 -15.438 -16.403 -16.874 -16.876   2.218   2.217   0.502   0.399   0.416   0.414
   95  5500  3.00  0.50  2.00  0.00  0.00 -15.537 -15.516 -16.416 -16.873 -16.870   2.138   2.137   0.497   0.389   0.363   0.362
   96  5500  3.50  0.50  2.00  0.00  0.00 -15.597 -15.576 -16.422 -16.875 -16.866   2.080   2.079   0.492   0.390   0.315   0.313
   97  5500  4.00  0.50  2.00  0.00  0.00 -15.638 -15.617 -16.424 -16.879 -16.864   2.043   2.043   0.484   0.400   0.272   0.272
   98  5500  4.50  0.50  2.00  0.00  0.00 -15.659 -15.638 -16.422 -16.887 -16.862   2.030   2.030   0.475   0.419   0.240   0.239
   99  5500  5.00  0.50  2.00  0.00  0.00 -15.660 -15.638 -16.417 -16.897 -16.861   2.040   2.039   0.464   0.445   0.219   0.219
  100  5750  0.00  0.50  2.00  0.00  0.00 -15.345 -15.326 -16.788 -17.241 -17.177   2.698   2.694   0.436   0.446   0.932   0.929
  101  5750  0.50  0.50  2.00  0.00  0.00 -15.452 -15.433 -16.789 -17.226 -17.164   2.576   2.573   0.438   0.428   0.841   0.838
  102  5750  1.00  0.50  2.00  0.00  0.00 -15.569 -15.550 -16.799 -17.215 -17.153   2.448   2.446   0.438   0.407   0.757   0.754
  103  5750  1.50  0.50  2.00  0.00  0.00 -15.684 -15.664 -16.810 -17.205 -17.143   2.323   2.320   0.438   0.385   0.675   0.672
  104  5750  2.00  0.50  2.00  0.00  0.00 -15.791 -15.771 -16.820 -17.194 -17.133   2.205   2.203   0.439   0.365   0.596   0.594
  105  5750  2.50  0.50  2.00  0.00  0.00 -15.888 -15.868 -16.827 -17.185 -17.124   2.099   2.097   0.439   0.349   0.522   0.520
  106  5750  3.00  0.50  2.00  0.00  0.00 -15.973 -15.952 -16.830 -17.177 -17.116   2.007   2.005   0.438   0.338   0.452   0.450
  107  5750  3.50  0.50  2.00  0.00  0.00 -16.041 -16.020 -16.829 -17.172 -17.109   1.933   1.932   0.437   0.335   0.387   0.385
  108  5750  4.00  0.50  2.00  0.00  0.00 -16.092 -16.071 -16.824 -17.170 -17.104   1.880   1.879   0.434   0.341   0.328   0.327
  109  5750  4.50  0.50  2.00  0.00  0.00 -16.123 -16.102 -16.815 -17.172 -17.102   1.851   1.850   0.430   0.356   0.278   0.277
  110  5750  5.00  0.50  2.00  0.00  0.00 -16.135 -16.113 -16.804 -17.178 -17.101   1.845   1.845   0.423   0.380   0.238   0.237
  111  6000  0.00  0.50  2.00  0.00  0.00 -15.735 -15.716 -17.253 -17.557 -17.409   2.624   2.621   0.352   0.381   1.155   1.152
  112  6000  0.50  0.50  2.00  0.00  0.00 -15.824 -15.804 -17.225 -17.534 -17.398   2.512   2.510   0.364   0.373   1.036   1.033
  113  6000  1.00  0.50  2.00  0.00  0.00 -15.931 -15.912 -17.215 -17.515 -17.386   2.386   2.384   0.371   0.359   0.925   0.923
  114  6000  1.50  0.50  2.00  0.00  0.00 -16.043 -16.023 -17.212 -17.499 -17.374   2.258   2.256   0.375   0.341   0.824   0.821
  115  6000  2.00  0.50  2.00  0.00  0.00 -16.152 -16.132 -17.210 -17.484 -17.363   2.134   2.132   0.379   0.324   0.726   0.724
  116  6000  2.50  0.50  2.00  0.00  0.00 -16.253 -16.233 -17.206 -17.470 -17.352   2.019   2.017   0.382   0.310   0.632   0.630
  117  6000  3.00  0.50  2.00  0.00  0.00 -16.343 -16.323 -17.201 -17.457 -17.342   1.916   1.914   0.385   0.300   0.544   0.542
  118  6000  3.50  0.50  2.00  0.00  0.00 -16.420 -16.399 -17.193 -17.446 -17.333   1.828   1.827   0.387   0.295   0.461   0.460
  119  6000  4.00  0.50  2.00  0.00  0.00 -16.482 -16.461 -17.183 -17.439 -17.326   1.759   1.757   0.388   0.297   0.386   0.385
  120  6000  4.50  0.50  2.00  0.00  0.00 -16.526 -16.505 -17.169 -17.435 -17.322   1.711   1.710   0.387   0.308   0.320   0.319
  121  6000  5.00  0.50  2.00  0.00  0.00 -16.551 -16.530 -17.155 -17.436 -17.319   1.687   1.686   0.384   0.326   0.264   0.264
  122  6250  0.50  0.50  2.00  0.00  0.00 -16.147 -16.127 -17.633 -17.818 -17.609   2.473   2.471   0.291   0.324   1.242   1.240
  123  6250  1.00  0.50  2.00  0.00  0.00 -16.243 -16.223 -17.598 -17.793 -17.600   2.352   2.350   0.307   0.317   1.102   1.100
  124  6250  1.50  0.50  2.00  0.00  0.00 -16.350 -16.330 -17.577 -17.771 -17.589   2.223   2.221   0.318   0.306   0.974   0.972
  125  6250  2.00  0.50  2.00  0.00  0.00 -16.459 -16.438 -17.563 -17.751 -17.576   2.095   2.093   0.325   0.292   0.859   0.857
  126  6250  2.50  0.50  2.00  0.00  0.00 -16.563 -16.543 -17.550 -17.732 -17.564   1.971   1.969   0.332   0.279   0.747   0.745
  127  6250  3.00  0.50  2.00  0.00  0.00 -16.659 -16.639 -17.536 -17.715 -17.552   1.857   1.856   0.338   0.270   0.640   0.639
  128  6250  3.50  0.50  2.00  0.00  0.00 -16.745 -16.724 -17.521 -17.699 -17.542   1.756   1.755   0.342   0.265   0.540   0.538
  129  6250  4.00  0.50  2.00  0.00  0.00 -16.817 -16.797 -17.505 -17.687 -17.532   1.671   1.670   0.346   0.265   0.447   0.446
  130  6250  4.50  0.50  2.00  0.00  0.00 -16.874 -16.853 -17.488 -17.678 -17.525   1.606   1.605   0.347   0.273   0.365   0.364
  131  6250  5.00  0.50  2.00  0.00  0.00 -16.913 -16.892 -17.470 -17.674 -17.521   1.563   1.562   0.347   0.286   0.295   0.294
  132  6500  0.50  0.50  2.00  0.00  0.00 -16.438 -16.418 -17.991 -18.075 -17.803   2.439   2.437   0.228   0.285   1.411   1.409
  133  6500  1.00  0.50  2.00  0.00  0.00 -16.516 -16.496 -17.960 -18.052 -17.794   2.338   2.336   0.242   0.280   1.294   1.292
  134  6500  1.50  0.50  2.00  0.00  0.00 -16.617 -16.596 -17.917 -18.025 -17.786   2.210   2.208   0.261   0.275   1.135   1.133
  135  6500  2.00  0.50  2.00  0.00  0.00 -16.724 -16.703 -17.888 -18.000 -17.775   2.078   2.076   0.275   0.266   0.994   0.993
  136  6500  2.50  0.50  2.00  0.00  0.00 -16.830 -16.810 -17.865 -17.977 -17.762   1.948   1.947   0.285   0.256   0.865   0.864
  137  6500  3.00  0.50  2.00  0.00  0.00 -16.932 -16.911 -17.843 -17.955 -17.749   1.825   1.824   0.294   0.248   0.741   0.740
  138  6500  3.50  0.50  2.00  0.00  0.00 -17.025 -17.004 -17.821 -17.935 -17.736   1.712   1.711   0.301   0.243   0.623   0.622
  139  6500  4.00  0.50  2.00  0.00  0.00 -17.107 -17.086 -17.798 -17.918 -17.724   1.613   1.612   0.307   0.242   0.514   0.513
  140  6500  4.50  0.50  2.00  0.00  0.00 -17.175 -17.154 -17.776 -17.904 -17.715   1.531   1.530   0.311   0.247   0.414   0.413
  141  6500  5.00  0.50  2.00  0.00  0.00 -17.228 -17.206 -17.754 -17.895 -17.708   1.469   1.468   0.313   0.257   0.328   0.327
  142  6750  0.50  0.50  2.00  0.00  0.00 -16.709 -16.688 -18.307 -18.304 -17.982   2.397   2.396   0.178   0.249   1.543   1.541
  143  6750  1.00  0.50  2.00  0.00  0.00 -16.766 -16.745 -18.281 -18.287 -17.973   2.323   2.321   0.186   0.249   1.450   1.449
  144  6750  1.50  0.50  2.00  0.00  0.00 -16.853 -16.833 -18.243 -18.263 -17.965   2.212   2.210   0.202   0.246   1.312   1.311
  145  6750  2.00  0.50  2.00  0.00  0.00 -16.957 -16.937 -18.193 -18.233 -17.958   2.078   2.077   0.225   0.244   1.138   1.136
  146  6750  2.50  0.50  2.00  0.00  0.00 -17.064 -17.043 -18.157 -18.206 -17.946   1.945   1.943   0.240   0.238   0.985   0.984
  147  6750  3.00  0.50  2.00  0.00  0.00 -17.168 -17.147 -18.125 -18.180 -17.933   1.814   1.813   0.252   0.231   0.844   0.843
  148  6750  3.50  0.50  2.00  0.00  0.00 -17.267 -17.246 -18.096 -18.156 -17.918   1.691   1.690   0.262   0.227   0.711   0.710
  149  6750  4.00  0.50  2.00  0.00  0.00 -17.357 -17.336 -18.067 -18.134 -17.905   1.579   1.578   0.271   0.225   0.585   0.584
  150  6750  4.50  0.50  2.00  0.00  0.00 -17.437 -17.416 -18.039 -18.115 -17.892   1.481   1.480   0.277   0.228   0.468   0.468
  151  6750  5.00  0.50  2.00  0.00  0.00 -17.501 -17.480 -18.013 -18.101 -17.883   1.402   1.401   0.282   0.235   0.366   0.365
  152  7000  0.50  0.50  2.00  0.00  0.00 -16.969 -16.948 -18.582 -18.506 -18.146   2.339   2.339   0.139   0.215   1.630   1.629
  153  7000  1.00  0.50  2.00  0.00  0.00 -17.003 -16.982 -18.563 -18.496 -18.139   2.295   2.294   0.142   0.220   1.569   1.568
  154  7000  1.50  0.50  2.00  0.00  0.00 -17.074 -17.053 -18.532 -18.480 -18.132   2.208   2.207   0.153   0.223   1.454   1.452
  155  7000  2.00  0.50  2.00  0.00  0.00 -17.167 -17.146 -18.488 -18.454 -18.126   2.090   2.088   0.171   0.224   1.296   1.295
  156  7000  2.50  0.50  2.00  0.00  0.00 -17.272 -17.251 -18.431 -18.422 -18.118   1.952   1.951   0.196   0.224   1.111   1.110
  157  7000  3.00  0.50  2.00  0.00  0.00 -17.377 -17.356 -18.389 -18.393 -18.105   1.818   1.817   0.213   0.220   0.950   0.949
  158  7000  3.50  0.50  2.00  0.00  0.00 -17.479 -17.458 -18.351 -18.364 -18.090   1.687   1.686   0.226   0.217   0.800   0.799
  159  7000  4.00  0.50  2.00  0.00  0.00 -17.576 -17.555 -18.315 -18.338 -18.074   1.564   1.563   0.237   0.215   0.659   0.658
  160  7000  4.50  0.50  2.00  0.00  0.00 -17.664 -17.643 -18.282 -18.314 -18.060   1.452   1.451   0.246   0.216   0.528   0.527
  161  7000  5.00  0.50  2.00  0.00  0.00 -17.739 -17.718 -18.251 -18.295 -18.047   1.358   1.357   0.252   0.221   0.410   0.409
  162  7250  0.50  0.50  2.00  0.00  0.00 -17.233 -17.212 -18.806 -18.679 -18.299   2.248   2.247   0.119   0.183   1.641   1.641
  163  7250  1.00  0.50  2.00  0.00  0.00 -17.234 -17.212 -18.814 -18.684 -18.291   2.252   2.251   0.107   0.192   1.652   1.651
  164  7250  1.50  0.50  2.00  0.00  0.00 -17.287 -17.266 -18.787 -18.672 -18.287   2.187   2.186   0.115   0.200   1.557   1.556
  165  7250  2.00  0.50  2.00  0.00  0.00 -17.366 -17.345 -18.750 -18.654 -18.281   2.091   2.090   0.127   0.207   1.422   1.421
  166  7250  2.50  0.50  2.00  0.00  0.00 -17.462 -17.440 -18.698 -18.627 -18.274   1.967   1.967   0.147   0.211   1.249   1.248
  167  7250  3.00  0.50  2.00  0.00  0.00 -17.566 -17.545 -18.636 -18.593 -18.266   1.829   1.828   0.173   0.213   1.056   1.055
  168  7250  3.50  0.50  2.00  0.00  0.00 -17.669 -17.648 -18.588 -18.561 -18.251   1.694   1.693   0.190   0.211   0.889   0.888
  169  7250  4.00  0.50  2.00  0.00  0.00 -17.768 -17.746 -18.546 -18.531 -18.235   1.566   1.565   0.203   0.210   0.736   0.735
  170  7250  4.50  0.50  2.00  0.00  0.00 -17.861 -17.840 -18.506 -18.502 -18.218   1.443   1.442   0.215   0.210   0.590   0.589
  171  7250  5.00  0.50  2.00  0.00  0.00 -17.946 -17.925 -18.469 -18.478 -18.203   1.334   1.333   0.225   0.213   0.457   0.456
  172  7500  0.50  0.50  2.00  0.00  0.00 -17.542 -17.520 -18.951 -18.799 -18.436   2.059   2.059   0.137   0.140   1.503   1.503
  173  7500  1.00  0.50  2.00  0.00  0.00 -17.468 -17.446 -19.028 -18.847 -18.430   2.181   2.180   0.083   0.164   1.683   1.683
  174  7500  1.50  0.50  2.00  0.00  0.00 -17.498 -17.476 -19.014 -18.845 -18.428   2.149   2.148   0.084   0.176   1.627   1.627
  175  7500  2.00  0.50  2.00  0.00  0.00 -17.562 -17.540 -18.980 -18.832 -18.425   2.073   2.072   0.093   0.188   1.508   1.507
  176  7500  2.50  0.50  2.00  0.00  0.00 -17.644 -17.622 -18.937 -18.814 -18.420   1.972   1.971   0.106   0.200   1.358   1.358
  177  7500  3.00  0.50  2.00  0.00  0.00 -17.740 -17.719 -18.876 -18.783 -18.412   1.845   1.844   0.129   0.206   1.172   1.171
  178  7500  3.50  0.50  2.00  0.00  0.00 -17.842 -17.821 -18.812 -18.747 -18.401   1.707   1.706   0.155   0.209   0.978   0.977
  179  7500  4.00  0.50  2.00  0.00  0.00 -17.941 -17.920 -18.760 -18.713 -18.385   1.574   1.573   0.172   0.209   0.809   0.808
  180  7500  4.50  0.50  2.00  0.00  0.00 -18.037 -18.016 -18.714 -18.681 -18.367   1.446   1.445   0.186   0.210   0.652   0.651
  181  7500  5.00  0.50  2.00  0.00  0.00 -18.128 -18.107 -18.672 -18.652 -18.350   1.326   1.325   0.198   0.211   0.506   0.505
  182  7750  1.00  0.50  2.00  0.00  0.00 -17.715 -17.693 -19.201 -18.984 -18.558   2.071   2.071   0.074   0.139   1.645   1.645
  183  7750  1.50  0.50  2.00  0.00  0.00 -17.713 -17.692 -19.211 -18.996 -18.557   2.085   2.085   0.061   0.154   1.654   1.654
  184  7750  2.00  0.50  2.00  0.00  0.00 -17.759 -17.737 -19.185 -18.991 -18.557   2.034   2.034   0.066   0.169   1.562   1.561
