
       Teff log g  [M]  Vturb  l/H  E(B-V)   V       I       R       V-R     V-I     R-I
    1  3500  0.00  0.50  2.00  0.00  0.00 -12.604 -13.164 -13.954   1.110   2.621   1.509
    2  3500  0.50  0.50  2.00  0.00  0.00 -12.489 -13.061 -13.919   1.123   2.702   1.578
    3  3500  1.00  0.50  2.00  0.00  0.00 -12.392 -12.979 -13.889   1.138   2.768   1.630
    4  3500  1.50  0.50  2.00  0.00  0.00 -12.317 -12.917 -13.866   1.151   2.820   1.668
    5  3500  2.00  0.50  2.00  0.00  0.00 -12.277 -12.885 -13.857   1.159   2.851   1.690
    6  3500  2.50  0.50  2.00  0.00  0.00 -12.281 -12.888 -13.870   1.158   2.860   1.701
    7  3500  3.00  0.50  2.00  0.00  0.00 -12.338 -12.931 -13.911   1.145   2.845   1.699
    8  3500  3.50  0.50  2.00  0.00  0.00 -12.460 -13.025 -13.987   1.116   2.799   1.681
    9  3500  4.00  0.50  2.00  0.00  0.00 -12.640 -13.167 -14.092   1.078   2.723   1.644
   10  3500  4.50  0.50  2.00  0.00  0.00 -12.859 -13.348 -14.210   1.039   2.622   1.581
   11  3500  5.00  0.50  2.00  0.00  0.00 -13.076 -13.536 -14.307   1.010   2.501   1.490
   12  3750  0.00  0.50  2.00  0.00  0.00 -13.836 -14.228 -14.494   0.942   1.929   0.985
   13  3750  0.50  0.50  2.00  0.00  0.00 -13.789 -14.176 -14.486   0.938   1.968   1.029
   14  3750  1.00  0.50  2.00  0.00  0.00 -13.740 -14.122 -14.479   0.933   2.010   1.076
   15  3750  1.50  0.50  2.00  0.00  0.00 -13.693 -14.068 -14.472   0.926   2.050   1.123
   16  3750  2.00  0.50  2.00  0.00  0.00 -13.646 -14.016 -14.466   0.920   2.091   1.170
   17  3750  2.50  0.50  2.00  0.00  0.00 -13.602 -13.967 -14.462   0.916   2.131   1.213
   18  3750  3.00  0.50  2.00  0.00  0.00 -13.562 -13.928 -14.462   0.916   2.170   1.253
   19  3750  3.50  0.50  2.00  0.00  0.00 -13.543 -13.909 -14.472   0.917   2.200   1.282
   20  3750  4.00  0.50  2.00  0.00  0.00 -13.557 -13.924 -14.502   0.918   2.216   1.297
   21  3750  4.50  0.50  2.00  0.00  0.00 -13.629 -13.994 -14.557   0.916   2.200   1.282
   22  3750  5.00  0.50  2.00  0.00  0.00 -13.742 -14.105 -14.626   0.914   2.155   1.240
   23  4000  0.00  0.50  2.00  0.00  0.00 -14.586 -14.860 -14.884   0.825   1.569   0.743
   24  4000  0.50  0.50  2.00  0.00  0.00 -14.567 -14.839 -14.878   0.824   1.583   0.758
   25  4000  1.00  0.50  2.00  0.00  0.00 -14.545 -14.818 -14.874   0.824   1.600   0.775
   26  4000  1.50  0.50  2.00  0.00  0.00 -14.527 -14.797 -14.870   0.821   1.614   0.793
   27  4000  2.00  0.50  2.00  0.00  0.00 -14.507 -14.773 -14.868   0.817   1.631   0.813
   28  4000  2.50  0.50  2.00  0.00  0.00 -14.485 -14.746 -14.866   0.812   1.651   0.839
   29  4000  3.00  0.50  2.00  0.00  0.00 -14.455 -14.715 -14.866   0.810   1.682   0.870
   30  4000  3.50  0.50  2.00  0.00  0.00 -14.422 -14.683 -14.869   0.812   1.718   0.905
   31  4000  4.00  0.50  2.00  0.00  0.00 -14.393 -14.658 -14.878   0.816   1.756   0.939
   32  4000  4.50  0.50  2.00  0.00  0.00 -14.382 -14.657 -14.901   0.825   1.789   0.963
   33  4000  5.00  0.50  2.00  0.00  0.00 -14.413 -14.699 -14.939   0.837   1.797   0.958
   34  4250  0.00  0.50  2.00  0.00  0.00 -15.146 -15.321 -15.219   0.725   1.344   0.617
   35  4250  0.50  0.50  2.00  0.00  0.00 -15.134 -15.306 -15.213   0.724   1.351   0.626
   36  4250  1.00  0.50  2.00  0.00  0.00 -15.120 -15.293 -15.209   0.724   1.360   0.635
   37  4250  1.50  0.50  2.00  0.00  0.00 -15.109 -15.282 -15.204   0.724   1.366   0.642
   38  4250  2.00  0.50  2.00  0.00  0.00 -15.099 -15.271 -15.200   0.723   1.372   0.648
   39  4250  2.50  0.50  2.00  0.00  0.00 -15.087 -15.261 -15.196   0.725   1.379   0.653
   40  4250  3.00  0.50  2.00  0.00  0.00 -15.072 -15.249 -15.193   0.728   1.393   0.663
   41  4250  3.50  0.50  2.00  0.00  0.00 -15.049 -15.234 -15.194   0.736   1.416   0.679
   42  4250  4.00  0.50  2.00  0.00  0.00 -15.024 -15.218 -15.198   0.745   1.445   0.699
   43  4250  4.50  0.50  2.00  0.00  0.00 -14.998 -15.204 -15.207   0.757   1.479   0.721
   44  4250  5.00  0.50  2.00  0.00  0.00 -14.984 -15.205 -15.227   0.772   1.514   0.741
   45  4500  0.00  0.50  2.00  0.00  0.00 -15.599 -15.700 -15.515   0.653   1.188   0.534
   46  4500  0.50  0.50  2.00  0.00  0.00 -15.592 -15.688 -15.510   0.648   1.189   0.540
   47  4500  1.00  0.50  2.00  0.00  0.00 -15.582 -15.677 -15.506   0.646   1.195   0.548
   48  4500  1.50  0.50  2.00  0.00  0.00 -15.571 -15.666 -15.502   0.646   1.202   0.555
   49  4500  2.00  0.50  2.00  0.00  0.00 -15.563 -15.657 -15.497   0.645   1.205   0.559
   50  4500  2.50  0.50  2.00  0.00  0.00 -15.555 -15.649 -15.492   0.646   1.208   0.562
   51  4500  3.00  0.50  2.00  0.00  0.00 -15.544 -15.643 -15.488   0.650   1.215   0.564
   52  4500  3.50  0.50  2.00  0.00  0.00 -15.528 -15.637 -15.487   0.660   1.230   0.569
   53  4500  4.00  0.50  2.00  0.00  0.00 -15.508 -15.630 -15.488   0.674   1.251   0.577
   54  4500  4.50  0.50  2.00  0.00  0.00 -15.486 -15.625 -15.492   0.689   1.276   0.586
   55  4500  5.00  0.50  2.00  0.00  0.00 -15.464 -15.620 -15.500   0.707   1.307   0.598
   56  4750  0.00  0.50  2.00  0.00  0.00 -15.981 -16.026 -15.782   0.596   1.072   0.476
   57  4750  0.50  0.50  2.00  0.00  0.00 -15.977 -16.015 -15.776   0.589   1.070   0.480
   58  4750  1.00  0.50  2.00  0.00  0.00 -15.970 -16.006 -15.772   0.586   1.072   0.485
   59  4750  1.50  0.50  2.00  0.00  0.00 -15.963 -15.996 -15.768   0.584   1.077   0.491
   60  4750  2.00  0.50  2.00  0.00  0.00 -15.956 -15.986 -15.763   0.581   1.078   0.496
   61  4750  2.50  0.50  2.00  0.00  0.00 -15.950 -15.978 -15.758   0.579   1.079   0.499
   62  4750  3.00  0.50  2.00  0.00  0.00 -15.942 -15.972 -15.753   0.581   1.082   0.500
   63  4750  3.50  0.50  2.00  0.00  0.00 -15.932 -15.967 -15.750   0.586   1.089   0.502
   64  4750  4.00  0.50  2.00  0.00  0.00 -15.917 -15.963 -15.749   0.598   1.104   0.505
   65  4750  4.50  0.50  2.00  0.00  0.00 -15.899 -15.961 -15.751   0.613   1.124   0.510
   66  4750  5.00  0.50  2.00  0.00  0.00 -15.879 -15.960 -15.755   0.632   1.147   0.514
   67  5000  0.00  0.50  2.00  0.00  0.00 -16.317 -16.308 -16.022   0.542   0.977   0.434
   68  5000  0.50  0.50  2.00  0.00  0.00 -16.313 -16.298 -16.015   0.536   0.973   0.436
   69  5000  1.00  0.50  2.00  0.00  0.00 -16.308 -16.290 -16.010   0.533   0.973   0.439
   70  5000  1.50  0.50  2.00  0.00  0.00 -16.301 -16.281 -16.005   0.531   0.975   0.444
   71  5000  2.00  0.50  2.00  0.00  0.00 -16.295 -16.272 -16.001   0.528   0.976   0.447
   72  5000  2.50  0.50  2.00  0.00  0.00 -16.290 -16.264 -15.995   0.525   0.976   0.450
   73  5000  3.00  0.50  2.00  0.00  0.00 -16.285 -16.257 -15.990   0.523   0.975   0.451
   74  5000  3.50  0.50  2.00  0.00  0.00 -16.278 -16.252 -15.985   0.525   0.978   0.452
   75  5000  4.00  0.50  2.00  0.00  0.00 -16.269 -16.249 -15.983   0.531   0.986   0.454
   76  5000  4.50  0.50  2.00  0.00  0.00 -16.256 -16.247 -15.984   0.542   0.999   0.456
   77  5000  5.00  0.50  2.00  0.00  0.00 -16.241 -16.247 -15.986   0.557   1.016   0.458
   78  5250  0.00  0.50  2.00  0.00  0.00 -16.622 -16.556 -16.234   0.485   0.882   0.397
   79  5250  0.50  0.50  2.00  0.00  0.00 -16.616 -16.547 -16.227   0.482   0.882   0.399
   80  5250  1.00  0.50  2.00  0.00  0.00 -16.609 -16.539 -16.221   0.480   0.883   0.401
   81  5250  1.50  0.50  2.00  0.00  0.00 -16.602 -16.530 -16.216   0.479   0.885   0.405
   82  5250  2.00  0.50  2.00  0.00  0.00 -16.596 -16.522 -16.211   0.478   0.887   0.408
   83  5250  2.50  0.50  2.00  0.00  0.00 -16.590 -16.515 -16.206   0.476   0.887   0.410
   84  5250  3.00  0.50  2.00  0.00  0.00 -16.585 -16.509 -16.201   0.475   0.887   0.412
   85  5250  3.50  0.50  2.00  0.00  0.00 -16.580 -16.504 -16.197   0.475   0.888   0.412
   86  5250  4.00  0.50  2.00  0.00  0.00 -16.574 -16.501 -16.194   0.477   0.891   0.413
   87  5250  4.50  0.50  2.00  0.00  0.00 -16.566 -16.499 -16.194   0.484   0.898   0.414
   88  5250  5.00  0.50  2.00  0.00  0.00 -16.556 -16.499 -16.195   0.494   0.909   0.415
   89  5500  0.00  0.50  2.00  0.00  0.00 -16.904 -16.778 -16.416   0.425   0.783   0.358
   90  5500  0.50  0.50  2.00  0.00  0.00 -16.894 -16.769 -16.411   0.426   0.788   0.361
   91  5500  1.00  0.50  2.00  0.00  0.00 -16.885 -16.761 -16.407   0.427   0.792   0.365
   92  5500  1.50  0.50  2.00  0.00  0.00 -16.877 -16.753 -16.402   0.428   0.797   0.368
   93  5500  2.00  0.50  2.00  0.00  0.00 -16.868 -16.745 -16.398   0.428   0.801   0.372
   94  5500  2.50  0.50  2.00  0.00  0.00 -16.861 -16.738 -16.393   0.428   0.804   0.374
   95  5500  3.00  0.50  2.00  0.00  0.00 -16.854 -16.732 -16.389   0.429   0.806   0.376
   96  5500  3.50  0.50  2.00  0.00  0.00 -16.849 -16.727 -16.386   0.430   0.808   0.377
   97  5500  4.00  0.50  2.00  0.00  0.00 -16.844 -16.724 -16.383   0.432   0.811   0.378
   98  5500  4.50  0.50  2.00  0.00  0.00 -16.839 -16.723 -16.382   0.436   0.815   0.378
   99  5500  5.00  0.50  2.00  0.00  0.00 -16.833 -16.724 -16.383   0.442   0.821   0.378
  100  5750  0.00  0.50  2.00  0.00  0.00 -17.162 -16.976 -16.574   0.365   0.683   0.317
  101  5750  0.50  0.50  2.00  0.00  0.00 -17.150 -16.970 -16.573   0.370   0.693   0.322
  102  5750  1.00  0.50  2.00  0.00  0.00 -17.139 -16.963 -16.570   0.374   0.702   0.327
  103  5750  1.50  0.50  2.00  0.00  0.00 -17.129 -16.955 -16.567   0.377   0.710   0.331
  104  5750  2.00  0.50  2.00  0.00  0.00 -17.119 -16.948 -16.564   0.380   0.716   0.335
  105  5750  2.50  0.50  2.00  0.00  0.00 -17.109 -16.940 -16.561   0.382   0.722   0.339
  106  5750  3.00  0.50  2.00  0.00  0.00 -17.101 -16.934 -16.557   0.384   0.728   0.342
  107  5750  3.50  0.50  2.00  0.00  0.00 -17.093 -16.929 -16.554   0.387   0.732   0.344
  108  5750  4.00  0.50  2.00  0.00  0.00 -17.087 -16.925 -16.552   0.389   0.736   0.346
  109  5750  4.50  0.50  2.00  0.00  0.00 -17.082 -16.924 -16.552   0.393   0.741   0.347
  110  5750  5.00  0.50  2.00  0.00  0.00 -17.078 -16.926 -16.553   0.398   0.746   0.347
  111  6000  0.00  0.50  2.00  0.00  0.00 -17.396 -17.152 -16.710   0.307   0.585   0.277
  112  6000  0.50  0.50  2.00  0.00  0.00 -17.385 -17.150 -16.714   0.316   0.600   0.283
  113  6000  1.00  0.50  2.00  0.00  0.00 -17.373 -17.146 -16.715   0.324   0.613   0.288
  114  6000  1.50  0.50  2.00  0.00  0.00 -17.361 -17.139 -16.715   0.329   0.624   0.294
  115  6000  2.00  0.50  2.00  0.00  0.00 -17.350 -17.133 -16.713   0.334   0.635   0.299
  116  6000  2.50  0.50  2.00  0.00  0.00 -17.338 -17.126 -16.711   0.338   0.644   0.304
  117  6000  3.00  0.50  2.00  0.00  0.00 -17.328 -17.119 -16.709   0.342   0.652   0.309
  118  6000  3.50  0.50  2.00  0.00  0.00 -17.319 -17.114 -16.707   0.346   0.659   0.312
  119  6000  4.00  0.50  2.00  0.00  0.00 -17.311 -17.110 -16.706   0.350   0.666   0.315
